entry_time,entry_date,entry_hour,direction,entry_deal,volume,entry_price,entry_comment,exit_time,exit_date,exit_hour,exit_deal,exit_price,profit,balance,exit_comment
2025.02.28 17:30:00,2025-02-28,17,LONG,1074,0.01,1.03730,FXFREQ_EURUSD_RSI_BB_C,2025.03.02 21:01:00,2025-03-02,21,1075,1.04025,2.95,1057.6,tp 1.03880
2025.03.10 08:00:00,2025-03-10,8,LONG,1076,0.01,1.08103,FXFREQ_EURUSD_RSI_BB_C,2025.03.10 08:17:27,2025-03-10,8,1077,1.08231,1.28,1058.88,tp 1.08231
2025.03.13 12:00:00,2025-03-13,12,LONG,1078,0.01,1.08351,FXFREQ_EURUSD_RSI_BB_C,2025.03.13 13:01:38,2025-03-13,13,1079,1.08553,2.02,1060.9,tp 1.08553
2025.03.14 01:30:00,2025-03-14,1,LONG,1080,0.01,1.08357,FXFREQ_EURUSD_RSI_BB_C,2025.03.14 02:22:05,2025-03-14,2,1081,1.08432,0.75,1061.65,tp 1.08432
2025.03.19 15:00:00,2025-03-19,15,LONG,1082,0.01,1.08772,FXFREQ_EURUSD_RSI_BB_C,2025.03.19 16:36:44,2025-03-19,16,1083,1.08612,-1.6,1060.05,sl 1.08613
2025.03.20 08:30:00,2025-03-20,8,LONG,1084,0.01,1.08406,FXFREQ_EURUSD_RSI_BB_C,2025.03.20 08:41:05,2025-03-20,8,1085,1.08533,1.27,1061.32,tp 1.08532
2025.03.21 03:00:00,2025-03-21,3,LONG,1086,0.01,1.08350,FXFREQ_EURUSD_RSI_BB_C,2025.03.21 04:24:33,2025-03-21,4,1087,1.08258,-0.92,1060.4,sl 1.08259
2025.03.21 04:30:00,2025-03-21,4,LONG,1088,0.01,1.08253,FXFREQ_EURUSD_RSI_BB_C,2025.03.21 05:31:36,2025-03-21,5,1089,1.08320,0.67,1061.07,tp 1.08319
2025.03.21 15:00:00,2025-03-21,15,LONG,1090,0.01,1.08066,FXFREQ_EURUSD_RSI_BB_C,2025.03.21 15:33:30,2025-03-21,15,1091,1.08213,1.47,1062.54,tp 1.08212
2025.03.26 12:30:00,2025-03-26,12,LONG,1092,0.01,1.07708,FXFREQ_EURUSD_RSI_BB_C,2025.03.26 13:06:02,2025-03-26,13,1093,1.07813,1.05,1063.59,tp 1.07811
2025.03.26 16:30:00,2025-03-26,16,LONG,1094,0.01,1.07572,FXFREQ_EURUSD_RSI_BB_C,2025.03.26 20:25:13,2025-03-26,20,1095,1.07380,-1.92,1061.67,sl 1.07380
2025.04.01 11:30:00,2025-04-01,11,LONG,1096,0.01,1.07876,FXFREQ_EURUSD_RSI_BB_C,2025.04.01 14:09:16,2025-04-01,14,1097,1.08007,1.31,1062.98,tp 1.08007
2025.04.04 09:00:00,2025-04-04,9,LONG,1098,0.01,1.09969,FXFREQ_EURUSD_RSI_BB_C,2025.04.04 10:06:39,2025-04-04,10,1099,1.09655,-3.14,1059.84,sl 1.09655
2025.04.04 17:30:00,2025-04-04,17,LONG,1100,0.01,1.09315,FXFREQ_EURUSD_RSI_BB_C,2025.04.06 22:21:37,2025-04-06,22,1101,1.09784,4.69,1064.2,tp 1.09783
2025.04.09 18:30:00,2025-04-09,18,LONG,1102,0.01,1.09436,FXFREQ_EURUSD_RSI_BB_C,2025.04.10 03:15:17,2025-04-10,3,1103,1.09887,4.51,1068.6,tp 1.09886
2025.04.15 16:00:00,2025-04-15,16,LONG,1104,0.01,1.12890,FXFREQ_EURUSD_RSI_BB_C,2025.04.16 00:13:41,2025-04-16,0,1105,1.13130,2.4,1070.89,tp 1.13129
2025.04.22 16:30:00,2025-04-22,16,LONG,1106,0.01,1.14515,FXFREQ_EURUSD_RSI_BB_C,2025.04.22 18:42:53,2025-04-22,18,1107,1.14266,-2.49,1068.4,sl 1.14266
2025.04.22 22:00:00,2025-04-22,22,LONG,1108,0.01,1.13673,FXFREQ_EURUSD_RSI_BB_C,2025.04.22 22:04:27,2025-04-22,22,1109,1.13426,-2.47,1065.93,sl 1.13426
2025.04.22 22:30:00,2025-04-22,22,LONG,1110,0.01,1.13176,FXFREQ_EURUSD_RSI_BB_C,2025.04.22 22:46:39,2025-04-22,22,1111,1.13411,2.35,1068.28,tp 1.13410
2025.04.22 23:00:00,2025-04-22,23,LONG,1112,0.01,1.13383,FXFREQ_EURUSD_RSI_BB_C,2025.04.23 00:01:38,2025-04-23,0,1113,1.13632,2.49,1070.66,tp 1.13632
2025.04.23 14:00:00,2025-04-23,14,LONG,1114,0.01,1.13334,FXFREQ_EURUSD_RSI_BB_C,2025.04.23 14:12:59,2025-04-23,14,1115,1.13607,2.73,1073.39,tp 1.13604
2025.04.25 04:00:00,2025-04-25,4,LONG,1116,0.01,1.13263,FXFREQ_EURUSD_RSI_BB_C,2025.04.25 05:08:35,2025-04-25,5,1117,1.13390,1.27,1074.66,tp 1.13389
2025.04.30 02:00:00,2025-04-30,2,LONG,1118,0.01,1.13594,FXFREQ_EURUSD_RSI_BB_C,2025.04.30 02:54:35,2025-04-30,2,1119,1.13716,1.22,1075.88,tp 1.13715
2025.04.30 15:30:00,2025-04-30,15,LONG,1120,0.01,1.13314,FXFREQ_EURUSD_RSI_BB_C,2025.04.30 16:04:31,2025-04-30,16,1121,1.13510,1.96,1077.84,tp 1.13509
2025.05.01 05:30:00,2025-05-01,5,LONG,1122,0.01,1.12891,FXFREQ_EURUSD_RSI_BB_C,2025.05.01 05:55:33,2025-05-01,5,1123,1.12997,1.06,1078.9,tp 1.12997
2025.05.05 16:30:00,2025-05-05,16,LONG,1124,0.01,1.13023,FXFREQ_EURUSD_RSI_BB_C,2025.05.05 19:06:34,2025-05-05,19,1125,1.13174,1.51,1080.41,tp 1.13173
2025.05.06 00:30:00,2025-05-06,0,LONG,1126,0.01,1.12878,FXFREQ_EURUSD_RSI_BB_C,2025.05.06 02:05:15,2025-05-06,2,1127,1.12979,1.01,1081.42,tp 1.12979
2025.05.07 19:30:00,2025-05-07,19,LONG,1128,0.01,1.13179,FXFREQ_EURUSD_RSI_BB_C,2025.05.07 20:12:36,2025-05-07,20,1129,1.12937,-2.42,1079.0,sl 1.12938
2025.05.08 16:00:00,2025-05-08,16,LONG,1130,0.01,1.12486,FXFREQ_EURUSD_RSI_BB_C,2025.05.08 16:25:29,2025-05-08,16,1131,1.12211,-2.75,1076.25,sl 1.12211
2025.05.08 16:30:00,2025-05-08,16,LONG,1132,0.01,1.12284,FXFREQ_EURUSD_RSI_BB_C,2025.05.09 02:10:29,2025-05-09,2,1133,1.11992,-2.92,1073.22,sl 1.11993
2025.05.11 21:30:00,2025-05-11,21,LONG,1134,0.01,1.12152,FXFREQ_EURUSD_RSI_BB_C,2025.05.12 00:13:37,2025-05-12,0,1135,1.12369,2.17,1075.39,tp 1.12369
2025.05.14 18:30:00,2025-05-14,18,LONG,1136,0.01,1.11739,FXFREQ_EURUSD_RSI_BB_C,2025.05.15 00:33:26,2025-05-15,0,1137,1.11930,1.91,1077.19,tp 1.11929
2025.05.16 15:00:00,2025-05-16,15,LONG,1138,0.01,1.11547,FXFREQ_EURUSD_RSI_BB_C,2025.05.16 16:05:37,2025-05-16,16,1139,1.11359,-1.88,1075.31,sl 1.11359
2025.05.22 09:00:00,2025-05-22,9,LONG,1140,0.01,1.13023,FXFREQ_EURUSD_RSI_BB_C,2025.05.22 13:59:27,2025-05-22,13,1141,1.12832,-1.91,1073.4,sl 1.12833
2025.05.22 17:30:00,2025-05-22,17,LONG,1142,0.01,1.12594,FXFREQ_EURUSD_RSI_BB_C,2025.05.22 18:45:31,2025-05-22,18,1143,1.12765,1.71,1075.11,tp 1.12764
2025.05.27 08:00:00,2025-05-27,8,LONG,1144,0.01,1.13411,FXFREQ_EURUSD_RSI_BB_C,2025.05.27 08:44:32,2025-05-27,8,1145,1.13559,1.48,1076.59,tp 1.13559
2025.05.27 16:00:00,2025-05-27,16,LONG,1146,0.01,1.13260,FXFREQ_EURUSD_RSI_BB_C,2025.05.28 00:22:13,2025-05-28,0,1147,1.13398,1.38,1077.86,tp 1.13397
2025.05.28 02:00:00,2025-05-28,2,LONG,1148,0.01,1.13178,FXFREQ_EURUSD_RSI_BB_C,2025.05.28 02:51:35,2025-05-28,2,1149,1.13052,-1.26,1076.6,sl 1.13054
2025.05.28 03:00:00,2025-05-28,3,LONG,1150,0.01,1.13059,FXFREQ_EURUSD_RSI_BB_C,2025.05.28 07:10:40,2025-05-28,7,1151,1.13180,1.21,1077.81,tp 1.13179
2025.05.28 23:30:00,2025-05-28,23,LONG,1152,0.01,1.12705,FXFREQ_EURUSD_RSI_BB_C,2025.05.28 23:33:30,2025-05-28,23,1153,1.12588,-1.17,1076.64,sl 1.12589
2025.05.29 00:00:00,2025-05-29,0,LONG,1154,0.01,1.12301,FXFREQ_EURUSD_RSI_BB_C,2025.05.29 00:07:42,2025-05-29,0,1155,1.12465,1.64,1078.28,tp 1.12463
2025.05.29 00:30:00,2025-05-29,0,LONG,1156,0.01,1.12481,FXFREQ_EURUSD_RSI_BB_C,2025.05.29 07:01:34,2025-05-29,7,1157,1.12788,3.07,1081.35,tp 1.12787
2025.06.03 11:30:00,2025-06-03,11,LONG,1158,0.01,1.13873,FXFREQ_EURUSD_RSI_BB_C,2025.06.03 14:06:31,2025-06-03,14,1159,1.13703,-1.7,1079.65,sl 1.13704
2025.06.06 09:00:00,2025-06-06,9,LONG,1160,0.01,1.14149,FXFREQ_EURUSD_RSI_BB_C,2025.06.06 11:33:25,2025-06-06,11,1161,1.14247,0.98,1080.63,tp 1.14247
2025.06.06 12:30:00,2025-06-06,12,LONG,1162,0.01,1.14064,FXFREQ_EURUSD_RSI_BB_C,2025.06.06 12:30:31,2025-06-06,12,1163,1.13928,-1.36,1079.27,sl 1.13928
2025.06.10 02:00:00,2025-06-10,2,LONG,1164,0.01,1.13972,FXFREQ_EURUSD_RSI_BB_C,2025.06.10 02:05:01,2025-06-10,2,1165,1.13861,-1.11,1078.16,sl 1.13861
2025.06.13 03:30:00,2025-06-13,3,LONG,1166,0.01,1.15327,FXFREQ_EURUSD_RSI_BB_C,2025.06.13 07:09:29,2025-06-13,7,1167,1.15526,1.99,1080.15,tp 1.15526
2025.06.13 11:30:00,2025-06-13,11,LONG,1168,0.01,1.14986,FXFREQ_EURUSD_RSI_BB_C,2025.06.13 12:35:28,2025-06-13,12,1169,1.15194,2.08,1082.23,tp 1.15194
2025.06.17 15:30:00,2025-06-17,15,LONG,1170,0.01,1.15207,FXFREQ_EURUSD_RSI_BB_C,2025.06.17 16:12:14,2025-06-17,16,1171,1.15373,1.66,1083.89,tp 1.15373
2025.06.17 17:00:00,2025-06-17,17,LONG,1172,0.01,1.15031,FXFREQ_EURUSD_RSI_BB_C,2025.06.17 17:46:37,2025-06-17,17,1173,1.14792,-2.39,1081.5,sl 1.14792
2025.06.17 18:00:00,2025-06-17,18,LONG,1174,0.01,1.14870,FXFREQ_EURUSD_RSI_BB_C,2025.06.18 06:15:19,2025-06-18,6,1175,1.15082,2.12,1083.51,tp 1.15082
2025.06.22 21:30:00,2025-06-22,21,LONG,1176,0.01,1.14749,FXFREQ_EURUSD_RSI_BB_C,2025.06.22 22:04:37,2025-06-22,22,1177,1.14937,1.88,1085.39,tp 1.14935
2025.06.23 09:30:00,2025-06-23,9,LONG,1178,0.01,1.14568,FXFREQ_EURUSD_RSI_BB_C,2025.06.23 09:41:36,2025-06-23,9,1179,1.14722,1.54,1086.93,tp 1.14721
2025.07.01 16:30:00,2025-07-01,16,LONG,1180,0.01,1.17642,FXFREQ_EURUSD_RSI_BB_C,2025.07.01 17:22:40,2025-07-01,17,1181,1.17788,1.46,1088.39,tp 1.17788
2025.07.02 12:00:00,2025-07-02,12,LONG,1182,0.01,1.17503,FXFREQ_EURUSD_RSI_BB_C,2025.07.02 12:15:26,2025-07-02,12,1183,1.17625,1.22,1089.61,tp 1.17621
2025.07.07 08:30:00,2025-07-07,8,LONG,1184,0.01,1.17394,FXFREQ_EURUSD_RSI_BB_C,2025.07.07 08:53:18,2025-07-07,8,1185,1.17278,-1.16,1088.45,sl 1.17278
2025.07.07 09:00:00,2025-07-07,9,LONG,1186,0.01,1.17249,FXFREQ_EURUSD_RSI_BB_C,2025.07.07 10:16:34,2025-07-07,10,1187,1.17349,1.0,1089.45,tp 1.17348
2025.07.07 17:00:00,2025-07-07,17,LONG,1188,0.01,1.16948,FXFREQ_EURUSD_RSI_BB_C,2025.07.07 17:33:01,2025-07-07,17,1189,1.17090,1.42,1090.87,tp 1.17090
2025.07.08 14:30:00,2025-07-08,14,LONG,1190,0.01,1.16952,FXFREQ_EURUSD_RSI_BB_C,2025.07.08 15:23:27,2025-07-08,15,1191,1.17090,1.38,1092.25,tp 1.17090
2025.07.09 04:00:00,2025-07-09,4,LONG,1192,0.01,1.17044,FXFREQ_EURUSD_RSI_BB_C,2025.07.09 04:52:52,2025-07-09,4,1193,1.17122,0.78,1093.03,tp 1.17122
2025.07.09 12:00:00,2025-07-09,12,LONG,1194,0.01,1.16917,FXFREQ_EURUSD_RSI_BB_C,2025.07.09 12:15:39,2025-07-09,12,1195,1.17032,1.15,1094.18,tp 1.17032
2025.07.10 12:00:00,2025-07-10,12,LONG,1196,0.01,1.17124,FXFREQ_EURUSD_RSI_BB_C,2025.07.10 12:30:05,2025-07-10,12,1197,1.17020,-1.04,1093.14,sl 1.17026
2025.07.10 14:00:00,2025-07-10,14,LONG,1198,0.01,1.16931,FXFREQ_EURUSD_RSI_BB_C,2025.07.10 14:09:13,2025-07-10,14,1199,1.16813,-1.18,1091.96,sl 1.16813
2025.07.10 14:30:00,2025-07-10,14,LONG,1200,0.01,1.16685,FXFREQ_EURUSD_RSI_BB_C,2025.07.10 14:49:16,2025-07-10,14,1201,1.16799,1.14,1093.1,tp 1.16799
2025.07.13 23:00:00,2025-07-13,23,LONG,1202,0.01,1.16652,FXFREQ_EURUSD_RSI_BB_C,2025.07.13 23:28:39,2025-07-13,23,1203,1.16767,1.15,1094.25,tp 1.16766
2025.07.15 14:00:00,2025-07-15,14,LONG,1204,0.01,1.16435,FXFREQ_EURUSD_RSI_BB_C,2025.07.15 14:23:15,2025-07-15,14,1205,1.16263,-1.72,1092.53,sl 1.16263
2025.07.15 14:30:00,2025-07-15,14,LONG,1206,0.01,1.16223,FXFREQ_EURUSD_RSI_BB_C,2025.07.15 15:33:28,2025-07-15,15,1207,1.16038,-1.85,1090.68,sl 1.16043
2025.07.16 12:30:00,2025-07-16,12,LONG,1208,0.01,1.15945,FXFREQ_EURUSD_RSI_BB_C,2025.07.16 12:30:29,2025-07-16,12,1209,1.16037,0.92,1091.6,tp 1.16037
2025.07.16 14:00:00,2025-07-16,14,LONG,1210,0.01,1.15731,FXFREQ_EURUSD_RSI_BB_C,2025.07.16 14:54:29,2025-07-16,14,1211,1.15858,1.27,1092.87,tp 1.15858
2025.07.25 11:00:00,2025-07-25,11,LONG,1212,0.01,1.17285,FXFREQ_EURUSD_RSI_BB_C,2025.07.25 11:22:20,2025-07-25,11,1213,1.17149,-1.36,1091.51,sl 1.17150
2025.07.25 11:30:00,2025-07-25,11,LONG,1214,0.01,1.17133,FXFREQ_EURUSD_RSI_BB_C,2025.07.25 12:16:06,2025-07-25,12,1215,1.17252,1.19,1092.7,tp 1.17252
2025.07.28 08:00:00,2025-07-28,8,LONG,1216,0.01,1.16753,FXFREQ_EURUSD_RSI_BB_C,2025.07.28 08:35:33,2025-07-28,8,1217,1.16895,1.42,1094.12,tp 1.16895
2025.07.29 04:00:00,2025-07-29,4,LONG,1218,0.01,1.15833,FXFREQ_EURUSD_RSI_BB_C,2025.07.29 06:29:34,2025-07-29,6,1219,1.15736,-0.97,1093.15,sl 1.15736
2025.07.30 11:30:00,2025-07-30,11,LONG,1220,0.01,1.15310,FXFREQ_EURUSD_RSI_BB_C,2025.07.30 12:15:38,2025-07-30,12,1221,1.15169,-1.41,1091.74,sl 1.15170
2025.07.30 12:30:00,2025-07-30,12,LONG,1222,0.01,1.15109,FXFREQ_EURUSD_RSI_BB_C,2025.07.30 12:33:30,2025-07-30,12,1223,1.14948,-1.61,1090.13,sl 1.14948
2025.07.30 14:00:00,2025-07-30,14,LONG,1224,0.01,1.14696,FXFREQ_EURUSD_RSI_BB_C,2025.07.30 18:00:30,2025-07-30,18,1225,1.14862,1.66,1091.79,tp 1.14862
2025.07.30 19:00:00,2025-07-30,19,LONG,1226,0.01,1.14247,FXFREQ_EURUSD_RSI_BB_C,2025.07.31 06:20:22,2025-07-31,6,1227,1.14473,2.26,1093.94,tp 1.14473
2025.08.07 14:30:00,2025-08-07,14,LONG,1228,0.01,1.16239,FXFREQ_EURUSD_RSI_BB_C,2025.08.07 16:23:23,2025-08-07,16,1229,1.16429,1.9,1095.84,tp 1.16428
2025.08.11 12:00:00,2025-08-11,12,LONG,1230,0.01,1.16292,FXFREQ_EURUSD_RSI_BB_C,2025.08.11 12:14:05,2025-08-11,12,1231,1.16166,-1.26,1094.58,sl 1.16166
2025.08.11 14:30:00,2025-08-11,14,LONG,1232,0.01,1.16026,FXFREQ_EURUSD_RSI_BB_C,2025.08.11 20:25:40,2025-08-11,20,1233,1.16152,1.26,1095.84,tp 1.16152
2025.08.14 09:00:00,2025-08-14,9,LONG,1234,0.01,1.16688,FXFREQ_EURUSD_RSI_BB_C,2025.08.14 09:08:45,2025-08-14,9,1235,1.16786,0.98,1096.82,tp 1.16786
2025.08.18 08:00:00,2025-08-18,8,LONG,1236,0.01,1.16816,FXFREQ_EURUSD_RSI_BB_C,2025.08.18 12:36:18,2025-08-18,12,1237,1.16703,-1.13,1095.69,sl 1.16703
2025.08.18 17:00:00,2025-08-18,17,LONG,1238,0.01,1.16583,FXFREQ_EURUSD_RSI_BB_C,2025.08.18 19:27:34,2025-08-18,19,1239,1.16685,1.02,1096.71,tp 1.16685
2025.08.19 01:30:00,2025-08-19,1,LONG,1240,0.01,1.16439,FXFREQ_EURUSD_RSI_BB_C,2025.08.19 01:46:38,2025-08-19,1,1241,1.16525,0.86,1097.57,tp 1.16524
2025.08.20 01:30:00,2025-08-20,1,LONG,1242,0.01,1.16293,FXFREQ_EURUSD_RSI_BB_C,2025.08.20 03:55:33,2025-08-20,3,1243,1.16361,0.68,1098.25,tp 1.16361
2025.08.21 14:00:00,2025-08-21,14,LONG,1244,0.01,1.16210,FXFREQ_EURUSD_RSI_BB_C,2025.08.21 15:11:17,2025-08-21,15,1245,1.16044,-1.66,1096.59,sl 1.16046
2025.08.21 16:00:00,2025-08-21,16,LONG,1246,0.01,1.16047,FXFREQ_EURUSD_RSI_BB_C,2025.08.22 04:27:42,2025-08-22,4,1247,1.15867,-1.8,1094.68,sl 1.15867
2025.08.22 04:30:00,2025-08-22,4,LONG,1248,0.01,1.15841,FXFREQ_EURUSD_RSI_BB_C,2025.08.22 06:14:39,2025-08-22,6,1249,1.15916,0.75,1095.43,tp 1.15915
2025.08.25 16:00:00,2025-08-25,16,LONG,1250,0.01,1.16697,FXFREQ_EURUSD_RSI_BB_C,2025.08.25 16:50:20,2025-08-25,16,1251,1.16553,-1.44,1093.99,sl 1.16553
2025.08.25 17:00:00,2025-08-25,17,LONG,1252,0.01,1.16552,FXFREQ_EURUSD_RSI_BB_C,2025.08.25 18:11:13,2025-08-25,18,1253,1.16400,-1.52,1092.47,sl 1.16401
2025.08.25 18:30:00,2025-08-25,18,LONG,1254,0.01,1.16361,FXFREQ_EURUSD_RSI_BB_C,2025.08.25 18:57:38,2025-08-25,18,1255,1.16201,-1.6,1090.87,sl 1.16201
2025.08.25 19:00:00,2025-08-25,19,LONG,1256,0.01,1.16211,FXFREQ_EURUSD_RSI_BB_C,2025.08.25 19:09:37,2025-08-25,19,1257,1.16043,-1.68,1089.19,sl 1.16044
2025.08.25 19:30:00,2025-08-25,19,LONG,1258,0.01,1.16076,FXFREQ_EURUSD_RSI_BB_C,2025.08.25 20:23:23,2025-08-25,20,1259,1.16217,1.41,1090.6,tp 1.16217
2025.08.27 04:30:00,2025-08-27,4,LONG,1260,0.01,1.16179,FXFREQ_EURUSD_RSI_BB_C,2025.08.27 07:29:14,2025-08-27,7,1261,1.16088,-0.91,1089.69,sl 1.16089
2025.08.27 08:30:00,2025-08-27,8,LONG,1262,0.01,1.15896,FXFREQ_EURUSD_RSI_BB_C,2025.08.27 08:31:42,2025-08-27,8,1263,1.15772,-1.24,1088.45,sl 1.15773
2025.09.02 02:30:00,2025-09-02,2,LONG,1264,0.01,1.16954,FXFREQ_EURUSD_RSI_BB_C,2025.09.02 05:28:05,2025-09-02,5,1265,1.16881,-0.73,1087.72,sl 1.16881
2025.09.02 05:30:00,2025-09-02,5,LONG,1266,0.01,1.16881,FXFREQ_EURUSD_RSI_BB_C,2025.09.02 05:40:37,2025-09-02,5,1267,1.16951,0.7,1088.42,tp 1.16949
2025.09.02 08:00:00,2025-09-02,8,LONG,1268,0.01,1.16464,FXFREQ_EURUSD_RSI_BB_C,2025.09.02 09:15:37,2025-09-02,9,1269,1.16319,-1.45,1086.97,sl 1.16319
2025.09.02 09:30:00,2025-09-02,9,LONG,1270,0.01,1.16294,FXFREQ_EURUSD_RSI_BB_C,2025.09.02 11:51:39,2025-09-02,11,1271,1.16439,1.45,1088.42,tp 1.16439
2025.09.03 04:00:00,2025-09-03,4,LONG,1272,0.01,1.16238,FXFREQ_EURUSD_RSI_BB_C,2025.09.03 04:38:38,2025-09-03,4,1273,1.16296,0.58,1089.0,tp 1.16296
2025.09.09 12:30:00,2025-09-09,12,LONG,1274,0.01,1.17384,FXFREQ_EURUSD_RSI_BB_C,2025.09.09 14:00:28,2025-09-09,14,1275,1.17506,1.22,1090.22,tp 1.17506
2025.09.10 01:30:00,2025-09-10,1,LONG,1276,0.01,1.16906,FXFREQ_EURUSD_RSI_BB_C,2025.09.10 01:37:39,2025-09-10,1,1277,1.16972,0.66,1090.88,tp 1.16972
2025.09.18 05:00:00,2025-09-18,5,LONG,1278,0.01,1.17955,FXFREQ_EURUSD_RSI_BB_C,2025.09.18 06:07:41,2025-09-18,6,1279,1.17826,-1.29,1089.59,sl 1.17827
2025.09.18 14:00:00,2025-09-18,14,LONG,1280,0.01,1.17674,FXFREQ_EURUSD_RSI_BB_C,2025.09.18 15:03:36,2025-09-18,15,1281,1.17849,1.75,1091.34,tp 1.17849
2025.09.19 08:30:00,2025-09-19,8,LONG,1282,0.01,1.17564,FXFREQ_EURUSD_RSI_BB_C,2025.09.19 09:06:14,2025-09-19,9,1283,1.17686,1.22,1092.56,tp 1.17685
2025.09.19 12:00:00,2025-09-19,12,LONG,1284,0.01,1.17373,FXFREQ_EURUSD_RSI_BB_C,2025.09.19 13:13:26,2025-09-19,13,1285,1.17504,1.31,1093.87,tp 1.17503
2025.09.22 02:30:00,2025-09-22,2,LONG,1286,0.01,1.17290,FXFREQ_EURUSD_RSI_BB_C,2025.09.22 05:50:24,2025-09-22,5,1287,1.17360,0.7,1094.57,tp 1.17360
2025.09.24 08:30:00,2025-09-24,8,LONG,1288,0.01,1.17712,FXFREQ_EURUSD_RSI_BB_C,2025.09.24 10:14:05,2025-09-24,10,1289,1.17598,-1.14,1093.43,sl 1.17598
2025.09.24 11:00:00,2025-09-24,11,LONG,1290,0.01,1.17521,FXFREQ_EURUSD_RSI_BB_C,2025.09.24 13:12:26,2025-09-24,13,1291,1.17380,-1.41,1092.02,sl 1.17380
2025.09.25 08:00:00,2025-09-25,8,LONG,1292,0.01,1.17337,FXFREQ_EURUSD_RSI_BB_C,2025.09.25 08:17:36,2025-09-25,8,1293,1.17412,0.75,1092.77,tp 1.17412
2025.09.25 14:00:00,2025-09-25,14,LONG,1294,0.01,1.16862,FXFREQ_EURUSD_RSI_BB_C,2025.09.25 17:21:39,2025-09-25,17,1295,1.16629,-2.33,1090.44,sl 1.16633
2025.10.02 14:00:00,2025-10-02,14,LONG,1296,0.01,1.17224,FXFREQ_EURUSD_RSI_BB_C,2025.10.02 14:12:40,2025-10-02,14,1297,1.17063,-1.61,1088.83,sl 1.17063
2025.10.02 14:30:00,2025-10-02,14,LONG,1298,0.01,1.17154,FXFREQ_EURUSD_RSI_BB_C,2025.10.02 15:15:20,2025-10-02,15,1299,1.16990,-1.64,1087.19,sl 1.16990
2025.10.02 15:30:00,2025-10-02,15,LONG,1300,0.01,1.16961,FXFREQ_EURUSD_RSI_BB_C,2025.10.02 16:51:35,2025-10-02,16,1301,1.17106,1.45,1088.64,tp 1.17106
2025.10.05 23:00:00,2025-10-05,23,LONG,1302,0.01,1.17167,FXFREQ_EURUSD_RSI_BB_C,2025.10.05 23:36:38,2025-10-05,23,1303,1.17062,-1.05,1087.59,sl 1.17062
2025.10.06 08:00:00,2025-10-06,8,LONG,1304,0.01,1.16630,FXFREQ_EURUSD_RSI_BB_C,2025.10.06 08:45:25,2025-10-06,8,1305,1.16772,1.42,1089.01,tp 1.16772
2025.10.07 09:00:00,2025-10-07,9,LONG,1306,0.01,1.16663,FXFREQ_EURUSD_RSI_BB_C,2025.10.07 10:43:04,2025-10-07,10,1307,1.16755,0.92,1089.93,tp 1.16753
2025.10.07 19:30:00,2025-10-07,19,LONG,1308,0.01,1.16521,FXFREQ_EURUSD_RSI_BB_C,2025.10.08 01:00:29,2025-10-08,1,1309,1.16387,-1.34,1088.48,sl 1.16394
2025.10.08 01:30:00,2025-10-08,1,LONG,1310,0.01,1.16302,FXFREQ_EURUSD_RSI_BB_C,2025.10.08 02:08:10,2025-10-08,2,1311,1.16210,-0.92,1087.56,sl 1.16210
2025.10.08 16:30:00,2025-10-08,16,LONG,1312,0.01,1.16016,FXFREQ_EURUSD_RSI_BB_C,2025.10.08 18:16:40,2025-10-08,18,1313,1.16143,1.27,1088.83,tp 1.16142
2025.10.09 14:30:00,2025-10-09,14,LONG,1314,0.01,1.15803,FXFREQ_EURUSD_RSI_BB_C,2025.10.09 15:08:59,2025-10-09,15,1315,1.15622,-1.81,1087.02,sl 1.15628
2025.10.09 15:30:00,2025-10-09,15,LONG,1316,0.01,1.15577,FXFREQ_EURUSD_RSI_BB_C,2025.10.10 03:39:05,2025-10-10,3,1317,1.15732,1.55,1088.46,tp 1.15732
2025.10.13 12:00:00,2025-10-13,12,LONG,1318,0.01,1.15689,FXFREQ_EURUSD_RSI_BB_C,2025.10.14 04:13:34,2025-10-14,4,1319,1.15827,1.38,1089.73,tp 1.15827
2025.10.14 08:00:00,2025-10-14,8,LONG,1320,0.01,1.15499,FXFREQ_EURUSD_RSI_BB_C,2025.10.14 09:22:14,2025-10-14,9,1321,1.15612,1.13,1090.86,tp 1.15612
2025.10.17 12:30:00,2025-10-17,12,LONG,1322,0.01,1.16727,FXFREQ_EURUSD_RSI_BB_C,2025.10.17 20:40:39,2025-10-17,20,1323,1.16540,-1.87,1088.99,sl 1.16541
2025.10.19 21:00:00,2025-10-19,21,LONG,1324,0.01,1.16683,FXFREQ_EURUSD_RSI_BB_C,2025.10.20 11:31:26,2025-10-20,11,1325,1.16487,-1.96,1087.03,sl 1.16488
2025.10.21 03:00:00,2025-10-21,3,LONG,1326,0.01,1.16344,FXFREQ_EURUSD_RSI_BB_C,2025.10.21 05:40:00,2025-10-21,5,1327,1.16269,-0.75,1086.28,sl 1.16269
2025.10.21 12:30:00,2025-10-21,12,LONG,1328,0.01,1.16057,FXFREQ_EURUSD_RSI_BB_C,2025.10.21 14:23:41,2025-10-21,14,1329,1.16175,1.18,1087.46,tp 1.16175
2025.10.29 04:30:00,2025-10-29,4,LONG,1330,0.01,1.16358,FXFREQ_EURUSD_RSI_BB_C,2025.10.29 05:17:24,2025-10-29,5,1331,1.16290,-0.68,1086.78,sl 1.16290
