instrument,bar_start_utc,statistic,stored_spread_points,candidate_spread_points,absolute_error_points
EURUSD,2025-06-30T15:10:00+00:00,BAR_MINIMUM_SPREAD,8.0,5.999999999994897,2.0000000000051026
EURUSD,2025-06-30T15:15:00+00:00,BAR_MINIMUM_SPREAD,8.0,5.999999999994897,2.0000000000051026
EURUSD,2025-06-30T15:20:00+00:00,BAR_MINIMUM_SPREAD,8.0,5.999999999994897,2.0000000000051026
EURUSD,2025-06-30T15:25:00+00:00,BAR_MINIMUM_SPREAD,8.0,5.999999999994897,2.0000000000051026
EURUSD,2025-06-30T15:30:00+00:00,BAR_MINIMUM_SPREAD,8.0,5.999999999994897,2.0000000000051026
EURUSD,2025-06-30T15:35:00+00:00,BAR_MINIMUM_SPREAD,8.0,5.999999999994897,2.0000000000051026
EURUSD,2025-06-30T15:40:00+00:00,BAR_MINIMUM_SPREAD,8.0,5.999999999994897,2.0000000000051026
EURUSD,2025-06-30T15:45:00+00:00,BAR_MINIMUM_SPREAD,8.0,5.999999999994897,2.0000000000051026
EURUSD,2025-06-30T15:50:00+00:00,BAR_MINIMUM_SPREAD,8.0,5.999999999994897,2.0000000000051026
EURUSD,2025-06-30T15:55:00+00:00,BAR_MINIMUM_SPREAD,8.0,5.999999999994897,2.0000000000051026
EURUSD,2025-06-30T16:00:00+00:00,BAR_MINIMUM_SPREAD,8.0,5.999999999994897,2.0000000000051026
EURUSD,2025-06-30T16:05:00+00:00,BAR_MINIMUM_SPREAD,9.0,5.999999999994897,3.0000000000051026
EURUSD,2025-06-30T16:10:00+00:00,BAR_MINIMUM_SPREAD,9.0,5.999999999994897,3.0000000000051026
EURUSD,2025-06-30T16:15:00+00:00,BAR_MINIMUM_SPREAD,9.0,5.999999999994897,3.0000000000051026
EURUSD,2025-06-30T16:20:00+00:00,BAR_MINIMUM_SPREAD,8.0,5.999999999994897,2.0000000000051026
EURUSD,2025-06-30T16:25:00+00:00,BAR_MINIMUM_SPREAD,8.0,5.999999999994897,2.0000000000051026
EURUSD,2025-06-30T16:30:00+00:00,BAR_MINIMUM_SPREAD,8.0,5.999999999994897,2.0000000000051026
EURUSD,2025-06-30T16:35:00+00:00,BAR_MINIMUM_SPREAD,8.0,5.999999999994897,2.0000000000051026
EURUSD,2025-06-30T16:40:00+00:00,BAR_MINIMUM_SPREAD,8.0,5.999999999994897,2.0000000000051026
EURUSD,2025-06-30T16:45:00+00:00,BAR_MINIMUM_SPREAD,10.0,5.999999999994897,4.000000000005103
EURUSD,2025-06-30T16:50:00+00:00,BAR_MINIMUM_SPREAD,8.0,5.999999999994897,2.0000000000051026
EURUSD,2025-06-30T16:55:00+00:00,BAR_MINIMUM_SPREAD,8.0,5.999999999994897,2.0000000000051026
EURUSD,2025-06-30T17:00:00+00:00,BAR_MINIMUM_SPREAD,8.0,5.999999999994897,2.0000000000051026
EURUSD,2025-06-30T17:05:00+00:00,BAR_MINIMUM_SPREAD,8.0,5.999999999994897,2.0000000000051026
EURUSD,2025-06-30T17:10:00+00:00,BAR_MINIMUM_SPREAD,8.0,5.999999999994897,2.0000000000051026
EURUSD,2025-06-30T17:15:00+00:00,BAR_MINIMUM_SPREAD,8.0,5.999999999994897,2.0000000000051026
EURUSD,2025-06-30T17:20:00+00:00,BAR_MINIMUM_SPREAD,8.0,5.999999999994897,2.0000000000051026
EURUSD,2025-06-30T17:25:00+00:00,BAR_MINIMUM_SPREAD,8.0,5.999999999994897,2.0000000000051026
EURUSD,2025-06-30T17:30:00+00:00,BAR_MINIMUM_SPREAD,8.0,5.999999999994897,2.0000000000051026
EURUSD,2025-06-30T17:35:00+00:00,BAR_MINIMUM_SPREAD,8.0,5.999999999994897,2.0000000000051026
EURUSD,2025-06-30T17:40:00+00:00,BAR_MINIMUM_SPREAD,10.0,5.999999999994897,4.000000000005103
EURUSD,2025-06-30T17:45:00+00:00,BAR_MINIMUM_SPREAD,9.0,5.999999999994897,3.0000000000051026
EURUSD,2025-06-30T17:50:00+00:00,BAR_MINIMUM_SPREAD,10.0,5.999999999994897,4.000000000005103
EURUSD,2025-06-30T17:55:00+00:00,BAR_MINIMUM_SPREAD,8.0,5.999999999994897,2.0000000000051026
EURUSD,2025-06-30T18:00:00+00:00,BAR_MINIMUM_SPREAD,8.0,5.999999999994897,2.0000000000051026
EURUSD,2025-06-30T18:05:00+00:00,BAR_MINIMUM_SPREAD,10.0,5.999999999994897,4.000000000005103
EURUSD,2025-06-30T18:10:00+00:00,BAR_MINIMUM_SPREAD,8.0,5.999999999994897,2.0000000000051026
EURUSD,2025-06-30T18:15:00+00:00,BAR_MINIMUM_SPREAD,8.0,5.999999999994897,2.0000000000051026
EURUSD,2025-06-30T18:20:00+00:00,BAR_MINIMUM_SPREAD,8.0,5.999999999994897,2.0000000000051026
EURUSD,2025-06-30T18:25:00+00:00,BAR_MINIMUM_SPREAD,8.0,5.999999999994897,2.0000000000051026
EURUSD,2025-06-30T18:30:00+00:00,BAR_MINIMUM_SPREAD,10.0,5.999999999994897,4.000000000005103
EURUSD,2025-06-30T18:35:00+00:00,BAR_MINIMUM_SPREAD,9.0,5.999999999994897,3.0000000000051026
EURUSD,2025-06-30T18:40:00+00:00,BAR_MINIMUM_SPREAD,11.0,5.999999999994897,5.000000000005103
EURUSD,2025-06-30T18:45:00+00:00,BAR_MINIMUM_SPREAD,8.0,5.999999999994897,2.0000000000051026
EURUSD,2025-06-30T18:50:00+00:00,BAR_MINIMUM_SPREAD,10.0,5.999999999994897,4.000000000005103
EURUSD,2025-06-30T18:55:00+00:00,BAR_MINIMUM_SPREAD,11.0,5.999999999994897,5.000000000005103
EURUSD,2025-06-30T19:00:00+00:00,BAR_MINIMUM_SPREAD,11.0,5.999999999994897,5.000000000005103
EURUSD,2025-06-30T19:05:00+00:00,BAR_MINIMUM_SPREAD,11.0,5.999999999994897,5.000000000005103
EURUSD,2025-06-30T19:10:00+00:00,BAR_MINIMUM_SPREAD,8.0,5.999999999994897,2.0000000000051026
EURUSD,2025-06-30T19:15:00+00:00,BAR_MINIMUM_SPREAD,8.0,5.999999999994897,2.0000000000051026
EURUSD,2025-06-30T19:20:00+00:00,BAR_MINIMUM_SPREAD,11.0,5.999999999994897,5.000000000005103
EURUSD,2025-06-30T19:25:00+00:00,BAR_MINIMUM_SPREAD,10.0,5.999999999994897,4.000000000005103
EURUSD,2025-06-30T19:30:00+00:00,BAR_MINIMUM_SPREAD,8.0,5.999999999994897,2.0000000000051026
EURUSD,2025-06-30T19:35:00+00:00,BAR_MINIMUM_SPREAD,11.0,5.999999999994897,5.000000000005103
EURUSD,2025-06-30T19:40:00+00:00,BAR_MINIMUM_SPREAD,10.0,5.999999999994897,4.000000000005103
EURUSD,2025-06-30T19:45:00+00:00,BAR_MINIMUM_SPREAD,8.0,5.999999999994897,2.0000000000051026
EURUSD,2025-06-30T19:50:00+00:00,BAR_MINIMUM_SPREAD,9.0,5.999999999994897,3.0000000000051026
EURUSD,2025-06-30T19:55:00+00:00,BAR_MINIMUM_SPREAD,9.0,5.999999999994897,3.0000000000051026
EURUSD,2025-06-30T20:00:00+00:00,BAR_MINIMUM_SPREAD,8.0,5.999999999994897,2.0000000000051026
EURUSD,2025-06-30T20:05:00+00:00,BAR_MINIMUM_SPREAD,8.0,5.999999999994897,2.0000000000051026
EURUSD,2025-06-30T20:10:00+00:00,BAR_MINIMUM_SPREAD,8.0,5.999999999994897,2.0000000000051026
EURUSD,2025-06-30T20:15:00+00:00,BAR_MINIMUM_SPREAD,10.0,5.999999999994897,4.000000000005103
EURUSD,2025-06-30T20:20:00+00:00,BAR_MINIMUM_SPREAD,11.0,5.999999999994897,5.000000000005103
EURUSD,2025-06-30T20:25:00+00:00,BAR_MINIMUM_SPREAD,11.0,5.999999999994897,5.000000000005103
EURUSD,2025-06-30T20:30:00+00:00,BAR_MINIMUM_SPREAD,11.0,5.999999999994897,5.000000000005103
EURUSD,2025-06-30T20:35:00+00:00,BAR_MINIMUM_SPREAD,8.0,5.999999999994897,2.0000000000051026
EURUSD,2025-06-30T20:40:00+00:00,BAR_MINIMUM_SPREAD,10.0,5.999999999994897,4.000000000005103
EURUSD,2025-06-30T20:45:00+00:00,BAR_MINIMUM_SPREAD,11.0,5.999999999994897,5.000000000005103
EURUSD,2025-06-30T20:50:00+00:00,BAR_MINIMUM_SPREAD,8.0,5.999999999994897,2.0000000000051026
EURUSD,2025-06-30T20:55:00+00:00,BAR_MINIMUM_SPREAD,9.0,5.999999999994897,3.0000000000051026
EURUSD,2025-06-30T21:05:00+00:00,BAR_MINIMUM_SPREAD,35.0,39.999999999995595,4.999999999995595
EURUSD,2025-06-30T21:10:00+00:00,BAR_MINIMUM_SPREAD,46.0,39.999999999995595,6.000000000004405
EURUSD,2025-06-30T21:15:00+00:00,BAR_MINIMUM_SPREAD,58.0,29.999999999996692,28.000000000003308
EURUSD,2025-06-30T21:20:00+00:00,BAR_MINIMUM_SPREAD,71.0,59.999999999993385,11.000000000006615
EURUSD,2025-06-30T21:25:00+00:00,BAR_MINIMUM_SPREAD,40.0,49.999999999994486,9.999999999994486
EURUSD,2025-06-30T21:30:00+00:00,BAR_MINIMUM_SPREAD,48.0,39.999999999995595,8.000000000004405
EURUSD,2025-06-30T21:35:00+00:00,BAR_MINIMUM_SPREAD,45.0,39.999999999995595,5.000000000004405
EURUSD,2025-06-30T21:40:00+00:00,BAR_MINIMUM_SPREAD,46.0,49.999999999994486,3.999999999994486
EURUSD,2025-06-30T21:45:00+00:00,BAR_MINIMUM_SPREAD,43.0,50.00000000001669,7.000000000016691
EURUSD,2025-06-30T21:50:00+00:00,BAR_MINIMUM_SPREAD,33.0,39.999999999995595,6.999999999995595
EURUSD,2025-06-30T21:55:00+00:00,BAR_MINIMUM_SPREAD,23.0,17.999999999984695,5.000000000015305
EURUSD,2025-06-30T22:00:00+00:00,BAR_MINIMUM_SPREAD,10.0,6.000000000017102,3.999999999982898
EURUSD,2025-06-30T22:05:00+00:00,BAR_MINIMUM_SPREAD,8.0,5.999999999994897,2.0000000000051026
EURUSD,2025-06-30T22:10:00+00:00,BAR_MINIMUM_SPREAD,10.0,5.999999999994897,4.000000000005103
EURUSD,2025-06-30T22:15:00+00:00,BAR_MINIMUM_SPREAD,8.0,5.999999999994897,2.0000000000051026
EURUSD,2025-06-30T22:20:00+00:00,BAR_MINIMUM_SPREAD,10.0,5.999999999994897,4.000000000005103
EURUSD,2025-06-30T22:25:00+00:00,BAR_MINIMUM_SPREAD,9.0,5.999999999994897,3.0000000000051026
EURUSD,2025-06-30T22:30:00+00:00,BAR_MINIMUM_SPREAD,9.0,5.999999999994897,3.0000000000051026
EURUSD,2025-06-30T22:35:00+00:00,BAR_MINIMUM_SPREAD,8.0,5.999999999994897,2.0000000000051026
EURUSD,2025-06-30T22:40:00+00:00,BAR_MINIMUM_SPREAD,10.0,5.999999999994897,4.000000000005103
EURUSD,2025-06-30T22:45:00+00:00,BAR_MINIMUM_SPREAD,12.0,5.999999999994897,6.000000000005103
EURUSD,2025-06-30T22:50:00+00:00,BAR_MINIMUM_SPREAD,10.0,5.999999999994897,4.000000000005103
EURUSD,2025-06-30T22:55:00+00:00,BAR_MINIMUM_SPREAD,9.0,5.999999999994897,3.0000000000051026
EURUSD,2025-06-30T23:00:00+00:00,BAR_MINIMUM_SPREAD,12.0,5.999999999994897,6.000000000005103
EURUSD,2025-06-30T23:05:00+00:00,BAR_MINIMUM_SPREAD,10.0,5.999999999994897,4.000000000005103
EURUSD,2025-06-30T23:10:00+00:00,BAR_MINIMUM_SPREAD,10.0,5.999999999994897,4.000000000005103
EURUSD,2025-06-30T23:15:00+00:00,BAR_MINIMUM_SPREAD,11.0,5.999999999994897,5.000000000005103
EURUSD,2025-06-30T23:20:00+00:00,BAR_MINIMUM_SPREAD,9.0,5.999999999994897,3.0000000000051026
EURUSD,2025-06-30T23:25:00+00:00,BAR_MINIMUM_SPREAD,11.0,5.999999999994897,5.000000000005103
EURUSD,2025-06-30T23:30:00+00:00,BAR_MINIMUM_SPREAD,12.0,5.999999999994897,6.000000000005103
EURUSD,2025-06-30T23:35:00+00:00,BAR_MINIMUM_SPREAD,9.0,5.999999999994897,3.0000000000051026
EURUSD,2025-06-30T23:40:00+00:00,BAR_MINIMUM_SPREAD,8.0,5.999999999994897,2.0000000000051026
EURUSD,2025-06-30T23:45:00+00:00,BAR_MINIMUM_SPREAD,8.0,5.999999999994897,2.0000000000051026
EURUSD,2025-06-30T23:50:00+00:00,BAR_MINIMUM_SPREAD,10.0,5.999999999994897,4.000000000005103
EURUSD,2025-06-30T23:55:00+00:00,BAR_MINIMUM_SPREAD,10.0,5.999999999994897,4.000000000005103
EURUSD,2025-03-11T12:55:00+00:00,BAR_MAXIMUM_SPREAD,0.0,30.000000000018897,30.000000000018897
EURUSD,2025-03-11T13:00:00+00:00,BAR_MAXIMUM_SPREAD,0.0,30.000000000018897,30.000000000018897
EURUSD,2025-03-11T13:05:00+00:00,BAR_MAXIMUM_SPREAD,0.0,30.000000000018897,30.000000000018897
EURUSD,2025-03-11T13:10:00+00:00,BAR_MAXIMUM_SPREAD,0.0,30.000000000018897,30.000000000018897
EURUSD,2025-03-11T13:15:00+00:00,BAR_MAXIMUM_SPREAD,0.0,30.000000000018897,30.000000000018897
EURUSD,2025-03-11T13:20:00+00:00,BAR_MAXIMUM_SPREAD,0.0,30.000000000018897,30.000000000018897
EURUSD,2025-03-11T13:25:00+00:00,BAR_MAXIMUM_SPREAD,0.0,30.000000000018897,30.000000000018897
EURUSD,2025-03-11T13:30:00+00:00,BAR_MAXIMUM_SPREAD,0.0,30.000000000018897,30.000000000018897
EURUSD,2025-03-11T13:35:00+00:00,BAR_MAXIMUM_SPREAD,0.0,30.000000000018897,30.000000000018897
EURUSD,2025-03-11T13:40:00+00:00,BAR_MAXIMUM_SPREAD,0.0,30.000000000018897,30.000000000018897
EURUSD,2025-03-11T13:45:00+00:00,BAR_MAXIMUM_SPREAD,0.0,30.000000000018897,30.000000000018897
EURUSD,2025-03-11T13:50:00+00:00,BAR_MAXIMUM_SPREAD,0.0,30.000000000018897,30.000000000018897
EURUSD,2025-03-11T13:55:00+00:00,BAR_MAXIMUM_SPREAD,0.0,30.000000000018897,30.000000000018897
EURUSD,2025-03-11T14:00:00+00:00,BAR_MAXIMUM_SPREAD,0.0,30.000000000018897,30.000000000018897
EURUSD,2025-03-11T14:05:00+00:00,BAR_MAXIMUM_SPREAD,0.0,30.000000000018897,30.000000000018897
EURUSD,2025-03-11T14:10:00+00:00,BAR_MAXIMUM_SPREAD,0.0,30.000000000018897,30.000000000018897
EURUSD,2025-03-11T14:15:00+00:00,BAR_MAXIMUM_SPREAD,0.0,30.000000000018897,30.000000000018897
EURUSD,2025-03-11T14:20:00+00:00,BAR_MAXIMUM_SPREAD,0.0,30.000000000018897,30.000000000018897
EURUSD,2025-03-11T14:25:00+00:00,BAR_MAXIMUM_SPREAD,0.0,30.000000000018897,30.000000000018897
EURUSD,2025-03-11T14:30:00+00:00,BAR_MAXIMUM_SPREAD,0.0,30.000000000018897,30.000000000018897
EURUSD,2025-03-11T14:35:00+00:00,BAR_MAXIMUM_SPREAD,0.0,30.000000000018897,30.000000000018897
EURUSD,2025-03-11T14:40:00+00:00,BAR_MAXIMUM_SPREAD,0.0,30.000000000018897,30.000000000018897
EURUSD,2025-03-11T14:45:00+00:00,BAR_MAXIMUM_SPREAD,0.0,30.000000000018897,30.000000000018897
EURUSD,2025-03-11T14:50:00+00:00,BAR_MAXIMUM_SPREAD,0.0,30.000000000018897,30.000000000018897
EURUSD,2025-03-11T14:55:00+00:00,BAR_MAXIMUM_SPREAD,0.0,30.000000000018897,30.000000000018897
EURUSD,2025-03-11T15:00:00+00:00,BAR_MAXIMUM_SPREAD,0.0,30.000000000018897,30.000000000018897
EURUSD,2025-03-11T15:05:00+00:00,BAR_MAXIMUM_SPREAD,0.0,30.000000000018897,30.000000000018897
EURUSD,2025-03-11T15:10:00+00:00,BAR_MAXIMUM_SPREAD,0.0,30.000000000018897,30.000000000018897
EURUSD,2025-03-11T15:15:00+00:00,BAR_MAXIMUM_SPREAD,0.0,30.000000000018897,30.000000000018897
EURUSD,2025-03-11T15:20:00+00:00,BAR_MAXIMUM_SPREAD,0.0,30.000000000018897,30.000000000018897
EURUSD,2025-03-11T15:25:00+00:00,BAR_MAXIMUM_SPREAD,0.0,30.000000000018897,30.000000000018897
EURUSD,2025-03-11T15:30:00+00:00,BAR_MAXIMUM_SPREAD,0.0,30.000000000018897,30.000000000018897
EURUSD,2025-03-11T15:35:00+00:00,BAR_MAXIMUM_SPREAD,0.0,30.000000000018897,30.000000000018897
EURUSD,2025-03-11T15:40:00+00:00,BAR_MAXIMUM_SPREAD,0.0,30.000000000018897,30.000000000018897
EURUSD,2025-03-11T15:45:00+00:00,BAR_MAXIMUM_SPREAD,0.0,30.000000000018897,30.000000000018897
EURUSD,2025-03-11T15:50:00+00:00,BAR_MAXIMUM_SPREAD,0.0,30.000000000018897,30.000000000018897
EURUSD,2025-03-11T15:55:00+00:00,BAR_MAXIMUM_SPREAD,0.0,30.000000000018897,30.000000000018897
EURUSD,2025-03-11T16:00:00+00:00,BAR_MAXIMUM_SPREAD,2.0,30.000000000018897,28.000000000018897
EURUSD,2025-03-11T16:05:00+00:00,BAR_MAXIMUM_SPREAD,2.0,30.000000000018897,28.000000000018897
EURUSD,2025-03-11T16:10:00+00:00,BAR_MAXIMUM_SPREAD,2.0,30.000000000018897,28.000000000018897
EURUSD,2025-03-11T16:15:00+00:00,BAR_MAXIMUM_SPREAD,2.0,30.000000000018897,28.000000000018897
EURUSD,2025-03-11T16:20:00+00:00,BAR_MAXIMUM_SPREAD,2.0,30.000000000018897,28.000000000018897
EURUSD,2025-03-11T16:25:00+00:00,BAR_MAXIMUM_SPREAD,2.0,30.000000000018897,28.000000000018897
EURUSD,2025-03-11T16:30:00+00:00,BAR_MAXIMUM_SPREAD,2.0,30.000000000018897,28.000000000018897
EURUSD,2025-03-11T16:35:00+00:00,BAR_MAXIMUM_SPREAD,2.0,30.000000000018897,28.000000000018897
EURUSD,2025-03-11T16:40:00+00:00,BAR_MAXIMUM_SPREAD,2.0,30.000000000018897,28.000000000018897
EURUSD,2025-03-11T16:45:00+00:00,BAR_MAXIMUM_SPREAD,2.0,30.000000000018897,28.000000000018897
EURUSD,2025-03-11T16:50:00+00:00,BAR_MAXIMUM_SPREAD,2.0,30.000000000018897,28.000000000018897
EURUSD,2025-03-11T16:55:00+00:00,BAR_MAXIMUM_SPREAD,2.0,30.000000000018897,28.000000000018897
EURUSD,2025-03-11T17:00:00+00:00,BAR_MAXIMUM_SPREAD,2.0,30.000000000018897,28.000000000018897
EURUSD,2025-03-11T17:05:00+00:00,BAR_MAXIMUM_SPREAD,2.0,30.000000000018897,28.000000000018897
EURUSD,2025-03-11T17:10:00+00:00,BAR_MAXIMUM_SPREAD,2.0,30.000000000018897,28.000000000018897
EURUSD,2025-03-11T17:15:00+00:00,BAR_MAXIMUM_SPREAD,2.0,30.000000000018897,28.000000000018897
EURUSD,2025-03-11T17:20:00+00:00,BAR_MAXIMUM_SPREAD,2.0,30.000000000018897,28.000000000018897
EURUSD,2025-03-11T17:25:00+00:00,BAR_MAXIMUM_SPREAD,2.0,30.000000000018897,28.000000000018897
EURUSD,2025-03-11T17:30:00+00:00,BAR_MAXIMUM_SPREAD,2.0,30.000000000018897,28.000000000018897
EURUSD,2025-03-11T17:35:00+00:00,BAR_MAXIMUM_SPREAD,2.0,30.000000000018897,28.000000000018897
EURUSD,2025-03-11T17:40:00+00:00,BAR_MAXIMUM_SPREAD,2.0,30.000000000018897,28.000000000018897
EURUSD,2025-03-11T17:45:00+00:00,BAR_MAXIMUM_SPREAD,2.0,30.000000000018897,28.000000000018897
EURUSD,2025-03-11T17:50:00+00:00,BAR_MAXIMUM_SPREAD,2.0,30.000000000018897,28.000000000018897
EURUSD,2025-03-11T17:55:00+00:00,BAR_MAXIMUM_SPREAD,2.0,30.000000000018897,28.000000000018897
EURUSD,2025-03-11T18:00:00+00:00,BAR_MAXIMUM_SPREAD,2.0,30.000000000018897,28.000000000018897
EURUSD,2025-03-11T18:05:00+00:00,BAR_MAXIMUM_SPREAD,2.0,30.000000000018897,28.000000000018897
EURUSD,2025-03-11T18:10:00+00:00,BAR_MAXIMUM_SPREAD,2.0,30.000000000018897,28.000000000018897
EURUSD,2025-03-11T18:15:00+00:00,BAR_MAXIMUM_SPREAD,2.0,30.000000000018897,28.000000000018897
EURUSD,2025-03-11T18:20:00+00:00,BAR_MAXIMUM_SPREAD,2.0,30.000000000018897,28.000000000018897
EURUSD,2025-03-11T18:25:00+00:00,BAR_MAXIMUM_SPREAD,2.0,30.000000000018897,28.000000000018897
EURUSD,2025-03-11T18:30:00+00:00,BAR_MAXIMUM_SPREAD,2.0,30.000000000018897,28.000000000018897
EURUSD,2025-03-11T18:35:00+00:00,BAR_MAXIMUM_SPREAD,2.0,30.000000000018897,28.000000000018897
EURUSD,2025-03-11T18:40:00+00:00,BAR_MAXIMUM_SPREAD,2.0,30.000000000018897,28.000000000018897
EURUSD,2025-03-11T18:45:00+00:00,BAR_MAXIMUM_SPREAD,2.0,30.000000000018897,28.000000000018897
EURUSD,2025-03-11T18:50:00+00:00,BAR_MAXIMUM_SPREAD,2.0,30.000000000018897,28.000000000018897
EURUSD,2025-03-11T18:55:00+00:00,BAR_MAXIMUM_SPREAD,2.0,30.000000000018897,28.000000000018897
EURUSD,2025-03-11T19:00:00+00:00,BAR_MAXIMUM_SPREAD,17.0,30.000000000018897,13.000000000018897
EURUSD,2025-03-11T19:05:00+00:00,BAR_MAXIMUM_SPREAD,4.0,30.000000000018897,26.000000000018897
EURUSD,2025-03-11T19:10:00+00:00,BAR_MAXIMUM_SPREAD,17.0,30.000000000018897,13.000000000018897
EURUSD,2025-03-11T19:15:00+00:00,BAR_MAXIMUM_SPREAD,4.0,30.000000000018897,26.000000000018897
EURUSD,2025-03-11T19:20:00+00:00,BAR_MAXIMUM_SPREAD,4.0,30.000000000018897,26.000000000018897
EURUSD,2025-03-11T19:25:00+00:00,BAR_MAXIMUM_SPREAD,17.0,30.000000000018897,13.000000000018897
EURUSD,2025-03-11T19:30:00+00:00,BAR_MAXIMUM_SPREAD,4.0,30.000000000018897,26.000000000018897
EURUSD,2025-03-11T19:35:00+00:00,BAR_MAXIMUM_SPREAD,4.0,30.000000000018897,26.000000000018897
EURUSD,2025-03-11T19:40:00+00:00,BAR_MAXIMUM_SPREAD,5.0,30.000000000018897,25.000000000018897
EURUSD,2025-03-11T19:45:00+00:00,BAR_MAXIMUM_SPREAD,17.0,30.000000000018897,13.000000000018897
EURUSD,2025-03-11T19:50:00+00:00,BAR_MAXIMUM_SPREAD,17.0,30.000000000018897,13.000000000018897
EURUSD,2025-03-11T19:55:00+00:00,BAR_MAXIMUM_SPREAD,5.0,30.000000000018897,25.000000000018897
EURUSD,2025-03-11T20:00:00+00:00,BAR_MAXIMUM_SPREAD,19.0,30.000000000018897,11.000000000018897
EURUSD,2025-03-11T20:05:00+00:00,BAR_MAXIMUM_SPREAD,36.0,30.000000000018897,5.999999999981103
EURUSD,2025-03-11T20:10:00+00:00,BAR_MAXIMUM_SPREAD,39.0,30.000000000018897,8.999999999981103
EURUSD,2025-03-11T20:15:00+00:00,BAR_MAXIMUM_SPREAD,21.0,30.000000000018897,9.000000000018897
EURUSD,2025-03-11T20:20:00+00:00,BAR_MAXIMUM_SPREAD,21.0,30.000000000018897,9.000000000018897
EURUSD,2025-03-11T20:25:00+00:00,BAR_MAXIMUM_SPREAD,21.0,30.000000000018897,9.000000000018897
EURUSD,2025-03-11T20:30:00+00:00,BAR_MAXIMUM_SPREAD,21.0,30.000000000018897,9.000000000018897
EURUSD,2025-03-11T20:35:00+00:00,BAR_MAXIMUM_SPREAD,21.0,30.000000000018897,9.000000000018897
EURUSD,2025-03-11T20:40:00+00:00,BAR_MAXIMUM_SPREAD,21.0,30.000000000018897,9.000000000018897
EURUSD,2025-03-11T20:45:00+00:00,BAR_MAXIMUM_SPREAD,21.0,30.000000000018897,9.000000000018897
EURUSD,2025-03-11T20:50:00+00:00,BAR_MAXIMUM_SPREAD,21.0,30.000000000018897,9.000000000018897
EURUSD,2025-03-11T20:55:00+00:00,BAR_MAXIMUM_SPREAD,21.0,30.000000000018897,9.000000000018897
EURUSD,2025-03-11T21:00:00+00:00,BAR_MAXIMUM_SPREAD,17.0,30.000000000018897,13.000000000018897
EURUSD,2025-03-11T21:05:00+00:00,BAR_MAXIMUM_SPREAD,4.0,30.000000000018897,26.000000000018897
EURUSD,2025-03-11T21:10:00+00:00,BAR_MAXIMUM_SPREAD,4.0,30.000000000018897,26.000000000018897
EURUSD,2025-03-11T21:15:00+00:00,BAR_MAXIMUM_SPREAD,0.0,30.000000000018897,30.000000000018897
EURUSD,2025-03-11T21:20:00+00:00,BAR_MAXIMUM_SPREAD,4.0,30.000000000018897,26.000000000018897
EURUSD,2025-03-11T21:25:00+00:00,BAR_MAXIMUM_SPREAD,4.0,30.000000000018897,26.000000000018897
EURUSD,2025-03-11T21:30:00+00:00,BAR_MAXIMUM_SPREAD,17.0,30.000000000018897,13.000000000018897
EURUSD,2025-03-11T21:35:00+00:00,BAR_MAXIMUM_SPREAD,4.0,30.000000000018897,26.000000000018897
EURUSD,2025-03-11T21:40:00+00:00,BAR_MAXIMUM_SPREAD,4.0,30.000000000018897,26.000000000018897
EURUSD,2025-03-11T21:45:00+00:00,BAR_MAXIMUM_SPREAD,17.0,30.000000000018897,13.000000000018897
EURUSD,2025-03-11T21:50:00+00:00,BAR_MAXIMUM_SPREAD,17.0,30.000000000018897,13.000000000018897
EURUSD,2025-03-11T21:55:00+00:00,BAR_MAXIMUM_SPREAD,4.0,30.000000000018897,26.000000000018897
EURUSD,2025-03-11T22:00:00+00:00,BAR_MAXIMUM_SPREAD,2.0,30.000000000018897,28.000000000018897
EURUSD,2025-03-11T22:05:00+00:00,BAR_MAXIMUM_SPREAD,2.0,30.000000000018897,28.000000000018897
EURUSD,2025-03-11T22:10:00+00:00,BAR_MAXIMUM_SPREAD,2.0,30.000000000018897,28.000000000018897
EURUSD,2025-03-11T22:15:00+00:00,BAR_MAXIMUM_SPREAD,2.0,30.000000000018897,28.000000000018897
EURUSD,2025-03-11T22:20:00+00:00,BAR_MAXIMUM_SPREAD,2.0,30.000000000018897,28.000000000018897
EURUSD,2025-03-11T22:25:00+00:00,BAR_MAXIMUM_SPREAD,2.0,30.000000000018897,28.000000000018897
EURUSD,2025-03-11T22:30:00+00:00,BAR_MAXIMUM_SPREAD,2.0,30.000000000018897,28.000000000018897
EURUSD,2025-03-11T22:35:00+00:00,BAR_MAXIMUM_SPREAD,2.0,30.000000000018897,28.000000000018897
EURUSD,2025-03-11T22:40:00+00:00,BAR_MAXIMUM_SPREAD,2.0,30.000000000018897,28.000000000018897
EURUSD,2025-03-11T22:45:00+00:00,BAR_MAXIMUM_SPREAD,2.0,30.000000000018897,28.000000000018897
EURUSD,2025-03-11T22:50:00+00:00,BAR_MAXIMUM_SPREAD,2.0,30.000000000018897,28.000000000018897
EURUSD,2025-03-11T22:55:00+00:00,BAR_MAXIMUM_SPREAD,2.0,30.000000000018897,28.000000000018897
EURUSD,2025-03-11T23:00:00+00:00,BAR_MAXIMUM_SPREAD,2.0,30.000000000018897,28.000000000018897
EURUSD,2025-03-11T23:05:00+00:00,BAR_MAXIMUM_SPREAD,2.0,30.000000000018897,28.000000000018897
EURUSD,2025-03-11T23:10:00+00:00,BAR_MAXIMUM_SPREAD,2.0,30.000000000018897,28.000000000018897
