instrument,record_type,bar_start_utc,exclusion_reason,candidate_alignment,comparable_bars,exact_bid_ohlc_bars,exact_rate,selected,passed
EURUSD,EXCLUDED_BAR,2025-05-06T23:20:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-06T23:25:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-06T23:30:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-06T23:35:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-06T23:40:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-06T23:45:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-06T23:50:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-06T23:55:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T00:00:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T00:05:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T00:10:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T00:15:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T00:20:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T00:25:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T00:30:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T00:35:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T00:40:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T00:45:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T00:50:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T00:55:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T01:00:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T01:05:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T01:10:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T01:15:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T01:20:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T01:25:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T01:30:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T01:35:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T01:40:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T01:45:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T01:50:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T01:55:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T02:00:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T02:05:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T02:10:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T02:15:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T02:20:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T02:25:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T02:30:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T02:35:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T02:40:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T02:45:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T02:50:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T02:55:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T03:00:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T03:05:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T03:10:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T03:15:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T03:20:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T03:25:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T03:30:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T03:35:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T03:40:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T03:45:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T03:50:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T03:55:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T04:00:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T04:05:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T04:10:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T04:15:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T04:20:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T04:25:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T04:30:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T04:35:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T04:40:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T04:45:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T04:50:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T04:55:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T05:00:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T05:05:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T05:10:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T05:15:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T05:20:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T05:25:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T05:30:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T05:35:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T05:40:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T05:45:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T05:50:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T05:55:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T06:00:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T06:05:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T06:10:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T06:15:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T06:20:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T06:25:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T06:30:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T06:35:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T06:40:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T06:45:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T06:50:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T06:55:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T07:00:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T07:05:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T07:10:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T07:15:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T07:20:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T07:25:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T07:30:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T07:35:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T07:40:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T07:45:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T07:50:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T07:55:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T08:00:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T08:05:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T08:10:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T08:15:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T08:20:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T08:25:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T08:30:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T08:35:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T08:40:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T08:45:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T08:50:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T08:55:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T09:00:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T09:05:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T09:10:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T09:15:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T09:20:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T09:25:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T09:30:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T09:35:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T09:40:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T09:45:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T09:50:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T09:55:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T10:00:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T10:05:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T10:10:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T10:15:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T10:20:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T10:25:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T10:30:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T10:35:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T10:40:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T10:45:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T10:50:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T10:55:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T11:00:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T11:05:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T11:10:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T11:15:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T11:20:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T11:25:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T11:30:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T11:35:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T11:40:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T11:45:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T11:50:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T11:55:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T12:00:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T12:05:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T12:10:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T12:15:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T12:20:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T12:25:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T12:30:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T12:35:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T12:40:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T12:45:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T12:50:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T12:55:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T13:00:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T13:05:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T13:10:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T13:15:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T13:20:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T13:25:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T13:30:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T13:35:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T13:40:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T13:45:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T13:50:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T13:55:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T14:00:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T14:05:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T14:10:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T14:15:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T14:20:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T14:25:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T14:30:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T14:35:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T14:40:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T14:45:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T14:50:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T14:55:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T15:00:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
EURUSD,EXCLUDED_BAR,2025-05-07T15:05:00+00:00,NO_VALID_TICKS_IN_REPOSITORY_INTERVAL,,,,,False,False
