attempt_no,policy_id,mechanic,raw_discovery_signal_count,raw_discovery_long_count,raw_discovery_short_count,parameters_json
121061,e57301bc1962d6fd,FLOW_ALIGNED_BREAKOUT,234,104,130,"{""breakout_buffer_atr"":0.1,""channel_bars"":3,""flow_horizon"":1,""hold_hours"":2,""minimum_flow_bps"":35.0,""session"":""BOTH"",""stop_atr"":0.8,""target_r"":1.25}"
121062,d39d2fd358fe7685,FLOW_ALIGNED_BREAKOUT,423,150,273,"{""breakout_buffer_atr"":0.05,""channel_bars"":3,""flow_horizon"":5,""hold_hours"":8,""minimum_flow_bps"":10.0,""session"":""NY"",""stop_atr"":0.6,""target_r"":2.0}"
121063,01acd644064354ba,FLOW_ALIGNED_BREAKOUT,269,108,161,"{""breakout_buffer_atr"":0.1,""channel_bars"":6,""flow_horizon"":5,""hold_hours"":6,""minimum_flow_bps"":5.0,""session"":""LONDON"",""stop_atr"":1.0,""target_r"":1.0}"
121064,0c3427cf5f626354,FLOW_ALIGNED_BREAKOUT,346,126,220,"{""breakout_buffer_atr"":0.1,""channel_bars"":3,""flow_horizon"":3,""hold_hours"":6,""minimum_flow_bps"":5.0,""session"":""NY"",""stop_atr"":0.8,""target_r"":1.0}"
121065,ee51ceb8db0a56e5,FLOW_ALIGNED_BREAKOUT,318,126,192,"{""breakout_buffer_atr"":0.0,""channel_bars"":24,""flow_horizon"":3,""hold_hours"":8,""minimum_flow_bps"":5.0,""session"":""BOTH"",""stop_atr"":1.25,""target_r"":1.0}"
121066,173a99411f0cdf49,FLOW_ALIGNED_BREAKOUT,256,99,157,"{""breakout_buffer_atr"":0.0,""channel_bars"":12,""flow_horizon"":3,""hold_hours"":4,""minimum_flow_bps"":10.0,""session"":""NY"",""stop_atr"":1.25,""target_r"":1.5}"
121067,9bf2f98ffa85a8f0,FLOW_ALIGNED_BREAKOUT,239,87,152,"{""breakout_buffer_atr"":0.05,""channel_bars"":3,""flow_horizon"":1,""hold_hours"":4,""minimum_flow_bps"":10.0,""session"":""NY"",""stop_atr"":0.8,""target_r"":1.5}"
121068,d170fc025b612ab2,FLOW_ALIGNED_BREAKOUT,262,107,155,"{""breakout_buffer_atr"":0.0,""channel_bars"":6,""flow_horizon"":3,""hold_hours"":8,""minimum_flow_bps"":20.0,""session"":""NY"",""stop_atr"":0.6,""target_r"":1.0}"
121069,1866e9bab89a2f7e,FLOW_ALIGNED_BREAKOUT,696,303,393,"{""breakout_buffer_atr"":0.0,""channel_bars"":3,""flow_horizon"":3,""hold_hours"":6,""minimum_flow_bps"":20.0,""session"":""BOTH"",""stop_atr"":1.0,""target_r"":1.5}"
121070,1041917989d1e672,FLOW_ALIGNED_BREAKOUT,382,156,226,"{""breakout_buffer_atr"":0.05,""channel_bars"":3,""flow_horizon"":5,""hold_hours"":8,""minimum_flow_bps"":20.0,""session"":""LONDON"",""stop_atr"":1.25,""target_r"":1.25}"
121071,cb1a1ca9fc56d3ee,FLOW_ALIGNED_BREAKOUT,457,194,263,"{""breakout_buffer_atr"":0.1,""channel_bars"":6,""flow_horizon"":3,""hold_hours"":6,""minimum_flow_bps"":20.0,""session"":""BOTH"",""stop_atr"":0.8,""target_r"":1.5}"
121072,3433b54edfc9f544,FLOW_ALIGNED_BREAKOUT,468,171,297,"{""breakout_buffer_atr"":0.05,""channel_bars"":3,""flow_horizon"":1,""hold_hours"":6,""minimum_flow_bps"":10.0,""session"":""BOTH"",""stop_atr"":0.6,""target_r"":1.5}"
121073,ec213381be27b2ea,FLOW_ALIGNED_BREAKOUT,295,113,182,"{""breakout_buffer_atr"":0.05,""channel_bars"":24,""flow_horizon"":5,""hold_hours"":6,""minimum_flow_bps"":10.0,""session"":""BOTH"",""stop_atr"":0.6,""target_r"":1.25}"
121074,856bf712e1437088,FLOW_ALIGNED_BREAKOUT,537,230,307,"{""breakout_buffer_atr"":0.0,""channel_bars"":6,""flow_horizon"":3,""hold_hours"":8,""minimum_flow_bps"":20.0,""session"":""BOTH"",""stop_atr"":0.8,""target_r"":1.0}"
121075,08e5da513048c5be,FLOW_ALIGNED_BREAKOUT,395,144,251,"{""breakout_buffer_atr"":0.0,""channel_bars"":6,""flow_horizon"":1,""hold_hours"":4,""minimum_flow_bps"":5.0,""session"":""BOTH"",""stop_atr"":0.8,""target_r"":1.5}"
121076,c94fd149ba867c95,FLOW_ALIGNED_BREAKOUT,573,220,353,"{""breakout_buffer_atr"":0.1,""channel_bars"":6,""flow_horizon"":5,""hold_hours"":6,""minimum_flow_bps"":10.0,""session"":""BOTH"",""stop_atr"":1.25,""target_r"":1.5}"
121077,6d9304f978972015,FLOW_ALIGNED_BREAKOUT,296,112,184,"{""breakout_buffer_atr"":0.05,""channel_bars"":6,""flow_horizon"":3,""hold_hours"":4,""minimum_flow_bps"":10.0,""session"":""NY"",""stop_atr"":0.6,""target_r"":2.0}"
121078,a31ad5137e793687,FLOW_ALIGNED_BREAKOUT,848,320,528,"{""breakout_buffer_atr"":0.05,""channel_bars"":3,""flow_horizon"":5,""hold_hours"":2,""minimum_flow_bps"":5.0,""session"":""BOTH"",""stop_atr"":1.25,""target_r"":1.0}"
121079,3f28d169a7a807f0,FLOW_ALIGNED_BREAKOUT,283,105,178,"{""breakout_buffer_atr"":0.0,""channel_bars"":12,""flow_horizon"":5,""hold_hours"":4,""minimum_flow_bps"":10.0,""session"":""NY"",""stop_atr"":1.0,""target_r"":2.0}"
