family,signal_time_utc,signal_complete_utc,entry_time_utc,state_latest_allowed_utc,side,atr,prior_day_atr,range_high,range_low,session_range,range_atr,daily_range_atr,body_fraction,close_location,matched_state_time_utc,direction,phase,shock,DXY_compressed,EURUSD_compressed,state_known_at_utc,state_known_lag_hours,neutral_owned,entry_bar_available,risk_eligible,entry_position,entry_price_decision_time,stop_price_decision_time,risk_distance,risk_pips,risk_points,window
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2020-05-05 10:45:00+00:00,2020-05-05 11:00:00+00:00,2020-05-05 11:00:00+00:00,2020-05-05 10:00:00+00:00,SHORT,0.0013079392640979817,0.007907368898274132,1.0915050000000002,1.0885099999999999,0.002995000000000303,2.289861679522099,0.37876062676853156,0.7080924855491849,0.28612716762996876,2020-05-05 10:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2020-05-05 11:00:00+00:00,0.0,True,True,True,100148,1.08377,1.0915050000000002,0.0077350000000002694,77.3500000000027,773.5000000000268,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2020-05-05 11:15:00+00:00,2020-05-05 11:30:00+00:00,2020-05-05 11:30:00+00:00,2020-05-05 10:00:00+00:00,SHORT,0.0012876874266967199,0.007907368898274132,1.0915050000000002,1.0885099999999999,0.002995000000000303,2.325875004995055,0.37876062676853156,0.6926229508196602,0.3073770491803398,2020-05-05 10:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2020-05-05 11:00:00+00:00,0.5,True,True,True,100154,1.08344,1.0915050000000002,0.008065000000000211,80.65000000000211,806.500000000021,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2020-05-05 11:45:00+00:00,2020-05-05 12:00:00+00:00,2020-05-05 12:00:00+00:00,2020-05-05 11:00:00+00:00,SHORT,0.0012222661995497212,0.007907368898274132,1.0915050000000002,1.0885099999999999,0.002995000000000303,2.4503663777200506,0.37876062676853156,0.553672316384141,0.1581920903954689,2020-05-05 11:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2020-05-05 12:00:00+00:00,0.0,True,True,True,100160,1.08318,1.0915050000000002,0.008325000000000138,83.25000000000138,832.5000000000138,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2020-05-11 09:00:00+00:00,2020-05-11 09:15:00+00:00,2020-05-11 09:15:00+00:00,2020-05-11 08:00:00+00:00,SHORT,0.0006851952825174994,0.0073115639323401175,1.08472,1.0826500000000001,0.0020699999999997942,3.0210365611309182,0.2831131641814525,0.6257309941522139,0.25146198830390826,2020-05-11 08:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,True,2020-05-11 09:00:00+00:00,0.25,True,True,True,101279,1.0812199999999998,1.08472,0.0035000000000000586,35.00000000000058,350.00000000000585,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2020-05-11 10:00:00+00:00,2020-05-11 10:15:00+00:00,2020-05-11 10:15:00+00:00,2020-05-11 09:00:00+00:00,SHORT,0.0007174835345685013,0.0073115639323401175,1.08472,1.0826500000000001,0.0020699999999997942,2.8850836294727014,0.2831131641814525,0.3360323886638053,0.22267206477751064,2020-05-11 09:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,True,2020-05-11 10:00:00+00:00,0.25,True,True,True,101291,1.0820299999999998,1.08472,0.002690000000000081,26.900000000000812,269.0000000000081,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2020-05-11 10:45:00+00:00,2020-05-11 11:00:00+00:00,2020-05-11 11:00:00+00:00,2020-05-11 10:00:00+00:00,SHORT,0.0007248073343465841,0.0073115639323401175,1.08472,1.0826500000000001,0.0020699999999997942,2.85593136535505,0.2831131641814525,0.7403846153849767,0.2596153846150233,2020-05-11 10:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,True,2020-05-11 11:00:00+00:00,0.0,True,True,True,101300,1.08189,1.08472,0.002829999999999888,28.29999999999888,282.9999999999888,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2020-05-11 11:30:00+00:00,2020-05-11 11:45:00+00:00,2020-05-11 11:45:00+00:00,2020-05-11 10:00:00+00:00,SHORT,0.0007166715428423742,0.0073115639323401175,1.08472,1.0826500000000001,0.0020699999999997942,2.8883524407708663,0.2831131641814525,0.5294117647062051,0.04705882352919664,2020-05-11 10:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,True,2020-05-11 11:00:00+00:00,0.75,True,True,True,101309,1.0814199999999998,1.08472,0.0033000000000000806,33.0000000000008,330.000000000008,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2020-05-26 11:45:00+00:00,2020-05-26 12:00:00+00:00,2020-05-26 12:00:00+00:00,2020-05-26 11:00:00+00:00,LONG,0.0008301335948249309,0.00658419580388035,1.093925,1.0914700000000002,0.002454999999999874,2.9573553164266477,0.3728625443600928,0.816326530612251,0.9274376417233845,2020-05-26 11:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2020-05-26 12:00:00+00:00,0.0,True,True,True,104480,1.09793,1.0914700000000002,0.00645999999999991,64.5999999999991,645.999999999991,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2020-05-27 11:00:00+00:00,2020-05-27 11:15:00+00:00,2020-05-27 11:15:00+00:00,2020-05-27 10:00:00+00:00,LONG,0.00135272330738584,0.00682032467503175,1.096565,1.095125,0.0014400000000001079,1.0645192495299955,0.21113364372106,0.4530386740332061,0.7955801104971102,2020-05-27 10:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2020-05-27 11:00:00+00:00,0.25,True,True,True,104759,1.10213,1.095125,0.00700500000000015,70.0500000000015,700.5000000000149,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2020-05-29 11:15:00+00:00,2020-05-29 11:30:00+00:00,2020-05-29 11:30:00+00:00,2020-05-29 10:00:00+00:00,LONG,0.0009587789131509204,0.0072499738269406425,1.11139,1.10895,0.0024399999999999977,2.544903696287196,0.33655293912000694,0.7400000000000829,0.8066666666665917,2020-05-29 10:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2020-05-29 11:00:00+00:00,0.5,True,True,True,105338,1.11389,1.10895,0.0049399999999999444,49.399999999999444,493.99999999999443,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2020-06-02 11:30:00+00:00,2020-06-02 11:45:00+00:00,2020-06-02 11:45:00+00:00,2020-06-02 10:00:00+00:00,LONG,0.001010787920947079,0.006768111333013325,1.1138050000000002,1.11152,0.0022850000000000925,2.260612689018992,0.3376126496108858,0.48039215686283476,0.9166666666667755,2020-06-02 10:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,False,2020-06-02 11:00:00+00:00,0.75,True,True,True,105917,1.1167500000000001,1.11152,0.005230000000000068,52.30000000000068,523.0000000000067,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2020-07-06 08:30:00+00:00,2020-07-06 08:45:00+00:00,2020-07-06 08:45:00+00:00,2020-07-06 07:00:00+00:00,SHORT,0.0007035824769359357,0.006838023249829161,1.1302750000000001,1.12862,0.001655000000000184,2.352247326010194,0.24202901036370886,0.4639175257740926,0.22680412371106645,2020-07-06 07:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2020-07-06 08:00:00+00:00,0.75,True,True,True,112793,1.12834,1.1302750000000001,0.001935000000000242,19.35000000000242,193.5000000000242,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2020-07-06 11:00:00+00:00,2020-07-06 11:15:00+00:00,2020-07-06 11:15:00+00:00,2020-07-06 10:00:00+00:00,LONG,0.0008034520581917872,0.006838023249829161,1.1302750000000001,1.12862,0.001655000000000184,2.0598615475886044,0.24202901036370886,0.8776041666664522,0.9921874999998338,2020-07-06 10:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2020-07-06 11:00:00+00:00,0.25,True,True,True,112823,1.13135,1.12862,0.0027300000000001212,27.300000000001212,273.0000000000121,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2020-07-06 11:45:00+00:00,2020-07-06 12:00:00+00:00,2020-07-06 12:00:00+00:00,2020-07-06 11:00:00+00:00,LONG,0.0007911604124808157,0.006838023249829161,1.1302750000000001,1.12862,0.001655000000000184,2.0918640188412043,0.24202901036370886,0.7872340425532015,0.8138297872339922,2020-07-06 11:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2020-07-06 12:00:00+00:00,0.0,True,True,True,112832,1.13196,1.12862,0.0033400000000001207,33.40000000000121,334.00000000001205,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2020-08-24 11:00:00+00:00,2020-08-24 11:15:00+00:00,2020-08-24 11:15:00+00:00,2020-08-24 10:00:00+00:00,LONG,0.0007953571171425114,0.007774205772967739,1.18154,1.179475,0.0020649999999999835,2.5963180004209083,0.2656219889599972,0.6086956521740047,0.9328063241107621,2020-08-24 10:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,False,2020-08-24 11:00:00+00:00,0.25,True,True,True,122903,1.1840700000000002,1.179475,0.004595000000000127,45.95000000000127,459.5000000000126,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2020-08-24 11:45:00+00:00,2020-08-24 12:00:00+00:00,2020-08-24 12:00:00+00:00,2020-08-24 11:00:00+00:00,LONG,0.000772718508149457,0.007774205772967739,1.18154,1.179475,0.0020649999999999835,2.672383252402409,0.2656219889599972,0.6455026455026629,0.6878306878307487,2020-08-24 11:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,False,2020-08-24 12:00:00+00:00,0.0,True,True,True,122912,1.1844000000000001,1.179475,0.004925000000000068,49.25000000000068,492.50000000000676,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2020-09-28 11:45:00+00:00,2020-09-28 12:00:00+00:00,2020-09-28 12:00:00+00:00,2020-09-28 11:00:00+00:00,LONG,0.0007741627583335593,0.006809117333725731,1.163705,1.162265,0.0014399999999998858,1.8600739760455396,0.21148115525451872,0.7014218009478135,0.8672985781990282,2020-09-28 11:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2020-09-28 12:00:00+00:00,0.0,True,True,True,130108,1.16758,1.162265,0.005314999999999959,53.14999999999959,531.4999999999958,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2020-10-05 09:45:00+00:00,2020-10-05 10:00:00+00:00,2020-10-05 10:00:00+00:00,2020-10-05 09:00:00+00:00,LONG,0.0006129851130405533,0.0062633464742692544,1.1738300000000002,1.171985,0.0018450000000000966,3.00986102394633,0.29457096259637355,0.6490066225166381,0.675496688741681,2020-10-05 09:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,False,2020-10-05 10:00:00+00:00,0.0,True,True,True,131524,1.17578,1.171985,0.003794999999999993,37.949999999999925,379.49999999999926,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2020-10-15 10:45:00+00:00,2020-10-15 11:00:00+00:00,2020-10-15 11:00:00+00:00,2020-10-15 10:00:00+00:00,SHORT,0.0007424758029712528,0.0060168868846969936,1.1754850000000001,1.173155,0.0023300000000001653,3.13814940591455,0.387243444101659,0.5333333333334052,0.09696969696975895,2020-10-15 10:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2020-10-15 11:00:00+00:00,0.0,True,True,True,133840,1.17176,1.1754850000000001,0.0037250000000002004,37.250000000002004,372.50000000002,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2020-10-15 11:00:00+00:00,2020-10-15 11:15:00+00:00,2020-10-15 11:15:00+00:00,2020-10-15 10:00:00+00:00,SHORT,0.0007622989599018791,0.0060168868846969936,1.1754850000000001,1.173155,0.0023300000000001653,3.0565435905882334,0.387243444101659,0.5539215686273677,0.019607843137382956,2020-10-15 10:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2020-10-15 11:00:00+00:00,0.25,True,True,True,133843,1.17119,1.1754850000000001,0.00429500000000016,42.950000000001594,429.500000000016,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2020-10-15 11:45:00+00:00,2020-10-15 12:00:00+00:00,2020-10-15 12:00:00+00:00,2020-10-15 11:00:00+00:00,SHORT,0.0007421085331284358,0.0060168868846969936,1.1754850000000001,1.173155,0.0023300000000001653,3.13970247745004,0.387243444101659,0.6666666666666666,0.20606060606059137,2020-10-15 11:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2020-10-15 12:00:00+00:00,0.0,True,True,True,133852,1.1707999999999998,1.1754850000000001,0.004685000000000272,46.85000000000272,468.50000000002717,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2020-10-20 11:15:00+00:00,2020-10-20 11:30:00+00:00,2020-10-20 11:30:00+00:00,2020-10-20 10:00:00+00:00,LONG,0.0007167223421893841,0.005911132765353771,1.1778650000000002,1.175995,0.0018700000000002603,2.6090996330433054,0.31635222456187617,0.826086956521907,0.9855072463767183,2020-10-20 10:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2020-10-20 11:00:00+00:00,0.5,True,True,True,134710,1.18134,1.175995,0.005345000000000155,53.45000000000155,534.5000000000155,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2020-10-26 11:45:00+00:00,2020-10-26 12:00:00+00:00,2020-10-26 12:00:00+00:00,2020-10-26 11:00:00+00:00,SHORT,0.0007063011248681874,0.0058282950423307455,1.1847599999999998,1.18281,0.0019499999999998963,2.760862090321338,0.3345746887961403,0.6727272727274489,0.26363636363615445,2020-10-26 11:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,False,2020-10-26 12:00:00+00:00,0.0,True,True,True,135868,1.18213,1.1847599999999998,0.00262999999999991,26.299999999999102,262.999999999991,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2020-10-28 08:00:00+00:00,2020-10-28 08:15:00+00:00,2020-10-28 08:15:00+00:00,2020-10-28 07:00:00+00:00,SHORT,0.0006501800802335668,0.005833427868132119,1.17852,1.176475,0.0020450000000000745,3.14528245661639,0.35056574731503276,0.7517006802721201,0.23809523809531002,2020-10-28 07:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2020-10-28 08:00:00+00:00,0.25,True,True,True,136399,1.1759199999999999,1.17852,0.0026000000000001577,26.000000000001577,260.00000000001575,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2020-10-28 10:30:00+00:00,2020-10-28 10:45:00+00:00,2020-10-28 10:45:00+00:00,2020-10-28 09:00:00+00:00,SHORT,0.0007921207069385328,0.005833427868132119,1.17852,1.176475,0.0020450000000000745,2.581677239449774,0.35056574731503276,0.35638297872339925,0.17021276595762774,2020-10-28 09:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,True,2020-10-28 10:00:00+00:00,0.75,True,True,True,136429,1.1744999999999999,1.17852,0.004020000000000135,40.200000000001346,402.0000000000134,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2020-10-28 10:45:00+00:00,2020-10-28 11:00:00+00:00,2020-10-28 11:00:00+00:00,2020-10-28 10:00:00+00:00,SHORT,0.0008012549421571955,0.005833427868132119,1.17852,1.176475,0.0020450000000000745,2.552246348077904,0.35056574731503276,0.7663043478261972,0.07065217391303823,2020-10-28 10:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2020-10-28 11:00:00+00:00,0.0,True,True,True,136432,1.17379,1.17852,0.004730000000000123,47.300000000001226,473.0000000000123,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2020-10-28 11:30:00+00:00,2020-10-28 11:45:00+00:00,2020-10-28 11:45:00+00:00,2020-10-28 10:00:00+00:00,SHORT,0.0008528287565303667,0.005833427868132119,1.17852,1.176475,0.0020450000000000745,2.397902256860939,0.35056574731503276,0.9270072992700742,0.0,2020-10-28 10:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2020-10-28 11:00:00+00:00,0.75,True,True,True,136441,1.17327,1.17852,0.005249999999999977,52.499999999999766,524.9999999999976,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2020-12-07 10:30:00+00:00,2020-12-07 10:45:00+00:00,2020-12-07 10:45:00+00:00,2020-12-07 09:00:00+00:00,SHORT,0.0008866244624059694,0.006276983857213727,1.2133,1.2114349999999998,0.0018650000000002276,2.1034835819207043,0.2971172210132268,0.42125984251986126,0.25196850393693354,2020-12-07 09:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2020-12-07 10:00:00+00:00,0.75,True,True,True,144481,1.2103599999999999,1.2133,0.0029400000000001647,29.400000000001647,294.0000000000164,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2020-12-09 10:30:00+00:00,2020-12-09 10:45:00+00:00,2020-12-09 10:45:00+00:00,2020-12-09 09:00:00+00:00,SHORT,0.0007441806073923568,0.0062696952646383464,1.214755,1.212695,0.0020599999999999508,2.7681452318655357,0.32856461327850156,0.6685393258425425,0.20224719101130043,2020-12-09 09:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,False,2020-12-09 10:00:00+00:00,0.75,True,True,True,145057,1.21255,1.214755,0.0022050000000000125,22.050000000000125,220.50000000000122,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2020-12-16 09:45:00+00:00,2020-12-16 10:00:00+00:00,2020-12-16 10:00:00+00:00,2020-12-16 09:00:00+00:00,LONG,0.0009115460637306741,0.006151741285334672,1.217215,1.2153399999999999,0.001875000000000071,2.0569448704833193,0.304791751315996,0.7793594306049749,0.8896797153025665,2020-12-16 09:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2020-12-16 10:00:00+00:00,0.0,True,True,True,146488,1.22069,1.2153399999999999,0.005350000000000188,53.500000000001876,535.0000000000188,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2020-12-16 10:15:00+00:00,2020-12-16 10:30:00+00:00,2020-12-16 10:30:00+00:00,2020-12-16 09:00:00+00:00,LONG,0.0008864351263800415,0.006151741285334672,1.217215,1.2153399999999999,0.001875000000000071,2.115214011945869,0.304791751315996,0.3448275862067117,0.8362068965518693,2020-12-16 09:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2020-12-16 10:00:00+00:00,0.5,True,True,True,146494,1.22007,1.2153399999999999,0.004730000000000123,47.300000000001226,473.0000000000123,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2020-12-16 10:30:00+00:00,2020-12-16 10:45:00+00:00,2020-12-16 10:45:00+00:00,2020-12-16 09:00:00+00:00,LONG,0.0008599040459243274,0.006151741285334672,1.217215,1.2153399999999999,0.001875000000000071,2.1804758436560183,0.304791751315996,0.7669902912623536,0.8058252427180531,2020-12-16 09:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2020-12-16 10:00:00+00:00,0.75,True,True,True,146497,1.22046,1.2153399999999999,0.0051200000000002355,51.200000000002355,512.0000000000235,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2020-12-28 08:30:00+00:00,2020-12-28 08:45:00+00:00,2020-12-28 08:45:00+00:00,2020-12-28 07:00:00+00:00,LONG,0.0005634271288394369,0.006126459268300269,1.223315,1.221975,0.0013399999999998968,2.3783022353930074,0.21872339981649266,0.5714285714286126,0.7467532467532974,2020-12-28 07:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2020-12-28 08:00:00+00:00,0.75,True,True,True,148602,1.22363,1.221975,0.001654999999999962,16.54999999999962,165.4999999999962,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2020-12-28 08:45:00+00:00,2020-12-28 09:00:00+00:00,2020-12-28 09:00:00+00:00,2020-12-28 08:00:00+00:00,LONG,0.0005678251910651984,0.006126459268300269,1.223315,1.221975,0.0013399999999998968,2.359881211832387,0.21872339981649266,0.5679999999997243,0.7999999999997869,2020-12-28 08:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2020-12-28 09:00:00+00:00,0.0,True,True,True,148605,1.2239600000000002,1.221975,0.0019850000000001256,19.850000000001256,198.50000000001253,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2020-12-28 09:45:00+00:00,2020-12-28 10:00:00+00:00,2020-12-28 10:00:00+00:00,2020-12-28 09:00:00+00:00,LONG,0.0005924165785613421,0.006126459268300269,1.223315,1.221975,0.0013399999999998968,2.261921844344783,0.21872339981649266,0.8647342995168668,0.8695652173915096,2020-12-28 09:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2020-12-28 10:00:00+00:00,0.0,True,True,True,148617,1.22496,1.221975,0.0029850000000000154,29.850000000000154,298.50000000000153,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2020-12-28 10:15:00+00:00,2020-12-28 10:30:00+00:00,2020-12-28 10:30:00+00:00,2020-12-28 09:00:00+00:00,SHORT,0.000782670417228916,0.006126459268300269,1.223315,1.221975,0.0013399999999998968,1.7120871959671535,0.21872339981649266,0.8426150121064729,0.0629539951573678,2020-12-28 09:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2020-12-28 10:00:00+00:00,0.5,True,True,True,148623,1.2214099999999999,1.223315,0.0019050000000000455,19.050000000000455,190.50000000000455,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2021-01-07 11:45:00+00:00,2021-01-07 12:00:00+00:00,2021-01-07 12:00:00+00:00,2021-01-07 11:00:00+00:00,SHORT,0.0009710601518059697,0.0063926663282274174,1.23257,1.23074,0.0018299999999999983,1.884538250896795,0.28626552772189306,0.6137339055794908,0.1845493562230729,2021-01-07 11:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2021-01-07 12:00:00+00:00,0.0,True,True,True,150657,1.2256799999999999,1.23257,0.006890000000000063,68.90000000000063,689.0000000000063,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2021-01-20 10:45:00+00:00,2021-01-20 11:00:00+00:00,2021-01-20 11:00:00+00:00,2021-01-20 10:00:00+00:00,SHORT,0.0007428543809219426,0.006416151519995169,1.215785,1.2142249999999999,0.0015600000000000058,2.100007807807392,0.2431364027390021,0.3958333333331213,0.2083333333328322,2021-01-20 10:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,False,2021-01-20 11:00:00+00:00,0.0,True,True,True,153237,1.2121,1.215785,0.0036849999999999383,36.84999999999938,368.4999999999938,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2021-01-20 11:00:00+00:00,2021-01-20 11:15:00+00:00,2021-01-20 11:15:00+00:00,2021-01-20 10:00:00+00:00,SHORT,0.0007372933537132105,0.006416151519995169,1.215785,1.2142249999999999,0.0015600000000000058,2.1158470941632936,0.2431364027390021,0.4135338345866946,0.3383458646616893,2021-01-20 10:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,False,2021-01-20 11:00:00+00:00,0.25,True,True,True,153240,1.2118,1.215785,0.003984999999999905,39.84999999999905,398.4999999999905,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2021-01-20 11:45:00+00:00,2021-01-20 12:00:00+00:00,2021-01-20 12:00:00+00:00,2021-01-20 11:00:00+00:00,SHORT,0.0007021587092230074,0.006416151519995169,1.215785,1.2142249999999999,0.0015600000000000058,2.2217199324156582,0.2431364027390021,0.6814814814816886,0.1185185185183114,2021-01-20 11:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,False,2021-01-20 12:00:00+00:00,0.0,True,True,True,153249,1.21118,1.215785,0.00460499999999997,46.0499999999997,460.499999999997,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2021-02-09 08:15:00+00:00,2021-02-09 08:30:00+00:00,2021-02-09 08:30:00+00:00,2021-02-09 07:00:00+00:00,SHORT,0.0005482529847184405,0.006121211900558019,1.208695,1.207455,0.0012400000000001299,2.2617295930216255,0.20257426472804993,0.8392857142856208,0.07500000000001189,2021-02-09 07:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,True,2021-02-09 08:00:00+00:00,0.5,True,True,True,157237,1.2068299999999998,1.208695,0.0018650000000002276,18.650000000002276,186.50000000002274,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2021-02-09 11:30:00+00:00,2021-02-09 11:45:00+00:00,2021-02-09 11:45:00+00:00,2021-02-09 10:00:00+00:00,LONG,0.0007140809068004855,0.006121211900558019,1.208695,1.207455,0.0012400000000001299,1.7364979068773596,0.20257426472804993,0.9516129032262108,0.9516129032262108,2021-02-09 10:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2021-02-09 11:00:00+00:00,0.75,True,True,True,157276,1.21066,1.207455,0.0032050000000001244,32.05000000000124,320.5000000000124,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2021-02-16 11:00:00+00:00,2021-02-16 11:15:00+00:00,2021-02-16 11:15:00+00:00,2021-02-16 10:00:00+00:00,LONG,0.0005844548527835164,0.005231393919561666,1.21422,1.21285,0.0013700000000000934,2.344064718558415,0.2618804894193256,0.626168224299333,0.9626168224300579,2021-02-16 10:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2021-02-16 11:00:00+00:00,0.25,True,True,True,158709,1.21679,1.21285,0.003940000000000055,39.400000000000546,394.0000000000054,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2021-02-25 09:45:00+00:00,2021-02-25 10:00:00+00:00,2021-02-25 10:00:00+00:00,2021-02-25 09:00:00+00:00,LONG,0.0007930361514531716,0.0055440589818983215,1.21888,1.2167750000000002,0.0021049999999998015,2.654355663537617,0.379685715262545,0.3838862559239392,0.7345971563980563,2021-02-25 09:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2021-02-25 10:00:00+00:00,0.0,True,True,True,160710,1.22205,1.2167750000000002,0.005274999999999919,52.74999999999918,527.4999999999918,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2021-02-25 10:00:00+00:00,2021-02-25 10:15:00+00:00,2021-02-25 10:15:00+00:00,2021-02-25 09:00:00+00:00,LONG,0.0007856764263493793,0.0055440589818983215,1.21888,1.2167750000000002,0.0021049999999998015,2.679220006358874,0.379685715262545,0.42028985507259436,0.6811594202897339,2021-02-25 09:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2021-02-25 10:00:00+00:00,0.25,True,True,True,160713,1.22235,1.2167750000000002,0.005574999999999886,55.749999999998856,557.4999999999885,development_2019_2022
