entry_time,exit_time,sleeve,side,volume,entry_price,exit_price,commission,swap,profit,net_pnl_usd,exit_comment,state_time_utc,matched_state_time_utc,direction,phase,shock,DXY_compressed,EURUSD_compressed,causal_regime,quarantined
2024-12-19 15:15:00+00:00,2024-12-19 15:23:37+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.03691,1.03826,0.0,0.0,1.35,1.35,tp 1.03826,2024-12-19 14:00:00+00:00,2024-12-19 14:00:00+00:00,USD_UP,ESTABLISHED,True,True,True,SHOCK,False
2024-12-19 16:00:00+00:00,2024-12-19 16:24:23+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.03569,1.03703,0.0,0.0,1.34,1.34,tp 1.03702,2024-12-19 15:00:00+00:00,2024-12-19 15:00:00+00:00,USD_UP,ESTABLISHED,True,True,True,SHOCK,False
2024-12-23 06:45:00+00:00,2024-12-23 06:49:23+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.04231,1.04168,0.0,0.0,-0.63,-0.63,sl 1.04170,2024-12-23 05:00:00+00:00,2024-12-23 05:00:00+00:00,USD_UP,ESTABLISHED,False,False,True,USD_UP,False
2024-12-23 09:00:00+00:00,2024-12-23 09:36:40+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.0408,1.03984,0.0,0.0,-0.96,-0.96,sl 1.03985,2024-12-23 08:00:00+00:00,2024-12-23 08:00:00+00:00,USD_UP,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
2024-12-23 09:45:00+00:00,2024-12-23 11:19:37+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.03966,1.0386,0.0,0.0,-1.06,-1.06,sl 1.03863,2024-12-23 08:00:00+00:00,2024-12-23 08:00:00+00:00,USD_UP,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
2024-12-30 08:00:00+00:00,2024-12-30 08:10:14+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.04129,1.04186,0.0,0.0,0.57,0.57,tp 1.04186,2024-12-30 07:00:00+00:00,2024-12-30 07:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,True,JOINT_COMPRESSION,False
2024-12-30 13:00:00+00:00,2024-12-30 13:11:20+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.03883,1.04006,0.0,0.0,1.23,1.23,tp 1.04005,2024-12-30 12:00:00+00:00,2024-12-30 12:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,NEUTRAL,False
2024-12-31 13:30:00+00:00,2024-12-31 14:34:15+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.0381,1.03689,0.0,0.0,-1.21,-1.21,sl 1.03691,2024-12-31 12:00:00+00:00,2024-12-31 12:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,True,JOINT_COMPRESSION,False
2024-12-31 14:45:00+00:00,2024-12-31 15:07:05+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.03649,1.03502,0.0,0.0,-1.47,-1.47,sl 1.03502,2024-12-31 13:00:00+00:00,2024-12-31 13:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,True,JOINT_COMPRESSION,False
2024-12-31 15:45:00+00:00,2024-12-31 18:14:00+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.03483,1.03606,0.0,0.0,1.23,1.23,tp 1.03605,2024-12-31 14:00:00+00:00,2024-12-31 14:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,False,NEUTRAL,False
2025-01-02 10:00:00+00:00,2025-01-02 10:09:34+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.03164,1.03281,0.0,0.0,1.17,1.17,tp 1.03281,2025-01-02 09:00:00+00:00,2025-01-02 09:00:00+00:00,USD_UP,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
2025-01-02 10:00:00+00:00,2025-01-02 14:28:28+00:00,H1_CHOP_ASIA_LONDON_SHORT_CONTROL,SHORT,0.01,1.0316,1.02849,0.0,0.0,3.11,3.11,tp 1.02853,2025-01-02 09:00:00+00:00,2025-01-02 09:00:00+00:00,USD_UP,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
2025-01-02 14:30:00+00:00,2025-01-02 15:02:26+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.02855,1.02682,0.0,0.0,-1.73,-1.73,sl 1.02687,2025-01-02 13:00:00+00:00,2025-01-02 13:00:00+00:00,NEUTRAL,UNRESOLVED,True,False,False,SHOCK,False
2025-01-02 15:45:00+00:00,2025-01-02 16:06:04+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.02459,1.02649,0.0,0.0,1.9,1.9,tp 1.02649,2025-01-02 14:00:00+00:00,2025-01-02 14:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,NEUTRAL,False
2025-01-02 16:30:00+00:00,2025-01-03 06:35:23+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.02569,1.02834,0.0,-0.11,2.65,2.54,tp 1.02833,2025-01-02 15:00:00+00:00,2025-01-02 15:00:00+00:00,NEUTRAL,UNRESOLVED,True,False,False,SHOCK,False
2025-01-07 14:15:00+00:00,2025-01-07 14:27:38+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.03681,1.038,0.0,0.0,1.19,1.19,tp 1.03799,2025-01-07 13:00:00+00:00,2025-01-07 13:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,True,JOINT_COMPRESSION,False
2025-01-07 20:45:00+00:00,2025-01-07 23:22:38+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.03409,1.0347,0.0,0.0,0.61,0.61,tp 1.03469,2025-01-07 19:00:00+00:00,2025-01-07 19:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,NEUTRAL,False
2025-01-08 08:00:00+00:00,2025-01-08 10:19:51+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.03187,1.03077,0.0,0.0,-1.1,-1.1,sl 1.03077,2025-01-08 07:00:00+00:00,2025-01-08 07:00:00+00:00,USD_UP,TRANSITION,False,True,True,JOINT_COMPRESSION,False
2025-01-08 08:00:00+00:00,2025-01-08 10:30:24+00:00,H1_CHOP_ASIA_LONDON_SHORT_CONTROL,SHORT,0.01,1.03183,1.02976,0.0,0.0,2.07,2.07,tp 1.02976,2025-01-08 07:00:00+00:00,2025-01-08 07:00:00+00:00,USD_UP,TRANSITION,False,True,True,JOINT_COMPRESSION,False
2025-01-08 10:30:00+00:00,2025-01-08 10:33:15+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.03009,1.02877,0.0,0.0,-1.32,-1.32,sl 1.02879,2025-01-08 09:00:00+00:00,2025-01-08 09:00:00+00:00,USD_UP,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
2025-01-08 10:45:00+00:00,2025-01-08 10:51:37+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.02852,1.02966,0.0,0.0,1.14,1.14,tp 1.02965,2025-01-08 09:00:00+00:00,2025-01-08 09:00:00+00:00,USD_UP,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
2025-01-08 11:15:00+00:00,2025-01-08 12:27:35+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.02898,1.03032,0.0,0.0,1.34,1.34,tp 1.03031,2025-01-08 10:00:00+00:00,2025-01-08 10:00:00+00:00,USD_UP,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
2025-01-09 07:00:00+00:00,2025-01-09 07:57:34+00:00,H1_CHOP_ASIA_LONDON_SHORT_CONTROL,SHORT,0.01,1.0291,1.03072,0.0,0.0,-1.62,-1.62,sl 1.03072,2025-01-09 06:00:00+00:00,2025-01-09 06:00:00+00:00,USD_UP,ESTABLISHED,True,True,True,SHOCK,False
2025-01-10 05:00:00+00:00,2025-01-10 06:00:06+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.02861,1.02811,0.0,0.0,-0.5,-0.5,sl 1.02811,2025-01-10 04:00:00+00:00,2025-01-10 04:00:00+00:00,USD_UP,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
2025-01-10 12:45:00+00:00,2025-01-13 02:57:04+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.02,1.02509,1.02128,0.0,-0.67,-7.62,-8.290000000000001,sl 1.02128,2025-01-10 11:00:00+00:00,2025-01-10 11:00:00+00:00,USD_UP,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
2025-01-13 03:45:00+00:00,2025-01-13 04:43:51+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.02,1.02103,1.0217,0.0,0.0,1.34,1.34,tp 1.02170,2025-01-13 02:00:00+00:00,2025-01-13 02:00:00+00:00,USD_UP,ESTABLISHED,False,False,True,USD_UP,False
2025-01-13 08:30:00+00:00,2025-01-13 08:46:33+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.02,1.01871,1.02,0.0,0.0,2.58,2.58,tp 1.01998,2025-01-13 07:00:00+00:00,2025-01-13 07:00:00+00:00,USD_UP,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
2025-01-16 11:45:00+00:00,2025-01-16 11:56:22+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.02652,1.02734,0.0,0.0,0.82,0.82,tp 1.02734,2025-01-16 10:00:00+00:00,2025-01-16 10:00:00+00:00,USD_DOWN,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
2025-01-17 06:30:00+00:00,2025-01-17 06:48:22+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.02817,1.02864,0.0,0.0,0.47,0.47,tp 1.02864,2025-01-17 05:00:00+00:00,2025-01-17 05:00:00+00:00,USD_DOWN,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
2025-01-21 00:00:00+00:00,2025-01-21 00:11:34+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.03626,1.03775,0.0,0.0,1.49,1.49,tp 1.03774,2025-01-20 23:00:00+00:00,2025-01-20 17:00:00+00:00,USD_DOWN,ESTABLISHED,True,False,False,SHOCK,False
2025-01-23 08:00:00+00:00,2025-01-23 08:20:13+00:00,H1_CHOP_ASIA_LONDON_SHORT_CONTROL,SHORT,0.01,1.03939,1.0409,0.0,0.0,-1.51,-1.51,sl 1.04090,2025-01-23 07:00:00+00:00,2025-01-23 07:00:00+00:00,USD_DOWN,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
2025-01-26 23:00:00+00:00,2025-01-26 23:32:59+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.02,1.04683,1.0475,0.0,0.0,1.34,1.34,tp 1.04749,2025-01-26 22:00:00+00:00,2025-01-24 21:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,True,JOINT_COMPRESSION,False
2025-01-27 22:15:00+00:00,2025-01-27 22:17:26+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.04739,1.04669,0.0,0.0,-0.7,-0.7,sl 1.04673,2025-01-27 21:00:00+00:00,2025-01-27 21:00:00+00:00,USD_DOWN,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
2025-01-27 22:30:00+00:00,2025-01-27 22:33:39+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.0446,1.04364,0.0,0.0,-0.96,-0.96,sl 1.04366,2025-01-27 21:00:00+00:00,2025-01-27 21:00:00+00:00,USD_DOWN,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
2025-01-27 23:15:00+00:00,2025-01-28 01:05:05+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.04444,1.04277,0.0,-0.11,-1.67,-1.78,sl 1.04277,2025-01-27 22:00:00+00:00,2025-01-27 21:00:00+00:00,USD_DOWN,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
2025-01-29 06:45:00+00:00,2025-01-29 07:10:05+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.04188,1.04242,0.0,0.0,0.54,0.54,tp 1.04242,2025-01-29 05:00:00+00:00,2025-01-29 05:00:00+00:00,USD_DOWN,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
2025-01-29 07:00:00+00:00,2025-01-29 09:12:59+00:00,H1_CHOP_ASIA_LONDON_SHORT_CONTROL,SHORT,0.01,1.04169,1.03973,0.0,0.0,1.96,1.96,tp 1.03975,2025-01-29 06:00:00+00:00,2025-01-29 06:00:00+00:00,USD_DOWN,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
2025-01-29 09:00:00+00:00,2025-01-29 12:11:03+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.0404,1.03925,0.0,0.0,-1.15,-1.15,sl 1.03926,2025-01-29 08:00:00+00:00,2025-01-29 08:00:00+00:00,USD_DOWN,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
2025-01-30 10:15:00+00:00,2025-01-30 11:49:29+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.03939,1.04035,0.0,0.0,0.96,0.96,tp 1.04032,2025-01-30 09:00:00+00:00,2025-01-30 09:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,True,JOINT_COMPRESSION,False
2025-01-30 19:45:00+00:00,2025-01-30 19:45:39+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.03886,1.03971,0.0,0.0,0.85,0.85,tp 1.03970,2025-01-30 18:00:00+00:00,2025-01-30 18:00:00+00:00,USD_DOWN,ESTABLISHED,False,True,False,USD_DOWN,False
2025-01-31 08:30:00+00:00,2025-01-31 08:39:33+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.03679,1.03773,0.0,0.0,0.94,0.94,tp 1.03771,2025-01-31 07:00:00+00:00,2025-01-31 07:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,True,JOINT_COMPRESSION,False
2025-02-02 23:15:00+00:00,2025-02-02 23:22:35+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.02,1.02573,1.02214,0.0,0.0,-7.18,-7.18,sl 1.02220,2025-02-02 22:00:00+00:00,2025-01-31 21:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,False,NEUTRAL,False
2025-02-02 23:30:00+00:00,2025-02-03 11:26:24+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.02,1.02371,1.02677,0.0,0.0,6.12,6.12,tp 1.02676,2025-02-02 22:00:00+00:00,2025-01-31 21:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,False,NEUTRAL,False
2025-02-04 04:15:00+00:00,2025-02-04 04:29:33+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.02794,1.02869,0.0,0.0,0.75,0.75,tp 1.02869,2025-02-04 03:00:00+00:00,2025-02-04 03:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,True,JOINT_COMPRESSION,False
2025-02-06 08:30:00+00:00,2025-02-06 13:34:25+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.03608,1.03685,0.0,0.0,0.77,0.77,tp 1.03684,2025-02-06 07:00:00+00:00,2025-02-06 07:00:00+00:00,USD_DOWN,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
2025-02-07 15:15:00+00:00,2025-02-07 16:08:39+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.0334,1.03555,0.0,0.0,2.15,2.15,tp 1.03553,2025-02-07 14:00:00+00:00,2025-02-07 14:00:00+00:00,USD_DOWN,ESTABLISHED,False,False,False,USD_DOWN,False
2025-02-09 22:00:00+00:00,2025-02-09 22:02:03+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.02899,1.03009,0.0,0.0,1.1,1.1,tp 1.03008,2025-02-09 21:00:00+00:00,2025-02-07 21:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,NEUTRAL,False
2025-02-11 02:00:00+00:00,2025-02-11 02:31:34+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.02934,1.02971,0.0,0.0,0.37,0.37,tp 1.02970,2025-02-11 01:00:00+00:00,2025-02-11 01:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,True,JOINT_COMPRESSION,False
2025-02-12 12:45:00+00:00,2025-02-12 13:08:27+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.0328,1.03379,0.0,0.0,0.99,0.99,tp 1.03378,2025-02-12 11:00:00+00:00,2025-02-12 11:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,True,JOINT_COMPRESSION,False
2025-02-17 08:00:00+00:00,2025-02-17 09:11:59+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.02,1.04746,1.04818,0.0,0.0,1.44,1.44,tp 1.04815,2025-02-17 07:00:00+00:00,2025-02-17 07:00:00+00:00,USD_DOWN,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
2025-02-18 00:30:00+00:00,2025-02-18 01:39:36+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.04649,1.04706,0.0,0.0,0.57,0.57,tp 1.04706,2025-02-17 23:00:00+00:00,2025-02-17 17:00:00+00:00,USD_DOWN,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
2025-02-18 03:30:00+00:00,2025-02-18 04:40:01+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.04595,1.04532,0.0,0.0,-0.63,-0.63,sl 1.04532,2025-02-18 02:00:00+00:00,2025-02-18 02:00:00+00:00,USD_DOWN,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
2025-02-18 04:45:00+00:00,2025-02-18 05:19:38+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.04538,1.04584,0.0,0.0,0.46,0.46,tp 1.04582,2025-02-18 03:00:00+00:00,2025-02-18 03:00:00+00:00,USD_DOWN,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
2025-02-19 08:45:00+00:00,2025-02-19 09:00:33+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.04352,1.04268,0.0,0.0,-0.84,-0.84,sl 1.04269,2025-02-19 07:00:00+00:00,2025-02-19 07:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,True,JOINT_COMPRESSION,False
2025-02-19 09:30:00+00:00,2025-02-19 12:06:34+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.04267,1.04339,0.0,0.0,0.72,0.72,tp 1.04339,2025-02-19 08:00:00+00:00,2025-02-19 08:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,True,JOINT_COMPRESSION,False
2025-02-19 15:30:00+00:00,2025-02-19 17:34:22+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.0407,1.04159,0.0,0.0,0.89,0.89,tp 1.04159,2025-02-19 14:00:00+00:00,2025-02-19 14:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,False,NEUTRAL,False
2025-02-24 08:30:00+00:00,2025-02-24 11:31:34+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.04745,1.04617,0.0,0.0,-1.28,-1.28,sl 1.04617,2025-02-24 07:00:00+00:00,2025-02-24 07:00:00+00:00,USD_DOWN,ESTABLISHED,False,False,False,USD_DOWN,False
2025-02-24 08:00:00+00:00,2025-02-24 20:00:00+00:00,H1_CHOP_ASIA_LONDON_SHORT_CONTROL,SHORT,0.01,1.04802,1.04661,0.0,0.0,1.41,1.41,,2025-02-24 07:00:00+00:00,2025-02-24 07:00:00+00:00,USD_DOWN,ESTABLISHED,False,False,False,USD_DOWN,False
2025-02-26 04:15:00+00:00,2025-02-26 05:21:24+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.04946,1.04885,0.0,0.0,-0.61,-0.61,sl 1.04885,2025-02-26 03:00:00+00:00,2025-02-26 03:00:00+00:00,USD_DOWN,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
2025-02-26 12:00:00+00:00,2025-02-26 12:05:25+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.04769,1.04847,0.0,0.0,0.78,0.78,tp 1.04847,2025-02-26 11:00:00+00:00,2025-02-26 11:00:00+00:00,USD_DOWN,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
2025-02-27 13:00:00+00:00,2025-02-27 13:04:03+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.04233,1.04353,0.0,0.0,1.2,1.2,tp 1.04353,2025-02-27 12:00:00+00:00,2025-02-27 12:00:00+00:00,USD_DOWN,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
2025-02-27 13:45:00+00:00,2025-02-27 15:27:37+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.04211,1.04036,0.0,0.0,-1.75,-1.75,sl 1.04036,2025-02-27 12:00:00+00:00,2025-02-27 12:00:00+00:00,USD_DOWN,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
2025-02-27 16:45:00+00:00,2025-02-27 17:26:37+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.04036,1.04153,0.0,0.0,1.17,1.17,tp 1.04152,2025-02-27 15:00:00+00:00,2025-02-27 15:00:00+00:00,NEUTRAL,UNRESOLVED,True,False,False,SHOCK,False
2025-02-28 17:30:00+00:00,2025-03-02 21:01:00+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.0373,1.04025,0.0,-0.33,2.95,2.62,tp 1.03871,2025-02-28 16:00:00+00:00,2025-02-28 16:00:00+00:00,NEUTRAL,UNRESOLVED,True,True,True,SHOCK,False
2025-03-06 17:45:00+00:00,2025-03-06 17:53:36+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.07661,1.07812,0.0,0.0,1.51,1.51,tp 1.07811,2025-03-06 16:00:00+00:00,2025-03-06 16:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,True,JOINT_COMPRESSION,False
2025-03-12 12:00:00+00:00,2025-03-12 12:12:38+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.08784,1.08927,0.0,0.0,1.43,1.43,tp 1.08926,2025-03-12 11:00:00+00:00,2025-03-12 11:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,True,JOINT_COMPRESSION,False
2025-03-13 11:45:00+00:00,2025-03-13 13:01:34+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.08392,1.08539,0.0,0.0,1.47,1.47,tp 1.08538,2025-03-13 10:00:00+00:00,2025-03-13 10:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,True,JOINT_COMPRESSION,False
2025-03-19 06:15:00+00:00,2025-03-19 06:35:45+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.09076,1.08995,0.0,0.0,-0.81,-0.81,sl 1.08996,2025-03-19 05:00:00+00:00,2025-03-19 05:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,True,NEUTRAL,False
2025-03-19 06:45:00+00:00,2025-03-19 06:52:28+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.08827,1.0892,0.0,0.0,0.93,0.93,tp 1.08920,2025-03-19 05:00:00+00:00,2025-03-19 05:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,True,NEUTRAL,False
2025-03-19 08:00:00+00:00,2025-03-19 14:35:04+00:00,H1_CHOP_ASIA_LONDON_SHORT_CONTROL,SHORT,0.01,1.09067,1.08814,0.0,0.0,2.53,2.53,tp 1.08814,2025-03-19 07:00:00+00:00,2025-03-19 07:00:00+00:00,NEUTRAL,UNRESOLVED,True,False,False,SHOCK,False
2025-03-20 06:30:00+00:00,2025-03-20 06:38:28+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.08808,1.08725,0.0,0.0,-0.83,-0.83,sl 1.08727,2025-03-20 05:00:00+00:00,2025-03-20 05:00:00+00:00,USD_DOWN,ESTABLISHED,False,False,True,USD_DOWN,False
2025-03-20 06:45:00+00:00,2025-03-20 06:52:11+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.08679,1.08756,0.0,0.0,0.77,0.77,tp 1.08755,2025-03-20 05:00:00+00:00,2025-03-20 05:00:00+00:00,USD_DOWN,ESTABLISHED,False,False,True,USD_DOWN,False
2025-03-20 08:15:00+00:00,2025-03-20 08:24:40+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.0859,1.08457,0.0,0.0,-1.33,-1.33,sl 1.08457,2025-03-20 07:00:00+00:00,2025-03-20 07:00:00+00:00,USD_DOWN,ESTABLISHED,False,False,True,USD_DOWN,False
2025-03-20 07:00:00+00:00,2025-03-20 08:24:41+00:00,H1_CHOP_ASIA_LONDON_SHORT_CONTROL,SHORT,0.01,1.0879,1.08456,0.0,0.0,3.34,3.34,tp 1.08456,2025-03-20 06:00:00+00:00,2025-03-20 06:00:00+00:00,USD_DOWN,ESTABLISHED,False,False,True,USD_DOWN,False
2025-03-20 08:30:00+00:00,2025-03-20 08:41:04+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.08406,1.08528,0.0,0.0,1.22,1.22,tp 1.08528,2025-03-20 07:00:00+00:00,2025-03-20 07:00:00+00:00,USD_DOWN,ESTABLISHED,False,False,True,USD_DOWN,False
2025-03-20 08:45:00+00:00,2025-03-20 09:18:38+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.08501,1.08338,0.0,0.0,-1.63,-1.63,sl 1.08339,2025-03-20 07:00:00+00:00,2025-03-20 07:00:00+00:00,USD_DOWN,ESTABLISHED,False,False,True,USD_DOWN,False
2025-03-20 12:30:00+00:00,2025-03-20 13:04:28+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.08227,1.08346,0.0,0.0,1.19,1.19,tp 1.08346,2025-03-20 11:00:00+00:00,2025-03-20 11:00:00+00:00,USD_DOWN,ESTABLISHED,False,False,False,USD_DOWN,False
2025-03-21 03:15:00+00:00,2025-03-21 04:24:27+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.08332,1.08265,0.0,0.0,-0.67,-0.67,sl 1.08265,2025-03-21 02:00:00+00:00,2025-03-21 02:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,True,JOINT_COMPRESSION,False
2025-03-21 04:30:00+00:00,2025-03-21 05:24:36+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.08253,1.08307,0.0,0.0,0.54,0.54,tp 1.08306,2025-03-21 03:00:00+00:00,2025-03-21 03:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,True,JOINT_COMPRESSION,False
2025-03-24 13:00:00+00:00,2025-03-24 13:12:27+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.07932,1.08029,0.0,0.0,0.97,0.97,tp 1.08028,2025-03-24 12:00:00+00:00,2025-03-24 12:00:00+00:00,USD_UP,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
2025-03-26 12:30:00+00:00,2025-03-26 13:05:36+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.07708,1.07791,0.0,0.0,0.83,0.83,tp 1.07791,2025-03-26 11:00:00+00:00,2025-03-26 11:00:00+00:00,USD_UP,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
