specialist_id,owned_regime,source_candidate,stage,status,trades,wins,win_rate,net_pips,pnl_usd_001_lot,stress_net_r,average_r,stress_profit_factor,positive_active_month_share,maximum_drawdown_r,removed_profit_factor,gate_pass,archetype,direction,threshold,stop_atr,target_r,max_hold_bars,parameter_sha256
EURHUNT01_0494,compression,EURHUNT01_0494,train,OPENED,81,33,0.4074074074074074,-35.204120983591864,-3.5204120983591864,-2.660131686374415,-0.03284113193054833,0.9472152251080362,0.4166666666666667,14.652163684207947,0.657082333149553,False,compression_breakout_long,long,0.95,1.25,1.5,24,ecc00df2b7ac37da7679f6ade4ba3bbe2f02149f75fed9126a8bcf8b24fcada1
EURHUNT01_0495,compression,EURHUNT01_0495,train,OPENED,74,27,0.36486486486486486,14.93912186901974,1.493912186901974,1.310451175111127,0.017708799663663878,1.0265644335780872,0.4583333333333333,14.461562983242885,0.6290786757165595,False,compression_breakout_long,long,0.95,1.25,2.0,24,45b4bd5a2aa1a7ca75273b9146b174dff93459bd007acfec9e3a0224ea14780a
EURHUNT01_0496,compression,EURHUNT01_0496,train,OPENED,90,57,0.6333333333333333,160.92295674254405,16.092295674254405,5.807829625883976,0.06453144028759973,1.1684090791438078,0.5416666666666666,7.428619270724181,0.9592977200376651,False,compression_breakout_long,long,0.95,1.5,0.75,24,c271bf440285d684016b588e1c041792312696996cb7da41ad6076a326250329
EURHUNT01_0497,compression,EURHUNT01_0497,train,OPENED,83,42,0.5060240963855421,-19.348310479343475,-1.9348310479343476,-2.59109565539556,-0.031218019944524823,0.9393782894405242,0.375,14.353529217855332,0.7124379748938079,False,compression_breakout_long,long,0.95,1.5,1.0,24,4cf547edaca6f37b1a4eaa3259fe6866ec76efbc934b329fabe7320d56bd9165
EURHUNT01_0498,compression,EURHUNT01_0498,train,OPENED,80,38,0.475,73.8309862513398,7.38309862513398,2.070282245346858,0.025878528066835726,1.0472810012382496,0.4583333333333333,14.256411086181974,0.7686604779171055,False,compression_breakout_long,long,0.95,1.5,1.25,24,13e18a65bfd7a7a6de34095444e86ce2461809dffb29c51b1d6a39050f07773f
EURHUNT01_0499,compression,EURHUNT01_0499,train,OPENED,76,37,0.4868421052631579,240.53220612252343,24.053220612252346,11.243733171117666,0.14794385751470615,1.2764780641887066,0.4583333333333333,12.220820581063993,0.9150146869320608,False,compression_breakout_long,long,0.95,1.5,1.5,24,e92aa44602bcc35601041f9cb449ba991cd7383c7ac1f507fe75c73d3e5df2aa
EURHUNT01_0500,compression,EURHUNT01_0500,train,OPENED,70,26,0.37142857142857144,72.28764217393606,7.228764217393607,3.023383220991669,0.04319118887130956,1.0691626361305098,0.375,17.90373630772281,0.6194018441540743,False,compression_breakout_long,long,0.95,1.5,2.0,24,2555b03e5d5ec669e58ab9ca977bfab4a0aadbc8e96dfe0e5e68374f88a1d04d
EURHUNT01_0501,compression,EURHUNT01_0501,train,OPENED,3,3,1.0,10.964809358762206,1.0964809358762206,1.811379482428769,0.6037931608095897,inf,1.0,0.0,0.0,False,compression_breakout_short,short,0.55,0.75,0.75,24,5ec6f452aec599d6be61ae76a00f442ffb1876b08525cb1589d769a771342bd9
EURHUNT01_0502,compression,EURHUNT01_0502,train,OPENED,3,3,1.0,14.819745811682772,1.4819745811682772,2.5613794824287286,0.8537931608095762,inf,1.0,0.0,0.0,False,compression_breakout_short,short,0.55,0.75,1.0,24,28045bf338dfe064b3cefe01f743702d2958fe267acee8fad214ab01ec4be3e8
EURHUNT01_0503,compression,EURHUNT01_0503,train,OPENED,3,3,1.0,18.674682264603337,1.8674682264603337,3.3113794824289275,1.1037931608096425,inf,1.0,0.0,0.0,False,compression_breakout_short,short,0.55,0.75,1.25,24,f1e5cbbf51cdd3f3775975fbcd369e05fd15215b0db0cdb9a72424ad5c6ddc04
EURHUNT01_0504,compression,EURHUNT01_0504,train,OPENED,2,2,1.0,16.52847703953908,1.652847703953908,2.7307031416070715,1.3653515708035358,inf,1.0,0.0,0.0,False,compression_breakout_short,short,0.55,0.75,1.5,24,efc7fde5ad85908b8edc7d33b6d10e6bc9e3c6936d7db9df2425053675ffe442
EURHUNT01_0505,compression,EURHUNT01_0505,train,OPENED,2,2,1.0,22.171302719384833,2.2171302719384833,3.730703141607191,1.8653515708035955,inf,1.0,0.0,0.0,False,compression_breakout_short,short,0.55,0.75,2.0,24,e111691aeb499019125924f82a9d5970cc7e919dbe23131be6d4f7fef63b1ef3
EURHUNT01_0506,compression,EURHUNT01_0506,train,OPENED,3,3,1.0,14.819745811682772,1.4819745811682772,1.9210346118215464,0.6403448706071821,inf,1.0,0.0,0.0,False,compression_breakout_short,short,0.55,1.0,0.75,24,7fd3c422179b3aa9db3ca3fb365860e2b6b9cc275efe96b7ea2496115167142f
EURHUNT01_0507,compression,EURHUNT01_0507,train,OPENED,3,3,1.0,19.959661082242786,1.9959661082242786,2.6710346118215464,0.8903448706071821,inf,1.0,0.0,0.0,False,compression_breakout_short,short,0.55,1.0,1.0,24,9ee4a32fd754438e95491cf9ac29c0bcb76dba70cca67a9db2fab75a31ef9130
EURHUNT01_0508,compression,EURHUNT01_0508,train,OPENED,2,2,1.0,18.409418932818777,1.8409418932818777,2.298027356204983,1.1490136781024916,inf,1.0,0.0,0.0,False,compression_breakout_short,short,0.55,1.0,1.25,24,3ba3d92ce9d7b19588a1a488099bca6ee62628976cb754b4fbea017682f7b253
EURHUNT01_0509,compression,EURHUNT01_0509,train,OPENED,2,2,1.0,22.171302719384833,2.2171302719384833,2.7980273562053934,1.3990136781026967,inf,1.0,0.0,0.0,False,compression_breakout_short,short,0.55,1.0,1.5,24,4567a2b78d10676083df4a752300ab1f86d4028f706316f7f98d5bf95cc14b0f
EURHUNT01_0510,compression,EURHUNT01_0510,train,OPENED,2,2,1.0,29.695070292512504,2.9695070292512504,3.7980273562053934,1.8990136781026967,inf,1.0,0.0,0.0,False,compression_breakout_short,short,0.55,1.0,2.0,24,28f9cb7188aed397cc1109288844ed48d6e8f0ae00958b9900b5ed2e7a57f141
EURHUNT01_0511,compression,EURHUNT01_0511,train,OPENED,3,3,1.0,18.674682264603337,1.8674682264603337,1.9868276894574843,0.6622758964858281,inf,1.0,0.0,0.0,False,compression_breakout_short,short,0.55,1.25,0.75,24,eb0710df7b5a1ec1fd7990197efe82a88399d4cf29e2eca70f841c04a96d873f
EURHUNT01_0512,compression,EURHUNT01_0512,train,OPENED,2,2,1.0,18.409418932818777,1.8409418932818777,1.8384218849641605,0.9192109424820802,inf,1.0,0.0,0.0,False,compression_breakout_short,short,0.55,1.25,1.0,24,71bab22f3ab97a2b8ddf5601e70fd1d0ee6c48526838bc9cc1d8c54c197ba65d
EURHUNT01_0513,compression,EURHUNT01_0513,train,OPENED,2,2,1.0,23.111773666024682,2.311177366602468,2.3384218849643346,1.1692109424821673,inf,1.0,0.0,0.0,False,compression_breakout_short,short,0.55,1.25,1.25,24,2670ec0bce88f7a4a3970d72ef6b1da32448d17644b70351210b4819d97c58c0
EURHUNT01_0514,compression,EURHUNT01_0514,train,OPENED,2,2,1.0,27.814128399230587,2.7814128399230587,2.8384218849645086,1.4192109424822543,inf,1.0,0.0,0.0,False,compression_breakout_short,short,0.55,1.25,1.5,24,4c65821be7cc9132c25992479718f8b106359830455457a1d2a221dc6febb2a4
EURHUNT01_0515,compression,EURHUNT01_0515,train,OPENED,2,2,1.0,37.218837865640175,3.7218837865640175,3.8384218849646725,1.9192109424823363,inf,1.0,0.0,0.0,False,compression_breakout_short,short,0.55,1.25,2.0,24,d8793676a5a52048d35efe97f251316bf79bd617f8e99b2dfdfa91681bc5356c
EURHUNT01_0516,compression,EURHUNT01_0516,train,OPENED,2,2,1.0,16.52847703953908,1.652847703953908,1.365351570803462,0.682675785401731,inf,1.0,0.0,0.0,False,compression_breakout_short,short,0.55,1.5,0.75,24,2e58e96d7d9a7af706a440e23d8bddc00e289523d2b0601edb4d1dbede8ff60a
EURHUNT01_0517,compression,EURHUNT01_0517,train,OPENED,2,2,1.0,22.171302719384833,2.2171302719384833,1.865351570803492,0.932675785401746,inf,1.0,0.0,0.0,False,compression_breakout_short,short,0.55,1.5,1.0,24,20524a23e7a295753df9d3cb9ab734bf608fdb978966bde29f0a488445a346b3
EURHUNT01_0518,compression,EURHUNT01_0518,train,OPENED,2,2,1.0,27.814128399230587,2.7814128399230587,2.3653515708034023,1.1826757854017012,inf,1.0,0.0,0.0,False,compression_breakout_short,short,0.55,1.5,1.25,24,8592d22dc505f5497368f2fecee4fe9c53de983600fe645f90cdfc39e72f9b0c
EURHUNT01_0519,compression,EURHUNT01_0519,train,OPENED,2,2,1.0,33.45695407907634,3.345695407907634,2.865351570803432,1.432675785401716,inf,1.0,0.0,0.0,False,compression_breakout_short,short,0.55,1.5,1.5,24,e692fd004b0621256b608918b955f8e7ea82652abe53ce0b0821c9ae0faf585b
EURHUNT01_0520,compression,EURHUNT01_0520,train,OPENED,2,2,1.0,44.742605438767846,4.474260543876785,3.865351570803372,1.932675785401686,inf,1.0,0.0,0.0,False,compression_breakout_short,short,0.55,1.5,2.0,24,28d4ede54c09f0d4f9741b3c72fe68c09b239a42dc3924d02865ec525951304c
EURHUNT01_0521,compression,EURHUNT01_0521,train,OPENED,11,8,0.7272727272727273,14.900259673245042,1.4900259673245042,1.774501627315637,0.16131832975596702,1.538843636738315,0.5714285714285714,2.193770516911247,0.0,False,compression_breakout_short,short,0.65,0.75,0.75,24,86de4ed6fc8d850036209189e3ffb69b31087e401d61746d03621d86ea8f7e7b
EURHUNT01_0522,compression,EURHUNT01_0522,train,OPENED,11,8,0.7272727272727273,27.99412035487281,2.799412035487281,3.7745016273156855,0.3431365115741532,2.146161915226973,0.5714285714285714,2.193770516911247,0.0,False,compression_breakout_short,short,0.65,0.75,1.0,24,7fd48a80b0d1e096eee6022259963a271fca6bf56235dc9f03a3a16ff135a38d
EURHUNT01_0523,compression,EURHUNT01_0523,train,OPENED,11,8,0.7272727272727273,41.087981036502796,4.10879810365028,5.774501627316459,0.5249546933924054,2.753480193715852,0.5714285714285714,2.193770516911247,0.0,False,compression_breakout_short,short,0.65,0.75,1.25,24,6d0ff0e2dd0b92bc0b38c01e610980f43185d86613ce161b763dee3c5a63dcb5
EURHUNT01_0524,compression,EURHUNT01_0524,train,OPENED,10,6,0.6,28.692586509002638,2.8692586509002638,3.9438252864943744,0.39438252864943746,1.899807721998356,0.42857142857142855,2.979655475309289,0.0,False,compression_breakout_short,short,0.65,0.75,1.5,24,f035da1bcf79e4874545d4b02b13dd6f85b76834695addbf5793bd05b71b6a2d
EURHUNT01_0525,compression,EURHUNT01_0525,train,OPENED,10,6,0.6,48.9156379400324,4.89156379400324,6.943825286494623,0.6943825286494623,2.584275965365897,0.42857142857142855,2.4796554753091353,0.0,False,compression_breakout_short,short,0.65,0.75,2.0,24,7addae5fc18cd9429d76b80517975b4b39fba00d70e8e71c896a41366263ea42
EURHUNT01_0526,compression,EURHUNT01_0526,train,OPENED,11,8,0.7272727272727273,20.600346230994493,2.0600346230994493,2.0808762204866373,0.18917056549878522,1.646260015843526,0.5714285714285714,2.145327887683445,0.0,False,compression_breakout_short,short,0.65,1.0,0.75,24,449d195c0994ba7d4b7f007ca379ae6841b4998d853cefad5ee4d8f67f91b329
EURHUNT01_0527,compression,EURHUNT01_0527,train,OPENED,11,7,0.6363636363636364,17.271506039944207,1.7271506039944207,2.080876220486747,0.18917056549879518,1.4853668784867344,0.42857142857142855,3.359741606481875,0.0,False,compression_breakout_short,short,0.65,1.0,1.0,24,59dd2a00041fbbef41fa1f26d8ceb6504a780031d415cb739fbbbe2a28811463
EURHUNT01_0528,compression,EURHUNT01_0528,train,OPENED,10,6,0.6,25.441414391311753,2.5441414391311756,2.7078689648705065,0.2707868964870507,1.6316136894115052,0.42857142857142855,3.1097416064819328,0.0,False,compression_breakout_short,short,0.65,1.0,1.25,24,ca3c166f438c9f6afa63ae6b06a48dff406a57ea552893963de6cff78c3e35db
EURHUNT01_0529,compression,EURHUNT01_0529,train,OPENED,10,6,0.6,38.92344867866715,3.892344867866715,4.207868964870944,0.42078689648709444,1.9814904915790137,0.42857142857142855,2.8597416064817605,0.0,False,compression_breakout_short,short,0.65,1.0,1.5,24,91d3375267b079873152a05db689450f7668e7002621ea31c7f18845f4dd3765
EURHUNT01_0530,compression,EURHUNT01_0530,train,OPENED,10,6,0.6,65.8875172533735,6.58875172533735,7.207868964870914,0.7207868964870914,2.6812440959138195,0.42857142857142855,2.359741606481875,0.0,False,compression_breakout_short,short,0.65,1.0,2.0,24,f3f82754836225f77676b8b10a9fe0aae8a71407ad399d1b1a745fc54ab30fcd
EURHUNT01_0531,compression,EURHUNT01_0531,train,OPENED,11,9,0.8181818181818182,53.08658562179325,5.308658562179325,4.014700976389776,0.36497281603543413,2.8846882766045923,0.7142857142857143,1.0705297255671926,0.0,False,compression_breakout_short,short,0.65,1.25,0.75,24,4265b7816e1c6721c692bb325c65a8a4eacb2c2bc93429535e1aa834641a9d58
EURHUNT01_0532,compression,EURHUNT01_0532,train,OPENED,10,7,0.7,46.06197122485999,4.606197122485999,3.3662951718963456,0.3366295171896346,2.057238199775854,0.5714285714285714,2.113516379284142,0.0,False,compression_breakout_short,short,0.65,1.25,1.0,24,b5c92e9bcb9f507212538bc7cd7aa8b9a365476648af7c4aa851bf2e09fc0140
EURHUNT01_0533,compression,EURHUNT01_0533,train,OPENED,10,7,0.7,66.74110734592008,6.674110734592009,5.116295171896708,0.5116295171896708,2.6068533568346655,0.5714285714285714,2.1135163792841425,0.0,False,compression_breakout_short,short,0.65,1.25,1.25,24,1409c1621acba4e6c1532390984ad1d88248b6f557d6e9718d6580a6e708ee6c
EURHUNT01_0534,compression,EURHUNT01_0534,train,OPENED,10,7,0.7,87.42024346697353,8.742024346697354,6.866295171896503,0.6866295171896504,3.156468513893298,0.5714285714285714,2.1135163792841425,0.0,False,compression_breakout_short,short,0.65,1.25,1.5,24,794112a6be9f46fa0ad53dfd0c149fb5f33aee2b099a869eb1e02eea3425a5a7
EURHUNT01_0535,compression,EURHUNT01_0535,train,OPENED,9,5,0.5555555555555556,57.52616249202536,5.752616249202536,5.4180278900741,0.6020030988971222,2.2804478322552844,0.5714285714285714,3.160824144220062,0.0,False,compression_breakout_short,short,0.65,1.25,2.0,24,f93a4a6059dd5dc92b7bb089e2b556abe9210966e6a0a8861446600dc7df8b74
EURHUNT01_0536,compression,EURHUNT01_0536,train,OPENED,10,7,0.7,30.859402124563395,3.0859402124563395,1.7219126432469252,0.1721912643246925,1.5460544387255808,0.5714285714285714,2.0945969827367796,0.0,False,compression_breakout_short,short,0.65,1.5,0.75,24,38deba6703ee522ff1826752d637358210265050d5a1b92d009558ff6580e900
EURHUNT01_0537,compression,EURHUNT01_0537,train,OPENED,10,7,0.7,55.67436546983106,5.567436546983107,3.4719126432469913,0.34719126432469916,2.1010159645134885,0.5714285714285714,2.0945969827367796,0.0,False,compression_breakout_short,short,0.65,1.5,1.0,24,24fb5bbb46bb649f4d8581d0763dfd2cc2e7d4723630c4550791f515af3c9f20
EURHUNT01_0538,compression,EURHUNT01_0538,train,OPENED,10,7,0.7,80.48932881509653,8.048932881509653,5.221912643246681,0.5221912643246681,2.6559774903012774,0.5714285714285714,2.0945969827367796,0.0,False,compression_breakout_short,short,0.65,1.5,1.25,24,1d7231a3a9c9ec673d4eba27a13a79846a4718a72e7ae214f2e93c5d077ff733
EURHUNT01_0539,compression,EURHUNT01_0539,train,OPENED,9,6,0.6666666666666666,78.87018670843514,7.887018670843514,5.511335780693292,0.6123706422992546,2.747759607990241,0.5714285714285714,2.0945969827367796,0.0,False,compression_breakout_short,short,0.65,1.5,1.5,24,c529a4c62b4f9e7fad67942fadaccbdfa1bd46b86b5ba90326c107d19ecfec45
EURHUNT01_0540,compression,EURHUNT01_0540,train,OPENED,9,5,0.5555555555555556,69.39139499042568,6.939139499042568,5.515023241727479,0.6127803601919422,2.315357269901753,0.5714285714285714,3.134020120183383,0.0,False,compression_breakout_short,short,0.65,1.5,2.0,24,daa49e45dad43b2b089fccfd94215762dcf5d85840c96e0cf31bfd7b7e5aff58
EURHUNT01_0541,compression,EURHUNT01_0541,train,OPENED,29,19,0.6551724137931034,20.31272437962084,2.031272437962084,1.372876904129517,0.04734058290101783,1.1255507776521083,0.5,3.45409891345005,0.5152676056776492,False,compression_breakout_short,short,0.75,0.75,0.75,24,94ad03f0794dfd333b6980d3112d54fdcc8b0e65c5704e628f55a0fe37108f83
EURHUNT01_0542,compression,EURHUNT01_0542,train,OPENED,29,19,0.6551724137931034,55.01052404878415,5.501052404878415,6.122876904129946,0.21113368634930849,1.5599423768215173,0.5625,3.2837185718820026,0.7210320473894875,False,compression_breakout_short,short,0.75,0.75,1.0,24,d59856d31579b373e5ada568d105b6ebf836724163025ff30247fa69c8875c8e
EURHUNT01_0543,compression,EURHUNT01_0543,train,OPENED,29,19,0.6551724137931034,89.70832371794968,8.970832371794968,10.87287690413099,0.37492678979762034,1.9943339759909824,0.5625,3.2837185718820026,0.9267964891013575,False,compression_breakout_short,short,0.75,0.75,1.25,24,8d79b6cf38230405f7a567787c6af7c521682909e93d970904ef6c428583bdeb
EURHUNT01_0544,compression,EURHUNT01_0544,train,OPENED,27,17,0.6296296296296297,107.91373591475526,10.791373591475526,12.871774341265727,0.4767323830098417,2.1760352270972843,0.5625,3.2837185718820026,0.8817111727346346,False,compression_breakout_short,short,0.75,0.75,1.5,24,0b49c495770edae031624d1ec3dacdcc13fadc92fa5acc85f97ea1c7e05f6fad
EURHUNT01_0545,compression,EURHUNT01_0545,train,OPENED,25,15,0.6,136.81641876299278,13.68164187629928,17.548767286110962,0.7019506914444384,2.6048392863929593,0.5,3.2837185718820017,0.8550140736881181,False,compression_breakout_short,short,0.75,0.75,2.0,24,6aab49ad0ea284bdbfd007ae0b7c57207f9d1f01c929a81f416e3a6b28574eb1
EURHUNT01_0546,compression,EURHUNT01_0546,train,OPENED,29,21,0.7241379310344828,61.275049077851314,6.127504907785132,5.592157678097409,0.19283302338266928,1.6550471814204541,0.625,3.212788928911526,0.8481464712021185,False,compression_breakout_short,short,0.75,1.0,0.75,24,709955f98206a73aa80924b57ac2804f64ad330c86ab6e3ade3fa1cb22d31ca2
EURHUNT01_0547,compression,EURHUNT01_0547,train,OPENED,28,19,0.6785714285714286,79.83060149329589,7.983060149329589,7.901838011564845,0.2822085004130302,1.8227328306011197,0.5625,3.4683938516201294,0.8466323198098237,False,compression_breakout_short,short,0.75,1.0,1.0,24,d6d663a6a422e5f3e39631f2e8a88943f73ce1aba66d93fd3d1fb4fe8d1f3992
EURHUNT01_0548,compression,EURHUNT01_0548,train,OPENED,25,17,0.68,116.89966925007457,11.689966925007457,11.411575464582478,0.45646301858329913,2.3362748169418364,0.625,3.212788928911526,0.9462735364977989,False,compression_breakout_short,short,0.75,1.0,1.25,24,f973fd5c7f8947b28f2d7603b5711c6a64c97c6d7bb505ddf20447939f582a1c
EURHUNT01_0549,compression,EURHUNT01_0549,train,OPENED,25,16,0.64,127.55411103508419,12.75541110350842,13.16157546458328,0.5264630185833312,2.3714595974357073,0.5625,3.212788928911526,0.8760982848442068,False,compression_breakout_short,short,0.75,1.0,1.5,24,c11f209d2504c23286c62e7f94db61d555123033963e868261de84626458801a
EURHUNT01_0550,compression,EURHUNT01_0550,train,OPENED,25,16,0.64,204.20065866932015,20.420065866932017,21.161575464583404,0.8464630185833362,3.205073841339084,0.5625,3.2127889289115252,1.1887036263080122,False,compression_breakout_short,short,0.75,1.0,2.0,24,d604a633a9340e312af4232b830d1ef02c8d6634bbcae3250ab960e379a80b10
EURHUNT01_0551,compression,EURHUNT01_0551,train,OPENED,29,23,0.7931034482758621,134.41075244648104,13.441075244648104,9.523726142478388,0.3284043497406341,2.5015777112877067,0.75,2.1244985585496554,1.3928833966535994,False,compression_breakout_short,short,0.75,1.25,0.75,24,7d6cb7afaa930f428074213e87aaacd9276b9876f3bff0859c3b408e32b456c2
EURHUNT01_0552,compression,EURHUNT01_0552,train,OPENED,25,19,0.76,160.04696220958567,16.004696220958568,11.5292603716657,0.461170414866628,2.8171399816462737,0.75,2.323085189116252,1.3158453384915074,False,compression_breakout_short,short,0.75,1.25,1.0,24,f0be22d9d953da3a2ed79ae1b1f63d005882ea3cea7f5d392dd1f4a31b324fda
EURHUNT01_0553,compression,EURHUNT01_0553,train,OPENED,25,18,0.72,185.26032793566353,18.526032793566355,14.029260371666208,0.5611704148666483,2.898342726640918,0.6875,2.1244985585496554,1.2728492619043217,False,compression_breakout_short,short,0.75,1.25,1.25,24,cc9c45ff96ac1d39364b2fd6ff2feac7b454901354cc0a0de00470797c7debb4
EURHUNT01_0554,compression,EURHUNT01_0554,train,OPENED,25,17,0.68,198.9585714124908,19.89585714124908,16.02926037166614,0.6411704148666456,2.901075643512226,0.625,2.1244985585496554,1.1818311047814438,False,compression_breakout_short,short,0.75,1.25,1.5,24,605fc8c3d5aa3c80b7409cecd305a99eb4b34733dae8137fc52dac2a7cddf404
EURHUNT01_0555,compression,EURHUNT01_0555,train,OPENED,24,15,0.625,231.16758926195578,23.11675892619558,19.58099308984376,0.8158747120768233,3.0657262971321804,0.625,2.1244985585496554,1.0115382271317794,False,compression_breakout_short,short,0.75,1.25,2.0,24,4c2d3e99d7aacb7747d19d3517d1fe070ede066d8ac3e7674b07f8d131028755
EURHUNT01_0556,compression,EURHUNT01_0556,train,OPENED,27,21,0.7777777777777778,143.41104377286305,14.341104377286307,8.43588717063217,0.3124402655789693,2.342156106530597,0.75,3.8122625677467115,1.2117920213644868,False,compression_breakout_short,short,0.75,1.5,0.75,24,97dafbfc3212e460150eb3e77e320170e90def9f1f46f8459e0492aeb15eac28
EURHUNT01_0557,compression,EURHUNT01_0557,train,OPENED,24,19,0.7916666666666666,195.13898944982347,19.513898944982348,12.559167715197265,0.523298654799886,3.4052916143780116,0.75,2.269237657596867,1.5678744270981115,False,compression_breakout_short,short,0.75,1.5,1.0,24,e511584ccab3953b3a99a54da648c0edac9d5c5f730ea6c12fa4241b8efb4ddd
EURHUNT01_0558,compression,EURHUNT01_0558,train,OPENED,24,18,0.75,216.6478738962052,21.66478738962052,14.809167715196935,0.6170486547998723,3.367200363981304,0.6875,2.0987889832331503,1.4362333254159165,False,compression_breakout_short,short,0.75,1.5,1.25,24,01b2c3fbec05b6a93255bf0af888d45713133aab880ca061973d19a6ad6ecafd
EURHUNT01_0559,compression,EURHUNT01_0559,train,OPENED,23,17,0.7391304347826086,252.29059108418764,25.229059108418767,17.598590852643255,0.7651561240279676,3.813081158449232,0.6875,2.0987889832331503,1.4843667716770008,False,compression_breakout_short,short,0.75,1.5,1.5,24,690a31f96c64f0ac134ffba51294f401fb6812f8df12fa14935ad6818a057b60
EURHUNT01_0560,compression,EURHUNT01_0560,train,OPENED,22,14,0.6363636363636364,231.63207043154222,23.163207043154223,17.66675269646114,0.8030342134755063,3.1214414635913528,0.625,4.170516540724822,0.7750192392795344,False,compression_breakout_short,short,0.75,1.5,2.0,24,93224a75ca912600999941c3c41946223029e83ea8692055e1c30240fda65f3f
EURHUNT01_0561,compression,EURHUNT01_0561,train,OPENED,67,40,0.5970149253731343,8.654178121194633,0.8654178121194633,-3.1260874912769054,-0.04665802225786426,0.8937996046524966,0.5,9.983812543690739,0.6613442883880463,False,compression_breakout_short,short,0.85,0.75,0.75,24,96a6df59ef840dc4a00ced1ed87e4244f8040fdc82346b913b5beb375a62676b
EURHUNT01_0562,compression,EURHUNT01_0562,train,OPENED,67,36,0.5373134328358209,16.6822978964265,1.6682297896426501,-1.1260874912770924,-0.016807275989210335,0.9666276679801213,0.46153846153846156,11.803106003536215,0.6898138558338825,False,compression_breakout_short,short,0.85,0.75,1.0,24,02f10f2b479fa2e1a075a54e4702420b99e2a86f49699f730e2594949bb465c3
EURHUNT01_0563,compression,EURHUNT01_0563,train,OPENED,66,35,0.5303030303030303,76.17821019694883,7.617821019694883,6.690193165245121,0.10136656310977457,1.198268206793129,0.5,8.975045115880611,0.8476502822796467,False,compression_breakout_short,short,0.85,0.75,1.25,24,7293486cf12e5dd6ea9af840e54df6a3d02b65159f5d2292e2f53bf0886b86ac
EURHUNT01_0564,compression,EURHUNT01_0564,train,OPENED,64,31,0.484375,85.56466965076613,8.556466965076615,7.6890906023806185,0.12014204066219716,1.2141058259883528,0.5,8.395471337924413,0.8150546925466986,False,compression_breakout_short,short,0.85,0.75,1.5,24,5a0556fc3666406ce3cbbc11c649611360fb983cb2aa73beb6ae59ef8be26737
EURHUNT01_0565,compression,EURHUNT01_0565,train,OPENED,60,28,0.4666666666666667,163.02171241289415,16.302171241289415,18.494149465272866,0.30823582442121444,1.530925956602978,0.5384615384615384,7.579030513183586,0.9766287093068907,False,compression_breakout_short,short,0.85,0.75,2.0,24,18227f9edb55761a2255527c56d63c11ddc1eb74bff12a75a10a86ff350200f2
EURHUNT01_0566,compression,EURHUNT01_0566,train,OPENED,67,40,0.5970149253731343,2.877913251946296,0.28779132519462963,-1.5945656184580606,-0.02379948684265762,0.9445796658329761,0.46153846153846156,8.352329502652221,0.7011007593192459,False,compression_breakout_short,short,0.85,1.0,0.75,24,570c021660c616a518dde778430ab96cfb4ce908c961264371fbc7804f77c807
EURHUNT01_0567,compression,EURHUNT01_0567,train,OPENED,64,35,0.546875,29.32963912999353,2.9329639129993534,1.5827103163360903,0.02472984869275141,1.0512251080223092,0.46153846153846156,10.447916468272345,0.7438112787078452,False,compression_breakout_short,short,0.85,1.0,1.0,24,2d1ca54d0305d41d666ea54043e7cbd01fa6884c51763cdeeb0f391807d90260
EURHUNT01_0568,compression,EURHUNT01_0568,train,OPENED,61,32,0.5245901639344263,90.18002902545285,9.018002902545286,6.829401294089983,0.11195739826377021,1.2209719935559518,0.5384615384615384,8.010421697489399,0.8327579823593767,False,compression_breakout_short,short,0.85,1.0,1.25,24,e3e9983070258553fdc2128fa5db98b3d150603fd78a7325d4126c0e92ac5930
EURHUNT01_0569,compression,EURHUNT01_0569,train,OPENED,60,30,0.5,121.63721966484303,12.163721966484303,10.873959842664897,0.18123266404441496,1.3402034553170434,0.5,7.434272884887703,0.8871286782208954,False,compression_breakout_short,short,0.85,1.0,1.5,24,e065228044af59a8b728773d4371d12c09a0360a44935c1c648d23f0bd7df7fb
EURHUNT01_0570,compression,EURHUNT01_0570,train,OPENED,57,26,0.45614035087719296,167.3650244227876,16.73650244227876,17.071233190252887,0.29949531912724364,1.517193250468434,0.5,8.486564243533946,0.9278110579274966,False,compression_breakout_short,short,0.85,1.0,2.0,24,b68a04aab6d3b8d989563a9db18aca7c59ec5d7ae74e0d9cd70c4cd2dd651d67
EURHUNT01_0571,compression,EURHUNT01_0571,train,OPENED,64,42,0.65625,113.43064380994191,11.343064380994193,5.982252103829367,0.09347268912233386,1.2579713130586982,0.6153846153846154,8.005802565808072,0.9514406085289047,False,compression_breakout_short,short,0.85,1.25,0.75,24,aeae30f7fc3f7890f0b4b4da2ca2b780be7567d6250ab7d76eebc8b2cb2e423a
EURHUNT01_0572,compression,EURHUNT01_0572,train,OPENED,59,35,0.5932203389830508,143.67612199670754,14.367612199670754,7.790310823300313,0.13203916649661548,1.3079566156012115,0.5384615384615384,7.422776766921727,0.9281325832366042,False,compression_breakout_short,short,0.85,1.25,1.0,24,c8244ed1fa194b49f34da86abecd111ed2cc04719a3f7641a05db0782fd646ee
EURHUNT01_0573,compression,EURHUNT01_0573,train,OPENED,58,33,0.5689655172413793,205.74355689930934,20.574355689930936,13.075957662159922,0.22544754589930902,1.4963859767781214,0.6538461538461539,7.347418307910164,1.0369776455869302,False,compression_breakout_short,short,0.85,1.25,1.25,24,051129ae780a27c747c1b2a7b33af90fb2f83e71797d3b7981c57073db343d32
