attempt_no,portfolio_id,weights_json,active_component_count,total_risk_weight,tie_priority,whole_trades,whole_stress_net_r,whole_stress_pf,whole_average_stress_r,whole_closed_drawdown_r,era_2019_2021_trades,era_2019_2021_stress_net_r,era_2019_2021_stress_pf,era_2019_2021_average_stress_r,era_2019_2021_closed_drawdown_r,era_2021_2023_trades,era_2021_2023_stress_net_r,era_2021_2023_stress_pf,era_2021_2023_average_stress_r,era_2021_2023_closed_drawdown_r,era_2023_2024_trades,era_2023_2024_stress_net_r,era_2023_2024_stress_pf,era_2023_2024_average_stress_r,era_2023_2024_closed_drawdown_r,era_2024_2026_trades,era_2024_2026_stress_net_r,era_2024_2026_stress_pf,era_2024_2026_average_stress_r,era_2024_2026_closed_drawdown_r,top_winners_removed_stress_net_r,daily_pvalue,minimum_era_trades,minimum_era_stress_pf,minimum_era_average_stress_r,gate_checks_json,economic_pass,selection_adjusted_pvalue,statistical_pass
25199,e7fb939d59d86807,"{""23925"":1.0,""24877"":0.0,""24995"":1.0,""25048"":0.25}",3,2.25,ATTEMPT_DESCENDING,247,23.219480168501477,1.2282540701026525,0.09400599258502622,9.463772119249398,66,0.15987186028499423,1.005638592349871,0.0024223009134090034,7.206385172044204,75,8.61865136794253,1.2755061643837067,0.11491535157256706,6.556736364715434,66,10.8243975012127,1.4836624497184403,0.16400602274564696,5.17964218775551,40,3.6165594390612528,1.183485956799611,0.09041398597653132,9.463772119249395,9.87321411930175,0.10054637502819452,40,1.005638592349871,0.0024223009134090034,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25200,f34303f2ebddf1e5,"{""23925"":1.0,""24877"":0.0,""24995"":1.0,""25048"":0.5}",3,2.5,ATTEMPT_ASCENDING,246,27.650785961244132,1.2253858965082067,0.11240156894814687,9.748921324801822,65,3.9367684078494447,1.1220511120790218,0.06056566781306838,4.7931742076837605,75,6.5277514193793404,1.1671109246716123,0.08703668559172453,9.74892132480182,66,10.914838953484757,1.3634979708914676,0.16537634778007207,5.016817524611696,40,6.2714271805305914,1.293918914484298,0.15678567951326478,9.471555358935264,14.300897282252148,0.07279835304833684,40,1.1220511120790218,0.06056566781306838,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": true, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25201,b758dbc6793a2fb0,"{""23925"":1.0,""24877"":0.0,""24995"":1.0,""25048"":0.5}",3,2.5,ATTEMPT_DESCENDING,247,24.134542058789734,1.1982184525762754,0.09771069659429042,9.471555358935264,66,1.0014352317131878,1.0298501859389213,0.015173261086563451,7.6851298231236385,75,8.55726192529914,1.2286207903645205,0.11409682567065521,7.326030099830122,66,11.502766382945115,1.397991056424934,0.17428433913553204,5.005176067277246,40,3.0730785188322916,1.140473494191169,0.0768269629708073,9.471555358935264,10.788276009590009,0.10739978396067794,40,1.0298501859389213,0.015173261086563451,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25202,de5e338011d86e42,"{""23925"":1.0,""24877"":0.0,""24995"":1.0,""25048"":0.75}",3,2.75,ATTEMPT_ASCENDING,246,28.639300430767985,1.2031541135811408,0.11641992045027637,11.442066190377606,65,5.425146685772908,1.1474071455570283,0.08346379516573704,5.277348556767427,75,5.730386782908842,1.1275140994416692,0.07640515710545123,11.442066190377604,66,11.486169574367946,1.3190930862584938,0.17403287233890827,5.885264583951294,40,5.997597387718288,1.2581398047160264,0.14993993469295722,9.479338598621133,15.289411751776,0.08269526575529498,40,1.1275140994416692,0.07640515710545123,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": true, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25203,d9b375e641bc31ae,"{""23925"":1.0,""24877"":0.0,""24995"":1.0,""25048"":0.75}",3,2.75,ATTEMPT_DESCENDING,247,25.049603949077998,1.1766692754103236,0.10141540060355465,9.47933859862113,66,1.8429986031413808,1.047568289446197,0.02792422125971789,8.78317478846702,75,8.495872482655754,1.1949627362783253,0.11327829976874339,8.355898769861902,66,12.181135264677529,1.3438659677004983,0.18456265552541712,5.885264583951294,40,2.529597598603331,1.105211987289631,0.06323993996508329,9.479338598621133,11.703337899878271,0.12212087091695756,40,1.047568289446197,0.02792422125971789,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25204,d5200890ede02dce,"{""23925"":1.0,""24877"":0.0,""24995"":1.0,""25048"":1.0}",3,3.0,ATTEMPT_ASCENDING,246,29.627814900291835,1.1860289059278715,0.12043827195240583,13.135211055953386,65,6.913524963696368,1.1671848987829263,0.10636192251840566,6.6540015019464,75,4.9330221464383435,1.0970759782009822,0.06577362861917792,13.135211055953388,66,12.057500195251134,1.2873203118746535,0.18268939689774444,7.847019445268392,40,5.7237675949059845,1.2277613044710107,0.1430941898726496,9.59656022071555,16.258055098130583,0.09750273861917368,40,1.0970759782009822,0.06577362861917792,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25205,66142f7bcbfe4397,"{""23925"":1.0,""24877"":0.0,""24995"":1.0,""25048"":1.0}",3,3.0,ATTEMPT_DESCENDING,247,25.96466583936625,1.160455045957605,0.10512010461281883,9.8812197538104,66,2.684561974569574,1.0610963241025158,0.04067518143287233,9.8812197538104,75,8.434483040012367,1.1696264371202505,0.11245977386683156,9.385767439893682,66,12.859504146409947,1.3065722080928694,0.19484097191530222,7.847019445268392,40,1.9861166783743673,1.0757794926129882,0.04965291695935918,9.596560220715546,12.594906037205003,0.14102078128662135,40,1.0610963241025158,0.04067518143287233,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25206,5fd2e27089957c68,"{""23925"":1.0,""24877"":0.25,""24995"":0.75,""25048"":0.25}",4,2.25,ATTEMPT_ASCENDING,330,27.398358200421054,1.2657855477010496,0.0830253278800638,7.767969143770305,81,1.228787612974769,1.0454720874741796,0.01517021744413295,5.509318705508454,105,12.263541853267165,1.3993173891647606,0.11679563669778253,3.708290159459203,96,9.234973925913119,1.3449379339519516,0.09619764506159499,5.853115237393389,48,4.671054808266002,1.2514370188731903,0.09731364183887505,7.767969143770307,17.385941691177067,0.038830413040697384,48,1.0454720874741796,0.01517021744413295,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": true, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25207,4c4ed4092b6910f4,"{""23925"":1.0,""24877"":0.25,""24995"":0.75,""25048"":0.25}",4,2.25,ATTEMPT_DESCENDING,333,20.25908158998684,1.197384250913222,0.060838082852813335,7.767969143770303,82,-0.64930481587979,0.9765337355716455,-0.007918351413168172,7.3874111343630116,106,9.518748766495394,1.3123768915594263,0.08979951666505089,3.708290159459205,96,9.43658128143898,1.371865208942407,0.09829772168165603,5.839159377033426,49,1.9530563579322608,1.1021488031056903,0.03985829301902573,7.7679691437703084,10.24938205308705,0.09739263178952066,49,0.9765337355716455,-0.007918351413168172,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25208,f87ac7a0836a5ace,"{""23925"":1.0,""24877"":0.25,""24995"":0.75,""25048"":0.5}",4,2.5,ATTEMPT_ASCENDING,330,30.226585696467286,1.254867636299229,0.09159571423171904,6.982131003463156,81,2.988429204980272,1.0954758138550809,0.036894187715805826,5.7638327142161305,105,12.22241786229635,1.3473611557652265,0.11640397964091762,4.130436008224841,96,10.368721128821557,1.322215083903934,0.10800751175855788,5.397126205913619,48,4.647017500369103,1.2331573146422206,0.09681286459102299,6.982131003463161,20.21416918722329,0.03442841464721002,48,1.0954758138550809,0.036894187715805826,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": true, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25209,74d9f2f5de5881b1,"{""23925"":1.0,""24877"":0.25,""24995"":0.75,""25048"":0.5}",4,2.5,ATTEMPT_DESCENDING,333,21.362429452068113,1.1753391253060281,0.06415143979600034,7.856960938885679,82,0.46352186963044373,1.014221075579896,0.005652705727200533,7.856960938885679,106,8.811965399537728,1.2406393769862414,0.08313174905224271,4.0636248204619365,96,10.677366745196643,1.3407386887600814,0.11122257026246503,5.397126205913619,49,1.4095754377032996,1.0662207407333288,0.02876684566741428,7.359490044560742,11.352729915168322,0.10541691683147313,49,1.014221075579896,0.005652705727200533,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25210,f2e1a8d11572dd68,"{""23925"":1.0,""24877"":0.25,""24995"":0.75,""25048"":0.75}",4,2.75,ATTEMPT_ASCENDING,330,33.05481319251351,1.2464755137678858,0.10016610058337426,7.140485659395101,81,4.748070796985772,1.1334557716607119,0.058618157987478665,7.140485659395101,105,12.181293871325535,1.307129863732042,0.11601232258405271,5.299777027962653,96,11.502468331729995,1.306029450680188,0.11981737845552078,6.464831044826315,48,4.6229801924722045,1.2172022969621437,0.09631208734317093,6.352034177124353,23.02749334089257,0.03662949464369053,48,1.1334557716607119,0.058618157987478665,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": true, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25211,e98fd9478f9a65e8,"{""23925"":1.0,""24877"":0.25,""24995"":0.75,""25048"":0.75}",4,2.75,ATTEMPT_DESCENDING,333,22.46577731414938,1.1592955207943492,0.06746479673918733,8.81949565289527,82,1.5763485551406757,1.0420154523342278,0.019223762867569216,8.81949565289527,106,8.105182032580062,1.189524262881663,0.07646398143943454,5.553911148839909,96,11.918152208954307,1.3195598113664408,0.12414741884327403,6.464831044826315,49,0.8660945174743389,1.0369300393874838,0.017675398315802834,7.391300333865544,12.43845746252845,0.12260731314889729,49,1.0369300393874838,0.017675398315802834,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25212,d94029443d2762af,"{""23925"":1.0,""24877"":0.25,""24995"":0.75,""25048"":1.0}",4,3.0,ATTEMPT_ASCENDING,330,35.88304068855973,1.2398235658992782,0.10873648693502949,8.517138604574074,81,6.507712388991273,1.1632833194916359,0.08034212825915152,8.517138604574074,105,12.140169880354721,1.2750569963412852,0.11562066552718782,7.382627823247506,96,12.636215534638433,1.2939147315216897,0.13162724515248367,8.33860876351677,48,4.5989428845753055,1.203155021509725,0.09581131009531886,6.110024931894818,22.59682021054403,0.04262026541325953,48,1.1632833194916359,0.08034212825915152,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": true, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25213,8dfc3f5a5df186d6,"{""23925"":1.0,""24877"":0.25,""24995"":0.75,""25048"":1.0}",4,3.0,ATTEMPT_DESCENDING,333,23.569125176230656,1.1470963013576976,0.07077815368237435,9.78203036690485,82,2.6891752406509104,1.0633602841650736,0.03279482000793793,9.78203036690485,106,7.398398665622394,1.1512565938045478,0.06979621382662636,7.71755136220288,96,13.158937672711973,1.3042168872567839,0.13707226742408304,8.33860876351677,49,0.32261359724537725,1.0125929455325553,0.0065839509641913724,7.734106477589393,10.269646998941642,0.1437457593966722,49,1.0125929455325553,0.0065839509641913724,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25214,a1fbea101b90fd00,"{""23925"":1.0,""24877"":0.25,""24995"":1.0,""25048"":0.25}",4,2.5,ATTEMPT_ASCENDING,330,30.17709370295954,1.258793046240262,0.09144573849381678,9.660745515828857,81,1.5126594912978721,1.0500177126210823,0.01867480853454163,5.211070617086495,105,12.53023739442937,1.3497731153021715,0.11933559423266067,4.713268634462814,96,10.01831171613571,1.3390982936973892,0.10435741370974698,7.032996777548461,48,6.1158851010965805,1.291278433731685,0.1274142729395121,9.660745515828854,16.827205023967544,0.048361106060825075,48,1.0500177126210823,0.01867480853454163,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": true, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25215,5eea1023ceef46f7,"{""23925"":1.0,""24877"":0.25,""24995"":1.0,""25048"":0.25}",4,2.5,ATTEMPT_DESCENDING,333,22.381301492674314,1.19405369640423,0.06721111559361656,9.660745515828856,82,-0.7758587783431161,0.9748825969568814,-0.00946169241881849,7.499588886727487,106,9.924834337223995,1.283231115162772,0.09363051261532071,4.713268634462814,96,10.499200884746843,1.3767763676024518,0.10936667588277961,7.0213553202140115,49,2.7331250490465924,1.126892031008263,0.05577806222544066,9.660745515828854,9.035035443474591,0.10956260843622792,49,0.9748825969568814,-0.00946169241881849,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25216,b7c3b9cda9837e2b,"{""23925"":1.0,""24877"":0.25,""24995"":1.0,""25048"":0.5}",4,2.75,ATTEMPT_ASCENDING,330,33.00532119900576,1.2498136130839688,0.10001612484547201,8.874907375521708,81,3.2723010833033754,1.0947944711874704,0.04039877880621451,5.886645770005471,105,12.489113403458555,1.30991031864403,0.11894393717579577,5.39019375227582,96,11.152058919044148,1.3190804193702803,0.11616728040670987,6.032913909366262,48,6.091847793199681,1.2725648360721196,0.12691349569166002,8.874907375521708,19.655432520013775,0.04185242567152777,48,1.0947944711874704,0.04039877880621451,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25217,1d5ee87eb43102ff,"{""23925"":1.0,""24877"":0.25,""24995"":1.0,""25048"":0.5}",4,2.75,ATTEMPT_DESCENDING,333,23.484649354755582,1.1745645458807636,0.07052447253680355,9.4567747625925,82,0.33696790716711655,1.009408940454072,0.004109364721550202,7.80423986635801,106,9.218050970266328,1.2238019202686619,0.08696274500251253,5.120410622537108,96,11.739986348504507,1.3470754483053742,0.12229152446358861,6.032913909366262,49,2.189644128817631,1.0923694929227032,0.04468661487382921,9.456774762592497,10.138383305555859,0.11406662935819385,49,1.009408940454072,0.004109364721550202,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25218,1eeaaba371b22334,"{""23925"":1.0,""24877"":0.25,""24995"":1.0,""25048"":0.75}",4,3.0,ATTEMPT_ASCENDING,330,35.83354869505199,1.242721238094252,0.10858651119712724,8.51091051467921,81,5.031942675308873,1.129697808471278,0.06212274907788732,7.26329871518444,105,12.447989412487738,1.2780161390260762,0.11855228011893083,6.777388438743765,96,12.285806121952586,1.3044261171053824,0.12797714710367278,6.550245286347776,48,6.067810485302781,1.2559882067897283,0.12641271844380794,8.510910514679214,22.483660016059993,0.041601371143176816,48,1.129697808471278,0.06212274907788732,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": true, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25219,da696dcea6adab5a,"{""23925"":1.0,""24877"":0.25,""24995"":1.0,""25048"":0.75}",4,3.0,ATTEMPT_DESCENDING,333,24.587997216836854,1.1599428421011926,0.07383782947999055,9.46455800227837,82,1.4497945926773486,1.0355883639005843,0.017680421861918885,8.640977278327345,106,8.511267603308665,1.1798076539057067,0.0802949773897044,6.6395479200100915,96,12.980771812262171,1.3262726104408582,0.13521637304439763,6.550245286347776,49,1.6461632085886713,1.0636282767348666,0.03359516752221778,9.464558002278366,11.24173116763713,0.1265024308116582,49,1.0355883639005843,0.017680421861918885,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25220,81472d50570e3448,"{""23925"":1.0,""24877"":0.25,""24995"":1.0,""25048"":1.0}",4,3.25,ATTEMPT_ASCENDING,330,38.66177619109821,1.2369776260869627,0.11715689754878246,8.639951660363415,81,6.791584267314375,1.1576691138799535,0.08384671934956019,8.639951660363415,105,12.406865421516924,1.2519182942437586,0.11816062306206594,8.208549101170206,96,13.419553324861026,1.2932343955566208,0.13978701380063568,8.42402300503823,48,6.043773177405884,1.241202275415096,0.12591194119595592,8.268901269449678,25.292016388936965,0.04517620764970033,48,1.1576691138799535,0.08384671934956019,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": true, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25221,4589620de8368b5a,"{""23925"":1.0,""24877"":0.25,""24995"":1.0,""25048"":1.0}",4,3.25,ATTEMPT_DESCENDING,333,25.691345078918125,1.1485675358875433,0.07715118642317756,9.603511992336925,82,2.562621278187584,1.056121310244088,0.03125147900228761,9.603511992336925,106,7.804484236350995,1.1459263010605774,0.07362720977689619,8.540053729868307,96,14.221557276019837,1.3108901404266828,0.14814122162520663,8.42402300503823,49,1.1026822883597096,1.0393283333278225,0.02250372017060632,9.58177962437278,12.321585276756874,0.14316828051977185,49,1.0393283333278225,0.02250372017060632,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25222,97fa221cda067b7e,"{""23925"":1.0,""24877"":0.5,""24995"":0.75,""25048"":0.25}",4,2.5,ATTEMPT_ASCENDING,330,28.91066445496888,1.24437688151029,0.0876080741059663,8.227940752722493,81,1.9270677324711587,1.0646010125855925,0.02379095966013776,6.13827809148793,105,13.519199722599263,1.374486744332363,0.12875428307237394,3.230129193014726,96,9.472506548794174,1.2988556055504479,0.09867194321660598,7.8494089982634065,48,3.9918904511042848,1.1930617381168194,0.08316438439800593,8.227940752722494,18.898247945724894,0.04044144222881209,48,1.0646010125855925,0.02379095966013776,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25223,d44f9647daa07f1c,"{""23925"":1.0,""24877"":0.5,""24995"":0.75,""25048"":0.25}",4,2.5,ATTEMPT_DESCENDING,333,20.91369576944081,1.1782850816528148,0.06280389119952196,8.439564023626653,82,0.04897530361659985,1.0016069532866454,0.0005972598002024372,8.016370520342493,106,10.120984593586575,1.284458411447169,0.09548098673194882,3.230129193014726,96,9.674113904320034,1.3192837698985345,0.10077201983666702,7.8494089982634065,49,1.0696219679176018,1.0510597912671964,0.021829019753420446,8.227940752722496,10.903996232541019,0.1037642681457904,49,1.0016069532866454,0.0005972598002024372,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25224,102bf0835c1cbb58,"{""23925"":1.0,""24877"":0.5,""24995"":0.75,""25048"":0.5}",4,2.75,ATTEMPT_ASCENDING,330,31.73889195101511,1.2371824935436122,0.09617846045762155,7.4421026124153435,81,3.686709324476661,1.1080899722362034,0.04551492993181063,6.315874205246785,105,13.478075731628447,1.3321700595292314,0.12836262601550902,4.085601568870263,96,10.60625375170261,1.285862998735398,0.11048180991356886,7.4073758271436,48,3.967853143207385,1.180110163631822,0.08266360715015385,7.442102612415349,21.72647544177112,0.035714016949962075,48,1.1080899722362034,0.04551492993181063,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": true, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25225,81075ee18e566cc9,"{""23925"":1.0,""24877"":0.5,""24995"":0.75,""25048"":0.5}",4,2.75,ATTEMPT_DESCENDING,333,22.01704363152208,1.1612947249354748,0.06611724814270895,8.321021499973016,82,1.1618019891268314,1.0328179554061425,0.014168316940571114,8.321021499973016,106,9.414201226628908,1.2256151892925846,0.08881321911914064,3.9703644919625702,96,10.914899368077696,1.30102582891633,0.113696868417476,7.4073758271436,49,0.5261410476886403,1.0227621707476875,0.010737572401808986,7.575475348249409,12.007344094622287,0.11024576703825291,49,1.0227621707476875,0.010737572401808986,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25226,7231f408028099ef,"{""23925"":1.0,""24877"":0.5,""24995"":0.75,""25048"":0.75}",4,3.0,ATTEMPT_ASCENDING,330,34.56711944706133,1.2314828532866424,0.10474884680927676,7.692527150425757,81,5.446350916482158,1.1418865045895206,0.06723890020348344,7.692527150425757,105,13.436951740657635,1.2982605696390028,0.12797096895864415,5.2063140168609525,96,11.74000095461105,1.2761753887596763,0.12229167661053177,7.052086209016884,48,3.943815835310487,1.1686578087498383,0.08216282990230181,6.656264472108203,24.5397995954404,0.03717706063414886,48,1.1418865045895206,0.06723890020348344,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": true, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25227,d4ee902087b640a2,"{""23925"":1.0,""24877"":0.5,""24995"":0.75,""25048"":0.75}",4,3.0,ATTEMPT_DESCENDING,333,23.12039149360335,1.148494069580118,0.06943060508589595,9.169674775805968,82,2.2746286746370625,1.0564064155325765,0.027739374080939787,9.169674775805968,106,8.707417859671247,1.1818828431103638,0.08214545150633253,5.226892900554044,96,12.155684831835362,1.2879224802805487,0.12662171699828503,7.052086209016884,49,-0.017339872540321488,0.9993141146151582,-0.00035387494980247935,7.779543600773499,13.093071641982416,0.1254442126101171,49,0.9993141146151582,-0.00035387494980247935,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25228,4774d34fecfb9482,"{""23925"":1.0,""24877"":0.5,""24995"":0.75,""25048"":1.0}",4,3.25,ATTEMPT_ASCENDING,330,37.395346943107555,1.2268559629322406,0.11331923316093198,9.220597302082025,81,7.205992508487663,1.1689059756358042,0.08896287047515633,9.069180095604729,105,13.395827749686823,1.2704792388453485,0.12757931190177926,7.388315301814526,96,12.87374815751949,1.2686740055018428,0.13410154330749469,8.92586392770734,48,3.9197785274135857,1.1584586006455857,0.0816620526544497,5.890974302699112,24.109126465091858,0.042300194655048466,48,1.1584586006455857,0.0816620526544497,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": true, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25229,504bc53b0bf1da2a,"{""23925"":1.0,""24877"":0.5,""24995"":0.75,""25048"":1.0}",4,3.25,ATTEMPT_DESCENDING,333,24.22373935568462,1.1385034923159894,0.07274396202908295,10.132209489815548,82,3.387455360147297,1.074860884862075,0.0413104312213085,10.132209489815548,106,8.000634492713578,1.1481030179238838,0.07547768389352433,7.069596782640283,96,13.396470295593028,1.2780608715916995,0.13954656557909403,8.92586392770734,49,-0.5608207927692821,0.9795673594201395,-0.01144532230141392,8.346897646638848,10.924261178395613,0.1447465892289297,49,0.9795673594201395,-0.01144532230141392,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
