timestamp_broker	timestamp_local	run_id	account	symbol	magic	stage	direction	reason	bid	ask	spread_points	recent_high	recent_low	signal_open	signal_high	signal_low	signal_close	atr	body_fraction	close_location	three_bar_move_atr	break_distance_atr	estimated_cost_r
2022.12.28 13:00:00	2022.12.28 13:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1803.76	1803.84	8	1807.62	1803.36	1804.01	1804.10	1803.35	1803.74	1.51	0.3600	0.5200	-2.0312	0.0000	0.0000
2022.12.28 14:00:00	2022.12.28 14:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1805.50	1805.54	4	1809.50	1803.35	1806.55	1806.73	1804.82	1805.53	2.08	0.5340	0.3717	0.4574	0.0000	0.0000
2022.12.28 15:00:00	2022.12.28 15:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	WOULD_SIGNAL	SHORT	R2_H1_EMA_PULLBACK_REJECTION_SHORT_H1	1798.29	1798.36	7	1806.73	1799.77	1800.05	1800.24	1798.23	1798.23	2.04	0.9055	0.0000	-1.5676	2.0346	0.0057
2022.12.28 16:00:00	2022.12.28 16:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1802.53	1802.61	8	1802.34	1797.04	1801.05	1802.75	1801.02	1802.53	1.65	0.8555	0.8728	0.2782	0.0000	0.0000
2022.12.28 17:00:00	2022.12.28 17:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1805.68	1805.76	8	1806.28	1801.02	1805.94	1806.14	1805.15	1805.67	1.16	0.2727	0.5253	0.3698	0.0000	0.0000
2022.12.28 18:00:00	2022.12.28 18:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1803.64	1803.72	8	1809.22	1802.91	1803.32	1803.78	1802.97	1803.63	1.29	0.3827	0.8148	-0.5486	0.0000	0.0000
2022.12.28 19:00:00	2022.12.28 19:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1805.33	1805.41	8	1805.99	1802.91	1805.29	1805.65	1805.17	1805.33	0.80	0.0833	0.3333	-0.1748	0.0000	0.0000
2022.12.28 20:00:00	2022.12.28 20:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1804.35	1804.49	14	1805.65	1802.82	1804.63	1805.06	1804.35	1804.36	0.77	0.3803	0.0141	0.8457	0.0000	0.0000
2022.12.28 22:01:00	2022.12.28 22:01:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1804.29	1804.41	12	1805.06	1803.85	1804.19	1804.24	1804.06	1804.21	0.46	0.1111	0.8333	0.0867	0.0000	0.0000
2022.12.28 23:00:00	2022.12.28 23:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1805.72	1805.84	12	1805.79	1803.78	1805.76	1806.02	1805.75	1805.77	0.51	0.0370	0.0741	1.4040	0.0000	0.0000
2022.12.29 00:00:00	2022.12.29 00:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1806.42	1806.56	14	1806.62	1804.30	1805.73	1806.71	1805.65	1806.42	0.69	0.6509	0.7264	0.8714	0.0000	0.0000
2022.12.29 01:00:00	2022.12.29 01:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1806.54	1806.62	8	1808.70	1805.48	1806.12	1807.04	1805.97	1806.56	0.92	0.4112	0.5514	-1.6535	0.0000	0.0000
2022.12.29 02:00:00	2022.12.29 02:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1807.63	1807.71	8	1809.32	1805.97	1807.46	1808.19	1807.46	1807.73	0.87	0.3699	0.3699	-0.7617	0.0000	0.0000
2022.12.29 03:00:00	2022.12.29 03:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1807.65	1807.73	8	1808.83	1807.26	1807.59	1807.69	1807.34	1807.62	0.57	0.0857	0.8000	-0.2475	0.0000	0.0000
2022.12.29 04:00:00	2022.12.29 04:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1808.99	1809.07	8	1808.35	1807.06	1808.14	1809.26	1808.13	1808.99	0.55	0.7522	0.7611	2.5953	0.0000	0.0000
2022.12.29 05:00:00	2022.12.29 05:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1809.67	1809.75	8	1809.69	1807.68	1809.64	1810.17	1808.94	1809.64	0.67	0.0000	0.5691	2.0918	0.0000	0.0000
2022.12.29 06:00:00	2022.12.29 06:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1808.37	1808.43	6	1810.17	1807.35	1807.97	1808.44	1807.56	1808.36	0.80	0.4432	0.9091	0.7336	0.0000	0.0000
2022.12.29 07:00:00	2022.12.29 07:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1806.30	1806.37	7	1809.22	1804.88	1805.18	1806.57	1805.01	1806.33	1.02	0.7372	0.8462	0.0098	0.0000	0.0000
2022.12.29 08:00:00	2022.12.29 08:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1809.86	1809.93	7	1810.52	1805.01	1810.34	1810.47	1809.56	1809.86	1.06	0.5275	0.3297	-0.1973	0.0000	0.0000
2022.12.29 09:00:00	2022.12.29 09:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1808.74	1808.82	8	1811.96	1809.12	1810.20	1810.23	1808.72	1808.72	1.01	0.9801	0.0000	-1.8144	0.0000	0.0000
2022.12.29 10:00:00	2022.12.29 10:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1805.29	1805.37	8	1810.23	1804.38	1805.11	1805.70	1804.81	1805.27	0.98	0.1798	0.5169	-0.2553	0.0000	0.0000
2022.12.29 11:00:00	2022.12.29 11:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1806.78	1806.86	8	1807.57	1804.61	1806.90	1806.95	1805.93	1806.72	0.92	0.1765	0.7745	-0.8396	0.0000	0.0000
2022.12.29 12:00:00	2022.12.29 12:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1806.83	1806.91	8	1807.92	1805.23	1806.87	1807.08	1806.54	1806.86	0.92	0.0185	0.5926	-0.0108	0.0000	0.0000
2022.12.29 13:00:00	2022.12.29 13:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1810.36	1810.41	5	1812.12	1806.54	1809.34	1810.89	1808.96	1810.36	1.46	0.5285	0.7254	-0.8368	0.0000	0.0000
2022.12.29 14:00:00	2022.12.29 14:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1814.01	1814.05	4	1816.83	1808.71	1814.73	1814.74	1813.73	1814.01	2.16	0.7129	0.2772	-0.8605	0.0000	0.0000
2022.12.29 15:00:00	2022.12.29 15:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1813.61	1813.68	7	1818.19	1812.59	1813.44	1814.07	1813.06	1813.54	1.84	0.0990	0.4752	-0.4394	0.0000	0.0000
2022.12.29 16:00:00	2022.12.29 16:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1815.76	1815.83	7	1816.65	1811.93	1816.51	1816.61	1815.62	1815.64	1.26	0.8788	0.0202	1.0458	0.0000	0.0000
2022.12.29 17:00:00	2022.12.29 17:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1819.00	1819.07	7	1819.48	1815.62	1819.30	1819.91	1818.96	1819.00	1.22	0.3158	0.0421	0.9788	0.0000	0.0000
2022.12.29 18:00:00	2022.12.29 18:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1816.62	1816.69	7	1820.24	1815.87	1816.18	1816.75	1815.96	1816.62	1.06	0.5570	0.8354	-0.6132	0.0000	0.0000
2022.12.29 19:00:00	2022.12.29 19:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1817.30	1817.38	8	1819.00	1815.96	1816.58	1817.49	1816.45	1817.34	0.77	0.7308	0.8558	-0.1429	0.0000	0.0000
2022.12.29 20:00:00	2022.12.29 20:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1814.54	1814.67	13	1817.49	1814.48	1814.83	1815.09	1814.26	1814.57	0.73	0.3133	0.3735	-1.2168	0.0000	0.0000
2022.12.29 22:01:00	2022.12.29 22:01:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1814.66	1814.78	12	1815.71	1814.26	1814.71	1814.94	1814.55	1814.79	0.55	0.2051	0.6154	0.0183	0.0000	0.0000
2022.12.29 23:00:00	2022.12.29 23:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1814.99	1815.13	14	1814.94	1813.61	1814.87	1815.12	1814.79	1815.09	0.54	0.6667	0.9091	1.0239	0.0000	0.0000
2022.12.30 00:00:00	2022.12.30 00:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1816.17	1816.31	14	1815.90	1814.75	1815.73	1816.17	1815.52	1816.17	0.47	0.6769	1.0000	1.5817	0.0000	0.0000
2022.12.30 01:00:00	2022.12.30 01:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1817.62	1817.69	7	1818.22	1815.52	1817.89	1818.15	1817.48	1817.64	0.71	0.3731	0.2388	-0.2940	0.0000	0.0000
2022.12.30 02:00:00	2022.12.30 02:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1818.04	1818.11	7	1818.15	1815.93	1817.42	1818.12	1817.24	1818.04	0.69	0.7045	0.9091	2.0474	0.0000	0.0000
2022.12.30 03:00:00	2022.12.30 03:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1816.99	1817.07	8	1819.18	1817.04	1817.15	1817.54	1816.97	1816.98	0.66	0.2982	0.0175	-1.3247	0.0000	0.0000
2022.12.30 04:00:00	2022.12.30 04:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1815.90	1815.98	8	1817.54	1815.61	1815.75	1815.98	1815.72	1815.90	0.47	0.5769	0.6923	-1.2054	0.0000	0.0000
2022.12.30 05:00:00	2022.12.30 05:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1818.87	1818.94	7	1819.20	1815.72	1818.67	1819.08	1817.79	1818.91	0.62	0.1860	0.8682	0.0966	0.0000	0.0000
2022.12.30 06:00:00	2022.12.30 06:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1820.11	1820.18	7	1820.19	1817.79	1820.17	1820.22	1819.62	1820.11	0.71	0.1000	0.8167	1.2753	0.0000	0.0000
2022.12.30 07:00:00	2022.12.30 07:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1816.92	1816.98	6	1822.49	1815.32	1815.40	1817.18	1815.36	1816.71	1.17	0.7198	0.7418	0.1873	0.0000	0.0000
2022.12.30 08:00:00	2022.12.30 08:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1817.14	1817.22	8	1818.60	1815.36	1817.73	1817.95	1817.13	1817.15	1.14	0.7073	0.0244	-0.1935	0.0000	0.0000
2022.12.30 09:00:00	2022.12.30 09:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1815.06	1815.12	6	1817.95	1814.85	1816.04	1816.07	1814.85	1815.10	0.99	0.7705	0.2049	-0.9137	0.0000	0.0000
2022.12.30 10:00:00	2022.12.30 10:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1816.30	1816.36	6	1816.72	1813.39	1816.09	1816.68	1815.99	1816.32	1.04	0.3333	0.4783	0.2028	0.0000	0.0000
2022.12.30 11:00:00	2022.12.30 11:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1818.97	1819.02	5	1820.25	1815.99	1818.56	1819.06	1818.32	1818.94	1.00	0.5135	0.8378	-0.2505	0.0000	0.0000
2022.12.30 12:00:00	2022.12.30 12:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1819.53	1819.60	7	1821.17	1818.23	1820.17	1820.31	1819.53	1819.53	0.96	0.8205	0.0000	-0.0104	0.0000	0.0000
2022.12.30 13:00:00	2022.12.30 13:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1821.80	1821.86	6	1821.88	1816.05	1821.56	1821.97	1821.09	1821.75	1.40	0.2159	0.7500	0.1708	0.0000	0.0000
2022.12.30 14:00:00	2022.12.30 14:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1819.09	1819.17	8	1825.27	1817.96	1820.41	1820.48	1817.97	1819.09	2.23	0.5259	0.4462	-0.7484	0.0000	0.0000
2022.12.30 15:00:00	2022.12.30 15:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1818.47	1818.54	7	1820.48	1814.30	1817.73	1818.83	1817.72	1818.50	2.17	0.6937	0.7027	1.0570	0.0000	0.0000
2022.12.30 16:00:00	2022.12.30 16:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1816.24	1816.32	8	1818.84	1814.35	1815.65	1816.42	1814.86	1816.24	1.45	0.3782	0.8846	0.7778	0.0000	0.0000
2022.12.30 17:00:00	2022.12.30 17:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1824.03	1824.11	8	1821.39	1814.86	1820.47	1824.04	1820.36	1823.94	1.32	0.9429	0.9728	2.4848	0.0000	0.0000
2022.12.30 18:00:00	2022.12.30 18:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1819.22	1819.27	5	1826.04	1818.97	1819.53	1819.72	1818.97	1819.17	1.50	0.4800	0.2667	-0.1599	0.0000	0.0000
2022.12.30 19:00:00	2022.12.30 19:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1821.74	1821.83	9	1822.80	1818.62	1822.62	1822.82	1821.68	1821.70	0.78	0.8070	0.0175	-0.6148	0.0000	0.0000
2022.12.30 20:00:00	2022.12.30 20:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1823.37	1823.41	4	1824.16	1821.44	1823.97	1824.08	1823.34	1823.48	0.83	0.6622	0.1892	1.5730	0.0000	0.0000
2023.01.02 22:01:00	2023.01.02 22:01:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1826.57	1827.21	64	1824.72	1822.96	1824.08	1824.08	1823.55	1823.55	0.60	1.0000	0.0000	-0.5198	0.0000	0.0000
2023.01.02 23:00:00	2023.01.02 23:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1829.44	1829.57	13	1830.72	1823.52	1828.35	1829.44	1828.16	1829.44	1.91	0.8516	1.0000	0.7816	0.0000	0.0000
2023.01.03 00:00:00	2023.01.03 00:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1830.66	1830.79	13	1832.18	1828.16	1830.39	1830.85	1830.24	1830.66	1.01	0.4426	0.6885	-0.7154	0.0000	0.0000
2023.01.03 01:00:00	2023.01.03 01:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1828.55	1828.63	8	1832.55	1826.83	1829.76	1829.92	1827.77	1828.53	1.80	0.5721	0.3535	0.4000	0.0000	0.0000
2023.01.03 02:00:00	2023.01.03 02:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1838.42	1838.48	6	1839.90	1827.77	1838.07	1839.03	1837.88	1838.41	1.82	0.2957	0.4609	0.0936	0.0000	0.0000
2023.01.03 03:00:00	2023.01.03 03:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1841.24	1841.28	4	1843.14	1837.88	1841.03	1842.13	1841.00	1841.24	1.29	0.1858	0.2124	0.1165	0.0000	0.0000
2023.01.03 04:00:00	2023.01.03 04:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1840.43	1840.51	8	1842.16	1840.56	1841.15	1841.34	1840.33	1840.41	0.78	0.7327	0.0792	-1.8760	0.0000	0.0000
2023.01.03 05:00:00	2023.01.03 05:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1840.38	1840.46	8	1841.34	1837.99	1840.40	1840.97	1840.13	1840.39	1.04	0.0119	0.3095	0.2689	0.0000	0.0000
2023.01.03 06:00:00	2023.01.03 06:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1841.94	1841.96	2	1844.26	1840.01	1841.57	1842.29	1841.56	1841.95	1.12	0.5205	0.5342	0.9078	0.0000	0.0000
2023.01.03 07:00:00	2023.01.03 07:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1847.58	1847.66	8	1849.99	1841.10	1846.63	1847.56	1845.35	1847.56	1.76	0.4208	1.0000	-0.7901	0.0000	0.0000
2023.01.03 08:00:00	2023.01.03 08:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1836.13	1836.21	8	1848.03	1835.01	1835.35	1836.67	1834.56	1836.13	2.37	0.3697	0.7441	-0.1854	0.0000	0.0000
2023.01.03 09:00:00	2023.01.03 09:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1838.79	1838.87	8	1841.93	1834.56	1838.84	1839.65	1838.10	1838.87	2.00	0.0194	0.4968	-0.9850	0.0000	0.0000
2023.01.03 10:00:00	2023.01.03 10:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1834.50	1834.57	7	1839.65	1834.49	1835.20	1835.23	1833.72	1834.50	1.33	0.4636	0.5166	-1.3287	0.0000	0.0000
2023.01.03 11:00:00	2023.01.03 11:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1833.20	1833.28	8	1835.23	1830.85	1832.69	1833.28	1831.97	1833.19	1.55	0.3817	0.9313	1.2663	0.0000	0.0000
2023.01.03 12:00:00	2023.01.03 12:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1834.86	1834.94	8	1836.41	1831.74	1834.36	1834.75	1833.73	1834.63	1.37	0.2647	0.8824	-0.6836	0.0000	0.0000
2023.01.03 13:00:00	2023.01.03 13:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1838.90	1838.97	7	1841.02	1833.73	1839.62	1840.23	1838.49	1838.90	1.83	0.4138	0.2356	-0.5183	0.0000	0.0000
2023.01.03 14:00:00	2023.01.03 14:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1844.90	1844.94	4	1849.86	1836.71	1847.29	1847.93	1844.96	1844.97	2.43	0.7811	0.0034	-1.1272	0.0000	0.0000
2023.01.03 15:00:00	2023.01.03 15:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1833.21	1833.29	8	1847.93	1827.58	1831.57	1833.67	1831.46	1833.25	3.38	0.7602	0.8100	1.3190	0.0000	0.0000
2023.01.03 16:00:00	2023.01.03 16:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1834.33	1834.41	8	1834.22	1828.25	1832.16	1834.35	1831.71	1834.33	2.24	0.8220	0.9924	1.3665	0.0000	0.0000
2023.01.03 17:00:00	2023.01.03 17:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1839.33	1839.41	8	1839.01	1831.71	1837.54	1839.34	1836.85	1839.34	1.80	0.7229	1.0000	0.3782	0.0000	0.0000
2023.01.03 18:00:00	2023.01.03 18:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1838.85	1838.92	7	1840.21	1836.85	1839.18	1839.97	1838.81	1838.85	1.37	0.2845	0.0345	-0.0365	0.0000	0.0000
2023.01.03 19:00:00	2023.01.03 19:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1839.06	1839.14	8	1839.97	1836.53	1838.88	1839.21	1838.54	1839.07	0.77	0.2836	0.7910	1.8356	0.0000	0.0000
2023.01.03 20:00:00	2023.01.03 20:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1838.05	1838.19	14	1839.57	1836.64	1838.07	1838.40	1837.52	1838.12	0.89	0.0568	0.6818	1.3876	0.0000	0.0000
2023.01.03 22:01:00	2023.01.03 22:01:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1838.76	1838.88	12	1839.77	1837.52	1839.42	1839.90	1839.22	1839.47	0.59	0.0735	0.3676	-0.1023	0.0000	0.0000
2023.01.03 23:00:00	2023.01.03 23:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1836.50	1836.63	13	1839.90	1836.50	1836.90	1836.90	1836.51	1836.51	0.70	1.0000	0.0000	-0.4719	0.0000	0.0000
2023.01.04 00:00:00	2023.01.04 00:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h1_independent_candidate	1838.67	1838.81	14	1839.23	1836.18	1839.03	1839.07	1838.67	1838.67	0.82	0.9000	0.0000	0.6364	0.0000	0.0000
