specialist_id,owned_regime,source_candidate,family,archetype,direction,threshold,stop_atr,target_r,max_hold_bars,parameter_sha256,aggregate_trades,aggregate_wins,aggregate_win_rate,aggregate_net_pips,aggregate_pnl_usd_001_lot,aggregate_stress_net_r,aggregate_average_r,aggregate_stress_profit_factor,aggregate_positive_active_month_share,aggregate_maximum_drawdown_r,aggregate_removed_profit_factor,aggregate_gate_pass,dev1_trades,dev1_stress_profit_factor,dev1_average_r,dev1_removed_profit_factor,dev2_trades,dev2_stress_profit_factor,dev2_average_r,dev2_removed_profit_factor,dev3_trades,dev3_stress_profit_factor,dev3_average_r,dev3_removed_profit_factor,development_pass,minimum_block_profit_factor,profile,reference_hours,decision_hours,buffer_atr,body_min
CAP_EURHUNT01_0122,trend_down,EURHUNT01_0122,v1_archetype,trend_pullback_short,short,0.1,0.75,1.0,24,e13077773af021fbe4d522f57d45d2a6a9c5d1f21aef20aaf09f33de1224488c,304,145,0.4769736842105263,-246.35061603538887,-24.635061603538887,-38.22706330278752,-0.12574691875916946,0.7771910264299479,0.43103448275862066,45.0435843279367,0.7213358154643674,False,76,0.8832213504365826,-0.06192023856173694,0.7642830870698878,119,0.7074753864240292,-0.1724738154004446,0.6397001879532231,109,0.7873149317241827,-0.11923615724259269,0.7092425804646055,False,0.7074753864240292,,,,,
CAP_EURHUNT01_0123,trend_down,EURHUNT01_0123,v1_archetype,trend_pullback_short,short,0.1,0.75,1.25,24,854e745025ca740f8cc279d6a29bf50e3d67c2b0ffc0160cd317d5d2888fb3a8,296,118,0.39864864864864863,-478.49449134783833,-47.84944913478384,-54.14225416257562,-0.18291302081951222,0.7177850965814347,0.43103448275862066,56.54632413586935,0.6549057069450961,False,72,0.7115062329659695,-0.1868688680202481,0.5823172191003836,117,0.7310775051423268,-0.1735829723464159,0.6517811590063852,107,0.7075823995796403,-0.1904531579494121,0.6212152992708804,False,0.7075823995796403,,,,,
CAP_EURHUNT01_0124,trend_down,EURHUNT01_0124,v1_archetype,trend_pullback_short,short,0.1,0.75,1.5,24,d97c5b0cf2979a53ea14e73fc9602599db94bf84d6392ec99002d57d6c097015,288,104,0.3611111111111111,-462.2870207780761,-46.22870207780761,-50.93172191552511,-0.17684625665112885,0.7431251518913241,0.29310344827586204,52.382416324366964,0.6697337930914319,False,70,0.7062804389058649,-0.20470032296565868,0.5572631921854375,115,0.736296868001416,-0.18308625739135764,0.6456378346071591,103,0.7767614645730436,-0.15094931755264926,0.6725128370951828,False,0.7062804389058649,,,,,
CAP_EURHUNT01_0125,trend_down,EURHUNT01_0125,v1_archetype,trend_pullback_short,short,0.1,0.75,2.0,24,f438ae44458f1b645c3f36d6a902e374851362dcd0701caa35c10b0dce58ca8a,280,85,0.30357142857142855,-416.8808076818496,-41.68808076818496,-47.207162672475974,-0.16859700954455706,0.7753680117639503,0.3448275862068966,49.1578570813178,0.6823644884317909,False,69,0.6932749142371799,-0.23573921677217433,0.509274631907442,111,0.8001275952795021,-0.1497289211105765,0.6830261306564656,100,0.8063898912151972,-0.14321246471921958,0.6744362042196019,False,0.6932749142371799,,,,,
CAP_EURHUNT01_0126,trend_down,EURHUNT01_0126,v1_archetype,trend_pullback_short,short,0.1,1.0,0.75,24,c76945df3d4e3f3fcd6ba60bdfa51502fbc61bdd63ee5baee45f178f75f6b42c,284,158,0.5563380281690141,-211.24927831400754,-21.124927831400754,-23.969216918888,-0.08439865112284507,0.8196070353609707,0.5172413793103449,28.891590651548704,0.765423889553662,False,70,0.7979468532685015,-0.09653221114444933,0.6904561056262879,110,0.8456417138215193,-0.07075934091527099,0.774913805905547,104,0.8075994964434676,-0.0906580253663148,0.7342616087296258,False,0.7979468532685015,,,,,
CAP_EURHUNT01_0127,trend_down,EURHUNT01_0127,v1_archetype,trend_pullback_short,short,0.1,1.0,1.0,24,e99f9dbcfb131b35c80c5e2c9c17b157fa56019f5e4ec1dca07785ef0985f054,272,127,0.46691176470588236,-353.6273096624965,-35.36273096624965,-33.794823655030456,-0.12424567520231786,0.7790786943039906,0.3103448275862069,35.72287613500071,0.7156791580394006,False,65,0.6890899677826398,-0.1851669010158659,0.563993043439703,107,0.8482418770014376,-0.08209877729598371,0.7650449923549482,100,0.7698562153875745,-0.12974405918328916,0.6839390812076699,False,0.6890899677826398,,,,,
CAP_EURHUNT01_0128,trend_down,EURHUNT01_0128,v1_archetype,trend_pullback_short,short,0.1,1.0,1.25,24,39bf2dd2e3ad08f2ec0829915edcbd843fc04d2076a15d7691a9c39d60ee1d7a,263,110,0.41825095057034223,-318.6403420494346,-31.86403420494346,-31.22607691832627,-0.11873033048793259,0.8065377075602111,0.4482758620689655,32.439097724957605,0.7309739316446254,False,62,0.7260816275923813,-0.17571668001447296,0.5729433532396746,104,0.9058429996155096,-0.055251422067888564,0.806446847517475,97,0.7593417410616383,-0.15036592641617047,0.6588991810161696,False,0.7260816275923813,,,,,
CAP_EURHUNT01_0129,trend_down,EURHUNT01_0129,v1_archetype,trend_pullback_short,short,0.1,1.0,1.5,24,a105c6007ffdeb0611b43dc7524dc488cd9a0515202bf92a285633310ee919b0,254,94,0.3700787401574803,-343.4224658011176,-34.34224658011176,-33.37989935768299,-0.13141692660505114,0.8010674747670188,0.39655172413793105,34.84292016431441,0.7134996714255314,False,61,0.6776371563500861,-0.2265935398873423,0.5065525981382832,100,0.9020698954179613,-0.0619384675312634,0.7863994819076483,93,0.7832995119619636,-0.1436972760368686,0.6643189944617232,False,0.6776371563500861,,,,,
CAP_EURHUNT01_0130,trend_down,EURHUNT01_0130,v1_archetype,trend_pullback_short,short,0.1,1.0,2.0,24,7330f63905fa29b1dda61d5c894793a08bf47eac28b49be8dc9968cfa9e6fa53,237,73,0.3080168776371308,-389.065119183976,-38.9065119183976,-35.05985511593906,-0.14793187812632513,0.7949059587199065,0.3275862068965517,37.02287592257041,0.6799533190891639,False,59,0.5999854585043878,-0.3122488462172534,0.3867973241100417,95,1.0528782714694962,0.034604397816619,0.895253592362011,83,0.6823282774964439,-0.24005531303252914,0.5258868930454147,False,0.5999854585043878,,,,,
CAP_EURHUNT01_0131,trend_down,EURHUNT01_0131,v1_archetype,trend_pullback_short,short,0.1,1.25,0.75,24,4c824864806583841c4fa3bfba91b4c9c4d4eedfe014d00aa35dffa126fce845,261,142,0.5440613026819924,-304.07023269946285,-30.407023269946286,-24.379863958232637,-0.09340944045299861,0.8033010340500941,0.46551724137931033,25.822305942208867,0.7447297499052901,False,63,0.805561142950828,-0.09278124194934362,0.6849463880925402,101,0.9187372963140058,-0.03575924304566327,0.8374936491553183,97,0.6981511571634216,-0.15384497080218562,0.624830248914515,False,0.6981511571634216,,,,,
CAP_EURHUNT01_0132,trend_down,EURHUNT01_0132,v1_archetype,trend_pullback_short,short,0.1,1.25,1.0,24,b691f7760b14132aa3d1a6c9364516727fd696afbc45c8678d222e6f891cbc14,250,120,0.48,-257.3553147996166,-25.735531479961665,-21.71828717200909,-0.08687314868803636,0.8396370329939117,0.3620689655172414,22.68870381731419,0.7675817208164173,False,60,0.8122608361847825,-0.10386811197835605,0.6653756890615571,97,0.9880825612027355,-0.005972836890823321,0.8880960160810726,93,0.7219999532498741,-0.1602885513429879,0.631178682312144,False,0.7219999532498741,,,,,
CAP_EURHUNT01_0133,trend_down,EURHUNT01_0133,v1_archetype,trend_pullback_short,short,0.1,1.25,1.25,24,02a21877e149fb4dee0f159a82ab24e4c8f6bd1fa5670b4824533df2dd6718b5,234,96,0.41025641025641024,-406.3481158651938,-40.63481158651938,-29.663258521748524,-0.12676606205875438,0.7922360677577737,0.4482758620689655,30.88367516705367,0.7065097125394343,False,59,0.7204077641441401,-0.17695335498517817,0.5566900468681865,91,0.9791886846703756,-0.011607297197326508,0.8592074961564352,84,0.6677537842022255,-0.21627079205555122,0.5558936345398043,False,0.6677537842022255,,,,,
CAP_EURHUNT01_0134,trend_down,EURHUNT01_0134,v1_archetype,trend_pullback_short,short,0.1,1.25,1.5,24,233ca699110f0ddd4f8265403c3d3556fff1df2d8dc9977f92c979e65229fe83,225,87,0.38666666666666666,-268.8878189449873,-26.888781894498734,-19.53305923718041,-0.08681359660969071,0.8622034667911004,0.43103448275862066,21.00347588248558,0.7583188811412721,False,57,0.7299146824127603,-0.18186826428725741,0.5380714837284578,89,1.131224853659486,0.0733190373201467,0.983627171256403,79,0.7074785841342424,-0.19863243663670616,0.5704703652174422,False,0.7074785841342424,,,,,
CAP_EURHUNT01_0135,trend_down,EURHUNT01_0135,v1_archetype,trend_pullback_short,short,0.1,1.25,2.0,24,782218409dbafa293055b6128ffd54e908b461928bd0dea84dfc7b0f9314b05d,213,70,0.3286384976525822,-391.3416422257844,-39.13416422257845,-24.935197533895632,-0.11706665508871189,0.8281283338493483,0.3275862068965517,26.905614179200818,0.6923303874766249,False,55,0.6285008426206752,-0.26777336001018026,0.3802456738345482,85,1.1571295992481558,0.09578457400053224,0.9674334664984717,73,0.6577998105888828,-0.2513609797723419,0.4741312535247299,False,0.6285008426206752,,,,,
CAP_EURHUNT01_0136,trend_down,EURHUNT01_0136,v1_archetype,trend_pullback_short,short,0.1,1.5,0.75,24,6cd380ce1cf821b0b4b1cfdf1a86ba54408b630eee75e6f9a79dfc78ff0b74bd,246,138,0.5609756097560976,-211.02421573088594,-21.102421573088595,-13.994149686840714,-0.05688678734488095,0.8745007027627599,0.46551724137931033,16.047871770673837,0.8090448932067934,False,59,0.7717439598677222,-0.11168009522565331,0.6454209311587168,98,0.9226323655876179,-0.03390329694706086,0.8380110299556712,89,0.8971556637924732,-0.0458707973900585,0.8054167952546177,False,0.7717439598677222,,,,,
CAP_EURHUNT01_0137,trend_down,EURHUNT01_0137,v1_archetype,trend_pullback_short,short,0.1,1.5,1.0,24,14701b5f774bfa50f49de23c36de459770360a4b1601fd8a62c49354d2c74539,233,114,0.4892703862660944,-198.99234392825696,-19.899234392825697,-13.67722856614806,-0.05870055178604317,0.8878045980685372,0.3448275862068966,15.952672612195386,0.8074272926129674,False,57,0.7884785793418163,-0.11858710774226491,0.6353145453151534,92,1.0000561983428549,2.75200858712842e-05,0.8917979080154766,84,0.8458629138725065,-0.08238446753260852,0.7369100353604253,False,0.7884785793418163,,,,,
CAP_EURHUNT01_0138,trend_down,EURHUNT01_0138,v1_archetype,trend_pullback_short,short,0.1,1.5,1.25,24,fdfaef288ddc8cad209a423db0502a6822c3594e1d106cff9aaa5633f8e918eb,219,96,0.4383561643835616,-217.7835191694631,-21.77835191694631,-12.328814316091478,-0.05629595578123962,0.9014054942257163,0.5344827586206896,15.970337459595319,0.8032683888021599,False,55,0.7005100298006864,-0.19096280450695005,0.5255387485821786,89,1.1465343442589757,0.07420781199900563,1.010831563360915,75,0.8122618948777008,-0.11240473781494302,0.6758314889954062,False,0.7005100298006864,,,,,
CAP_EURHUNT01_0139,trend_down,EURHUNT01_0139,v1_archetype,trend_pullback_short,short,0.1,1.5,1.5,24,28a67373f0ee43e5578e9c554bc06154369f0428897a954d80b3cf6031081507,210,79,0.3761904761904762,-442.8342072456349,-44.28342072456349,-22.716939820300098,-0.10817590390619095,0.8254616367521224,0.39655172413793105,24.19228702472102,0.7120572224859918,False,53,0.5389781374007291,-0.32143839306171407,0.3395883642767753,87,1.2201252079984697,0.11693530797195467,1.0607376519229623,70,0.6625709696070463,-0.22648681116556166,0.5055761429363238,False,0.5389781374007291,,,,,
CAP_EURHUNT01_0140,trend_down,EURHUNT01_0140,v1_archetype,trend_pullback_short,short,0.1,1.5,2.0,24,acd918461ae4ef3e6c1b874f18455b4c6091a6d2bd3f9ca7ced72690bd6bd4f2,201,68,0.3383084577114428,-319.5971768447392,-31.95971768447392,-20.0845821621096,-0.09992329433885373,0.8474734342587715,0.3793103448275862,24.36936931095799,0.6975189076851649,False,52,0.6508577334493092,-0.24113540557935592,0.3762390109609242,81,1.131416781236721,0.07741937434881498,0.9248919338674252,68,0.7124389043205864,-0.2031839763858398,0.5069512749331401,False,0.6508577334493092,,,,,
CAP_EURHUNT01_0141,trend_down,EURHUNT01_0141,v1_archetype,trend_pullback_short,short,0.2,0.75,0.75,24,bb12550b830543cccde197ca8ccc4f2c6004efb1b73594ff14f1d14363462462,264,140,0.5303030303030303,-262.1132191431962,-26.211321914319623,-39.690855478526615,-0.15034414953987355,0.7032016390298226,0.3793103448275862,43.80155963956732,0.6502961451380291,False,68,0.7735269177322274,-0.10941663399123831,0.6656840756007649,104,0.5989770612097824,-0.21962839378802393,0.5373862979986865,92,0.7857620973548795,-0.10227360231704265,0.7056751396593914,False,0.5989770612097824,,,,,
CAP_EURHUNT01_0142,trend_down,EURHUNT01_0142,v1_archetype,trend_pullback_short,short,0.2,0.75,1.0,24,6bb96ba72e6cb0259db8f7dedd664d2d9ea50bff8e4e14fb2ebb10905e33dcab,253,117,0.4624505928853755,-275.14964490699117,-27.514964490699118,-38.8384049365431,-0.15351148196262096,0.7351785820303494,0.39655172413793105,45.75003812611738,0.6699056412813627,False,66,0.883381702456145,-0.06180235270150235,0.7463496663474853,98,0.6736745291793417,-0.1970488188637856,0.5935942927588616,89,0.7057700939937923,-0.17358051022014545,0.6151349120413266,False,0.6736745291793417,,,,,
CAP_EURHUNT01_0143,trend_down,EURHUNT01_0143,v1_archetype,trend_pullback_short,short,0.2,0.75,1.25,24,4e2005ec8b91349da7f669af15c4ce9f333c51713b8a3309d93bee9929703bf5,248,100,0.4032258064516129,-377.8314984356102,-37.78314984356102,-42.485885516134985,-0.1713140545005443,0.7334718228230066,0.41379310344827586,45.647518705709004,0.6578920896382433,False,64,0.8157515282649898,-0.11275431814534809,0.6620528595305729,97,0.7402441150856389,-0.1671300486575933,0.644291205465315,87,0.6704359314648046,-0.21905740729938114,0.5665639917516209,False,0.6704359314648046,,,,,
CAP_EURHUNT01_0144,trend_down,EURHUNT01_0144,v1_archetype,trend_pullback_short,short,0.2,0.75,1.5,24,fcbe73cee0228e709afb104b174bb486be6bfdae1991ec6d0be204cb4f5479be,244,89,0.36475409836065575,-363.2506093548526,-36.32506093548526,-40.66697129765085,-0.1666679151543068,0.7564362492944021,0.3620689655172414,43.578604487224965,0.6693562151431219,False,63,0.8331998359144268,-0.10939422766894623,0.6572528830488095,96,0.7361670913569067,-0.1835163974946901,0.6277663528770224,85,0.7255523396703291,-0.1900889505296117,0.6025202810815947,False,0.7255523396703291,,,,,
CAP_EURHUNT01_0145,trend_down,EURHUNT01_0145,v1_archetype,trend_pullback_short,short,0.2,0.75,2.0,24,c1d38fed2e120b694498766f039b2a7409379767de53b4f2aa0515430eed4333,239,71,0.29707112970711297,-401.0235638487147,-40.10235638487147,-44.674229459771766,-0.18692146217477726,0.7530702785204798,0.3103448275862069,46.624923868613585,0.6451058181975567,False,63,0.6742528568502609,-0.25225137052609087,0.4742405810288081,92,0.8425635677546829,-0.11611483481260032,0.6990582922613573,84,0.718421227161839,-0.21547414659367647,0.5668453442187712,False,0.6742528568502609,,,,,
CAP_EURHUNT01_0146,trend_down,EURHUNT01_0146,v1_archetype,trend_pullback_short,short,0.2,1.0,0.75,24,4a800f373f3f1af49bc8ed3bedf2f8890713a1ee993df7f2bf54db45a063c812,235,127,0.5404255319148936,-232.7797122609732,-23.27797122609732,-26.0515690089449,-0.11085774046359531,0.7710878022597176,0.5,32.011457819775444,0.707869329859484,False,60,0.8790132953487128,-0.054783627346942095,0.7466931742489793,90,0.7567887027200598,-0.11885821670225435,0.6759824227638859,85,0.7170897694239711,-0.14196837488147623,0.6330170670262489,False,0.7170897694239711,,,,,
CAP_EURHUNT01_0147,trend_down,EURHUNT01_0147,v1_archetype,trend_pullback_short,short,0.2,1.0,1.0,24,fa89d7e63263d84a08940d8f6138d730e637050510c4d31ac6f09298c25f0981,228,107,0.4692982456140351,-265.9390057559085,-26.59390057559085,-26.916731825567524,-0.11805584134020844,0.7889124895767027,0.3793103448275862,30.71286112341886,0.7128979114662639,False,57,0.87898738277143,-0.06437959585814666,0.7192527017958735,88,0.7913565661268924,-0.1168782525867821,0.6939138143966964,83,0.729365514946529,-0.1561663690845342,0.6284221426052528,False,0.729365514946529,,,,,
CAP_EURHUNT01_0148,trend_down,EURHUNT01_0148,v1_archetype,trend_pullback_short,short,0.2,1.0,1.25,24,bc7cc2732ef996ec13ac1369a75b4d7f2af10390a5934faed0c6f0e008199a21,223,92,0.4125560538116592,-280.6433479314685,-28.064334793146852,-29.120213537842794,-0.13058391721005738,0.7891242515500677,0.43103448275862066,30.49843141024238,0.7008594298106616,False,56,0.80136387063306,-0.12256798125526921,0.6250097047013727,86,0.8310446277687152,-0.10310524017672898,0.7157035798169051,81,0.7377490994507026,-0.16530069052282748,0.6186955936926304,False,0.7377490994507026,,,,,
CAP_EURHUNT01_0149,trend_down,EURHUNT01_0149,v1_archetype,trend_pullback_short,short,0.2,1.0,1.5,24,0cc39aaeae2f8c1147e4f8bb52ca3c6fa56fc8d2b84fd16333286a0f6d48038e,216,78,0.3611111111111111,-329.4680533525906,-32.94680533525906,-32.9014375888968,-0.15232147031896665,0.7722351363993927,0.3620689655172414,35.101883689065964,0.6705760958300344,False,55,0.7333615621144146,-0.18257415859137544,0.5384375280448968,83,0.8530344288308648,-0.09492141586330557,0.7167985434933252,78,0.7183208467483678,-0.19206899166303573,0.5805338059743808,False,0.7183208467483678,,,,,
CAP_EURHUNT01_0150,trend_down,EURHUNT01_0150,v1_archetype,trend_pullback_short,short,0.2,1.0,2.0,24,2939c66afbed7d3d3cb09bbe87193910644a2d239011671ddef7190b01460534,205,62,0.3024390243902439,-346.9786838369938,-34.69786838369938,-33.975266726133256,-0.16573300842016223,0.7715153844947737,0.2413793103448276,36.84740390675225,0.6394566425278706,False,53,0.694868089799335,-0.2290953720040687,0.4479011238977143,78,0.8993257835223814,-0.06916316544095567,0.7166883540566777,74,0.7028445460310617,-0.2221416906151767,0.5257302709890912,False,0.694868089799335,,,,,
CAP_EURHUNT01_0151,trend_down,EURHUNT01_0151,v1_archetype,trend_pullback_short,short,0.2,1.25,0.75,24,7fa2e13cbcdf3abf66e10f9335c895e6f268955788888e0fbaae5e6bf76ff1af,218,120,0.5504587155963303,-224.9767006473213,-22.497670064732134,-17.610395278520414,-0.08078162971798356,0.8271616655302773,0.5172413793103449,21.630794936686257,0.7559631682062701,False,56,0.9852067075811345,-0.006289524129405096,0.8329495664144544,82,0.8381834184935025,-0.07514947796567097,0.7436244193954167,80,0.7225926923575638,-0.13869905917610884,0.632147755896985,False,0.7225926923575638,,,,,
CAP_EURHUNT01_0152,trend_down,EURHUNT01_0152,v1_archetype,trend_pullback_short,short,0.2,1.25,1.0,24,42af3d0145ad832d98dfcefb81abd32325d5be67536dea91faf43780ee33149a,212,99,0.4669811320754717,-306.06483885802675,-30.606483885802675,-23.72159929962679,-0.11189433631899429,0.7982518064716153,0.3275862068965517,24.69201594493189,0.715310835413657,False,55,0.7732727298659403,-0.12831907891547292,0.6166580877390654,79,0.9156624111349265,-0.044001106158483,0.7979670884937891,78,0.7084628519521441,-0.16907644324045673,0.6009701822996683,False,0.7084628519521441,,,,,
CAP_EURHUNT01_0153,trend_down,EURHUNT01_0153,v1_archetype,trend_pullback_short,short,0.2,1.25,1.25,24,a2e2079c6e2d9f61e319130d862ecbf987f876921e2403ed78c3345cbcb780cc,203,81,0.39901477832512317,-441.0725877792188,-44.107258777921885,-30.768847871745304,-0.15157067917115913,0.7557333058292043,0.39655172413793105,31.98926451705045,0.658672457731601,False,54,0.6593553940764322,-0.22251315862546517,0.48608040452457907,75,0.9002539382998068,-0.05765372745215321,0.7600142173296749,74,0.6952047270083453,-0.1949879425278202,0.5662241428428787,False,0.6593553940764322,,,,,
CAP_EURHUNT01_0154,trend_down,EURHUNT01_0154,v1_archetype,trend_pullback_short,short,0.2,1.25,1.5,24,8b6bdb99452617b5723b98c0d6abf4c63eb94def831aa9c371d89ce9d8a034cc,195,71,0.3641025641025641,-415.20611909267245,-41.520611909267245,-27.976097497465506,-0.14346716665366926,0.7798194012531979,0.39655172413793105,29.446514142770695,0.664051231072443,False,52,0.6505014517972698,-0.24407603242352777,0.4477737452192278,73,0.9656340747571087,-0.020416196427642523,0.796628341626572,70,0.7088510750654092,-0.19705373531748802,0.5539408019192686,False,0.6505014517972698,,,,,
CAP_EURHUNT01_0155,trend_down,EURHUNT01_0155,v1_archetype,trend_pullback_short,short,0.2,1.25,2.0,24,5d27a3c10e26553ac4ffc829757d3e5fc8794ecb07a1394c167b1ab23e11a554,187,57,0.3048128342245989,-487.2723549884639,-48.7272354988464,-30.83541351777319,-0.16489525945333258,0.7654596724549287,0.3103448275862069,33.73312326226849,0.6156919457977865,False,51,0.6316942692010679,-0.27167980724534746,0.37008600212086823,70,1.0184234257783216,0.011685205496628931,0.7971273911822121,66,0.6401130492610553,-0.26966223837915915,0.4412646685244417,False,0.6316942692010679,,,,,
CAP_EURHUNT01_0156,trend_down,EURHUNT01_0156,v1_archetype,trend_pullback_short,short,0.2,1.5,0.75,24,4ead2322e97ed39130b3ef897a33b10e1acaffcda84d0de5384563081c883ffb,207,116,0.5603864734299517,-154.49483150306247,-15.449483150306248,-10.740923799988586,-0.05188852077289172,0.8846877120555989,0.4827586206896552,13.71074770896042,0.8063860712481669,False,53,0.9818096284524003,-0.007776782601196084,0.8209039528884639,80,0.819832952553276,-0.0849401198780528,0.7236988488786118,74,0.8921765192686852,-0.04775060448487795,0.7812436270592896,False,0.819832952553276,,,,,
CAP_EURHUNT01_0157,trend_down,EURHUNT01_0157,v1_archetype,trend_pullback_short,short,0.2,1.5,1.0,24,30f76b7efe4f686906d9ff11d07a289aba3f2fdb9c95d4f66ed8f9c7a6c2ccfb,199,92,0.4623115577889447,-335.41657347228266,-33.541657347228266,-20.890184751450626,-0.10497580277110867,0.8078749306800278,0.29310344827586204,22.168219344547165,0.7178371772369383,False,52,0.7453517423132608,-0.1464234101157144,0.5816775445026255,76,0.8852051579712146,-0.06014505346144945,0.7629306793481799,71,0.7768656317200947,-0.1226076529910328,0.6516395849369448,False,0.7453517423132608,,,,,
CAP_EURHUNT01_0158,trend_down,EURHUNT01_0158,v1_archetype,trend_pullback_short,short,0.2,1.5,1.25,24,acd0b8b07542fd1fafd7f0143cecbc9308bd42859d9913318ec5655d9745dbe5,189,77,0.4074074074074074,-395.5569008971915,-39.55569008971915,-22.148783877527983,-0.11718933268533324,0.8022340308468883,0.4482758620689655,23.7690613485002,0.6927684785573724,False,50,0.6332525060317244,-0.24215012865180743,0.44741754952868984,73,0.9899074730196166,-0.005378793761586607,0.8329138498956686,66,0.7592448605758932,-0.14619129545972412,0.6065931304953255,False,0.6332525060317244,,,,,
CAP_EURHUNT01_0159,trend_down,EURHUNT01_0159,v1_archetype,trend_pullback_short,short,0.2,1.5,1.5,24,cd682eafdb777550d47b29d80afa28268b2ea6bbc85a4ee15b3611ac2fa49a5e,182,66,0.3626373626373626,-445.5250543761103,-44.55250543761103,-23.848228701569177,-0.13103422363499548,0.7922350827095597,0.39655172413793105,25.32357590599007,0.6637258904699125,False,48,0.5716300688660678,-0.3010191101348556,0.3529432595174861,72,1.0855838310855872,0.04748985142471307,0.9014173555083589,62,0.6881305698853448,-0.2067513018979911,0.5088978395176118,False,0.5716300688660678,,,,,
CAP_EURHUNT01_0160,trend_down,EURHUNT01_0160,v1_archetype,trend_pullback_short,short,0.2,1.5,2.0,24,f25ce329bbf362aef6740e9388a30eab612e8343211ed2e3600a597015333e29,177,56,0.3163841807909605,-433.142915180309,-43.3142915180309,-25.647205271944912,-0.14489946481324809,0.783721654328442,0.3620689655172414,28.974655064256343,0.6172983141732851,False,47,0.6276241409235018,-0.26030580731265446,0.32743716609167123,69,0.9806386878563564,-0.011931644701158482,0.7490349837266002,61,0.7086241876965139,-0.20638604662082333,0.4803844795263133,False,0.6276241409235018,,,,,
CAP_EURHUNT01_0161,trend_down,EURHUNT01_0161,v1_archetype,trend_pullback_short,short,0.3,0.75,0.75,24,bd1d990e24915639d09a96cc51e95ad0ea85b60fc32d5a89c659604c6b832fd0,204,109,0.5343137254901961,-194.02662623182246,-19.40266262318225,-28.987828613351056,-0.1420971990850542,0.7164945951918584,0.39655172413793105,34.395060577599956,0.6472994870831228,False,55,0.8369807829739122,-0.07546068819627104,0.6978182423242133,79,0.582749934493886,-0.2305441618997491,0.5023818923659971,70,0.8000973315724942,-0.09463574246394243,0.6941330231163424,False,0.582749934493886,,,,,
CAP_EURHUNT01_0162,trend_down,EURHUNT01_0162,v1_archetype,trend_pullback_short,short,0.3,0.75,1.0,24,f25f5d0f0b2ecd1ad3e5a6148a138a40d1c00db50cc6498929d3f4c3ea2fd734,195,90,0.46153846153846156,-210.2747847509567,-21.027478475095673,-30.024882290191677,-0.1539737553343163,0.7344428422878279,0.39655172413793105,35.639621506574024,0.649786217356233,False,53,0.9170158426472002,-0.043187962597920355,0.7432513808048788,76,0.6697453841373396,-0.1993555726393079,0.5664591107929958,66,0.6822301659294826,-0.1906802538168863,0.5621231664995637,False,0.6697453841373396,,,,,
CAP_EURHUNT01_0163,trend_down,EURHUNT01_0163,v1_archetype,trend_pullback_short,short,0.3,0.75,1.25,24,ce7e40255bb84cb5a7801c0b29bdecb69723977b5357bf143fb3a148f36713dd,193,79,0.40932642487046633,-244.34613277247706,-24.434613277247706,-30.084792666506118,-0.15587975474873636,0.7546882861054601,0.46551724137931033,34.69953188288786,0.6564505911382018,False,53,0.8571833284296703,-0.08564079278660261,0.6677738416099204,75,0.7439813071728014,-0.16402471988962958,0.6193534734241289,65,0.6906096667359366,-0.20375348703221488,0.5502882646408912,False,0.6906096667359366,,,,,
CAP_EURHUNT01_0164,trend_down,EURHUNT01_0164,v1_archetype,trend_pullback_short,short,0.3,0.75,1.5,24,2b7ef28304a41e7eb6d479f9509b27cee22b18e76ee009438159f8252089cdbe,191,72,0.3769633507853403,-213.06651562442488,-21.30665156244249,-25.68435902647696,-0.13447308390825635,0.7993318787555801,0.41379310344827586,30.29909824285891,0.6857373486920478,False,53,0.8882774648906678,-0.07148984939038017,0.6739189387276667,75,0.8098314779601734,-0.12735805322295846,0.6657208103593267,63,0.7185169483445198,-0.19592925423912583,0.5533409378023774,False,0.7185169483445198,,,,,
CAP_EURHUNT01_0165,trend_down,EURHUNT01_0165,v1_archetype,trend_pullback_short,short,0.3,0.75,2.0,24,a107749505e8957ce78c57f78e9643910f12ca10fa9e6b73804b5bd1146411ba,187,55,0.29411764705882354,-297.46791965246547,-29.746791965246548,-36.33018066184519,-0.19427904097243417,0.7441809060218305,0.3620689655172414,39.009462940011076,0.606640620626963,False,53,0.7199595287985932,-0.21299928335264456,0.4779029405144744,72,0.8711896926621094,-0.0938251126144223,0.6856507482329096,62,0.6287793789914772,-0.29493242799865516,0.43098109135726415,False,0.6287793789914772,,,,,
CAP_EURHUNT01_0166,trend_down,EURHUNT01_0166,v1_archetype,trend_pullback_short,short,0.3,1.0,0.75,24,4d8646334b35bde57da25147a1b41067ad780cce46f1a5fcf919d50fb6440a6f,182,99,0.5439560439560439,-140.50297179511787,-14.050297179511787,-18.758782782565103,-0.10307023506903902,0.7850169601888908,0.46551724137931033,25.5129335736589,0.7025635747338228,False,47,0.9902117240975574,-0.004138780752327828,0.8093168751459006,71,0.7296686829819541,-0.13438163754778443,0.6289685712862899,64,0.7188162748679076,-0.1409869347080156,0.6071115154996153,False,0.7188162748679076,,,,,
