schema_version	timeframe	open_time_broker	open	high	low	close	tick_volume	spread	real_volume
a1_xau_r6_native_bar_v1	D1	2016-12-14T00:00:00	1158.6700000000001	1165.0899999999999	1134.71	1137.5899999999999	151882	24	79209782
a1_xau_r6_native_bar_v1	D1	2016-12-15T00:00:00	1137.5699999999999	1144.28	1122.6199999999999	1128.9000000000001	144630	23	84305878
a1_xau_r6_native_bar_v1	D1	2016-12-16T00:00:00	1128.9100000000001	1141.1600000000001	1127.73	1134.6500000000001	76511	23	41533929
a1_xau_r6_native_bar_v1	D1	2016-12-18T00:00:00	1135.79	1137.8	1134.73	1137.01	4854	32	2784510
a1_xau_r6_native_bar_v1	D1	2016-12-19T00:00:00	1136.99	1142.24	1136.6600000000001	1137.28	89691	24	47642609
a1_xau_r6_native_bar_v1	D1	2016-12-20T00:00:00	1137.1900000000001	1139.73	1125.6700000000001	1131.0599999999999	91144	24	50977851
a1_xau_r6_native_bar_v1	D1	2016-12-21T00:00:00	1131.1600000000001	1137.03	1129.25	1131.04	80645	22	45812702
a1_xau_r6_native_bar_v1	D1	2016-12-22T00:00:00	1131.0899999999999	1134.03	1127.3699999999999	1128.8099999999999	71938	21	41867901
a1_xau_r6_native_bar_v1	D1	2016-12-23T00:00:00	1128.8099999999999	1135.72	1126.77	1133.3900000000001	37163	20	23780908
a1_xau_r6_native_bar_v1	D1	2016-12-26T00:00:00	1134.3900000000001	1134.8499999999999	1131.6900000000001	1131.6900000000001	3951	0	1632754
a1_xau_r6_native_bar_v1	D1	2016-12-27T00:00:00	1131.6400000000001	1150.6900000000001	1131.5799999999999	1140.21	58351	20	29586809
a1_xau_r6_native_bar_v1	D1	2016-12-28T00:00:00	1140.26	1144.6800000000001	1136.45	1144.1900000000001	68913	22	42667403
a1_xau_r6_native_bar_v1	D1	2016-12-29T00:00:00	1144.1900000000001	1162.26	1143.99	1161.52	77775	21	40796803
a1_xau_r6_native_bar_v1	D1	2016-12-30T00:00:00	1161.51	1163.1500000000001	1146.4100000000001	1152.1199999999999	68014	23	39182498
a1_xau_r6_native_bar_v1	D1	2017-01-02T00:00:00	1151.6700000000001	1151.6800000000001	1149.3900000000001	1150.72	8693	24	5072060
a1_xau_r6_native_bar_v1	D1	2017-01-03T00:00:00	1150.72	1164.3499999999999	1145.95	1156.96	130486	22	84137437
a1_xau_r6_native_bar_v1	D1	2017-01-04T00:00:00	1157.05	1172.45	1156.0699999999999	1171.6800000000001	134343	23	94377294
a1_xau_r6_native_bar_v1	D1	2017-01-05T00:00:00	1171.6900000000001	1184.9400000000001	1169.98	1178.51	151183	24	92967147
a1_xau_r6_native_bar_v1	D1	2017-01-06T00:00:00	1178.53	1182.9200000000001	1170.8399999999999	1172.5899999999999	119524	23	74531764
a1_xau_r6_native_bar_v1	D1	2017-01-08T00:00:00	1172.8699999999999	1174.54	1172.3800000000001	1174.1099999999999	6480	24	3531748
a1_xau_r6_native_bar_v1	D1	2017-01-09T00:00:00	1174.1099999999999	1186.0799999999999	1172.8599999999999	1181.5599999999999	126483	15	70185322
a1_xau_r6_native_bar_v1	D1	2017-01-10T00:00:00	1181.5999999999999	1190.53	1180.1099999999999	1187.6600000000001	111946	21	87817079
a1_xau_r6_native_bar_v1	D1	2017-01-11T00:00:00	1187.6700000000001	1198.1700000000001	1177.1099999999999	1194.46	158478	23	131745853
a1_xau_r6_native_bar_v1	D1	2017-01-12T00:00:00	1194.4100000000001	1206.8800000000001	1193.3399999999999	1193.98	144033	22	116501861
a1_xau_r6_native_bar_v1	D1	2017-01-13T00:00:00	1193.97	1201.1800000000001	1187.8599999999999	1197.3299999999999	115917	22	97860484
a1_xau_r6_native_bar_v1	D1	2017-01-15T00:00:00	1198.74	1205.0799999999999	1198.0699999999999	1201.5699999999999	7124	24	6284753
a1_xau_r6_native_bar_v1	D1	2017-01-16T00:00:00	1201.6400000000001	1208.48	1200.1800000000001	1203.95	76523	22	60833595
a1_xau_r6_native_bar_v1	D1	2017-01-17T00:00:00	1203.96	1218.77	1203.28	1216.6099999999999	141808	19	116610564
a1_xau_r6_native_bar_v1	D1	2017-01-18T00:00:00	1216.5799999999999	1217.4100000000001	1201.77	1203.6900000000001	119898	19	100288531
a1_xau_r6_native_bar_v1	D1	2017-01-19T00:00:00	1203.6800000000001	1206.4100000000001	1195.79	1203.4200000000001	152588	19	123105547
a1_xau_r6_native_bar_v1	D1	2017-01-20T00:00:00	1203.4000000000001	1214.8699999999999	1198.53	1209.9400000000001	138871	21	105368389
a1_xau_r6_native_bar_v1	D1	2017-01-22T00:00:00	1210.98	1216.2	1210.6900000000001	1215.1300000000001	9455	23	8895188
a1_xau_r6_native_bar_v1	D1	2017-01-23T00:00:00	1215.21	1219.4000000000001	1209.1900000000001	1217.8800000000001	136881	18	103849459
a1_xau_r6_native_bar_v1	D1	2017-01-24T00:00:00	1217.8399999999999	1218.47	1206.52	1208.9400000000001	98988	18	80270021
a1_xau_r6_native_bar_v1	D1	2017-01-25T00:00:00	1208.9400000000001	1209.45	1193.22	1201.52	109987	19	91880578
a1_xau_r6_native_bar_v1	D1	2017-01-26T00:00:00	1201.52	1201.8099999999999	1184.3099999999999	1186.78	118525	24	100570765
a1_xau_r6_native_bar_v1	D1	2017-01-27T00:00:00	1186.77	1191.5899999999999	1180.48	1191.49	119171	24	108087683
a1_xau_r6_native_bar_v1	D1	2017-01-29T00:00:00	1192.8699999999999	1194.5899999999999	1190.98	1193.4000000000001	12467	24	8866434
a1_xau_r6_native_bar_v1	D1	2017-01-30T00:00:00	1193.4000000000001	1199.3299999999999	1188.2	1196.3499999999999	135776	24	107973438
a1_xau_r6_native_bar_v1	D1	2017-01-31T00:00:00	1196.3900000000001	1215.23	1196.03	1211.27	164420	24	133942440
a1_xau_r6_native_bar_v1	D1	2017-02-01T00:00:00	1211.25	1213.79	1198.0999999999999	1213.0899999999999	164580	24	143083324
a1_xau_r6_native_bar_v1	D1	2017-02-02T00:00:00	1213.0999999999999	1225.21	1211.4400000000001	1213.1300000000001	174687	24	127031604
a1_xau_r6_native_bar_v1	D1	2017-02-03T00:00:00	1213.1500000000001	1221.3099999999999	1207	1219.95	136775	24	111380348
a1_xau_r6_native_bar_v1	D1	2017-02-05T00:00:00	1222.26	1223.76	1219.1099999999999	1223.6600000000001	10982	24	9264629
a1_xau_r6_native_bar_v1	D1	2017-02-06T00:00:00	1223.6600000000001	1235.55	1221.48	1233.9300000000001	143610	20	119483087
a1_xau_r6_native_bar_v1	D1	2017-02-07T00:00:00	1233.8900000000001	1235.71	1227.6800000000001	1231.77	138699	24	128900646
a1_xau_r6_native_bar_v1	D1	2017-02-08T00:00:00	1231.78	1244.6400000000001	1230.5799999999999	1239.6500000000001	144616	24	129373591
a1_xau_r6_native_bar_v1	D1	2017-02-09T00:00:00	1239.6600000000001	1244.4400000000001	1223.5999999999999	1225.5799999999999	134388	24	124861490
a1_xau_r6_native_bar_v1	D1	2017-02-10T00:00:00	1225.5899999999999	1237.04	1221.5699999999999	1233.6800000000001	125466	24	106751548
a1_xau_r6_native_bar_v1	D1	2017-02-12T00:00:00	1230.76	1231.7	1228.6700000000001	1230.47	10422	24	10384956
a1_xau_r6_native_bar_v1	D1	2017-02-13T00:00:00	1230.49	1232.22	1219.26	1225.47	103363	24	97554364
a1_xau_r6_native_bar_v1	D1	2017-02-14T00:00:00	1225.47	1234.4200000000001	1221.8399999999999	1225.72	120417	24	105630602
a1_xau_r6_native_bar_v1	D1	2017-02-15T00:00:00	1225.73	1235.5799999999999	1216.6400000000001	1234.1700000000001	99529	24	86207816
a1_xau_r6_native_bar_v1	D1	2017-02-16T00:00:00	1234.1400000000001	1242.3	1232.0699999999999	1238.2	111940	24	91086371
a1_xau_r6_native_bar_v1	D1	2017-02-17T00:00:00	1238.1600000000001	1243.71	1234.24	1234.8299999999999	94804	24	75092920
a1_xau_r6_native_bar_v1	D1	2017-02-19T00:00:00	1235.6600000000001	1238.0899999999999	1235.21	1235.76	4618	24	4476256
a1_xau_r6_native_bar_v1	D1	2017-02-20T00:00:00	1235.75	1238.8900000000001	1232.7	1235.02	53919	24	47372252
a1_xau_r6_native_bar_v1	D1	2017-02-21T00:00:00	1235.04	1238.75	1226.04	1236.3599999999999	89193	24	73427162
a1_xau_r6_native_bar_v1	D1	2017-02-22T00:00:00	1236.4400000000001	1240.54	1231.1400000000001	1236.8599999999999	103094	24	89708624
a1_xau_r6_native_bar_v1	D1	2017-02-23T00:00:00	1236.8699999999999	1251.03	1235.6900000000001	1248.26	99211	24	63081498
a1_xau_r6_native_bar_v1	D1	2017-02-24T00:00:00	1248.27	1260.05	1247.8299999999999	1256.98	78361	24	59321586
a1_xau_r6_native_bar_v1	D1	2017-02-26T00:00:00	1256.22	1257.4100000000001	1254.9300000000001	1256.0899999999999	4874	24	4114525
a1_xau_r6_native_bar_v1	D1	2017-02-27T00:00:00	1256.0699999999999	1263.79	1250.9100000000001	1252.3800000000001	90601	24	72509466
a1_xau_r6_native_bar_v1	D1	2017-02-28T00:00:00	1252.3800000000001	1258.3199999999999	1244.04	1245.0699999999999	86312	24	54737232
a1_xau_r6_native_bar_v1	D1	2017-03-01T00:00:00	1245.0999999999999	1250.5699999999999	1236.8599999999999	1247.77	130168	24	81853905
a1_xau_r6_native_bar_v1	D1	2017-03-02T00:00:00	1247.75	1247.8699999999999	1230.9300000000001	1233.8399999999999	85580	24	55788357
a1_xau_r6_native_bar_v1	D1	2017-03-03T00:00:00	1233.79	1236.21	1222.8399999999999	1234.4200000000001	92100	24	59912484
a1_xau_r6_native_bar_v1	D1	2017-03-05T00:00:00	1233.1700000000001	1236.76	1232.72	1235.24	5393	24	3812144
a1_xau_r6_native_bar_v1	D1	2017-03-06T00:00:00	1235.27	1235.3099999999999	1224.47	1224.52	77086	24	51397572
a1_xau_r6_native_bar_v1	D1	2017-03-07T00:00:00	1224.45	1227.1199999999999	1214.1199999999999	1216.25	72499	24	48223379
a1_xau_r6_native_bar_v1	D1	2017-03-08T00:00:00	1216.27	1218.49	1206.5899999999999	1207.9200000000001	74190	24	47151018
a1_xau_r6_native_bar_v1	D1	2017-03-09T00:00:00	1207.9300000000001	1208.9200000000001	1198.3	1199.3	95892	24	62798863
a1_xau_r6_native_bar_v1	D1	2017-03-10T00:00:00	1199.3299999999999	1206.25	1194.9100000000001	1204.4300000000001	96008	24	64580353
a1_xau_r6_native_bar_v1	D1	2017-03-12T00:00:00	1206.1099999999999	1207.1700000000001	1204.6300000000001	1204.73	3892	24	2747978
a1_xau_r6_native_bar_v1	D1	2017-03-13T00:00:00	1204.7	1211.1099999999999	1201.71	1202.73	68467	24	46012302
a1_xau_r6_native_bar_v1	D1	2017-03-14T00:00:00	1202.75	1207.53	1197.23	1199.25	71404	24	46824506
a1_xau_r6_native_bar_v1	D1	2017-03-15T00:00:00	1199.25	1223.45	1197.47	1221.8	88930	24	56972014
a1_xau_r6_native_bar_v1	D1	2017-03-16T00:00:00	1221.75	1233.6700000000001	1221.3599999999999	1224.9300000000001	78891	24	46128684
a1_xau_r6_native_bar_v1	D1	2017-03-17T00:00:00	1224.9400000000001	1231.5999999999999	1224.9400000000001	1229.25	60951	24	38068178
a1_xau_r6_native_bar_v1	D1	2017-03-19T00:00:00	1230.53	1231.3599999999999	1229.29	1230.8699999999999	3487	24	2211265
a1_xau_r6_native_bar_v1	D1	2017-03-20T00:00:00	1230.8599999999999	1235.45	1230.03	1235.04	56238	24	33252854
a1_xau_r6_native_bar_v1	D1	2017-03-21T00:00:00	1235.1199999999999	1247.53	1226.8199999999999	1245.4300000000001	82078	24	47991133
a1_xau_r6_native_bar_v1	D1	2017-03-22T00:00:00	1245.45	1251.23	1243.8900000000001	1245.99	89676	24	52659325
a1_xau_r6_native_bar_v1	D1	2017-03-23T00:00:00	1246.01	1253.22	1242.71	1243.79	85961	24	51685950
a1_xau_r6_native_bar_v1	D1	2017-03-24T00:00:00	1243.79	1251.77	1240.9200000000001	1245.5699999999999	70264	24	42414450
a1_xau_r6_native_bar_v1	D1	2017-03-26T00:00:00	1248.0899999999999	1254.02	1248.04	1252.8299999999999	7046	24	4682580
a1_xau_r6_native_bar_v1	D1	2017-03-27T00:00:00	1252.8599999999999	1260.97	1252.3499999999999	1252.9300000000001	78115	24	45089464
a1_xau_r6_native_bar_v1	D1	2017-03-28T00:00:00	1252.8800000000001	1258.3299999999999	1247.6099999999999	1250.0699999999999	80724	24	45402574
a1_xau_r6_native_bar_v1	D1	2017-03-29T00:00:00	1250.04	1254.5699999999999	1247.25	1252.55	76698	24	48002548
a1_xau_r6_native_bar_v1	D1	2017-03-30T00:00:00	1252.5	1252.8800000000001	1242.3199999999999	1243.5999999999999	70188	24	42069767
a1_xau_r6_native_bar_v1	D1	2017-03-31T00:00:00	1243.6099999999999	1250.5	1239.6099999999999	1248.96	65676	24	38593199
a1_xau_r6_native_bar_v1	D1	2017-04-02T00:00:00	1247.9400000000001	1249.74	1247.48	1248.1199999999999	2757	24	1761054
a1_xau_r6_native_bar_v1	D1	2017-04-03T00:00:00	1248.1300000000001	1255.8399999999999	1244.4100000000001	1255.55	64481	24	35125181
a1_xau_r6_native_bar_v1	D1	2017-04-04T00:00:00	1255.55	1261.22	1253.95	1255.48	65559	24	33958455
a1_xau_r6_native_bar_v1	D1	2017-04-05T00:00:00	1255.48	1258.8199999999999	1243.6500000000001	1258.21	87922	6	50127138
a1_xau_r6_native_bar_v1	D1	2017-04-06T00:00:00	1258.21	1258.71	1249.72	1251.3900000000001	71400	24	39238120
a1_xau_r6_native_bar_v1	D1	2017-04-07T00:00:00	1251.3800000000001	1270.8299999999999	1250.52	1254.3	124535	24	64719153
a1_xau_r6_native_bar_v1	D1	2017-04-09T00:00:00	1254.5999999999999	1255.79	1253.3299999999999	1255.01	3876	24	2340137
a1_xau_r6_native_bar_v1	D1	2017-04-10T00:00:00	1255.02	1257.01	1247.0799999999999	1255.97	73612	24	42769260
a1_xau_r6_native_bar_v1	D1	2017-04-11T00:00:00	1256.01	1276.1800000000001	1253	1276.0599999999999	94269	24	53813495
a1_xau_r6_native_bar_v1	D1	2017-04-12T00:00:00	1276.0999999999999	1287.1800000000001	1271.8199999999999	1287.1099999999999	91083	24	50661201
a1_xau_r6_native_bar_v1	D1	2017-04-13T00:00:00	1287.0999999999999	1288.54	1281.78	1287.4400000000001	76170	24	43383201
a1_xau_r6_native_bar_v1	D1	2017-04-16T00:00:00	1291.28	1295.45	1290.3900000000001	1294.54	5878	24	3679911
a1_xau_r6_native_bar_v1	D1	2017-04-17T00:00:00	1294.5	1294.95	1281.3099999999999	1282.9200000000001	65231	24	38253843
a1_xau_r6_native_bar_v1	D1	2017-04-18T00:00:00	1282.8800000000001	1292.24	1278.9000000000001	1289.1500000000001	82738	24	45573957
a1_xau_r6_native_bar_v1	D1	2017-04-19T00:00:00	1289.1500000000001	1289.24	1273.98	1279.52	79127	24	43297193
a1_xau_r6_native_bar_v1	D1	2017-04-20T00:00:00	1279.52	1283.3599999999999	1276.5799999999999	1280.9300000000001	79790	24	42049346
a1_xau_r6_native_bar_v1	D1	2017-04-21T00:00:00	1280.9200000000001	1288.1800000000001	1278.4200000000001	1284.29	82599	24	45594256
a1_xau_r6_native_bar_v1	D1	2017-04-23T00:00:00	1268.3900000000001	1274.6199999999999	1265.4000000000001	1274.1099999999999	9896	24	6367106
a1_xau_r6_native_bar_v1	D1	2017-04-24T00:00:00	1274.21	1278.05	1266.6099999999999	1277.3900000000001	83783	24	45208801
a1_xau_r6_native_bar_v1	D1	2017-04-25T00:00:00	1277.45	1277.8	1261.5599999999999	1263.5799999999999	76377	7	45188772
a1_xau_r6_native_bar_v1	D1	2017-04-26T00:00:00	1263.5699999999999	1270.54	1260	1267.3900000000001	84117	24	49141439
a1_xau_r6_native_bar_v1	D1	2017-04-27T00:00:00	1267.3800000000001	1268.28	1261.1199999999999	1263.9300000000001	73170	24	42536943
a1_xau_r6_native_bar_v1	D1	2017-04-28T00:00:00	1263.9300000000001	1268.46	1263.26	1267.99	57480	24	32770041
a1_xau_r6_native_bar_v1	D1	2017-04-30T00:00:00	1268.5599999999999	1271.1500000000001	1268.5599999999999	1270.1600000000001	2543	24	1263076
a1_xau_r6_native_bar_v1	D1	2017-05-01T00:00:00	1270.28	1270.3299999999999	1254.1500000000001	1256.6099999999999	54727	24	32533403
a1_xau_r6_native_bar_v1	D1	2017-05-02T00:00:00	1256.5899999999999	1257.7	1251.9200000000001	1256.51	58395	24	33986882
a1_xau_r6_native_bar_v1	D1	2017-05-03T00:00:00	1256.51	1256.8699999999999	1235.8099999999999	1238.1700000000001	71435	24	44827962
a1_xau_r6_native_bar_v1	D1	2017-05-04T00:00:00	1238.1900000000001	1241.22	1225.6800000000001	1228.3399999999999	76313	24	48053130
a1_xau_r6_native_bar_v1	D1	2017-05-05T00:00:00	1228.3399999999999	1235.51	1226.01	1227.5599999999999	80594	24	48892984
a1_xau_r6_native_bar_v1	D1	2017-05-07T00:00:00	1224.98	1234.6300000000001	1224.98	1234.5699999999999	6069	24	4341916
a1_xau_r6_native_bar_v1	D1	2017-05-08T00:00:00	1234.5599999999999	1236.5	1225.1600000000001	1227.73	65257	24	37732909
a1_xau_r6_native_bar_v1	D1	2017-05-09T00:00:00	1227.74	1228.54	1214.23	1223.3800000000001	69971	24	42129985
a1_xau_r6_native_bar_v1	D1	2017-05-10T00:00:00	1223.3800000000001	1225.5799999999999	1217.51	1217.6400000000001	63206	24	37312304
a1_xau_r6_native_bar_v1	D1	2017-05-11T00:00:00	1217.6300000000001	1227.6500000000001	1216.9200000000001	1224.9200000000001	63491	24	37861872
a1_xau_r6_native_bar_v1	D1	2017-05-12T00:00:00	1224.8900000000001	1231.6900000000001	1224.3599999999999	1228.48	56637	24	34892461
a1_xau_r6_native_bar_v1	D1	2017-05-14T00:00:00	1229.9300000000001	1230.02	1228.48	1229.71	2417	24	1477205
a1_xau_r6_native_bar_v1	D1	2017-05-15T00:00:00	1229.7	1237.27	1226.9000000000001	1231.3800000000001	60309	24	36085204
a1_xau_r6_native_bar_v1	D1	2017-05-16T00:00:00	1231.4000000000001	1244.4300000000001	1230.3599999999999	1243.3199999999999	63063	24	37023204
a1_xau_r6_native_bar_v1	D1	2017-05-17T00:00:00	1243.3699999999999	1263.0699999999999	1241.02	1260.24	101499	24	57984313
a1_xau_r6_native_bar_v1	D1	2017-05-18T00:00:00	1260.3099999999999	1265	1245.96	1248.4200000000001	119994	24	73563897
a1_xau_r6_native_bar_v1	D1	2017-05-19T00:00:00	1248.5	1256.3299999999999	1247.29	1255.3299999999999	72601	24	45558841
a1_xau_r6_native_bar_v1	D1	2017-05-21T00:00:00	1255.04	1257.52	1254.5899999999999	1256.8599999999999	3521	24	2356584
a1_xau_r6_native_bar_v1	D1	2017-05-22T00:00:00	1257.01	1263.46	1251.74	1263.04	61135	24	35349175
a1_xau_r6_native_bar_v1	D1	2017-05-23T00:00:00	1263.03	1263.72	1249.9200000000001	1250.95	78530	24	45269569
a1_xau_r6_native_bar_v1	D1	2017-05-24T00:00:00	1250.96	1258.8699999999999	1247.8499999999999	1257.79	74971	24	45335394
a1_xau_r6_native_bar_v1	D1	2017-05-25T00:00:00	1257.73	1259.5799999999999	1253.1199999999999	1255.1500000000001	71939	24	41614063
a1_xau_r6_native_bar_v1	D1	2017-05-26T00:00:00	1255.0799999999999	1269.3900000000001	1254.04	1266.9400000000001	68164	24	40117044
a1_xau_r6_native_bar_v1	D1	2017-05-28T00:00:00	1267.29	1269.0999999999999	1267	1268.25	2770	24	1710578
a1_xau_r6_native_bar_v1	D1	2017-05-29T00:00:00	1268.24	1268.6600000000001	1264.9400000000001	1266.76	28939	24	14774157
a1_xau_r6_native_bar_v1	D1	2017-05-30T00:00:00	1266.6700000000001	1270.4100000000001	1259.3099999999999	1262.3299999999999	57107	24	33906622
a1_xau_r6_native_bar_v1	D1	2017-05-31T00:00:00	1262.28	1274.0799999999999	1259.51	1268.5899999999999	61987	24	32896522
a1_xau_r6_native_bar_v1	D1	2017-06-01T00:00:00	1268.6199999999999	1270.24	1261.45	1264.73	60497	24	36659183
a1_xau_r6_native_bar_v1	D1	2017-06-02T00:00:00	1264.6400000000001	1279.4000000000001	1258.9300000000001	1278.5599999999999	67824	24	34562632
a1_xau_r6_native_bar_v1	D1	2017-06-04T00:00:00	1279.53	1281.2	1279.4200000000001	1279.79	3047	24	1970591
a1_xau_r6_native_bar_v1	D1	2017-06-05T00:00:00	1279.8299999999999	1283.3399999999999	1277.7	1280.4000000000001	48222	24	27029049
a1_xau_r6_native_bar_v1	D1	2017-06-06T00:00:00	1280.3299999999999	1296.01	1279.6099999999999	1293.5999999999999	68316	24	38159634
a1_xau_r6_native_bar_v1	D1	2017-06-07T00:00:00	1293.6600000000001	1294.1900000000001	1282.6300000000001	1284.53	69180	24	41700812
a1_xau_r6_native_bar_v1	D1	2017-06-08T00:00:00	1284.6199999999999	1288.8499999999999	1271.29	1279.8599999999999	78849	24	48903857
a1_xau_r6_native_bar_v1	D1	2017-06-09T00:00:00	1279.8599999999999	1280.04	1264.5699999999999	1266.5999999999999	71676	24	42150164
a1_xau_r6_native_bar_v1	D1	2017-06-11T00:00:00	1266.5	1267.8599999999999	1266.28	1267.72	3853	24	1903618
a1_xau_r6_native_bar_v1	D1	2017-06-12T00:00:00	1267.72	1270.26	1263.51	1265.1300000000001	70931	24	41645934
a1_xau_r6_native_bar_v1	D1	2017-06-13T00:00:00	1265.0899999999999	1268.8699999999999	1259.1099999999999	1267.23	57476	24	33231985
a1_xau_r6_native_bar_v1	D1	2017-06-14T00:00:00	1267.23	1280.8499999999999	1257.1600000000001	1263.3299999999999	96254	24	54096726
a1_xau_r6_native_bar_v1	D1	2017-06-15T00:00:00	1263.3299999999999	1266.6400000000001	1251.3599999999999	1253.78	74152	24	44121968
a1_xau_r6_native_bar_v1	D1	2017-06-16T00:00:00	1253.79	1257.0699999999999	1251.76	1253.3800000000001	53861	24	31367923
a1_xau_r6_native_bar_v1	D1	2017-06-18T00:00:00	1253.3399999999999	1255.5799999999999	1253.25	1254.52	3399	24	2142147
a1_xau_r6_native_bar_v1	D1	2017-06-19T00:00:00	1254.6099999999999	1255.2	1242.97	1243.72	58730	24	34539791
a1_xau_r6_native_bar_v1	D1	2017-06-20T00:00:00	1243.73	1248.04	1241.25	1244.79	57805	24	34441062
a1_xau_r6_native_bar_v1	D1	2017-06-21T00:00:00	1244.8199999999999	1249.74	1240.78	1248.8399999999999	63724	24	35887068
a1_xau_r6_native_bar_v1	D1	2017-06-22T00:00:00	1248.8399999999999	1254.6800000000001	1246.6199999999999	1251.3900000000001	67302	24	38250596
a1_xau_r6_native_bar_v1	D1	2017-06-23T00:00:00	1251.4300000000001	1258.8	1249.76	1256.6099999999999	49357	24	26057373
a1_xau_r6_native_bar_v1	D1	2017-06-25T00:00:00	1257.3599999999999	1258.03	1256.8699999999999	1257.3199999999999	2190	24	1317552
a1_xau_r6_native_bar_v1	D1	2017-06-26T00:00:00	1257.3199999999999	1257.3800000000001	1236.01	1243.04	65639	24	39069449
a1_xau_r6_native_bar_v1	D1	2017-06-27T00:00:00	1242.99	1253.0599999999999	1241.26	1249.23	67557	24	38050199
a1_xau_r6_native_bar_v1	D1	2017-06-28T00:00:00	1249.1600000000001	1254.76	1247.8299999999999	1249.6600000000001	78911	24	45705528
a1_xau_r6_native_bar_v1	D1	2017-06-29T00:00:00	1249.6600000000001	1253.1099999999999	1239.75	1246.3900000000001	84614	24	47864358
a1_xau_r6_native_bar_v1	D1	2017-06-30T00:00:00	1246.3699999999999	1248.1500000000001	1239.1700000000001	1241.4300000000001	77360	24	42755921
a1_xau_r6_native_bar_v1	D1	2017-07-02T00:00:00	1242.1199999999999	1242.6300000000001	1240.5599999999999	1241.71	3001	26	1822611
a1_xau_r6_native_bar_v1	D1	2017-07-03T00:00:00	1241.73	1241.96	1218.4100000000001	1223.3399999999999	74116	24	40930807
a1_xau_r6_native_bar_v1	D1	2017-07-04T00:00:00	1223.28	1227.21	1220.53	1226.6300000000001	44247	24	24752333
a1_xau_r6_native_bar_v1	D1	2017-07-05T00:00:00	1226.5999999999999	1229.0899999999999	1217.3800000000001	1226.46	70451	24	42445982
a1_xau_r6_native_bar_v1	D1	2017-07-06T00:00:00	1226.46	1227.8599999999999	1219.1199999999999	1222.72	71962	24	43878082
a1_xau_r6_native_bar_v1	D1	2017-07-07T00:00:00	1222.71	1228.3299999999999	1207.26	1212.2	64890	24	40156004
a1_xau_r6_native_bar_v1	D1	2017-07-09T00:00:00	1213.48	1213.74	1211.4300000000001	1213.29	2730	24	1883466
a1_xau_r6_native_bar_v1	D1	2017-07-10T00:00:00	1213.21	1215.5	1204.8099999999999	1213.6199999999999	58240	24	34689275
a1_xau_r6_native_bar_v1	D1	2017-07-11T00:00:00	1213.6199999999999	1217.98	1208.1300000000001	1217.8699999999999	57504	24	35395991
a1_xau_r6_native_bar_v1	D1	2017-07-12T00:00:00	1217.8199999999999	1225.6700000000001	1213.3900000000001	1218.99	68286	24	41301924
a1_xau_r6_native_bar_v1	D1	2017-07-13T00:00:00	1218.95	1224.3599999999999	1216.47	1217.53	57158	24	33366607
a1_xau_r6_native_bar_v1	D1	2017-07-14T00:00:00	1217.53	1232.77	1214.73	1228.8099999999999	60726	24	34666430
a1_xau_r6_native_bar_v1	D1	2017-07-16T00:00:00	1229.55	1230.99	1228.1900000000001	1230.73	2646	24	1685381
a1_xau_r6_native_bar_v1	D1	2017-07-17T00:00:00	1230.77	1235.95	1229.3	1232.8	51569	24	27944954
a1_xau_r6_native_bar_v1	D1	2017-07-18T00:00:00	1232.8099999999999	1244.51	1232.75	1242.6300000000001	67688	24	35933926
a1_xau_r6_native_bar_v1	D1	2017-07-19T00:00:00	1242.6199999999999	1243.95	1235.8399999999999	1241.22	57153	24	30272880
a1_xau_r6_native_bar_v1	D1	2017-07-20T00:00:00	1241.23	1247.5	1235.23	1243.8399999999999	71869	24	35866038
a1_xau_r6_native_bar_v1	D1	2017-07-21T00:00:00	1243.74	1255.6300000000001	1243.3699999999999	1254.7	66551	24	32110454
a1_xau_r6_native_bar_v1	D1	2017-07-23T00:00:00	1255.3	1256.21	1253.3399999999999	1256.1099999999999	3377	24	1984952
a1_xau_r6_native_bar_v1	D1	2017-07-24T00:00:00	1256.1500000000001	1258.74	1251.8599999999999	1253.5799999999999	62625	24	28635139
a1_xau_r6_native_bar_v1	D1	2017-07-25T00:00:00	1253.5699999999999	1257.6800000000001	1246.53	1246.6700000000001	73897	24	34825747
a1_xau_r6_native_bar_v1	D1	2017-07-26T00:00:00	1246.6300000000001	1263.46	1243.6900000000001	1260.1700000000001	89784	24	44942791
a1_xau_r6_native_bar_v1	D1	2017-07-27T00:00:00	1260.1700000000001	1265.1700000000001	1254.4400000000001	1260	101080	24	45761089
a1_xau_r6_native_bar_v1	D1	2017-07-28T00:00:00	1259.95	1270.76	1257.29	1268.9100000000001	83284	24	37319736
a1_xau_r6_native_bar_v1	D1	2017-07-30T00:00:00	1270.54	1271.04	1269.53	1270.1500000000001	5296	24	2731808
a1_xau_r6_native_bar_v1	D1	2017-07-31T00:00:00	1270.1700000000001	1270.3800000000001	1265.7	1267.45	61224	24	29846547
a1_xau_r6_native_bar_v1	D1	2017-08-01T00:00:00	1267.4200000000001	1274.04	1262.5699999999999	1267.5999999999999	76127	24	31481280
a1_xau_r6_native_bar_v1	D1	2017-08-02T00:00:00	1267.54	1272.75	1256.77	1262.97	68220	24	32429517
a1_xau_r6_native_bar_v1	D1	2017-08-03T00:00:00	1262.95	1270.75	1259.8	1269.1400000000001	70184	24	30118132
