family,regime,eligible_date,decision_id,clock_minute,macro_family,macro_signal_time_utc,macro_age_hours,initial_value,rolling_median_initial_value,release_gap_from_rolling_median,side,window,entry_time_utc,exit_time_utc,entry_price,stop_price,target_price,exit_price,exit_reason,risk_distance,risk_pips,r,portfolio_r,extra_half_pip_stress_r,extra_half_pip_stress_portfolio_r,fixed_0p01_lot_usd
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-07-03,2020-07-03T0000,0,NFP,2020-07-02 12:30:00+00:00,11.5,4800000.0,185000.0,4615000.0,SHORT,development_2019_2022,2020-07-03 00:00:00+00:00,2020-07-03 00:15:00+00:00,1.1237199999999998,1.1241199999999998,1.12312,1.1241299999999999,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-07-03,2020-07-03T0015,15,NFP,2020-07-02 12:30:00+00:00,11.75,4800000.0,185000.0,4615000.0,SHORT,development_2019_2022,2020-07-03 00:15:00+00:00,2020-07-03 01:10:00+00:00,1.12387,1.1242699999999999,1.12327,1.12428,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-07-03,2020-07-03T0030,30,NFP,2020-07-02 12:30:00+00:00,12.0,4800000.0,185000.0,4615000.0,SHORT,development_2019_2022,2020-07-03 00:30:00+00:00,2020-07-03 01:05:00+00:00,1.12378,1.12418,1.12318,1.12419,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-07-03,2020-07-03T0045,45,NFP,2020-07-02 12:30:00+00:00,12.25,4800000.0,185000.0,4615000.0,SHORT,development_2019_2022,2020-07-03 00:45:00+00:00,2020-07-03 00:55:00+00:00,1.12343,1.1238299999999999,1.12283,1.12384,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-07-15,2020-07-15T0000,0,CPI,2020-07-14 12:30:00+00:00,11.5,0.6,0.0,0.6,SHORT,development_2019_2022,2020-07-15 00:00:00+00:00,2020-07-15 00:00:00+00:00,1.14099,1.14139,1.14039,1.1414,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-07-15,2020-07-15T0015,15,CPI,2020-07-14 12:30:00+00:00,11.75,0.6,0.0,0.6,SHORT,development_2019_2022,2020-07-15 00:15:00+00:00,2020-07-15 00:20:00+00:00,1.1417899999999999,1.1421899999999998,1.14119,1.1412,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-07-15,2020-07-15T0030,30,CPI,2020-07-14 12:30:00+00:00,12.0,0.6,0.0,0.6,SHORT,development_2019_2022,2020-07-15 00:30:00+00:00,2020-07-15 01:25:00+00:00,1.14129,1.1416899999999999,1.14069,1.1417,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-07-15,2020-07-15T0045,45,CPI,2020-07-14 12:30:00+00:00,12.25,0.6,0.0,0.6,SHORT,development_2019_2022,2020-07-15 00:45:00+00:00,2020-07-15 01:25:00+00:00,1.14143,1.14183,1.14083,1.14184,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-08-10,2020-08-10T0000,0,NFP,2020-08-07 12:30:00+00:00,59.5,1800000.0,249000.0,1551000.0,SHORT,development_2019_2022,2020-08-10 00:00:00+00:00,2020-08-10 00:00:00+00:00,1.1780899999999999,1.1784899999999998,1.17749,1.1784999999999999,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-08-10,2020-08-10T0015,15,NFP,2020-08-07 12:30:00+00:00,59.75,1800000.0,249000.0,1551000.0,SHORT,development_2019_2022,2020-08-10 00:15:00+00:00,2020-08-10 00:15:00+00:00,1.17886,1.17926,1.17826,1.17927,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-08-10,2020-08-10T0030,30,NFP,2020-08-07 12:30:00+00:00,60.0,1800000.0,249000.0,1551000.0,SHORT,development_2019_2022,2020-08-10 00:30:00+00:00,2020-08-10 00:45:00+00:00,1.17903,1.17943,1.17843,1.17944,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-08-10,2020-08-10T0045,45,NFP,2020-08-07 12:30:00+00:00,60.25,1800000.0,249000.0,1551000.0,SHORT,development_2019_2022,2020-08-10 00:45:00+00:00,2020-08-10 00:45:00+00:00,1.1789999999999998,1.1793999999999998,1.1784,1.1794099999999998,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-08-14,2020-08-14T0000,0,CPI,2020-08-12 12:30:00+00:00,35.5,0.6,0.0,0.6,SHORT,development_2019_2022,2020-08-14 00:00:00+00:00,2020-08-14 00:45:00+00:00,1.18152,1.1819199999999999,1.18092,1.18093,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-08-14,2020-08-14T0015,15,CPI,2020-08-12 12:30:00+00:00,35.75,0.6,0.0,0.6,SHORT,development_2019_2022,2020-08-14 00:15:00+00:00,2020-08-14 01:00:00+00:00,1.18135,1.1817499999999999,1.18075,1.18076,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-08-14,2020-08-14T0030,30,CPI,2020-08-12 12:30:00+00:00,36.0,0.6,0.0,0.6,SHORT,development_2019_2022,2020-08-14 00:30:00+00:00,2020-08-14 01:00:00+00:00,1.18126,1.18166,1.18066,1.18067,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-08-14,2020-08-14T0045,45,CPI,2020-08-12 12:30:00+00:00,36.25,0.6,0.0,0.6,SHORT,development_2019_2022,2020-08-14 00:45:00+00:00,2020-08-14 01:20:00+00:00,1.18123,1.18163,1.18063,1.1806400000000001,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-09-11,2020-09-11T0000,0,PPI,2020-09-10 12:30:00+00:00,11.5,0.3,-0.2,0.5,SHORT,development_2019_2022,2020-09-11 00:00:00+00:00,2020-09-11 00:00:00+00:00,1.1823599999999999,1.1827599999999998,1.18176,1.1827699999999999,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-09-11,2020-09-11T0015,15,PPI,2020-09-10 12:30:00+00:00,11.75,0.3,-0.2,0.5,SHORT,development_2019_2022,2020-09-11 00:15:00+00:00,2020-09-11 00:15:00+00:00,1.18271,1.1831099999999999,1.18211,1.18312,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-09-11,2020-09-11T0030,30,PPI,2020-09-10 12:30:00+00:00,12.0,0.3,-0.2,0.5,SHORT,development_2019_2022,2020-09-11 00:30:00+00:00,2020-09-11 00:30:00+00:00,1.18308,1.1834799999999999,1.18248,1.18349,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-09-11,2020-09-11T0045,45,PPI,2020-09-10 12:30:00+00:00,12.25,0.3,-0.2,0.5,SHORT,development_2019_2022,2020-09-11 00:45:00+00:00,2020-09-11 00:45:00+00:00,1.18333,1.18373,1.18273,1.18374,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-10-15,2020-10-15T0000,0,PPI,2020-10-14 12:30:00+00:00,11.5,0.4,0.04999999999999999,0.35000000000000003,SHORT,development_2019_2022,2020-10-15 00:00:00+00:00,2020-10-15 00:00:00+00:00,1.1744299999999999,1.1748299999999998,1.17383,1.1748399999999999,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-10-15,2020-10-15T0015,15,PPI,2020-10-14 12:30:00+00:00,11.75,0.4,0.04999999999999999,0.35000000000000003,SHORT,development_2019_2022,2020-10-15 00:15:00+00:00,2020-10-15 01:15:00+00:00,1.1750399999999999,1.1754399999999998,1.17444,1.1754499999999999,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-10-15,2020-10-15T0030,30,PPI,2020-10-14 12:30:00+00:00,12.0,0.4,0.04999999999999999,0.35000000000000003,SHORT,development_2019_2022,2020-10-15 00:30:00+00:00,2020-10-15 00:30:00+00:00,1.17476,1.17516,1.17416,1.17517,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-10-15,2020-10-15T0045,45,PPI,2020-10-14 12:30:00+00:00,12.25,0.4,0.04999999999999999,0.35000000000000003,SHORT,development_2019_2022,2020-10-15 00:45:00+00:00,2020-10-15 01:05:00+00:00,1.1747999999999998,1.1751999999999998,1.1742,1.1752099999999999,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-12-07,2020-12-07T0000,0,NFP,2020-12-04 13:30:00+00:00,58.5,245000.0,1600000.0,-1355000.0,LONG,development_2019_2022,2020-12-07 00:00:00+00:00,2020-12-07 00:30:00+00:00,1.21207,1.21167,1.21267,1.2126599999999998,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-12-07,2020-12-07T0015,15,NFP,2020-12-04 13:30:00+00:00,58.75,245000.0,1600000.0,-1355000.0,LONG,development_2019_2022,2020-12-07 00:15:00+00:00,2020-12-07 00:45:00+00:00,1.21229,1.2118900000000001,1.21289,1.21288,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-12-07,2020-12-07T0030,30,NFP,2020-12-04 13:30:00+00:00,59.0,245000.0,1600000.0,-1355000.0,LONG,development_2019_2022,2020-12-07 00:30:00+00:00,2020-12-07 01:50:00+00:00,1.21251,1.21211,1.21311,1.2130999999999998,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-12-07,2020-12-07T0045,45,NFP,2020-12-04 13:30:00+00:00,59.25,245000.0,1600000.0,-1355000.0,LONG,development_2019_2022,2020-12-07 00:45:00+00:00,2020-12-07 01:55:00+00:00,1.21276,1.21236,1.21336,1.21335,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-12-11,2020-12-11T0000,0,CPI,2020-12-10 13:30:00+00:00,10.5,0.2,0.30000000000000004,-0.10000000000000003,LONG,development_2019_2022,2020-12-11 00:00:00+00:00,2020-12-11 00:55:00+00:00,1.21442,1.21402,1.21502,1.21401,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-12-11,2020-12-11T0015,15,CPI,2020-12-10 13:30:00+00:00,10.75,0.2,0.30000000000000004,-0.10000000000000003,LONG,development_2019_2022,2020-12-11 00:15:00+00:00,2020-12-11 00:30:00+00:00,1.21465,1.21425,1.21525,1.21424,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-12-11,2020-12-11T0030,30,CPI,2020-12-10 13:30:00+00:00,11.0,0.2,0.30000000000000004,-0.10000000000000003,LONG,development_2019_2022,2020-12-11 00:30:00+00:00,2020-12-11 01:00:00+00:00,1.21441,1.21401,1.21501,1.2149999999999999,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-12-11,2020-12-11T0045,45,CPI,2020-12-10 13:30:00+00:00,11.25,0.2,0.30000000000000004,-0.10000000000000003,LONG,development_2019_2022,2020-12-11 00:45:00+00:00,2020-12-11 01:00:00+00:00,1.2143700000000002,1.2139700000000002,1.21497,1.21496,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2021-02-12,2021-02-12T0000,0,CPI,2021-02-10 13:30:00+00:00,34.5,0.3,0.30000000000000004,-5.551115123125783e-17,LONG,development_2019_2022,2021-02-12 00:00:00+00:00,2021-02-12 00:50:00+00:00,1.21314,1.2127400000000002,1.21374,1.21273,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2021-02-12,2021-02-12T0015,15,CPI,2021-02-10 13:30:00+00:00,34.75,0.3,0.30000000000000004,-5.551115123125783e-17,LONG,development_2019_2022,2021-02-12 00:15:00+00:00,2021-02-12 00:50:00+00:00,1.2133200000000002,1.2129200000000002,1.21392,1.2129100000000002,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2021-02-12,2021-02-12T0030,30,CPI,2021-02-10 13:30:00+00:00,35.0,0.3,0.30000000000000004,-5.551115123125783e-17,LONG,development_2019_2022,2021-02-12 00:30:00+00:00,2021-02-12 00:50:00+00:00,1.2133,1.2129,1.2139,1.21289,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2021-02-12,2021-02-12T0045,45,CPI,2021-02-10 13:30:00+00:00,35.25,0.3,0.30000000000000004,-5.551115123125783e-17,LONG,development_2019_2022,2021-02-12 00:45:00+00:00,2021-02-12 00:50:00+00:00,1.21331,1.2129100000000002,1.21391,1.2129,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2021-03-12,2021-03-12T0000,0,CPI,2021-03-10 13:30:00+00:00,34.5,0.4,0.25,0.15000000000000002,SHORT,development_2019_2022,2021-03-12 00:00:00+00:00,2021-03-12 00:05:00+00:00,1.19808,1.19848,1.19748,1.19849,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2021-03-12,2021-03-12T0015,15,CPI,2021-03-10 13:30:00+00:00,34.75,0.4,0.25,0.15000000000000002,SHORT,development_2019_2022,2021-03-12 00:15:00+00:00,2021-03-12 01:00:00+00:00,1.19827,1.19867,1.19767,1.19868,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2021-03-12,2021-03-12T0030,30,CPI,2021-03-10 13:30:00+00:00,35.0,0.4,0.25,0.15000000000000002,SHORT,development_2019_2022,2021-03-12 00:30:00+00:00,2021-03-12 01:05:00+00:00,1.19828,1.19868,1.19768,1.19869,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2021-03-12,2021-03-12T0045,45,CPI,2021-03-10 13:30:00+00:00,35.25,0.4,0.25,0.15000000000000002,SHORT,development_2019_2022,2021-03-12 00:45:00+00:00,2021-03-12 01:00:00+00:00,1.1981899999999999,1.1985899999999998,1.19759,1.1985999999999999,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2021-04-05,2021-04-05T0000,0,NFP,2021-04-02 12:30:00+00:00,59.5,916000.0,312000.0,604000.0,SHORT,development_2019_2022,2021-04-05 00:00:00+00:00,2021-04-05 01:45:00+00:00,1.1767299999999998,1.1771299999999998,1.17613,1.1771399999999999,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2021-04-05,2021-04-05T0015,15,NFP,2021-04-02 12:30:00+00:00,59.75,916000.0,312000.0,604000.0,SHORT,development_2019_2022,2021-04-05 00:15:00+00:00,2021-04-05 00:20:00+00:00,1.1761599999999999,1.1765599999999998,1.17556,1.17657,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2021-04-05,2021-04-05T0030,30,NFP,2021-04-02 12:30:00+00:00,60.0,916000.0,312000.0,604000.0,SHORT,development_2019_2022,2021-04-05 00:30:00+00:00,2021-04-05 01:35:00+00:00,1.17654,1.1769399999999999,1.17594,1.17695,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2021-04-05,2021-04-05T0045,45,NFP,2021-04-02 12:30:00+00:00,60.25,916000.0,312000.0,604000.0,SHORT,development_2019_2022,2021-04-05 00:45:00+00:00,2021-04-05 01:25:00+00:00,1.1765299999999999,1.1769299999999998,1.17593,1.1769399999999999,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2021-05-13,2021-05-13T0000,0,CPI,2021-05-12 12:30:00+00:00,11.5,0.8,0.35,0.45000000000000007,SHORT,development_2019_2022,2021-05-13 00:00:00+00:00,2021-05-13 00:10:00+00:00,1.2077499999999999,1.2081499999999998,1.20715,1.20716,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2021-05-13,2021-05-13T0015,15,CPI,2021-05-12 12:30:00+00:00,11.75,0.8,0.35,0.45000000000000007,SHORT,development_2019_2022,2021-05-13 00:15:00+00:00,2021-05-13 00:30:00+00:00,1.20725,1.20765,1.20665,1.20766,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2021-05-13,2021-05-13T0030,30,CPI,2021-05-12 12:30:00+00:00,12.0,0.8,0.35,0.45000000000000007,SHORT,development_2019_2022,2021-05-13 00:30:00+00:00,2021-05-13 00:40:00+00:00,1.20742,1.20782,1.20682,1.20783,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2021-05-13,2021-05-13T0045,45,CPI,2021-05-12 12:30:00+00:00,12.25,0.8,0.35,0.45000000000000007,SHORT,development_2019_2022,2021-05-13 00:45:00+00:00,2021-05-13 00:50:00+00:00,1.2079199999999999,1.2083199999999998,1.20732,1.20833,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2021-06-07,2021-06-07T0000,0,NFP,2021-06-04 12:30:00+00:00,59.5,559000.0,255500.0,303500.0,SHORT,development_2019_2022,2021-06-07 00:00:00+00:00,2021-06-07 00:05:00+00:00,1.21664,1.21704,1.21604,1.21705,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2021-06-07,2021-06-07T0015,15,NFP,2021-06-04 12:30:00+00:00,59.75,559000.0,255500.0,303500.0,SHORT,development_2019_2022,2021-06-07 00:15:00+00:00,2021-06-07 01:05:00+00:00,1.2169999999999999,1.2173999999999998,1.2164,1.21641,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2021-06-07,2021-06-07T0030,30,NFP,2021-06-04 12:30:00+00:00,60.0,559000.0,255500.0,303500.0,SHORT,development_2019_2022,2021-06-07 00:30:00+00:00,2021-06-07 01:30:00+00:00,1.21694,1.2173399999999999,1.21634,1.21635,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2021-06-07,2021-06-07T0045,45,NFP,2021-06-04 12:30:00+00:00,60.25,559000.0,255500.0,303500.0,SHORT,development_2019_2022,2021-06-07 00:45:00+00:00,2021-06-07 01:30:00+00:00,1.21687,1.2172699999999999,1.21627,1.21628,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2021-06-11,2021-06-11T0000,0,CPI,2021-06-10 12:30:00+00:00,11.5,0.6,0.4,0.19999999999999996,SHORT,development_2019_2022,2021-06-11 00:00:00+00:00,2021-06-11 00:00:00+00:00,1.21725,1.21765,1.21665,1.21766,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2021-06-11,2021-06-11T0015,15,CPI,2021-06-10 12:30:00+00:00,11.75,0.6,0.4,0.19999999999999996,SHORT,development_2019_2022,2021-06-11 00:15:00+00:00,2021-06-11 01:20:00+00:00,1.21777,1.21817,1.21717,1.21818,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2021-06-11,2021-06-11T0030,30,CPI,2021-06-10 12:30:00+00:00,12.0,0.6,0.4,0.19999999999999996,SHORT,development_2019_2022,2021-06-11 00:30:00+00:00,2021-06-11 01:10:00+00:00,1.2176799999999999,1.2180799999999998,1.21708,1.21809,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2021-06-11,2021-06-11T0045,45,CPI,2021-06-10 12:30:00+00:00,12.25,0.6,0.4,0.19999999999999996,SHORT,development_2019_2022,2021-06-11 00:45:00+00:00,2021-06-11 01:10:00+00:00,1.21769,1.21809,1.21709,1.2181,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2021-07-05,2021-07-05T0000,0,NFP,2021-07-02 12:30:00+00:00,59.5,850000.0,322500.0,527500.0,SHORT,development_2019_2022,2021-07-05 00:00:00+00:00,2021-07-05 00:15:00+00:00,1.1855499999999999,1.1859499999999998,1.18495,1.18596,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2021-07-05,2021-07-05T0015,15,NFP,2021-07-02 12:30:00+00:00,59.75,850000.0,322500.0,527500.0,SHORT,development_2019_2022,2021-07-05 00:15:00+00:00,2021-07-05 00:20:00+00:00,1.1857499999999999,1.1861499999999998,1.18515,1.1861599999999999,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
