chop_episode_id,start_time,end_time,duration_hours,duration_days,h4_bars,average_adx,median_adx,average_er,median_er,average_atr,range_width_price,absolute_net_displacement,raw_signals,accepted_trades,net_r
112,2018-11-05T16:00:00+00:00,2018-11-06T04:00:00+00:00,12.0,0.5,3,20.36269189248034,20.389266895275657,0.1729739182025187,0.16738391845979464,4.374218680126696,6.380000000000109,0.6200000000001182,14.0,4.0,-4.000000000000291
113,2018-11-07T12:00:00+00:00,2018-11-08T08:00:00+00:00,20.0,0.8333333333333334,5,14.636216951525302,14.605320184544377,0.14939330709974416,0.15294646873594206,4.848170488988631,13.710000000000036,8.569999999999936,1.0,1.0,3.8937880129121627
114,2018-11-08T16:00:00+00:00,2018-11-09T00:00:00+00:00,8.0,0.3333333333333333,2,16.9888929594971,16.9888929594971,0.19438917216990648,0.19438917216990648,4.7623620615450575,6.970000000000027,0.4700000000000273,1.0,0.0,0.0
115,2018-12-01T00:00:00+00:00,2018-12-03T12:00:00+00:00,60.0,2.5,4,21.03764731113266,20.901091509938773,0.07515963666447963,0.05897359716340657,3.4549957123293966,11.009999999999991,9.649999999999864,17.0,4.0,0.20861800080876947
116,2018-12-13T16:00:00+00:00,2018-12-14T04:00:00+00:00,12.0,0.5,3,22.357953683150185,22.328604820433558,0.20535584164127263,0.19589089620970648,3.149701693725369,4.069999999999936,0.6400000000001,1.0,0.0,0.0
117,2018-12-18T20:00:00+00:00,2018-12-19T08:00:00+00:00,12.0,0.5,3,24.763470755572403,24.810982089810736,0.14266103597919824,0.1542012927054475,3.077141555044833,3.130000000000109,1.75,8.0,3.0,-2.108812841214424
118,2018-12-20T00:00:00+00:00,2018-12-20T08:00:00+00:00,8.0,0.3333333333333333,2,21.719659768209624,21.719659768209624,0.09836530574930077,0.09836530574930077,4.208608891084058,4.0900000000001455,0.6000000000001364,9.0,5.0,8.371638290101297
119,2019-01-08T04:00:00+00:00,2019-01-09T12:00:00+00:00,32.0,1.3333333333333333,8,23.541591386625925,23.379524771198298,0.07225218879056161,0.05995688427261746,4.490982456338442,10.870000000000118,0.25,12.0,3.0,-3.000000000000266
120,2019-01-09T20:00:00+00:00,2019-01-14T08:00:00+00:00,108.0,4.5,16,17.69802959024937,17.600217047449263,0.06548919458247643,0.05775810032707921,4.286439640186168,11.0,3.1499999999998636,18.0,8.0,4.1413316130292674
121,2019-01-14T20:00:00+00:00,2019-01-15T04:00:00+00:00,8.0,0.3333333333333333,2,11.255891923553317,11.255891923553317,0.14349576891065496,0.14349576891065496,3.861968808543181,2.3600000000001273,0.35999999999989996,1.0,0.0,0.0
122,2019-01-15T16:00:00+00:00,2019-01-18T12:00:00+00:00,68.0,2.8333333333333335,17,8.998135439943244,8.856251141398337,0.08173420772875739,0.08937459424367337,3.6886501912672798,8.61999999999989,0.7699999999999818,70.0,18.0,-7.730215366502648
123,2019-02-08T04:00:00+00:00,2019-02-12T00:00:00+00:00,92.0,3.8333333333333335,12,15.525149837780917,15.53263581956411,0.08415406407947319,0.059146424670914785,3.2817777973173343,12.009999999999991,1.0199999999999818,23.0,16.0,7.7831367129473366
124,2019-02-12T12:00:00+00:00,2019-02-13T04:00:00+00:00,16.0,0.6666666666666666,4,15.781210969169749,15.77341099843581,0.08754360391669826,0.08057441110115071,3.5121738719547846,6.490000000000009,3.519999999999982,11.0,7.0,-1.8088449056700502
125,2019-02-13T12:00:00+00:00,2019-02-14T12:00:00+00:00,24.0,1.0,6,12.155329461858122,12.147017087975247,0.0657435923692946,0.05146324279648971,4.038307197601269,13.169999999999845,3.560000000000173,39.0,10.0,-0.49207029860370277
126,2019-02-14T20:00:00+00:00,2019-02-15T12:00:00+00:00,16.0,0.6666666666666666,4,11.170717197565846,11.028340040158767,0.037520366991549696,0.025676601784838684,4.149273074567912,5.130000000000109,2.1299999999998818,4.0,2.0,-2.0000000000001004
127,2019-02-25T00:00:00+00:00,2019-02-25T16:00:00+00:00,16.0,0.6666666666666666,4,21.425104375538883,21.45061111784844,0.06899203802610282,0.06034780881025247,4.40159358691333,4.459999999999809,0.5099999999999909,5.0,2.0,5.587736760633986
128,2019-02-27T16:00:00+00:00,2019-02-28T16:00:00+00:00,24.0,1.0,6,17.333720165352588,18.16169586926643,0.09269213632578714,0.09600264220881295,4.096010793713293,12.190000000000055,3.75,33.0,13.0,8.243018600466439
129,2019-03-15T08:00:00+00:00,2019-03-15T16:00:00+00:00,8.0,0.3333333333333333,2,23.138372392303804,23.138372392303804,0.14389804361153757,0.14389804361153757,3.970962642433417,6.850000000000136,0.540000000000191,10.0,4.0,-2.6554534951687
130,2019-03-18T04:00:00+00:00,2019-03-18T12:00:00+00:00,8.0,0.3333333333333333,2,19.54152944447334,19.54152944447334,0.1290151936054065,0.1290151936054065,3.768440637452091,6.069999999999936,4.179999999999836,1.0,1.0,-1.0
131,2019-03-18T20:00:00+00:00,2019-03-20T12:00:00+00:00,40.0,1.6666666666666667,10,21.09701606360845,21.120422963440003,0.04084292412405487,0.04307198339750675,3.6958998479507783,9.939999999999827,1.3100000000001728,26.0,13.0,-0.8378005851428512
132,2019-03-21T20:00:00+00:00,2019-03-22T20:00:00+00:00,24.0,1.0,6,18.75588515340587,19.02259648965847,0.11293625020615339,0.11328942064327213,5.122323472116547,9.38000000000011,2.730000000000018,1.0,0.0,0.0
133,2019-03-27T00:00:00+00:00,2019-03-28T16:00:00+00:00,40.0,1.6666666666666667,10,15.083209627766346,14.872520824604457,0.09082441592288636,0.06638790096719227,4.299208208375714,19.36999999999989,16.940000000000055,45.0,12.0,-5.2184233872044805
134,2019-04-03T20:00:00+00:00,2019-04-04T16:00:00+00:00,20.0,0.8333333333333334,5,18.63632333381836,18.729110357663462,0.07850158217167576,0.07035047326682235,3.740050441753348,4.960000000000036,0.9300000000000637,29.0,5.0,0.08166742865230181
135,2019-04-05T00:00:00+00:00,2019-04-06T00:00:00+00:00,24.0,1.0,6,22.653282095699648,22.487632703146414,0.05867561542142472,0.04101499424809165,4.1118868875538395,9.180000000000064,0.31999999999993634,14.0,6.0,6.099317723664926
136,2019-04-08T20:00:00+00:00,2019-04-09T08:00:00+00:00,12.0,0.5,3,21.752236426320096,21.60150239307344,0.15534177812850747,0.1462264150943396,3.604732631449282,3.480000000000018,1.4700000000000273,9.0,2.0,-1.999999999999624
137,2019-05-01T08:00:00+00:00,2019-05-02T08:00:00+00:00,24.0,1.0,6,19.31189653957528,19.001437088406952,0.11128159430101958,0.12238277665093242,3.729425611708924,14.559999999999945,6.2000000000000455,43.0,8.0,-7.430980573471648
138,2019-05-07T00:00:00+00:00,2019-05-07T20:00:00+00:00,20.0,0.8333333333333334,5,21.576305814558445,21.57607178397818,0.0718651593897526,0.051615798922799494,3.7287820392534834,6.489999999999782,1.040000000000191,32.0,10.0,-9.999999999999497
139,2019-05-10T00:00:00+00:00,2019-05-10T20:00:00+00:00,20.0,0.8333333333333334,5,21.96331414625419,21.82205778682287,0.0919300003374561,0.07091249665507528,3.646008639934326,6.259999999999991,4.8599999999999,29.0,7.0,-3.8778293025231965
140,2019-05-29T16:00:00+00:00,2019-05-30T08:00:00+00:00,16.0,0.6666666666666666,4,20.382147639417436,20.174329533705148,0.1197704132673762,0.1400887166603152,3.064121419278036,8.339999999999918,5.2999999999999545,2.0,2.0,-0.8900004625914846
141,2019-05-30T20:00:00+00:00,2019-05-31T08:00:00+00:00,12.0,0.5,3,21.877995438797157,21.738886644068387,0.12053044572199896,0.11552982632770928,3.5128469981165367,7.349999999999909,2.5799999999999272,4.0,2.0,-1.9999999999999916
142,2019-06-12T20:00:00+00:00,2019-06-14T00:00:00+00:00,28.0,1.1666666666666667,7,24.119835288736446,23.934111938184483,0.02359478949254678,0.019487179487177462,4.831633029437502,11.399999999999864,8.289999999999964,16.0,7.0,-7.0000000000003
143,2019-06-18T04:00:00+00:00,2019-06-18T12:00:00+00:00,8.0,0.3333333333333333,2,20.15443996819516,20.15443996819516,0.10355760309690656,0.10355760309690656,5.3319211567402505,9.38000000000011,3.650000000000091,0.0,0.0,0.0
144,2019-06-19T08:00:00+00:00,2019-06-20T00:00:00+00:00,16.0,0.6666666666666666,4,17.79846205794594,17.819053017287523,0.08226212674189644,0.07284524966981223,5.5240575587913,14.740000000000009,11.620000000000118,21.0,4.0,-1.3770965216891944
145,2019-07-04T16:00:00+00:00,2019-07-05T00:00:00+00:00,8.0,0.3333333333333333,2,23.802836392877964,23.802836392877964,0.04420950621535689,0.04420950621535689,8.251118113534123,4.680000000000064,0.2799999999999727,4.0,2.0,-0.9062571114362097
146,2019-07-08T00:00:00+00:00,2019-07-08T20:00:00+00:00,20.0,0.8333333333333334,5,23.63316829249739,23.64724610585375,0.08619415787388914,0.06481733297071975,8.217053850508593,14.8599999999999,0.9700000000000273,6.0,2.0,-0.47942737443732086
147,2019-07-10T20:00:00+00:00,2019-07-11T12:00:00+00:00,16.0,0.6666666666666666,4,24.707580437400082,24.670789529398036,0.06889423198047354,0.07025015295962872,7.537648576363651,18.079999999999927,4.160000000000082,4.0,2.0,1.3305361855645346
148,2019-07-11T20:00:00+00:00,2019-07-12T20:00:00+00:00,24.0,1.0,6,19.16891807323351,19.188669996694717,0.08398480574115763,0.09012273482637487,7.596934687602239,11.980000000000018,1.3099999999999454,4.0,4.0,-3.1934401928768787
149,2019-07-19T20:00:00+00:00,2019-07-22T12:00:00+00:00,64.0,2.6666666666666665,5,19.935149428486728,19.687212464741823,0.12348640560415025,0.1265279862749292,8.224928431317098,9.849999999999909,2.1299999999998818,4.0,3.0,-3.0000000000000755
150,2019-07-23T16:00:00+00:00,2019-07-24T16:00:00+00:00,24.0,1.0,6,13.714551868191,13.636184586329748,0.046400756952362676,0.040739263678774326,6.858142458685623,14.170000000000073,3.1100000000001273,15.0,7.0,-0.5361410605785387
151,2019-07-25T16:00:00+00:00,2019-07-31T12:00:00+00:00,140.0,5.833333333333333,24,16.87291367794943,16.332828500480108,0.07878311157297778,0.07068288592737645,5.892205905554396,22.470000000000027,12.61999999999989,52.0,19.0,-12.25759264365906
152,2019-08-01T00:00:00+00:00,2019-08-01T08:00:00+00:00,8.0,0.3333333333333333,2,23.821855375222224,23.821855375222224,0.12146156015785231,0.12146156015785231,6.240898658493992,11.910000000000082,2.050000000000182,4.0,1.0,-1.0000000000001008
153,2019-08-16T16:00:00+00:00,2019-08-21T12:00:00+00:00,116.0,4.833333333333333,18,20.486053605001292,19.826280351176386,0.08684360209758296,0.084270441268837,9.262505181808272,24.419999999999845,12.440000000000055,23.0,15.0,-11.699261057458356
154,2019-08-23T12:00:00+00:00,2019-08-23T16:00:00+00:00,4.0,0.16666666666666666,1,19.14680403053606,19.14680403053606,0.02254428341384956,0.02254428341384956,6.012147966236989,3.1399999999998727,0.0,14.0,2.0,-2.0000000000001377
155,2019-08-30T12:00:00+00:00,2019-09-02T16:00:00+00:00,76.0,3.1666666666666665,8,18.683232891929023,18.723002694339932,0.08928314616766461,0.08639485252246074,8.408786729684447,16.839999999999918,0.42000000000007276,31.0,8.0,2.7520577524467758
156,2019-09-03T16:00:00+00:00,2019-09-04T20:00:00+00:00,28.0,1.1666666666666667,7,14.371200470450749,14.738363838018994,0.06685717674128358,0.0693546619918914,7.916319884666511,19.99000000000001,1.6900000000000546,11.0,3.0,-0.3390565222626002
157,2019-09-05T20:00:00+00:00,2019-09-07T00:00:00+00:00,28.0,1.1666666666666667,7,21.096479245987705,21.85349999320799,0.0922224594859007,0.09102646868947731,9.896459488382423,25.339999999999918,12.840000000000146,35.0,8.0,-2.541073042339761
158,2019-09-12T12:00:00+00:00,2019-09-21T00:00:00+00:00,204.0,8.5,40,19.599876860041444,20.068608225020284,0.08412556009228547,0.0816855771734459,8.192007710656844,41.16000000000008,3.8099999999999454,167.0,38.0,11.538452564262156
159,2019-10-08T08:00:00+00:00,2019-10-11T16:00:00+00:00,80.0,3.3333333333333335,20,15.45295707544794,14.898922684704878,0.08163951839281994,0.08356587574294552,7.908519762685309,37.52999999999997,13.970000000000027,83.0,28.0,-2.087958598029511
160,2019-10-12T00:00:00+00:00,2019-10-15T00:00:00+00:00,72.0,3.0,7,21.27516939635031,21.20299492107042,0.11079956107821201,0.1023606621608381,8.229140596855801,14.289999999999964,4.0,9.0,6.0,-3.881509587987055
161,2019-10-16T20:00:00+00:00,2019-10-24T20:00:00+00:00,192.0,8.0,37,11.514391341877065,11.123827341931117,0.07207763695451277,0.05472392638036854,5.453603088577248,22.299999999999955,10.230000000000018,153.0,41.0,-5.462249731421018
162,2019-10-29T04:00:00+00:00,2019-11-01T16:00:00+00:00,84.0,3.5,21,18.62537079711752,18.676104092740392,0.10625080546032556,0.1154345006485092,5.206759135115485,33.61000000000013,16.179999999999836,58.0,17.0,-6.095939440164783
163,2019-11-06T00:00:00+00:00,2019-11-06T08:00:00+00:00,8.0,0.3333333333333333,2,25.09292308349322,25.09292308349322,0.1313892899071481,0.1313892899071481,6.0461079872925785,3.8199999999999363,0.21000000000003638,4.0,3.0,-2.077718221806082
164,2019-11-18T12:00:00+00:00,2019-11-18T20:00:00+00:00,8.0,0.3333333333333333,2,20.37833046500957,20.37833046500957,0.13990649128421556,0.13990649128421556,5.169793162393768,17.610000000000127,13.970000000000027,37.0,10.0,3.8094561239147757
165,2019-11-19T08:00:00+00:00,2019-11-23T00:00:00+00:00,88.0,3.6666666666666665,22,14.634547859012297,14.475728847622314,0.0919940465104287,0.09742602471737506,5.445998271806638,17.5,5.8900000000001,71.0,19.0,18.508930716980206
166,2019-12-02T20:00:00+00:00,2019-12-03T12:00:00+00:00,16.0,0.6666666666666666,4,21.72880163067098,21.796184915047206,0.043371518809217136,0.038351964669467775,4.152156213246911,5.230000000000018,0.43000000000006366,5.0,4.0,-3.999999999999534
167,2019-12-11T20:00:00+00:00,2019-12-12T12:00:00+00:00,16.0,0.6666666666666666,4,21.58595088076823,21.85932203674969,0.016753359885152183,0.00858837570753355,4.2451737303898085,11.599999999999909,2.459999999999809,5.0,3.0,-1.1397319140090727
168,2019-12-19T16:00:00+00:00,2019-12-23T04:00:00+00:00,84.0,3.5,10,24.491864652550525,24.455468391878078,0.08680103583144307,0.08543368578968824,3.4353764727779796,8.050000000000182,0.30999999999994543,30.0,9.0,4.804402807766746
169,2020-01-15T00:00:00+00:00,2020-01-18T04:00:00+00:00,76.0,3.1666666666666665,19,16.28468555183202,15.177199305474474,0.07615788915101883,0.059089699228108,6.326698887841457,15.259999999999991,7.710000000000036,68.0,20.0,-10.004224349643671
170,2020-01-21T12:00:00+00:00,2020-01-27T04:00:00+00:00,136.0,5.666666666666667,23,15.40087734792526,15.136037469771903,0.07575976987363027,0.0708661417322837,5.874368374068332,41.98000000000002,21.440000000000055,88.0,30.0,-15.273633436362495
171,2020-01-29T16:00:00+00:00,2020-01-30T00:00:00+00:00,8.0,0.3333333333333333,2,22.56513382446483,22.56513382446483,0.18357611522170503,0.18357611522170503,6.405419084351329,10.210000000000036,6.329999999999927,0.0,0.0,0.0
172,2020-01-30T16:00:00+00:00,2020-02-04T16:00:00+00:00,120.0,5.0,19,19.74537112711683,19.496091935081452,0.09044177815669509,0.0935165820137444,6.649268488572392,26.6099999999999,14.080000000000155,68.0,25.0,11.338299357210497
173,2020-02-07T20:00:00+00:00,2020-02-10T12:00:00+00:00,64.0,2.6666666666666665,5,18.655570944474107,18.81194920352407,0.08309629331059168,0.08717948717948937,6.412380730117728,10.070000000000164,3.7200000000000273,10.0,4.0,-1.2422477438376944
174,2020-02-12T08:00:00+00:00,2020-02-15T00:00:00+00:00,64.0,2.6666666666666665,16,16.971289799645767,16.434315907612753,0.09821632446181966,0.10138470300186844,5.206539439957766,22.34999999999991,20.159999999999854,45.0,17.0,-5.170435967826109
175,2020-02-27T16:00:00+00:00,2020-02-28T08:00:00+00:00,16.0,0.6666666666666666,4,21.00100667448104,20.93148641129484,0.0728487770869464,0.06588984229679964,13.592379224177014,25.679999999999836,10.519999999999982,25.0,8.0,-1.3817460827738572
176,2020-03-05T04:00:00+00:00,2020-03-05T12:00:00+00:00,8.0,0.3333333333333333,2,24.1905608209398,24.1905608209398,0.06077055370173701,0.06077055370173701,13.727324487113608,6.0,0.2899999999999636,2.0,2.0,-1.9999999999999996
177,2020-03-10T00:00:00+00:00,2020-03-12T00:00:00+00:00,48.0,2.0,12,18.229749266399168,18.11550536276586,0.08734340624344301,0.0877145138874727,17.445431928038744,38.48000000000002,27.22999999999979,45.0,15.0,14.142341212781897
178,2020-04-02T20:00:00+00:00,2020-04-06T12:00:00+00:00,88.0,3.6666666666666665,11,19.170466762507065,18.793376966093597,0.04226805210811429,0.029718983759014123,13.349986882174603,27.100000000000136,17.439999999999827,34.0,8.0,-5.607916401833345
179,2020-04-22T16:00:00+00:00,2020-04-23T12:00:00+00:00,20.0,0.8333333333333334,5,20.171434105382122,20.193746274380906,0.06920650384951102,0.04746607587925748,15.082761620832922,26.65000000000009,7.569999999999936,4.0,1.0,-0.9999999999999754
180,2020-04-28T08:00:00+00:00,2020-04-29T12:00:00+00:00,28.0,1.1666666666666667,7,23.541126574360003,23.679876248683353,0.061302772510440424,0.04406372908472689,12.56386058847844,23.069999999999936,2.599999999999909,26.0,7.0,-1.4562645145278346
181,2020-04-30T00:00:00+00:00,2020-04-30T16:00:00+00:00,16.0,0.6666666666666666,4,23.414554457908412,23.67788493332248,0.07793602236627277,0.07968373457448799,11.554236377470744,12.850000000000136,2.4500000000000455,9.0,6.0,9.868223168588813
182,2020-05-04T16:00:00+00:00,2020-05-14T16:00:00+00:00,240.0,10.0,49,17.408811332928394,18.029901231244843,0.07925512404669814,0.07491497380273783,10.195644243251579,42.45999999999981,7.930000000000064,144.0,46.0,-26.06957720090565
183,2020-05-21T08:00:00+00:00,2020-05-22T00:00:00+00:00,16.0,0.6666666666666666,4,23.71581199350966,23.62334514466821,0.11198227660376689,0.1284094225789938,9.530084160869418,26.680000000000064,10.400000000000091,21.0,5.0,-0.753135056588454
184,2020-05-22T20:00:00+00:00,2020-05-25T20:00:00+00:00,72.0,3.0,7,21.328253430106013,21.46190797181009,0.09784878983875364,0.07441530829199049,8.33979245117204,14.900000000000091,5.7800000000002,22.0,8.0,-8.000000000000316
185,2020-05-28T16:00:00+00:00,2020-06-01T16:00:00+00:00,96.0,4.0,13,19.777227156739418,19.19150385533507,0.0988278418677444,0.09551898996171014,8.523233549965997,33.3900000000001,10.730000000000018,15.0,8.0,-3.2526434106504616
186,2020-06-03T04:00:00+00:00,2020-06-03T20:00:00+00:00,16.0,0.6666666666666666,4,18.205924120258885,17.689923235875284,0.07241793094498794,0.04603657544452407,9.308085557221414,40.32999999999993,25.519999999999982,24.0,4.0,-2.8918778904269495
187,2020-06-10T00:00:00+00:00,2020-06-11T00:00:00+00:00,24.0,1.0,6,23.483065495001256,23.28569589495397,0.0966302462376444,0.08774277602871025,9.348314346975334,31.549999999999955,25.210000000000036,32.0,9.0,-6.607860079104621
188,2020-06-15T12:00:00+00:00,2020-06-19T12:00:00+00:00,96.0,4.0,24,18.593187583599413,18.48449657979141,0.08388944920088393,0.08648033101432726,9.323442980184273,33.48000000000002,19.779999999999973,89.0,28.0,12.09540569918995
189,2020-06-29T12:00:00+00:00,2020-06-30T20:00:00+00:00,32.0,1.3333333333333333,8,18.11624005307838,17.737280511841696,0.06423556121367457,0.051442334265554904,7.428349184950508,21.25,12.269999999999982,62.0,7.0,2.6122079926127064
190,2020-07-01T20:00:00+00:00,2020-07-03T12:00:00+00:00,40.0,1.6666666666666667,10,21.180341295546608,20.61252255513606,0.06400937858690045,0.06735631838269455,8.270570356394282,21.960000000000036,3.1099999999999,23.0,8.0,0.8327928992279523
191,2020-07-11T00:00:00+00:00,2020-07-13T04:00:00+00:00,52.0,2.1666666666666665,2,15.361411354234644,15.361411354234644,0.15636219489874192,0.15636219489874192,7.16605129866468,3.7100000000000364,1.4700000000000273,3.0,2.0,-0.8117521346719516
192,2020-07-13T20:00:00+00:00,2020-07-21T08:00:00+00:00,180.0,7.5,34,14.191796291005424,13.959697486692754,0.08584413581176728,0.09883948011049981,6.5230066974833445,29.899999999999864,17.549999999999955,126.0,31.0,-20.93182663248067
193,2020-08-11T04:00:00+00:00,2020-08-11T08:00:00+00:00,4.0,0.16666666666666666,1,23.45114645230753,23.45114645230753,0.08732246186217837,0.08732246186217837,14.5545470961601,13.490000000000009,0.0,5.0,1.0,-0.9999999999999104
194,2020-08-19T20:00:00+00:00,2020-08-21T16:00:00+00:00,44.0,1.8333333333333333,11,22.494072741585025,22.537940076918154,0.06671736134521872,0.06383793879603435,20.39235607280498,59.350000000000136,24.089999999999918,29.0,9.0,-2.8330731119212316
195,2020-08-27T16:00:00+00:00,2020-08-28T16:00:00+00:00,24.0,1.0,6,23.383725585056254,23.00770725635891,0.04987145146478944,0.053627567684329615,17.476701661181057,66.74000000000001,33.37999999999988,15.0,4.0,-4.0
196,2020-09-08T20:00:00+00:00,2020-09-10T16:00:00+00:00,44.0,1.8333333333333333,11,17.27145650076703,17.58853571110836,0.08742585336315543,0.08159449555006966,12.143765200112489,32.57999999999993,16.570000000000164,25.0,14.0,-0.6503348956631421
197,2020-09-11T00:00:00+00:00,2020-09-14T08:00:00+00:00,80.0,3.3333333333333335,9,16.91500136219035,17.062170118369963,0.10308296943920829,0.1032552658712617,11.351706941061023,17.680000000000064,5.099999999999909,22.0,11.0,8.920649713362062
198,2020-09-17T08:00:00+00:00,2020-09-21T12:00:00+00:00,100.0,4.166666666666667,14,19.863556890480364,19.70305360086556,0.06187341025496042,0.057665091330460244,10.18072870496192,27.230000000000018,3.4500000000000455,54.0,14.0,-1.2964291656918965
199,2020-10-05T08:00:00+00:00,2020-10-06T04:00:00+00:00,20.0,0.8333333333333334,5,16.869002550612823,16.645829011472465,0.10633559330531353,0.10098839707778344,10.142226730507941,31.680000000000064,20.289999999999964,19.0,10.0,13.847614361884421
200,2020-10-06T20:00:00+00:00,2020-10-12T16:00:00+00:00,140.0,5.833333333333333,24,16.251114984507478,15.898869399336743,0.10706011915535334,0.10797502831374017,10.551904135663607,60.24000000000001,36.73000000000002,52.0,16.0,-10.64309140522165
201,2020-10-13T20:00:00+00:00,2020-10-15T12:00:00+00:00,40.0,1.6666666666666667,10,22.604209749064967,22.769205880959547,0.08417191853451433,0.07837396634328575,10.164531440194828,30.480000000000018,9.279999999999973,32.0,10.0,-5.67556807303769
202,2020-10-19T20:00:00+00:00,2020-10-21T08:00:00+00:00,36.0,1.5,9,14.757919773668581,15.369452025416232,0.09354398358002708,0.08686963676971786,8.521328536986235,25.559999999999945,16.88000000000011,20.0,6.0,-3.5889048080862413
203,2020-10-22T08:00:00+00:00,2020-10-26T12:00:00+00:00,100.0,4.166666666666667,14,19.227941096402663,18.211076295959522,0.047925452054689045,0.035061280801677606,8.719393084214786,29.139999999999873,20.850000000000136,48.0,17.0,-2.519590878519735
204,2020-10-28T04:00:00+00:00,2020-10-28T16:00:00+00:00,12.0,0.5,3,23.869044309373816,23.154791149266032,0.14731111780036987,0.1288099964965541,7.997846500068267,34.25999999999999,25.87000000000012,26.0,3.0,-2.9999999999998628
205,2020-11-03T00:00:00+00:00,2020-11-03T16:00:00+00:00,16.0,0.6666666666666666,4,23.837696218903453,23.806636760603716,0.11797948809509487,0.11942447172356362,8.729823074904438,15.170000000000073,6.619999999999891,10.0,5.0,-5.000000000000164
206,2020-11-04T08:00:00+00:00,2020-11-04T12:00:00+00:00,4.0,0.16666666666666666,1,22.926875844251043,22.926875844251043,0.1417803302225434,0.1417803302225434,10.551853253551622,15.1400000000001,0.0,2.0,1.0,2.7257124590394457
207,2020-11-16T00:00:00+00:00,2020-11-17T12:00:00+00:00,36.0,1.5,9,21.352112877740037,21.59853255644291,0.10761552828045914,0.08689154568744542,10.974506774959595,34.549999999999955,1.3299999999999272,21.0,6.0,-0.4058202816885794
208,2020-11-18T00:00:00+00:00,2020-11-19T08:00:00+00:00,32.0,1.3333333333333333,8,22.169099814082276,21.983460418700254,0.08767371762825274,0.09546249221867648,10.380945428705811,21.34999999999991,14.370000000000118,42.0,14.0,-13.999999999999801
209,2020-12-09T20:00:00+00:00,2020-12-11T20:00:00+00:00,48.0,2.0,12,22.932443877771828,23.414905793384126,0.03836414830276136,0.022838274273655215,11.123375784168699,26.069999999999936,4.370000000000118,47.0,13.0,-0.4396807826644035
210,2020-12-15T12:00:00+00:00,2020-12-16T04:00:00+00:00,16.0,0.6666666666666666,4,18.72041685135578,18.730428489951976,0.11321656503462382,0.12625533648239293,9.261512860207715,12.909999999999854,8.959999999999809,11.0,3.0,-2.999999999999819
211,2020-12-23T20:00:00+00:00,2020-12-31T00:00:00+00:00,172.0,7.166666666666667,25,15.19658890139991,14.791202859951959,0.08119944845291713,0.05833181900781437,10.224461821405626,31.080000000000155,20.63000000000011,79.0,21.0,10.899708251297453
212,2020-12-31T08:00:00+00:00,2020-12-31T16:00:00+00:00,8.0,0.3333333333333333,2,18.089612629580422,18.089612629580422,0.1624033128254212,0.1624033128254212,9.072932617770633,10.639999999999873,0.2799999999999727,0.0,0.0,0.0
213,2021-01-22T16:00:00+00:00,2021-01-25T12:00:00+00:00,68.0,2.8333333333333335,6,23.809980146571093,24.16784155833215,0.12188534695196084,0.127291685821808,10.234155592852737,22.6099999999999,2.8199999999999363,4.0,3.0,-1.4342220297546329
214,2021-01-25T20:00:00+00:00,2021-01-26T20:00:00+00:00,24.0,1.0,6,22.48918429174114,22.342601691246124,0.09002484765091805,0.09422098719856693,9.783897581949294,13.329999999999927,3.459999999999809,25.0,12.0,1.8641245567843998
215,2021-01-28T12:00:00+00:00,2021-02-01T08:00:00+00:00,92.0,3.8333333333333335,12,23.26131942137747,23.754634952611895,0.11358023982889139,0.10329774197643612,10.599731965242066,40.66000000000008,20.019999999999982,47.0,14.0,11.371235857707592
216,2021-02-03T04:00:00+00:00,2021-02-04T08:00:00+00:00,28.0,1.1666666666666667,7,19.253277137362197,19.003692771913016,0.07883344402744705,0.06673719474565752,10.401296387606465,23.930000000000064,18.37000000000012,10.0,6.0,-3.8942552074080647
217,2021-02-08T16:00:00+00:00,2021-02-10T08:00:00+00:00,40.0,1.6666666666666667,10,22.557129374066275,22.589356051399577,0.05953293979562156,0.05088349230120727,10.387731651028838,27.019999999999982,6.189999999999827,20.0,5.0,-4.999999999999955
218,2021-02-12T00:00:00+00:00,2021-02-15T04:00:00+00:00,76.0,3.1666666666666665,8,19.14459937141401,19.432759905474263,0.11064664609186517,0.09929761736624432,9.521357833754267,20.160000000000082,1.2699999999999818,12.0,6.0,1.1517704453487332
219,2021-03-12T08:00:00+00:00,2021-03-12T16:00:00+00:00,8.0,0.3333333333333333,2,22.336131272752006,22.336131272752006,0.1132322588801952,0.1132322588801952,10.197843413936049,20.480000000000018,0.21000000000003638,7.0,5.0,5.4583478651023425
220,2021-03-15T16:00:00+00:00,2021-03-16T00:00:00+00:00,8.0,0.3333333333333333,2,17.002838036027768,17.002838036027768,0.15371653885930497,0.15371653885930497,9.181728065959064,11.649999999999864,3.0499999999999545,0.0,0.0,0.0
221,2021-03-16T16:00:00+00:00,2021-03-18T00:00:00+00:00,32.0,1.3333333333333333,8,15.904233672050454,15.786377179624969,0.0664059963237336,0.058064570384470396,8.246616169944993,27.460000000000036,14.009999999999991,62.0,10.0,-0.9082667164688617
222,2021-03-18T16:00:00+00:00,2021-03-24T00:00:00+00:00,128.0,5.333333333333333,20,13.484768099525121,12.868512017438752,0.07358958163709142,0.07936780539106875,9.678215845621207,27.470000000000027,4.309999999999945,69.0,22.0,1.5417565399743047
