attempt_no,variant_id,regime_owner,mechanic,geometry_id,raw_signal_count,minimum_era_raw_signal_count,parameters_json,whole_trades,whole_stress_net_r,whole_stress_pf,whole_average_stress_r,whole_closed_drawdown_r,era_2019_2021_trades,era_2019_2021_stress_net_r,era_2019_2021_stress_pf,era_2019_2021_average_stress_r,era_2019_2021_closed_drawdown_r,era_2021_2023_trades,era_2021_2023_stress_net_r,era_2021_2023_stress_pf,era_2021_2023_average_stress_r,era_2021_2023_closed_drawdown_r,era_2023_2024_trades,era_2023_2024_stress_net_r,era_2023_2024_stress_pf,era_2023_2024_average_stress_r,era_2023_2024_closed_drawdown_r,era_2024_2026_trades,era_2024_2026_stress_net_r,era_2024_2026_stress_pf,era_2024_2026_average_stress_r,era_2024_2026_closed_drawdown_r,top_winners_removed_stress_net_r,daily_pvalue,minimum_era_trades,minimum_era_stress_pf,minimum_era_average_stress_r,gate_checks_json,economic_pass,daily_fdr_qvalue,statistical_pass
24731,003fbc4eb517cba5,TRANSITION,TRANS_MACRO_RESIDUAL_CATCHUP,T_FAST,157,26,"{""ancestry_relation"":""ANY"",""body_min"":0.4,""feature_key"":""H1_D10"",""geometry_id"":""T_FAST"",""hour_window"":""ALL"",""lag_z_min"":1.25,""pressure_min"":1.0,""require_confirmation"":false,""transition_age_max"":192}",124,-6.439871662702348,0.9136596611225749,-0.05193444889276087,17.325238081057304,25,-4.690448604058318,0.7148853952579445,-0.1876179441623327,8.804109533959313,41,-8.363288576339862,0.6835516959982875,-0.20398264820341128,10.069192913315922,38,3.675258533265329,1.1775132186216504,0.09671732982277181,4.553116898648968,20,2.938606984430505,1.2670682185548006,0.14693034922152526,4.421662317713842,-13.512699554103722,1.0,20,0.6835516959982875,-0.20398264820341128,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
24968,00881e2fea9d08d1,TRANSITION,TRANS_SINGLE_FACTOR_RESOLUTION,T_EXTENDED,351,47,"{""ancestry_relation"":""AGREE"",""body_min"":0.0,""dominant_pressure_min"":0.75,""feature_key"":""H1_D10"",""geometry_id"":""T_EXTENDED"",""hour_window"":""ALL"",""other_pressure_max"":0.75,""require_confirmation"":true,""transition_age_max"":16}",156,-6.741759057530836,0.9368745434753355,-0.04321640421494126,17.158036874831094,44,-11.521423574325707,0.6567684925938015,-0.26185053578012973,15.808469406595144,46,-1.9748249443626418,0.9379731253251311,-0.04293097705136178,13.482180287310634,41,9.428939824257014,1.3906849041180493,0.22997414205504912,8.0575019062189,25,-2.674450363099502,0.8450426886581235,-0.10697801452398008,11.957025067980128,-20.045584524596393,1.0,25,0.6567684925938015,-0.26185053578012973,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
24350,01a77293e6f1d8cc,CHOP,CHOP_CONSENSUS_LAG_CATCHUP,C_EXTENDED,229,20,"{""body_min"":0.2,""feature_key"":""H1_D10"",""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL"",""lag_z_min"":1.0,""maximum_gold_alignment_atr"":0.5,""pressure_min"":0.25,""require_confirmation"":true}",188,-11.870815051868528,0.9080913671796623,-0.06314263325461983,23.532311472464315,48,-13.969484702262255,0.609341648112667,-0.2910309312971303,15.188801869302072,61,8.494845561072275,1.2316240995715264,0.1392597632962668,9.112679574208807,62,-6.7306296987986896,0.8495488590499052,-0.10855854352901112,14.419631898255506,17,0.3344537881201415,1.0278976778658764,0.019673752242361262,5.475252340224963,-22.70120673003705,1.0,17,0.609341648112667,-0.2910309312971303,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
24730,003c30b261c73eda,TRANSITION,TRANS_MACRO_RESIDUAL_CATCHUP,T_FAST,170,26,"{""ancestry_relation"":""OPPOSE"",""body_min"":0.0,""feature_key"":""H1_D10"",""geometry_id"":""T_FAST"",""hour_window"":""NEW_YORK"",""lag_z_min"":0.25,""pressure_min"":0.5,""require_confirmation"":false,""transition_age_max"":48}",103,-18.906400482560908,0.7171660176873402,-0.1835572862384554,21.910907971014513,21,-5.3561986115888365,0.6033078452929086,-0.25505707674232553,7.348852570998313,39,-11.426307929554863,0.5906219594725823,-0.2929822546039708,14.969701096676408,28,2.2614344088019886,1.147458311220343,0.08076551460007102,4.944845798000791,15,-4.385328350219199,0.5656650672545427,-0.2923552233479466,5.075286423704748,-27.22450600722312,1.0,15,0.5656650672545427,-0.2929822546039708,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
24143,021ce49f6e0c03e0,CHOP,CHOP_MACRO_RESIDUAL_FADE,C_FAST,171,24,"{""body_min"":0.2,""feature_key"":""H1_D2"",""geometry_id"":""C_FAST"",""hour_window"":""LIQUID"",""macro_mode"":""CONSENSUS"",""pressure_min"":1.0,""require_confirmation"":false,""z_min"":1.5}",120,-12.818807822333092,0.8250402934107699,-0.10682339851944243,19.659880103106634,18,-2.797053483208094,0.7573426219829893,-0.15539186017822745,4.935703861251676,33,-10.71410225594181,0.5556641958640658,-0.32466976533157,10.71410225594181,48,-0.9696044789608411,0.9636111773463519,-0.02020009331168419,5.971456866240546,21,1.6619523957776525,1.151332185612383,0.07914059027512631,5.491860791956731,-18.68416301900524,1.0,18,0.5556641958640658,-0.32466976533157,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
24383,03705a37ea005a2a,CHOP,CHOP_CONSENSUS_LAG_CATCHUP,C_BALANCED,137,18,"{""body_min"":0.4,""feature_key"":""H1_D2"",""geometry_id"":""C_BALANCED"",""hour_window"":""LIQUID"",""lag_z_min"":0.25,""maximum_gold_alignment_atr"":0.25,""pressure_min"":0.5,""require_confirmation"":true}",111,-7.848159274810194,0.8839116767246437,-0.07070413761090265,17.814348744643883,29,-8.918102235874443,0.528155012366003,-0.30752076675429113,11.53780069688002,35,-4.0935773507947175,0.803420147920694,-0.11695935287984907,7.762032664947424,30,2.5504018093354883,1.1472933820313223,0.08501339364451628,6.017212700501913,17,2.613118502523476,1.2473262511778762,0.15371285308961624,4.81935270191402,-16.15341721374724,1.0,17,0.528155012366003,-0.30752076675429113,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
24570,02a17f360b1b5556,CHOP,CHOP_BETA_OVERSHOOT_FADE,C_EXTENDED,152,23,"{""beta_abs_min"":0.15,""body_min"":0.4,""feature_key"":""H1_D2"",""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""pressure_min"":0.75,""require_confirmation"":false,""z_min"":1.5}",119,-6.17711462443118,0.921924095923599,-0.0519085262557242,12.319700628615145,21,-8.772745881815213,0.4058360519638034,-0.41774980389596256,8.772745881815213,33,7.911544508764451,1.4383649321227618,0.23974377299286215,6.024638351213401,50,-5.3683255295309475,0.8490611892113408,-0.10736651059061895,7.879429043553959,15,0.05241227815052807,1.004881081096903,0.0034941518767018713,5.3086573133856385,-17.00184311623778,1.0,15,0.4058360519638034,-0.41774980389596256,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
24316,157559efdaa0d0b3,CHOP,CHOP_RESIDUAL_REENTRY_FADE,C_BALANCED,129,15,"{""body_min"":0.4,""current_z_max"":0.75,""feature_key"":""H1_D2"",""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""prior_z_min"":1.5,""require_confirmation"":false}",115,-3.7497684352858407,0.9435167882906801,-0.032606682045963835,11.76319584749938,35,1.7452056683132073,1.0912378566376375,0.049863019094663064,6.684149110936735,42,-4.9369367448047665,0.8029790173942638,-0.11754611297154206,11.515421826406072,25,-3.60707371424209,0.7831515766593284,-0.1442829485696836,4.795633475104416,13,3.049036355447808,1.5476766662408559,0.23454125811136986,2.9289458883415573,-12.085158584429127,1.0,13,0.7831515766593284,-0.1442829485696836,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": false}",False,1.0,False
24877,00ce3e422f595f03,TRANSITION,TRANS_RESIDUAL_BREAKOUT,T_BALANCED,150,16,"{""body_min"":0.4,""feature_key"":""H1_D2"",""geometry_id"":""T_BALANCED"",""hour_window"":""ALL"",""macro_relation"":""AGREE"",""pressure_min"":0.75,""require_confirmation"":false,""transition_age_max"":16,""z_min"":1.25}",107,2.432919981185157,1.0347029199050126,0.022737569917618293,11.699388238648975,19,1.6780831062336738,1.1359360431210423,0.08832016348598283,4.415628815779256,41,2.259881100164186,1.0864494657053358,0.05511905122351673,5.883017870835421,34,0.6395777872248967,1.0292117125202438,0.018811111388967548,7.678947004587469,13,-2.144622012437596,0.7795137869699822,-0.16497092403366123,3.4945506854111263,-7.088944495834814,0.4308565767216328,13,0.7795137869699822,-0.16497092403366123,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": false}",False,1.0,False
24851,00655b3f5abcb2da,TRANSITION,TRANS_RESIDUAL_BREAKOUT,T_BALANCED,966,138,"{""body_min"":0.0,""feature_key"":""H1_D2"",""geometry_id"":""T_BALANCED"",""hour_window"":""NEW_YORK"",""macro_relation"":""ANY"",""pressure_min"":0.5,""require_confirmation"":true,""transition_age_max"":48,""z_min"":1.25}",500,-40.62474325415491,0.878372530544707,-0.08124948650830982,50.96809244802811,146,-24.048018710114498,0.7680297046525021,-0.16471245691859246,28.854488280149585,155,2.117893641532164,1.0217308957277151,0.0136638299453688,10.511384305321629,131,-11.326753517552238,0.8682655859836452,-0.08646376730955907,20.820226564537254,68,-7.367864668020346,0.8429003945566738,-0.1083509510002992,17.211295865890875,-55.917143429234095,1.0,68,0.7680297046525021,-0.16471245691859246,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
24282,0f34d7c39378d259,CHOP,CHOP_RESIDUAL_REENTRY_FADE,C_EXTENDED,148,15,"{""body_min"":0.4,""current_z_max"":0.5,""feature_key"":""H1_D2"",""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL"",""prior_z_min"":1.5,""require_confirmation"":false}",131,-8.775673769174304,0.9058333201602574,-0.06698987610056721,19.612669595935188,40,-3.512732830113281,0.876278690586652,-0.08781832075283202,13.558901425601306,48,-9.557227578522891,0.7482468475519494,-0.19910890788589355,11.651059062235868,29,-0.8086240935379854,0.9602869682665094,-0.027883589432344324,5.607355331728063,14,5.102910732999853,1.787935355677106,0.3644936237857038,3.8880991765632076,-19.581123663369883,1.0,14,0.7482468475519494,-0.19910890788589355,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": false}",False,1.0,False
24838,00373854014322ed,TRANSITION,TRANS_RESIDUAL_BREAKOUT,T_EXTENDED,1350,226,"{""body_min"":0.4,""feature_key"":""H1_D10"",""geometry_id"":""T_EXTENDED"",""hour_window"":""NEW_YORK"",""macro_relation"":""ANY"",""pressure_min"":0.5,""require_confirmation"":true,""transition_age_max"":48,""z_min"":0.75}",599,-57.23655896932154,0.8686039734343575,-0.0955535208168974,74.74282138388811,165,-8.555466672506393,0.9294249787814425,-0.05185131316670541,33.3345835650632,184,-34.11559356661059,0.7468070995615258,-0.18541083460114452,46.04685726097834,148,-8.04659915027948,0.9235050042524278,-0.05436891317756405,30.462661858733576,102,-6.518899579925081,0.9124340424358819,-0.06391078019534392,20.64936497263037,-74.2914963728775,1.0,102,0.7468070995615258,-0.18541083460114452,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
24443,01ee04a773cfb052,CHOP,CHOP_DISAGREEMENT_GOLD_FADE,C_EXTENDED,479,51,"{""balance_min"":0.5,""body_min"":0.4,""feature_key"":""H1_D10"",""geometry_id"":""C_EXTENDED"",""gold_extension_atr"":0.75,""hour_window"":""NEW_YORK"",""pressure_min"":0.25,""require_confirmation"":false}",342,-45.1871867791385,0.8124536441486446,-0.1321262771319839,50.91044177623035,122,-23.098393450350127,0.7344991367513242,-0.1893310938553289,26.927163948329124,113,-9.533292748172178,0.8783173321237101,-0.08436542255019626,16.83869387225508,69,-7.174996566983561,0.851581855515427,-0.10398545749251538,18.60017006070616,38,-5.380504013632644,0.8025560815625131,-0.14159221088506957,11.67170636382468,-55.960136726582434,1.0,38,0.7344991367513242,-0.1893310938553289,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
24588,038119eb23009a0f,CHOP,CHOP_BETA_OVERSHOOT_FADE,C_EXTENDED,1288,145,"{""beta_abs_min"":0.15,""body_min"":0.2,""feature_key"":""H1_D10"",""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL"",""pressure_min"":0.25,""require_confirmation"":false,""z_min"":1.25}",711,-124.45713058555864,0.766569021659601,-0.17504519069698826,137.16338765371245,166,-23.805522730933586,0.804349219362951,-0.14340676343935896,38.39435165918206,248,-55.53171920787289,0.7055127721236768,-0.2239182226123907,64.75096314420583,203,-39.683056294796984,0.745834374860016,-0.19548303593496053,39.683056294796984,94,-5.43683235195518,0.9185974465630369,-0.05783864204207639,15.215373818616758,-135.35185688859386,1.0,94,0.7055127721236768,-0.2239182226123907,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
