timestamp_broker,hour,old_mask_hour,v1_action,v1_reason,unmasked_action,unmasked_reason,action_changed
2024.05.14 13:30:00,13,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.05.14 14:00:00,14,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.05.14 15:00:00,15,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.05.15 02:00:00,2,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.05.15 03:00:00,3,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.05.15 03:30:00,3,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.05.15 07:00:00,7,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.05.15 08:30:00,8,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.05.15 13:00:00,13,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.05.15 13:30:00,13,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.05.15 15:30:00,15,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.05.16 14:00:00,14,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.05.17 02:30:00,2,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.05.17 09:00:00,9,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.05.17 11:00:00,11,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.05.17 15:00:00,15,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.05.20 12:00:00,12,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.05.20 12:30:00,12,False,GUARD_BLOCK,own_position_exists,GUARD_BLOCK,own_position_exists,False
2024.05.21 09:30:00,9,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.05.21 14:00:00,14,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.05.22 10:30:00,10,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2024.05.22 11:30:00,11,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.05.22 12:00:00,12,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.05.22 18:30:00,18,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.05.23 07:30:00,7,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2024.05.24 09:30:00,9,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.05.24 10:30:00,10,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.05.24 13:00:00,13,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.05.27 10:00:00,10,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.05.28 01:30:00,1,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.05.28 02:00:00,2,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.05.28 03:00:00,3,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.05.28 04:00:00,4,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.05.28 11:30:00,11,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.05.29 08:30:00,8,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.05.29 14:30:00,14,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.05.29 15:00:00,15,False,GUARD_BLOCK,own_position_exists,GUARD_BLOCK,own_position_exists,False
2024.05.29 16:00:00,16,False,GUARD_BLOCK,own_position_exists,GUARD_BLOCK,own_position_exists,False
2024.05.30 05:30:00,5,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.05.31 03:00:00,3,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.05.31 09:30:00,9,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.05.31 10:00:00,10,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.05.31 11:00:00,11,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.05.31 13:00:00,13,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.06.03 10:30:00,10,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2024.06.03 14:30:00,14,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.06.03 15:30:00,15,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.06.03 16:00:00,16,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.06.04 08:30:00,8,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.06.04 09:30:00,9,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.06.04 10:30:00,10,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2024.06.05 10:30:00,10,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2024.06.05 11:30:00,11,False,ORDER_SEND_OK,entered,GUARD_BLOCK,own_position_exists,True
2024.06.06 01:30:00,1,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.06.06 02:00:00,2,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.06.07 13:00:00,13,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2024.06.07 14:00:00,14,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.06.10 10:30:00,10,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2024.06.11 09:00:00,9,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.06.11 10:30:00,10,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2024.06.11 11:30:00,11,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.06.12 08:30:00,8,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.06.12 11:00:00,11,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.06.12 12:00:00,12,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.06.12 13:00:00,13,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.06.12 13:30:00,13,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.06.13 12:00:00,12,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.06.13 14:30:00,14,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.06.13 15:30:00,15,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.06.13 16:30:00,16,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.06.13 17:00:00,17,False,GUARD_BLOCK,own_position_exists,GUARD_BLOCK,own_position_exists,False
2024.06.14 06:00:00,6,True,GUARD_BLOCK,blocked_entry_hour,GUARD_BLOCK,own_position_exists,True
2024.06.14 06:30:00,6,True,GUARD_BLOCK,blocked_entry_hour,GUARD_BLOCK,own_position_exists,True
2024.06.14 07:30:00,7,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2024.06.14 08:00:00,8,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.06.14 08:30:00,8,False,GUARD_BLOCK,own_position_exists,GUARD_BLOCK,own_position_exists,False
2024.06.14 09:00:00,9,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.06.14 09:30:00,9,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.06.17 16:30:00,16,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.06.17 18:30:00,18,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.06.17 19:00:00,19,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.06.18 14:00:00,14,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.06.18 14:30:00,14,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.06.19 11:00:00,11,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.06.20 07:00:00,7,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2024.06.20 08:00:00,8,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.06.20 08:30:00,8,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.06.20 16:00:00,16,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.06.21 08:00:00,8,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.06.21 08:30:00,8,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.06.24 08:00:00,8,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.06.24 09:30:00,9,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.06.24 11:00:00,11,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.06.25 05:30:00,5,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.06.25 11:30:00,11,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.06.25 12:00:00,12,False,GUARD_BLOCK,own_position_exists,GUARD_BLOCK,own_position_exists,False
2024.06.25 13:00:00,13,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2024.06.25 14:30:00,14,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.06.26 07:00:00,7,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2024.06.26 07:30:00,7,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2024.06.26 10:30:00,10,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2024.06.26 13:30:00,13,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2024.06.27 11:00:00,11,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.06.27 13:00:00,13,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.06.28 01:30:00,1,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.06.28 04:30:00,4,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.06.30 22:00:00,22,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.07.01 01:30:00,1,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.07.01 06:30:00,6,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.07.02 07:30:00,7,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2024.07.03 07:30:00,7,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.07.03 08:00:00,8,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.07.03 13:00:00,13,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.07.03 13:30:00,13,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.07.03 14:00:00,14,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.07.03 14:30:00,14,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.07.04 08:30:00,8,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.07.04 15:00:00,15,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.07.04 15:30:00,15,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.07.04 16:30:00,16,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.07.05 02:30:00,2,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.07.05 03:30:00,3,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.07.05 04:00:00,4,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.07.05 08:00:00,8,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.07.05 19:00:00,19,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.07.05 19:30:00,19,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.07.09 08:00:00,8,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.07.09 12:00:00,12,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.07.09 15:30:00,15,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.07.10 23:30:00,23,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.07.11 09:00:00,9,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.07.11 10:30:00,10,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.07.11 12:00:00,12,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.07.11 13:00:00,13,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.07.12 08:30:00,8,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.07.12 09:00:00,9,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.07.12 10:30:00,10,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.07.12 15:00:00,15,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.07.15 09:00:00,9,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.07.16 13:00:00,13,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2024.07.17 08:30:00,8,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.07.17 09:00:00,9,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.07.17 10:00:00,10,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.07.18 13:30:00,13,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2024.07.18 15:30:00,15,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.07.21 23:00:00,23,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.07.21 23:30:00,23,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.07.23 07:30:00,7,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2024.07.23 10:00:00,10,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2024.07.23 10:30:00,10,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2024.07.24 01:00:00,1,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.07.24 02:30:00,2,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.07.24 14:30:00,14,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.07.29 02:30:00,2,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.07.29 08:00:00,8,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.07.29 08:30:00,8,False,GUARD_BLOCK,own_position_exists,GUARD_BLOCK,own_position_exists,False
2024.07.29 09:00:00,9,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.07.29 09:30:00,9,False,GUARD_BLOCK,own_position_exists,GUARD_BLOCK,own_position_exists,False
2024.07.29 12:00:00,12,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.07.30 13:00:00,13,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2024.07.31 03:30:00,3,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.07.31 11:30:00,11,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.07.31 12:30:00,12,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.07.31 13:30:00,13,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.08.01 07:30:00,7,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2024.08.01 08:00:00,8,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.08.01 08:30:00,8,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.08.01 10:00:00,10,True,GUARD_BLOCK,blocked_entry_hour,GUARD_BLOCK,own_position_exists,True
2024.08.02 08:30:00,8,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.08.02 09:00:00,9,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.08.02 09:30:00,9,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.08.02 11:30:00,11,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.08.02 13:00:00,13,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.08.02 14:00:00,14,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.08.02 14:30:00,14,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.08.05 04:00:00,4,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.08.05 04:30:00,4,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.08.05 08:30:00,8,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.08.05 13:00:00,13,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.08.06 08:00:00,8,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.08.06 09:00:00,9,False,GUARD_BLOCK,own_position_exists,GUARD_BLOCK,own_position_exists,False
2024.08.06 09:30:00,9,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.08.07 05:30:00,5,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.08.08 07:00:00,7,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.08.08 13:00:00,13,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2024.08.13 08:30:00,8,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.08.13 13:30:00,13,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.08.13 14:00:00,14,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.08.13 17:00:00,17,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.08.13 18:30:00,18,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.08.13 19:00:00,19,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.08.14 07:00:00,7,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.08.14 08:00:00,8,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.08.14 09:00:00,9,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.08.14 09:30:00,9,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.08.15 13:00:00,13,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2024.08.16 14:00:00,14,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.08.16 17:30:00,17,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.08.16 18:00:00,18,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.08.16 19:00:00,19,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.08.16 20:00:00,20,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.08.19 04:00:00,4,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.08.19 06:00:00,6,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.08.19 14:30:00,14,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.08.19 15:00:00,15,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.08.19 16:00:00,16,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.08.20 13:00:00,13,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.08.20 15:00:00,15,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.08.20 16:30:00,16,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.08.21 16:30:00,16,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.08.21 17:30:00,17,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.08.21 18:00:00,18,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.08.21 18:30:00,18,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.08.22 14:00:00,14,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.08.22 14:30:00,14,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.08.23 14:30:00,14,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.08.23 15:30:00,15,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.08.26 13:00:00,13,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2024.08.27 18:30:00,18,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.08.28 05:00:00,5,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.08.28 05:30:00,5,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.08.28 12:30:00,12,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.08.29 08:30:00,8,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.08.29 09:00:00,9,False,GUARD_BLOCK,own_position_exists,GUARD_BLOCK,own_position_exists,False
2024.08.30 02:00:00,2,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.08.30 08:30:00,8,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.08.30 13:30:00,13,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2024.08.30 16:30:00,16,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.09.03 04:30:00,4,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.09.03 09:30:00,9,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.09.03 11:00:00,11,False,GUARD_BLOCK,own_position_exists,GUARD_BLOCK,own_position_exists,False
2024.09.04 14:30:00,14,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.09.04 15:00:00,15,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.09.05 08:30:00,8,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.09.05 11:30:00,11,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.09.05 12:30:00,12,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.09.06 07:00:00,7,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.09.09 05:30:00,5,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.09.09 06:00:00,6,True,GUARD_BLOCK,blocked_entry_hour,GUARD_BLOCK,own_position_exists,True
2024.09.09 07:30:00,7,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2024.09.09 08:30:00,8,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.09.09 21:00:00,21,False,ORDER_SEND_FAIL,order_send_failed,ORDER_SEND_FAIL,order_send_failed,False
2024.09.10 14:00:00,14,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2024.09.10 15:00:00,15,False,GUARD_BLOCK,own_position_exists,GUARD_BLOCK,own_position_exists,False
2024.09.11 02:30:00,2,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.09.11 05:00:00,5,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.09.11 05:30:00,5,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.09.11 13:00:00,13,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2024.09.12 13:30:00,13,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.09.12 18:00:00,18,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.09.16 03:30:00,3,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.09.16 04:00:00,4,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.09.16 07:00:00,7,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2024.09.16 08:00:00,8,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
