family,regime,side,signal_time_utc,completion_time_utc,entry_time_utc,exit_time_utc,entry_price,stop_price,target_price,exit_price,exit_reason,predicted_probability,oracle_member,risk_distance,risk_pips,r,extra_half_pip_stress_r,fixed_0p01_lot_usd,walk_forward_window
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,SHORT,2023-12-05 00:00:00+00:00,2023-12-05 00:05:00+00:00,2023-12-05 00:05:00+00:00,2023-12-05 00:35:00+00:00,1.0837599999999998,1.0841599999999998,1.08316,1.0841699999999999,STOP,0.8663044195858353,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,SHORT,2023-12-05 00:05:00+00:00,2023-12-05 00:10:00+00:00,2023-12-05 00:10:00+00:00,2023-12-05 00:35:00+00:00,1.08387,1.0842699999999998,1.08327,1.08428,STOP,0.8625354876032533,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,SHORT,2023-12-05 00:15:00+00:00,2023-12-05 00:20:00+00:00,2023-12-05 00:20:00+00:00,2023-12-05 00:35:00+00:00,1.08402,1.08442,1.08342,1.08443,STOP,0.9115880853774807,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,SHORT,2023-12-05 00:20:00+00:00,2023-12-05 00:25:00+00:00,2023-12-05 00:25:00+00:00,2023-12-05 00:35:00+00:00,1.08389,1.08429,1.08329,1.0843,STOP,0.8925066019921571,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,LONG,2023-12-06 00:00:00+00:00,2023-12-06 00:05:00+00:00,2023-12-06 00:05:00+00:00,2023-12-06 01:30:00+00:00,1.0793000000000001,1.0789000000000002,1.0799,1.0788900000000001,STOP,0.8542069323349271,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,SHORT,2023-12-06 00:15:00+00:00,2023-12-06 00:20:00+00:00,2023-12-06 00:20:00+00:00,2023-12-06 01:05:00+00:00,1.0794599999999999,1.0798599999999998,1.07886,1.0798699999999999,STOP,0.8828398550445311,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,LONG,2023-12-06 00:25:00+00:00,2023-12-06 00:30:00+00:00,2023-12-06 00:30:00+00:00,2023-12-06 00:40:00+00:00,1.0793300000000001,1.0789300000000002,1.07993,1.07892,STOP,0.85809437899599,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,LONG,2023-12-06 00:35:00+00:00,2023-12-06 00:40:00+00:00,2023-12-06 00:40:00+00:00,2023-12-06 01:05:00+00:00,1.07914,1.07874,1.07974,1.0797299999999999,TARGET,0.8793290252653452,1,0.0004,4.0,1.474999999999671,1.349999999999671,0.5899999999998684,validation_2023
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,SHORT,2023-12-07 00:00:00+00:00,2023-12-07 00:05:00+00:00,2023-12-07 00:05:00+00:00,2023-12-07 00:35:00+00:00,1.07681,1.07721,1.07621,1.07722,STOP,0.8998726163727263,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,SHORT,2023-12-07 00:05:00+00:00,2023-12-07 00:10:00+00:00,2023-12-07 00:10:00+00:00,2023-12-07 00:35:00+00:00,1.07687,1.07727,1.07627,1.07728,STOP,0.8891696791498692,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,LONG,2023-12-07 00:10:00+00:00,2023-12-07 00:15:00+00:00,2023-12-07 00:15:00+00:00,2023-12-07 02:45:00+00:00,1.07678,1.0763800000000001,1.07738,1.07637,STOP,0.8766179752419987,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,LONG,2023-12-07 00:15:00+00:00,2023-12-07 00:20:00+00:00,2023-12-07 00:20:00+00:00,2023-12-07 02:45:00+00:00,1.07675,1.0763500000000001,1.07735,1.07634,STOP,0.8976309494232863,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,LONG,2023-12-07 23:55:00+00:00,2023-12-08 00:00:00+00:00,2023-12-08 00:00:00+00:00,2023-12-08 00:50:00+00:00,1.07904,1.07864,1.07964,1.0796299999999999,TARGET,0.8517746537168854,1,0.0004,4.0,1.474999999999671,1.349999999999671,0.5899999999998684,validation_2023
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,LONG,2023-12-08 00:00:00+00:00,2023-12-08 00:05:00+00:00,2023-12-08 00:05:00+00:00,2023-12-08 00:15:00+00:00,1.07924,1.07884,1.07984,1.07883,STOP,0.9205319294796528,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,LONG,2023-12-08 00:05:00+00:00,2023-12-08 00:10:00+00:00,2023-12-08 00:10:00+00:00,2023-12-08 00:55:00+00:00,1.0791700000000002,1.0787700000000002,1.0797700000000001,1.07976,TARGET,0.891136594341683,1,0.0004,4.0,1.474999999999671,1.349999999999671,0.5899999999998684,validation_2023
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,LONG,2023-12-08 00:10:00+00:00,2023-12-08 00:15:00+00:00,2023-12-08 00:15:00+00:00,2023-12-08 01:00:00+00:00,1.0792000000000002,1.0788000000000002,1.0798,1.07979,TARGET,0.8974217108453977,1,0.0004,4.0,1.474999999999671,1.349999999999671,0.5899999999998684,validation_2023
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,SHORT,2023-12-11 00:00:00+00:00,2023-12-11 00:05:00+00:00,2023-12-11 00:05:00+00:00,2023-12-11 00:55:00+00:00,1.07679,1.0771899999999999,1.07619,1.0772,STOP,0.962973353883586,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,SHORT,2023-12-11 00:05:00+00:00,2023-12-11 00:10:00+00:00,2023-12-11 00:10:00+00:00,2023-12-11 00:20:00+00:00,1.07659,1.07699,1.07599,1.077,STOP,0.9003510258384357,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,SHORT,2023-12-11 00:10:00+00:00,2023-12-11 00:15:00+00:00,2023-12-11 00:15:00+00:00,2023-12-11 00:55:00+00:00,1.0768199999999999,1.0772199999999998,1.07622,1.07723,STOP,0.9546384892187906,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,SHORT,2023-12-11 00:15:00+00:00,2023-12-11 00:20:00+00:00,2023-12-11 00:20:00+00:00,2023-12-11 00:55:00+00:00,1.07684,1.07724,1.07624,1.07725,STOP,0.8794523607407926,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,LONG,2023-12-13 00:10:00+00:00,2023-12-13 00:15:00+00:00,2023-12-13 00:15:00+00:00,2023-12-13 00:20:00+00:00,1.07963,1.0792300000000001,1.08023,1.07922,STOP,0.9517001084076134,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,LONG,2023-12-13 00:15:00+00:00,2023-12-13 00:20:00+00:00,2023-12-13 00:20:00+00:00,2023-12-13 00:20:00+00:00,1.0797,1.0793000000000001,1.0803,1.07929,STOP,0.8634005269635241,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,LONG,2023-12-13 00:20:00+00:00,2023-12-13 00:25:00+00:00,2023-12-13 00:25:00+00:00,2023-12-13 02:10:00+00:00,1.07925,1.07885,1.07985,1.07884,STOP,0.9832615966230516,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,LONG,2023-12-13 00:25:00+00:00,2023-12-13 00:30:00+00:00,2023-12-13 00:30:00+00:00,2023-12-13 02:10:00+00:00,1.07929,1.0788900000000001,1.07989,1.07888,STOP,0.9344008049414668,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,SHORT,2024-01-11 23:30:00+00:00,2024-01-11 23:35:00+00:00,2024-01-11 23:35:00+00:00,2024-01-11 23:40:00+00:00,1.0977299999999999,1.0981299999999998,1.09713,1.09814,STOP,0.8594134317906521,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2024
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,SHORT,2024-01-11 23:40:00+00:00,2024-01-11 23:45:00+00:00,2024-01-11 23:45:00+00:00,2024-01-12 00:00:00+00:00,1.09804,1.0984399999999999,1.09744,1.09845,STOP,0.8739501145709186,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2024
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,SHORT,2024-01-11 23:45:00+00:00,2024-01-11 23:50:00+00:00,2024-01-11 23:50:00+00:00,2024-01-12 00:40:00+00:00,1.09816,1.09856,1.09756,1.0975700000000002,TARGET,0.8824403518202375,0,0.0004,4.0,1.474999999999671,1.349999999999671,0.5899999999998684,validation_2024
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,SHORT,2024-01-11 23:55:00+00:00,2024-01-12 00:00:00+00:00,2024-01-12 00:00:00+00:00,2024-01-12 00:40:00+00:00,1.09822,1.09862,1.09762,1.09763,TARGET,0.9258874674243613,1,0.0004,4.0,1.474999999999671,1.349999999999671,0.5899999999998684,validation_2024
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,SHORT,2024-01-12 00:00:00+00:00,2024-01-12 00:05:00+00:00,2024-01-12 00:05:00+00:00,2024-01-12 00:40:00+00:00,1.0982999999999998,1.0986999999999998,1.0977,1.09771,TARGET,0.9247629811628587,1,0.0004,4.0,1.474999999999671,1.349999999999671,0.5899999999998684,validation_2024
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,SHORT,2024-01-12 00:05:00+00:00,2024-01-12 00:10:00+00:00,2024-01-12 00:10:00+00:00,2024-01-12 00:35:00+00:00,1.09836,1.09876,1.09776,1.0977700000000001,TARGET,0.9326157564800324,1,0.0004,4.0,1.474999999999671,1.349999999999671,0.5899999999998684,validation_2024
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,LONG,2024-01-12 00:30:00+00:00,2024-01-12 00:35:00+00:00,2024-01-12 00:35:00+00:00,2024-01-12 00:40:00+00:00,1.0978400000000001,1.0974400000000002,1.09844,1.0974300000000001,STOP,0.913554999695813,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2024
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,LONG,2024-01-15 00:00:00+00:00,2024-01-15 00:05:00+00:00,2024-01-15 00:05:00+00:00,2024-01-15 00:30:00+00:00,1.09422,1.09382,1.09482,1.0948099999999998,TARGET,0.9645404097836806,1,0.0004,4.0,1.474999999999671,1.349999999999671,0.5899999999998684,validation_2024
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,LONG,2024-01-15 00:05:00+00:00,2024-01-15 00:10:00+00:00,2024-01-15 00:10:00+00:00,2024-01-15 00:35:00+00:00,1.0943100000000001,1.0939100000000002,1.09491,1.0949,TARGET,0.9314561752007614,1,0.0004,4.0,1.474999999999671,1.349999999999671,0.5899999999998684,validation_2024
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,LONG,2024-01-15 00:10:00+00:00,2024-01-15 00:15:00+00:00,2024-01-15 00:15:00+00:00,2024-01-15 00:40:00+00:00,1.09439,1.09399,1.09499,1.0949799999999998,TARGET,0.9125719076012316,1,0.0004,4.0,1.474999999999671,1.349999999999671,0.5899999999998684,validation_2024
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,SHORT,2024-01-15 00:15:00+00:00,2024-01-15 00:20:00+00:00,2024-01-15 00:20:00+00:00,2024-01-15 00:30:00+00:00,1.09442,1.09482,1.09382,1.09483,STOP,0.8594766087115829,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2024
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,LONG,2024-01-25 00:00:00+00:00,2024-01-25 00:05:00+00:00,2024-01-25 00:05:00+00:00,2024-01-25 00:10:00+00:00,1.088,1.0876000000000001,1.0886,1.08759,STOP,0.9433415830967331,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2024
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,LONG,2024-01-25 00:05:00+00:00,2024-01-25 00:10:00+00:00,2024-01-25 00:10:00+00:00,2024-01-25 00:20:00+00:00,1.08778,1.08738,1.08838,1.08737,STOP,0.9708816275191056,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2024
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,LONG,2024-01-25 00:10:00+00:00,2024-01-25 00:15:00+00:00,2024-01-25 00:15:00+00:00,2024-01-25 01:00:00+00:00,1.0876000000000001,1.0872000000000002,1.0882,1.08719,STOP,0.9637419973504584,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2024
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,LONG,2024-01-25 00:15:00+00:00,2024-01-25 00:20:00+00:00,2024-01-25 00:20:00+00:00,2024-01-25 01:00:00+00:00,1.08749,1.0870900000000001,1.08809,1.08708,STOP,0.9692071615777662,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2024
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,LONG,2024-01-25 23:55:00+00:00,2024-01-26 00:00:00+00:00,2024-01-26 00:00:00+00:00,2024-01-26 00:05:00+00:00,1.08463,1.08423,1.08523,1.08422,STOP,0.8882462740451189,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2024
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,LONG,2024-01-26 00:00:00+00:00,2024-01-26 00:05:00+00:00,2024-01-26 00:05:00+00:00,2024-01-26 00:15:00+00:00,1.08446,1.08406,1.08506,1.08405,STOP,0.953644859788699,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2024
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,LONG,2024-01-26 00:05:00+00:00,2024-01-26 00:10:00+00:00,2024-01-26 00:10:00+00:00,2024-01-26 00:20:00+00:00,1.08429,1.08389,1.08489,1.08388,STOP,0.9653842181464763,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2024
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,LONG,2024-01-26 00:10:00+00:00,2024-01-26 00:15:00+00:00,2024-01-26 00:15:00+00:00,2024-01-26 00:20:00+00:00,1.0842500000000002,1.0838500000000002,1.08485,1.0838400000000001,STOP,0.9334625358942031,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2024
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,SHORT,2024-01-30 00:00:00+00:00,2024-01-30 00:05:00+00:00,2024-01-30 00:05:00+00:00,2024-01-30 00:40:00+00:00,1.08357,1.0839699999999999,1.08297,1.08398,STOP,0.8766046340264338,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2024
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,SHORT,2024-01-30 00:20:00+00:00,2024-01-30 00:25:00+00:00,2024-01-30 00:25:00+00:00,2024-01-30 00:45:00+00:00,1.08375,1.08415,1.08315,1.08416,STOP,0.8653001413252478,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2024
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,SHORT,2024-01-30 00:50:00+00:00,2024-01-30 00:55:00+00:00,2024-01-30 00:55:00+00:00,2024-01-30 01:05:00+00:00,1.08413,1.08453,1.08353,1.0835400000000002,TARGET,0.9112655092475292,0,0.0004,4.0,1.474999999999671,1.349999999999671,0.5899999999998684,validation_2024
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,LONG,2024-01-30 01:00:00+00:00,2024-01-30 01:05:00+00:00,2024-01-30 01:05:00+00:00,2024-01-30 02:00:00+00:00,1.08359,1.08319,1.08419,1.08318,STOP,0.9341275975976775,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2024
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,LONG,2024-02-04 23:05:00+00:00,2024-02-04 23:10:00+00:00,2024-02-04 23:10:00+00:00,2024-02-04 23:40:00+00:00,1.07736,1.0769600000000001,1.07796,1.07795,TARGET,0.8971760176826805,0,0.0004,4.0,1.474999999999671,1.349999999999671,0.5899999999998684,validation_2024
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,SHORT,2024-02-05 00:00:00+00:00,2024-02-05 00:05:00+00:00,2024-02-05 00:05:00+00:00,2024-02-05 00:05:00+00:00,1.07789,1.07829,1.07729,1.0783,STOP,0.9707003308164341,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2024
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,LONG,2024-02-05 00:15:00+00:00,2024-02-05 00:20:00+00:00,2024-02-05 00:20:00+00:00,2024-02-05 00:25:00+00:00,1.0774400000000002,1.0770400000000002,1.07804,1.0770300000000002,STOP,0.904371361025628,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2024
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,LONG,2024-02-05 00:20:00+00:00,2024-02-05 00:25:00+00:00,2024-02-05 00:25:00+00:00,2024-02-05 00:25:00+00:00,1.0776700000000001,1.0772700000000002,1.07827,1.07726,STOP,0.8745744900823855,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2024
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,LONG,2024-02-05 00:25:00+00:00,2024-02-05 00:30:00+00:00,2024-02-05 00:30:00+00:00,2024-02-05 00:30:00+00:00,1.0774000000000001,1.0770000000000002,1.078,1.0769900000000001,STOP,0.9076992336842773,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2024
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,SHORT,2024-02-18 23:55:00+00:00,2024-02-19 00:00:00+00:00,2024-02-19 00:00:00+00:00,2024-02-19 00:10:00+00:00,1.0783699999999998,1.0787699999999998,1.07777,1.0787799999999999,STOP,0.8689451132239328,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2024
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,SHORT,2024-02-19 00:00:00+00:00,2024-02-19 00:05:00+00:00,2024-02-19 00:05:00+00:00,2024-02-19 01:35:00+00:00,1.0785799999999999,1.0789799999999998,1.07798,1.07799,TARGET,0.9410178247486081,1,0.0004,4.0,1.474999999999671,1.349999999999671,0.5899999999998684,validation_2024
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,SHORT,2024-02-19 00:05:00+00:00,2024-02-19 00:10:00+00:00,2024-02-19 00:10:00+00:00,2024-02-19 00:20:00+00:00,1.0785,1.0789,1.0779,1.07891,STOP,0.8720250708575513,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2024
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,SHORT,2024-02-19 00:10:00+00:00,2024-02-19 00:15:00+00:00,2024-02-19 00:15:00+00:00,2024-02-19 01:30:00+00:00,1.07877,1.07917,1.07817,1.0781800000000001,TARGET,0.9441623023830616,1,0.0004,4.0,1.474999999999671,1.349999999999671,0.5899999999998684,validation_2024
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,LONG,2024-02-21 00:00:00+00:00,2024-02-21 00:05:00+00:00,2024-02-21 00:05:00+00:00,2024-02-21 02:05:00+00:00,1.0808900000000001,1.0804900000000002,1.08149,1.08148,TARGET,0.9263365172537907,1,0.0004,4.0,1.474999999999671,1.349999999999671,0.5899999999998684,validation_2024
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,SHORT,2024-02-21 00:05:00+00:00,2024-02-21 00:10:00+00:00,2024-02-21 00:10:00+00:00,2024-02-21 02:00:00+00:00,1.08103,1.08143,1.08043,1.08144,STOP,0.8990368902253146,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2024
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,LONG,2024-02-21 00:15:00+00:00,2024-02-21 00:20:00+00:00,2024-02-21 00:20:00+00:00,2024-02-21 02:00:00+00:00,1.08078,1.0803800000000001,1.08138,1.08137,TARGET,0.8826783796808586,1,0.0004,4.0,1.474999999999671,1.349999999999671,0.5899999999998684,validation_2024
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,LONG,2024-02-21 01:00:00+00:00,2024-02-21 01:05:00+00:00,2024-02-21 01:05:00+00:00,2024-02-21 02:05:00+00:00,1.08087,1.08047,1.08147,1.0814599999999999,TARGET,0.8679956692896131,1,0.0004,4.0,1.474999999999671,1.349999999999671,0.5899999999998684,validation_2024
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,SHORT,2024-02-23 00:00:00+00:00,2024-02-23 00:05:00+00:00,2024-02-23 00:05:00+00:00,2024-02-23 00:35:00+00:00,1.08256,1.08296,1.08196,1.08197,TARGET,0.8903174095059744,1,0.0004,4.0,1.474999999999671,1.349999999999671,0.5899999999998684,validation_2024
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,SHORT,2024-02-23 00:05:00+00:00,2024-02-23 00:10:00+00:00,2024-02-23 00:10:00+00:00,2024-02-23 00:35:00+00:00,1.0826799999999999,1.0830799999999998,1.08208,1.08209,TARGET,0.9396639092409003,1,0.0004,4.0,1.474999999999671,1.349999999999671,0.5899999999998684,validation_2024
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,SHORT,2024-02-23 00:10:00+00:00,2024-02-23 00:15:00+00:00,2024-02-23 00:15:00+00:00,2024-02-23 00:35:00+00:00,1.08272,1.0831199999999999,1.08212,1.08213,TARGET,0.8999035614896967,1,0.0004,4.0,1.474999999999671,1.349999999999671,0.5899999999998684,validation_2024
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,SHORT,2024-02-23 00:15:00+00:00,2024-02-23 00:20:00+00:00,2024-02-23 00:20:00+00:00,2024-02-23 00:35:00+00:00,1.0826799999999999,1.0830799999999998,1.08208,1.08209,TARGET,0.8543648953929995,0,0.0004,4.0,1.474999999999671,1.349999999999671,0.5899999999998684,validation_2024
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,SHORT,2024-02-29 00:05:00+00:00,2024-02-29 00:10:00+00:00,2024-02-29 00:10:00+00:00,2024-02-29 01:50:00+00:00,1.0839299999999998,1.0843299999999998,1.08333,1.08334,TARGET,0.9191416416393364,1,0.0004,4.0,1.474999999999671,1.349999999999671,0.5899999999998684,validation_2024
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,SHORT,2024-02-29 00:10:00+00:00,2024-02-29 00:15:00+00:00,2024-02-29 00:15:00+00:00,2024-02-29 01:50:00+00:00,1.08391,1.0843099999999999,1.08331,1.08332,TARGET,0.8793886687098041,1,0.0004,4.0,1.474999999999671,1.349999999999671,0.5899999999998684,validation_2024
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,LONG,2024-02-29 00:15:00+00:00,2024-02-29 00:20:00+00:00,2024-02-29 00:20:00+00:00,2024-02-29 01:45:00+00:00,1.08385,1.08345,1.08445,1.08344,STOP,0.8789625842051645,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2024
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,LONG,2024-02-29 00:25:00+00:00,2024-02-29 00:30:00+00:00,2024-02-29 00:30:00+00:00,2024-02-29 01:45:00+00:00,1.0838100000000002,1.0834100000000002,1.08441,1.0834000000000001,STOP,0.87574253379097,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2024
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,SHORT,2024-02-29 23:55:00+00:00,2024-03-01 00:00:00+00:00,2024-03-01 00:00:00+00:00,2024-03-01 00:10:00+00:00,1.0805399999999998,1.0809399999999998,1.07994,1.0809499999999999,STOP,0.8559515244486159,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2024
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,SHORT,2024-03-01 00:00:00+00:00,2024-03-01 00:05:00+00:00,2024-03-01 00:05:00+00:00,2024-03-01 00:15:00+00:00,1.08059,1.08099,1.07999,1.081,STOP,0.9178174342124077,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2024
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,SHORT,2024-03-01 00:05:00+00:00,2024-03-01 00:10:00+00:00,2024-03-01 00:10:00+00:00,2024-03-01 00:50:00+00:00,1.08079,1.0811899999999999,1.08019,1.0812,STOP,0.9454580721971858,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2024
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,SHORT,2024-03-01 00:10:00+00:00,2024-03-01 00:15:00+00:00,2024-03-01 00:15:00+00:00,2024-03-01 00:55:00+00:00,1.0808499999999999,1.0812499999999998,1.08025,1.0812599999999999,STOP,0.8937318878712761,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2024
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,SHORT,2024-03-04 00:35:00+00:00,2024-03-04 00:40:00+00:00,2024-03-04 00:40:00+00:00,2024-03-04 01:50:00+00:00,1.08459,1.08499,1.08399,1.084,TARGET,0.8685860529854771,1,0.0004,4.0,1.474999999999671,1.349999999999671,0.5899999999998684,validation_2024
N7_NEUTRAL_ORACLE_IMITATION,NEUTRAL,SHORT,2024-03-04 00:40:00+00:00,2024-03-04 00:45:00+00:00,2024-03-04 00:45:00+00:00,2024-03-04 01:40:00+00:00,1.08476,1.08516,1.08416,1.08417,TARGET,0.9176604487375657,1,0.0004,4.0,1.474999999999671,1.349999999999671,0.5899999999998684,validation_2024
