attempt_no,policy_id,mechanic,raw_discovery_signal_count,raw_discovery_long_count,raw_discovery_short_count,parameters_json
129068,102982cae3eeb3f1,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":2,""model_id"":1,""stop_atr"":0.8,""target_addon_trades_per_weekday"":1.6,""target_r"":1.25}"
129069,8519f4ef5655dbf1,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":2,""model_id"":1,""stop_atr"":0.8,""target_addon_trades_per_weekday"":1.7,""target_r"":1.25}"
129070,99d410c1604ca714,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":2,""model_id"":1,""stop_atr"":0.8,""target_addon_trades_per_weekday"":1.8,""target_r"":1.25}"
129071,1c2303af40d689ad,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.9,""target_r"":1.5}"
129072,30cef1d133325325,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.0,""target_r"":1.5}"
129073,dd9683c597559fde,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.1,""target_r"":1.5}"
129074,7bcc76514ec5971e,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.2,""target_r"":1.5}"
129075,06fa60342a5788b8,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.3,""target_r"":1.5}"
129076,4f4840b8092dfcd1,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.4,""target_r"":1.5}"
129077,be61b1a7212f8d30,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.5,""target_r"":1.5}"
129078,98ed26039c8c1ac9,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.6,""target_r"":1.5}"
129079,cfdc8386210b5fef,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.7,""target_r"":1.5}"
129080,bca4e9d905d0bc01,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.8,""target_r"":1.5}"
129081,7e7e4d2d1fc0e91a,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":6,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.9,""target_r"":2.0}"
129082,287b30d13a8e8336,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":6,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.0,""target_r"":2.0}"
129083,ffccf76e1f9fc2e3,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":6,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.1,""target_r"":2.0}"
129084,d9ec968ba11d33c4,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":6,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.2,""target_r"":2.0}"
129085,fa1aaa768f0c9301,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":6,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.3,""target_r"":2.0}"
129086,ffd69f53321d769f,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":6,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.4,""target_r"":2.0}"
129087,22ea77d5aeae6306,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":6,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.5,""target_r"":2.0}"
129088,d59e7f42d900133f,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":6,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.6,""target_r"":2.0}"
129089,09d82c570864d34c,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":6,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.7,""target_r"":2.0}"
129090,f605e2c08620a802,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":6,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.8,""target_r"":2.0}"
129091,bbfc9b51a88b43f2,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":12,""model_id"":1,""stop_atr"":1.2,""target_addon_trades_per_weekday"":0.9,""target_r"":2.0}"
129092,92e3503478ea3381,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":12,""model_id"":1,""stop_atr"":1.2,""target_addon_trades_per_weekday"":1.0,""target_r"":2.0}"
129093,2f5d53fa722474e3,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":12,""model_id"":1,""stop_atr"":1.2,""target_addon_trades_per_weekday"":1.1,""target_r"":2.0}"
129094,c30a33136698712b,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":12,""model_id"":1,""stop_atr"":1.2,""target_addon_trades_per_weekday"":1.2,""target_r"":2.0}"
129095,08f805cf03725af6,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":12,""model_id"":1,""stop_atr"":1.2,""target_addon_trades_per_weekday"":1.3,""target_r"":2.0}"
129096,c0c1b12973726271,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":12,""model_id"":1,""stop_atr"":1.2,""target_addon_trades_per_weekday"":1.4,""target_r"":2.0}"
129097,ced4d8e212c05970,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":12,""model_id"":1,""stop_atr"":1.2,""target_addon_trades_per_weekday"":1.5,""target_r"":2.0}"
129098,6adc8288a65aa70c,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":12,""model_id"":1,""stop_atr"":1.2,""target_addon_trades_per_weekday"":1.6,""target_r"":2.0}"
129099,f21974d356459c2c,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":12,""model_id"":1,""stop_atr"":1.2,""target_addon_trades_per_weekday"":1.7,""target_r"":2.0}"
129100,9ea577c0ec3ed4de,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":12,""model_id"":1,""stop_atr"":1.2,""target_addon_trades_per_weekday"":1.8,""target_r"":2.0}"
129101,0d0cbf53abfed052,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":1,""model_id"":2,""stop_atr"":0.6,""target_addon_trades_per_weekday"":0.9,""target_r"":1.0}"
129102,dfc45e252266b58e,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":1,""model_id"":2,""stop_atr"":0.6,""target_addon_trades_per_weekday"":1.0,""target_r"":1.0}"
129103,43b2a84cfa265c0a,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":1,""model_id"":2,""stop_atr"":0.6,""target_addon_trades_per_weekday"":1.1,""target_r"":1.0}"
129104,a99d5bf6656cb804,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":1,""model_id"":2,""stop_atr"":0.6,""target_addon_trades_per_weekday"":1.2,""target_r"":1.0}"
129105,8be1dba00dc1798c,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":1,""model_id"":2,""stop_atr"":0.6,""target_addon_trades_per_weekday"":1.3,""target_r"":1.0}"
129106,001ef1ed2eca044e,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":1,""model_id"":2,""stop_atr"":0.6,""target_addon_trades_per_weekday"":1.4,""target_r"":1.0}"
129107,bfde43ed0da03218,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":1,""model_id"":2,""stop_atr"":0.6,""target_addon_trades_per_weekday"":1.5,""target_r"":1.0}"
129108,6075a49219c65abe,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":1,""model_id"":2,""stop_atr"":0.6,""target_addon_trades_per_weekday"":1.6,""target_r"":1.0}"
129109,d2f85682776f8900,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":1,""model_id"":2,""stop_atr"":0.6,""target_addon_trades_per_weekday"":1.7,""target_r"":1.0}"
129110,a1bb30d14124af22,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":1,""model_id"":2,""stop_atr"":0.6,""target_addon_trades_per_weekday"":1.8,""target_r"":1.0}"
129111,99a19225d59dfb76,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":2,""model_id"":2,""stop_atr"":0.8,""target_addon_trades_per_weekday"":0.9,""target_r"":1.25}"
