trade_id,runtime_source_id,runtime_entry_time_utc,runtime_exit_time_utc,capital_runtime_pnl_usd,candidate_source_id,direction,candidate_entry_time_ms,candidate_exit_time_ms,runtime_entry_time_ms,runtime_exit_time_ms,v2_veto,degraded_ranked_eligible,dukascopy_entry_covered,dukascopy_exit_covered,dukascopy_covered,dukascopy_entry_time_utc,dukascopy_entry_lag_ms,dukascopy_entry_bid,dukascopy_entry_ask,dukascopy_entry_source_file,dukascopy_entry_source_row_index,dukascopy_exit_time_utc,dukascopy_exit_lag_ms,dukascopy_exit_bid,dukascopy_exit_ask,dukascopy_exit_source_file,dukascopy_exit_source_row_index,dukascopy_spread_only_pnl_usd,entry_year,v6_veto,causal_rank,prior_month_closed_trades,prior_month_closed_pnl_usd,monthly_quality_veto,v14_retained
V9_BREAK_20240927T073000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-09-27 07:30:00+00:00,2024-09-27 07:50:00+00:00,-5.14102188864256,V57_BREAK_SWING_H4ADX_HIGH,SHORT,1727422200000,1727423400000,1727422200000,1727423400000,False,True,True,True,True,2024-09-27T07:30:00.213Z,213.0,2662.144,2662.525,year=2024/month=09/2024092707.json,8042.0,2024-09-27T07:50:00.176Z,176.0,2666.735,2667.155,year=2024/month=09/2024092707.json,12860.0,-5.011000000000422,2024,False,0.3877139979859013,37,33.15200000000186,False,True
V9_BREAK_20240930T012500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-09-30 01:25:00+00:00,2024-09-30 01:50:00+00:00,7.184801072258808,V57_BREAK_SWING_H4ADX_HIGH,SHORT,1727659500000,1727661000000,1727659500000,1727661000000,False,True,True,True,True,2024-09-30T01:25:00.483Z,483.0,2658.835,2659.225,year=2024/month=09/2024093001.json,7617.0,2024-09-30T01:50:00.137Z,137.0,2647.765,2648.075,year=2024/month=09/2024093001.json,14144.0,10.760000000000218,2024,False,0.47484909456740443,38,28.14100000000144,False,True
V9_BREAK_20240930T015000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-09-30 01:50:00+00:00,2024-09-30 01:55:00+00:00,-5.715722174224792,V57_BREAK_SWING_H4ADX_HIGH,SHORT,1727661000000,1727661300000,1727661000000,1727661300000,False,False,True,True,True,2024-09-30T01:50:00.137Z,137.0,2647.765,2648.075,year=2024/month=09/2024093001.json,14144.0,2024-09-30T01:55:00.331Z,331.0,2653.095,2653.455,year=2024/month=09/2024093001.json,16076.0,-5.690000000000055,2024,False,0.6331658291457286,39,38.90100000000166,False,True
V7_20241001T094500Z_SHORT,V7_SWING_HEALTH,2024-10-01 09:45:00+00:00,2024-10-01 10:30:00+00:00,-3.9859375,V7_SWING_HEALTH,SHORT,1727775900000,1727778600000,1727775900000,1727778600000,False,True,True,True,True,2024-10-01T09:45:04.986Z,4986.0,2646.925,2647.295,year=2024/month=10/2024100109.json,6136.0,2024-10-01T10:30:00.008Z,8.0,2648.925,2649.335,year=2024/month=10/2024100110.json,3173.0,-2.4099999999998545,2024,False,0.8403614457831325,0,0.0,False,True
V9_BREAK_20241001T121000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-10-01 12:10:00+00:00,2024-10-01 13:05:00+00:00,-4.03137173609155,V57_BREAK_SWING_H4ADX_HIGH,LONG,1727784600000,1727787900000,1727784600000,1727787900000,False,False,True,True,True,2024-10-01T12:10:01.368Z,1368.0,2653.375,2653.795,year=2024/month=10/2024100112.json,2009.0,2024-10-01T13:05:00.520Z,520.0,2650.465,2650.835,year=2024/month=10/2024100113.json,1550.0,-3.3299999999999272,2024,False,0.9137412236710131,1,-2.4099999999998545,False,True
V9_BREAK_20241002T070500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-10-02 07:05:00+00:00,2024-10-02 11:10:00+00:00,-4.568977655065568,V57_BREAK_SWING_H4ADX_HIGH,LONG,1727852700000,1727867400000,1727852700000,1727867400000,False,False,True,True,True,2024-10-02T07:05:00.300Z,300.0,2652.015,2652.395,year=2024/month=10/2024100207.json,1418.0,2024-10-02T11:10:00.405Z,405.0,2648.335,2648.736,year=2024/month=10/2024100211.json,1685.0,-4.059999999999945,2024,False,0.5390781563126252,2,-5.739999999999782,False,True
V7_20241002T080500Z_SHORT,V7_SWING_HEALTH,2024-10-02 08:05:00+00:00,2024-10-02 12:20:00+00:00,6.541094213186357,V7_SWING_HEALTH,SHORT,1727856300000,1727871600000,1727856300000,1727871600000,False,True,True,True,True,2024-10-02T08:05:00.012Z,12.0,2653.448,2653.805,year=2024/month=10/2024100208.json,1189.0,2024-10-02T12:20:00.075Z,75.0,2648.215,2648.536,year=2024/month=10/2024100212.json,4598.0,4.911999999999807,2024,False,0.3163163163163163,2,-5.739999999999782,False,True
V7_20241004T093500Z_LONG,V7_SWING_HEALTH,2024-10-04 09:35:00+00:00,2024-10-04 12:35:00+00:00,-4.018750000000001,V7_SWING_HEALTH,LONG,1728034500000,1728045300000,1728034500000,1728045300000,False,True,True,True,True,2024-10-04T09:35:00.078Z,78.0,2658.855,2659.245,year=2024/month=10/2024100409.json,4001.0,2024-10-04T12:35:00.070Z,70.0,2640.945,2641.515,year=2024/month=10/2024100412.json,9291.0,-18.299999999999727,2024,False,0.842,4,-4.88799999999992,False,True
2024-10-04 11:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-10-04 11:30:00+00:00,2024-10-04 12:25:15+00:00,-3.8,R1_PULLBACK,LONG,1728041400000,1728044714000,1728041400000,1728044715000,False,False,True,True,True,2024-10-04T11:30:00.078Z,78.0,2659.175,2659.546,year=2024/month=10/2024100411.json,3553.0,2024-10-04T12:25:15.135Z,135.0,2656.108,2656.626,year=2024/month=10/2024100412.json,4589.0,-3.437999999999647,2024,False,0.4015984015984016,4,-4.88799999999992,False,True
2024-10-04 11:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-10-04 11:45:00+00:00,2024-10-04 12:05:40+00:00,-4.58,R1_PULLBACK,LONG,1728042300000,1728043536000,1728042300000,1728043540000,False,False,True,True,True,2024-10-04T11:45:00.083Z,83.0,2661.105,2661.515,year=2024/month=10/2024100411.json,5492.0,2024-10-04T12:05:40.509Z,509.0,2657.205,2657.622,year=2024/month=10/2024100412.json,1181.0,-4.309999999999945,2024,False,0.9491017964071856,4,-4.88799999999992,False,True
V7_20241007T082500Z_SHORT,V7_SWING_HEALTH,2024-10-07 08:25:00+00:00,2024-10-07 10:00:00+00:00,-4.839140796303192,V7_SWING_HEALTH,SHORT,1728289500000,1728295200000,1728289500000,1728295200000,True,True,True,True,True,2024-10-07T08:25:00.249Z,249.0,2652.295,2652.555,year=2024/month=10/2024100708.json,5731.0,2024-10-07T10:00:00.089Z,89.0,2656.444,2656.825,year=2024/month=10/2024100710.json,0.0,-4.529999999999745,2024,True,0.03788634097706879,7,-30.93599999999924,False,False
V7_20241008T082500Z_LONG,V7_SWING_HEALTH,2024-10-08 08:25:00+00:00,2024-10-08 10:40:00+00:00,10.53515802048564,V7_SWING_HEALTH,LONG,1728375900000,1728384000000,1728375900000,1728384000000,False,True,True,True,True,2024-10-08T08:25:00.101Z,101.0,2632.155,2632.545,year=2024/month=10/2024100808.json,6250.0,2024-10-08T10:40:00.076Z,76.0,2642.414,2642.845,year=2024/month=10/2024100810.json,6718.0,9.869000000000142,2024,False,0.6404382470119522,7,-30.93599999999924,False,True
V9_BREAK_20241010T123500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-10-10 12:35:00+00:00,2024-10-10 23:35:00+00:00,11.85335786783237,V57_BREAK_SWING_H4ADX_HIGH,LONG,1728563700000,1728603300000,1728563700000,1728603300000,False,False,True,True,True,2024-10-10T12:35:00.030Z,30.0,2620.675,2621.196,year=2024/month=10/2024101012.json,10716.0,2024-10-10T23:35:00.101Z,101.0,2632.225,2632.695,year=2024/month=10/2024101023.json,3069.0,11.028999999999996,2024,False,0.9512922465208747,8,-21.066999999999098,False,True
V7_20241011T124000Z_SHORT,V7_SWING_HEALTH,2024-10-11 12:40:00+00:00,2024-10-11 13:15:00+00:00,-5.409614844599524,V7_SWING_HEALTH,SHORT,1728650400000,1728652500000,1728650400000,1728652500000,False,True,True,True,True,2024-10-11T12:40:00.046Z,46.0,2642.818,2643.245,year=2024/month=10/2024101112.json,9040.0,2024-10-11T13:15:00.065Z,65.0,2647.425,2647.722,year=2024/month=10/2024101113.json,5769.0,-4.903999999999996,2024,False,0.42204568023833167,9,-10.037999999999101,False,True
V7_20241014T085500Z_LONG,V7_SWING_HEALTH,2024-10-14 08:55:00+00:00,2024-10-14 09:45:00+00:00,-3.987152777777778,V7_SWING_HEALTH,LONG,1728896100000,1728899100000,1728896100000,1728899100000,False,True,True,True,True,2024-10-14T08:55:00.366Z,366.0,2659.805,2660.206,year=2024/month=10/2024101408.json,5526.0,2024-10-14T09:45:00.081Z,81.0,2658.895,2659.345,year=2024/month=10/2024101409.json,4220.0,-1.3110000000001492,2024,False,0.871031746031746,10,-14.941999999999098,False,True
V7_20241014T101000Z_LONG,V7_SWING_HEALTH,2024-10-14 10:10:00+00:00,2024-10-14 11:00:00+00:00,-3.987152777777778,V7_SWING_HEALTH,LONG,1728900600000,1728903600000,1728900600000,1728903600000,False,True,True,True,True,2024-10-14T10:10:00.335Z,335.0,2659.785,2660.075,year=2024/month=10/2024101410.json,805.0,2024-10-14T11:00:00.346Z,346.0,2655.715,2656.125,year=2024/month=10/2024101411.json,0.0,-4.359999999999673,2024,False,0.24281466798810702,11,-16.252999999999247,False,True
2024-10-14 11:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-10-14 11:15:00+00:00,2024-10-14 11:50:35+00:00,-3.86,R1_PULLBACK,LONG,1728904500000,1728906632000,1728904500000,1728906635000,False,False,True,True,True,2024-10-14T11:15:00.114Z,114.0,2656.585,2656.976,year=2024/month=10/2024101411.json,1604.0,2024-10-14T11:50:35.271Z,271.0,2653.678,2654.085,year=2024/month=10/2024101411.json,4794.0,-3.298000000000229,2024,False,0.7871287128712872,12,-20.61299999999892,False,True
2024-10-15 10:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-10-15 10:15:00+00:00,2024-10-15 11:40:25+00:00,-4.859999999999999,R1_PULLBACK,LONG,1728987300000,1728992423000,1728987300000,1728992425000,False,False,True,True,True,2024-10-15T10:15:00.012Z,12.0,2654.635,2655.025,year=2024/month=10/2024101510.json,1514.0,2024-10-15T11:40:25.154Z,154.0,2650.325,2650.745,year=2024/month=10/2024101511.json,4790.0,-4.700000000000273,2024,False,0.9812067260138477,13,-23.91099999999915,False,True
V7_20241016T084000Z_SHORT,V7_SWING_HEALTH,2024-10-16 08:40:00+00:00,2024-10-16 09:05:00+00:00,-3.981076388888889,V7_SWING_HEALTH,SHORT,1729068000000,1729069500000,1729068000000,1729069500000,False,True,True,True,True,2024-10-16T08:40:00.054Z,54.0,2676.868,2677.265,year=2024/month=10/2024101608.json,5024.0,2024-10-16T09:05:00.339Z,339.0,2681.175,2681.532,year=2024/month=10/2024101609.json,1180.0,-4.664000000000215,2024,False,0.8646245059288538,14,-28.61099999999942,False,True
V7_20241017T094000Z_LONG,V7_SWING_HEALTH,2024-10-17 09:40:00+00:00,2024-10-17 10:30:00+00:00,6.512847222222222,V7_SWING_HEALTH,LONG,1729158000000,1729161000000,1729158000000,1729161000000,False,True,True,True,True,2024-10-17T09:40:00.077Z,77.0,2679.325,2679.686,year=2024/month=10/2024101709.json,6468.0,2024-10-17T10:30:00.371Z,371.0,2686.745,2687.105,year=2024/month=10/2024101710.json,4811.0,7.058999999999742,2024,False,0.4501480750246792,15,-33.274999999999636,False,True
2024-10-17 09:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-10-17 09:45:00+00:00,2024-10-17 12:30:25+00:00,-5.01,R1_PULLBACK,LONG,1729158300000,1729168224000,1729158300000,1729168225000,False,False,True,True,True,2024-10-17T09:45:00.083Z,83.0,2680.805,2681.192,year=2024/month=10/2024101709.json,7191.0,2024-10-17T12:30:25.022Z,22.0,2676.048,2676.672,year=2024/month=10/2024101712.json,7110.0,-5.144000000000233,2024,False,0.5374753451676528,15,-33.274999999999636,False,True
2024-10-17 10:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-10-17 10:15:00+00:00,2024-10-17 12:30:25+00:00,-7.43,R1_PULLBACK,LONG,1729160100000,1729168224000,1729160100000,1729168225000,False,False,True,True,True,2024-10-17T10:15:00.122Z,122.0,2683.085,2683.472,year=2024/month=10/2024101710.json,1843.0,2024-10-17T12:30:25.022Z,22.0,2676.048,2676.672,year=2024/month=10/2024101712.json,7110.0,-7.424000000000433,2024,False,0.8906403940886699,15,-33.274999999999636,False,True
2024-10-17 10:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-10-17 10:30:00+00:00,2024-10-17 12:30:25+00:00,-11.03,R1_PULLBACK,LONG,1729161000000,1729168223000,1729161000000,1729168225000,False,False,True,True,True,2024-10-17T10:30:00.371Z,371.0,2686.745,2687.105,year=2024/month=10/2024101710.json,4811.0,2024-10-17T12:30:25.022Z,22.0,2676.048,2676.672,year=2024/month=10/2024101712.json,7110.0,-11.057000000000244,2024,False,0.42913385826771655,16,-26.215999999999894,False,True
2024-10-17 11:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-10-17 11:30:00+00:00,2024-10-17 12:15:40+00:00,-9.45,R1_PULLBACK,LONG,1729164600000,1729167338000,1729164600000,1729167340000,False,False,True,True,True,2024-10-17T11:30:00.087Z,87.0,2687.215,2687.585,year=2024/month=10/2024101711.json,4022.0,2024-10-17T12:15:40.251Z,251.0,2680.045,2680.415,year=2024/month=10/2024101712.json,3096.0,-7.539999999999964,2024,False,0.872173058013766,16,-26.215999999999894,False,True
V7_20241017T125500Z_LONG,V7_SWING_HEALTH,2024-10-17 12:55:00+00:00,2024-10-17 14:30:00+00:00,10.14648332856999,V7_SWING_HEALTH,LONG,1729169700000,1729175400000,1729169700000,1729175400000,False,True,True,True,True,2024-10-17T12:55:00.044Z,44.0,2680.045,2680.412,year=2024/month=10/2024101712.json,19294.0,2024-10-17T14:30:00.129Z,129.0,2689.545,2690.016,year=2024/month=10/2024101714.json,12048.0,9.133000000000266,2024,False,0.6227897838899804,20,-57.38100000000077,False,True
2024-10-17 13:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-10-17 13:00:00+00:00,2024-10-18 01:09:40+00:00,16.59,R1_PULLBACK,LONG,1729170000000,1729213776000,1729170000000,1729213780000,False,False,True,True,True,2024-10-17T13:00:00.012Z,12.0,2680.535,2680.952,year=2024/month=10/2024101713.json,0.0,2024-10-18T01:09:40.098Z,98.0,2697.395,2697.772,year=2024/month=10/2024101801.json,2350.0,16.442999999999756,2024,False,0.8223748773307163,20,-57.38100000000077,False,True
2024-10-17 13:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-10-17 13:45:00+00:00,2024-10-18 12:31:30+00:00,28.32,R1_PULLBACK,LONG,1729172700000,1729254687000,1729172700000,1729254690000,False,False,True,True,True,2024-10-17T13:45:00.095Z,95.0,2686.435,2686.665,year=2024/month=10/2024101713.json,17467.0,2024-10-18T12:31:30.054Z,54.0,2714.775,2715.072,year=2024/month=10/2024101812.json,7234.0,28.110000000000127,2024,False,0.6823529411764706,20,-57.38100000000077,False,True
2024-10-17 14:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-10-17 14:00:00+00:00,2024-10-18 20:52:30+00:00,32.96,R1_PULLBACK,LONG,1729173600000,1729284750000,1729173600000,1729284750000,False,False,True,True,True,2024-10-17T14:00:00.100Z,100.0,2688.725,2688.975,year=2024/month=10/2024101714.json,0.0,2024-10-18T20:52:31.379Z,1379.0,2722.185,2722.522,year=2024/month=10/2024101820.json,4552.0,33.21000000000004,2024,False,0.7845249755142018,20,-57.38100000000077,False,True
2024-10-17 14:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-10-17 14:45:00+00:00,2024-10-20 22:01:45+00:00,28.18,R1_PULLBACK,LONG,1729176300000,1729461701000,1729176300000,1729461705000,False,False,True,True,True,2024-10-17T14:45:00.070Z,70.0,2694.215,2694.585,year=2024/month=10/2024101714.json,18621.0,2024-10-20T22:01:45.425Z,425.0,2721.505,2722.095,year=2024/month=10/2024102022.json,390.0,26.920000000000076,2024,False,0.7348336594911937,21,-48.2480000000005,False,True
2024-10-18 14:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-10-18 14:15:00+00:00,2024-10-20 22:01:45+00:00,5.430000000000071,R1_PULLBACK,LONG,1729260900000,1729513707000,1729260900000,1729461705000,False,False,True,True,True,2024-10-18T14:15:00.147Z,147.0,2715.188,2715.585,year=2024/month=10/2024101814.json,6134.0,2024-10-20T22:01:45.425Z,425.0,2721.505,2722.095,year=2024/month=10/2024102022.json,390.0,5.920000000000073,2024,False,0.1630859375,23,-3.6950000000006185,False,True
2024-10-18 14:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-10-18 14:45:00+00:00,2024-10-20 22:01:45+00:00,1.870000000000125,R1_PULLBACK,LONG,1729262700000,1729657168000,1729262700000,1729461705000,False,False,True,True,True,2024-10-18T14:45:00.259Z,259.0,2718.778,2719.145,year=2024/month=10/2024101814.json,17413.0,2024-10-20T22:01:45.425Z,425.0,2721.505,2722.095,year=2024/month=10/2024102022.json,390.0,2.3600000000001278,2024,False,0.17658536585365853,23,-3.6950000000006185,False,True
V9_BREAK_20241021T011500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-10-21 01:15:00+00:00,2024-10-21 06:00:00+00:00,-4.437158188920151,V57_BREAK_SWING_H4ADX_HIGH,LONG,1729473300000,1729490400000,1729473300000,1729490400000,False,False,True,True,True,2024-10-21T01:15:00.088Z,88.0,2728.105,2728.495,year=2024/month=10/2024102101.json,5282.0,2024-10-21T06:00:00.037Z,37.0,2724.738,2725.095,year=2024/month=10/2024102106.json,0.0,-3.757000000000062,2024,False,0.2797270955165692,27,64.7149999999997,False,True
V9_BREAK_20241022T062500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-10-22 06:25:00+00:00,2024-10-22 07:35:00+00:00,-4.1895802322381615,V57_BREAK_SWING_H4ADX_HIGH,LONG,1729578300000,1729582500000,1729578300000,1729582500000,False,False,True,True,True,2024-10-22T06:25:00.033Z,33.0,2736.015,2736.425,year=2024/month=10/2024102206.json,4700.0,2024-10-22T07:35:00.295Z,295.0,2732.585,2732.945,year=2024/month=10/2024102207.json,4901.0,-3.8400000000001455,2024,False,0.24050632911392406,28,60.95799999999964,False,True
V7_20241022T085000Z_SHORT,V7_SWING_HEALTH,2024-10-22 08:50:00+00:00,2024-10-22 10:50:00+00:00,-4.114183879652545,V7_SWING_HEALTH,SHORT,1729587000000,1729594200000,1729587000000,1729594200000,False,True,True,True,True,2024-10-22T08:50:00.145Z,145.0,2735.474,2735.865,year=2024/month=10/2024102208.json,8756.0,2024-10-22T10:50:00.090Z,90.0,2737.985,2738.345,year=2024/month=10/2024102210.json,9557.0,-2.87099999999964,2024,False,0.49319066147859925,29,57.1179999999995,False,True
2024-10-22 10:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-10-22 10:15:00+00:00,2024-10-22 16:56:40+00:00,10.53,R1_PULLBACK,LONG,1729592100000,1729616199000,1729592100000,1729616200000,False,False,True,True,True,2024-10-22T10:15:00.123Z,123.0,2734.355,2734.665,year=2024/month=10/2024102210.json,2427.0,2024-10-22T16:56:40.636Z,636.0,2744.925,2745.325,year=2024/month=10/2024102216.json,11789.0,10.260000000000218,2024,False,0.7687074829931972,29,57.1179999999995,False,True
2024-10-22 10:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-10-22 10:45:00+00:00,2024-10-23 08:31:30+00:00,18.68,R1_PULLBACK,LONG,1729593900000,1729672288000,1729593900000,1729672290000,False,False,True,True,True,2024-10-22T10:45:00.072Z,72.0,2738.415,2738.825,year=2024/month=10/2024102210.json,8826.0,2024-10-23T08:31:30.965Z,965.0,2757.665,2758.046,year=2024/month=10/2024102308.json,4065.0,18.840000000000146,2024,False,0.5233009708737864,29,57.1179999999995,False,True
2024-10-22 12:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-10-22 12:15:00+00:00,2024-10-22 19:58:55+00:00,12.8,R1_PULLBACK,LONG,1729599300000,1729627133000,1729599300000,1729627135000,False,False,True,True,True,2024-10-22T12:15:00.099Z,99.0,2735.225,2735.605,year=2024/month=10/2024102212.json,3396.0,2024-10-22T19:58:55.017Z,17.0,2748.395,2748.772,year=2024/month=10/2024102219.json,9955.0,12.789999999999964,2024,False,0.8011639185257032,30,54.24699999999986,False,True
V9_BREAK_20241023T064000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-10-23 06:40:00+00:00,2024-10-23 07:15:00+00:00,-3.9835069444444446,V57_BREAK_SWING_H4ADX_HIGH,SHORT,1729665600000,1729667700000,1729665600000,1729667700000,False,False,True,True,True,2024-10-23T06:40:00.024Z,24.0,2748.678,2749.065,year=2024/month=10/2024102306.json,8081.0,2024-10-23T07:15:00.841Z,841.0,2751.855,2752.225,year=2024/month=10/2024102307.json,2664.0,-3.547000000000025,2024,False,0.07170542635658915,32,77.29700000000004,False,True
V9_BREAK_20241023T074000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-10-23 07:40:00+00:00,2024-10-23 08:35:10+00:00,1.726048611110925,V57_BREAK_SWING_H4ADX_HIGH,LONG,1729669200000,1729676100000,1729669200000,1729672510000,False,True,True,True,True,2024-10-23T07:40:00.297Z,297.0,2754.205,2754.575,year=2024/month=10/2024102307.json,6430.0,2024-10-23T08:35:12.434Z,2434.0,2756.825,2757.235,year=2024/month=10/2024102308.json,4664.0,2.25,2024,False,0.633107454017425,33,73.75000000000001,False,True
V9_BREAK_20241024T012000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-10-24 01:20:00+00:00,2024-10-24 02:20:00+00:00,-3.989583333333333,V57_BREAK_SWING_H4ADX_HIGH,LONG,1729732800000,1729736400000,1729732800000,1729736400000,False,True,True,True,True,2024-10-24T01:20:00.089Z,89.0,2724.595,2725.002,year=2024/month=10/2024102401.json,5962.0,2024-10-24T02:20:00.934Z,934.0,2721.714,2722.095,year=2024/month=10/2024102402.json,3396.0,-3.288000000000011,2024,False,0.172147001934236,35,94.84000000000016,False,True
V9_BREAK_20241024T075000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-10-24 07:50:00+00:00,2024-10-24 08:25:00+00:00,-4.121659523873351,V57_BREAK_SWING_H4ADX_HIGH,SHORT,1729756200000,1729758300000,1729756200000,1729758300000,True,True,True,True,True,2024-10-24T07:50:00.198Z,198.0,2732.954,2733.342,year=2024/month=10/2024102407.json,10498.0,2024-10-24T08:25:00.149Z,149.0,2736.825,2737.205,year=2024/month=10/2024102408.json,4997.0,-4.250999999999749,2024,True,0.0647342995169082,36,91.55200000000015,False,False
9f2c014d6b70b92198880005,R4_CHOP,2024-10-28 06:15:05+00:00,2024-10-28 08:31:50+00:00,-6.9470582667346354,R4_CHOP,LONG,1730096100229,1730104307389,1730096105000,1730104310000,False,False,True,True,True,2024-10-28T06:15:05.050Z,50.0,2742.005,2742.415,year=2024/month=10/2024102806.json,3075.0,2024-10-28T08:31:50.020Z,20.0,2735.348,2735.705,year=2024/month=10/2024102808.json,5303.0,-7.067000000000007,2024,False,0.3764478764478765,36,91.55200000000015,False,True
V7_20241029T031000Z_LONG,V7_SWING_HEALTH,2024-10-29 03:10:00+00:00,2024-10-29 08:30:00+00:00,-4.298846107800144,V7_SWING_HEALTH,LONG,1730171400000,1730190600000,1730171400000,1730190600000,False,True,True,True,True,2024-10-29T03:10:00.085Z,85.0,2750.395,2750.735,year=2024/month=10/2024102903.json,2715.0,2024-10-29T08:30:00.046Z,46.0,2749.995,2750.395,year=2024/month=10/2024102908.json,6660.0,-0.7400000000002365,2024,False,0.14946962391513982,37,84.48500000000014,False,True
V7_20241029T093500Z_SHORT,V7_SWING_HEALTH,2024-10-29 09:35:00+00:00,2024-10-29 13:20:00+00:00,-4.177480514046084,V7_SWING_HEALTH,SHORT,1730194500000,1730208000000,1730194500000,1730208000000,False,True,True,True,True,2024-10-29T09:35:00.123Z,123.0,2753.645,2754.035,year=2024/month=10/2024102909.json,7070.0,2024-10-29T13:20:00.100Z,100.0,2756.925,2757.335,year=2024/month=10/2024102913.json,6220.0,-3.690000000000055,2024,False,0.6907514450867052,38,83.7449999999999,False,True
2024-10-29 10:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-10-29 10:15:00+00:00,2024-10-29 10:26:05+00:00,-4.75,R1_PULLBACK,LONG,1730196900000,1730197563000,1730196900000,1730197565000,False,False,True,True,True,2024-10-29T10:15:00.154Z,154.0,2749.788,2750.165,year=2024/month=10/2024102910.json,2772.0,2024-10-29T10:26:07.887Z,2887.0,2748.348,2748.725,year=2024/month=10/2024102910.json,4870.0,-1.8170000000000075,2024,False,0.8575553416746872,38,83.7449999999999,False,True
2024-10-29 11:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-10-29 11:15:00+00:00,2024-10-29 13:17:40+00:00,14.69,R1_PULLBACK,LONG,1730200500000,1730207857000,1730200500000,1730207860000,False,False,True,True,True,2024-10-29T11:15:03.054Z,3054.0,2750.975,2751.325,year=2024/month=10/2024102911.json,2053.0,2024-10-29T13:17:40.039Z,39.0,2756.775,2757.165,year=2024/month=10/2024102913.json,5433.0,5.450000000000273,2024,False,0.75,39,81.9279999999999,False,True
2024-10-29 12:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-10-29 12:15:00+00:00,2024-10-29 16:03:15+00:00,15.98,R1_PULLBACK,LONG,1730204100000,1730217794000,1730204100000,1730217795000,False,False,True,True,True,2024-10-29T12:15:00.190Z,190.0,2753.035,2753.415,year=2024/month=10/2024102912.json,2665.0,2024-10-29T16:03:15.183Z,183.0,2766.518,2766.895,year=2024/month=10/2024102916.json,1225.0,13.103000000000064,2024,False,0.29010566762728146,39,81.9279999999999,False,True
2024-10-29 12:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-10-29 12:45:00+00:00,2024-10-30 05:38:35+00:00,26.48,R1_PULLBACK,LONG,1730205900000,1730266711000,1730205900000,1730266715000,False,False,True,True,True,2024-10-29T12:45:00.017Z,17.0,2751.955,2752.325,year=2024/month=10/2024102912.json,9755.0,2024-10-30T05:38:35.668Z,668.0,2782.015,2782.445,year=2024/month=10/2024103005.json,4806.0,29.69000000000005,2024,False,0.755278310940499,39,81.9279999999999,False,True
2024-10-29 13:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-10-29 13:15:00+00:00,2024-10-30 12:00:10+00:00,22.440000000000307,R1_PULLBACK,LONG,1730207700000,1730381654000,1730207700000,1730289610000,False,False,True,True,True,2024-10-29T13:15:00.083Z,83.0,2755.435,2755.785,year=2024/month=10/2024102913.json,4530.0,2024-10-30T12:00:10.078Z,78.0,2778.518,2778.895,year=2024/month=10/2024103012.json,42.0,22.73300000000017,2024,False,0.4947267497603068,39,81.9279999999999,False,True
