candidate_id,family,regime,direction,threshold,stop_atr,target_r,max_hold_bars,lookback,body_min,session,trades,trades_per_active_day,wins,win_rate,net_r,average_r,net_pips,profit_factor,maximum_drawdown_r,positive_active_month_share,top_5pct_removed_profit_factor,parameter_sha256,stage,gate_pass
EURF2_0624,bb_fade,transition,short,2.0,1.4,1.0,32,0,0.0,liquid,1260,0.6745182012847966,610,0.48412698412698413,-52.180636940925716,-0.041413203921369615,-511.93370095554025,0.9193473510767076,58.93346557716918,0.4,0.8225129795705204,d78627679147d18282116357dd0ec3598c65f8cc37976bd477d629c56a3ca789,development,False
EURF2_0625,bb_fade,transition,short,2.0,1.8,0.7,32,0,0.0,all,1820,0.974304068522484,1063,0.5840659340659341,-16.366817544252207,-0.008992756892446267,-184.40642048426656,0.9780230155840275,32.43003966632604,0.4722222222222222,0.8930345200993653,ae5960ebe49314f5e2198e74486de0390ad04ba85e962e8ee768e71986fc96b2,development,False
EURF2_0626,bb_fade,transition,short,2.0,1.8,0.7,32,0,0.0,liquid,1183,0.6332976445396146,663,0.5604395604395604,-54.51188985787496,-0.04607936589845728,-592.314293104943,0.8925781927365611,61.02613858619144,0.44285714285714284,0.8103192861474009,f4ae28da3b1b95a8f98f50e5e2a95446e777008f5d7dc36ae216bb90d120e30e,development,False
EURF2_0627,bb_fade,transition,short,2.0,1.8,0.8,32,0,0.0,all,1790,0.9582441113490364,996,0.5564245810055866,-1.5606269009396492,-0.000871858603876899,-88.8359246492821,0.9979953295241428,27.66782069287845,0.5,0.9060350758859388,dc1d534c6db96bdff133d8ec1e2af97e6b8681d3af2f1886fa8b98c81215033f,development,False
EURF2_0628,bb_fade,transition,short,2.0,1.8,0.8,32,0,0.0,liquid,1163,0.6225910064239829,620,0.5331040412725709,-47.64224167310464,-0.04096495414712351,-525.5988228617858,0.9098592476766484,54.456490401421036,0.42857142857142855,0.8210428326021355,813d64c1e16fdb7ffd095482e162ad881efae075f637d239b9d6ac36108e503b,development,False
EURF2_0629,bb_fade,transition,short,2.0,1.8,1.0,32,0,0.0,all,1756,0.9400428265524625,900,0.5125284738041003,28.493375972238155,0.016226296111752934,458.7290824953327,1.0340046145120583,28.696220148094802,0.5694444444444444,0.9294680334750273,8507b6b9a1a82a8be170cc259e987ef5686ab36fdab36013f9a605041c92bfeb,development,False
EURF2_0630,bb_fade,transition,short,2.0,1.8,1.0,32,0,0.0,liquid,1146,0.6134903640256959,563,0.4912739965095986,-30.268141332233682,-0.02641199069130339,-237.83829204624186,0.9465679003720023,42.25830953303918,0.4142857142857143,0.8446337189988857,92deccae44298ddf0936eb1fdaee234092e866e0b6f206992a455b4bf66497d5,development,False
EURF2_0631,bb_fade,transition,short,2.5,1.0,0.7,32,0,0.0,all,1115,0.5968950749464668,627,0.5623318385650224,-67.2912287227854,-0.06035087777828287,-394.7111714834306,0.8641875833466347,77.02746764789038,0.39436619718309857,0.7858385832010251,f423da3ebd6ca949770e9288a7a9c0cb6e81a2fb8254d30784c1b4f27eb89e2a,development,False
EURF2_0632,bb_fade,transition,short,2.5,1.0,0.7,32,0,0.0,liquid,727,0.389186295503212,401,0.5515818431911967,-56.261876613844834,-0.07738910125700803,-444.6056651702812,0.8299957692935597,63.71368042633987,0.42028985507246375,0.7524522189748151,72c4db3b25094d9dc4c2860c1e18c2deaebffb2a3dec5bd90d6c4c35130fb971,development,False
EURF2_0633,bb_fade,transition,short,2.5,1.0,0.8,32,0,0.0,all,1109,0.5936830835117773,596,0.5374211000901713,-53.59397800724946,-0.04832640036722224,-277.12468932842063,0.8969775945457505,65.90389450261907,0.4084507042253521,0.8115932501468386,dfab623ec9a7796323ecfb134c10a559289b64c1c3910f7cae013d3906bfbdf4,development,False
EURF2_0634,bb_fade,transition,short,2.5,1.0,0.8,32,0,0.0,liquid,722,0.38650963597430404,381,0.5277008310249307,-46.402811361106274,-0.06426982182978708,-351.58464804856635,0.865687345950063,57.51828879387841,0.43478260869565216,0.780699037181092,5b1a186b514b0bfe4be238763969d123891dde4a32ad971d73f79ce38ee7fd99,development,False
EURF2_0635,bb_fade,transition,short,2.5,1.0,1.0,32,0,0.0,all,1105,0.591541755888651,542,0.49049773755656106,-38.321229509676364,-0.03467984571011436,-194.64274185459817,0.9328896854672698,56.73387549315127,0.43661971830985913,0.8355089052429172,16a2ecfb65f2124128bd8064f5d562ebfa0755d0694a52a6e6c5b0fb3aa2195a,development,False
EURF2_0636,bb_fade,transition,short,2.5,1.0,1.0,32,0,0.0,liquid,719,0.38490364025695933,354,0.49235048678720444,-21.158957561363696,-0.029428313715387615,-162.86357999422353,0.9427847653202949,42.98124000506107,0.42028985507246375,0.8460611610607749,e098cbd41c72f585ea72a0719d5301a2ec3107150f18f6ec4cf0811de7b6cb13,development,False
EURF2_0637,bb_fade,transition,short,2.5,1.4,0.7,32,0,0.0,all,1031,0.5519271948608137,594,0.5761396702230844,-31.301691749800256,-0.030360515761202963,-286.70999216731104,0.9287443932793334,42.53558014042116,0.5211267605633803,0.846506507152638,0cc29a3e6e1e561b5f44f99be4f6f1e0dbee0a92dac44530706b7b4ae36f1c65,development,False
EURF2_0638,bb_fade,transition,short,2.5,1.4,0.7,32,0,0.0,liquid,672,0.35974304068522484,387,0.5758928571428571,-20.28152112853006,-0.03018083501269354,-235.25414300395784,0.929212471818688,31.108524367541182,0.4782608695652174,0.8467289142258693,ca72624c09410e181329ca71bf609145954ff86ccebbeeb0c342e32171b41611,development,False
EURF2_0639,bb_fade,transition,short,2.5,1.4,0.8,32,0,0.0,all,1025,0.5487152034261242,558,0.5443902439024391,-31.282584437709662,-0.030519594573375282,-310.624308589793,0.9333033039292987,38.74410897378779,0.4647887323943662,0.8452091674529162,e3eb5ec36fb17e8160b72430e1ef1d04f72d1990f9fb22fc2a9be4f0c4a163b5,development,False
EURF2_0640,bb_fade,transition,short,2.5,1.4,0.8,32,0,0.0,liquid,667,0.3570663811563169,365,0.5472263868065967,-16.76410006225136,-0.025133583301726176,-233.41126880104474,0.9446830352481183,29.191103301262608,0.463768115942029,0.8554985689533587,4f95b872ecdca802eb371916226a99c0ee97bafaa57328372cf44558aaf50cf3,development,False
EURF2_0641,bb_fade,transition,short,2.5,1.4,1.0,32,0,0.0,all,1020,0.5460385438972163,505,0.4950980392156863,-22.087568999588797,-0.021654479411361567,-243.95504798193866,0.9570727503508303,32.0938058731441,0.4647887323943662,0.8585046668475813,4234819c614752b00854dd61eb164ed53123e9ca8987d3e4ae55bd877a4bebc7,development,False
EURF2_0642,bb_fade,transition,short,2.5,1.4,1.0,32,0,0.0,liquid,664,0.3554603854389722,332,0.5,-9.08736568475548,-0.013685791693908855,-191.14165435481388,0.9725908013549949,23.024666610654247,0.463768115942029,0.8705821676200146,3864a4bc792fe7646926226a61f431ab4443126ffa427904757548cd96b8f100,development,False
EURF2_0643,bb_fade,transition,short,2.5,1.8,0.7,32,0,0.0,all,959,0.5133832976445396,550,0.5735140771637122,-28.409848502039658,-0.029624450992742083,-441.3676567066284,0.9298900910375768,36.99795015161226,0.5211267605633803,0.8474822893456376,7c85b559be4891d7d675e344f60ec32f82309e989779b70e6ac545c2664bc3cd,development,False
EURF2_0644,bb_fade,transition,short,2.5,1.8,0.7,32,0,0.0,liquid,622,0.3329764453961456,357,0.5739549839228296,-17.75399423638563,-0.02854339909386757,-325.83963111010974,0.9322499882924423,25.690622222782387,0.5072463768115942,0.8472732366693948,6cccc0d966a27eabd49ff6ab40dc3c589c0bcf899075d0c8a0ddf45afe371e61,development,False
EURF2_0645,bb_fade,transition,short,2.5,1.8,0.8,32,0,0.0,all,954,0.5107066381156317,517,0.5419287211740041,-27.277896314750322,-0.02859318271986407,-481.33328699344617,0.9366323163820358,40.6778650398433,0.5070422535211268,0.8479171762414454,aa2a4108a3852c9c28feb5d8ce7bca0eff7d55d32973d4d7ca1ae54e6ab1daa6,development,False
EURF2_0646,bb_fade,transition,short,2.5,1.8,0.8,32,0,0.0,liquid,618,0.33083511777301927,335,0.5420711974110033,-17.185480471969058,-0.027808220828428896,-344.76807965907676,0.9381046589760291,25.363010670275933,0.4782608695652174,0.8492531644670739,8bab315102114c12e0444396ba2f397a1764c79138f08ea80929d6221a84dd53,development,False
EURF2_0647,bb_fade,transition,short,2.5,1.8,1.0,32,0,0.0,all,945,0.5058886509635975,471,0.4984126984126984,-11.893081177803142,-0.012585271087622371,-210.8236402095965,0.9745430605329368,40.806063380557006,0.43661971830985913,0.8722607030241981,0d1636180e32a1c5d39a7ab0845e39a59892568ba37e5f2b55986991eccbf1bb,development,False
EURF2_0648,bb_fade,transition,short,2.5,1.8,1.0,32,0,0.0,liquid,613,0.32815845824411133,304,0.49592169657422513,-11.854954479169448,-0.019339240585920795,-197.63949271276897,0.9609016373418149,33.46608370555495,0.43478260869565216,0.8590945918746544,a6384d99c69170e16f10220b24ab123d954afb5a86f8218ae7d9eca81bccf97d,development,False
EURF2_0649,bb_reclaim,chop,long,1.5,1.0,0.7,32,0,0.0,all,2164,1.1584582441113491,1193,0.5512939001848429,-159.47540234671555,-0.07369473306225303,-454.6252725776534,0.836151092772045,184.88622958026073,0.2753623188405797,0.7583165667894379,3a8a44ed499f3695266ad4e12d857af82f4e7863d35daa803d266f3c5153d42d,development,False
EURF2_0650,bb_reclaim,chop,long,1.5,1.0,0.7,32,0,0.0,liquid,1528,0.8179871520342612,825,0.5399214659685864,-135.72340176562292,-0.08882421581519825,-917.4165010803371,0.8058041110872051,148.04877572261495,0.29411764705882354,0.7291761256111581,043ee997f9b97056f141073be1c4145e3ce8343242eccd434708735172621aeb,development,False
EURF2_0651,bb_reclaim,chop,long,1.5,1.0,0.8,32,0,0.0,all,2147,1.149357601713062,1122,0.5225896599906846,-152.45719324308087,-0.07100940532980013,-402.04064813679884,0.851382570067047,178.5161422997888,0.3333333333333333,0.7677004103383532,a1f1470538552c76ed4c51db020f0653b872ba00ad6cbd937a8de7987af2bcda,development,False
EURF2_0652,bb_reclaim,chop,long,1.5,1.0,0.8,32,0,0.0,liquid,1515,0.8110278372591007,772,0.5095709570957095,-137.11468613460028,-0.0905047433231685,-903.7724011454529,0.8141024090704622,155.865766217201,0.29411764705882354,0.7321438389359126,53e6a5840c4fe9509d215f0f477aac1f4031950ab0fa1d07be4af39d171afbc4,development,False
EURF2_0653,bb_reclaim,chop,long,1.5,1.0,1.0,32,0,0.0,all,2122,1.1359743040685224,988,0.4655984919886899,-177.65562079622515,-0.08372083920651516,-563.7446059874928,0.8434193699044343,196.8246544925328,0.3188405797101449,0.7496145208481118,39e71499dade740354b6eb74524fc76e6d8d3c4c36c89a2a2374e1bf9679151d,development,False
EURF2_0654,bb_reclaim,chop,long,1.5,1.0,1.0,32,0,0.0,liquid,1484,0.7944325481798715,670,0.45148247978436656,-158.46183682021461,-0.10678021349071065,-1133.0759476661735,0.8033571796644169,180.925041433082,0.29411764705882354,0.7107333580521761,57d1aa70ed4a89d2be8b6c075f8f8fde0ab283e1db75e12a27b15c46cd473674,development,False
EURF2_0655,bb_reclaim,chop,long,1.5,1.4,0.7,32,0,0.0,all,2102,1.1252676659528908,1165,0.5542340627973359,-133.9690526208601,-0.06373408783104667,-579.881582102666,0.8559223622882675,158.02808871399625,0.3188405797101449,0.7766565148743482,9b655d2a91311328ddc30118369fa8c230e1660d24d755997794b5a3f24540b2,development,False
EURF2_0656,bb_reclaim,chop,long,1.5,1.4,0.7,32,0,0.0,liquid,1494,0.7997858672376874,796,0.5327978580990629,-145.65530318742628,-0.09749350949626927,-1186.1672159183388,0.7880322724432895,153.18784176281406,0.2647058823529412,0.7120955710764743,290797880c3c6d8e3899ea1cf1c3353bb191f10da84f5d887502aa2d5368b4a8,development,False
EURF2_0657,bb_reclaim,chop,long,1.5,1.4,0.8,32,0,0.0,all,2079,1.1129550321199144,1081,0.51996151996152,-148.84186522012357,-0.0715930087638882,-638.8704043665784,0.8495536853976334,176.39726911550727,0.34782608695652173,0.7659612250557043,8551b1b686d606a057afdc172d2b3563214459e40339c2705fe373bed9033dd1,development,False
EURF2_0658,bb_reclaim,chop,long,1.5,1.4,0.8,32,0,0.0,liquid,1479,0.7917558886509636,751,0.5077755240027045,-133.1513258428016,-0.09002794174631616,-1058.9143854744966,0.8136309492898645,146.291305156433,0.2647058823529412,0.7312217606592954,964c4920c8229f04805233e5704daf78a689c343e897864a4eccb097596baff6,development,False
EURF2_0659,bb_reclaim,chop,long,1.5,1.4,1.0,32,0,0.0,all,2044,1.094218415417559,941,0.4603718199608611,-181.4669362812159,-0.08878030150744418,-927.8542680043513,0.8331890108323547,208.9651092656212,0.3333333333333333,0.7389823011138071,c882adb0d8289d53affb12de5183aadb2a1a54d478c90e8ce206a5ed534f28d6,development,False
EURF2_0660,bb_reclaim,chop,long,1.5,1.4,1.0,32,0,0.0,liquid,1429,0.7649892933618844,647,0.45276417074877534,-144.45605435670203,-0.10108891137627854,-1220.1508956368448,0.8108892385368589,159.08501332881218,0.36764705882352944,0.7170667858676447,e92311d2adcffa8613d4db2ff067d32ca6c3ce76ad70fa1490e83ccc0ea9566a,development,False
EURF2_0661,bb_reclaim,chop,long,1.5,1.8,0.7,32,0,0.0,all,1994,1.0674518201284797,1105,0.5541624874623872,-108.14682723496908,-0.054236121983434846,-603.8722717851219,0.8738128499497024,129.77542109516327,0.3188405797101449,0.7926294030325514,202b55af38965a5895d38b050e2a2412e1d2b81a13b370c6ae4bcc19db1f747e,development,False
EURF2_0662,bb_reclaim,chop,long,1.5,1.8,0.7,32,0,0.0,liquid,1415,0.7574946466809421,757,0.5349823321554771,-115.51012102446866,-0.0816325943635821,-1232.8298423016593,0.8156727488543883,122.67532586939517,0.3088235294117647,0.7368128689650449,e15130a9463d0492f75c4e69926f59b0b0e5bc81515685126fcf92c15305d7a4,development,False
EURF2_0663,bb_reclaim,chop,long,1.5,1.8,0.8,32,0,0.0,all,1969,1.0540685224839401,1022,0.5190452006094464,-130.36726641036938,-0.06620988644508348,-801.9485291322792,0.8571780984986305,157.5285277363753,0.36231884057971014,0.7708842716955914,8d1070198902416cf8e36c942978329f753934a6da7316f7431d8d9f2ebec307,development,False
EURF2_0664,bb_reclaim,chop,long,1.5,1.8,0.8,32,0,0.0,liquid,1393,0.7457173447537473,694,0.49820531227566406,-135.66191480842866,-0.09738830926663938,-1421.7864213260655,0.7964067096306785,142.6000849890503,0.3235294117647059,0.7127934891677439,068f6f54f7e69a482e346c5737a7deba7ed3d7c0dcf39f330b753208125489d1,development,False
EURF2_0665,bb_reclaim,chop,long,1.5,1.8,1.0,32,0,0.0,all,1921,1.028372591006424,905,0.4711087975013014,-121.72484633493437,-0.06336535467721727,-643.6939900628079,0.8748662233052061,158.49700488615872,0.4492753623188406,0.7755997094397918,bfd11443c3a1cbb16c84c58444c4344bff3ab6ed3b0c24a9ad1d75839266470a,development,False
EURF2_0666,bb_reclaim,chop,long,1.5,1.8,1.0,32,0,0.0,liquid,1353,0.724304068522484,615,0.45454545454545453,-128.03087777110892,-0.09462740411759712,-1325.991698744118,0.8178257129608187,142.50635841958606,0.3235294117647059,0.7214847705917065,6cc3abd497c14a820688bfcbd3e1ce53c0ac0cbfa24e903724b5f6aa96721a44,development,False
EURF2_0667,bb_reclaim,chop,long,2.0,1.0,0.7,32,0,0.0,all,1695,0.9073875802997858,914,0.5392330383480826,-162.62293001098956,-0.09594273156990535,-924.7322355840536,0.7931727189965899,165.37677847455348,0.2898550724637681,0.7180637479467977,8fc59a2cd5a851eb86bf4ad5121fcedecf9c00842a9035845326ac5883649286,development,False
EURF2_0668,bb_reclaim,chop,long,2.0,1.0,0.7,32,0,0.0,liquid,1156,0.6188436830835118,606,0.5242214532871973,-136.3136499492371,-0.11791838230902862,-1015.0473872633745,0.7525648337675216,138.6283635317386,0.3088235294117647,0.6793597913650045,7fd0a72b141da5dc98069f9b95195c09f03b0779ac979d99a9c1db42bf528ae6,development,False
EURF2_0669,bb_reclaim,chop,long,2.0,1.0,0.8,32,0,0.0,all,1688,0.9036402569593148,866,0.5130331753554502,-150.49046288213486,-0.08915311782116994,-718.6103735464666,0.8180135668118126,153.93279201404403,0.3188405797101449,0.7363268780783784,94c93a0fb44610719e3eebe02c69d2f5e292eeb21c845f7793895a604b066cd3,development,False
EURF2_0670,bb_reclaim,chop,long,2.0,1.0,0.8,32,0,0.0,liquid,1148,0.6145610278372591,573,0.4991289198606272,-126.7178912554168,-0.11038143837579861,-818.2498481894586,0.7797408323451773,134.2983661777334,0.3235294117647059,0.6995649100483179,59ab381be47fbe5347cc35c9d651b17d07549cd9552b908d0d8c19f3de3f8898,development,False
EURF2_0671,bb_reclaim,chop,long,2.0,1.0,1.0,32,0,0.0,all,1670,0.8940042826552462,766,0.45868263473053894,-158.76852129284885,-0.09507097083404123,-752.624771482171,0.8249921667457876,166.06952889523606,0.30434782608695654,0.732907751446158,65462ecafa284d9c5db345bc6cfbc9efe603238e9062326ec51372c414db5879,development,False
EURF2_0672,bb_reclaim,chop,long,2.0,1.0,1.0,32,0,0.0,liquid,1137,0.6086723768736617,506,0.4450307827616535,-134.83435463637755,-0.1185878228991887,-896.3764361179916,0.7853001230227157,140.46663030173892,0.3235294117647059,0.6949864711818862,00a03ec58c3292c07be866643343dc5fa89634d57409a224876e822e3d62f958,development,False
EURF2_0673,bb_reclaim,chop,long,2.0,1.4,0.7,32,0,0.0,all,1646,0.8811563169164882,897,0.5449574726609964,-134.62340811336622,-0.08178821878090294,-909.9503169631748,0.8201746465921398,144.75885581677,0.34782608695652173,0.7431063872783142,7795603af18f25b27c29876ffa599161d6be6475bf00cf569955aa89e30361b6,development,False
EURF2_0674,bb_reclaim,chop,long,2.0,1.4,0.7,32,0,0.0,liquid,1126,0.6027837259100642,592,0.5257548845470693,-126.01401889650106,-0.11191298303419277,-1098.9788700258127,0.7626284310851423,129.95086472091342,0.39705882352941174,0.6879508973299355,ac5f0caa7b6aa3d6e66df7396f06a6bc957095cbd156dd19274d455e2e6e5897,development,False
EURF2_0675,bb_reclaim,chop,long,2.0,1.4,0.8,32,0,0.0,all,1634,0.8747323340471093,842,0.5152998776009792,-132.26712882880403,-0.08094683526854592,-826.5908765695528,0.832575720251598,148.4346644057955,0.4057971014492754,0.750054753563503,75af39a716d98a49d7e784778691c19627aa98c3fb7508403f4f2252841ed7b6,development,False
EURF2_0676,bb_reclaim,chop,long,2.0,1.4,0.8,32,0,0.0,liquid,1118,0.5985010706638115,558,0.4991055456171735,-121.05829813251248,-0.10828112534213996,-986.0097069427276,0.7822133490512168,128.32683659843897,0.35294117647058826,0.7020722965538221,a11f4427307b40a30f2109fdc15f8b8947f3ba7a34795ffec6fa2721e0972bb9,development,False
EURF2_0677,bb_reclaim,chop,long,2.0,1.4,1.0,32,0,0.0,all,1612,0.8629550321199143,753,0.46712158808933,-121.45647771569364,-0.07534520950105064,-757.0803357479152,0.8576154941568679,139.4740865269504,0.43478260869565216,0.7631409535281333,9e7a4f2e9c1585b0d26003c3caf4baa7be8d5e55719689dad93bf021c7599f00,development,False
EURF2_0678,bb_reclaim,chop,long,2.0,1.4,1.0,32,0,0.0,liquid,1104,0.5910064239828694,497,0.45018115942028986,-119.75327315124363,-0.10847216770945982,-1001.0012515166378,0.8002109327229003,131.9567289228047,0.35294117647058826,0.7072227284010949,c8fa11eb7a50a5ef2afab80455068e432345734d3a42c16c90df6fc378d0c1dc,development,False
EURF2_0679,bb_reclaim,chop,long,2.0,1.8,0.7,32,0,0.0,all,1580,0.8458244111349036,875,0.5537974683544303,-95.07001423854032,-0.06017089508768375,-856.8325082366334,0.8622018693100106,109.77277120259447,0.4492753623188406,0.7825393135315203,a4f26aa90b452b036d5d206eed0e412ac1377e45a2b92041a0828a67ac2de960,development,False
EURF2_0680,bb_reclaim,chop,long,2.0,1.8,0.7,32,0,0.0,liquid,1081,0.578693790149893,582,0.5383903792784459,-91.43540727310693,-0.08458409553478902,-1054.0977458593393,0.8121642535984855,101.86324581179237,0.45588235294117646,0.7335369997791482,8bb09a26e17d5538dfe42ccd2614a3d6b3e76d6aa374c1428ca189ec07ed3b66,development,False
EURF2_0681,bb_reclaim,chop,long,2.0,1.8,0.8,32,0,0.0,all,1563,0.8367237687366167,811,0.5188739603326935,-108.27416606908153,-0.06927329882858703,-907.5146212318042,0.8528891945939405,127.13915697351233,0.463768115942029,0.7674878377691534,14563f9fbb9165e1dce99a06440fdce3465d6f87ab8b6cde677e7eca8cfe2cff,development,False
EURF2_0682,bb_reclaim,chop,long,2.0,1.8,0.8,32,0,0.0,liquid,1068,0.5717344753747323,537,0.5028089887640449,-103.44332413881999,-0.09685704507380148,-1087.1197941151213,0.8005172355491273,118.7877358895906,0.4117647058823529,0.7176357628957516,8c06eaf7e538d8604a7f95a092ebc485dfb66b405a0d1f027d43247c58edc8ee,development,False
EURF2_0683,bb_reclaim,chop,long,2.0,1.8,1.0,32,0,0.0,all,1524,0.815845824411135,709,0.4652230971128609,-121.25315929910063,-0.07956244048497417,-1111.9061973543598,0.846978470013614,141.7968465641252,0.4057971014492754,0.7502395704820963,5c2f3b17179db7abb735678d53c14ef0f5c5934cd971f6b1ac8432d13dcb8cde,development,False
EURF2_0684,bb_reclaim,chop,long,2.0,1.8,1.0,32,0,0.0,liquid,1044,0.5588865096359743,471,0.4511494252873563,-111.34046704293436,-0.10664795693767659,-1218.5072148544452,0.7992868324986176,124.63276363609205,0.35294117647058826,0.704154265508142,48a6441dfdb7d489d53d133531e455926c1f7f64e40e70386456dedaf5717f53,development,False
EURF2_0685,bb_reclaim,chop,long,2.5,1.0,0.7,32,0,0.0,all,943,0.5048179871520343,509,0.5397667020148462,-85.78106682565418,-0.0909661366125707,-633.3405819340676,0.8012866278482601,87.8370453709178,0.3484848484848485,0.7240212708796296,354e4f22ca878f3e337b1f1f4a266a9ca26980ab41b60526aef511aa671cec11,development,False
EURF2_0686,bb_reclaim,chop,long,2.5,1.0,0.7,32,0,0.0,liquid,619,0.33137044967880086,325,0.5250403877221325,-72.53817668740035,-0.11718606896187456,-636.5571159672068,0.7529768192207075,75.63414203916558,0.3787878787878788,0.6795952624926564,652f930291a8ffba514ac24f7c652a970eb98257543da40b93fb8fa4807ff08e,development,False
EURF2_0687,bb_reclaim,chop,long,2.5,1.0,0.8,32,0,0.0,all,935,0.5005353319057816,489,0.5229946524064171,-63.61486945399241,-0.06803729353368172,-428.0322242533874,0.856383712530348,72.37538229674449,0.3787878787878788,0.7720565632501697,bfbc76b3262e642552b1bad94cb6f08506d12c7b1e3dad65fc7b0c7e2b6391be,development,False
EURF2_0688,bb_reclaim,chop,long,2.5,1.0,0.8,32,0,0.0,liquid,615,0.3292291220556745,314,0.510569105691057,-57.205752651953475,-0.09301748398691621,-453.2153584001809,0.8098437186307375,67.3302894322906,0.42424242424242425,0.7279195584318308,e5f9ddf24115449fc91179881e9af9175cfac26fc9d8b0b32d834e40c5899ed1,development,False
EURF2_0689,bb_reclaim,chop,long,2.5,1.0,1.0,32,0,0.0,all,925,0.49518201284796576,434,0.46918918918918917,-67.70563787374023,-0.07319528418782728,-436.09689476783893,0.8610289012305566,78.28669033100594,0.3333333333333333,0.765108465376452,de59366827da81d340c0741c28a74048433d77b877567dfe7280ae1ce813d08a,development,False
EURF2_0690,bb_reclaim,chop,long,2.5,1.0,1.0,32,0,0.0,liquid,607,0.32494646680942185,278,0.45799011532125206,-59.55936987866781,-0.09812087294673445,-494.2412242866269,0.8182665657457686,70.28556888020253,0.3484848484848485,0.7241872393184404,e713bf065f2782086a23bde42342e9080e252254121b62fc29edb04665c62951,development,False
EURF2_0691,bb_reclaim,chop,long,2.5,1.4,0.7,32,0,0.0,all,923,0.4941113490364026,516,0.5590465872156013,-50.60276367141012,-0.054824229329805116,-450.845450880415,0.8740453442530678,63.15798502929976,0.3939393939393939,0.7927189164310968,1e12e430b795179fdd9362c7ae86701fc29f7bab8ef64b663f391601f3e6b5b7,development,False
EURF2_0692,bb_reclaim,chop,long,2.5,1.4,0.7,32,0,0.0,liquid,613,0.32815845824411133,326,0.531810766721044,-62.952775698575095,-0.10269620831741451,-650.3919255477131,0.7787634180208033,65.49501517509002,0.42424242424242425,0.703014057599736,4d2a8b2370db06a575c767407b1b348f571660be3e1e91947bfd9b6647a078ea,development,False
EURF2_0693,bb_reclaim,chop,long,2.5,1.4,0.8,32,0,0.0,all,914,0.4892933618843683,485,0.5306345733041575,-47.60642980296274,-0.05208580941243188,-356.4012349176004,0.8874959278811176,64.81495241489563,0.3787878787878788,0.801065410925129,e29e04994886767332a1209896ce2c9df7f814bf2798756604dcb11563c51279,development,False
EURF2_0694,bb_reclaim,chop,long,2.5,1.4,0.8,32,0,0.0,liquid,607,0.32494646680942185,306,0.5041186161449753,-62.76413384589358,-0.10340054999323489,-580.7843780394874,0.7899550999678948,68.63494475098003,0.4090909090909091,0.7074558590991286,f77a1d32297f51f7ec441241ef8be5e0ba9fc62d9ee59460e51640af007bcc13,development,False
EURF2_0695,bb_reclaim,chop,long,2.5,1.4,1.0,32,0,0.0,all,902,0.4828693790149893,429,0.47560975609756095,-55.24638133483136,-0.06124875979471326,-465.969467545193,0.8815052998057398,78.66937332497854,0.3939393939393939,0.7833711966231421,0227ef46ae7cdf2eec850863313f60f8969f90bf94766088c9ba8abcf411d9be,development,False
EURF2_0696,bb_reclaim,chop,long,2.5,1.4,1.0,32,0,0.0,liquid,599,0.32066381156316914,271,0.4524207011686144,-66.48046154214144,-0.11098574547936801,-684.5973071797353,0.7952135732326203,81.10467922756847,0.3484848484848485,0.7032814571072794,d37e37699f051c569b701a090aff2c1edef4dcdaad38503799489d65944cc6a1,development,False
EURF2_0697,bb_reclaim,chop,long,2.5,1.8,0.7,32,0,0.0,all,892,0.47751605995717344,497,0.5571748878923767,-48.83273510870426,-0.054745218731731236,-560.9575116286813,0.8736573841432357,67.21590640495171,0.4393939393939394,0.7926467658869087,19046bc98fc9991a0bd9e278baf657f4b47baf3079872f9cf159b9c4643d95c1,development,False
EURF2_0698,bb_reclaim,chop,long,2.5,1.8,0.7,32,0,0.0,liquid,591,0.3163811563169165,312,0.5279187817258884,-63.11530284368464,-0.10679408264582849,-802.811715827123,0.7702962931510206,70.09445339453596,0.3939393939393939,0.6943233875708714,807c5b64326252b6cfab4c1126299d621a2346818f7567f14fd1a796e257ef44,development,False
EURF2_0699,bb_reclaim,chop,long,2.5,1.8,0.8,32,0,0.0,all,874,0.4678800856531049,459,0.5251716247139588,-54.384035471118295,-0.06222429687770972,-569.311849106686,0.8663221379431216,79.75323246219087,0.42424242424242425,0.7802695457051023,4e98694b2ff182392558938e54bcaf3fcf55d112894d8d4cca326ab7dfdf8892,development,False
EURF2_0700,bb_reclaim,chop,long,2.5,1.8,0.8,32,0,0.0,liquid,582,0.31156316916488225,291,0.5,-64.34402697028135,-0.11055674737161744,-790.7551455189666,0.7757870522104542,77.92899612639101,0.3484848484848485,0.6926060004700343,2f6e1c009f162e13ac4d0494459f3f3de9656f9be7a0c9a0de379832745d5ebd,development,False
EURF2_0701,bb_reclaim,chop,long,2.5,1.8,1.0,32,0,0.0,all,862,0.4614561027837259,414,0.4802784222737819,-49.522183187969475,-0.057450328524326535,-583.9589929675415,0.8869275749331955,78.35492766154923,0.3939393939393939,0.7869297384556395,0d5c87544dd6bc4163d9ab6e55213d9938fb0ebce8a4701432f3fda14c34423d,development,False
EURF2_0702,bb_reclaim,chop,long,2.5,1.8,1.0,32,0,0.0,liquid,575,0.3078158458244111,262,0.45565217391304347,-61.70969565248426,-0.1073212098304074,-822.8485605449355,0.7989773935129807,76.94558330757688,0.3787878787878788,0.7049402206501186,1863a4e1cd603d70d1352b1a6da754e966459690d2841f3dce2482428079d570,development,False
