month,subregime,expert_id,training_trades,training_early_trades,training_late_trades,training_profit_factor,training_stress_profit_factor,training_early_profit_factor,training_late_profit_factor,training_net_r,training_overlap_rejections,admitted
2022-11,6,H4_ONE_BAR_FADE,162,70,92,1.1472287334290991,1.1012067261675125,1.0848570413376792,1.1961470670729322,13.464225424663436,3,False
2022-11,6,H4_THREE_BAR_FADE,119,53,66,1.2167027588455661,1.1671223331329466,0.9369560415274416,1.4880055861008572,14.15696035636899,1,False
2022-11,6,H4_THREE_BAR_FOLLOW,120,54,66,0.6125443168217841,0.58788860492215,0.6832456883852404,0.5580237595277271,-33.10028848108519,0,False
2022-11,6,H4_SIX_BAR_FOLLOW,86,37,49,0.6068728096574149,0.58180069580274,0.7060757241102916,0.5372272652239387,-24.207412406176832,0,False
2022-11,6,H4_PRIOR24_EXTREME_FADE,28,15,13,0.7043691831929976,0.6745407359982138,0.9907360328318439,0.4464360711194954,-5.647027686696069,0,False
2022-11,6,H4_PRIOR24_EXTREME_FOLLOW,15,7,8,0.5403596580648128,0.5157328309737901,0.5937472419954543,0.49581729933315977,-5.085047041029638,0,False
2022-11,6,H4_BODY_FADE,162,70,92,1.1472287334290991,1.1012067261675125,1.0848570413376792,1.1961470670729322,13.464225424663436,3,False
2022-11,6,H4_BODY_FOLLOW,161,70,91,0.7080858902081031,0.679905862395548,0.7717563034108736,0.6613298418507513,-32.05630072749522,4,False
2022-11,6,H4_MACRO_PRESSURE_FOLLOW,59,23,36,1.1358679240924703,1.0965631179762159,1.5123284545790292,0.9477749224223696,4.503063115665934,1,False
2022-11,6,H4_MACRO_PRESSURE_FADE,60,24,36,0.6384172813952816,0.6167600414408374,0.39214080824011766,0.8418026242983158,-15.249825527990186,0,False
2022-12,1,H4_ONE_BAR_FADE,140,68,72,1.1156836576414635,1.070355556981081,1.174654617371389,1.0623405832775443,9.299734681839283,45,False
2022-12,1,H4_THREE_BAR_FADE,170,87,83,0.9209659638711752,0.883979680113993,0.9544850193517429,0.8868122926250861,-8.339498961163528,83,False
2022-12,1,H4_THREE_BAR_FOLLOW,173,88,85,0.9822282885492132,0.9424984383930355,1.020192715247357,0.9439046204721099,-1.8664334806030567,80,False
2022-12,1,H4_SIX_BAR_FOLLOW,141,77,64,1.0953088728388576,1.0517691735078185,0.9397932987412386,1.3125378084817665,7.805149427818863,122,False
2022-12,1,H4_PRIOR24_EXTREME_FADE,42,22,20,0.8264835664091719,0.7932738343303951,1.0300756291405047,0.6374749462100353,-4.709374983615403,16,False
2022-12,1,H4_PRIOR24_EXTREME_FOLLOW,9,3,6,1.190076770630153,1.1418060623664346,2.976081139808211,0.7433664910173542,0.9547988256836948,0,False
2022-12,1,H4_BODY_FADE,141,69,72,1.1342700093083689,1.0881542467373504,1.2137836840083744,1.0623405832775443,10.794173728249636,45,False
2022-12,1,H4_BODY_FOLLOW,146,70,76,0.7944226596859327,0.7623126912076441,0.7203753468976418,0.8676905036797097,-19.731818199096434,40,False
2022-12,1,H4_MACRO_PRESSURE_FOLLOW,72,38,34,0.8415550014186703,0.8109895433039512,0.868796631349435,0.8118465796223445,-7.319865229991915,68,False
2022-12,1,H4_MACRO_PRESSURE_FADE,70,39,31,1.0530968443627498,1.0148022386027704,1.0361142488729675,1.074783641222332,2.1869762312878356,70,False
2022-12,2,H4_ONE_BAR_FADE,171,87,84,0.9347204483413175,0.8950673959099555,0.7433818547015433,1.1709058625688527,-6.89005185924766,53,False
2022-12,2,H4_THREE_BAR_FADE,185,94,91,0.9692900077198546,0.9285919647948091,0.8044397431494661,1.1665404234371501,-3.4570524500463167,105,False
2022-12,2,H4_THREE_BAR_FOLLOW,171,93,78,0.803855664261923,0.7701457230329747,0.9825349967059188,0.6219641004371816,-21.886747243352637,119,False
2022-12,2,H4_SIX_BAR_FOLLOW,160,85,75,0.9163500888323672,0.8780670270695838,1.2609507734433596,0.6173261413663307,-8.323833955192681,159,False
2022-12,2,H4_PRIOR24_EXTREME_FADE,43,25,18,0.7970318540957224,0.765298297855905,0.3716905507121497,1.861748523474766,-5.711891038828483,15,False
2022-12,2,H4_PRIOR24_EXTREME_FOLLOW,10,6,4,2.231390119293154,2.141113752049232,1.4861164696612665,4.467456234097367,4.950777039689136,3,False
2022-12,2,H4_BODY_FADE,167,83,84,0.9476525146882352,0.9075413007451021,0.7569256284812048,1.1709058625688527,-5.367238675415608,48,False
2022-12,2,H4_BODY_FOLLOW,157,81,76,0.8476069331471483,0.8116980909492185,0.9710925126837504,0.728981040160154,-15.319076273033932,58,False
2022-12,2,H4_MACRO_PRESSURE_FOLLOW,74,32,42,1.134738920776234,1.0946535435916707,1.6878065415885166,0.8275405569001947,5.683210964034873,69,False
2022-12,2,H4_MACRO_PRESSURE_FADE,80,35,45,0.6769928783445543,0.6534825569134455,0.3081222240309382,1.0884683366183343,-17.84299563626005,63,False
2022-12,3,H4_ONE_BAR_FADE,126,61,65,0.7980127089237077,0.7647444914354617,0.5748473893068288,1.0563664625736031,-16.650787387969114,35,False
2022-12,3,H4_THREE_BAR_FADE,140,57,83,0.9061555832075946,0.8691155704380829,0.5315049611132693,1.2557183630539603,-8.206623375063012,72,False
2022-12,3,H4_THREE_BAR_FOLLOW,147,56,91,0.9048337113432937,0.8680781194463144,1.598359051249064,0.6122740428852848,-8.703279695422182,65,False
2022-12,3,H4_SIX_BAR_FOLLOW,120,53,67,1.012912212300617,0.9710724405383651,1.328434399358082,0.807445103737248,0.9213770026948733,87,False
