regime_owner,geometry_id,schema_id,history_mode,state_count,block_number,block_start,block_end,history_start,purge_cutoff,training_action_rows,test_action_rows,populated_state_actions,short_global_rows,long_global_rows
TRANSITION,T_G1_FAST,T09_AGE_RANGE_VWAP,ROLLING_8Y,180,15,2019-01-01 00:00:00+00:00,2019-07-01 00:00:00+00:00,2011-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,8624,30,344,4312,4312
TRANSITION,T_G1_FAST,T09_AGE_RANGE_VWAP,ROLLING_8Y,180,16,2019-07-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2011-07-01 00:00:00+00:00,2019-06-30 00:00:00+00:00,8333,636,344,4166,4167
TRANSITION,T_G1_FAST,T09_AGE_RANGE_VWAP,ROLLING_8Y,180,17,2020-01-01 00:00:00+00:00,2020-07-01 00:00:00+00:00,2012-01-01 00:00:00+00:00,2019-12-31 00:00:00+00:00,7930,452,342,3965,3965
TRANSITION,T_G1_FAST,T09_AGE_RANGE_VWAP,ROLLING_8Y,180,18,2020-07-01 00:00:00+00:00,2021-01-01 00:00:00+00:00,2012-07-01 00:00:00+00:00,2020-06-30 00:00:00+00:00,7358,1070,340,3679,3679
TRANSITION,T_G1_FAST,T09_AGE_RANGE_VWAP,ROLLING_8Y,180,19,2021-01-01 00:00:00+00:00,2021-07-01 00:00:00+00:00,2013-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,8086,1030,340,4043,4043
TRANSITION,T_G1_FAST,T09_AGE_RANGE_VWAP,ROLLING_8Y,180,20,2021-07-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,2013-07-01 00:00:00+00:00,2021-06-30 00:00:00+00:00,8457,714,352,4229,4228
TRANSITION,T_G1_FAST,T09_AGE_RANGE_VWAP,ROLLING_8Y,180,21,2022-01-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,2014-01-01 00:00:00+00:00,2021-12-31 00:00:00+00:00,8168,974,350,4084,4084
TRANSITION,T_G1_FAST,T09_AGE_RANGE_VWAP,ROLLING_8Y,180,22,2022-07-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2014-07-01 00:00:00+00:00,2022-06-30 00:00:00+00:00,8540,878,350,4270,4270
TRANSITION,T_G1_FAST,T09_AGE_RANGE_VWAP,ROLLING_8Y,180,23,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,2015-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,9022,902,350,4511,4511
TRANSITION,T_G1_FAST,T09_AGE_RANGE_VWAP,ROLLING_8Y,180,24,2023-07-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2015-07-01 00:00:00+00:00,2023-06-30 00:00:00+00:00,9375,566,348,4688,4687
TRANSITION,T_G1_FAST,T09_AGE_RANGE_VWAP,ROLLING_8Y,180,25,2024-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,2016-01-01 00:00:00+00:00,2023-12-31 00:00:00+00:00,9650,1038,348,4825,4825
TRANSITION,T_G1_FAST,T09_AGE_RANGE_VWAP,ROLLING_8Y,180,26,2024-07-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2016-07-01 00:00:00+00:00,2024-06-30 00:00:00+00:00,10204,1332,348,5102,5102
TRANSITION,T_G1_FAST,T09_AGE_RANGE_VWAP,ROLLING_8Y,180,27,2025-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00,10949,1460,348,5475,5474
TRANSITION,T_G1_FAST,T09_AGE_RANGE_VWAP,ROLLING_8Y,180,28,2025-07-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2017-07-01 00:00:00+00:00,2025-06-30 00:00:00+00:00,11976,2002,352,5988,5988
TRANSITION,T_G1_FAST,T09_AGE_RANGE_VWAP,ROLLING_8Y,180,29,2026-01-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,2018-01-01 00:00:00+00:00,2025-12-31 00:00:00+00:00,13601,2514,352,6800,6801
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,EXPANDING,140,1,2012-01-01 00:00:00+00:00,2012-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2011-12-31 00:00:00+00:00,1566,1024,262,783,783
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,EXPANDING,140,2,2012-07-01 00:00:00+00:00,2013-01-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2012-06-30 00:00:00+00:00,2590,332,276,1295,1295
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,EXPANDING,140,3,2013-01-01 00:00:00+00:00,2013-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2012-12-31 00:00:00+00:00,2922,652,276,1461,1461
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,EXPANDING,140,4,2013-07-01 00:00:00+00:00,2014-01-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2013-06-30 00:00:00+00:00,3574,1016,280,1787,1787
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,EXPANDING,140,5,2014-01-01 00:00:00+00:00,2014-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2013-12-31 00:00:00+00:00,4590,598,280,2295,2295
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,EXPANDING,140,6,2014-07-01 00:00:00+00:00,2015-01-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2014-06-30 00:00:00+00:00,5176,404,280,2588,2588
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,EXPANDING,140,7,2015-01-01 00:00:00+00:00,2015-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2014-12-31 00:00:00+00:00,5587,534,280,2793,2794
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,EXPANDING,140,8,2015-07-01 00:00:00+00:00,2016-01-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2015-06-30 00:00:00+00:00,6126,304,280,3063,3063
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,EXPANDING,140,9,2016-01-01 00:00:00+00:00,2016-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2015-12-31 00:00:00+00:00,6430,484,280,3215,3215
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,EXPANDING,140,10,2016-07-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2016-06-30 00:00:00+00:00,6904,586,280,3452,3452
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,EXPANDING,140,11,2017-01-01 00:00:00+00:00,2017-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2016-12-31 00:00:00+00:00,7500,422,280,3750,3750
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,EXPANDING,140,12,2017-07-01 00:00:00+00:00,2018-01-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2017-06-30 00:00:00+00:00,7918,354,280,3959,3959
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,EXPANDING,140,13,2018-01-01 00:00:00+00:00,2018-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2017-12-31 00:00:00+00:00,8276,346,280,4138,4138
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,EXPANDING,140,14,2018-07-01 00:00:00+00:00,2019-01-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2018-06-30 00:00:00+00:00,8622,204,280,4311,4311
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,EXPANDING,140,15,2019-01-01 00:00:00+00:00,2019-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,8824,28,280,4412,4412
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,EXPANDING,140,16,2019-07-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2019-06-30 00:00:00+00:00,8853,632,280,4426,4427
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,EXPANDING,140,17,2020-01-01 00:00:00+00:00,2020-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2019-12-31 00:00:00+00:00,9486,452,280,4743,4743
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,EXPANDING,140,18,2020-07-01 00:00:00+00:00,2021-01-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2020-06-30 00:00:00+00:00,9938,1070,280,4969,4969
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,EXPANDING,140,19,2021-01-01 00:00:00+00:00,2021-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,10998,1030,280,5499,5499
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,EXPANDING,140,20,2021-07-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2021-06-30 00:00:00+00:00,12021,714,280,6011,6010
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,EXPANDING,140,21,2022-01-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2021-12-31 00:00:00+00:00,12748,972,280,6374,6374
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,EXPANDING,140,22,2022-07-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2022-06-30 00:00:00+00:00,13716,876,280,6858,6858
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,EXPANDING,140,23,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,14600,900,280,7300,7300
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,EXPANDING,140,24,2023-07-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2023-06-30 00:00:00+00:00,15485,564,280,7743,7742
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,EXPANDING,140,25,2024-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2023-12-31 00:00:00+00:00,16062,1036,280,8031,8031
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,EXPANDING,140,26,2024-07-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2024-06-30 00:00:00+00:00,17100,1324,280,8550,8550
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,EXPANDING,140,27,2025-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00,18423,1454,280,9212,9211
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,EXPANDING,140,28,2025-07-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2025-06-30 00:00:00+00:00,19868,2000,280,9934,9934
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,EXPANDING,140,29,2026-01-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2025-12-31 00:00:00+00:00,21845,2492,280,10922,10923
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_4Y,140,1,2012-01-01 00:00:00+00:00,2012-07-01 00:00:00+00:00,2008-01-01 00:00:00+00:00,2011-12-31 00:00:00+00:00,1566,1024,262,783,783
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_4Y,140,2,2012-07-01 00:00:00+00:00,2013-01-01 00:00:00+00:00,2008-07-01 00:00:00+00:00,2012-06-30 00:00:00+00:00,2590,332,276,1295,1295
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_4Y,140,3,2013-01-01 00:00:00+00:00,2013-07-01 00:00:00+00:00,2009-01-01 00:00:00+00:00,2012-12-31 00:00:00+00:00,2922,652,276,1461,1461
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_4Y,140,4,2013-07-01 00:00:00+00:00,2014-01-01 00:00:00+00:00,2009-07-01 00:00:00+00:00,2013-06-30 00:00:00+00:00,3574,1016,280,1787,1787
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_4Y,140,5,2014-01-01 00:00:00+00:00,2014-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2013-12-31 00:00:00+00:00,4590,598,280,2295,2295
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_4Y,140,6,2014-07-01 00:00:00+00:00,2015-01-01 00:00:00+00:00,2010-07-01 00:00:00+00:00,2014-06-30 00:00:00+00:00,5098,404,280,2549,2549
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_4Y,140,7,2015-01-01 00:00:00+00:00,2015-07-01 00:00:00+00:00,2011-01-01 00:00:00+00:00,2014-12-31 00:00:00+00:00,5383,534,280,2691,2692
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_4Y,140,8,2015-07-01 00:00:00+00:00,2016-01-01 00:00:00+00:00,2011-07-01 00:00:00+00:00,2015-06-30 00:00:00+00:00,5602,304,280,2801,2801
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_4Y,140,9,2016-01-01 00:00:00+00:00,2016-07-01 00:00:00+00:00,2012-01-01 00:00:00+00:00,2015-12-31 00:00:00+00:00,4864,484,278,2432,2432
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_4Y,140,10,2016-07-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,2012-07-01 00:00:00+00:00,2016-06-30 00:00:00+00:00,4314,586,276,2157,2157
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_4Y,140,11,2017-01-01 00:00:00+00:00,2017-07-01 00:00:00+00:00,2013-01-01 00:00:00+00:00,2016-12-31 00:00:00+00:00,4578,422,278,2289,2289
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_4Y,140,12,2017-07-01 00:00:00+00:00,2018-01-01 00:00:00+00:00,2013-07-01 00:00:00+00:00,2017-06-30 00:00:00+00:00,4344,354,276,2172,2172
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_4Y,140,13,2018-01-01 00:00:00+00:00,2018-07-01 00:00:00+00:00,2014-01-01 00:00:00+00:00,2017-12-31 00:00:00+00:00,3686,346,272,1843,1843
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_4Y,140,14,2018-07-01 00:00:00+00:00,2019-01-01 00:00:00+00:00,2014-07-01 00:00:00+00:00,2018-06-30 00:00:00+00:00,3434,204,268,1717,1717
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_4Y,140,15,2019-01-01 00:00:00+00:00,2019-07-01 00:00:00+00:00,2015-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,3232,28,266,1616,1616
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_4Y,140,16,2019-07-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2015-07-01 00:00:00+00:00,2019-06-30 00:00:00+00:00,2727,632,260,1363,1364
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_4Y,140,17,2020-01-01 00:00:00+00:00,2020-07-01 00:00:00+00:00,2016-01-01 00:00:00+00:00,2019-12-31 00:00:00+00:00,3056,452,268,1528,1528
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_4Y,140,18,2020-07-01 00:00:00+00:00,2021-01-01 00:00:00+00:00,2016-07-01 00:00:00+00:00,2020-06-30 00:00:00+00:00,3024,1070,268,1512,1512
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_4Y,140,19,2021-01-01 00:00:00+00:00,2021-07-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,3498,1030,270,1749,1749
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_4Y,140,20,2021-07-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,2017-07-01 00:00:00+00:00,2021-06-30 00:00:00+00:00,4099,714,272,2050,2049
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_4Y,140,21,2022-01-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,2018-01-01 00:00:00+00:00,2021-12-31 00:00:00+00:00,4472,972,270,2236,2236
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_4Y,140,22,2022-07-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2018-07-01 00:00:00+00:00,2022-06-30 00:00:00+00:00,5094,876,272,2547,2547
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_4Y,140,23,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,2019-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,5774,900,272,2887,2887
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_4Y,140,24,2023-07-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2019-07-01 00:00:00+00:00,2023-06-30 00:00:00+00:00,6631,564,274,3316,3315
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_4Y,140,25,2024-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2023-12-31 00:00:00+00:00,6576,1036,272,3288,3288
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_4Y,140,26,2024-07-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2020-07-01 00:00:00+00:00,2024-06-30 00:00:00+00:00,7162,1324,272,3581,3581
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_4Y,140,27,2025-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2021-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00,7415,1454,272,3708,3707
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_4Y,140,28,2025-07-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2021-07-01 00:00:00+00:00,2025-06-30 00:00:00+00:00,7830,2000,278,3915,3915
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_4Y,140,29,2026-01-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,2025-12-31 00:00:00+00:00,9093,2492,280,4546,4547
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,1,2012-01-01 00:00:00+00:00,2012-07-01 00:00:00+00:00,2004-01-01 00:00:00+00:00,2011-12-31 00:00:00+00:00,1566,1024,262,783,783
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,2,2012-07-01 00:00:00+00:00,2013-01-01 00:00:00+00:00,2004-07-01 00:00:00+00:00,2012-06-30 00:00:00+00:00,2590,332,276,1295,1295
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,3,2013-01-01 00:00:00+00:00,2013-07-01 00:00:00+00:00,2005-01-01 00:00:00+00:00,2012-12-31 00:00:00+00:00,2922,652,276,1461,1461
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,4,2013-07-01 00:00:00+00:00,2014-01-01 00:00:00+00:00,2005-07-01 00:00:00+00:00,2013-06-30 00:00:00+00:00,3574,1016,280,1787,1787
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,5,2014-01-01 00:00:00+00:00,2014-07-01 00:00:00+00:00,2006-01-01 00:00:00+00:00,2013-12-31 00:00:00+00:00,4590,598,280,2295,2295
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,6,2014-07-01 00:00:00+00:00,2015-01-01 00:00:00+00:00,2006-07-01 00:00:00+00:00,2014-06-30 00:00:00+00:00,5176,404,280,2588,2588
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,7,2015-01-01 00:00:00+00:00,2015-07-01 00:00:00+00:00,2007-01-01 00:00:00+00:00,2014-12-31 00:00:00+00:00,5587,534,280,2793,2794
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,8,2015-07-01 00:00:00+00:00,2016-01-01 00:00:00+00:00,2007-07-01 00:00:00+00:00,2015-06-30 00:00:00+00:00,6126,304,280,3063,3063
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,9,2016-01-01 00:00:00+00:00,2016-07-01 00:00:00+00:00,2008-01-01 00:00:00+00:00,2015-12-31 00:00:00+00:00,6430,484,280,3215,3215
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,10,2016-07-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,2008-07-01 00:00:00+00:00,2016-06-30 00:00:00+00:00,6904,586,280,3452,3452
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,11,2017-01-01 00:00:00+00:00,2017-07-01 00:00:00+00:00,2009-01-01 00:00:00+00:00,2016-12-31 00:00:00+00:00,7500,422,280,3750,3750
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,12,2017-07-01 00:00:00+00:00,2018-01-01 00:00:00+00:00,2009-07-01 00:00:00+00:00,2017-06-30 00:00:00+00:00,7918,354,280,3959,3959
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,13,2018-01-01 00:00:00+00:00,2018-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2017-12-31 00:00:00+00:00,8276,346,280,4138,4138
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,14,2018-07-01 00:00:00+00:00,2019-01-01 00:00:00+00:00,2010-07-01 00:00:00+00:00,2018-06-30 00:00:00+00:00,8544,204,280,4272,4272
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,15,2019-01-01 00:00:00+00:00,2019-07-01 00:00:00+00:00,2011-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,8620,28,280,4310,4310
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,16,2019-07-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2011-07-01 00:00:00+00:00,2019-06-30 00:00:00+00:00,8329,632,280,4164,4165
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,17,2020-01-01 00:00:00+00:00,2020-07-01 00:00:00+00:00,2012-01-01 00:00:00+00:00,2019-12-31 00:00:00+00:00,7920,452,280,3960,3960
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,18,2020-07-01 00:00:00+00:00,2021-01-01 00:00:00+00:00,2012-07-01 00:00:00+00:00,2020-06-30 00:00:00+00:00,7348,1070,278,3674,3674
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,19,2021-01-01 00:00:00+00:00,2021-07-01 00:00:00+00:00,2013-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,8076,1030,278,4038,4038
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,20,2021-07-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,2013-07-01 00:00:00+00:00,2021-06-30 00:00:00+00:00,8447,714,276,4224,4223
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,21,2022-01-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,2014-01-01 00:00:00+00:00,2021-12-31 00:00:00+00:00,8158,972,276,4079,4079
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,22,2022-07-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2014-07-01 00:00:00+00:00,2022-06-30 00:00:00+00:00,8528,876,276,4264,4264
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,23,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,2015-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,9008,900,276,4504,4504
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,24,2023-07-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2015-07-01 00:00:00+00:00,2023-06-30 00:00:00+00:00,9359,564,278,4680,4679
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,25,2024-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,2016-01-01 00:00:00+00:00,2023-12-31 00:00:00+00:00,9632,1036,278,4816,4816
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,26,2024-07-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2016-07-01 00:00:00+00:00,2024-06-30 00:00:00+00:00,10186,1324,278,5093,5093
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,27,2025-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00,10923,1454,276,5462,5461
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,28,2025-07-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2017-07-01 00:00:00+00:00,2025-06-30 00:00:00+00:00,11946,2000,280,5973,5973
TRANSITION,T_G1_FAST,T10_WEEKDAY_SESSION_MOMENTUM,ROLLING_8Y,140,29,2026-01-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,2018-01-01 00:00:00+00:00,2025-12-31 00:00:00+00:00,13569,2492,280,6784,6785
TRANSITION,T_G2_STANDARD,T01_ANCESTRY_AGE_MOMENTUM,EXPANDING,210,1,2012-01-01 00:00:00+00:00,2012-07-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2011-12-31 00:00:00+00:00,3785,1998,264,1892,1893
TRANSITION,T_G2_STANDARD,T01_ANCESTRY_AGE_MOMENTUM,EXPANDING,210,2,2012-07-01 00:00:00+00:00,2013-01-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,2012-06-30 00:00:00+00:00,5784,1002,272,2892,2892
