attempt_no,policy_id,mechanic,parameters_json,trades,calendar_weekdays,trades_per_source_day,stress_net_r,stress_pf,average_stress_r,positive_month_share,closed_drawdown_r,top_winners_removed_stress_net_r,block_pvalue,profitable_segments,worst_segment_pf,current_account_feasible_share,long_trades,short_trades,fdr_qvalue,gate_checks_json,gate_pass,segment_metrics_json
122011,d955e731f2f36ff3,CASH_MOMENTUM_BREAKOUT,"{""breakout_buffer_atr"":0.0,""channel_bars"":12,""hold_hours"":4,""minimum_return_bps"":5.0,""return_horizon"":1,""session"":""LONDON"",""stop_atr"":1.25,""target_r"":1.5}",192,652,0.294478527607362,-41.5239415445293,0.6012156729268299,-0.21627052887775677,0.3,43.61962009405926,-48.32120983581289,1.0,0,0.41589175318122007,1.0,94,98,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":false,""minimum_trades_per_source_day"":false,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}",False,"[{""end"":""2017-05-01T00:00:00+00:00"",""net_r"":-17.164205424575066,""profitable"":false,""start"":""2016-07-01T00:00:00+00:00"",""stress_pf"":0.41589175318122007,""trades"":55},{""end"":""2018-03-01T00:00:00+00:00"",""net_r"":-12.888742162973891,""profitable"":false,""start"":""2017-05-01T00:00:00+00:00"",""stress_pf"":0.6137234627571333,""trades"":59},{""end"":""2019-01-01T00:00:00+00:00"",""net_r"":-11.470993956980337,""profitable"":false,""start"":""2018-03-01T00:00:00+00:00"",""stress_pf"":0.7227512610026107,""trades"":78}]"
122012,93c0dd1436355592,CASH_MOMENTUM_BREAKOUT,"{""breakout_buffer_atr"":0.1,""channel_bars"":3,""hold_hours"":6,""minimum_return_bps"":20.0,""return_horizon"":3,""session"":""LONDON"",""stop_atr"":0.8,""target_r"":1.25}",186,652,0.2852760736196319,-42.650380378255754,0.6611934787940552,-0.229303120313203,0.3333333333333333,44.401538884501335,-48.17936456962066,1.0,0,0.6004257405377629,1.0,90,96,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":false,""minimum_trades_per_source_day"":false,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}",False,"[{""end"":""2017-05-01T00:00:00+00:00"",""net_r"":-15.902421138967116,""profitable"":false,""start"":""2016-07-01T00:00:00+00:00"",""stress_pf"":0.6004257405377629,""trades"":57},{""end"":""2018-03-01T00:00:00+00:00"",""net_r"":-12.226964912866261,""profitable"":false,""start"":""2017-05-01T00:00:00+00:00"",""stress_pf"":0.697404290653213,""trades"":61},{""end"":""2019-01-01T00:00:00+00:00"",""net_r"":-14.520994326422372,""profitable"":false,""start"":""2018-03-01T00:00:00+00:00"",""stress_pf"":0.6821067023702868,""trades"":68}]"
122013,1663754f1d6f4a62,CASH_MOMENTUM_BREAKOUT,"{""breakout_buffer_atr"":0.05,""channel_bars"":6,""hold_hours"":8,""minimum_return_bps"":5.0,""return_horizon"":1,""session"":""BOTH"",""stop_atr"":1.0,""target_r"":2.0}",245,652,0.37576687116564417,-37.55455375380969,0.7962898811011307,-0.15328389287269262,0.43333333333333335,42.2515840252427,-46.74832844249299,1.0,0,0.5331256114246854,1.0,119,126,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}",False,"[{""end"":""2017-05-01T00:00:00+00:00"",""net_r"":-32.71761263082413,""profitable"":false,""start"":""2016-07-01T00:00:00+00:00"",""stress_pf"":0.5331256114246854,""trades"":84},{""end"":""2018-03-01T00:00:00+00:00"",""net_r"":-3.366686136568221,""profitable"":false,""start"":""2017-05-01T00:00:00+00:00"",""stress_pf"":0.9369676458168439,""trades"":75},{""end"":""2019-01-01T00:00:00+00:00"",""net_r"":-1.4702549864173409,""profitable"":false,""start"":""2018-03-01T00:00:00+00:00"",""stress_pf"":0.9758431671257892,""trades"":86}]"
122014,060d1dcfa499452e,CASH_MOMENTUM_BREAKOUT,"{""breakout_buffer_atr"":0.05,""channel_bars"":3,""hold_hours"":8,""minimum_return_bps"":20.0,""return_horizon"":3,""session"":""NY"",""stop_atr"":1.25,""target_r"":1.25}",22,652,0.03374233128834356,-5.474082681650876,0.6380780000532158,-0.24882194007503983,0.13333333333333333,5.762339112616011,-10.966503938002818,1.0,1,0.22628336073464816,1.0,6,16,1.0,"{""maximum_closed_drawdown_r"":true,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":false,""minimum_trades_per_source_day"":false,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}",False,"[{""end"":""2017-05-01T00:00:00+00:00"",""net_r"":-3.564908555665255,""profitable"":false,""start"":""2016-07-01T00:00:00+00:00"",""stress_pf"":0.4807497972809291,""trades"":9},{""end"":""2018-03-01T00:00:00+00:00"",""net_r"":1.7466270224626057,""profitable"":true,""start"":""2017-05-01T00:00:00+00:00"",""stress_pf"":1.4941576310134244,""trades"":8},{""end"":""2019-01-01T00:00:00+00:00"",""net_r"":-3.6558011484482273,""profitable"":false,""start"":""2018-03-01T00:00:00+00:00"",""stress_pf"":0.22628336073464816,""trades"":5}]"
122015,85f368bae3204b88,CASH_MOMENTUM_BREAKOUT,"{""breakout_buffer_atr"":0.0,""channel_bars"":3,""hold_hours"":4,""minimum_return_bps"":10.0,""return_horizon"":1,""session"":""NY"",""stop_atr"":1.25,""target_r"":1.5}",260,652,0.3987730061349693,-82.46489374269461,0.48982447742807966,-0.3171726682411331,0.13333333333333333,82.46489374269457,-89.38610707345634,1.0,0,0.44364833005814286,0.9923076923076923,129,131,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}",False,"[{""end"":""2017-05-01T00:00:00+00:00"",""net_r"":-33.56089323485336,""profitable"":false,""start"":""2016-07-01T00:00:00+00:00"",""stress_pf"":0.44364833005814286,""trades"":95},{""end"":""2018-03-01T00:00:00+00:00"",""net_r"":-25.914944539497412,""profitable"":false,""start"":""2017-05-01T00:00:00+00:00"",""stress_pf"":0.5343044261844674,""trades"":90},{""end"":""2019-01-01T00:00:00+00:00"",""net_r"":-22.989055968343862,""profitable"":false,""start"":""2018-03-01T00:00:00+00:00"",""stress_pf"":0.4966185242550998,""trades"":75}]"
122016,63d1d74ade216732,CASH_MOMENTUM_BREAKOUT,"{""breakout_buffer_atr"":0.05,""channel_bars"":12,""hold_hours"":8,""minimum_return_bps"":10.0,""return_horizon"":2,""session"":""LONDON"",""stop_atr"":0.6,""target_r"":1.25}",37,652,0.05674846625766871,-7.864288600126187,0.6801049472473389,-0.212548340543951,0.26666666666666666,11.203652768975363,-12.960595915945078,1.0,1,0.4223418035777362,1.0,17,20,1.0,"{""maximum_closed_drawdown_r"":true,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":false,""minimum_trades_per_source_day"":false,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}",False,"[{""end"":""2017-05-01T00:00:00+00:00"",""net_r"":-5.540655594821951,""profitable"":false,""start"":""2016-07-01T00:00:00+00:00"",""stress_pf"":0.4223418035777362,""trades"":12},{""end"":""2018-03-01T00:00:00+00:00"",""net_r"":-3.181355352804947,""profitable"":false,""start"":""2017-05-01T00:00:00+00:00"",""stress_pf"":0.681215964762645,""trades"":15},{""end"":""2019-01-01T00:00:00+00:00"",""net_r"":0.8577223475007125,""profitable"":true,""start"":""2018-03-01T00:00:00+00:00"",""stress_pf"":1.1711089632783795,""trades"":10}]"
122017,62ac9861657a41f5,CASH_MOMENTUM_BREAKOUT,"{""breakout_buffer_atr"":0.0,""channel_bars"":6,""hold_hours"":6,""minimum_return_bps"":5.0,""return_horizon"":2,""session"":""NY"",""stop_atr"":0.8,""target_r"":2.0}",141,652,0.21625766871165644,-41.49579281991732,0.6340589617567035,-0.29429640297813703,0.16666666666666666,44.06194064913869,-50.7067549434129,1.0,0,0.518552268242798,0.9929078014184397,59,82,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":false,""minimum_trades_per_source_day"":false,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}",False,"[{""end"":""2017-05-01T00:00:00+00:00"",""net_r"":-18.539515022888484,""profitable"":false,""start"":""2016-07-01T00:00:00+00:00"",""stress_pf"":0.5923597046151683,""trades"":55},{""end"":""2018-03-01T00:00:00+00:00"",""net_r"":-9.317679104631779,""profitable"":false,""start"":""2017-05-01T00:00:00+00:00"",""stress_pf"":0.7646240011619524,""trades"":52},{""end"":""2019-01-01T00:00:00+00:00"",""net_r"":-13.638598692397052,""profitable"":false,""start"":""2018-03-01T00:00:00+00:00"",""stress_pf"":0.518552268242798,""trades"":34}]"
122018,4149d7e5a6e54699,CASH_MOMENTUM_BREAKOUT,"{""breakout_buffer_atr"":0.05,""channel_bars"":6,""hold_hours"":4,""minimum_return_bps"":0.0,""return_horizon"":1,""session"":""LONDON"",""stop_atr"":0.8,""target_r"":1.5}",182,652,0.2791411042944785,-39.70833909784825,0.6671772846798105,-0.21817768735081458,0.2,41.929198834046794,-46.367805838619915,1.0,0,0.42890017083214627,1.0,85,97,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":false,""minimum_trades_per_source_day"":false,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}",False,"[{""end"":""2017-05-01T00:00:00+00:00"",""net_r"":-23.601414778823276,""profitable"":false,""start"":""2016-07-01T00:00:00+00:00"",""stress_pf"":0.42890017083214627,""trades"":53},{""end"":""2018-03-01T00:00:00+00:00"",""net_r"":-6.3117722205990985,""profitable"":false,""start"":""2017-05-01T00:00:00+00:00"",""stress_pf"":0.7990902737601264,""trades"":56},{""end"":""2019-01-01T00:00:00+00:00"",""net_r"":-9.79515209842588,""profitable"":false,""start"":""2018-03-01T00:00:00+00:00"",""stress_pf"":0.7896481733737271,""trades"":73}]"
122019,88ecb5e1ed614de4,CASH_MOMENTUM_BREAKOUT,"{""breakout_buffer_atr"":0.05,""channel_bars"":3,""hold_hours"":2,""minimum_return_bps"":5.0,""return_horizon"":1,""session"":""BOTH"",""stop_atr"":0.8,""target_r"":1.5}",465,652,0.7131901840490797,-142.72063736776659,0.5234180609712238,-0.3069261018661647,0.03333333333333333,143.21681271994404,-149.57813655306012,1.0,0,0.45187160770485657,0.9978494623655914,218,247,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}",False,"[{""end"":""2017-05-01T00:00:00+00:00"",""net_r"":-48.73504937554745,""profitable"":false,""start"":""2016-07-01T00:00:00+00:00"",""stress_pf"":0.5301245323732185,""trades"":155},{""end"":""2018-03-01T00:00:00+00:00"",""net_r"":-52.93113929272345,""profitable"":false,""start"":""2017-05-01T00:00:00+00:00"",""stress_pf"":0.45187160770485657,""trades"":145},{""end"":""2019-01-01T00:00:00+00:00"",""net_r"":-41.05444869949568,""profitable"":false,""start"":""2018-03-01T00:00:00+00:00"",""stress_pf"":0.5860655284879672,""trades"":165}]"
122020,133995d81003e743,CASH_MOMENTUM_BREAKOUT,"{""breakout_buffer_atr"":0.05,""channel_bars"":3,""hold_hours"":6,""minimum_return_bps"":20.0,""return_horizon"":2,""session"":""LONDON"",""stop_atr"":1.0,""target_r"":1.5}",225,652,0.3450920245398773,-37.91604843069356,0.7500661751774186,-0.16851577080308247,0.3333333333333333,41.189522841014124,-44.80290752876959,1.0,0,0.6235298744170618,0.9955555555555555,114,111,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}",False,"[{""end"":""2017-05-01T00:00:00+00:00"",""net_r"":-14.267807460018163,""profitable"":false,""start"":""2016-07-01T00:00:00+00:00"",""stress_pf"":0.7496246252291434,""trades"":85},{""end"":""2018-03-01T00:00:00+00:00"",""net_r"":-3.306163970922359,""profitable"":false,""start"":""2017-05-01T00:00:00+00:00"",""stress_pf"":0.918737471996046,""trades"":65},{""end"":""2019-01-01T00:00:00+00:00"",""net_r"":-20.342076999753033,""profitable"":false,""start"":""2018-03-01T00:00:00+00:00"",""stress_pf"":0.6235298744170618,""trades"":75}]"
