attempt_no,policy_id,mechanic,raw_discovery_signal_count,raw_discovery_long_count,raw_discovery_short_count,parameters_json
122079,a83b2956652d4bae,CASH_MOMENTUM_BREAKOUT,659,334,325,"{""breakout_buffer_atr"":0.05,""channel_bars"":6,""hold_hours"":2,""minimum_return_bps"":10.0,""return_horizon"":2,""session"":""BOTH"",""stop_atr"":0.8,""target_r"":1.25}"
122080,e83097f0f847b2bd,CASH_MOMENTUM_BREAKOUT,438,210,228,"{""breakout_buffer_atr"":0.0,""channel_bars"":6,""hold_hours"":8,""minimum_return_bps"":0.0,""return_horizon"":3,""session"":""NY"",""stop_atr"":0.8,""target_r"":2.0}"
122081,33098c0afc2a4717,CASH_MOMENTUM_BREAKOUT,673,319,354,"{""breakout_buffer_atr"":0.1,""channel_bars"":6,""hold_hours"":6,""minimum_return_bps"":10.0,""return_horizon"":3,""session"":""BOTH"",""stop_atr"":0.8,""target_r"":1.25}"
122082,b7774ac3390f79d8,CASH_MOMENTUM_BREAKOUT,266,138,128,"{""breakout_buffer_atr"":0.05,""channel_bars"":12,""hold_hours"":8,""minimum_return_bps"":5.0,""return_horizon"":1,""session"":""LONDON"",""stop_atr"":0.6,""target_r"":1.0}"
122083,573adda1001c5969,CASH_MOMENTUM_BREAKOUT,308,155,153,"{""breakout_buffer_atr"":0.1,""channel_bars"":6,""hold_hours"":2,""minimum_return_bps"":10.0,""return_horizon"":2,""session"":""NY"",""stop_atr"":1.0,""target_r"":1.5}"
122084,7901f5430a84697b,CASH_MOMENTUM_BREAKOUT,619,305,314,"{""breakout_buffer_atr"":0.0,""channel_bars"":12,""hold_hours"":8,""minimum_return_bps"":5.0,""return_horizon"":3,""session"":""BOTH"",""stop_atr"":1.25,""target_r"":1.25}"
122085,942fcf83bfdd0b30,CASH_MOMENTUM_BREAKOUT,481,249,232,"{""breakout_buffer_atr"":0.0,""channel_bars"":3,""hold_hours"":8,""minimum_return_bps"":10.0,""return_horizon"":1,""session"":""LONDON"",""stop_atr"":1.0,""target_r"":2.0}"
122086,babe70aa251561c8,CASH_MOMENTUM_BREAKOUT,227,119,108,"{""breakout_buffer_atr"":0.1,""channel_bars"":12,""hold_hours"":4,""minimum_return_bps"":5.0,""return_horizon"":2,""session"":""LONDON"",""stop_atr"":0.8,""target_r"":1.0}"
122087,6445fe052651b82a,CASH_MOMENTUM_BREAKOUT,514,262,252,"{""breakout_buffer_atr"":0.05,""channel_bars"":3,""hold_hours"":2,""minimum_return_bps"":0.0,""return_horizon"":3,""session"":""LONDON"",""stop_atr"":0.8,""target_r"":2.0}"
122088,3cf5ae099cd7682b,CASH_MOMENTUM_BREAKOUT,247,130,117,"{""breakout_buffer_atr"":0.05,""channel_bars"":12,""hold_hours"":6,""minimum_return_bps"":10.0,""return_horizon"":1,""session"":""LONDON"",""stop_atr"":0.8,""target_r"":1.25}"
122089,93bef84b74ae1832,CASH_MOMENTUM_BREAKOUT,668,324,344,"{""breakout_buffer_atr"":0.05,""channel_bars"":6,""hold_hours"":2,""minimum_return_bps"":20.0,""return_horizon"":3,""session"":""BOTH"",""stop_atr"":0.6,""target_r"":1.0}"
122090,320f37ea455f555a,CASH_MOMENTUM_BREAKOUT,272,136,136,"{""breakout_buffer_atr"":0.05,""channel_bars"":12,""hold_hours"":6,""minimum_return_bps"":0.0,""return_horizon"":3,""session"":""LONDON"",""stop_atr"":1.25,""target_r"":1.0}"
122091,9131fecadf464c8a,CASH_MOMENTUM_BREAKOUT,599,292,307,"{""breakout_buffer_atr"":0.0,""channel_bars"":12,""hold_hours"":4,""minimum_return_bps"":10.0,""return_horizon"":3,""session"":""BOTH"",""stop_atr"":1.25,""target_r"":2.0}"
122092,299754a87d0beff5,CASH_MOMENTUM_BREAKOUT,352,173,179,"{""breakout_buffer_atr"":0.05,""channel_bars"":6,""hold_hours"":4,""minimum_return_bps"":10.0,""return_horizon"":3,""session"":""LONDON"",""stop_atr"":0.6,""target_r"":2.0}"
122093,beac652cf1da5b6a,CASH_MOMENTUM_BREAKOUT,269,138,131,"{""breakout_buffer_atr"":0.05,""channel_bars"":12,""hold_hours"":8,""minimum_return_bps"":10.0,""return_horizon"":2,""session"":""NY"",""stop_atr"":1.0,""target_r"":1.5}"
122094,6b1a1826822ca116,CASH_MOMENTUM_BREAKOUT,324,156,168,"{""breakout_buffer_atr"":0.0,""channel_bars"":12,""hold_hours"":4,""minimum_return_bps"":5.0,""return_horizon"":2,""session"":""NY"",""stop_atr"":1.25,""target_r"":1.0}"
