attempt_no,variant_id,paired_source_attempt_no,regime_owner,mechanic,raw_signal_count,minimum_era_raw_signal_count,parameters_json
37713,938e06de9de2d5ab,36713,CHOP,CHOP_M15_HURST_CONTINUATION,162,28,"{""flow_alignment_min"":0.0,""geometry_id"":""EXTENDED"",""hurst_max"":0.35,""m15_state_age_m5_max"":1,""m5_alignment_min"":-0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.15,""return_acf_max"":0.1,""session"":""ALL"",""stationarity_window"":192,""z_abs_min"":1.75,""zero_crossing_min"":0.02}"
37714,47100804ff65653a,36714,CHOP,CHOP_M15_HURST_CONTINUATION,404,31,"{""flow_alignment_min"":0.01,""geometry_id"":""BALANCED"",""hurst_max"":0.5,""m15_state_age_m5_max"":2,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""ALL"",""stationarity_window"":768,""z_abs_min"":1.25,""zero_crossing_min"":0.05}"
37715,e17576df4fa65a9d,36715,CHOP,CHOP_M15_HURST_CONTINUATION,369,81,"{""flow_alignment_min"":0.0,""geometry_id"":""EXTENDED"",""hurst_max"":0.5,""m15_state_age_m5_max"":1,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""NY"",""stationarity_window"":192,""z_abs_min"":1.75,""zero_crossing_min"":0.02}"
37716,25231afa2046bc82,36716,CHOP,CHOP_M15_HURST_CONTINUATION,1561,287,"{""flow_alignment_min"":-0.03,""geometry_id"":""FAST"",""hurst_max"":0.65,""m15_state_age_m5_max"":1,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""ASIA"",""stationarity_window"":192,""z_abs_min"":0.75,""zero_crossing_min"":0.05}"
37717,232800c979adb866,36717,CHOP,CHOP_M15_HURST_CONTINUATION,335,40,"{""flow_alignment_min"":-0.03,""geometry_id"":""BALANCED"",""hurst_max"":0.35,""m15_state_age_m5_max"":2,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":0.0,""session"":""ASIA"",""stationarity_window"":192,""z_abs_min"":1.25,""zero_crossing_min"":0.02}"
37718,d4052afefe392f74,36718,CHOP,CHOP_M15_HURST_CONTINUATION,426,68,"{""flow_alignment_min"":0.0,""geometry_id"":""FAST"",""hurst_max"":0.5,""m15_state_age_m5_max"":2,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":0.0,""session"":""NY"",""stationarity_window"":384,""z_abs_min"":1.25,""zero_crossing_min"":0.05}"
37719,74a31160a1250f32,36719,CHOP,CHOP_M15_HURST_CONTINUATION,150,23,"{""flow_alignment_min"":0.0,""geometry_id"":""TREND"",""hurst_max"":0.65,""m15_state_age_m5_max"":0,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""ASIA"",""stationarity_window"":384,""z_abs_min"":1.75,""zero_crossing_min"":0.05}"
37720,3ff74a233a8aa695,36720,CHOP,CHOP_M15_HURST_CONTINUATION,1325,268,"{""flow_alignment_min"":0.0,""geometry_id"":""BALANCED"",""hurst_max"":0.5,""m15_state_age_m5_max"":1,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":0.1,""session"":""LONDON"",""stationarity_window"":768,""z_abs_min"":0.75,""zero_crossing_min"":0.02}"
37721,885a81ff86400655,36721,CHOP,CHOP_M15_HURST_CONTINUATION,296,19,"{""flow_alignment_min"":-0.03,""geometry_id"":""FAST"",""hurst_max"":0.65,""m15_state_age_m5_max"":2,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""return_acf_max"":0.0,""session"":""ASIA"",""stationarity_window"":768,""z_abs_min"":0.75,""zero_crossing_min"":0.05}"
37722,cba3f79323b4d34a,36722,CHOP,CHOP_M15_HURST_CONTINUATION,936,87,"{""flow_alignment_min"":0.0,""geometry_id"":""TREND"",""hurst_max"":0.65,""m15_state_age_m5_max"":2,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":0.1,""session"":""ALL"",""stationarity_window"":192,""z_abs_min"":0.75,""zero_crossing_min"":0.1}"
37723,252bc524c7799e0d,36723,CHOP,CHOP_M15_HURST_CONTINUATION,338,57,"{""flow_alignment_min"":0.0,""geometry_id"":""FAST"",""hurst_max"":0.65,""m15_state_age_m5_max"":1,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""LONDON"",""stationarity_window"":384,""z_abs_min"":1.75,""zero_crossing_min"":0.02}"
37724,3219e7d8f47a50b7,36724,CHOP,CHOP_M15_HURST_CONTINUATION,460,96,"{""flow_alignment_min"":0.0,""geometry_id"":""FAST"",""hurst_max"":0.5,""m15_state_age_m5_max"":1,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.15,""return_acf_max"":-0.1,""session"":""ALL"",""stationarity_window"":192,""z_abs_min"":0.75,""zero_crossing_min"":0.05}"
37725,15513745494c9151,36725,CHOP,CHOP_M15_HURST_CONTINUATION,1336,238,"{""flow_alignment_min"":0.0,""geometry_id"":""BALANCED"",""hurst_max"":0.5,""m15_state_age_m5_max"":2,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""ASIA"",""stationarity_window"":192,""z_abs_min"":1.25,""zero_crossing_min"":0.05}"
37726,c957660d964ed60f,36726,CHOP,CHOP_M15_HURST_CONTINUATION,1640,340,"{""flow_alignment_min"":0.01,""geometry_id"":""FAST"",""hurst_max"":0.5,""m15_state_age_m5_max"":2,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""return_acf_max"":0.1,""session"":""ALL"",""stationarity_window"":384,""z_abs_min"":1.75,""zero_crossing_min"":0.02}"
37727,546efa084be1d44f,36727,CHOP,CHOP_M15_HURST_CONTINUATION,161,26,"{""flow_alignment_min"":0.0,""geometry_id"":""FAST"",""hurst_max"":0.5,""m15_state_age_m5_max"":1,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.15,""return_acf_max"":0.0,""session"":""LONDON"",""stationarity_window"":192,""z_abs_min"":1.25,""zero_crossing_min"":0.02}"
37728,ff69d7d8b604e05f,36728,CHOP,CHOP_M15_HURST_CONTINUATION,482,37,"{""flow_alignment_min"":-0.03,""geometry_id"":""TREND"",""hurst_max"":0.65,""m15_state_age_m5_max"":2,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.15,""return_acf_max"":0.1,""session"":""ALL"",""stationarity_window"":192,""z_abs_min"":1.25,""zero_crossing_min"":0.1}"
37729,572620ce0a7b8ac0,36729,CHOP,CHOP_M15_HURST_CONTINUATION,205,20,"{""flow_alignment_min"":0.0,""geometry_id"":""FAST"",""hurst_max"":0.35,""m15_state_age_m5_max"":1,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":0.1,""session"":""LONDON"",""stationarity_window"":384,""z_abs_min"":0.75,""zero_crossing_min"":0.02}"
37730,349da9b03adcd8a3,36730,CHOP,CHOP_M15_HURST_CONTINUATION,706,141,"{""flow_alignment_min"":0.01,""geometry_id"":""BALANCED"",""hurst_max"":0.65,""m15_state_age_m5_max"":2,""m5_alignment_min"":-0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.15,""return_acf_max"":0.1,""session"":""NY"",""stationarity_window"":192,""z_abs_min"":0.75,""zero_crossing_min"":0.05}"
37731,de7b10a1144e6cdf,36731,CHOP,CHOP_M15_HURST_CONTINUATION,571,115,"{""flow_alignment_min"":0.0,""geometry_id"":""FAST"",""hurst_max"":0.65,""m15_state_age_m5_max"":0,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":0.0,""session"":""ALL"",""stationarity_window"":192,""z_abs_min"":1.75,""zero_crossing_min"":0.02}"
37732,e108fa631dd8ae6e,36732,CHOP,CHOP_M15_HURST_CONTINUATION,2269,463,"{""flow_alignment_min"":0.0,""geometry_id"":""FAST"",""hurst_max"":0.65,""m15_state_age_m5_max"":1,""m5_alignment_min"":-0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""return_acf_max"":0.0,""session"":""ASIA"",""stationarity_window"":192,""z_abs_min"":0.75,""zero_crossing_min"":0.02}"
37733,d9258ccf792d9657,36733,CHOP,CHOP_M15_HURST_CONTINUATION,292,49,"{""flow_alignment_min"":-0.03,""geometry_id"":""FAST"",""hurst_max"":0.35,""m15_state_age_m5_max"":0,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""return_acf_max"":0.0,""session"":""ASIA"",""stationarity_window"":192,""z_abs_min"":0.75,""zero_crossing_min"":0.02}"
37734,ae97a1748c6cbc4b,36734,CHOP,CHOP_M15_HURST_CONTINUATION,1368,273,"{""flow_alignment_min"":0.0,""geometry_id"":""EXTENDED"",""hurst_max"":0.65,""m15_state_age_m5_max"":1,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":-0.1,""session"":""ALL"",""stationarity_window"":192,""z_abs_min"":0.75,""zero_crossing_min"":0.02}"
37735,ce79657b07f46638,36735,CHOP,CHOP_M15_HURST_CONTINUATION,872,152,"{""flow_alignment_min"":-0.03,""geometry_id"":""TREND"",""hurst_max"":0.5,""m15_state_age_m5_max"":1,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":-0.1,""session"":""ALL"",""stationarity_window"":384,""z_abs_min"":0.75,""zero_crossing_min"":0.05}"
37736,2146a8cfea3d24ef,36736,CHOP,CHOP_M15_HURST_CONTINUATION,1186,138,"{""flow_alignment_min"":-0.03,""geometry_id"":""TREND"",""hurst_max"":0.65,""m15_state_age_m5_max"":2,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.15,""return_acf_max"":0.1,""session"":""ALL"",""stationarity_window"":768,""z_abs_min"":0.75,""zero_crossing_min"":0.05}"
37737,d88a7d41412ed4cf,36737,CHOP,CHOP_M15_HURST_CONTINUATION,583,93,"{""flow_alignment_min"":0.01,""geometry_id"":""FAST"",""hurst_max"":0.5,""m15_state_age_m5_max"":1,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.15,""return_acf_max"":0.0,""session"":""LONDON"",""stationarity_window"":384,""z_abs_min"":0.75,""zero_crossing_min"":0.02}"
37738,d8dec7943e229bd7,36738,CHOP,CHOP_M15_HURST_CONTINUATION,543,55,"{""flow_alignment_min"":0.01,""geometry_id"":""FAST"",""hurst_max"":0.65,""m15_state_age_m5_max"":2,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":-0.1,""session"":""ASIA"",""stationarity_window"":384,""z_abs_min"":0.75,""zero_crossing_min"":0.02}"
37739,3207799d60f3b2e1,36739,CHOP,CHOP_M15_HURST_CONTINUATION,1324,257,"{""flow_alignment_min"":-0.03,""geometry_id"":""BALANCED"",""hurst_max"":0.5,""m15_state_age_m5_max"":0,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":0.0,""session"":""ALL"",""stationarity_window"":192,""z_abs_min"":1.75,""zero_crossing_min"":0.02}"
37740,9c969b9c54fb7f82,36740,CHOP,CHOP_M15_HURST_CONTINUATION,477,101,"{""flow_alignment_min"":-0.03,""geometry_id"":""EXTENDED"",""hurst_max"":0.5,""m15_state_age_m5_max"":0,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":-0.1,""session"":""ALL"",""stationarity_window"":192,""z_abs_min"":1.75,""zero_crossing_min"":0.02}"
37741,297257ececb40347,36741,CHOP,CHOP_M15_HURST_CONTINUATION,275,33,"{""flow_alignment_min"":0.01,""geometry_id"":""EXTENDED"",""hurst_max"":0.65,""m15_state_age_m5_max"":0,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":0.0,""session"":""ASIA"",""stationarity_window"":384,""z_abs_min"":1.75,""zero_crossing_min"":0.02}"
37742,73aee4dfa28af4d3,36742,CHOP,CHOP_M15_HURST_CONTINUATION,502,86,"{""flow_alignment_min"":0.01,""geometry_id"":""BALANCED"",""hurst_max"":0.65,""m15_state_age_m5_max"":1,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":0.0,""session"":""LONDON"",""stationarity_window"":384,""z_abs_min"":0.75,""zero_crossing_min"":0.05}"
37743,8267d96454797e83,36743,CHOP,CHOP_M15_HURST_CONTINUATION,556,117,"{""flow_alignment_min"":-0.03,""geometry_id"":""TREND"",""hurst_max"":0.5,""m15_state_age_m5_max"":0,""m5_alignment_min"":-0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""return_acf_max"":-0.1,""session"":""ASIA"",""stationarity_window"":192,""z_abs_min"":0.75,""zero_crossing_min"":0.02}"
37744,70e87d8264cba11d,36744,CHOP,CHOP_M15_HURST_CONTINUATION,458,43,"{""flow_alignment_min"":0.01,""geometry_id"":""EXTENDED"",""hurst_max"":0.5,""m15_state_age_m5_max"":2,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":-0.1,""session"":""ALL"",""stationarity_window"":384,""z_abs_min"":1.75,""zero_crossing_min"":0.02}"
37745,449187dc34b944e3,36745,CHOP,CHOP_M15_HURST_CONTINUATION,1718,392,"{""flow_alignment_min"":0.0,""geometry_id"":""EXTENDED"",""hurst_max"":0.5,""m15_state_age_m5_max"":0,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""ALL"",""stationarity_window"":768,""z_abs_min"":0.75,""zero_crossing_min"":0.02}"
37746,bb92891567bf0f80,36746,CHOP,CHOP_M15_HURST_CONTINUATION,174,35,"{""flow_alignment_min"":0.0,""geometry_id"":""BALANCED"",""hurst_max"":0.5,""m15_state_age_m5_max"":0,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":-0.1,""session"":""ALL"",""stationarity_window"":192,""z_abs_min"":1.75,""zero_crossing_min"":0.05}"
37747,37b84c1fd922a16f,36747,CHOP,CHOP_M15_HURST_CONTINUATION,223,44,"{""flow_alignment_min"":0.01,""geometry_id"":""TREND"",""hurst_max"":0.65,""m15_state_age_m5_max"":0,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""return_acf_max"":0.1,""session"":""ASIA"",""stationarity_window"":192,""z_abs_min"":1.75,""zero_crossing_min"":0.02}"
37748,94f3ae20b23ecd66,36748,CHOP,CHOP_M15_HURST_CONTINUATION,612,72,"{""flow_alignment_min"":0.01,""geometry_id"":""BALANCED"",""hurst_max"":0.5,""m15_state_age_m5_max"":2,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":0.0,""session"":""LONDON"",""stationarity_window"":192,""z_abs_min"":1.25,""zero_crossing_min"":0.05}"
37749,5f265f2d83317aab,36749,CHOP,CHOP_M15_HURST_CONTINUATION,604,86,"{""flow_alignment_min"":-0.03,""geometry_id"":""EXTENDED"",""hurst_max"":0.5,""m15_state_age_m5_max"":0,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""ALL"",""stationarity_window"":768,""z_abs_min"":1.75,""zero_crossing_min"":0.02}"
37750,54321ecf9fa79bc3,36750,CHOP,CHOP_M15_HURST_CONTINUATION,123,23,"{""flow_alignment_min"":-0.03,""geometry_id"":""BALANCED"",""hurst_max"":0.35,""m15_state_age_m5_max"":0,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":0.0,""session"":""NY"",""stationarity_window"":192,""z_abs_min"":0.75,""zero_crossing_min"":0.05}"
37751,dc121b454da4982c,36751,CHOP,CHOP_M15_HURST_CONTINUATION,644,123,"{""flow_alignment_min"":-0.03,""geometry_id"":""BALANCED"",""hurst_max"":0.5,""m15_state_age_m5_max"":2,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":0.1,""session"":""LONDON"",""stationarity_window"":384,""z_abs_min"":1.25,""zero_crossing_min"":0.05}"
37752,e7e1adcbb3c8acc6,36752,CHOP,CHOP_M15_HURST_CONTINUATION,217,40,"{""flow_alignment_min"":0.01,""geometry_id"":""EXTENDED"",""hurst_max"":0.5,""m15_state_age_m5_max"":0,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""NY"",""stationarity_window"":384,""z_abs_min"":0.75,""zero_crossing_min"":0.05}"
37753,97eaca2b8b72633f,36753,CHOP,CHOP_M15_HURST_CONTINUATION,688,148,"{""flow_alignment_min"":0.0,""geometry_id"":""TREND"",""hurst_max"":0.5,""m15_state_age_m5_max"":0,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""return_acf_max"":0.1,""session"":""NY"",""stationarity_window"":384,""z_abs_min"":0.75,""zero_crossing_min"":0.02}"
37754,10aedb98afc48158,36754,CHOP,CHOP_M15_HURST_CONTINUATION,492,72,"{""flow_alignment_min"":-0.03,""geometry_id"":""BALANCED"",""hurst_max"":0.65,""m15_state_age_m5_max"":2,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":0.0,""session"":""ASIA"",""stationarity_window"":192,""z_abs_min"":1.25,""zero_crossing_min"":0.05}"
37755,f71b1d8eb113dcde,36755,CHOP,CHOP_M15_HURST_CONTINUATION,319,36,"{""flow_alignment_min"":-0.03,""geometry_id"":""BALANCED"",""hurst_max"":0.5,""m15_state_age_m5_max"":0,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.15,""return_acf_max"":0.1,""session"":""ALL"",""stationarity_window"":768,""z_abs_min"":1.75,""zero_crossing_min"":0.02}"
37756,ec478736f44e78ea,36756,CHOP,CHOP_M15_HURST_CONTINUATION,176,29,"{""flow_alignment_min"":0.0,""geometry_id"":""FAST"",""hurst_max"":0.5,""m15_state_age_m5_max"":0,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":0.1,""session"":""NY"",""stationarity_window"":384,""z_abs_min"":1.25,""zero_crossing_min"":0.05}"
37757,b5a00be2a03f1f6c,36757,CHOP,CHOP_M15_HURST_CONTINUATION,215,25,"{""flow_alignment_min"":0.01,""geometry_id"":""FAST"",""hurst_max"":0.65,""m15_state_age_m5_max"":0,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":0.0,""session"":""ALL"",""stationarity_window"":768,""z_abs_min"":0.75,""zero_crossing_min"":0.05}"
37758,de9cbf1a917af6da,36758,CHOP,CHOP_M15_HURST_CONTINUATION,350,69,"{""flow_alignment_min"":0.0,""geometry_id"":""FAST"",""hurst_max"":0.65,""m15_state_age_m5_max"":0,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":0.0,""session"":""ASIA"",""stationarity_window"":192,""z_abs_min"":1.25,""zero_crossing_min"":0.05}"
37759,6738cf722458275c,36759,CHOP,CHOP_M15_HURST_CONTINUATION,253,47,"{""flow_alignment_min"":-0.03,""geometry_id"":""EXTENDED"",""hurst_max"":0.65,""m15_state_age_m5_max"":0,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":-0.1,""session"":""NY"",""stationarity_window"":384,""z_abs_min"":0.75,""zero_crossing_min"":0.02}"
37760,fb18079f6b21e34d,36760,CHOP,CHOP_M15_HURST_CONTINUATION,5149,995,"{""flow_alignment_min"":-0.03,""geometry_id"":""TREND"",""hurst_max"":0.5,""m15_state_age_m5_max"":2,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""ASIA"",""stationarity_window"":384,""z_abs_min"":0.75,""zero_crossing_min"":0.02}"
37761,f9c218ceabcec7d1,36761,CHOP,CHOP_M15_HURST_CONTINUATION,502,95,"{""flow_alignment_min"":0.01,""geometry_id"":""FAST"",""hurst_max"":0.5,""m15_state_age_m5_max"":2,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""return_acf_max"":0.1,""session"":""ALL"",""stationarity_window"":384,""z_abs_min"":1.75,""zero_crossing_min"":0.05}"
37762,792341f0cd3d4ca6,36762,CHOP,CHOP_M15_HURST_CONTINUATION,199,23,"{""flow_alignment_min"":0.0,""geometry_id"":""FAST"",""hurst_max"":0.5,""m15_state_age_m5_max"":1,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":0.1,""session"":""ASIA"",""stationarity_window"":768,""z_abs_min"":0.75,""zero_crossing_min"":0.05}"
37763,b46a021acd55ce96,36763,CHOP,CHOP_M15_HURST_CONTINUATION,141,15,"{""flow_alignment_min"":-0.03,""geometry_id"":""FAST"",""hurst_max"":0.65,""m15_state_age_m5_max"":1,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":-0.1,""session"":""LONDON"",""stationarity_window"":384,""z_abs_min"":1.25,""zero_crossing_min"":0.05}"
37764,70d52a4a629a3f68,36764,CHOP,CHOP_M15_HURST_CONTINUATION,1159,234,"{""flow_alignment_min"":0.01,""geometry_id"":""FAST"",""hurst_max"":0.5,""m15_state_age_m5_max"":2,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""return_acf_max"":0.0,""session"":""NY"",""stationarity_window"":384,""z_abs_min"":0.75,""zero_crossing_min"":0.02}"
37765,719c393eb2a3e08d,36765,CHOP,CHOP_M15_HURST_CONTINUATION,194,32,"{""flow_alignment_min"":-0.03,""geometry_id"":""TREND"",""hurst_max"":0.5,""m15_state_age_m5_max"":2,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":-0.1,""session"":""ASIA"",""stationarity_window"":192,""z_abs_min"":1.75,""zero_crossing_min"":0.05}"
37766,ebb84ceb79284d46,36766,CHOP,CHOP_M15_HURST_CONTINUATION,2345,512,"{""flow_alignment_min"":0.01,""geometry_id"":""FAST"",""hurst_max"":0.65,""m15_state_age_m5_max"":1,""m5_alignment_min"":-0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.15,""return_acf_max"":0.0,""session"":""ALL"",""stationarity_window"":192,""z_abs_min"":0.75,""zero_crossing_min"":0.02}"
37767,f0032a3e5c594bb3,36767,CHOP,CHOP_M15_HURST_CONTINUATION,728,147,"{""flow_alignment_min"":0.01,""geometry_id"":""BALANCED"",""hurst_max"":0.65,""m15_state_age_m5_max"":2,""m5_alignment_min"":-0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":0.0,""session"":""NY"",""stationarity_window"":384,""z_abs_min"":1.25,""zero_crossing_min"":0.02}"
37768,1d74e8045a597b7a,36768,CHOP,CHOP_M15_HURST_CONTINUATION,327,22,"{""flow_alignment_min"":0.01,""geometry_id"":""BALANCED"",""hurst_max"":0.65,""m15_state_age_m5_max"":2,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":0.0,""session"":""ALL"",""stationarity_window"":192,""z_abs_min"":1.25,""zero_crossing_min"":0.1}"
37769,73beb270625d7c3a,36769,CHOP,CHOP_M15_HURST_CONTINUATION,348,67,"{""flow_alignment_min"":0.01,""geometry_id"":""EXTENDED"",""hurst_max"":0.5,""m15_state_age_m5_max"":0,""m5_alignment_min"":-0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.15,""return_acf_max"":0.1,""session"":""ASIA"",""stationarity_window"":768,""z_abs_min"":0.75,""zero_crossing_min"":0.02}"
37770,0ef8528c762db6d2,36770,CHOP,CHOP_M15_HURST_CONTINUATION,416,67,"{""flow_alignment_min"":0.0,""geometry_id"":""FAST"",""hurst_max"":0.5,""m15_state_age_m5_max"":1,""m5_alignment_min"":-0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""return_acf_max"":-0.1,""session"":""ASIA"",""stationarity_window"":192,""z_abs_min"":1.25,""zero_crossing_min"":0.02}"
37771,d56042f0c6041408,36771,CHOP,CHOP_M15_HURST_CONTINUATION,1390,213,"{""flow_alignment_min"":-0.03,""geometry_id"":""FAST"",""hurst_max"":0.65,""m15_state_age_m5_max"":0,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":0.0,""session"":""ALL"",""stationarity_window"":768,""z_abs_min"":1.25,""zero_crossing_min"":0.02}"
37772,821607252340a00d,36772,CHOP,CHOP_M15_HURST_CONTINUATION,225,51,"{""flow_alignment_min"":-0.03,""geometry_id"":""TREND"",""hurst_max"":0.65,""m15_state_age_m5_max"":2,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":0.0,""session"":""NY"",""stationarity_window"":384,""z_abs_min"":1.75,""zero_crossing_min"":0.05}"
37773,1a78c881f202b07c,36773,CHOP,CHOP_M15_HURST_CONTINUATION,897,191,"{""flow_alignment_min"":-0.03,""geometry_id"":""BALANCED"",""hurst_max"":0.65,""m15_state_age_m5_max"":2,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""return_acf_max"":-0.1,""session"":""ASIA"",""stationarity_window"":192,""z_abs_min"":0.75,""zero_crossing_min"":0.05}"
37774,765062db5febcca1,36774,CHOP,CHOP_M15_HURST_CONTINUATION,234,37,"{""flow_alignment_min"":-0.03,""geometry_id"":""FAST"",""hurst_max"":0.65,""m15_state_age_m5_max"":2,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.15,""return_acf_max"":0.0,""session"":""NY"",""stationarity_window"":192,""z_abs_min"":1.75,""zero_crossing_min"":0.05}"
37775,31c532c75320bb23,36775,CHOP,CHOP_M15_HURST_CONTINUATION,1052,242,"{""flow_alignment_min"":0.01,""geometry_id"":""FAST"",""hurst_max"":0.65,""m15_state_age_m5_max"":2,""m5_alignment_min"":-0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.15,""return_acf_max"":0.1,""session"":""LONDON"",""stationarity_window"":192,""z_abs_min"":0.75,""zero_crossing_min"":0.02}"
