action_id,action_time_utc,action_year,trade_id,source_id,direction,entry_time_utc,candidate_endpoint_exit_time_utc,positions_in_action,action_sample_weight,initial_risk_usd,protected_close_pnl_usd,candidate_endpoint_pnl_usd,keep_open_utility_r,own_open_pnl_r,basket_open_pnl_r,basket_peak_pnl_r,basket_giveback_from_peak_r,own_risk_share,own_open_pnl_share,holding_hours,minutes_since_protection_arm,open_position_count,close_hour_sin,close_hour_cos
2024-07-17T02:18:25.000Z|V9_BREAK_20240717T012500Z_LONG,2024-07-17T02:18:25.000Z,2024,V9_BREAK_20240717T012500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,LONG,2024-07-17T01:25:00.000Z,2024-07-17T02:40:00.000Z,1,1.0,4.647395557551131,2.2824010554558605,-5.197994502095359,-1.6095887395246578,0.49111400723086596,0.49111400723086596,15.554819933069588,15.063705925838722,1.0,1.0,0.8902777777777777,75.75,1.0,0.5664062369248328,0.8241261886220157
"2024-07-17T14:04:00.000Z|2024-07-17 11:45:00|LONG|r1_h1_pullback_long_v1,2024-07-17 12:15:00|LONG|r1_h1_pullback_long_v1",2024-07-17T14:04:00.000Z,2024,2024-07-17 11:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,LONG,2024-07-17T11:45:00.000Z,2024-07-17T14:12:29.000Z,2,0.5,6.5900000000001455,2.8029999999999564,-6.92,-1.4754172989377454,0.4253414264036259,0.44887509697438904,1.6679596586500713,1.219084561675682,0.5112490302560108,0.48444521258208534,2.316666666666667,4.5,2.0,-0.5150380749100542,-0.8571673007021123
"2024-07-17T14:04:00.000Z|2024-07-17 11:45:00|LONG|r1_h1_pullback_long_v1,2024-07-17 12:15:00|LONG|r1_h1_pullback_long_v1",2024-07-17T14:04:00.000Z,2024,2024-07-17 12:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,LONG,2024-07-17T12:15:00.000Z,2024-07-17T14:12:29.000Z,2,0.5,6.300000000000182,2.9830000000000654,-6.62,-1.5242857142856807,0.4734920634920602,0.44887509697438904,1.6679596586500713,1.219084561675682,0.4887509697439893,0.5155547874179146,1.8166666666666667,4.5,2.0,-0.5150380749100542,-0.8571673007021123
2024-07-19T06:36:20.000Z|V9_BREAK_20240719T053500Z_SHORT,2024-07-19T06:36:20.000Z,2024,V9_BREAK_20240719T053500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,SHORT,2024-07-19T05:35:00.000Z,2024-07-19T07:45:00.000Z,1,1.0,3.9039482330552486,1.6362053661250267,7.281101832235394,1.4459455221035664,0.4191155385389228,0.4191155385389228,1.7280468293621662,1.3089312908232436,1.0,1.0,1.0222222222222221,23.083333333333332,1.0,0.9876883405951377,-0.15643446504023104
2024-08-13T12:52:20.000Z|2024-08-13 11:15:00|LONG|r1_h1_pullback_long_v1,2024-08-13T12:52:20.000Z,2024,2024-08-13 11:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,LONG,2024-08-13T11:15:00.000Z,2024-08-13T13:22:42.000Z,1,1.0,4.619999999999891,2.179999999999909,-4.92,-1.5367965367965535,0.4718614718614633,0.4718614718614633,3.3367965367966166,2.8649350649351533,1.0,1.0,1.6222222222222222,22.25,1.0,-0.22495105434386498,-0.9743700647852352
"2024-09-10T16:00:05.000Z|2024-09-10 10:00:00|LONG|r1_h1_pullback_long_v1,2024-09-10 16:00:00|LONG|h4_d1_long_best_box2_atr80",2024-09-10T16:00:05.000Z,2024,2024-09-10 10:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,LONG,2024-09-10T10:00:00.000Z,2024-09-11T01:31:28.000Z,2,0.5,6.460000000000036,5.492999999999828,12.629999999999999,1.1047987616099273,0.8503095975231884,0.1269689737470044,0.5170942720763703,0.3901252983293658,0.19272076372315156,1.290648496240687,6.001388888888889,25.833333333333332,2.0,-0.8660254037844385,-0.5000000000000004
"2024-09-10T16:00:05.000Z|2024-09-10 10:00:00|LONG|r1_h1_pullback_long_v1,2024-09-10 16:00:00|LONG|h4_d1_long_best_box2_atr80",2024-09-10T16:00:05.000Z,2024,2024-09-10 16:00:00|LONG|h4_d1_long_best_box2_atr80,R1_BOX,LONG,2024-09-10T16:00:00.000Z,2024-09-13T01:10:20.000Z,2,0.5,27.059999999999945,-1.2370000000002435,53.82,2.0346267553584756,-0.045713229859580415,0.1269689737470044,0.5170942720763703,0.3901252983293658,0.8072792362768485,-0.29064849624068706,0.001388888888888889,25.833333333333332,2.0,-0.8660254037844385,-0.5000000000000004
"2024-10-20T22:01:45.000Z|2024-10-18 14:15:00|LONG|r1_h1_pullback_long_v1,2024-10-18 14:45:00|LONG|r1_h1_pullback_long_v1",2024-10-20T22:01:45.000Z,2024,2024-10-18 14:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,LONG,2024-10-18T14:15:00.000Z,2024-10-21T12:28:27.000Z,2,0.5,11.404999999999973,5.430000000000071,22.509999999999998,1.4975887768522549,0.47610697062692536,0.27614904482694197,2.7584641573671513,2.4823151125402094,0.43143559674673715,0.7438356164383458,55.77916666666667,3863.4166666666665,2.0,-0.49621650367520886,0.8681988144891419
"2024-10-20T22:01:45.000Z|2024-10-18 14:15:00|LONG|r1_h1_pullback_long_v1,2024-10-18 14:45:00|LONG|r1_h1_pullback_long_v1",2024-10-20T22:01:45.000Z,2024,2024-10-18 14:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,LONG,2024-10-18T14:45:00.000Z,2024-10-23T04:19:28.000Z,2,0.5,15.029999999999973,1.8700000000001253,29.759999999999998,1.8556220891550181,0.12441783100466591,0.27614904482694197,2.7584641573671513,2.4823151125402094,0.5685644032532629,0.2561643835616541,55.27916666666667,3863.4166666666665,2.0,-0.49621650367520886,0.8681988144891419
2024-10-23T08:35:10.000Z|V9_BREAK_20241023T074000Z_LONG,2024-10-23T08:35:10.000Z,2024,V9_BREAK_20241023T074000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,LONG,2024-10-23T07:40:00.000Z,2024-10-23T09:35:00.000Z,1,1.0,3.5,1.726048611110925,-4.0029513888888895,-1.63685714285709,0.49315674603169285,0.49315674603169285,7.262857142857361,6.769700396825668,1.0,1.0,0.9194444444444444,58.416666666666664,1.0,0.7798844830928817,-0.6259234721840591
"2024-10-30T12:00:10.000Z|2024-10-29 13:15:00|LONG|r1_h1_pullback_long_v1,2024-10-30 11:45:00|LONG|r1_h1_pullback_long_v1,2024-10-30 12:00:00|LONG|r1_h1_pullback_long_v1",2024-10-30T12:00:10.000Z,2024,2024-10-29 13:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,LONG,2024-10-29T13:15:00.000Z,2024-10-31T13:34:14.000Z,3,0.3333333333333333,18.860000000000127,22.440000000000307,-19.220000000000002,-2.208907741251327,1.1898197242842077,0.4948704103671831,1.5680345572354202,1.073164146868237,0.5091792656587449,1.2242225859246856,22.752777777777776,708.4166666666666,3.0,1.2246467991473532e-16,-1.0
"2024-10-30T12:00:10.000Z|2024-10-29 13:15:00|LONG|r1_h1_pullback_long_v1,2024-10-30 11:45:00|LONG|r1_h1_pullback_long_v1,2024-10-30 12:00:00|LONG|r1_h1_pullback_long_v1",2024-10-30T12:00:10.000Z,2024,2024-10-30 11:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,LONG,2024-10-30T11:45:00.000Z,2024-10-30T12:32:03.000Z,3,0.3333333333333333,8.240000000000236,-3.4899999999999096,-8.64,-0.6249999999999931,-0.42354368932036524,0.4948704103671831,1.5680345572354202,1.073164146868237,0.22246220302376196,-0.19039825422802958,0.25277777777777777,708.4166666666666,3.0,1.2246467991473532e-16,-1.0
"2024-10-30T12:00:10.000Z|2024-10-29 13:15:00|LONG|r1_h1_pullback_long_v1,2024-10-30 11:45:00|LONG|r1_h1_pullback_long_v1,2024-10-30 12:00:00|LONG|r1_h1_pullback_long_v1",2024-10-30T12:00:10.000Z,2024,2024-10-30 12:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,LONG,2024-10-30T12:00:00.000Z,2024-10-30T12:32:03.000Z,3,0.3333333333333333,9.940000000000055,-0.6199999999997274,-10.32,-0.9758551307847303,-0.06237424547280926,0.4948704103671831,1.5680345572354202,1.073164146868237,0.26835853131749304,-0.03382433169665602,0.002777777777777778,708.4166666666666,3.0,1.2246467991473532e-16,-1.0
2024-11-12T07:49:15.000Z|V9_BREAK_20241112T062500Z_SHORT,2024-11-12T07:49:15.000Z,2024,V9_BREAK_20241112T062500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,SHORT,2024-11-12T06:25:00.000Z,2024-11-12T09:10:00.000Z,1,1.0,5.476983452979684,1.2460466606840228,10.340013566643883,1.6603970021148051,0.22750601154475406,0.22750601154475406,1.647995970441305,1.420489958896551,1.0,1.0,1.4041666666666666,10.0,1.0,0.8890171414857366,-0.45787391511695646
2024-12-02T07:26:45.000Z|V7_20241202T020500Z_SHORT,2024-12-02T07:26:45.000Z,2024,V7_20241202T020500Z_SHORT,V7_SWING_HEALTH,SHORT,2024-12-02T02:05:00.000Z,2024-12-02T11:20:00.000Z,1,1.0,7.0678357126049995,3.5117123810361432,-7.856123331568431,-1.6083899194672593,0.4968582355095274,0.4968582355095274,1.7395300175284594,1.242671782018932,1.0,1.0,5.3625,128.16666666666666,1.0,0.9304175679820246,-0.3665012267242972
2024-12-31T06:22:05.000Z|V7_20241231T015500Z_SHORT,2024-12-31T06:22:05.000Z,2024,V7_20241231T015500Z_SHORT,V7_SWING_HEALTH,SHORT,2024-12-31T01:55:00.000Z,2024-12-31T07:50:00.000Z,1,1.0,3.5,1.2587152777779416,-4.061284722222222,-1.5200000000000469,0.3596329365079833,0.3596329365079833,1.5776329365079604,1.217999999999977,1.0,1.0,4.451388888888889,26.166666666666668,1.0,0.9953961983671789,-0.09584575252022395
2025-01-02T13:18:25.000Z|884ae9c1ca008a9a803b5011,2025-01-02T13:18:25.000Z,2025,884ae9c1ca008a9a803b5011,R3_COMPRESSION,LONG,2025-01-02T02:00:00.379Z,2025-01-03T02:00:00.124Z,1,1.0,6.958667076414785,3.432067679165211,25.052067679165102,3.106916850969519,0.49320762747762703,0.49320762747762703,1.7362617792300208,1.2430541517523939,1.0,1.0,11.306839166666666,176.33333333333334,1.0,-0.3338068592337705,-0.9426414910921785
"2025-02-12T06:11:50.000Z|V7_20250212T021500Z_SHORT,V9_BREAK_20250212T021000Z_SHORT",2025-02-12T06:11:50.000Z,2025,V7_20250212T021500Z_SHORT,V7_SWING_HEALTH,SHORT,2025-02-12T02:15:00.000Z,2025-02-12T10:35:00.000Z,2,0.5,5.905237816235711,2.186210331410683,11.093685963881915,1.5084025249552602,0.3702154594688756,0.3565122595951126,1.6396277282427352,1.2831154686476227,0.4947826817327443,0.5138005578348461,3.9472222222222224,81.75,2.0,0.9988483864849507,-0.047978128521344005
"2025-02-12T06:11:50.000Z|V7_20250212T021500Z_SHORT,V9_BREAK_20250212T021000Z_SHORT",2025-02-12T06:11:50.000Z,2025,V9_BREAK_20250212T021000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,SHORT,2025-02-12T02:10:00.000Z,2025-02-12T10:35:00.000Z,2,0.5,6.0297753405615,2.068768177416489,11.33531885853917,1.5367986629265973,0.34309208230365723,0.3565122595951126,1.6396277282427352,1.2831154686476227,0.5052173182672556,0.4861994421651538,4.030555555555556,81.75,2.0,0.9988483864849507,-0.047978128521344005
2025-02-18T02:17:25.000Z|V7_20250217T093000Z_SHORT,2025-02-18T02:17:25.000Z,2025,V7_20250217T093000Z_SHORT,V7_SWING_HEALTH,SHORT,2025-02-17T09:30:00.000Z,2025-02-18T03:10:00.000Z,1,1.0,5.166244663037816,2.494048877959166,-5.982195785078794,-1.6406974922581046,0.4827585684826306,0.4827585684826306,1.783509972704515,1.3007514042218844,1.0,1.0,16.790277777777778,43.416666666666664,1.0,0.5628049276950685,0.8265897491271886
"2025-02-20T04:05:10.000Z|V7_20250220T021500Z_LONG,a336110cc4cf7d5ba8adf133",2025-02-20T04:05:10.000Z,2025,V7_20250220T021500Z_LONG,V7_SWING_HEALTH,LONG,2025-02-20T02:15:00.000Z,2025-02-20T05:35:00.000Z,2,0.5,4.1803627666956515,3.2223707505543064,7.803096283945466,1.0957722544763677,0.7708351955065886,0.16347875124876796,0.6056504992776977,0.4421717480289297,0.3783171750610934,1.7838415780284231,1.836111111111111,51.833333333333336,2.0,0.8767267557075077,0.48098876891938774
"2025-02-20T04:05:10.000Z|V7_20250220T021500Z_LONG,a336110cc4cf7d5ba8adf133",2025-02-20T04:05:10.000Z,2025,a336110cc4cf7d5ba8adf133,R4_CHOP,LONG,2025-02-20T04:05:00.084Z,2025-02-20T13:51:10.413Z,2,0.5,6.869526168483081,-1.415948705993709,-7.722948705993498,-0.9181128137972421,-0.20612028708617275,0.16347875124876796,0.6056504992776977,0.4421717480289297,0.6216828249389067,-0.783841578028423,0.0027544444444444443,51.833333333333336,2.0,0.8767267557075077,0.48098876891938774
2025-02-26T08:19:25.000Z|V7_20250226T064500Z_LONG,2025-02-26T08:19:25.000Z,2025,V7_20250226T064500Z_LONG,V7_SWING_HEALTH,LONG,2025-02-26T06:45:00.000Z,2025-02-26T09:05:00.000Z,1,1.0,4.675916056626595,2.2921764193910192,8.784008532644187,1.3883551446679845,0.49020906099086237,0.49020906099086237,1.6236767998928794,1.133467738902017,1.0,1.0,1.573611111111111,28.083333333333332,1.0,0.8216469379421637,-0.569996762596303
2025-03-10T02:41:30.000Z|V7_20250310T011500Z_SHORT,2025-03-10T02:41:30.000Z,2025,V7_20250310T011500Z_SHORT,V7_SWING_HEALTH,SHORT,2025-03-10T01:15:00.000Z,2025-03-10T03:40:00.000Z,1,1.0,3.809562412170771,1.894278823835978,7.09340364817763,1.3647564370468153,0.4972431525952024,0.4972431525952024,1.7283556774921476,1.2311125248969452,1.0,1.0,1.4416666666666667,29.0,1.0,0.6461239796429638,0.7632324697825289
2025-03-12T05:49:50.000Z|V7_20250312T031500Z_SHORT,2025-03-12T05:49:50.000Z,2025,V7_20250312T031500Z_SHORT,V7_SWING_HEALTH,SHORT,2025-03-12T03:15:00.000Z,2025-03-12T07:05:00.000Z,1,1.0,3.5,1.7320972222221425,6.4690972222222225,1.3534285714285943,0.49488492063489786,0.49488492063489786,1.5111706349205518,1.016285714285654,1.0,1.0,2.5805555555555557,22.0,1.0,0.9988483864849507,0.04797812852134391
"2025-03-28T10:21:10.000Z|2025-03-27 13:30:00|LONG|r1_h1_pullback_long_v1,2025-03-28 10:00:00|LONG|r1_h1_pullback_long_v1,2025-03-28 10:15:00|LONG|r1_h1_pullback_long_v1",2025-03-28T10:21:10.000Z,2025,2025-03-27 13:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,LONG,2025-03-27T13:30:00.000Z,2025-03-30T22:00:25.000Z,3,0.3333333333333333,18.65000000000009,26.06999999999971,37.0,0.5860589812332567,1.397855227882015,0.47260726072606973,1.7093069306930457,1.2366996699669761,0.49240924092409183,1.4564245810055705,20.852777777777778,512.9166666666666,3.0,0.41865973753742797,-0.9081431738250814
"2025-03-28T10:21:10.000Z|2025-03-27 13:30:00|LONG|r1_h1_pullback_long_v1,2025-03-28 10:00:00|LONG|r1_h1_pullback_long_v1,2025-03-28 10:15:00|LONG|r1_h1_pullback_long_v1",2025-03-28T10:21:10.000Z,2025,2025-03-28 10:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,LONG,2025-03-28T10:00:00.000Z,2025-03-30T22:02:19.000Z,3,0.3333333333333333,8.375,-4.459999999999855,16.45,2.4967164179104304,-0.5325373134328185,0.47260726072606973,1.7093069306930457,1.2366996699669761,0.2211221122112198,-0.2491620111731763,0.3527777777777778,512.9166666666666,3.0,0.41865973753742797,-0.9081431738250814
"2025-03-28T10:21:10.000Z|2025-03-27 13:30:00|LONG|r1_h1_pullback_long_v1,2025-03-28 10:00:00|LONG|r1_h1_pullback_long_v1,2025-03-28 10:15:00|LONG|r1_h1_pullback_long_v1",2025-03-28T10:21:10.000Z,2025,2025-03-28 10:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,LONG,2025-03-28T10:15:00.000Z,2025-03-31T02:09:30.000Z,3,0.3333333333333333,10.850000000000136,-3.709999999999855,21.45,2.3188940092165473,-0.3419354838709501,0.47260726072606973,1.7093069306930457,1.2366996699669761,0.28646864686468837,-0.20726256983239416,0.10277777777777777,512.9166666666666,3.0,0.41865973753742797,-0.9081431738250814
"2025-03-31T00:52:45.000Z|2025-03-28 10:30:00|LONG|r1_h1_pullback_long_v1,2025-03-28 14:30:00|LONG|r1_h1_pullback_long_v1,2025-03-28 14:45:00|LONG|r1_h1_pullback_long_v1,V9_BREAK_20250331T000500Z_SHORT",2025-03-31T00:52:45.000Z,2025,2025-03-28 10:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,LONG,2025-03-28T10:30:00.000Z,2025-03-31T02:22:26.000Z,4,0.25,12.565000000000055,10.089999999999709,25.02,1.1882212495026045,0.8030242737763362,0.4959244541662706,1.4342295780492573,0.9383051238829867,0.2566961234144624,0.41565447389087273,62.37916666666667,163.91666666666666,4.0,0.224951054343865,0.9743700647852352
"2025-03-31T00:52:45.000Z|2025-03-28 10:30:00|LONG|r1_h1_pullback_long_v1,2025-03-28 14:30:00|LONG|r1_h1_pullback_long_v1,2025-03-28 14:45:00|LONG|r1_h1_pullback_long_v1,V9_BREAK_20250331T000500Z_SHORT",2025-03-31T00:52:45.000Z,2025,2025-03-28 14:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,LONG,2025-03-28T14:30:00.000Z,2025-03-31T03:06:24.000Z,4,0.25,14.384999999999991,4.34399999999987,28.55,1.6827250608272608,0.3019812304483749,0.4959244541662706,1.4342295780492573,0.9383051238829867,0.2938777346054137,0.1789497556572794,58.37916666666667,163.91666666666666,4.0,0.224951054343865,0.9743700647852352
"2025-03-31T00:52:45.000Z|2025-03-28 10:30:00|LONG|r1_h1_pullback_long_v1,2025-03-28 14:30:00|LONG|r1_h1_pullback_long_v1,2025-03-28 14:45:00|LONG|r1_h1_pullback_long_v1,V9_BREAK_20250331T000500Z_SHORT",2025-03-31T00:52:45.000Z,2025,2025-03-28 14:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,LONG,2025-03-28T14:45:00.000Z,2025-03-31T05:55:14.000Z,4,0.25,18.049999999999955,6.419999999999909,35.82,1.628808864265937,0.3556786703601067,0.4959244541662706,1.4342295780492573,0.9383051238829867,0.3687516934047763,0.26446994275316577,58.12916666666667,163.91666666666666,4.0,0.224951054343865,0.9743700647852352
"2025-03-31T00:52:45.000Z|2025-03-28 10:30:00|LONG|r1_h1_pullback_long_v1,2025-03-28 14:30:00|LONG|r1_h1_pullback_long_v1,2025-03-28 14:45:00|LONG|r1_h1_pullback_long_v1,V9_BREAK_20250331T000500Z_SHORT",2025-03-31T00:52:45.000Z,2025,V9_BREAK_20250331T000500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,SHORT,2025-03-31T00:05:00.000Z,2025-03-31T01:05:00.000Z,4,0.25,3.9489277549882,3.42097027891725,7.385825788893837,1.0040334379296425,0.8663035869916724,0.4959244541662706,1.4342295780492573,0.9383051238829867,0.0806744485753476,0.14092582769868214,0.7958333333333333,163.91666666666666,4.0,0.224951054343865,0.9743700647852352
2025-04-15T01:41:00.000Z|V9_BREAK_20250415T011500Z_LONG,2025-04-15T01:41:00.000Z,2025,V9_BREAK_20250415T011500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,LONG,2025-04-15T01:15:00.000Z,2025-04-15T03:05:00.000Z,1,1.0,4.675261384747243,2.059500819651417,8.790023589146072,1.4396035249392853,0.4405103052356417,0.4405103052356417,1.5292194877010248,1.0887091824653832,1.0,1.0,0.43333333333333335,3.4166666666666665,1.0,0.4265687399014583,0.904455145454368
2025-04-15T07:55:20.000Z|V9_BREAK_20250415T052000Z_SHORT,2025-04-15T07:55:20.000Z,2025,V9_BREAK_20250415T052000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,SHORT,2025-04-15T05:20:00.000Z,2025-04-15T08:15:00.000Z,1,1.0,4.787623173448013,2.3880841191051765,-5.369539054342706,-1.6203495748101862,0.4988036928949224,0.4988036928949224,1.5682278757327086,1.0694241828377864,1.0,1.0,2.588888888888889,18.333333333333332,1.0,0.8767267557075078,-0.48098876891938747
2025-05-02T12:39:25.000Z|V7_20250502T120000Z_SHORT,2025-05-02T12:39:25.000Z,2025,V7_20250502T120000Z_SHORT,V7_SWING_HEALTH,SHORT,2025-05-02T12:00:00.000Z,2025-05-02T13:05:00.000Z,1,1.0,6.600185990053412,2.5641920893862533,12.554564069493082,1.513650069128731,0.38850300480176353,0.38850300480176353,1.588469189381287,1.1999661845795235,1.0,1.0,0.6569444444444444,3.0833333333333335,1.0,-0.16934950384902456,-0.9855560590580777
2025-05-28T13:02:15.000Z|V7_20250528T082000Z_SHORT,2025-05-28T13:02:15.000Z,2025,V7_20250528T082000Z_SHORT,V7_SWING_HEALTH,SHORT,2025-05-28T08:20:00.000Z,2025-05-28T13:20:00.000Z,1,1.0,7.808922129584002,3.6596372268539064,14.854481486022255,1.433596605702703,0.46864819063688923,0.46864819063688923,1.8738357207351708,1.4051875300982815,1.0,1.0,4.704166666666667,73.0,1.0,-0.2672383760782568,-0.9636304532086231
2025-06-16T13:19:00.000Z|V7_20250616T111000Z_SHORT,2025-06-16T13:19:00.000Z,2025,V7_20250616T111000Z_SHORT,V7_SWING_HEALTH,SHORT,2025-06-16T11:10:00.000Z,2025-06-16T13:20:00.000Z,1,1.0,5.905579169676819,2.8661238192938754,11.184282158647761,1.4085254130644556,0.48532476442115385,0.48532476442115385,1.9884796193387528,1.5031548549175988,1.0,1.0,2.15,2.25,1.0,-0.33791671800332673,-0.9411760152563707
2025-07-11T17:01:40.000Z|0ceaad778b275a37c4bae639,2025-07-11T17:01:40.000Z,2025,0ceaad778b275a37c4bae639,R3_COMPRESSION,LONG,2025-07-11T11:00:00.067Z,2025-07-13T22:00:08.519Z,1,1.0,9.959863741246583,4.908555907845086,15.954555907844908,1.109051317063229,0.49283364063680735,0.49283364063680735,2.1334183338120396,1.6405846931752321,1.0,1.0,6.027759166666667,127.5,1.0,-0.9670459389139431,-0.25460194820552773
"2025-07-23T10:04:55.000Z|2025-07-22 12:45:00|LONG|r1_h1_pullback_long_v1,2025-07-23 09:00:00|LONG|r1_h1_pullback_long_v1,2025-07-23 09:15:00|LONG|r1_h1_pullback_long_v1",2025-07-23T10:04:55.000Z,2025,2025-07-22 12:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,LONG,2025-07-22T12:45:00.000Z,2025-07-23T16:03:40.000Z,3,0.3333333333333333,17.769999999999982,23.500000000000163,-18.07,-2.339335959482285,1.3224535734383898,0.49895779051589334,1.3737884314746949,0.8748306409588016,0.4630015633142189,1.2271540469973803,21.331944444444446,1166.0,3.0,0.48480962024633717,-0.8746197071393957
"2025-07-23T10:04:55.000Z|2025-07-22 12:45:00|LONG|r1_h1_pullback_long_v1,2025-07-23 09:00:00|LONG|r1_h1_pullback_long_v1,2025-07-23 09:15:00|LONG|r1_h1_pullback_long_v1",2025-07-23T10:04:55.000Z,2025,2025-07-23 09:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,LONG,2025-07-23T09:00:00.000Z,2025-07-23T13:00:27.000Z,3,0.3333333333333333,9.470000000000255,-1.3599999999999284,-9.780000000000001,-0.8891235480464463,-0.14361140443504666,0.49895779051589334,1.3737884314746949,0.8748306409588016,0.24674309536217082,-0.07101827676239736,1.0819444444444444,1166.0,3.0,0.48480962024633717,-0.8746197071393957
"2025-07-23T10:04:55.000Z|2025-07-22 12:45:00|LONG|r1_h1_pullback_long_v1,2025-07-23 09:00:00|LONG|r1_h1_pullback_long_v1,2025-07-23 09:15:00|LONG|r1_h1_pullback_long_v1",2025-07-23T10:04:55.000Z,2025,2025-07-23 09:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,LONG,2025-07-23T09:15:00.000Z,2025-07-23T13:00:27.000Z,3,0.3333333333333333,11.140000000000327,-2.9899999999999647,-11.450000000000001,-0.7594254937163185,-0.2684021543985527,0.49895779051589334,1.3737884314746949,0.8748306409588016,0.2902553413236103,-0.1561357702349829,0.8319444444444445,1166.0,3.0,0.48480962024633717,-0.8746197071393957
2025-07-31T07:45:35.000Z|da03d27d153c27e0f12fbe5a,2025-07-31T07:45:35.000Z,2025,da03d27d153c27e0f12fbe5a,R2_DOWNTREND,SHORT,2025-07-30T13:00:00.008Z,2025-08-01T01:00:00.072Z,1,1.0,11.491159351740722,5.4134417731538065,21.113441773153625,1.366267712371557,0.47109622340532237,0.47109622340532237,3.8023527857991732,3.331256562393851,1.0,1.0,18.75972,985.25,1.0,0.8968727415326884,-0.44228869021900113
2025-08-12T11:45:40.000Z|603fe41194cb5dc98d0c2639,2025-08-12T11:45:40.000Z,2025,603fe41194cb5dc98d0c2639,R4_CHOP,SHORT,2025-08-12T03:00:01.856Z,2025-08-12T14:16:21.909Z,1,1.0,9.43665253789552,4.656780584331923,17.93708566012307,1.4073110165347684,0.49347801729811674,0.49347801729811674,1.622374091114514,1.1288960738163971,1.0,1.0,8.760595555555556,9.416666666666666,1.0,0.06540312923014312,-0.9978589232386035
2025-09-01T06:58:05.000Z|V9_BREAK_20250901T024500Z_LONG,2025-09-01T06:58:05.000Z,2025,V9_BREAK_20250901T024500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,LONG,2025-09-01T02:45:00.000Z,2025-09-02T01:30:00.000Z,1,1.0,10.319223715405624,3.9722679808967314,19.49071541170747,1.5038386470527978,0.3849386436856206,0.3849386436856206,9.513532285799204,9.128593642113584,1.0,1.0,4.218055555555556,290.75,1.0,0.9681476403781077,-0.2503800040544414
2025-09-12T01:19:15.000Z|V9_BREAK_20250912T005000Z_LONG,2025-09-12T01:19:15.000Z,2025,V9_BREAK_20250912T005000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,LONG,2025-09-12T00:50:00.000Z,2025-09-12T01:35:00.000Z,1,1.0,3.927987078469723,1.9626631460767694,7.348637303015797,1.3711791941630602,0.4996613040899792,0.4996613040899792,1.6918750019579494,1.19221369786797,1.0,1.0,0.4875,8.083333333333334,1.0,0.33791671800332695,0.9411760152563706
2025-09-23T07:04:35.000Z|V9_BREAK_20250923T035000Z_LONG,2025-09-23T07:04:35.000Z,2025,V9_BREAK_20250923T035000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,LONG,2025-09-23T03:50:00.000Z,2025-09-23T08:35:00.000Z,1,1.0,6.688538882000792,3.3163022225666072,12.673379986568195,1.3989718724940021,0.49581863559034545,0.49581863559034545,1.6081691999298133,1.112350564339468,1.0,1.0,3.2430555555555554,78.08333333333333,1.0,0.9612616959383189,-0.27563735581699905
2025-10-02T13:35:35.000Z|V9_BREAK_20251002T112000Z_LONG,2025-10-02T13:35:35.000Z,2025,V9_BREAK_20251002T112000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,LONG,2025-10-02T11:20:00.000Z,2025-10-02T13:50:00.000Z,1,1.0,5.94531505934463,2.006275913699308,-6.579039145645031,-1.4440471150221472,0.33745493614268873,0.33745493614268873,1.7166921873479648,1.3792372512052757,1.0,1.0,2.2597222222222224,3.75,1.0,-0.4027466898587371,-0.9153114791194472
