attempt_no,policy_id,mechanic,raw_discovery_signal_count,parameters_json
9116,45fb7c5784a9578d,OPTIONS_OI_EXPANSION_BREAKOUT,306,"{""activity_threshold_z"":0.75,""breakout_buffer_atr"":0.0,""channel_bars"":6,""compression_max"":99.0,""confirmation_min_atr"":0.0,""hold_hours"":4,""impulse_hours"":6,""impulse_min_atr"":0.0,""lookback"":104,""session"":""LONDON"",""stop_atr"":1.25,""target_r"":2.0}"
9117,1dfa9a3f73cb3a5a,OPTIONS_OI_EXPANSION_BREAKOUT,324,"{""activity_threshold_z"":1.25,""breakout_buffer_atr"":0.0,""channel_bars"":6,""compression_max"":99.0,""confirmation_min_atr"":0.0,""hold_hours"":8,""impulse_hours"":6,""impulse_min_atr"":0.0,""lookback"":156,""session"":""ALL"",""stop_atr"":1.25,""target_r"":1.25}"
9118,bea96a405fd9a8fa,OPTIONS_OI_EXPANSION_BREAKOUT,153,"{""activity_threshold_z"":1.25,""breakout_buffer_atr"":0.1,""channel_bars"":24,""compression_max"":99.0,""confirmation_min_atr"":0.0,""hold_hours"":4,""impulse_hours"":6,""impulse_min_atr"":0.0,""lookback"":52,""session"":""ALL"",""stop_atr"":1.25,""target_r"":1.5}"
9119,f78d484b56a7d8e6,OPTIONS_OI_EXPANSION_BREAKOUT,267,"{""activity_threshold_z"":0.75,""breakout_buffer_atr"":0.1,""channel_bars"":48,""compression_max"":99.0,""confirmation_min_atr"":0.0,""hold_hours"":8,""impulse_hours"":6,""impulse_min_atr"":0.0,""lookback"":156,""session"":""ALL"",""stop_atr"":1.25,""target_r"":1.25}"
9120,59c8e2f16561257b,OPTIONS_OI_EXPANSION_BREAKOUT,369,"{""activity_threshold_z"":1.0,""breakout_buffer_atr"":0.05,""channel_bars"":12,""compression_max"":99.0,""confirmation_min_atr"":0.0,""hold_hours"":24,""impulse_hours"":6,""impulse_min_atr"":0.0,""lookback"":52,""session"":""ALL"",""stop_atr"":1.25,""target_r"":1.5}"
9121,c9bb37c7676cc628,OPTIONS_OI_EXPANSION_BREAKOUT,166,"{""activity_threshold_z"":0.5,""breakout_buffer_atr"":0.0,""channel_bars"":24,""compression_max"":99.0,""confirmation_min_atr"":0.0,""hold_hours"":24,""impulse_hours"":6,""impulse_min_atr"":0.0,""lookback"":156,""session"":""LONDON"",""stop_atr"":0.75,""target_r"":2.0}"
9122,d5f39ba306369a2e,OPTIONS_OI_EXPANSION_BREAKOUT,120,"{""activity_threshold_z"":1.25,""breakout_buffer_atr"":0.05,""channel_bars"":48,""compression_max"":99.0,""confirmation_min_atr"":0.0,""hold_hours"":8,""impulse_hours"":6,""impulse_min_atr"":0.0,""lookback"":52,""session"":""ALL"",""stop_atr"":1.0,""target_r"":1.5}"
9123,acd19d01a7844b8a,OPTIONS_OI_EXPANSION_BREAKOUT,432,"{""activity_threshold_z"":0.5,""breakout_buffer_atr"":0.05,""channel_bars"":48,""compression_max"":99.0,""confirmation_min_atr"":0.0,""hold_hours"":4,""impulse_hours"":6,""impulse_min_atr"":0.0,""lookback"":52,""session"":""ALL"",""stop_atr"":1.25,""target_r"":1.25}"
9124,3543064f720ddd07,OPTIONS_OI_EXPANSION_BREAKOUT,624,"{""activity_threshold_z"":0.5,""breakout_buffer_atr"":0.05,""channel_bars"":24,""compression_max"":99.0,""confirmation_min_atr"":0.0,""hold_hours"":24,""impulse_hours"":6,""impulse_min_atr"":0.0,""lookback"":156,""session"":""ALL"",""stop_atr"":0.75,""target_r"":1.5}"
9125,1d9ec284ac2770a3,OPTIONS_OI_EXPANSION_BREAKOUT,343,"{""activity_threshold_z"":0.5,""breakout_buffer_atr"":0.05,""channel_bars"":12,""compression_max"":99.0,""confirmation_min_atr"":0.0,""hold_hours"":8,""impulse_hours"":6,""impulse_min_atr"":0.0,""lookback"":104,""session"":""NY"",""stop_atr"":1.0,""target_r"":2.0}"
9126,3c63c3c06ebfdaac,OPTIONS_OI_EXPANSION_BREAKOUT,369,"{""activity_threshold_z"":1.0,""breakout_buffer_atr"":0.05,""channel_bars"":12,""compression_max"":99.0,""confirmation_min_atr"":0.0,""hold_hours"":12,""impulse_hours"":6,""impulse_min_atr"":0.0,""lookback"":52,""session"":""ALL"",""stop_atr"":0.75,""target_r"":1.25}"
9127,16cecab384ed4ba9,OPTIONS_OI_EXPANSION_BREAKOUT,143,"{""activity_threshold_z"":0.5,""breakout_buffer_atr"":0.0,""channel_bars"":24,""compression_max"":99.0,""confirmation_min_atr"":0.0,""hold_hours"":8,""impulse_hours"":6,""impulse_min_atr"":0.0,""lookback"":156,""session"":""ASIA"",""stop_atr"":1.5,""target_r"":1.25}"
9128,c1719866d7274f91,OPTIONS_OI_EXPANSION_BREAKOUT,425,"{""activity_threshold_z"":0.5,""breakout_buffer_atr"":0.05,""channel_bars"":6,""compression_max"":99.0,""confirmation_min_atr"":0.0,""hold_hours"":8,""impulse_hours"":6,""impulse_min_atr"":0.0,""lookback"":52,""session"":""LONDON"",""stop_atr"":0.75,""target_r"":2.0}"
9129,0fde3c2399053182,OPTIONS_OI_EXPANSION_BREAKOUT,580,"{""activity_threshold_z"":0.75,""breakout_buffer_atr"":0.1,""channel_bars"":12,""compression_max"":99.0,""confirmation_min_atr"":0.0,""hold_hours"":24,""impulse_hours"":6,""impulse_min_atr"":0.0,""lookback"":104,""session"":""ALL"",""stop_atr"":1.25,""target_r"":2.0}"
9130,db2229cfc0dae7c9,OPTIONS_OI_EXPANSION_BREAKOUT,187,"{""activity_threshold_z"":0.75,""breakout_buffer_atr"":0.0,""channel_bars"":6,""compression_max"":99.0,""confirmation_min_atr"":0.0,""hold_hours"":8,""impulse_hours"":6,""impulse_min_atr"":0.0,""lookback"":52,""session"":""ASIA"",""stop_atr"":1.25,""target_r"":1.5}"
9131,337acb2f386e59d6,OPTIONS_OI_EXPANSION_BREAKOUT,1057,"{""activity_threshold_z"":0.5,""breakout_buffer_atr"":0.0,""channel_bars"":12,""compression_max"":99.0,""confirmation_min_atr"":0.0,""hold_hours"":24,""impulse_hours"":6,""impulse_min_atr"":0.0,""lookback"":104,""session"":""ALL"",""stop_atr"":1.5,""target_r"":1.25}"
9132,c3a744780f719434,OPTIONS_OI_EXPANSION_BREAKOUT,159,"{""activity_threshold_z"":0.5,""breakout_buffer_atr"":0.0,""channel_bars"":48,""compression_max"":99.0,""confirmation_min_atr"":0.0,""hold_hours"":4,""impulse_hours"":6,""impulse_min_atr"":0.0,""lookback"":156,""session"":""NY"",""stop_atr"":1.5,""target_r"":2.0}"
9133,22551243d78e2527,OPTIONS_OI_EXPANSION_BREAKOUT,243,"{""activity_threshold_z"":0.5,""breakout_buffer_atr"":0.0,""channel_bars"":24,""compression_max"":99.0,""confirmation_min_atr"":0.0,""hold_hours"":8,""impulse_hours"":6,""impulse_min_atr"":0.0,""lookback"":104,""session"":""NY"",""stop_atr"":0.75,""target_r"":1.5}"
9134,ffb334b344fd7248,OPTIONS_OI_EXPANSION_BREAKOUT,131,"{""activity_threshold_z"":1.0,""breakout_buffer_atr"":0.1,""channel_bars"":12,""compression_max"":99.0,""confirmation_min_atr"":0.0,""hold_hours"":4,""impulse_hours"":6,""impulse_min_atr"":0.0,""lookback"":156,""session"":""NY"",""stop_atr"":1.5,""target_r"":1.25}"
9135,b502c85066cd1d15,OPTIONS_OI_EXPANSION_BREAKOUT,192,"{""activity_threshold_z"":0.75,""breakout_buffer_atr"":0.05,""channel_bars"":12,""compression_max"":99.0,""confirmation_min_atr"":0.0,""hold_hours"":8,""impulse_hours"":6,""impulse_min_atr"":0.0,""lookback"":52,""session"":""LONDON"",""stop_atr"":1.25,""target_r"":1.5}"
9136,771866b6a340130a,OPTIONS_OI_EXPANSION_BREAKOUT,160,"{""activity_threshold_z"":0.5,""breakout_buffer_atr"":0.05,""channel_bars"":24,""compression_max"":99.0,""confirmation_min_atr"":0.0,""hold_hours"":8,""impulse_hours"":6,""impulse_min_atr"":0.0,""lookback"":52,""session"":""LONDON"",""stop_atr"":1.0,""target_r"":2.0}"
9137,236a13d58bff7c0a,OPTIONS_OI_EXPANSION_BREAKOUT,252,"{""activity_threshold_z"":0.75,""breakout_buffer_atr"":0.1,""channel_bars"":6,""compression_max"":99.0,""confirmation_min_atr"":0.0,""hold_hours"":4,""impulse_hours"":6,""impulse_min_atr"":0.0,""lookback"":156,""session"":""NY"",""stop_atr"":1.0,""target_r"":2.0}"
9138,3a491975e399804b,OPTIONS_OI_EXPANSION_BREAKOUT,146,"{""activity_threshold_z"":0.5,""breakout_buffer_atr"":0.05,""channel_bars"":12,""compression_max"":99.0,""confirmation_min_atr"":0.0,""hold_hours"":12,""impulse_hours"":6,""impulse_min_atr"":0.0,""lookback"":104,""session"":""ASIA"",""stop_atr"":1.25,""target_r"":1.5}"
9139,72c850d6a5645b09,OPTIONS_OI_EXPANSION_BREAKOUT,122,"{""activity_threshold_z"":0.5,""breakout_buffer_atr"":0.05,""channel_bars"":24,""compression_max"":99.0,""confirmation_min_atr"":0.0,""hold_hours"":12,""impulse_hours"":6,""impulse_min_atr"":0.0,""lookback"":156,""session"":""ASIA"",""stop_atr"":1.5,""target_r"":1.25}"
9140,4e9a4c28df0e4f28,OPTIONS_OI_EXPANSION_BREAKOUT,394,"{""activity_threshold_z"":0.5,""breakout_buffer_atr"":0.1,""channel_bars"":6,""compression_max"":99.0,""confirmation_min_atr"":0.0,""hold_hours"":4,""impulse_hours"":6,""impulse_min_atr"":0.0,""lookback"":52,""session"":""NY"",""stop_atr"":1.5,""target_r"":1.25}"
9141,c5c248f847e349dc,OPTIONS_OI_EXPANSION_BREAKOUT,463,"{""activity_threshold_z"":0.5,""breakout_buffer_atr"":0.0,""channel_bars"":6,""compression_max"":99.0,""confirmation_min_atr"":0.0,""hold_hours"":24,""impulse_hours"":6,""impulse_min_atr"":0.0,""lookback"":104,""session"":""NY"",""stop_atr"":1.5,""target_r"":2.0}"
9142,634345d29ce54fad,OPTIONS_OI_EXPANSION_BREAKOUT,221,"{""activity_threshold_z"":1.25,""breakout_buffer_atr"":0.05,""channel_bars"":12,""compression_max"":99.0,""confirmation_min_atr"":0.0,""hold_hours"":4,""impulse_hours"":6,""impulse_min_atr"":0.0,""lookback"":156,""session"":""ALL"",""stop_atr"":0.75,""target_r"":1.25}"
9143,81e0f070f39becf4,OPTIONS_OI_EXPANSION_BREAKOUT,441,"{""activity_threshold_z"":0.5,""breakout_buffer_atr"":0.05,""channel_bars"":48,""compression_max"":99.0,""confirmation_min_atr"":0.0,""hold_hours"":8,""impulse_hours"":6,""impulse_min_atr"":0.0,""lookback"":104,""session"":""ALL"",""stop_atr"":1.25,""target_r"":2.0}"
9144,c35fb3a059c5c041,OPTIONS_OI_EXPANSION_BREAKOUT,336,"{""activity_threshold_z"":0.5,""breakout_buffer_atr"":0.1,""channel_bars"":12,""compression_max"":99.0,""confirmation_min_atr"":0.0,""hold_hours"":4,""impulse_hours"":6,""impulse_min_atr"":0.0,""lookback"":156,""session"":""NY"",""stop_atr"":1.5,""target_r"":2.0}"
9145,817cee8921464e4b,OPTIONS_OI_EXPANSION_BREAKOUT,186,"{""activity_threshold_z"":1.0,""breakout_buffer_atr"":0.0,""channel_bars"":48,""compression_max"":99.0,""confirmation_min_atr"":0.0,""hold_hours"":4,""impulse_hours"":6,""impulse_min_atr"":0.0,""lookback"":52,""session"":""ALL"",""stop_atr"":1.5,""target_r"":1.5}"
9146,1aca1ac48d7d89a7,OPTIONS_OI_EXPANSION_BREAKOUT,1457,"{""activity_threshold_z"":0.5,""breakout_buffer_atr"":0.0,""channel_bars"":6,""compression_max"":99.0,""confirmation_min_atr"":0.0,""hold_hours"":12,""impulse_hours"":6,""impulse_min_atr"":0.0,""lookback"":52,""session"":""ALL"",""stop_atr"":1.25,""target_r"":2.0}"
9147,9e5e8cdf8439c3db,OPTIONS_OI_EXPANSION_BREAKOUT,155,"{""activity_threshold_z"":1.25,""breakout_buffer_atr"":0.05,""channel_bars"":24,""compression_max"":99.0,""confirmation_min_atr"":0.0,""hold_hours"":24,""impulse_hours"":6,""impulse_min_atr"":0.0,""lookback"":156,""session"":""ALL"",""stop_atr"":1.0,""target_r"":1.5}"
9148,19a4febd45f18834,OPTIONS_OI_EXPANSION_BREAKOUT,209,"{""activity_threshold_z"":1.0,""breakout_buffer_atr"":0.0,""channel_bars"":48,""compression_max"":99.0,""confirmation_min_atr"":0.0,""hold_hours"":12,""impulse_hours"":6,""impulse_min_atr"":0.0,""lookback"":156,""session"":""ALL"",""stop_atr"":0.75,""target_r"":2.0}"
9149,82bda133ccacdc34,OPTIONS_OI_EXPANSION_BREAKOUT,263,"{""activity_threshold_z"":0.75,""breakout_buffer_atr"":0.1,""channel_bars"":6,""compression_max"":99.0,""confirmation_min_atr"":0.0,""hold_hours"":24,""impulse_hours"":6,""impulse_min_atr"":0.0,""lookback"":156,""session"":""LONDON"",""stop_atr"":1.5,""target_r"":1.25}"
9150,d2684c6e97f95352,OPTIONS_OI_EXPANSION_BREAKOUT,186,"{""activity_threshold_z"":1.25,""breakout_buffer_atr"":0.1,""channel_bars"":12,""compression_max"":99.0,""confirmation_min_atr"":0.0,""hold_hours"":12,""impulse_hours"":6,""impulse_min_atr"":0.0,""lookback"":104,""session"":""ALL"",""stop_atr"":1.0,""target_r"":1.5}"
9151,f3b9cacdebef7801,OPTIONS_OI_EXPANSION_BREAKOUT,201,"{""activity_threshold_z"":1.25,""breakout_buffer_atr"":0.1,""channel_bars"":12,""compression_max"":99.0,""confirmation_min_atr"":0.0,""hold_hours"":4,""impulse_hours"":6,""impulse_min_atr"":0.0,""lookback"":156,""session"":""ALL"",""stop_atr"":0.75,""target_r"":2.0}"
9152,10d31c181ed86994,OPTIONS_OI_EXPANSION_BREAKOUT,144,"{""activity_threshold_z"":0.5,""breakout_buffer_atr"":0.1,""channel_bars"":24,""compression_max"":99.0,""confirmation_min_atr"":0.0,""hold_hours"":8,""impulse_hours"":6,""impulse_min_atr"":0.0,""lookback"":52,""session"":""LONDON"",""stop_atr"":1.5,""target_r"":1.5}"
9153,b677fbcdac2bf6e2,OPTIONS_OI_EXPANSION_BREAKOUT,143,"{""activity_threshold_z"":0.5,""breakout_buffer_atr"":0.0,""channel_bars"":24,""compression_max"":99.0,""confirmation_min_atr"":0.0,""hold_hours"":24,""impulse_hours"":6,""impulse_min_atr"":0.0,""lookback"":156,""session"":""ASIA"",""stop_atr"":1.0,""target_r"":1.5}"
9154,bb1456215df99bf3,OPTIONS_OI_EXPANSION_BREAKOUT,170,"{""activity_threshold_z"":1.25,""breakout_buffer_atr"":0.0,""channel_bars"":24,""compression_max"":99.0,""confirmation_min_atr"":0.0,""hold_hours"":8,""impulse_hours"":6,""impulse_min_atr"":0.0,""lookback"":156,""session"":""ALL"",""stop_atr"":0.75,""target_r"":1.5}"
9155,378e5416e9b18bda,OPTIONS_OI_EXPANSION_BREAKOUT,204,"{""activity_threshold_z"":0.75,""breakout_buffer_atr"":0.1,""channel_bars"":12,""compression_max"":99.0,""confirmation_min_atr"":0.0,""hold_hours"":24,""impulse_hours"":6,""impulse_min_atr"":0.0,""lookback"":104,""session"":""NY"",""stop_atr"":0.75,""target_r"":1.25}"
9156,5dd2adc460e00852,OPTIONS_OI_EXPANSION_BREAKOUT,193,"{""activity_threshold_z"":1.0,""breakout_buffer_atr"":0.05,""channel_bars"":48,""compression_max"":99.0,""confirmation_min_atr"":0.0,""hold_hours"":12,""impulse_hours"":6,""impulse_min_atr"":0.0,""lookback"":156,""session"":""ALL"",""stop_atr"":1.5,""target_r"":2.0}"
9157,455403ee69d7b241,OPTIONS_OI_EXPANSION_BREAKOUT,192,"{""activity_threshold_z"":0.75,""breakout_buffer_atr"":0.05,""channel_bars"":12,""compression_max"":99.0,""confirmation_min_atr"":0.0,""hold_hours"":4,""impulse_hours"":6,""impulse_min_atr"":0.0,""lookback"":52,""session"":""LONDON"",""stop_atr"":1.25,""target_r"":1.5}"
9158,148182297bc62652,OPTIONS_OI_EXPANSION_BREAKOUT,389,"{""activity_threshold_z"":0.75,""breakout_buffer_atr"":0.05,""channel_bars"":24,""compression_max"":99.0,""confirmation_min_atr"":0.0,""hold_hours"":4,""impulse_hours"":6,""impulse_min_atr"":0.0,""lookback"":52,""session"":""ALL"",""stop_atr"":0.75,""target_r"":1.25}"
9159,12e9e6043858164e,OPTIONS_OI_EXPANSION_BREAKOUT,378,"{""activity_threshold_z"":0.5,""breakout_buffer_atr"":0.0,""channel_bars"":12,""compression_max"":99.0,""confirmation_min_atr"":0.0,""hold_hours"":4,""impulse_hours"":6,""impulse_min_atr"":0.0,""lookback"":156,""session"":""NY"",""stop_atr"":1.0,""target_r"":1.25}"
9160,9f0c72612947a0f6,OPTIONS_OI_EXPANSION_BREAKOUT,353,"{""activity_threshold_z"":0.5,""breakout_buffer_atr"":0.0,""channel_bars"":12,""compression_max"":99.0,""confirmation_min_atr"":0.0,""hold_hours"":8,""impulse_hours"":6,""impulse_min_atr"":0.0,""lookback"":52,""session"":""NY"",""stop_atr"":0.75,""target_r"":2.0}"
9161,15cedd71dad179e0,OPTIONS_OI_EXPANSION_BREAKOUT,328,"{""activity_threshold_z"":1.25,""breakout_buffer_atr"":0.05,""channel_bars"":6,""compression_max"":99.0,""confirmation_min_atr"":0.0,""hold_hours"":8,""impulse_hours"":6,""impulse_min_atr"":0.0,""lookback"":52,""session"":""ALL"",""stop_atr"":0.75,""target_r"":2.0}"
9162,1f689da39b3ae41d,OPTIONS_OI_EXPANSION_BREAKOUT,382,"{""activity_threshold_z"":0.5,""breakout_buffer_atr"":0.1,""channel_bars"":6,""compression_max"":99.0,""confirmation_min_atr"":0.0,""hold_hours"":4,""impulse_hours"":6,""impulse_min_atr"":0.0,""lookback"":52,""session"":""LONDON"",""stop_atr"":0.75,""target_r"":1.5}"
9163,88807c1cca1a0203,OPTIONS_OI_EXPANSION_BREAKOUT,875,"{""activity_threshold_z"":0.75,""breakout_buffer_atr"":0.05,""channel_bars"":6,""compression_max"":99.0,""confirmation_min_atr"":0.0,""hold_hours"":12,""impulse_hours"":6,""impulse_min_atr"":0.0,""lookback"":156,""session"":""ALL"",""stop_atr"":0.75,""target_r"":1.25}"
9164,268a9d303a2c19aa,OPTIONS_OI_EXPANSION_BREAKOUT,194,"{""activity_threshold_z"":1.0,""breakout_buffer_atr"":0.0,""channel_bars"":48,""compression_max"":99.0,""confirmation_min_atr"":0.0,""hold_hours"":24,""impulse_hours"":6,""impulse_min_atr"":0.0,""lookback"":104,""session"":""ALL"",""stop_atr"":1.5,""target_r"":1.25}"
9165,9eed621e1b8bc68b,OPTIONS_OI_EXPANSION_BREAKOUT,143,"{""activity_threshold_z"":1.25,""breakout_buffer_atr"":0.1,""channel_bars"":24,""compression_max"":99.0,""confirmation_min_atr"":0.0,""hold_hours"":24,""impulse_hours"":6,""impulse_min_atr"":0.0,""lookback"":156,""session"":""ALL"",""stop_atr"":1.5,""target_r"":1.5}"
9166,b8d8b09351eaa130,OPTIONS_OI_EXPANSION_BREAKOUT,279,"{""activity_threshold_z"":0.5,""breakout_buffer_atr"":0.1,""channel_bars"":12,""compression_max"":99.0,""confirmation_min_atr"":0.0,""hold_hours"":8,""impulse_hours"":6,""impulse_min_atr"":0.0,""lookback"":104,""session"":""LONDON"",""stop_atr"":1.5,""target_r"":1.5}"
