trade_id,source_id,entry_time_utc,protected_exit_time_utc,protected_pnl_usd,specialist_id,sleeve_type,direction,risk_usd,open_cost_usd,endpoint_exit_time_utc,endpoint_pnl_usd,close_reason,protection_delta_usd,pnl_changed,protection_action,protection_changed,entry_year,entry_month,fold_id,utc_entry_date,cluster_size,cluster_ordinal,is_cluster_trade,later_cluster_trade,post_prior_loss_same_day
2023-12-27 14:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-12-27 14:15:00+00:00,2023-12-28 00:54:20+00:00,12.91,R1_UPTREND,CORE,LONG,6.605000000000018,0.30000000000003624,2023-12-28 00:54:19+00:00,12.91,SOURCE_EXIT,0.0,False,False,True,2023,2023-12,2021-2023,2023-12-27,6,5,True,True,False
2023-12-27 14:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-12-27 14:30:00+00:00,2023-12-28 09:09:35+00:00,5.610000000000108,R1_UPTREND,CORE,LONG,11.220000000000255,0.2999999999997467,2023-12-28 18:40:42+00:00,-11.520000000000001,OPEN_PROFIT_GIVEBACK,17.13000000000011,True,True,True,2023,2023-12,2021-2023,2023-12-27,6,6,True,True,False
V9_BREAK_20231228T073000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2023-12-28 07:30:00+00:00,2023-12-28 08:30:00+00:00,6.510416666666667,V57_BREAK_SWING_H4ADX_HIGH,ADDON,SHORT,3.5,0.48958333333333304,2023-12-28 08:30:00+00:00,6.510416666666667,SOURCE_EXIT,0.0,False,False,False,2023,2023-12,2021-2023,2023-12-28,1,1,False,False,False
V7_20240102T101500Z_SHORT,V7_SWING_HEALTH,2024-01-02 10:15:00+00:00,2024-01-02 12:05:00+00:00,6.498263888888888,V7_SWING_HEALTH,ADDON,SHORT,3.5,0.5017361111111116,2024-01-02 12:05:00+00:00,6.498263888888888,SOURCE_EXIT,0.0,False,False,False,2024,2024-01,2024-2025,2024-01-02,1,1,False,False,False
V7_20240103T131000Z_SHORT,V7_SWING_HEALTH,2024-01-03 13:10:00+00:00,2024-01-03 14:15:00+00:00,7.8511781701049275,V7_SWING_HEALTH,ADDON,SHORT,4.188193221136439,0.5252082721679328,2024-01-03 14:15:00+00:00,7.8511781701049275,SOURCE_EXIT,0.0,False,False,False,2024,2024-01,2024-2025,2024-01-03,1,1,False,False,False
V7_20240108T140000Z_LONG,V7_SWING_HEALTH,2024-01-08 14:00:00+00:00,2024-01-08 15:10:00+00:00,8.74833611514561,V7_SWING_HEALTH,ADDON,LONG,4.648897437966438,0.5494587607872123,2024-01-08 15:10:00+00:00,8.74833611514561,SOURCE_EXIT,0.0,False,False,False,2024,2024-01,2024-2025,2024-01-08,1,1,False,False,False
V7_20240108T161000Z_SHORT,V7_SWING_HEALTH,2024-01-08 16:10:00+00:00,2024-01-09 00:08:55+00:00,2.4486242636187896,V7_SWING_HEALTH,ADDON,SHORT,4.956681394289781,0.8613757363811558,2024-01-09 13:40:00+00:00,-5.818057130670873,OPEN_PROFIT_GIVEBACK,8.266681394289662,True,True,True,2024,2024-01,2024-2025,2024-01-08,1,1,False,False,False
V7_20240112T032000Z_SHORT,V7_SWING_HEALTH,2024-01-12 03:20:00+00:00,2024-01-12 07:30:00+00:00,-4.035763888888889,V7_SWING_HEALTH,ADDON,SHORT,3.5,0.5357638888888889,2024-01-12 07:30:00+00:00,-4.035763888888889,SOURCE_EXIT,0.0,False,False,False,2024,2024-01,2024-2025,2024-01-12,1,1,False,False,False
6e9e4dd6836c35e92b6c8c68,R4_CHOP,2024-01-12 07:30:00.086000+00:00,2024-01-12 12:03:05+00:00,8.55956069438037,R4_CHOP,CORE,LONG,4.577395551961492,0.5952304095425198,2024-01-12 12:03:01.682000+00:00,8.55956069438037,SOURCE_EXIT,0.0,False,False,True,2024,2024-01,2024-2025,2024-01-12,1,1,False,False,False
V7_20240116T124000Z_LONG,V7_SWING_HEALTH,2024-01-16 12:40:00+00:00,2024-01-16 13:15:00+00:00,-3.9835069444444446,V7_SWING_HEALTH,ADDON,LONG,3.5,0.48350694444444464,2024-01-16 13:15:00+00:00,-3.9835069444444446,SOURCE_EXIT,0.0,False,False,False,2024,2024-01,2024-2025,2024-01-16,1,1,False,False,False
V7_20240117T163000Z_SHORT,V7_SWING_HEALTH,2024-01-17 16:30:00+00:00,2024-01-18 07:10:00+00:00,-5.424192170355648,V7_SWING_HEALTH,ADDON,SHORT,4.676479315682618,0.7477128546730212,2024-01-18 07:10:00+00:00,-5.424192170355648,SOURCE_EXIT,0.0,False,False,False,2024,2024-01,2024-2025,2024-01-17,1,1,False,False,False
V7_20240118T122500Z_SHORT,V7_SWING_HEALTH,2024-01-18 12:25:00+00:00,2024-01-18 13:35:00+00:00,6.507986111111111,V7_SWING_HEALTH,ADDON,SHORT,3.5,0.49201388888888875,2024-01-18 13:35:00+00:00,6.507986111111111,SOURCE_EXIT,0.0,False,False,False,2024,2024-01,2024-2025,2024-01-18,1,1,False,False,False
V7_20240119T025000Z_SHORT,V7_SWING_HEALTH,2024-01-19 02:50:00+00:00,2024-01-19 07:40:00+00:00,-4.045486111111111,V7_SWING_HEALTH,ADDON,SHORT,3.5,0.5454861111111109,2024-01-19 07:40:00+00:00,-4.045486111111111,SOURCE_EXIT,0.0,False,False,False,2024,2024-01,2024-2025,2024-01-19,2,1,True,False,False
V7_20240119T093000Z_SHORT,V7_SWING_HEALTH,2024-01-19 09:30:00+00:00,2024-01-19 12:05:00+00:00,-4.012673611111111,V7_SWING_HEALTH,ADDON,SHORT,3.5,0.5126736111111114,2024-01-19 12:05:00+00:00,-4.012673611111111,SOURCE_EXIT,0.0,False,False,False,2024,2024-01,2024-2025,2024-01-19,2,2,True,True,True
V7_20240122T110500Z_SHORT,V7_SWING_HEALTH,2024-01-22 11:05:00+00:00,2024-01-22 12:00:00+00:00,-3.988368055555556,V7_SWING_HEALTH,ADDON,SHORT,3.5,0.48836805555555607,2024-01-22 12:00:00+00:00,-3.988368055555556,SOURCE_EXIT,0.0,False,False,False,2024,2024-01,2024-2025,2024-01-22,1,1,False,False,False
V9_BREAK_20240131T133500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-01-31 13:35:00+00:00,2024-01-31 14:40:00+00:00,6.509201388888889,V57_BREAK_SWING_H4ADX_HIGH,ADDON,LONG,3.5,0.4907986111111109,2024-01-31 14:40:00+00:00,6.509201388888889,SOURCE_EXIT,0.0,False,False,False,2024,2024-01,2024-2025,2024-01-31,1,1,False,False,False
V7_20240131T151000Z_SHORT,V7_SWING_HEALTH,2024-01-31 15:10:00+00:00,2024-01-31 19:05:00+00:00,9.949986824012049,V7_SWING_HEALTH,ADDON,SHORT,5.285694810034702,0.621402796057291,2024-01-31 19:05:00+00:00,9.949986824012049,SOURCE_EXIT,0.0,False,False,False,2024,2024-01,2024-2025,2024-01-31,1,1,False,False,False
V9_BREAK_20240201T123500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-02-01 12:35:00+00:00,2024-02-01 13:40:00+00:00,6.509201388888889,V57_BREAK_SWING_H4ADX_HIGH,ADDON,LONG,3.5,0.4907986111111109,2024-02-01 13:40:00+00:00,6.509201388888889,SOURCE_EXIT,0.0,False,False,False,2024,2024-02,2024-2025,2024-02-01,2,1,True,False,False
V9_BREAK_20240201T150500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-02-01 15:05:00+00:00,2024-02-01 16:15:00+00:00,11.7242199534143,V57_BREAK_SWING_H4ADX_HIGH,ADDON,LONG,6.174991714001619,0.62576347458897,2024-02-01 16:15:00+00:00,11.7242199534143,SOURCE_EXIT,0.0,False,False,False,2024,2024-02,2024-2025,2024-02-01,2,2,True,True,False
V7_20240202T081500Z_SHORT,V7_SWING_HEALTH,2024-02-02 08:15:00+00:00,2024-02-02 13:35:00+00:00,6.447222222222222,V7_SWING_HEALTH,ADDON,SHORT,3.5,0.552777777777778,2024-02-02 13:35:00+00:00,6.447222222222222,SOURCE_EXIT,0.0,False,False,False,2024,2024-02,2024-2025,2024-02-02,1,1,False,False,False
2024-02-02 09:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-02-02 09:30:00+00:00,2024-02-02 12:29:35+00:00,-4.1,R1_UPTREND,CORE,LONG,3.5399999999999636,0.3000000000002725,2024-02-02 12:29:32+00:00,-4.1,SOURCE_EXIT,0.0,False,False,True,2024,2024-02,2024-2025,2024-02-02,5,1,True,False,False
2024-02-02 10:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-02-02 10:00:00+00:00,2024-02-02 12:30:20+00:00,-3.8099999999999996,R1_UPTREND,CORE,LONG,3.5,0.29999999999978133,2024-02-02 12:30:18+00:00,-3.8099999999999996,SOURCE_EXIT,0.0,False,False,True,2024,2024-02,2024-2025,2024-02-02,5,2,True,True,False
2024-02-02 10:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-02-02 10:30:00+00:00,2024-02-02 12:29:35+00:00,-3.88,R1_UPTREND,CORE,LONG,3.5,0.30000000000007265,2024-02-02 12:29:32+00:00,-3.88,SOURCE_EXIT,0.0,False,False,True,2024,2024-02,2024-2025,2024-02-02,5,3,True,True,False
2024-02-02 11:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-02-02 11:00:00+00:00,2024-02-02 12:25:20+00:00,-3.92,R1_UPTREND,CORE,LONG,3.5,0.30000000000010907,2024-02-02 12:25:16+00:00,-3.92,SOURCE_EXIT,0.0,False,False,True,2024,2024-02,2024-2025,2024-02-02,5,4,True,True,False
2024-02-02 12:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-02-02 12:15:00+00:00,2024-02-02 12:25:20+00:00,-4.03,R1_UPTREND,CORE,LONG,3.5,0.29999999999998206,2024-02-02 12:25:16+00:00,-4.03,SOURCE_EXIT,0.0,False,False,True,2024,2024-02,2024-2025,2024-02-02,5,5,True,True,False
V9_BREAK_20240202T123500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-02-02 12:35:00+00:00,2024-02-02 13:35:00+00:00,6.510416666666667,V57_BREAK_SWING_H4ADX_HIGH,ADDON,SHORT,3.5,0.48958333333333304,2024-02-02 13:35:00+00:00,6.510416666666667,SOURCE_EXIT,0.0,False,False,False,2024,2024-02,2024-2025,2024-02-02,1,1,False,False,False
V9_BREAK_20240205T125500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-02-05 12:55:00+00:00,2024-02-05 13:55:00+00:00,6.510416666666667,V57_BREAK_SWING_H4ADX_HIGH,ADDON,SHORT,3.5,0.48958333333333304,2024-02-05 13:55:00+00:00,6.510416666666667,SOURCE_EXIT,0.0,False,False,False,2024,2024-02,2024-2025,2024-02-05,1,1,False,False,False
V9_BREAK_20240205T153500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-02-05 15:35:00+00:00,2024-02-06 08:57:45+00:00,2.4715336187197856,V57_BREAK_SWING_H4ADX_HIGH,ADDON,LONG,5.074188736713765,0.8684663812801325,2024-02-06 13:10:00+00:00,9.279911092147312,OPEN_PROFIT_GIVEBACK,-6.808377473427527,True,True,True,2024,2024-02,2024-2025,2024-02-05,1,1,False,False,False
V7_20240207T050000Z_SHORT,V7_SWING_HEALTH,2024-02-07 05:00:00+00:00,2024-02-07 14:45:00+00:00,-4.1171875,V7_SWING_HEALTH,ADDON,SHORT,3.5,0.6171875,2024-02-07 14:45:00+00:00,-4.1171875,SOURCE_EXIT,0.0,False,False,False,2024,2024-02,2024-2025,2024-02-07,1,1,False,False,False
V9_BREAK_20240215T133500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-02-15 13:35:00+00:00,2024-02-15 13:45:00+00:00,6.551226948243433,V57_BREAK_SWING_H4ADX_HIGH,ADDON,LONG,3.514696155794396,0.4781653633452754,2024-02-15 13:45:00+00:00,6.551226948243433,SOURCE_EXIT,0.0,False,False,False,2024,2024-02,2024-2025,2024-02-15,1,1,False,False,False
V9_BREAK_20240216T141500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-02-16 14:15:00+00:00,2024-02-16 15:40:00+00:00,8.464602787306882,V57_BREAK_SWING_H4ADX_HIGH,ADDON,LONG,4.505262825399511,0.5459228634921995,2024-02-16 15:40:00+00:00,8.464602787306882,SOURCE_EXIT,0.0,False,False,False,2024,2024-02,2024-2025,2024-02-16,1,1,False,False,False
0b8d13e41ecd57ac6d52fa42,R4_CHOP,2024-02-19 23:50:03.638000+00:00,2024-02-20 07:22:15+00:00,5.270253833445036,R4_CHOP,CORE,LONG,2.912898105470428,0.555542377495744,2024-02-20 07:22:12.614000+00:00,5.270253833445036,SOURCE_EXIT,0.0,False,False,True,2024,2024-02,2024-2025,2024-02-19,1,1,False,False,False
V7_20240223T185000Z_SHORT,V7_SWING_HEALTH,2024-02-23 18:50:00+00:00,2024-02-25 23:00:00+00:00,3.5142361111111113,V7_SWING_HEALTH,ADDON,SHORT,3.5,1.2357638888888887,2024-02-25 23:00:00+00:00,3.5142361111111113,SOURCE_EXIT,0.0,False,False,False,2024,2024-02,2024-2025,2024-02-23,1,1,False,False,False
V7_20240227T122000Z_SHORT,V7_SWING_HEALTH,2024-02-27 12:20:00+00:00,2024-02-27 17:20:00+00:00,6.4520833333333325,V7_SWING_HEALTH,ADDON,SHORT,3.5,0.5479166666666675,2024-02-27 17:20:00+00:00,6.4520833333333325,SOURCE_EXIT,0.0,False,False,False,2024,2024-02,2024-2025,2024-02-27,1,1,False,False,False
2c280022ad371b9c887a5baa,R3_COMPRESSION,2024-02-28 07:00:00.457000+00:00,2024-02-28 13:14:10+00:00,-3.6627445880117935,R3_COMPRESSION,CORE,SHORT,3.096308288014409,0.5457445880118317,2024-02-28 13:14:06.973000+00:00,-3.6627445880117935,SOURCE_EXIT,0.0,False,False,True,2024,2024-02,2024-2025,2024-02-28,1,1,False,False,False
V7_20240229T123500Z_LONG,V7_SWING_HEALTH,2024-02-29 12:35:00+00:00,2024-02-29 13:35:00+00:00,6.510416666666667,V7_SWING_HEALTH,ADDON,LONG,3.5,0.48958333333333304,2024-02-29 13:35:00+00:00,6.510416666666667,SOURCE_EXIT,0.0,False,False,False,2024,2024-02,2024-2025,2024-02-29,1,1,False,False,False
060e90305ed0741c214b7a1d,R3_COMPRESSION,2024-02-29 14:00:00.085000+00:00,2024-02-29 17:32:40+00:00,-5.200101408932664,R3_COMPRESSION,CORE,LONG,4.568620447173978,0.580101408932773,2024-02-29 17:32:35.289000+00:00,-5.200101408932664,SOURCE_EXIT,0.0,False,False,True,2024,2024-02,2024-2025,2024-02-29,1,1,False,False,False
V7_20240229T153000Z_SHORT,V7_SWING_HEALTH,2024-02-29 15:30:00+00:00,2024-03-01 08:45:00+00:00,7.935758757104457,V7_SWING_HEALTH,ADDON,SHORT,4.352472439540739,0.7691861219770377,2024-03-01 08:45:00+00:00,7.935758757104457,SOURCE_EXIT,0.0,False,False,False,2024,2024-02,2024-2025,2024-02-29,1,1,False,False,False
e88cb070d181d516fe28d15c,R3_COMPRESSION,2024-03-01 09:00:00.058000+00:00,2024-03-01 09:09:15+00:00,-3.4622062931540136,R3_COMPRESSION,CORE,SHORT,2.999419520487847,0.4522062931540227,2024-03-01 09:09:11.862000+00:00,-3.4622062931540136,SOURCE_EXIT,0.0,False,False,True,2024,2024-03,2024-2025,2024-03-01,1,1,False,False,False
2024-03-01 09:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-03-01 09:15:00+00:00,2024-03-01 14:52:55+00:00,20.599999999999998,R1_UPTREND,CORE,LONG,10.450000000000045,0.3000000000000931,2024-03-01 14:52:54+00:00,20.599999999999998,SOURCE_EXIT,0.0,False,False,True,2024,2024-03,2024-2025,2024-03-01,4,1,True,False,False
2024-03-01 09:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-03-01 09:30:00+00:00,2024-03-01 15:11:45+00:00,23.08,R1_UPTREND,CORE,LONG,11.684999999999945,0.2999999999996561,2024-03-01 15:11:41+00:00,23.08,SOURCE_EXIT,0.0,False,False,True,2024,2024-03,2024-2025,2024-03-01,4,2,True,True,False
2024-03-01 09:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-03-01 09:45:00+00:00,2024-03-01 15:21:30+00:00,21.939999999999998,R1_UPTREND,CORE,LONG,11.11999999999989,0.299999999999784,2024-03-01 15:21:29+00:00,21.939999999999998,SOURCE_EXIT,0.0,False,False,True,2024,2024-03,2024-2025,2024-03-01,4,3,True,True,False
2024-03-01 10:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-03-01 10:00:00+00:00,2024-03-01 15:39:55+00:00,23.65,R1_UPTREND,CORE,LONG,11.974999999999909,0.2999999999998195,2024-03-01 15:39:54+00:00,23.65,SOURCE_EXIT,0.0,False,False,True,2024,2024-03,2024-2025,2024-03-01,4,4,True,True,False
V7_20240301T132000Z_LONG,V7_SWING_HEALTH,2024-03-01 13:20:00+00:00,2024-03-01 14:50:00+00:00,-3.996875,V7_SWING_HEALTH,ADDON,LONG,3.5,0.4968750000000002,2024-03-01 14:50:00+00:00,-3.996875,SOURCE_EXIT,0.0,False,False,False,2024,2024-03,2024-2025,2024-03-01,2,1,True,False,False
V7_20240301T145000Z_LONG,V7_SWING_HEALTH,2024-03-01 14:50:00+00:00,2024-03-01 15:20:00+00:00,7.703391941479265,V7_SWING_HEALTH,ADDON,LONG,4.108042875972297,0.5126938104652821,2024-03-01 15:20:00+00:00,7.703391941479265,SOURCE_EXIT,0.0,False,False,False,2024,2024-03,2024-2025,2024-03-01,2,2,True,True,True
59754228ca7cb203acd73486,R3_COMPRESSION,2024-03-01 16:00:00.156000+00:00,2024-03-03 23:00:05+00:00,10.956045400625186,R3_COMPRESSION,CORE,LONG,5.837338144901874,1.393954599374723,2024-03-03 23:00:01.232000+00:00,10.956045400625186,SOURCE_EXIT,0.0,False,False,True,2024,2024-03,2024-2025,2024-03-01,1,1,False,False,False
V9_BREAK_20240304T125500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-03-04 12:55:00+00:00,2024-03-04 14:00:00+00:00,6.509201388888889,V57_BREAK_SWING_H4ADX_HIGH,ADDON,LONG,3.5,0.4907986111111109,2024-03-04 14:00:00+00:00,6.509201388888889,SOURCE_EXIT,0.0,False,False,False,2024,2024-03,2024-2025,2024-03-04,2,1,True,False,False
2024-03-04 14:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-03-04 14:00:00+00:00,2024-03-05 12:35:40+00:00,40.06,R1_UPTREND,CORE,LONG,20.180000000000064,0.30000000000012506,2024-03-05 12:35:39+00:00,40.06,SOURCE_EXIT,0.0,False,False,True,2024,2024-03,2024-2025,2024-03-04,1,1,False,False,False
V9_BREAK_20240304T145000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-03-04 14:50:00+00:00,2024-03-04 16:05:00+00:00,9.214932205022237,V57_BREAK_SWING_H4ADX_HIGH,ADDON,LONG,4.888800703430167,0.562669201838176,2024-03-04 16:05:00+00:00,9.214932205022237,SOURCE_EXIT,0.0,False,False,False,2024,2024-03,2024-2025,2024-03-04,2,2,True,True,False
V9_BREAK_20240305T083000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-03-05 08:30:00+00:00,2024-03-05 12:35:40+00:00,0.6669444444444803,V57_BREAK_SWING_H4ADX_HIGH,ADDON,LONG,3.5,0.5430555555555561,2024-03-05 13:10:00+00:00,6.456944444444444,OPEN_PROFIT_GIVEBACK,-5.789999999999964,True,True,True,2024,2024-03,2024-2025,2024-03-05,1,1,False,False,False
2024-03-06 09:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-03-06 09:00:00+00:00,2024-03-06 12:56:40+00:00,9.819999999999999,R1_UPTREND,CORE,LONG,5.054999999999836,0.29999999999989235,2024-03-06 12:56:40+00:00,9.819999999999999,SOURCE_EXIT,0.0,False,False,False,2024,2024-03,2024-2025,2024-03-06,8,1,True,False,False
2024-03-06 09:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-03-06 09:30:00+00:00,2024-03-06 11:55:40+00:00,6.7,R1_UPTREND,CORE,LONG,3.5,0.2999999999999998,2024-03-06 11:55:39+00:00,6.7,SOURCE_EXIT,0.0,False,False,True,2024,2024-03,2024-2025,2024-03-06,8,2,True,True,False
2024-03-06 10:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-03-06 10:15:00+00:00,2024-03-06 11:54:40+00:00,6.71,R1_UPTREND,CORE,LONG,3.5,0.29999999999976357,2024-03-06 11:54:40+00:00,6.71,SOURCE_EXIT,0.0,False,False,False,2024,2024-03,2024-2025,2024-03-06,8,3,True,True,False
2024-03-06 10:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-03-06 10:30:00+00:00,2024-03-06 12:20:30+00:00,7.67,R1_UPTREND,CORE,LONG,3.9849999999999,0.2999999999998,2024-03-06 12:20:26+00:00,7.67,SOURCE_EXIT,0.0,False,False,True,2024,2024-03,2024-2025,2024-03-06,8,4,True,True,False
2024-03-06 10:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-03-06 10:45:00+00:00,2024-03-06 13:33:45+00:00,12.92,R1_UPTREND,CORE,LONG,6.6099999999999,0.2999999999998,2024-03-06 13:33:41+00:00,12.92,SOURCE_EXIT,0.0,False,False,True,2024,2024-03,2024-2025,2024-03-06,8,5,True,True,False
2024-03-06 11:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-03-06 11:00:00+00:00,2024-03-06 15:57:40+00:00,16.61,R1_UPTREND,CORE,LONG,8.454999999999927,0.29999999999985505,2024-03-06 15:57:38+00:00,16.61,SOURCE_EXIT,0.0,False,False,True,2024,2024-03,2024-2025,2024-03-06,8,6,True,True,False
2024-03-06 11:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-03-06 11:30:00+00:00,2024-03-06 16:03:40+00:00,16.38,R1_UPTREND,CORE,LONG,8.335000000000036,0.2999999999998373,2024-03-06 16:03:40+00:00,16.38,SOURCE_EXIT,0.0,False,False,False,2024,2024-03,2024-2025,2024-03-06,8,7,True,True,False
2024-03-06 12:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-03-06 12:00:00+00:00,2024-03-06 13:48:45+00:00,13.889999999999999,R1_UPTREND,CORE,LONG,7.089999999999918,0.29999999999960103,2024-03-06 13:48:41+00:00,13.889999999999999,SOURCE_EXIT,0.0,False,False,True,2024,2024-03,2024-2025,2024-03-06,8,8,True,True,False
V9_BREAK_20240306T122500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-03-06 12:25:00+00:00,2024-03-06 14:00:00+00:00,6.501909722222222,V57_BREAK_SWING_H4ADX_HIGH,ADDON,LONG,3.5,0.49809027777777803,2024-03-06 14:00:00+00:00,6.501909722222222,SOURCE_EXIT,0.0,False,False,False,2024,2024-03,2024-2025,2024-03-06,2,1,True,False,False
V9_BREAK_20240306T151500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-03-06 15:15:00+00:00,2024-03-06 16:03:40+00:00,-0.6237318659132747,V57_BREAK_SWING_H4ADX_HIGH,ADDON,LONG,8.50727620715365,0.9137318659132383,2024-03-07 04:10:00+00:00,16.10082054839398,OPEN_PROFIT_GIVEBACK,-16.724552414307254,True,True,True,2024,2024-03,2024-2025,2024-03-06,2,2,True,True,False
V9_BREAK_20240307T073500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-03-07 07:35:00+00:00,2024-03-07 07:50:00+00:00,-3.9786458333333337,V57_BREAK_SWING_H4ADX_HIGH,ADDON,LONG,3.5,0.47864583333333366,2024-03-07 07:50:00+00:00,-3.9786458333333337,SOURCE_EXIT,0.0,False,False,False,2024,2024-03,2024-2025,2024-03-07,1,1,False,False,False
V9_BREAK_20240307T130500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-03-07 13:05:00+00:00,2024-03-07 13:10:00+00:00,-3.976215277777778,V57_BREAK_SWING_H4ADX_HIGH,ADDON,SHORT,3.5,0.47621527777777795,2024-03-07 13:10:00+00:00,-3.976215277777778,SOURCE_EXIT,0.0,False,False,False,2024,2024-03,2024-2025,2024-03-07,1,1,False,False,False
2024-03-07 14:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-03-07 14:00:00+00:00,2024-03-08 07:30:40+00:00,13.719999999999999,R1_UPTREND,CORE,LONG,7.004999999999882,0.29999999999998295,2024-03-08 07:30:40+00:00,13.719999999999999,SOURCE_EXIT,0.0,False,False,False,2024,2024-03,2024-2025,2024-03-07,3,1,True,False,False
2024-03-07 14:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-03-07 14:15:00+00:00,2024-03-08 12:31:40+00:00,20.439999999999998,R1_UPTREND,CORE,LONG,10.365000000000009,0.299999999999784,2024-03-08 12:31:36+00:00,20.439999999999998,SOURCE_EXIT,0.0,False,False,True,2024,2024-03,2024-2025,2024-03-07,3,2,True,True,False
2024-03-07 14:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-03-07 14:45:00+00:00,2024-03-08 12:30:45+00:00,16.64,R1_UPTREND,CORE,LONG,8.429999999999836,0.29999999999959925,2024-03-08 12:30:42+00:00,16.64,SOURCE_EXIT,0.0,False,False,True,2024,2024-03,2024-2025,2024-03-07,3,3,True,True,False
V7_20240308T093000Z_SHORT,V7_SWING_HEALTH,2024-03-08 09:30:00+00:00,2024-03-08 10:00:00+00:00,-3.982291666666667,V7_SWING_HEALTH,ADDON,SHORT,3.5,0.4822916666666668,2024-03-08 10:00:00+00:00,-3.982291666666667,SOURCE_EXIT,0.0,False,False,False,2024,2024-03,2024-2025,2024-03-08,2,1,True,False,False
V7_20240308T103500Z_SHORT,V7_SWING_HEALTH,2024-03-08 10:35:00+00:00,2024-03-08 12:31:40+00:00,1.101250000000345,V7_SWING_HEALTH,ADDON,SHORT,3.5,0.5187500000000007,2024-03-08 13:35:00+00:00,-4.018750000000001,OPEN_PROFIT_GIVEBACK,5.120000000000346,True,True,True,2024,2024-03,2024-2025,2024-03-08,2,2,True,True,True
V7_20240312T081500Z_SHORT,V7_SWING_HEALTH,2024-03-12 08:15:00+00:00,2024-03-12 12:20:00+00:00,6.465451388888889,V7_SWING_HEALTH,ADDON,SHORT,3.5,0.5345486111111111,2024-03-12 12:20:00+00:00,6.465451388888889,SOURCE_EXIT,0.0,False,False,False,2024,2024-03,2024-2025,2024-03-12,2,1,True,False,False
V7_20240312T124000Z_SHORT,V7_SWING_HEALTH,2024-03-12 12:40:00+00:00,2024-03-12 13:05:00+00:00,12.829111493165758,V7_SWING_HEALTH,ADDON,SHORT,6.7359937856691285,0.6428760781723462,2024-03-12 13:05:00+00:00,12.829111493165758,SOURCE_EXIT,0.0,False,False,False,2024,2024-03,2024-2025,2024-03-12,2,2,True,True,False
V9_BREAK_20240313T161500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-03-13 16:15:00+00:00,2024-03-13 17:15:00+00:00,6.510416666666667,V57_BREAK_SWING_H4ADX_HIGH,ADDON,LONG,3.5,0.48958333333333304,2024-03-13 17:15:00+00:00,6.510416666666667,SOURCE_EXIT,0.0,False,False,False,2024,2024-03,2024-2025,2024-03-13,1,1,False,False,False
V7_20240314T101500Z_SHORT,V7_SWING_HEALTH,2024-03-14 10:15:00+00:00,2024-03-14 12:35:00+00:00,6.490972222222222,V7_SWING_HEALTH,ADDON,SHORT,3.5,0.5090277777777779,2024-03-14 12:35:00+00:00,6.490972222222222,SOURCE_EXIT,0.0,False,False,False,2024,2024-03,2024-2025,2024-03-14,1,1,False,False,False
