family,regime,side,window,signal_time_utc,completion_time_utc,entry_time_utc,exit_time_utc,entry_price,stop_price,target_price,exit_price,exit_reason,risk_distance,risk_pips,r,extra_half_pip_stress_r,fixed_0p01_lot_usd
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,SHORT,development_2019_2022,2019-12-27 08:15:00+00:00,2019-12-27 08:30:00+00:00,2019-12-27 08:30:00+00:00,2019-12-27 10:15:00+00:00,1.11364,1.11425,1.112725,1.11426,STOP,0.0006099999999999994,6.099999999999994,-1.0163934426230583,-1.0983606557378125,-0.6200000000000649
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,SHORT,development_2019_2022,2019-12-31 11:45:00+00:00,2019-12-31 12:00:00+00:00,2019-12-31 12:00:00+00:00,2019-12-31 13:10:00+00:00,1.12276,1.12338020223941,1.121829696640885,1.12339020223941,STOP,0.0006202022394099505,6.2020223940995045,-1.0161237728028512,-1.0967426368165785,-0.630202239410016
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,SHORT,development_2019_2022,2019-12-31 13:00:00+00:00,2019-12-31 13:15:00+00:00,2019-12-31 13:15:00+00:00,2019-12-31 13:40:00+00:00,1.12331,1.1239245768245323,1.1223881347632017,1.1239345768245323,STOP,0.0006145768245322536,6.145768245322536,-1.0162713587641,-1.0976281525840659,-0.6245768245323191
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,SHORT,development_2019_2022,2019-12-31 13:30:00+00:00,2019-12-31 13:45:00+00:00,2019-12-31 13:45:00+00:00,2019-12-31 14:35:00+00:00,1.1237899999999998,1.1244458443027854,1.1228062335458215,1.1228162335458216,TARGET,0.0006558443027855354,6.558443027855354,1.4847524786636204,1.4085148719822214,0.9737664541782376
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,LONG,development_2019_2022,2019-12-31 21:45:00+00:00,2019-12-31 22:00:00+00:00,2020-01-01 22:00:00+00:00,2020-01-02 04:45:00+00:00,1.12161,1.12076,1.1228850000000001,1.12075,STOP,0.0008500000000000174,8.500000000000174,-1.0117647058824297,-1.0705882352941933,-0.8600000000000829
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,LONG,development_2019_2022,2020-01-02 04:45:00+00:00,2020-01-02 05:00:00+00:00,2020-01-02 05:00:00+00:00,2020-01-02 07:00:00+00:00,1.12019,1.1197180774004478,1.1208978838993282,1.1208878838993281,TARGET,0.0004719225995521992,4.719225995521992,1.478810084514568,1.3728605070892776,0.6978838993281222
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,LONG,development_2019_2022,2020-01-02 11:45:00+00:00,2020-01-02 12:00:00+00:00,2020-01-02 12:00:00+00:00,2020-01-02 13:20:00+00:00,1.1185500000000002,1.1178706929998652,1.1195689605002026,1.1195589605002025,TARGET,0.0006793070001349655,6.793070001349655,1.4852791153365434,1.4116746920197427,1.0089605002023827
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,SHORT,development_2019_2022,2020-01-03 16:45:00+00:00,2020-01-03 17:00:00+00:00,2020-01-03 17:00:00+00:00,2020-01-03 21:45:00+00:00,1.11719,1.1181434096620788,1.1157598855068815,1.1157698855068816,TARGET,0.0009534096620789079,9.534096620789079,1.4895113292870763,1.4370679757228015,1.4201144931182963
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,SHORT,development_2019_2022,2020-01-06 10:45:00+00:00,2020-01-06 11:00:00+00:00,2020-01-06 11:00:00+00:00,2020-01-06 11:05:00+00:00,1.1196199999999998,1.12029111012705,1.1186133348094245,1.1203011101270501,STOP,0.000671110127050234,6.71110127050234,-1.014900684100863,-1.0894041046046894,-0.6811101270502995
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,SHORT,development_2019_2022,2020-01-06 11:00:00+00:00,2020-01-06 11:15:00+00:00,2020-01-06 11:15:00+00:00,2020-01-06 13:15:00+00:00,1.12028,1.1209921736894037,1.1192117394658943,1.1192217394658943,TARGET,0.0007121736894037944,7.121736894037944,1.4859584815490205,1.4157508892945831,1.0582605341056261
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,SHORT,development_2019_2022,2020-01-08 00:00:00+00:00,2020-01-08 00:15:00+00:00,2020-01-08 00:15:00+00:00,2020-01-08 01:45:00+00:00,1.11669,1.1174325323515655,1.1155762014726518,1.1155862014726519,TARGET,0.0007425323515655169,7.425323515655169,1.4865325733227743,1.4191954399378348,1.1037985273480988
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,LONG,development_2019_2022,2020-01-08 12:45:00+00:00,2020-01-08 13:00:00+00:00,2020-01-08 13:00:00+00:00,2020-01-08 21:45:00+00:00,1.1117400000000002,1.1107985713347108,1.1131521429979343,1.1107885713347108,STOP,0.0009414286652893455,9.414286652893455,-1.0106221537210067,-1.063732922325692,-0.9514286652894111
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,SHORT,development_2019_2022,2020-01-13 03:00:00+00:00,2020-01-13 03:15:00+00:00,2020-01-13 03:15:00+00:00,2020-01-13 05:45:00+00:00,1.11283,1.1131988319982584,1.1122767520026122,1.1132088319982585,STOP,0.00036883199825843427,3.6883199825843427,-1.0271126150856864,-1.1626756905132307,-0.3788319982584998
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,LONG,development_2019_2022,2020-01-14 13:45:00+00:00,2020-01-14 14:00:00+00:00,2020-01-14 14:00:00+00:00,2020-01-14 14:55:00+00:00,1.1111,1.1103350085763535,1.1122474871354697,1.1122374871354697,TARGET,0.0007649914236464994,7.649914236464994,1.486927958025466,1.4215677481532245,1.1374871354696836
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,SHORT,development_2019_2022,2020-01-15 14:15:00+00:00,2020-01-15 14:30:00+00:00,2020-01-15 14:30:00+00:00,2020-01-15 15:00:00+00:00,1.11601,1.1167646933577093,1.1148779599634357,1.1148879599634358,TARGET,0.0007546933577093906,7.546933577093906,1.4867495852483636,1.4204975114898803,1.1220400365641314
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,SHORT,development_2019_2022,2020-01-21 13:15:00+00:00,2020-01-21 13:30:00+00:00,2020-01-21 13:30:00+00:00,2020-01-21 14:40:00+00:00,1.11165,1.1123291550200123,1.1106312674699816,1.1106412674699817,TARGET,0.0006791550200122565,6.791550200122565,1.4852758211227166,1.4116549267367815,1.0087325300183192
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,LONG,development_2019_2022,2020-01-21 21:30:00+00:00,2020-01-21 21:45:00+00:00,2020-01-21 21:45:00+00:00,2020-01-22 01:30:00+00:00,1.10829,1.1078040659407682,1.1090189010888478,1.1077940659407681,STOP,0.0004859340592318073,4.859340592318073,-1.0205789238479683,-1.123473543087136,-0.49593405923187284
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,LONG,development_2019_2022,2020-01-23 16:45:00+00:00,2020-01-23 17:00:00+00:00,2020-01-23 17:00:00+00:00,2020-01-23 21:50:00+00:00,1.1041800000000002,1.1030552899998816,1.105867065000178,1.105857065000178,TARGET,0.0011247100001186006,11.247100001186006,1.4911088191631523,1.446652914979205,1.6770650001778353
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,SHORT,development_2019_2022,2020-01-28 20:45:00+00:00,2020-01-28 21:00:00+00:00,2020-01-28 21:00:00+00:00,2020-01-29 00:30:00+00:00,1.1021699999999999,1.1026046191376389,1.1015180712935413,1.102614619137639,STOP,0.00043461913763898075,4.3461913763898075,-1.023008650871633,-1.1380519052290443,-0.44461913763904626
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,SHORT,development_2019_2022,2020-01-29 00:30:00+00:00,2020-01-29 00:45:00+00:00,2020-01-29 00:45:00+00:00,2020-01-29 01:25:00+00:00,1.10252,1.1028862428636412,1.101970635704538,1.101980635704538,TARGET,0.0003662428636412862,3.662428636412862,1.4726957137112713,1.336174282268522,0.5393642954618638
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,LONG,development_2019_2022,2020-01-29 07:15:00+00:00,2020-01-29 07:30:00+00:00,2020-01-29 07:30:00+00:00,2020-01-29 07:45:00+00:00,1.1006500000000001,1.100328459755431,1.1011323103668538,1.100318459755431,STOP,0.00032154024456909625,3.2154024456909625,-1.031100306008247,-1.186601836048464,-0.33154024456916176
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,SHORT,development_2019_2022,2020-01-31 12:45:00+00:00,2020-01-31 13:00:00+00:00,2020-01-31 13:00:00+00:00,2020-01-31 13:45:00+00:00,1.10473,1.1053763339886706,1.103760499016994,1.1053863339886707,STOP,0.0006463339886706443,6.463339886706443,-1.0154718770408981,-1.0928312622448824,-0.6563339886707098
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,SHORT,development_2019_2022,2020-01-31 13:45:00+00:00,2020-01-31 14:00:00+00:00,2020-01-31 14:00:00+00:00,2020-01-31 14:40:00+00:00,1.1054899999999999,1.1061532144692425,1.1044951782961359,1.1061632144692426,STOP,0.0006632144692426678,6.632144692426678,-1.0150780787570644,-1.0904684725418916,-0.6732144692427333
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,SHORT,development_2019_2022,2020-01-31 14:30:00+00:00,2020-01-31 14:45:00+00:00,2020-01-31 14:45:00+00:00,2020-01-31 15:55:00+00:00,1.10624,1.1069746698939233,1.1051379951591147,1.1069846698939234,STOP,0.0007346698939234564,7.346698939234564,-1.0136115554520155,-1.0816693327116473,-0.7446698939235219
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,LONG,development_2019_2022,2020-02-04 16:15:00+00:00,2020-02-04 16:30:00+00:00,2020-02-04 16:30:00+00:00,2020-02-05 04:30:00+00:00,1.1036000000000001,1.102909310496899,1.1046360342546517,1.1035,TIME_12H,0.0006906895031011384,6.906895031011384,-0.1447828576389526,-0.21717428645827613,-0.10000000000021103
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,LONG,development_2019_2022,2020-02-10 14:45:00+00:00,2020-02-10 15:00:00+00:00,2020-02-10 15:00:00+00:00,2020-02-10 15:25:00+00:00,1.0928200000000001,1.0921612017211288,1.0938081974183071,1.093798197418307,TARGET,0.0006587982788712754,6.587982788712754,1.484820846804446,1.4089250808263298,0.9781974183069586
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,LONG,development_2019_2022,2020-02-10 16:45:00+00:00,2020-02-10 17:00:00+00:00,2020-02-10 17:00:00+00:00,2020-02-10 20:40:00+00:00,1.09159,1.0907991425889236,1.0927762861166146,1.0907891425889236,STOP,0.0007908574110764288,7.908574110764288,-1.012644504382218,-1.075867026292894,-0.8008574110764943
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,LONG,development_2019_2022,2020-02-10 20:30:00+00:00,2020-02-10 20:45:00+00:00,2020-02-10 20:45:00+00:00,2020-02-11 08:45:00+00:00,1.091,1.09046302947903,1.0918054557814547,1.09096,TIME_12H,0.0005369705209699038,5.369705209699038,-0.07449198501211937,-0.16760696627717547,-0.040000000000040004
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,LONG,development_2019_2022,2020-02-13 15:15:00+00:00,2020-02-13 15:30:00+00:00,2020-02-13 15:30:00+00:00,2020-02-13 16:05:00+00:00,1.08386,1.082870524150535,1.0853442137741975,1.0853342137741975,TARGET,0.0009894758494650713,9.894758494650713,1.4898936391367381,1.439361834821321,1.4742137741974304
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,SHORT,development_2019_2022,2020-02-21 18:00:00+00:00,2020-02-21 18:15:00+00:00,2020-02-21 18:15:00+00:00,2020-02-21 21:55:00+00:00,1.08594,1.086998425381643,1.0843523619275355,1.08483,TIME_12H,0.0010584253816430245,10.584253816430245,1.0487276847772293,1.001487698976451,1.1099999999999444
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,LONG,development_2019_2022,2020-02-23 22:00:00+00:00,2020-02-23 22:15:00+00:00,2020-02-23 22:15:00+00:00,2020-02-24 07:00:00+00:00,1.08274,1.08132,1.08487,1.08131,STOP,0.0014199999999999768,14.199999999999768,-1.007042253521173,-1.0422535211268074,-1.4300000000000423
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,LONG,development_2019_2022,2020-02-24 07:00:00+00:00,2020-02-24 07:15:00+00:00,2020-02-24 07:15:00+00:00,2020-02-24 08:00:00+00:00,1.08111,1.0804971209832706,1.0820293185250942,1.0820193185250941,TARGET,0.0006128790167294618,6.128790167294618,1.483683566043052,1.4021013962588464,0.9093185250941271
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,LONG,development_2019_2022,2020-03-12 11:15:00+00:00,2020-03-12 11:30:00+00:00,2020-03-12 11:30:00+00:00,2020-03-12 12:00:00+00:00,1.12175,1.1197758938198603,1.1247111592702095,1.1247011592702094,TARGET,0.001974106180139712,19.74106180139712,1.4949344163445815,1.4696064980679358,2.9511592702093914
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,LONG,development_2019_2022,2020-03-17 11:45:00+00:00,2020-03-17 12:00:00+00:00,2020-03-17 12:00:00+00:00,2020-03-17 12:25:00+00:00,1.10134,1.0988606812634576,1.1050589781048137,1.0988506812634575,STOP,0.0024793187365423908,24.793187365423908,-1.004033366042323,-1.0242001962538065,-2.4893187365424563
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,LONG,development_2019_2022,2020-03-17 12:15:00+00:00,2020-03-17 12:30:00+00:00,2020-03-17 12:30:00+00:00,2020-03-17 14:25:00+00:00,1.0988600000000002,1.0963207914975732,1.1026688127536406,1.0963107914975732,STOP,0.0025392085024269484,25.392085024269484,-1.0039382350801471,-1.0236294104807535,-2.549208502427014
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,LONG,development_2019_2022,2020-03-17 14:15:00+00:00,2020-03-17 14:30:00+00:00,2020-03-17 14:30:00+00:00,2020-03-17 18:30:00+00:00,1.09677,1.0937333056404628,1.1013250415393059,1.1013150415393058,TARGET,0.0030366943595372398,30.366943595372398,1.496706945508474,1.4802416730509524,4.545041539305794
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,SHORT,development_2019_2022,2020-03-24 10:45:00+00:00,2020-03-24 11:00:00+00:00,2020-03-24 11:00:00+00:00,2020-03-24 12:05:00+00:00,1.08813,1.0908589337017367,1.084036599447395,1.0840465994473951,TARGET,0.0027289337017366577,27.289337017366577,1.4963355650620234,1.4780133903722605,4.083400552604921
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,SHORT,development_2019_2022,2020-04-09 13:00:00+00:00,2020-04-09 13:15:00+00:00,2020-04-09 13:15:00+00:00,2020-04-09 13:20:00+00:00,1.0917599999999998,1.093465185320662,1.0892022220190065,1.0934751853206621,STOP,0.001705185320662217,17.05185320662217,-1.0058644652161222,-1.0351867912965405,-1.7151853206622825
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,SHORT,development_2019_2022,2020-04-09 13:15:00+00:00,2020-04-09 13:30:00+00:00,2020-04-09 13:30:00+00:00,2020-04-10 01:30:00+00:00,1.09404,1.0959203863691862,1.0912194204462204,1.0924,TIME_12H,0.0018803863691863043,18.803863691863043,0.8721611828687833,0.8455709029032694,1.6399999999998638
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,SHORT,development_2019_2022,2020-04-10 03:30:00+00:00,2020-04-10 03:45:00+00:00,2020-04-10 03:45:00+00:00,2020-04-10 05:10:00+00:00,1.09431,1.0951021600892321,1.0931217598661516,1.0931317598661516,TARGET,0.0007921600892322189,7.921600892322189,1.487376289040568,1.4242577342438207,1.1782401338482629
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,SHORT,development_2019_2022,2020-04-13 06:45:00+00:00,2020-04-13 07:00:00+00:00,2020-04-13 07:00:00+00:00,2020-04-13 07:40:00+00:00,1.09616,1.0970175112793554,1.0948737330809668,1.0948837330809669,TARGET,0.0008575112793554052,8.575112793554052,1.488338345814563,1.430030074887112,1.2762669190331533
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,LONG,development_2019_2022,2020-04-13 10:00:00+00:00,2020-04-13 10:15:00+00:00,2020-04-13 10:15:00+00:00,2020-04-13 11:55:00+00:00,1.09122,1.0900489537823115,1.092976569326533,1.092966569326533,TARGET,0.0011710462176885983,11.710462176885983,1.4914606273868478,1.4487637643213664,1.746569326532832
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,SHORT,development_2019_2022,2020-04-14 12:45:00+00:00,2020-04-14 13:00:00+00:00,2020-04-14 13:00:00+00:00,2020-04-14 14:50:00+00:00,1.0970799999999998,1.0984249497669571,1.095062575349564,1.0984349497669572,STOP,0.0013449497669573152,13.449497669573152,-1.0074352219285398,-1.0446113315709953,-1.3549497669573807
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,LONG,development_2019_2022,2020-04-15 07:45:00+00:00,2020-04-15 08:00:00+00:00,2020-04-15 08:00:00+00:00,2020-04-15 08:50:00+00:00,1.0930300000000002,1.0920538431961324,1.0944942352058018,1.0920438431961323,STOP,0.0009761568038677559,9.76156803867756,-1.010244255800342,-1.0614655348017161,-0.9861568038678215
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,LONG,development_2019_2022,2020-04-15 08:45:00+00:00,2020-04-15 09:00:00+00:00,2020-04-15 09:00:00+00:00,2020-04-15 10:30:00+00:00,1.09332,1.09204,1.0952400000000004,1.0920299999999998,STOP,0.0012800000000001699,12.800000000001699,-1.0078125000000502,-1.046875000000045,-1.2900000000002354
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,LONG,development_2019_2022,2020-04-15 10:30:00+00:00,2020-04-15 10:45:00+00:00,2020-04-15 10:45:00+00:00,2020-04-15 12:15:00+00:00,1.09078,1.0894689073277395,1.092746639008391,1.0894589073277394,STOP,0.0013110926722605942,13.110926722605942,-1.0076272259098387,-1.0457633554587817,-1.3210926722606597
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,LONG,development_2019_2022,2020-04-15 12:15:00+00:00,2020-04-15 12:30:00+00:00,2020-04-15 12:30:00+00:00,2020-04-15 12:35:00+00:00,1.0888600000000002,1.087441723483512,1.0909874147747323,1.087431723483512,STOP,0.0014182765164880706,14.182765164880706,-1.0070508112373089,-1.0423048674236228,-1.4282765164881361
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,LONG,development_2019_2022,2020-04-15 12:30:00+00:00,2020-04-15 12:45:00+00:00,2020-04-15 12:45:00+00:00,2020-04-15 14:30:00+00:00,1.08717,1.0856320289489754,1.089476956576537,1.089466956576537,TARGET,0.0015379710510246003,15.379710510246003,1.4934979270297106,1.460987562178116,2.296956576536946
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,LONG,development_2019_2022,2020-04-16 03:45:00+00:00,2020-04-16 04:00:00+00:00,2020-04-16 04:00:00+00:00,2020-04-16 04:25:00+00:00,1.0874400000000002,1.0866049177866564,1.088692623320016,1.0865949177866563,STOP,0.0008350822133438296,8.350822133438296,-1.0119748688695256,-1.071849213216761,-0.8450822133438951
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,LONG,development_2019_2022,2020-04-16 04:15:00+00:00,2020-04-16 04:30:00+00:00,2020-04-16 04:30:00+00:00,2020-04-16 04:55:00+00:00,1.08657,1.0857080260507392,1.0878629609238912,1.0878529609238912,TARGET,0.000861973949260797,8.61973949260797,1.4883987213202428,1.430392327921836,1.28296092389113
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,LONG,development_2019_2022,2020-04-16 16:15:00+00:00,2020-04-16 16:30:00+00:00,2020-04-16 16:30:00+00:00,2020-04-16 21:45:00+00:00,1.08308,1.0813436163083576,1.0856845755374636,1.0856745755374635,TARGET,0.001736383691642418,17.36383691642418,1.4942409042147144,1.4654454252887947,2.5945755374634505
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,LONG,development_2019_2022,2020-04-21 02:45:00+00:00,2020-04-21 03:00:00+00:00,2020-04-21 03:00:00+00:00,2020-04-21 06:00:00+00:00,1.0831700000000002,1.0823005361794493,1.0844741957308264,1.0844641957308263,TARGET,0.0008694638205508642,8.694638205508642,1.4884986588701978,1.4309919532222024,1.2941957308261198
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,LONG,development_2019_2022,2020-04-22 14:45:00+00:00,2020-04-22 15:00:00+00:00,2020-04-22 15:00:00+00:00,2020-04-22 16:25:00+00:00,1.0830000000000002,1.0816230802317204,1.08506537965242,1.0816130802317203,STOP,0.0013769197682798051,13.769197682798051,-1.0072625872839045,-1.0435755237031887,-1.3869197682798706
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,LONG,development_2019_2022,2020-04-22 16:15:00+00:00,2020-04-22 16:30:00+00:00,2020-04-22 16:30:00+00:00,2020-04-22 17:30:00+00:00,1.08166,1.080367475778878,1.0835987863316832,1.0803574757788779,STOP,0.0012925242211221377,12.925242211221377,-1.0077367989215582,-1.0464207935290954,-1.3025242211222032
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,LONG,development_2019_2022,2020-04-22 17:30:00+00:00,2020-04-22 17:45:00+00:00,2020-04-22 17:45:00+00:00,2020-04-23 05:45:00+00:00,1.08115,1.0799412737259158,1.0829630894111264,1.08277,TIME_12H,0.0012087262740843041,12.087262740843041,1.3402538148905712,1.2988879564062932,1.6199999999999548
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,LONG,development_2019_2022,2020-04-23 09:45:00+00:00,2020-04-23 10:00:00+00:00,2020-04-23 10:00:00+00:00,2020-04-23 10:35:00+00:00,1.07742,1.0760382818717138,1.0794925771924295,1.0760282818717137,STOP,0.0013817181282862467,13.817181282862467,-1.007237366142448,-1.043424196854451,-1.3917181282863123
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,LONG,development_2019_2022,2020-04-23 10:30:00+00:00,2020-04-23 10:45:00+00:00,2020-04-23 10:45:00+00:00,2020-04-23 11:10:00+00:00,1.0765,1.0750644946327095,1.0786532580509358,1.0786432580509357,TARGET,0.001435505367290535,14.355053672905349,1.4930338121835516,1.4582028731015382,2.143258050935737
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,SHORT,development_2019_2022,2020-04-24 12:15:00+00:00,2020-04-24 12:30:00+00:00,2020-04-24 12:30:00+00:00,2020-04-24 14:15:00+00:00,1.0802699999999998,1.081844573039178,1.0779081404412327,1.081854573039178,STOP,0.0015745730391780732,15.745730391780732,-1.006350927998415,-1.0381055679902824,-1.5845730391781387
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,SHORT,development_2019_2022,2020-04-24 14:15:00+00:00,2020-04-24 14:30:00+00:00,2020-04-24 14:30:00+00:00,2020-04-24 20:50:00+00:00,1.08087,1.0826412875722666,1.0782130686416,1.0826512875722667,STOP,0.0017712875722666332,17.712875722666332,-1.0056456106600855,-1.033873663960328,-1.7812875722666988
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,SHORT,development_2019_2022,2020-04-24 20:45:00+00:00,2020-04-24 21:00:00+00:00,2020-04-26 21:00:00+00:00,2020-04-27 01:30:00+00:00,1.0820999999999998,1.0832251325171023,1.0804123012243463,1.0832351325171024,STOP,0.001125132517102445,11.251325171024451,-1.008887841963557,-1.0533270517810502,-1.1351325171025106
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,SHORT,development_2019_2022,2020-04-27 05:00:00+00:00,2020-04-27 05:15:00+00:00,2020-04-27 05:15:00+00:00,2020-04-27 05:55:00+00:00,1.0843699999999998,1.085099531402735,1.083275702895897,1.085109531402735,STOP,0.0007295314027351285,7.295314027351285,-1.0137074291285804,-1.0822445747710325,-0.739531402735194
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,SHORT,development_2019_2022,2020-04-27 06:00:00+00:00,2020-04-27 06:15:00+00:00,2020-04-27 06:15:00+00:00,2020-04-27 07:20:00+00:00,1.0851499999999998,1.0860945714908765,1.083733142763685,1.083743142763685,TARGET,0.0009445714908766778,9.445714908766778,1.4894131888409046,1.4364791330463624,1.4068572363148402
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,SHORT,development_2019_2022,2020-04-28 09:15:00+00:00,2020-04-28 09:30:00+00:00,2020-04-28 09:30:00+00:00,2020-04-28 11:15:00+00:00,1.0875599999999999,1.0888511212441152,1.0856233181338268,1.0888611212441153,STOP,0.0012911212441153452,12.911212441153452,-1.0077452059949004,-1.046471235969149,-1.3011212441154107
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,SHORT,development_2019_2022,2020-04-28 11:15:00+00:00,2020-04-28 11:30:00+00:00,2020-04-28 11:30:00+00:00,2020-04-28 13:10:00+00:00,1.0885399999999998,1.0898640640680537,1.086553903897919,1.0865639038979191,TARGET,0.001324064068053854,13.24064068053854,1.4924474953732687,1.4546849722398592,1.9760961020807155
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,LONG,development_2019_2022,2020-04-28 20:45:00+00:00,2020-04-28 21:00:00+00:00,2020-04-28 21:00:00+00:00,2020-04-29 00:05:00+00:00,1.08205,1.081099099618139,1.0834763505727913,1.0834663505727913,TARGET,0.000950900381860853,9.50900381860853,1.4894836512943814,1.4369019077660499,1.416350572791325
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,LONG,development_2019_2022,2020-05-03 22:15:00+00:00,2020-05-03 22:30:00+00:00,2020-05-03 22:30:00+00:00,2020-05-04 00:05:00+00:00,1.0961,1.0952098806375947,1.097435179043608,1.0951998806375947,STOP,0.0008901193624053505,8.901193624053505,-1.0112344483475146,-1.0674066900847194,-0.900119362405416
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,LONG,development_2019_2022,2020-05-04 00:00:00+00:00,2020-05-04 00:15:00+00:00,2020-05-04 00:15:00+00:00,2020-05-04 02:20:00+00:00,1.09545,1.094609755974852,1.0967103660377222,1.094599755974852,STOP,0.0008402440251480403,8.402440251480403,-1.0119013045029432,-1.0714078270172696,-0.8502440251481058
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,LONG,development_2019_2022,2020-05-04 03:30:00+00:00,2020-05-04 03:45:00+00:00,2020-05-04 03:45:00+00:00,2020-05-04 04:35:00+00:00,1.0943500000000002,1.0936412647033256,1.095413102945012,1.0936312647033255,STOP,0.0007087352966745897,7.087352966745897,-1.0141096401533631,-1.0846578409197165,-0.7187352966746552
N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,LONG,development_2019_2022,2020-05-04 04:30:00+00:00,2020-05-04 04:45:00+00:00,2020-05-04 04:45:00+00:00,2020-05-04 05:50:00+00:00,1.09366,1.0930147020301875,1.094627946954719,1.0930047020301874,STOP,0.0006452979698126082,6.452979698126082,-1.015496716970874,-1.0929803018247357,-0.6552979698126737
