timestamp_ms,bid_open,bid_high,bid_low,bid_close,ask_open,ask_high,ask_low,ask_close,tick_count,bb_mid,bb_lower,rsi,atr,recent_low,recent_ask_high,side,signal_time_utc,completion_time_utc,state_time_utc,matched_state_time_utc,direction,phase,shock,DXY_compressed,EURUSD_compressed,family,regime,window
1616571900000.0,1.18252,1.18271,1.18176,1.18206,1.18255,1.18274,1.18177,1.18209,1028,1.1841075,1.182491419865087,26.080810838452038,0.0006262756311598533,1.18176,1.1848,LONG,2021-03-24 07:45:00+00:00,2021-03-24 08:00:00+00:00,2021-03-24 07:00:00+00:00,2021-03-24 07:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,True,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1616572800000.0,1.18205,1.1822,1.18138,1.18162,1.18208,1.18222,1.1814,1.18166,1232,1.183953,1.1820343640255453,23.58836898518952,0.0006401130860769938,1.18138,1.1848,LONG,2021-03-24 08:00:00+00:00,2021-03-24 08:15:00+00:00,2021-03-24 07:00:00+00:00,2021-03-24 07:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,True,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1616573700000.0,1.18164,1.18236,1.18123,1.18199,1.18168,1.18238,1.18125,1.18203,1515,1.1838205,1.1817499399302405,29.674618769725583,0.000675105008500071,1.18123,1.18479,LONG,2021-03-24 08:15:00+00:00,2021-03-24 08:30:00+00:00,2021-03-24 07:00:00+00:00,2021-03-24 07:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,True,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1616574600000.0,1.18195,1.18325,1.18178,1.18178,1.18206,1.18328,1.18182,1.18182,2034,1.183667,1.1814729799448287,28.29698820355813,0.0007318832221786274,1.18123,1.18417,LONG,2021-03-24 08:30:00+00:00,2021-03-24 08:45:00+00:00,2021-03-24 07:00:00+00:00,2021-03-24 07:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,True,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1616687100000.0,1.17836,1.17842,1.17732,1.17758,1.17839,1.17845,1.17735,1.17762,1657,1.1800335,1.178016271454997,26.55610074061913,0.0008406064512452108,1.17732,1.1803,LONG,2021-03-25 15:45:00+00:00,2021-03-25 16:00:00+00:00,2021-03-25 15:00:00+00:00,2021-03-25 15:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1616688000000.0,1.17758,1.17808,1.1772,1.17726,1.17761,1.1781,1.17722,1.17728,1457,1.179829,1.1775720649094865,25.0402681438636,0.0008434202761562666,1.1772,1.18004,LONG,2021-03-25 16:00:00+00:00,2021-03-25 16:15:00+00:00,2021-03-25 15:00:00+00:00,2021-03-25 15:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1616690700000.0,1.17748,1.17749,1.17625,1.17627,1.1775,1.17752,1.17627,1.17629,1012,1.1792735,1.1765478420972477,25.166105284693515,0.0008647792808729179,1.17625,1.1792,LONG,2021-03-25 16:45:00+00:00,2021-03-25 17:00:00+00:00,2021-03-25 16:00:00+00:00,2021-03-25 16:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1617601500000.0,1.17555,1.17571,1.17478,1.17492,1.17558,1.17573,1.1748,1.17496,485,1.1764685,1.1753794035841119,26.107244014888124,0.0003664071759233133,1.17478,1.1764000000000001,LONG,2021-04-05 05:45:00+00:00,2021-04-05 06:00:00+00:00,2021-04-05 05:00:00+00:00,2021-04-05 05:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,True,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1617602400000.0,1.17494,1.17508,1.17466,1.17498,1.17495,1.17512,1.17469,1.17502,340,1.1763940000000002,1.175126302874064,27.641428894701775,0.00037023523478592416,1.17466,1.17627,LONG,2021-04-05 06:00:00+00:00,2021-04-05 06:15:00+00:00,2021-04-05 05:00:00+00:00,2021-04-05 05:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,True,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1617605100000.0,1.17524,1.17536,1.17472,1.17486,1.17527,1.1754,1.17474,1.17489,332,1.1761245,1.174616926120175,29.73481758425838,0.00038089898353668673,1.17466,1.17612,LONG,2021-04-05 06:45:00+00:00,2021-04-05 07:00:00+00:00,2021-04-05 06:00:00+00:00,2021-04-05 06:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,True,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1617607800000.0,1.17491,1.17508,1.17469,1.17481,1.17495,1.17511,1.17472,1.17485,351,1.1758330000000001,1.1742232161625998,29.795056217518677,0.00042411992231417575,1.17437,1.17543,LONG,2021-04-05 07:30:00+00:00,2021-04-05 07:45:00+00:00,2021-04-05 06:00:00+00:00,2021-04-05 06:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,True,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1617608700000.0,1.17483,1.17485,1.17413,1.17425,1.17486,1.17489,1.17415,1.17428,566,1.175714,1.1740084514069762,23.955092800490476,0.0004452542135774527,1.17413,1.17543,LONG,2021-04-05 07:45:00+00:00,2021-04-05 08:00:00+00:00,2021-04-05 07:00:00+00:00,2021-04-05 07:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,True,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1617626700000.0,1.17781,1.17808,1.17767,1.17787,1.17783,1.17811,1.17769,1.17789,976,1.175319,1.1731977748815368,77.14835496477946,0.0005527669431517627,1.17558,1.17815,SHORT,2021-04-05 12:45:00+00:00,2021-04-05 13:00:00+00:00,2021-04-05 12:00:00+00:00,2021-04-05 12:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1617627600000.0,1.1779,1.17825,1.17779,1.17822,1.17792,1.17828,1.17782,1.17825,725,1.1754805000000002,1.173019447582195,78.96307034254633,0.0005461407329266459,1.17559,1.17832,SHORT,2021-04-05 13:00:00+00:00,2021-04-05 13:15:00+00:00,2021-04-05 12:00:00+00:00,2021-04-05 12:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1617628500000.0,1.17821,1.17837,1.17799,1.17818,1.17823,1.1784,1.17801,1.17821,491,1.175609,1.1728804773222172,78.1987638160154,0.0005342735377175873,1.17561,1.17844,SHORT,2021-04-05 13:15:00+00:00,2021-04-05 13:30:00+00:00,2021-04-05 12:00:00+00:00,2021-04-05 12:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1617629400000.0,1.1782,1.17889,1.17814,1.17872,1.17823,1.17892,1.17817,1.17876,919,1.1757805,1.1727403521412338,80.88821271166361,0.0005496825707377616,1.17602,1.17896,SHORT,2021-04-05 13:30:00+00:00,2021-04-05 13:45:00+00:00,2021-04-05 12:00:00+00:00,2021-04-05 12:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1617637500000.0,1.18111,1.18122,1.18095,1.18099,1.18112,1.18125,1.18098,1.18103,370,1.1785385000000002,1.174375797632196,73.92097345470208,0.0006907465811407645,1.17955,1.18155,SHORT,2021-04-05 15:45:00+00:00,2021-04-05 16:00:00+00:00,2021-04-05 15:00:00+00:00,2021-04-05 15:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1617638400000.0,1.18097,1.1813,1.18095,1.18102,1.181,1.18132,1.18098,1.18105,258,1.1788234999999998,1.1748031752615118,74.06271427623437,0.000666407539630715,1.17955,1.18139,SHORT,2021-04-05 16:00:00+00:00,2021-04-05 16:15:00+00:00,2021-04-05 15:00:00+00:00,2021-04-05 15:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1617639300000.0,1.18101,1.18156,1.181,1.18155,1.18103,1.18158,1.18103,1.18157,366,1.1791174999999998,1.1752040469208287,76.49341965258947,0.0006588070010856565,1.17955,1.18163,SHORT,2021-04-05 16:15:00+00:00,2021-04-05 16:30:00+00:00,2021-04-05 15:00:00+00:00,2021-04-05 15:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1617640200000.0,1.18154,1.18159,1.18132,1.1815,1.18157,1.18162,1.18134,1.18153,261,1.1794075,1.1756956116661665,75.77198783159392,0.0006310350724366804,1.18028,1.18166,SHORT,2021-04-05 16:30:00+00:00,2021-04-05 16:45:00+00:00,2021-04-05 15:00:00+00:00,2021-04-05 15:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1617641100000.0,1.18151,1.18166,1.18151,1.18159,1.18153,1.18168,1.18153,1.18162,217,1.1796944999999999,1.1762491931917716,76.20697659459177,0.0005973897101197703,1.18095,1.18173,SHORT,2021-04-05 16:45:00+00:00,2021-04-05 17:00:00+00:00,2021-04-05 16:00:00+00:00,2021-04-05 16:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1617642000000.0,1.18159,1.18163,1.18143,1.18149,1.18161,1.18165,1.18145,1.18152,308,1.1799655,1.1768681238519028,74.60422632076934,0.0005690047308254995,1.18095,1.18173,SHORT,2021-04-05 17:00:00+00:00,2021-04-05 17:15:00+00:00,2021-04-05 16:00:00+00:00,2021-04-05 16:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1617642900000.0,1.18149,1.18194,1.18148,1.18168,1.18151,1.18198,1.18151,1.1817,326,1.18024,1.1775887059757963,75.65201207588453,0.0005612186786236714,1.18095,1.18201,SHORT,2021-04-05 17:15:00+00:00,2021-04-05 17:30:00+00:00,2021-04-05 16:00:00+00:00,2021-04-05 16:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1617643800000.0,1.18167,1.18173,1.18138,1.18147,1.1817,1.18175,1.18141,1.1815,217,1.1804225000000002,1.1779674164978025,72.11072386208889,0.0005461316301505414,1.181,1.18201,SHORT,2021-04-05 17:30:00+00:00,2021-04-05 17:45:00+00:00,2021-04-05 16:00:00+00:00,2021-04-05 16:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1617667200000.0,1.18168,1.18215,1.18167,1.18186,1.1817,1.18219,1.18169,1.1819,406,1.181295,1.1808074551275116,71.49955356030297,0.000280908429497447,1.18129,1.18222,SHORT,2021-04-06 00:00:00+00:00,2021-04-06 00:15:00+00:00,2021-04-05 23:00:00+00:00,2021-04-05 20:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1619634600000.0,1.21018,1.21318,1.20988,1.21288,1.2102,1.21321,1.20991,1.2129,3541,1.2092100000000001,1.207033636059855,76.90554040524404,0.001121192067939245,1.20656,1.21325,SHORT,2021-04-28 18:30:00+00:00,2021-04-28 18:45:00+00:00,2021-04-28 17:00:00+00:00,2021-04-28 17:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1619639100000.0,1.21247,1.21297,1.21215,1.21297,1.2125,1.213,1.21218,1.21299,888,1.2100935,1.2069093437538516,70.63983502453735,0.0011564110312692795,1.20988,1.21354,SHORT,2021-04-28 19:45:00+00:00,2021-04-28 20:00:00+00:00,2021-04-28 19:00:00+00:00,2021-04-28 19:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1619649900000.0,1.2129,1.21327,1.2129,1.21322,1.21295,1.21331,1.21295,1.21326,135,1.2121925,1.2102438299407803,70.42653275610161,0.0006825909998023989,1.21237,1.21334,SHORT,2021-04-28 22:45:00+00:00,2021-04-28 23:00:00+00:00,2021-04-28 22:00:00+00:00,2021-04-28 20:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1619653500000.0,1.21332,1.21353,1.21332,1.21348,1.21334,1.21356,1.21334,1.21351,120,1.212627,1.2116752836558815,71.02790884427529,0.0005695117020344637,1.21271,1.2136,SHORT,2021-04-28 23:45:00+00:00,2021-04-29 00:00:00+00:00,2021-04-28 23:00:00+00:00,2021-04-28 20:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1619654400000.0,1.2135,1.21371,1.21342,1.21354,1.21353,1.21374,1.21344,1.21356,348,1.2127279999999998,1.21184110429043,71.4993496479334,0.0005495465804605823,1.2129,1.21378,SHORT,2021-04-29 00:00:00+00:00,2021-04-29 00:15:00+00:00,2021-04-28 23:00:00+00:00,2021-04-28 20:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1619655300000.0,1.21352,1.21363,1.21337,1.21353,1.21356,1.21366,1.21339,1.21357,194,1.212808,1.2119349226840386,71.29113260573223,0.0005288646818562497,1.213,1.21378,SHORT,2021-04-29 00:15:00+00:00,2021-04-29 00:30:00+00:00,2021-04-28 23:00:00+00:00,2021-04-28 20:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1619656200000.0,1.21355,1.21375,1.21352,1.21375,1.21359,1.21378,1.21356,1.21376,167,1.2128710000000003,1.2119204022934802,73.14407397469816,0.0005075172045808158,1.213,1.2138200000000001,SHORT,2021-04-29 00:30:00+00:00,2021-04-29 00:45:00+00:00,2021-04-28 23:00:00+00:00,2021-04-28 20:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1619657100000.0,1.21373,1.21418,1.21372,1.21416,1.21377,1.2142,1.21375,1.2142,311,1.2129305000000001,1.2118260458363355,76.22393711518812,0.000504123118539338,1.213,1.21425,SHORT,2021-04-29 00:45:00+00:00,2021-04-29 01:00:00+00:00,2021-04-29 00:00:00+00:00,2021-04-29 00:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1619658000000.0,1.21416,1.21424,1.2139,1.21418,1.21421,1.21426,1.21393,1.2142,410,1.2130205,1.211820892147563,76.366318589431,0.0004924000386436715,1.21332,1.21431,SHORT,2021-04-29 01:00:00+00:00,2021-04-29 01:15:00+00:00,2021-04-29 00:00:00+00:00,2021-04-29 00:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1619658900000.0,1.21418,1.21451,1.21402,1.21447,1.21421,1.21454,1.21404,1.21451,344,1.2131325,1.2118347654356074,78.387355053176,0.0004922286073119721,1.21337,1.21458,SHORT,2021-04-29 01:15:00+00:00,2021-04-29 01:30:00+00:00,2021-04-29 00:00:00+00:00,2021-04-29 00:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1619659800000.0,1.21447,1.21498,1.21442,1.21489,1.2145,1.21501,1.21445,1.21491,508,1.2132645,1.211823521513135,80.9307425414983,0.0004970694210753951,1.21337,1.21505,SHORT,2021-04-29 01:30:00+00:00,2021-04-29 01:45:00+00:00,2021-04-29 00:00:00+00:00,2021-04-29 00:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1619660700000.0,1.21489,1.21492,1.21453,1.21464,1.21492,1.21494,1.21456,1.21468,518,1.2133755,1.2118712064782435,75.2538735413076,0.0004894216052842876,1.21352,1.21505,SHORT,2021-04-29 01:45:00+00:00,2021-04-29 02:00:00+00:00,2021-04-29 01:00:00+00:00,2021-04-29 01:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1619779500000.0,1.20857,1.2086,1.20788,1.20798,1.20859,1.20863,1.2079,1.20799,845,1.2100104999999999,1.208189407196252,11.967453216423692,0.0005392296215009838,1.20788,1.20989,LONG,2021-04-30 10:45:00+00:00,2021-04-30 11:00:00+00:00,2021-04-30 10:00:00+00:00,2021-04-30 10:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1619780400000.0,1.20798,1.20852,1.20798,1.20839,1.20801,1.20853,1.20801,1.20841,694,1.2098635,1.2080177126341656,22.983382824904268,0.0005392846485366268,1.20788,1.20989,LONG,2021-04-30 11:00:00+00:00,2021-04-30 11:15:00+00:00,2021-04-30 10:00:00+00:00,2021-04-30 10:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1619783100000.0,1.20867,1.20868,1.20776,1.20806,1.20869,1.20871,1.20778,1.20809,834,1.2094580000000001,1.2077701421861118,25.473613827534578,0.0005560052379136222,1.20776,1.20953,LONG,2021-04-30 11:45:00+00:00,2021-04-30 12:00:00+00:00,2021-04-30 11:00:00+00:00,2021-04-30 11:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1619784000000.0,1.20808,1.20838,1.20777,1.20811,1.20811,1.2084,1.2078,1.20814,737,1.209317,1.2076740136945443,26.556159298585584,0.0005598620066340777,1.20776,1.20901,LONG,2021-04-30 12:00:00+00:00,2021-04-30 12:15:00+00:00,2021-04-30 11:00:00+00:00,2021-04-30 11:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1619791200000.0,1.20748,1.20776,1.20602,1.20608,1.20751,1.20778,1.20605,1.2061,1693,1.208526,1.2069428967184745,23.709744617637682,0.000794964757640873,1.20602,1.20927,LONG,2021-04-30 14:00:00+00:00,2021-04-30 14:15:00+00:00,2021-04-30 13:00:00+00:00,2021-04-30 13:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1619801100000.0,1.20314,1.20321,1.20247,1.20265,1.20316,1.20323,1.20249,1.20268,514,1.2058715,1.201043099540201,25.90380394247893,0.0009475210764676374,1.20239,1.20365,LONG,2021-04-30 16:45:00+00:00,2021-04-30 17:00:00+00:00,2021-04-30 16:00:00+00:00,2021-04-30 16:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1619802000000.0,1.20266,1.20287,1.20234,1.20251,1.20269,1.2029,1.20236,1.20253,672,1.2055915,1.2006662983797403,25.398160105732416,0.0009176981424342448,1.20234,1.20365,LONG,2021-04-30 17:00:00+00:00,2021-04-30 17:15:00+00:00,2021-04-30 16:00:00+00:00,2021-04-30 16:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1619802900000.0,1.20254,1.20304,1.20248,1.20255,1.20256,1.20306,1.2025,1.20258,645,1.2053015,1.2003771227804696,25.843556509103635,0.0008921482751175214,1.20234,1.20365,LONG,2021-04-30 17:15:00+00:00,2021-04-30 17:30:00+00:00,2021-04-30 16:00:00+00:00,2021-04-30 16:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1619803800000.0,1.20254,1.20266,1.20213,1.20218,1.20256,1.20269,1.20216,1.20221,420,1.204975,1.2001326596567097,24.392829289328745,0.0008662805411805656,1.20213,1.20365,LONG,2021-04-30 17:30:00+00:00,2021-04-30 17:45:00+00:00,2021-04-30 16:00:00+00:00,2021-04-30 16:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1619804700000.0,1.20218,1.20256,1.20194,1.2022,1.2022,1.20258,1.20196,1.20223,736,1.2046675,1.1999418217417728,24.639088553452382,0.000848689073953387,1.20194,1.20346,LONG,2021-04-30 17:45:00+00:00,2021-04-30 18:00:00+00:00,2021-04-30 17:00:00+00:00,2021-04-30 17:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1619805600000.0,1.2022,1.20241,1.20181,1.20237,1.20222,1.20244,1.20184,1.20239,492,1.204336,1.1999548978555268,26.820914868683843,0.0008309255686709975,1.20181,1.20328,LONG,2021-04-30 18:00:00+00:00,2021-04-30 18:15:00+00:00,2021-04-30 17:00:00+00:00,2021-04-30 17:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1619806500000.0,1.20236,1.20261,1.20221,1.20256,1.20239,1.20264,1.20223,1.20259,557,1.204035,1.2000525158505864,29.28510545509748,0.0008001451709087802,1.20181,1.2031100000000001,LONG,2021-04-30 18:15:00+00:00,2021-04-30 18:30:00+00:00,2021-04-30 17:00:00+00:00,2021-04-30 17:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1619807400000.0,1.20257,1.20282,1.20245,1.20256,1.2026,1.20285,1.20248,1.20258,364,1.203749,1.2002327355047788,29.28510545509748,0.000769420515843866,1.20181,1.2031100000000001,LONG,2021-04-30 18:30:00+00:00,2021-04-30 18:45:00+00:00,2021-04-30 17:00:00+00:00,2021-04-30 17:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1619808300000.0,1.20256,1.20261,1.2021,1.2021,1.20259,1.20264,1.20214,1.20214,666,1.2034805,1.2003419622831046,26.755387191670692,0.0007508904789978763,1.20181,1.20289,LONG,2021-04-30 18:45:00+00:00,2021-04-30 19:00:00+00:00,2021-04-30 18:00:00+00:00,2021-04-30 18:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1619809200000.0,1.20213,1.20248,1.20193,1.20202,1.20215,1.2025,1.20195,1.20203,625,1.2032775,1.2003176494969525,26.329412911214277,0.0007365411590694602,1.20181,1.20289,LONG,2021-04-30 19:00:00+00:00,2021-04-30 19:15:00+00:00,2021-04-30 18:00:00+00:00,2021-04-30 18:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1619810100000.0,1.202,1.20202,1.2017,1.20192,1.20203,1.20205,1.20172,1.20193,531,1.2030115000000001,1.2006227825616222,25.77695593352456,0.0007067882191359343,1.2017,1.20289,LONG,2021-04-30 19:15:00+00:00,2021-04-30 19:30:00+00:00,2021-04-30 18:00:00+00:00,2021-04-30 18:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1619811000000.0,1.20194,1.20222,1.20185,1.20188,1.20197,1.20224,1.20188,1.2019,548,1.2027255000000001,1.2015321940876573,25.546054938548764,0.0006827319177690805,1.2017,1.20289,LONG,2021-04-30 19:30:00+00:00,2021-04-30 19:45:00+00:00,2021-04-30 18:00:00+00:00,2021-04-30 18:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1620090900000.0,1.20537,1.20537,1.2047,1.20473,1.20539,1.20541,1.20473,1.20476,427,1.2058689999999999,1.205040244306095,28.67131048246513,0.00033773066257816904,1.2047,1.20605,LONG,2021-05-04 01:15:00+00:00,2021-05-04 01:30:00+00:00,2021-05-04 00:00:00+00:00,2021-05-04 00:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,True,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1620095400000.0,1.20454,1.20455,1.20434,1.20444,1.20458,1.20458,1.20437,1.20447,228,1.2054555,1.2043409691569043,29.906249658756394,0.00033339116681412197,1.20434,1.20544,LONG,2021-05-04 02:30:00+00:00,2021-05-04 02:45:00+00:00,2021-05-04 01:00:00+00:00,2021-05-04 01:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,True,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1620096300000.0,1.20444,1.2045,1.20421,1.20444,1.20448,1.20453,1.20424,1.20448,245,1.2053645,1.2042305427696693,29.906249658756394,0.00033029179775596337,1.20421,1.20522,LONG,2021-05-04 02:45:00+00:00,2021-05-04 03:00:00+00:00,2021-05-04 02:00:00+00:00,2021-05-04 02:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,True,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1620097200000.0,1.20444,1.20449,1.20424,1.20426,1.20447,1.20452,1.20428,1.20429,145,1.2052705000000001,1.204098229126769,27.722950988351016,0.0003245566693448291,1.20421,1.20513,LONG,2021-05-04 03:00:00+00:00,2021-05-04 03:15:00+00:00,2021-05-04 02:00:00+00:00,2021-05-04 02:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,True,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
1620098100000.0,1.20428,1.20431,1.20397,1.204,1.2043,1.20433,1.20399,1.20403,236,1.20517,1.2039261028980524,24.895719295272343,0.00032565976439162753,1.20397,1.20493,LONG,2021-05-04 03:15:00+00:00,2021-05-04 03:30:00+00:00,2021-05-04 02:00:00+00:00,2021-05-04 02:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,True,N34_NEUTRAL_SYMMETRIC_RSI_1P5R,NEUTRAL,development_2019_2022
