signal_time,entry_time,exit_time,direction,vote_score,vote_eurgbp,vote_eurjpy,vote_gbpusd,vote_usdjpy,entry_price,stop_price,target_price,exit_price,exit_reason,net_r,pnl_usd_0_01_lot
2016-08-11 05:55:00+00:00,2016-08-11 06:00:00+00:00,2016-08-11 07:25:00+00:00,SHORT,-2,-1,1,-1,-1,1.11639,1.11719,1.11519,1.1152,TARGET,1.4875000000000305,1.1900000000000244
2016-08-12 07:55:00+00:00,2016-08-12 08:00:00+00:00,2016-08-12 08:20:00+00:00,SHORT,-2,-1,-1,-1,1,1.11443,1.11523,1.11323,1.11524,STOP,-1.0124999999999718,-0.8099999999999774
2016-08-15 06:55:00+00:00,2016-08-15 07:00:00+00:00,2016-08-15 11:55:00+00:00,LONG,2,1,1,-1,1,1.1167900000000002,1.1159900000000003,1.1179900000000003,1.1179800000000002,TARGET,1.4875000000000305,1.1900000000000244
2016-08-16 05:55:00+00:00,2016-08-16 06:00:00+00:00,2016-08-16 06:30:00+00:00,LONG,4,1,1,1,1,1.1215300000000001,1.1207300000000002,1.1227300000000002,1.1227200000000002,TARGET,1.4875000000000305,1.1900000000000244
2016-08-17 05:55:00+00:00,2016-08-17 06:00:00+00:00,2016-08-17 06:50:00+00:00,LONG,2,1,-1,1,1,1.12644,1.1256400000000002,1.1276400000000002,1.1256300000000001,STOP,-1.0124999999999718,-0.8099999999999774
2016-08-18 07:55:00+00:00,2016-08-18 08:00:00+00:00,2016-08-18 08:30:00+00:00,SHORT,-2,-1,1,-1,-1,1.13153,1.1323299999999998,1.1303299999999998,1.13234,STOP,-1.0124999999999718,-0.8099999999999774
2016-08-19 06:55:00+00:00,2016-08-19 07:00:00+00:00,2016-08-19 07:15:00+00:00,LONG,2,1,-1,1,1,1.13449,1.13369,1.13569,1.13368,STOP,-1.0124999999999718,-0.8099999999999774
2016-08-22 06:55:00+00:00,2016-08-22 07:00:00+00:00,2016-08-22 07:25:00+00:00,LONG,2,1,1,1,-1,1.12822,1.12742,1.12942,1.12741,STOP,-1.0124999999999718,-0.8099999999999774
2016-08-23 06:55:00+00:00,2016-08-23 07:00:00+00:00,2016-08-23 07:00:00+00:00,SHORT,-2,-1,-1,-1,1,1.13331,1.13411,1.13211,1.13412,STOP,-1.0124999999999718,-0.8099999999999774
2016-08-24 05:55:00+00:00,2016-08-24 06:00:00+00:00,2016-08-24 07:40:00+00:00,SHORT,-2,-1,-1,-1,1,1.12892,1.1297199999999998,1.1277199999999998,1.12973,STOP,-1.0124999999999718,-0.8099999999999774
2016-08-25 06:55:00+00:00,2016-08-25 07:00:00+00:00,2016-08-25 07:20:00+00:00,SHORT,-2,-1,-1,1,-1,1.1265399999999999,1.1273399999999998,1.1253399999999998,1.1273499999999999,STOP,-1.0124999999999718,-0.8099999999999774
2016-08-26 08:55:00+00:00,2016-08-26 09:00:00+00:00,2016-08-26 09:45:00+00:00,SHORT,-2,1,-1,-1,-1,1.1286699999999998,1.1294699999999998,1.1274699999999998,1.1294799999999998,STOP,-1.0124999999999718,-0.8099999999999774
2016-08-29 07:55:00+00:00,2016-08-29 08:00:00+00:00,2016-08-29 08:55:00+00:00,SHORT,-2,-1,1,-1,-1,1.11816,1.11896,1.11696,1.11897,STOP,-1.0124999999999718,-0.8099999999999774
2016-08-30 09:55:00+00:00,2016-08-30 10:00:00+00:00,2016-08-30 10:30:00+00:00,LONG,2,1,1,1,-1,1.11713,1.11633,1.11833,1.11632,STOP,-1.0124999999999718,-0.8099999999999774
2016-08-31 06:55:00+00:00,2016-08-31 07:00:00+00:00,2016-08-31 08:10:00+00:00,SHORT,-2,-1,1,-1,-1,1.1136599999999999,1.1144599999999998,1.1124599999999998,1.1144699999999998,STOP,-1.0124999999999718,-0.8099999999999774
2016-09-01 06:55:00+00:00,2016-09-01 07:00:00+00:00,2016-09-01 07:10:00+00:00,LONG,4,1,1,1,1,1.1150900000000001,1.1142900000000002,1.1162900000000002,1.1142800000000002,STOP,-1.0124999999999718,-0.8099999999999774
2016-09-02 07:55:00+00:00,2016-09-02 08:00:00+00:00,2016-09-02 08:45:00+00:00,SHORT,-2,-1,-1,1,-1,1.11927,1.12007,1.11807,1.11808,TARGET,1.4875000000000305,1.1900000000000244
2016-09-05 08:55:00+00:00,2016-09-05 09:00:00+00:00,2016-09-05 10:05:00+00:00,SHORT,-2,-1,-1,-1,1,1.11677,1.11757,1.11557,1.11558,TARGET,1.4875000000000305,1.1900000000000244
2016-09-06 11:55:00+00:00,2016-09-06 12:00:00+00:00,2016-09-06 13:25:00+00:00,SHORT,-4,-1,-1,-1,-1,1.11595,1.11675,1.11475,1.11676,STOP,-1.0124999999999718,-0.8099999999999774
2016-09-07 05:55:00+00:00,2016-09-07 06:00:00+00:00,2016-09-07 06:05:00+00:00,SHORT,-2,-1,-1,-1,1,1.1252199999999999,1.1260199999999998,1.1240199999999998,1.1260299999999999,STOP,-1.0124999999999718,-0.8099999999999774
2016-09-08 05:55:00+00:00,2016-09-08 06:00:00+00:00,2016-09-08 07:50:00+00:00,LONG,4,1,1,1,1,1.12527,1.12447,1.12647,1.12646,TARGET,1.4875000000000305,1.1900000000000244
2016-09-09 05:55:00+00:00,2016-09-09 06:00:00+00:00,2016-09-09 06:25:00+00:00,LONG,4,1,1,1,1,1.12835,1.12755,1.12955,1.12754,STOP,-1.0124999999999718,-0.8099999999999774
2016-09-12 05:55:00+00:00,2016-09-12 06:00:00+00:00,2016-09-12 07:05:00+00:00,LONG,2,1,-1,1,1,1.12432,1.12352,1.12552,1.12551,TARGET,1.4875000000000305,1.1900000000000244
2016-09-13 05:55:00+00:00,2016-09-13 06:00:00+00:00,2016-09-13 07:35:00+00:00,SHORT,-2,1,-1,-1,-1,1.1229,1.1237,1.1217,1.12171,TARGET,1.4875000000000305,1.1900000000000244
2016-09-14 06:55:00+00:00,2016-09-14 07:00:00+00:00,2016-09-14 07:20:00+00:00,LONG,2,-1,1,1,1,1.12338,1.1225800000000001,1.1245800000000001,1.12257,STOP,-1.0124999999999718,-0.8099999999999774
2016-09-15 05:55:00+00:00,2016-09-15 06:00:00+00:00,2016-09-15 06:35:00+00:00,LONG,2,1,1,1,-1,1.12481,1.1240100000000002,1.1260100000000002,1.124,STOP,-1.0124999999999718,-0.8099999999999774
2016-09-16 09:55:00+00:00,2016-09-16 10:00:00+00:00,2016-09-16 12:00:00+00:00,SHORT,-2,-1,-1,-1,1,1.12218,1.1229799999999999,1.1209799999999999,1.12299,STOP,-1.0124999999999718,-0.8099999999999774
2016-09-19 05:55:00+00:00,2016-09-19 06:00:00+00:00,2016-09-19 06:30:00+00:00,SHORT,-2,-1,-1,1,-1,1.11706,1.1178599999999999,1.1158599999999999,1.11587,TARGET,1.4875000000000305,1.1900000000000244
2016-09-20 05:55:00+00:00,2016-09-20 06:00:00+00:00,2016-09-20 06:55:00+00:00,LONG,2,1,1,1,-1,1.11758,1.11678,1.11878,1.11877,TARGET,1.4875000000000305,1.1900000000000244
2016-09-21 06:55:00+00:00,2016-09-21 07:00:00+00:00,2016-09-21 07:35:00+00:00,LONG,2,1,-1,1,1,1.11423,1.1134300000000001,1.1154300000000001,1.11542,TARGET,1.4875000000000305,1.1900000000000244
2016-09-22 08:55:00+00:00,2016-09-22 09:00:00+00:00,2016-09-22 12:35:00+00:00,SHORT,-4,-1,-1,-1,-1,1.12364,1.1244399999999999,1.1224399999999999,1.12445,STOP,-1.0124999999999718,-0.8099999999999774
2016-09-23 10:55:00+00:00,2016-09-23 11:00:00+00:00,2016-09-23 11:15:00+00:00,LONG,2,1,1,-1,1,1.1224,1.1216000000000002,1.1236000000000002,1.12159,STOP,-1.0124999999999718,-0.8099999999999774
2016-09-26 05:55:00+00:00,2016-09-26 06:00:00+00:00,2016-09-26 07:15:00+00:00,SHORT,-2,-1,-1,1,-1,1.1227699999999998,1.1235699999999997,1.1215699999999997,1.1235799999999998,STOP,-1.0124999999999718,-0.8099999999999774
2016-09-27 07:55:00+00:00,2016-09-27 08:00:00+00:00,2016-09-27 08:40:00+00:00,SHORT,-2,1,-1,-1,-1,1.12478,1.1255799999999998,1.1235799999999998,1.1235899999999999,TARGET,1.4875000000000305,1.1900000000000244
2016-09-28 06:55:00+00:00,2016-09-28 07:00:00+00:00,2016-09-28 07:20:00+00:00,SHORT,-3,-1,-1,-1,0,1.11992,1.12072,1.11872,1.11873,TARGET,1.4875000000000305,1.1900000000000244
2016-09-29 06:55:00+00:00,2016-09-29 07:00:00+00:00,2016-09-29 07:40:00+00:00,SHORT,-2,1,-1,-1,-1,1.1219299999999999,1.1227299999999998,1.1207299999999998,1.1227399999999998,STOP,-1.0124999999999718,-0.8099999999999774
2016-09-30 07:55:00+00:00,2016-09-30 08:00:00+00:00,2016-09-30 09:05:00+00:00,LONG,2,1,1,-1,1,1.11859,1.11779,1.11979,1.11778,STOP,-1.0124999999999718,-0.8099999999999774
2016-10-03 08:55:00+00:00,2016-10-03 09:00:00+00:00,2016-10-03 13:05:00+00:00,LONG,2,1,1,1,-1,1.12337,1.12257,1.12457,1.12256,STOP,-1.0124999999999718,-0.8099999999999774
2016-10-04 11:55:00+00:00,2016-10-04 12:00:00+00:00,2016-10-04 12:40:00+00:00,SHORT,-2,-1,1,-1,-1,1.1162999999999998,1.1170999999999998,1.1150999999999998,1.1171099999999998,STOP,-1.0124999999999718,-0.8099999999999774
2016-10-05 06:55:00+00:00,2016-10-05 07:00:00+00:00,2016-10-05 09:00:00+00:00,LONG,2,1,1,1,-1,1.12171,1.12091,1.12291,1.1229,TARGET,1.4875000000000305,1.1900000000000244
2016-10-06 05:55:00+00:00,2016-10-06 06:00:00+00:00,2016-10-06 06:15:00+00:00,LONG,2,1,1,-1,1,1.12013,1.1193300000000002,1.1213300000000002,1.11932,STOP,-1.0124999999999718,-0.8099999999999774
2016-10-07 07:55:00+00:00,2016-10-07 08:00:00+00:00,2016-10-07 08:40:00+00:00,LONG,4,1,1,1,1,1.1112900000000001,1.1104900000000002,1.1124900000000002,1.1124800000000001,TARGET,1.4875000000000305,1.1900000000000244
2016-10-10 11:55:00+00:00,2016-10-10 12:00:00+00:00,2016-10-10 16:35:00+00:00,SHORT,-2,1,-1,-1,-1,1.11604,1.1168399999999998,1.1148399999999998,1.11485,TARGET,1.4875000000000305,1.1900000000000244
2016-10-11 05:55:00+00:00,2016-10-11 06:00:00+00:00,2016-10-11 07:20:00+00:00,SHORT,-2,-1,-1,1,-1,1.11225,1.1130499999999999,1.1110499999999999,1.11106,TARGET,1.4875000000000305,1.1900000000000244
2016-10-12 15:55:00+00:00,2016-10-12 16:00:00+00:00,2016-10-12 16:15:00+00:00,LONG,2,1,1,1,-1,1.10129,1.1004900000000002,1.1024900000000002,1.1024800000000001,TARGET,1.4875000000000305,1.1900000000000244
2016-10-13 05:55:00+00:00,2016-10-13 06:00:00+00:00,2016-10-13 06:00:00+00:00,LONG,2,1,-1,1,1,1.1019400000000001,1.1011400000000002,1.1031400000000002,1.1011300000000002,STOP,-1.0124999999999718,-0.8099999999999774
2016-10-14 07:55:00+00:00,2016-10-14 08:00:00+00:00,2016-10-14 08:55:00+00:00,LONG,2,1,1,-1,1,1.10122,1.1004200000000002,1.1024200000000002,1.1024100000000001,TARGET,1.4875000000000305,1.1900000000000244
2016-10-17 10:55:00+00:00,2016-10-17 11:00:00+00:00,2016-10-17 11:10:00+00:00,SHORT,-2,-1,-1,-1,1,1.0988099999999998,1.0996099999999998,1.0976099999999998,1.0996199999999998,STOP,-1.0124999999999718,-0.8099999999999774
2016-10-18 05:55:00+00:00,2016-10-18 06:00:00+00:00,2016-10-18 06:35:00+00:00,SHORT,-4,-1,-1,-1,-1,1.10138,1.10218,1.10018,1.10219,STOP,-1.0124999999999718,-0.8099999999999774
2016-10-19 06:55:00+00:00,2016-10-19 07:00:00+00:00,2016-10-19 08:05:00+00:00,LONG,3,1,1,1,0,1.0982800000000001,1.0974800000000002,1.0994800000000002,1.0994700000000002,TARGET,1.4875000000000305,1.1900000000000244
2016-10-20 05:55:00+00:00,2016-10-20 06:00:00+00:00,2016-10-20 06:45:00+00:00,SHORT,-4,-1,-1,-1,-1,1.0960999999999999,1.0968999999999998,1.0948999999999998,1.0969099999999998,STOP,-1.0124999999999718,-0.8099999999999774
2016-10-21 07:55:00+00:00,2016-10-21 08:00:00+00:00,2016-10-21 09:25:00+00:00,SHORT,-4,-1,-1,-1,-1,1.08816,1.08896,1.08696,1.08897,STOP,-1.0124999999999718,-0.8099999999999774
2016-10-24 05:55:00+00:00,2016-10-24 06:00:00+00:00,2016-10-24 07:50:00+00:00,LONG,2,1,1,-1,1,1.0877700000000001,1.0869700000000002,1.0889700000000002,1.0889600000000002,TARGET,1.4875000000000305,1.1900000000000244
2016-10-25 06:55:00+00:00,2016-10-25 07:00:00+00:00,2016-10-25 08:15:00+00:00,SHORT,-2,-1,1,-1,-1,1.0877299999999999,1.0885299999999998,1.0865299999999998,1.0885399999999998,STOP,-1.0124999999999718,-0.8099999999999774
2016-10-26 05:55:00+00:00,2016-10-26 06:00:00+00:00,2016-10-26 06:30:00+00:00,LONG,2,1,1,-1,1,1.08881,1.0880100000000001,1.0900100000000001,1.09,TARGET,1.4875000000000305,1.1900000000000244
2016-10-27 05:55:00+00:00,2016-10-27 06:00:00+00:00,2016-10-27 06:55:00+00:00,LONG,2,1,1,1,-1,1.0908200000000001,1.0900200000000002,1.0920200000000002,1.0900100000000001,STOP,-1.0124999999999718,-0.8099999999999774
2016-10-28 05:55:00+00:00,2016-10-28 06:00:00+00:00,2016-10-28 06:20:00+00:00,SHORT,-2,-1,1,-1,-1,1.09028,1.0910799999999998,1.0890799999999998,1.09109,STOP,-1.0124999999999718,-0.8099999999999774
2016-10-31 05:55:00+00:00,2016-10-31 06:00:00+00:00,2016-10-31 06:50:00+00:00,LONG,2,1,1,-1,1,1.09694,1.0961400000000001,1.0981400000000001,1.09613,STOP,-1.0124999999999718,-0.8099999999999774
2016-11-01 05:55:00+00:00,2016-11-01 06:00:00+00:00,2016-11-01 07:20:00+00:00,SHORT,-2,1,-1,-1,-1,1.09665,1.0974499999999998,1.0954499999999998,1.0974599999999999,STOP,-1.0124999999999718,-0.8099999999999774
2016-11-02 06:55:00+00:00,2016-11-02 07:00:00+00:00,2016-11-02 07:50:00+00:00,SHORT,-2,1,-1,-1,-1,1.10624,1.1070399999999998,1.1050399999999998,1.1070499999999999,STOP,-1.0124999999999718,-0.8099999999999774
2016-11-03 06:55:00+00:00,2016-11-03 07:00:00+00:00,2016-11-03 07:05:00+00:00,SHORT,-2,-1,-1,1,-1,1.11148,1.11228,1.11028,1.11229,STOP,-1.0124999999999718,-0.8099999999999774
2016-11-04 07:55:00+00:00,2016-11-04 08:00:00+00:00,2016-11-04 09:15:00+00:00,LONG,4,1,1,1,1,1.1097000000000001,1.1089000000000002,1.1109000000000002,1.1088900000000002,STOP,-1.0124999999999718,-0.8099999999999774
2016-11-07 06:55:00+00:00,2016-11-07 07:00:00+00:00,2016-11-07 08:50:00+00:00,SHORT,-2,-1,-1,-1,1,1.1064699999999998,1.1072699999999998,1.1052699999999998,1.1052799999999998,TARGET,1.4875000000000305,1.1900000000000244
2016-11-08 07:55:00+00:00,2016-11-08 08:00:00+00:00,2016-11-08 10:15:00+00:00,LONG,4,1,1,1,1,1.10556,1.1047600000000002,1.1067600000000002,1.1047500000000001,STOP,-1.0124999999999718,-0.8099999999999774
2016-11-09 06:55:00+00:00,2016-11-09 07:00:00+00:00,2016-11-09 07:00:00+00:00,SHORT,-2,-1,1,-1,-1,1.12201,1.1228099999999999,1.1208099999999999,1.12082,TARGET,1.4875000000000305,1.1900000000000244
2016-11-10 08:55:00+00:00,2016-11-10 09:00:00+00:00,2016-11-10 09:15:00+00:00,SHORT,-2,1,-1,-1,-1,1.09279,1.0935899999999998,1.0915899999999998,1.0916,TARGET,1.4875000000000305,1.1900000000000244
2016-11-11 07:55:00+00:00,2016-11-11 08:00:00+00:00,2016-11-11 08:25:00+00:00,SHORT,-4,-1,-1,-1,-1,1.09059,1.0913899999999999,1.0893899999999999,1.0894,TARGET,1.4875000000000305,1.1900000000000244
2016-11-14 06:55:00+00:00,2016-11-14 07:00:00+00:00,2016-11-14 07:15:00+00:00,LONG,2,1,1,-1,1,1.0790600000000001,1.0782600000000002,1.0802600000000002,1.0802500000000002,TARGET,1.4875000000000305,1.1900000000000244
2016-11-15 06:55:00+00:00,2016-11-15 07:00:00+00:00,2016-11-15 07:05:00+00:00,SHORT,-2,-1,-1,-1,1,1.0751,1.0758999999999999,1.0738999999999999,1.07591,STOP,-1.0124999999999718,-0.8099999999999774
2016-11-16 07:55:00+00:00,2016-11-16 08:00:00+00:00,2016-11-16 08:05:00+00:00,SHORT,-4,-1,-1,-1,-1,1.07052,1.0713199999999998,1.0693199999999998,1.07133,STOP,-1.0124999999999718,-0.8099999999999774
2016-11-17 06:55:00+00:00,2016-11-17 07:00:00+00:00,2016-11-17 07:40:00+00:00,LONG,2,1,-1,1,1,1.06946,1.0686600000000002,1.0706600000000002,1.07065,TARGET,1.4875000000000305,1.1900000000000244
2016-11-18 05:55:00+00:00,2016-11-18 06:00:00+00:00,2016-11-18 06:00:00+00:00,SHORT,-2,-1,-1,-1,1,1.05849,1.0592899999999998,1.0572899999999998,1.0593,STOP,-1.0124999999999718,-0.8099999999999774
2016-11-21 08:55:00+00:00,2016-11-21 09:00:00+00:00,2016-11-21 09:20:00+00:00,LONG,2,1,-1,1,1,1.06438,1.0635800000000002,1.0655800000000002,1.0635700000000001,STOP,-1.0124999999999718,-0.8099999999999774
2016-11-22 06:55:00+00:00,2016-11-22 07:00:00+00:00,2016-11-22 08:20:00+00:00,SHORT,-2,-1,-1,-1,1,1.06148,1.06228,1.06028,1.06229,STOP,-1.0124999999999718,-0.8099999999999774
2016-11-23 06:55:00+00:00,2016-11-23 07:00:00+00:00,2016-11-23 07:40:00+00:00,LONG,2,1,1,1,-1,1.06397,1.0631700000000002,1.0651700000000002,1.06316,STOP,-1.0124999999999718,-0.8099999999999774
2016-11-24 05:55:00+00:00,2016-11-24 06:00:00+00:00,2016-11-24 07:10:00+00:00,SHORT,-2,-1,-1,-1,1,1.05469,1.0554899999999998,1.0534899999999998,1.0534999999999999,TARGET,1.4875000000000305,1.1900000000000244
2016-11-25 05:55:00+00:00,2016-11-25 06:00:00+00:00,2016-11-25 06:15:00+00:00,SHORT,-4,-1,-1,-1,-1,1.05691,1.05771,1.05571,1.05772,STOP,-1.0124999999999718,-0.8099999999999774
2016-11-28 05:55:00+00:00,2016-11-28 06:00:00+00:00,2016-11-28 07:00:00+00:00,SHORT,-2,-1,1,-1,-1,1.0653899999999998,1.0661899999999997,1.0641899999999997,1.0641999999999998,TARGET,1.4875000000000305,1.1900000000000244
2016-11-29 05:55:00+00:00,2016-11-29 06:00:00+00:00,2016-11-29 07:40:00+00:00,SHORT,-2,-1,-1,1,-1,1.06025,1.0610499999999998,1.0590499999999998,1.05906,TARGET,1.4875000000000305,1.1900000000000244
2016-11-30 05:55:00+00:00,2016-11-30 06:00:00+00:00,2016-11-30 06:40:00+00:00,SHORT,-2,-1,1,-1,-1,1.06317,1.0639699999999999,1.0619699999999999,1.06398,STOP,-1.0124999999999718,-0.8099999999999774
2016-12-01 07:55:00+00:00,2016-12-01 08:00:00+00:00,2016-12-01 09:50:00+00:00,SHORT,-2,-1,1,-1,-1,1.0614599999999998,1.0622599999999998,1.0602599999999998,1.0622699999999998,STOP,-1.0124999999999718,-0.8099999999999774
2016-12-02 06:55:00+00:00,2016-12-02 07:00:00+00:00,2016-12-02 07:35:00+00:00,SHORT,-2,-1,-1,1,-1,1.06794,1.0687399999999998,1.0667399999999998,1.0667499999999999,TARGET,1.4875000000000305,1.1900000000000244
2016-12-05 07:55:00+00:00,2016-12-05 08:00:00+00:00,2016-12-05 08:00:00+00:00,LONG,2,1,1,1,-1,1.06038,1.0595800000000002,1.0615800000000002,1.0595700000000001,STOP,-1.0124999999999718,-0.8099999999999774
2016-12-06 07:55:00+00:00,2016-12-06 08:00:00+00:00,2016-12-06 08:10:00+00:00,LONG,2,1,-1,1,1,1.07623,1.07543,1.07743,1.07742,TARGET,1.4875000000000305,1.1900000000000244
2016-12-07 07:55:00+00:00,2016-12-07 08:00:00+00:00,2016-12-07 08:10:00+00:00,SHORT,-2,1,-1,-1,-1,1.0712899999999999,1.0720899999999998,1.0700899999999998,1.0720999999999998,STOP,-1.0124999999999718,-0.8099999999999774
2016-12-08 08:55:00+00:00,2016-12-08 09:00:00+00:00,2016-12-08 09:40:00+00:00,LONG,2,1,1,1,-1,1.07883,1.07803,1.08003,1.08002,TARGET,1.4875000000000305,1.1900000000000244
