trade_id,source_id,entry_time_utc,entry_year,entry_date,causal_rank,prior_profit_factor,baseline_runtime_pnl_usd,selected_by_v2
V9_BREAK_20240716T175000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-07-16 17:50:00+00:00,2024,2024-07-16,0.3475409836065574,0.3885009988360277,8.568029979942368,False
V9_BREAK_20240717T012500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-07-17 01:25:00+00:00,2024,2024-07-17,0.13537117903930132,0.5242022374286363,2.2824010554558605,False
V9_BREAK_20240717T024000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-07-17 02:40:00+00:00,2024,2024-07-17,0.08178844056706652,0.589210073270857,2.239435469830348,True
V9_BREAK_20240718T023500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-07-18 02:35:00+00:00,2024,2024-07-18,0.4652173913043478,0.589210073270857,6.5850754187812806,False
V9_BREAK_20240718T070500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-07-18 07:05:00+00:00,2024,2024-07-18,0.09229098805646037,0.540193729016698,-4.417077028974225,True
V9_BREAK_20240719T053500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-07-19 05:35:00+00:00,2024,2024-07-19,0.4229934924078091,0.540193729016698,1.6362053661250269,False
V9_BREAK_20240719T093500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-07-19 09:35:00+00:00,2024,2024-07-19,0.6132177681473456,0.6004962952279603,8.300895205388237,False
V9_BREAK_20240722T012500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-07-22 01:25:00+00:00,2024,2024-07-22,0.5616883116883117,0.7981242738674447,-4.119060372495137,False
V9_BREAK_20240722T060000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-07-22 06:00:00+00:00,2024,2024-07-22,0.32756756756756755,0.8101305046749939,-4.23549242627678,False
V9_BREAK_20240723T075500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-07-23 07:55:00+00:00,2024,2024-07-23,0.8120950323974082,0.8300411005672048,8.315998194856885,False
V7_20240729T084500Z_LONG,V7_SWING_HEALTH,2024-07-29 08:45:00+00:00,2024,2024-07-29,0.5285252960172229,0.9743303530195091,-4.977693054368543,False
V7_20240729T130500Z_SHORT,V7_SWING_HEALTH,2024-07-29 13:05:00+00:00,2024,2024-07-29,0.5516129032258065,0.7600975081238125,7.452363484699683,False
V7_20240802T130500Z_SHORT,V7_SWING_HEALTH,2024-08-02 13:05:00+00:00,2024,2024-08-02,0.947481243301179,0.7785773975682668,-10.769992492484064,False
V7_20240807T095500Z_SHORT,V7_SWING_HEALTH,2024-08-07 09:55:00+00:00,2024,2024-08-07,0.3030949839914621,0.6891606941448039,-4.149486592659904,False
2024-09-12 09:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-09-12 09:00:00+00:00,2024,2024-09-12,0.5711318795430945,0.9530455128688939,-3.82,False
2024-09-12 09:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-09-12 09:15:00+00:00,2024,2024-09-12,0.6338174273858921,0.9530455128688939,-3.9,False
2024-09-12 10:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-09-12 10:00:00+00:00,2024,2024-09-12,0.8549222797927462,0.9530455128688939,-3.85,False
2024-09-12 10:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-09-12 10:15:00+00:00,2024,2024-09-12,0.922360248447205,0.9530455128688939,-4.55,False
2024-09-12 12:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-09-12 12:45:00+00:00,2024,2024-09-12,0.9141675284384695,0.23461409057263843,26.82,False
2024-09-16 09:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-09-16 09:30:00+00:00,2024,2024-09-16,0.8668730650154799,0.39501379449565793,-7.399999999999999,False
2024-09-16 12:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-09-16 12:00:00+00:00,2024,2024-09-16,0.8268041237113402,0.42195945945945745,-8.700000000000001,False
2024-09-16 13:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-09-16 13:00:00+00:00,2024,2024-09-16,0.7713697219361483,0.42195945945945745,-6.04,False
2024-09-16 13:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-09-16 13:15:00+00:00,2024,2024-09-16,0.6080246913580247,0.42195945945945745,-7.85,False
2024-09-16 14:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-09-16 14:00:00+00:00,2024,2024-09-16,0.8591983556012333,0.42195945945945745,-10.92,False
2024-09-18 13:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-09-18 13:00:00+00:00,2024,2024-09-18,0.7535934291581109,0.34665413272056145,-3.8,False
2024-09-23 10:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-09-23 10:00:00+00:00,2024,2024-09-23,0.9128205128205128,0.37903913506928455,13.7,False
2024-09-23 10:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-09-23 10:15:00+00:00,2024,2024-09-23,0.9682377049180327,0.37903913506928455,16.45,False
2024-09-23 12:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-09-23 12:45:00+00:00,2024,2024-09-23,0.4687819856704197,0.37903913506928455,8.989999999999998,False
2024-09-23 13:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-09-23 13:00:00+00:00,2024,2024-09-23,0.37116564417177916,0.37903913506928455,15.05,False
2024-09-23 13:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-09-23 13:15:00+00:00,2024,2024-09-23,0.4065372829417773,0.37903913506928455,19.27,False
2024-09-24 10:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-09-24 10:00:00+00:00,2024,2024-09-24,0.9897959183673469,0.8827856646480674,-5.44,False
2024-09-24 10:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-09-24 10:30:00+00:00,2024,2024-09-24,0.3547400611620795,0.8827856646480674,-7.84,False
2024-09-24 13:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-09-24 13:00:00+00:00,2024,2024-09-24,0.49490835030549896,0.8434261286622858,21.0,False
2024-09-24 14:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-09-24 14:30:00+00:00,2024,2024-09-24,0.930824008138352,0.8434261286622858,17.45,False
V9_BREAK_20240926T061500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-09-26 06:15:00+00:00,2024,2024-09-26,0.6808080808080809,0.8461167939795959,-3.979861111111111,False
V9_BREAK_20240926T075000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-09-26 07:50:00+00:00,2024,2024-09-26,0.4177598385469223,0.8708390015553241,6.487326388888889,False
V9_BREAK_20240927T073000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-09-27 07:30:00+00:00,2024,2024-09-27,0.3877139979859013,0.9569046346401839,-5.14102188864256,False
V9_BREAK_20240930T012500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-09-30 01:25:00+00:00,2024,2024-09-30,0.47484909456740443,0.9398966408229492,7.184801072258808,False
V7_20241001T094500Z_SHORT,V7_SWING_HEALTH,2024-10-01 09:45:00+00:00,2024,2024-10-01,0.8403614457831325,0.5352719532000256,-3.9859375,False
V7_20241002T080500Z_SHORT,V7_SWING_HEALTH,2024-10-02 08:05:00+00:00,2024,2024-10-02,0.3163163163163163,0.4083348631124086,6.541094213186357,False
V7_20241004T093500Z_LONG,V7_SWING_HEALTH,2024-10-04 09:35:00+00:00,2024,2024-10-04,0.842,0.4088455807581508,-4.018750000000001,False
V7_20241007T082500Z_SHORT,V7_SWING_HEALTH,2024-10-07 08:25:00+00:00,2024,2024-10-07,0.03788634097706879,0.40861652353488476,-4.839140796303192,True
V7_20241008T082500Z_LONG,V7_SWING_HEALTH,2024-10-08 08:25:00+00:00,2024,2024-10-08,0.6404382470119522,0.40861652353488476,10.53515802048564,False
V7_20241011T124000Z_SHORT,V7_SWING_HEALTH,2024-10-11 12:40:00+00:00,2024,2024-10-11,0.42204568023833167,0.6009991146714261,-5.409614844599524,False
V7_20241014T085500Z_LONG,V7_SWING_HEALTH,2024-10-14 08:55:00+00:00,2024,2024-10-14,0.871031746031746,0.5890379913515404,-3.987152777777778,False
V7_20241014T101000Z_LONG,V7_SWING_HEALTH,2024-10-14 10:10:00+00:00,2024,2024-10-14,0.24281466798810702,0.567379043823441,-3.987152777777778,False
V7_20241016T084000Z_SHORT,V7_SWING_HEALTH,2024-10-16 08:40:00+00:00,2024,2024-10-16,0.8646245059288538,0.44387901964052917,-3.981076388888889,False
V7_20241017T094000Z_LONG,V7_SWING_HEALTH,2024-10-17 09:40:00+00:00,2024,2024-10-17,0.4501480750246792,0.4466220522320186,6.512847222222222,False
V7_20241017T125500Z_LONG,V7_SWING_HEALTH,2024-10-17 12:55:00+00:00,2024,2024-10-17,0.6227897838899804,0.5745546588857016,10.14648332856999,False
V7_20241022T085000Z_SHORT,V7_SWING_HEALTH,2024-10-22 08:50:00+00:00,2024,2024-10-22,0.49319066147859925,0.7747951052064975,-4.114183879652545,False
V9_BREAK_20241023T074000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-10-23 07:40:00+00:00,2024,2024-10-23,0.633107454017425,0.9052319251581766,1.726048611110925,False
V9_BREAK_20241024T012000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-10-24 01:20:00+00:00,2024,2024-10-24,0.172147001934236,0.9067895394552008,-3.989583333333333,False
V9_BREAK_20241024T075000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-10-24 07:50:00+00:00,2024,2024-10-24,0.0647342995169082,0.7135240672209707,-4.121659523873351,True
V7_20241029T031000Z_LONG,V7_SWING_HEALTH,2024-10-29 03:10:00+00:00,2024,2024-10-29,0.14946962391513982,0.6214055801959153,-4.298846107800144,False
V7_20241029T093500Z_SHORT,V7_SWING_HEALTH,2024-10-29 09:35:00+00:00,2024,2024-10-29,0.6907514450867052,0.5863414932998702,-4.177480514046084,False
V7_20241101T130500Z_SHORT,V7_SWING_HEALTH,2024-11-01 13:05:00+00:00,2024,2024-11-01,0.49334600760456276,0.585130656523252,13.486246184894062,False
V7_20241104T052500Z_SHORT,V7_SWING_HEALTH,2024-11-04 05:25:00+00:00,2024,2024-11-04,0.7466793168880456,0.8239767799251837,6.486111111111111,False
V7_20241104T082500Z_LONG,V7_SWING_HEALTH,2024-11-04 08:25:00+00:00,2024,2024-11-04,0.6625592417061611,0.9814374698878319,-4.144791820153668,False
V7_20241106T103000Z_SHORT,V7_SWING_HEALTH,2024-11-06 10:30:00+00:00,2024,2024-11-06,0.17897727272727273,0.9864221633244825,14.772582569445182,False
V9_BREAK_20241108T125000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-11-08 12:50:00+00:00,2024,2024-11-08,0.45179584120982985,0.7135240672209707,7.989650981733886,False
V9_BREAK_20241112T050500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-11-12 05:05:00+00:00,2024,2024-11-12,0.8963242224316682,0.9034214434621959,6.517708333333333,False
V9_BREAK_20241113T002000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-11-13 00:20:00+00:00,2024,2024-11-13,0.3073308270676692,0.9648335702957583,6.510416666666667,False
V9_BREAK_20241114T000500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-11-14 00:05:00+00:00,2024,2024-11-14,0.45121951219512196,0.9304193499630777,10.488250387319786,False
2025-02-03 10:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-02-03 10:45:00+00:00,2025,2025-02-03,0.6557659208261618,0.8386922938746239,15.82,False
2025-02-03 11:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-02-03 11:00:00+00:00,2025,2025-02-03,0.641444539982803,0.8386922938746239,17.83,False
2025-02-04 10:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-02-04 10:30:00+00:00,2025,2025-02-04,0.9974226804123711,0.7015448176755907,6.74,False
2025-02-04 11:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-02-04 11:15:00+00:00,2025,2025-02-04,0.8180257510729614,0.7015448176755907,8.19,False
2025-02-04 11:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2025-02-04 11:30:00+00:00,2025,2025-02-04,0.7924528301886793,0.7015448176755907,13.14,False
V7_20250610T082500Z_SHORT,V7_SWING_HEALTH,2025-06-10 08:25:00+00:00,2025,2025-06-10,0.7584355828220859,0.7687229810255863,-7.709271461124238,False
V7_20250616T111000Z_SHORT,V7_SWING_HEALTH,2025-06-16 11:10:00+00:00,2025,2025-06-16,0.856159143075746,0.750886872756399,2.8661238192938754,False
V7_20250620T130500Z_LONG,V7_SWING_HEALTH,2025-06-20 13:05:00+00:00,2025,2025-06-20,0.7035905271199389,0.8861598401762408,13.079402535858598,False
V7_20250626T093000Z_LONG,V7_SWING_HEALTH,2025-06-26 09:30:00+00:00,2025,2025-06-26,0.7969581749049429,0.8784813966255738,-5.305658790430066,False
V7_20250704T073500Z_LONG,V7_SWING_HEALTH,2025-07-04 07:35:00+00:00,2025,2025-07-04,0.014328808446455505,0.8733288666257494,-4.887974933236372,True
V7_20250710T091000Z_SHORT,V7_SWING_HEALTH,2025-07-10 09:10:00+00:00,2025,2025-07-10,0.18304576144036008,0.8733288666257494,7.744723750837397,False
V7_20250811T092500Z_LONG,V7_SWING_HEALTH,2025-08-11 09:25:00+00:00,2025,2025-08-11,0.5389705882352941,0.9433260626232237,-7.545713421108808,False
V9_BREAK_20250916T010000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-09-16 01:00:00+00:00,2025,2025-09-16,0.6399147727272727,0.9516371326804888,-4.728565405431127,False
V9_BREAK_20250916T012000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2025-09-16 01:20:00+00:00,2025,2025-09-16,0.2207239176721079,0.9886300194496669,-6.062826456606985,False
V9_BREAK_20250917T025000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-09-17 02:50:00+00:00,2025,2025-09-17,0.5705173635719348,0.9840239498879606,-6.746187506034548,False
V9_BREAK_20250917T072000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2025-09-17 07:20:00+00:00,2025,2025-09-17,0.31586402266288954,0.7966384295183595,-7.079970099994214,False
V9_BREAK_20250918T012000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2025-09-18 01:20:00+00:00,2025,2025-09-18,0.7133757961783439,0.7958391572051342,-9.29201985770206,False
V9_BREAK_20250918T055500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2025-09-18 05:55:00+00:00,2025,2025-09-18,0.7305516265912305,0.5668526752683808,10.084136116055562,False
V7_20250919T093000Z_SHORT,V7_SWING_HEALTH,2025-09-19 09:30:00+00:00,2025,2025-09-19,0.4282685512367491,0.761469738264453,8.248343344744402,False
V9_BREAK_20250922T160500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-09-22 16:05:00+00:00,2025,2025-09-22,0.9830508474576272,0.48714389203105757,12.631966875793774,False
V9_BREAK_20250923T035000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-09-23 03:50:00+00:00,2025,2025-09-23,0.13196894848270996,0.6661623787203005,3.3163022225666072,False
V9_BREAK_20250923T083500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-09-23 08:35:00+00:00,2025,2025-09-23,0.13469675599435826,0.7517726180095006,12.126322250761357,False
V9_BREAK_20250924T000500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2025-09-24 00:05:00+00:00,2025,2025-09-24,0.09795630725863284,0.9817135707692763,-5.680395270063707,True
V9_BREAK_20250924T011000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-09-24 01:10:00+00:00,2025,2025-09-24,0.03943661971830986,0.9817135707692763,-6.53165427614743,True
V9_BREAK_20250925T001500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-09-25 00:15:00+00:00,2025,2025-09-25,0.7442023893183415,0.9817135707692763,-5.591076961415099,False
V9_BREAK_20251002T012500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-10-02 01:25:00+00:00,2025,2025-10-02,0.6801112656467315,0.8035010792438532,12.586587201069994,False
V9_BREAK_20251002T112000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-10-02 11:20:00+00:00,2025,2025-10-02,0.8033356497567755,0.9349330906871248,2.006275913699308,False
V7_20251031T081500Z_SHORT,V7_SWING_HEALTH,2025-10-31 08:15:00+00:00,2025,2025-10-31,0.4193103448275862,0.761475050739944,5.873033143725232,False
V7_20251104T081500Z_SHORT,V7_SWING_HEALTH,2025-11-04 08:15:00+00:00,2025,2025-11-04,0.6232782369146006,0.7268307047799468,19.82348241603016,False
V9_BREAK_20251117T185500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2025-11-17 18:55:00+00:00,2025,2025-11-17,0.18992511912865895,0.936853221693477,18.305070064966213,False
V9_BREAK_20251118T015500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2025-11-18 01:55:00+00:00,2025,2025-11-18,0.37755102040816324,0.9706688342219242,6.752074769591669,False
V9_BREAK_20251217T013500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-12-17 01:35:00+00:00,2025,2025-12-17,0.88561872909699,0.9753719457825746,-7.208456066673353,False
V9_BREAK_20251218T005000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2025-12-18 00:50:00+00:00,2025,2025-12-18,0.7046666666666667,0.9637712602612493,12.022715854824993,False
V9_BREAK_20251222T000500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2025-12-22 00:05:00+00:00,2025,2025-12-22,0.8611295681063122,0.8945057976419812,13.802725655535912,False
2026-01-13 13:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2026-01-13 13:00:00+00:00,2026,2026-01-13,0.745619727449708,0.997087077781221,33.52,False
2026-01-22 14:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2026-01-22 14:00:00+00:00,2026,2026-01-22,0.8545803971812941,0.8442321386185615,26.96,False
2026-01-22 14:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2026-01-22 14:30:00+00:00,2026,2026-01-22,0.6619718309859155,0.8442321386185615,41.330000000000005,False
V9_BREAK_20260127T004500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2026-01-27 00:45:00+00:00,2026,2026-01-27,0.9240587109125717,0.8712188665460789,-21.355944782208493,False
V9_BREAK_20260127T011500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2026-01-27 01:15:00+00:00,2026,2026-01-27,0.9808673469387755,0.8372581086131313,49.29037404766525,False
V9_BREAK_20260626T022000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2026-06-26 02:20:00+00:00,2026,2026-06-26,0.19258373205741627,0.9745081344434756,24.138641862336264,False
