variant_id,scale_id,direction,regime_mode,box_bars,atr_percentile_max,box_average_to_median_max,minimum_signal_body_fraction,target_r,stop_atr_floor,candidate_signals,executable_outcomes,policy_trades,passed,development_1_trades,development_1_trades_per_weekday,development_1_stress_net_r,development_1_stress_profit_factor,development_1_average_stress_r,development_1_closed_drawdown_r,development_1_top_winners_removed_stress_net_r,development_1_positive_month_share,development_2_trades,development_2_trades_per_weekday,development_2_stress_net_r,development_2_stress_profit_factor,development_2_average_stress_r,development_2_closed_drawdown_r,development_2_top_winners_removed_stress_net_r,development_2_positive_month_share,confirmation_trades,confirmation_trades_per_weekday,confirmation_stress_net_r,confirmation_stress_profit_factor,confirmation_average_stress_r,confirmation_closed_drawdown_r,confirmation_top_winners_removed_stress_net_r,confirmation_positive_month_share,minimum_window_pf,minimum_window_frequency
V65_H4_H1_0aa54c45e1bdc843,H4_H1,SHORT,PARENT_ONLY,2,60.0,1.5,0.35,2.0,1.0,451,435,208,False,47,0.05994897959183673,7.098198384185409,1.371992517454924,0.15102549753585975,7.132232611691164,-2.474824321411983,0.25,60,0.11516314779270634,-6.179718327967719,0.7963485825651373,-0.10299530546612864,9.749076127427553,-15.66460042152328,0.20833333333333334,6,0.022988505747126436,-0.3956510435782381,0.8703914777546898,-0.06594184059637302,3.052662253407912,-1.125036289258382,0.08333333333333333,0.7963485825651373,0.022988505747126436
V65_H4_H1_f6129e0e265c232f,H4_H1,LONG,PARENT_ONLY,2,60.0,1.25,0.35,1.5,1.0,706,670,323,False,109,0.13903061224489796,-11.543356862461865,0.7953576976956375,-0.10590235653634739,14.063786915661328,-18.659976825288084,0.3888888888888889,59,0.11324376199616124,6.630859638004127,1.2424344296226022,0.11238745149159537,5.96682781082925,-0.4942386085060344,0.4166666666666667,60,0.22988505747126436,2.2711529286053835,1.0893471073292877,0.037852548810089724,8.324807219387445,-4.859414536038598,0.4166666666666667,0.7953576976956375,0.11324376199616124
V65_H4_H1_7734f4910f30427b,H4_H1,SHORT,PARENT_ONLY,2,60.0,1.5,0.2,1.5,1.0,511,494,227,False,53,0.06760204081632654,3.2753194052434456,1.145345792536081,0.06179847934421595,5.608948259353836,-3.839098853338833,0.2777777777777778,66,0.12667946257197696,-6.678922591217201,0.7950279495261865,-0.10119579683662426,9.98032448243677,-13.704975274676638,0.20833333333333334,6,0.022988505747126436,-0.22014860880387221,0.9278830769574642,-0.03669143480064537,3.052662253407912,-1.125036289258382,0.08333333333333333,0.7950279495261865,0.022988505747126436
V65_H4_H1_8ec1372e2c58e5b7,H4_H1,LONG,PARENT_ONLY,2,80.0,1.25,0.2,1.5,1.0,966,914,395,False,133,0.16964285714285715,-14.045471772671043,0.7950185967687181,-0.10560505092233867,15.39578056011843,-21.162091735497263,0.4166666666666667,75,0.14395393474088292,2.322652021375447,1.0653339973850529,0.03096869361833929,5.524094031020126,-4.802446225134716,0.375,74,0.2835249042145594,2.4880638021860726,1.0778498486047685,0.033622483813325305,8.29536114063636,-4.654750091796133,0.5,0.7950185967687181,0.14395393474088292
V65_H4_H1_119632a21b44c7fc,H4_H1,SHORT,STRICT,2,60.0,1.5,0.35,2.0,1.0,448,432,207,False,47,0.05994897959183673,7.098198384185409,1.371992517454924,0.15102549753585975,7.132232611691164,-2.474824321411983,0.25,60,0.11516314779270634,-6.233028456127619,0.794591757644127,-0.10388380760212698,9.749076127427553,-15.717910549683179,0.20833333333333334,6,0.022988505747126436,-0.3956510435782381,0.8703914777546898,-0.06594184059637302,3.052662253407912,-1.125036289258382,0.08333333333333333,0.794591757644127,0.022988505747126436
V65_H4_H1_727032e7440c42ba,H4_H1,SHORT,STRICT,2,60.0,1.5,0.2,1.5,1.0,508,491,226,False,53,0.06760204081632654,3.2753194052434456,1.145345792536081,0.06179847934421595,5.608948259353836,-3.839098853338833,0.2777777777777778,66,0.12667946257197696,-6.732232719377098,0.7933918942896241,-0.10200352605116815,10.033634610596668,-13.758285402836536,0.20833333333333334,6,0.022988505747126436,-0.22014860880387221,0.9278830769574642,-0.03669143480064537,3.052662253407912,-1.125036289258382,0.08333333333333333,0.7933918942896241,0.022988505747126436
V65_H4_H1_5b85b333a5ac54ea,H4_H1,SHORT,PARENT_ONLY,3,80.0,1.25,0.35,2.0,1.0,479,456,216,False,53,0.06760204081632654,0.09592044643401931,1.0043429314156,0.0018098197440381003,6.529564663613455,-9.414441106526002,0.2222222222222222,56,0.10748560460652591,-5.072160755908513,0.7897509748215797,-0.09057429921265202,10.116087210699197,-14.54741265092284,0.25,5,0.019157088122605363,0.3979324739349136,1.1854320827671339,0.07958649478698272,2.1459742456467916,0.0,0.16666666666666666,0.7897509748215797,0.019157088122605363
V65_H4_H1_c62dc5b935f69dc7,H4_H1,SHORT,STRICT,3,80.0,1.25,0.35,2.0,1.0,476,453,216,False,53,0.06760204081632654,0.09592044643401931,1.0043429314156,0.0018098197440381003,6.529564663613455,-9.414441106526002,0.2222222222222222,56,0.10748560460652591,-5.072160755908513,0.7897509748215797,-0.09057429921265202,10.116087210699197,-14.54741265092284,0.25,5,0.019157088122605363,0.3979324739349136,1.1854320827671339,0.07958649478698272,2.1459742456467916,0.0,0.16666666666666666,0.7897509748215797,0.019157088122605363
V65_H4_H1_b22fe157dbd3e19c,H4_H1,LONG,PARENT_ONLY,2,80.0,1.25,0.35,1.5,1.0,841,797,376,False,126,0.16071428571428573,-14.154821053628712,0.7812147299814255,-0.11233984963197391,16.486023451954896,-21.271441016454936,0.4444444444444444,72,0.1381957773512476,1.4306089675492064,1.0404815817673394,0.019869568993738977,6.122958568686989,-5.694489278960955,0.4166666666666667,71,0.2720306513409962,4.220077342152253,1.1436652872973032,0.05943770904439793,6.108806381653443,-2.9197040092725435,0.5,0.7812147299814255,0.1381957773512476
V65_H4_H1_15fb98cf409c1a21,H4_H1,SHORT,PARENT_ONLY,2,80.0,1.25,0.35,2.0,1.0,538,518,248,False,58,0.07397959183673469,5.3381563262218465,1.224251719276629,0.0920371780383077,8.092067109057345,-4.234866379375547,0.3055555555555556,66,0.12667946257197696,-7.783084952584721,0.7741466166087525,-0.11792552958461698,10.969125720164435,-17.26796704614028,0.20833333333333334,8,0.03065134099616858,-0.357052059797186,0.9135338218948941,-0.04463150747464825,2.368085540232123,-2.9844027722606183,0.16666666666666666,0.7741466166087525,0.03065134099616858
V65_H4_H1_65a03ee9fe6f9fcc,H4_H1,SHORT,STRICT,2,80.0,1.25,0.35,2.0,1.0,533,513,247,False,58,0.07397959183673469,5.3381563262218465,1.224251719276629,0.0920371780383077,8.092067109057345,-4.234866379375547,0.3055555555555556,66,0.12667946257197696,-7.83639508074462,0.7725996371157513,-0.11873325879916091,11.022435848324333,-17.32127717430018,0.20833333333333334,8,0.03065134099616858,-0.357052059797186,0.9135338218948941,-0.04463150747464825,2.368085540232123,-2.9844027722606183,0.16666666666666666,0.7725996371157513,0.03065134099616858
V65_H4_H1_0ba05468d4094707,H4_H1,SHORT,PARENT_ONLY,2,60.0,1.25,0.35,1.5,1.0,433,419,215,False,50,0.06377551020408163,0.099289142676388,1.0043413777790942,0.00198578285352776,8.517032930886408,-7.011516824849556,0.25,61,0.11708253358925144,-7.05433437834972,0.7710674995988978,-0.11564482587458558,11.434066637067275,-14.08038706180916,0.20833333333333334,6,0.022988505747126436,-0.22014860880387221,0.9278830769574642,-0.03669143480064537,3.052662253407912,-1.125036289258382,0.08333333333333333,0.7710674995988978,0.022988505747126436
V65_H4_H1_57b107c802535595,H4_H1,SHORT,STRICT,2,60.0,1.25,0.35,1.5,1.0,430,416,214,False,50,0.06377551020408163,0.099289142676388,1.0043413777790942,0.00198578285352776,8.517032930886408,-7.011516824849556,0.25,61,0.11708253358925144,-7.10764450650962,0.7693374397120565,-0.11651876240179704,11.487376765227175,-14.133697189969059,0.20833333333333334,6,0.022988505747126436,-0.22014860880387221,0.9278830769574642,-0.03669143480064537,3.052662253407912,-1.125036289258382,0.08333333333333333,0.7693374397120565,0.022988505747126436
V65_H4_H1_923dd5331c68f46b,H4_H1,SHORT,PARENT_ONLY,2,80.0,1.25,0.2,1.5,1.0,608,587,265,False,64,0.08163265306122448,3.2202120197905417,1.1202943358566524,0.050315812809227214,6.203132944243893,-3.8942062387917376,0.3333333333333333,72,0.1381957773512476,-8.499472781295694,0.7631777970820328,-0.1180482330735513,11.45110247798523,-15.498879518589902,0.20833333333333334,8,0.03065134099616858,-0.18154962502282013,0.9560346963939791,-0.022693703127852516,2.368085540232123,-2.9844027722606183,0.16666666666666666,0.7631777970820328,0.03065134099616858
V65_H4_H1_d039fb02a91e8315,H4_H1,SHORT,STRICT,2,80.0,1.25,0.2,1.5,1.0,603,582,264,False,64,0.08163265306122448,3.2202120197905417,1.1202943358566524,0.050315812809227214,6.203132944243893,-3.8942062387917376,0.3333333333333333,72,0.1381957773512476,-8.552782909455594,0.761692408245157,-0.11878865152021659,11.50441260614513,-15.5521896467498,0.20833333333333334,8,0.03065134099616858,-0.18154962502282013,0.9560346963939791,-0.022693703127852516,2.368085540232123,-2.9844027722606183,0.16666666666666666,0.761692408245157,0.03065134099616858
V65_H4_H1_b8fb0b860bea2120,H4_H1,SHORT,PARENT_ONLY,3,60.0,1.25,0.35,2.0,1.0,383,366,173,False,41,0.05229591836734694,3.4114666759723753,1.2036718369604305,0.08320650429200915,5.446756683351415,-6.098894876987648,0.2222222222222222,48,0.09213051823416507,-5.356892660356982,0.7503457001411625,-0.11160193042410378,9.00207997570543,-14.125187745704444,0.25,5,0.019157088122605363,0.3979324739349136,1.1854320827671339,0.07958649478698272,2.1459742456467916,0.0,0.16666666666666666,0.7503457001411625,0.019157088122605363
V65_H4_H1_ecbf26adc61ccc37,H4_H1,SHORT,STRICT,3,60.0,1.25,0.35,2.0,1.0,382,365,173,False,41,0.05229591836734694,3.4114666759723753,1.2036718369604305,0.08320650429200915,5.446756683351415,-6.098894876987648,0.2222222222222222,48,0.09213051823416507,-5.356892660356982,0.7503457001411625,-0.11160193042410378,9.00207997570543,-14.125187745704444,0.25,5,0.019157088122605363,0.3979324739349136,1.1854320827671339,0.07958649478698272,2.1459742456467916,0.0,0.16666666666666666,0.7503457001411625,0.019157088122605363
V65_H4_H1_ac5a0e044582418f,H4_H1,SHORT,PARENT_ONLY,3,80.0,1.25,0.2,2.0,1.0,544,519,223,False,54,0.06887755102040816,2.3808156355057464,1.1075827231259041,0.0440891784352916,5.680129314642814,-7.20495809088424,0.25,61,0.11708253358925144,-6.578110401338794,0.7500467606089049,-0.10783787543178351,11.23902866022032,-16.05336229635312,0.25,5,0.019157088122605363,0.3979324739349136,1.1854320827671339,0.07958649478698272,2.1459742456467916,0.0,0.16666666666666666,0.7500467606089049,0.019157088122605363
V65_H4_H1_c3d8f4a447c3c5a3,H4_H1,SHORT,STRICT,3,80.0,1.25,0.2,2.0,1.0,541,516,223,False,54,0.06887755102040816,2.3808156355057464,1.1075827231259041,0.0440891784352916,5.680129314642814,-7.20495809088424,0.25,61,0.11708253358925144,-6.578110401338794,0.7500467606089049,-0.10783787543178351,11.23902866022032,-16.05336229635312,0.25,5,0.019157088122605363,0.3979324739349136,1.1854320827671339,0.07958649478698272,2.1459742456467916,0.0,0.16666666666666666,0.7500467606089049,0.019157088122605363
V65_H4_H1_e784c04e7a546059,H4_H1,SHORT,PARENT_ONLY,2,80.0,1.5,0.35,2.0,1.0,561,539,253,False,58,0.07397959183673469,6.7194379836274765,1.2957872814134521,0.11585237902805993,8.092067109057345,-2.8535847219699164,0.3055555555555556,69,0.1324376199616123,-9.118431883080353,0.7452676779064354,-0.13215118671130946,11.155171668751752,-18.603313976635913,0.20833333333333334,8,0.03065134099616858,-0.357052059797186,0.9135338218948941,-0.04463150747464825,2.368085540232123,-2.9844027722606183,0.16666666666666666,0.7452676779064354,0.03065134099616858
V65_H4_H1_fb493aa2492649bf,H4_H1,SHORT,STRICT,2,80.0,1.5,0.35,2.0,1.0,556,534,252,False,58,0.07397959183673469,6.7194379836274765,1.2957872814134521,0.11585237902805993,8.092067109057345,-2.8535847219699164,0.3055555555555556,69,0.1324376199616123,-9.171742011240251,0.7437784072827798,-0.13292379726435147,11.155171668751752,-18.656624104795814,0.20833333333333334,8,0.03065134099616858,-0.357052059797186,0.9135338218948941,-0.04463150747464825,2.368085540232123,-2.9844027722606183,0.16666666666666666,0.7437784072827798,0.03065134099616858
V65_H4_H1_a77b538787098d15,H4_H1,SHORT,PARENT_ONLY,2,60.0,1.5,0.35,1.5,1.0,451,435,220,False,50,0.06377551020408163,2.0797741055327545,1.0981764466496877,0.04159548211065509,7.9178296254356715,-5.031031861993188,0.25,64,0.12284069097888675,-8.389681308845352,0.7390406762129339,-0.13108877045070863,11.69108320006492,-15.41573399230479,0.20833333333333334,6,0.022988505747126436,-0.22014860880387221,0.9278830769574642,-0.03669143480064537,3.052662253407912,-1.125036289258382,0.08333333333333333,0.7390406762129339,0.022988505747126436
V65_H4_H1_2fb92f1c20fc63fb,H4_H1,SHORT,PARENT_ONLY,2,80.0,1.5,0.2,1.5,1.0,634,611,271,False,64,0.08163265306122448,3.8194153252412772,1.1459450043633643,0.05967836445689496,5.603929638793157,-3.2950029333410016,0.3333333333333333,75,0.14395393474088292,-9.741618023114265,0.7376477377516976,-0.1298882403081902,12.390986152588356,-16.74102476040847,0.20833333333333334,8,0.03065134099616858,-0.18154962502282013,0.9560346963939791,-0.022693703127852516,2.368085540232123,-2.9844027722606183,0.16666666666666666,0.7376477377516976,0.03065134099616858
V65_H4_H1_fbc26eecb1d734e3,H4_H1,SHORT,STRICT,2,60.0,1.5,0.35,1.5,1.0,448,432,219,False,50,0.06377551020408163,2.0797741055327545,1.0981764466496877,0.04159548211065509,7.9178296254356715,-5.031031861993188,0.25,64,0.12284069097888675,-8.44299143700525,0.7373824755634121,-0.13192174120320704,11.74439332822482,-15.469044120464691,0.20833333333333334,6,0.022988505747126436,-0.22014860880387221,0.9278830769574642,-0.03669143480064537,3.052662253407912,-1.125036289258382,0.08333333333333333,0.7373824755634121,0.022988505747126436
V65_H4_H1_3e5bd2c8dd7d8363,H4_H1,SHORT,STRICT,2,80.0,1.5,0.2,1.5,1.0,629,606,270,False,64,0.08163265306122448,3.8194153252412772,1.1459450043633643,0.05967836445689496,5.603929638793157,-3.2950029333410016,0.3333333333333333,75,0.14395393474088292,-9.794928151274165,0.7362120386008674,-0.13059904201698888,12.444296280748256,-16.794334888568372,0.20833333333333334,8,0.03065134099616858,-0.18154962502282013,0.9560346963939791,-0.022693703127852516,2.368085540232123,-2.9844027722606183,0.16666666666666666,0.7362120386008674,0.03065134099616858
V65_H4_H1_7c98558e71180bb4,H4_H1,SHORT,STRICT,3,80.0,1.5,0.35,2.0,1.0,489,466,218,False,54,0.06887755102040816,-0.10857227027249006,0.9949375179730876,-0.002010597597638705,7.000261738747055,-9.618933823232515,0.25,56,0.10748560460652591,-6.476614174989999,0.7315341760092774,-0.11565382455339283,10.116087210699197,-15.91225636344884,0.25,5,0.019157088122605363,0.3979324739349136,1.1854320827671339,0.07958649478698272,2.1459742456467916,0.0,0.16666666666666666,0.7315341760092774,0.019157088122605363
V65_H4_H1_bb28218e2d2fc7a9,H4_H1,SHORT,PARENT_ONLY,3,80.0,1.5,0.35,2.0,1.0,492,469,218,False,54,0.06887755102040816,-0.10857227027249006,0.9949375179730876,-0.002010597597638705,7.000261738747055,-9.618933823232515,0.25,56,0.10748560460652591,-6.476614174989999,0.7315341760092774,-0.11565382455339283,10.116087210699197,-15.91225636344884,0.25,5,0.019157088122605363,0.3979324739349136,1.1854320827671339,0.07958649478698272,2.1459742456467916,0.0,0.16666666666666666,0.7315341760092774,0.019157088122605363
V65_H4_H1_85e921a837c28406,H4_H1,SHORT,PARENT_ONLY,3,60.0,1.25,0.2,2.0,1.0,435,416,180,False,42,0.05357142857142857,5.696361865044102,1.339203510294989,0.135627663453431,4.064203417052714,-3.8894118613458866,0.25,52,0.09980806142034548,-7.048287721382184,0.704294684927146,-0.1355439946419651,9.48753826634148,-15.81658280672965,0.25,5,0.019157088122605363,0.3979324739349136,1.1854320827671339,0.07958649478698272,2.1459742456467916,0.0,0.16666666666666666,0.704294684927146,0.019157088122605363
V65_H4_H1_fa8f4416c4aa5154,H4_H1,SHORT,STRICT,3,60.0,1.25,0.2,2.0,1.0,434,415,180,False,42,0.05357142857142857,5.696361865044102,1.339203510294989,0.135627663453431,4.064203417052714,-3.8894118613458866,0.25,52,0.09980806142034548,-7.048287721382184,0.704294684927146,-0.1355439946419651,9.48753826634148,-15.81658280672965,0.25,5,0.019157088122605363,0.3979324739349136,1.1854320827671339,0.07958649478698272,2.1459742456467916,0.0,0.16666666666666666,0.704294684927146,0.019157088122605363
V65_H1_M15_be5932b2ccf606a9,H1_M15,LONG,PARENT_ONLY,2,80.0,1.25,0.2,2.0,1.0,3878,3504,1316,False,450,0.5739795918367347,-85.01120901005604,0.698415036595074,-0.18891379780012452,88.12413725027068,-94.59012399031614,0.3333333333333333,278,0.5335892514395394,-34.59612251802387,0.7965173252248948,-0.1244464838777837,51.66803471278177,-44.15524275353222,0.4166666666666667,191,0.7318007662835249,-15.37842793099079,0.8626044452325633,-0.08051532948162718,29.671168152113257,-24.99422208661392,0.5833333333333334,0.698415036595074,0.5335892514395394
V65_H4_H1_bcd546bcfc7205c6,H4_H1,SHORT,PARENT_ONLY,3,80.0,1.5,0.2,2.0,1.0,559,534,226,False,55,0.07015306122448979,2.176322918799237,1.1012715376991051,0.03956950761453158,5.680129314642814,-7.409450807590753,0.2777777777777778,61,0.11708253358925144,-7.982563820420282,0.6966807238209133,-0.130861701974103,11.23902866022032,-17.41820600887912,0.25,5,0.019157088122605363,0.3979324739349136,1.1854320827671339,0.07958649478698272,2.1459742456467916,0.0,0.16666666666666666,0.6966807238209133,0.019157088122605363
V65_H4_H1_d8579cdfba04d1bd,H4_H1,SHORT,STRICT,3,80.0,1.5,0.2,2.0,1.0,556,531,226,False,55,0.07015306122448979,2.176322918799237,1.1012715376991051,0.03956950761453158,5.680129314642814,-7.409450807590753,0.2777777777777778,61,0.11708253358925144,-7.982563820420282,0.6966807238209133,-0.130861701974103,11.23902866022032,-17.41820600887912,0.25,5,0.019157088122605363,0.3979324739349136,1.1854320827671339,0.07958649478698272,2.1459742456467916,0.0,0.16666666666666666,0.6966807238209133,0.019157088122605363
V65_H4_H1_3083683b12911d0c,H4_H1,SHORT,PARENT_ONLY,2,80.0,1.25,0.35,1.5,1.0,538,518,259,False,61,0.0778061224489796,0.6433850626742215,1.024273195460644,0.010547296109413467,8.512014310325728,-6.467420904851725,0.3055555555555556,70,0.1343570057581574,-11.021302948159313,0.6960946786467406,-0.15744718497370447,13.972932644848846,-18.020709685453525,0.20833333333333334,8,0.03065134099616858,-0.18154962502282013,0.9560346963939791,-0.022693703127852516,2.368085540232123,-2.9844027722606183,0.16666666666666666,0.6960946786467406,0.03065134099616858
V65_H4_H1_4681fe1a5c1f79e9,H4_H1,SHORT,STRICT,2,80.0,1.25,0.35,1.5,1.0,533,513,258,False,61,0.0778061224489796,0.6433850626742215,1.024273195460644,0.010547296109413467,8.512014310325728,-6.467420904851725,0.3055555555555556,70,0.1343570057581574,-11.074613076319213,0.6946246862414848,-0.15820875823313163,14.026242773008747,-18.074019813613422,0.20833333333333334,8,0.03065134099616858,-0.18154962502282013,0.9560346963939791,-0.022693703127852516,2.368085540232123,-2.9844027722606183,0.16666666666666666,0.6946246862414848,0.03065134099616858
V65_H1_M15_217b3d72808391d3,H1_M15,LONG,STRICT,2,80.0,1.25,0.2,2.0,1.0,3861,3491,1311,False,450,0.5739795918367347,-86.81197942143095,0.6932528766401004,-0.1929155098254021,89.92490766164556,-96.39089440169106,0.3333333333333333,278,0.5335892514395394,-34.59612251802387,0.7965173252248948,-0.1244464838777837,51.66803471278177,-44.15524275353222,0.4166666666666667,191,0.7318007662835249,-15.346611683866394,0.8628497154701414,-0.0803487522715518,29.639351904988853,-24.962405839489524,0.5833333333333334,0.6932528766401004,0.5335892514395394
V65_H1_M15_4874631533a8963e,H1_M15,LONG,PARENT_ONLY,2,80.0,1.5,0.2,2.0,1.0,4093,3710,1347,False,464,0.5918367346938775,-90.26283689498464,0.6881185258121574,-0.19453197606677725,93.37576513519927,-99.84175187524477,0.3333333333333333,284,0.54510556621881,-37.9678498024664,0.7801658915520441,-0.1336896119805155,53.46319608833779,-47.52909684168709,0.375,193,0.7394636015325671,-14.586966182708787,0.8673171907237941,-0.07558013566170356,26.256231342358245,-24.20493668397218,0.4166666666666667,0.6881185258121574,0.54510556621881
V65_H1_M15_d751188b271a46d1,H1_M15,LONG,PARENT_ONLY,2,80.0,1.25,0.35,1.5,1.0,3433,3097,1311,False,441,0.5625,-80.89295917421568,0.6875818367562073,-0.1834307464267929,83.5816506555093,-87.98461337929281,0.3055555555555556,284,0.54510556621881,-44.37946083849093,0.739009489081927,-0.15626570717778496,56.19511658397191,-51.45266225633912,0.375,190,0.7279693486590039,2.0483981521205887,1.0209139222650396,0.010781042905897835,19.255442310266886,-5.12169241425225,0.6666666666666666,0.6875818367562073,0.54510556621881
V65_H4_H1_6b57a99b264d1fbc,H4_H1,SHORT,STRICT,3,60.0,1.5,0.35,2.0,1.0,390,373,174,False,42,0.05357142857142857,4.051583333115005,1.2514995567047824,0.09646626983607154,5.917453758485016,-5.458778219845019,0.25,48,0.09213051823416507,-6.761346079438468,0.6848921140314546,-0.1408613766549681,9.037605070701073,-14.784529601269263,0.25,5,0.019157088122605363,0.3979324739349136,1.1854320827671339,0.07958649478698272,2.1459742456467916,0.0,0.16666666666666666,0.6848921140314546,0.019157088122605363
V65_H4_H1_a5500be977cb4760,H4_H1,SHORT,PARENT_ONLY,3,60.0,1.5,0.35,2.0,1.0,391,374,174,False,42,0.05357142857142857,4.051583333115005,1.2514995567047824,0.09646626983607154,5.917453758485016,-5.458778219845019,0.25,48,0.09213051823416507,-6.761346079438468,0.6848921140314546,-0.1408613766549681,9.037605070701073,-14.784529601269263,0.25,5,0.019157088122605363,0.3979324739349136,1.1854320827671339,0.07958649478698272,2.1459742456467916,0.0,0.16666666666666666,0.6848921140314546,0.019157088122605363
V65_H1_M15_419a5cdb8356a1dc,H1_M15,LONG,PARENT_ONLY,2,80.0,1.25,0.2,1.5,1.0,3878,3504,1352,False,459,0.5854591836734694,-86.7939491206215,0.6835060963212403,-0.18909357106889216,89.48264060191516,-93.88285000659542,0.2777777777777778,289,0.5547024952015355,-34.30462970633761,0.7959682997621369,-0.11870114085237926,51.667714077720895,-41.37783112418578,0.3333333333333333,197,0.7547892720306514,-1.1579796530834976,0.9888021228380132,-0.005878069304992374,20.38045340106919,-8.328070219456334,0.6666666666666666,0.6835060963212403,0.5547024952015355
V65_H1_M15_c4137e3075362394,H1_M15,LONG,STRICT,2,80.0,1.5,0.2,2.0,1.0,4075,3696,1342,False,464,0.5918367346938775,-92.06360730635954,0.6831301321520685,-0.19841294678094729,95.17653554657421,-101.64252228661968,0.3333333333333333,283,0.5431861804222649,-37.5335649651429,0.782132573418805,-0.1326274380393742,53.46319608833779,-47.094812004363604,0.375,193,0.7394636015325671,-14.55514993558439,0.8675682650413027,-0.07541528464033363,26.224415095233848,-24.173120436847782,0.4166666666666667,0.6831301321520685,0.5431861804222649
V65_H1_M15_75bcd125696b8abc,H1_M15,LONG,PARENT_ONLY,2,80.0,1.5,0.35,1.5,1.0,3614,3273,1341,False,452,0.576530612244898,-83.95545972432257,0.6816286675604148,-0.1857421675316871,86.64415120561618,-91.04711392939967,0.3055555555555556,290,0.5566218809980806,-44.352749772911025,0.7425531390714446,-0.15294051645831389,56.49219656272404,-51.43701427727878,0.375,193,0.7394636015325671,0.9001222536291076,1.0091572964477131,0.004663845873725946,18.70513439480353,-6.271978638608616,0.5833333333333334,0.6816286675604148,0.5566218809980806
V65_H1_M15_24be380347c0172e,H1_M15,LONG,PARENT_ONLY,2,80.0,1.25,0.35,2.0,1.0,3433,3097,1278,False,434,0.5535714285714286,-86.97283511748535,0.6804284661038773,-0.2003982375978925,91.13531191907587,-96.55175009774545,0.2777777777777778,273,0.5239923224568138,-43.554521451889876,0.7456499943658627,-0.15954037161864423,57.05789835945807,-53.113641687398236,0.4166666666666667,185,0.7088122605363985,-9.773921824624356,0.9061594977309632,-0.05283200986283436,24.344415871941813,-19.389715980247487,0.5,0.6804284661038773,0.5239923224568138
V65_H1_M15_93f28d231e0e3606,H1_M15,LONG,STRICT,2,80.0,1.25,0.35,1.5,1.0,3419,3087,1307,False,441,0.5625,-83.32901487908612,0.6795582859275472,-0.1889546822655014,86.01770636037975,-90.42066908416325,0.3055555555555556,284,0.54510556621881,-44.37946083849093,0.739009489081927,-0.15626570717778496,56.19511658397191,-51.45266225633912,0.375,190,0.7279693486590039,2.0483981521205887,1.0209139222650396,0.010781042905897835,19.255442310266886,-5.12169241425225,0.6666666666666666,0.6795582859275472,0.54510556621881
V65_H1_M15_52d5ad7241b5ba40,H1_M15,LONG,PARENT_ONLY,2,80.0,1.5,0.35,2.0,1.0,3614,3273,1307,False,446,0.5688775510204082,-89.65397551443841,0.6769540687949194,-0.20101788231936865,93.81645231602894,-99.23289049469854,0.3055555555555556,279,0.5355086372360844,-48.11866836952907,0.7250493553584215,-0.17246834541049846,58.85305973501411,-57.679915408749764,0.375,188,0.7203065134099617,-10.092293396085406,0.9022774306133696,-0.05368241168130535,23.685917677959715,-19.710263897348792,0.4166666666666667,0.6769540687949194,0.5355086372360844
V65_H1_M15_de1b3b867126b94f,H1_M15,LONG,STRICT,2,80.0,1.25,0.2,1.5,1.0,3861,3491,1347,False,459,0.5854591836734694,-89.2378976365716,0.6759258648748278,-0.19441807763958954,91.92658911786526,-96.32679852254552,0.2777777777777778,289,0.5547024952015355,-34.30462970633761,0.7959682997621369,-0.11870114085237926,51.667714077720895,-41.37783112418578,0.3333333333333333,197,0.7547892720306514,-1.126163405959101,0.9891064402147002,-0.005716565512482746,20.348637153944793,-8.296253972331938,0.6666666666666666,0.6759258648748278,0.5547024952015355
V65_H1_M15_f7e6cc852ce3a698,H1_M15,LONG,STRICT,2,80.0,1.25,0.35,2.0,1.0,3419,3087,1274,False,434,0.5535714285714286,-88.76571271778059,0.6751762337109727,-0.20452929197645298,92.92818951937109,-98.34462769804071,0.2777777777777778,273,0.5239923224568138,-43.554521451889876,0.7456499943658627,-0.15954037161864423,57.05789835945807,-53.113641687398236,0.4166666666666667,185,0.7088122605363985,-9.773921824624356,0.9061594977309632,-0.05283200986283436,24.344415871941813,-19.389715980247487,0.5,0.6751762337109727,0.5239923224568138
V65_H1_M15_2240ca145cdc595a,H1_M15,LONG,STRICT,2,80.0,1.5,0.35,1.5,1.0,3599,3262,1337,False,452,0.576530612244898,-86.39151542919299,0.6737750239942578,-0.19113167130352432,89.0802069104866,-93.48316963427011,0.3055555555555556,289,0.5547024952015355,-45.74459164931782,0.7344741513237968,-0.15828578425369488,56.49219656272404,-52.82885615368557,0.375,193,0.7394636015325671,0.9001222536291076,1.0091572964477131,0.004663845873725946,18.70513439480353,-6.271978638608616,0.5833333333333334,0.6737750239942578,0.5547024952015355
V65_H1_M15_e8f87734fad0bdce,H1_M15,LONG,STRICT,2,80.0,1.5,0.35,2.0,1.0,3599,3262,1303,False,446,0.5688775510204082,-91.44685311473366,0.6718170554363009,-0.20503778725276606,95.60932991632419,-101.0257680949938,0.3055555555555556,278,0.5335892514395394,-47.68438353220558,0.7268530475465497,-0.1715265594683654,58.85305973501411,-57.24563057142627,0.375,188,0.7203065134099617,-10.092293396085406,0.9022774306133696,-0.05368241168130535,23.685917677959715,-19.710263897348792,0.4166666666666667,0.6718170554363009,0.5335892514395394
