stage,attempt_id,model_id,quantile,score_floor,gate_pass,failed_checks,learning_rate,max_iter,max_leaf_nodes,min_samples_leaf,l2_regularization,max_bins,feature_subset,random_state,fit_rows,feature_count,fit_target_mean,fit_score_mean,fit_spearman,trades,source_weekdays,trades_per_weekday,stress_net_r,stress_pf,average_stress_r,closed_drawdown_r,positive_active_month_share,positive_weekday_share,active_weekday_share,minimum_calendar_year_pf,positive_rolling_6m_share,top_winners_removed_stress_net_r,worst_weekday_r,best_weekday_r
selection,M073_P02,M073,0.3,0.0,False,"minimum_frequency,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.03,160,15,200,2.0,63,PRICE_REGIME,314231,11409,42,-0.0882379262334373,-0.08585766536050705,0.5224126699328071,1482,784,1.8903061224489797,213.4642388520058,1.2410394144695847,0.14403794794332375,100.28501657863762,0.4722222222222222,0.37244897959183676,0.7423469387755102,0.9609092692874754,0.5,175.35366866256635,-4.706209221446441,7.530028481554928
selection,M073_P03,M073,0.4,,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.03,160,15,200,2.0,63,PRICE_REGIME,314231,11409,42,-0.0882379262334373,-0.08585766536050705,0.5224126699328071,1901,784,2.4247448979591835,133.52927138581117,1.1136967117005958,0.07024159462693907,113.18662888254636,0.3888888888888889,0.40688775510204084,0.8341836734693877,0.8163285153414881,0.4166666666666667,95.17775355083366,-4.6400049603174605,7.530028481554928
selection,M073_P04,M073,0.4,0.0,False,"minimum_frequency,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.03,160,15,200,2.0,63,PRICE_REGIME,314231,11409,42,-0.0882379262334373,-0.08585766536050705,0.5224126699328071,1447,784,1.8456632653061225,224.19380005444137,1.2614979945166749,0.1549369730853085,91.08169617145185,0.4722222222222222,0.36989795918367346,0.7283163265306123,0.9609092692874754,0.5,186.08088572606917,-4.706209221446441,7.530028481554928
selection,M073_P05,M073,0.5,,False,"minimum_frequency,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.03,160,15,200,2.0,63,PRICE_REGIME,314231,11409,42,-0.0882379262334373,-0.08585766536050705,0.5224126699328071,1681,784,2.1441326530612246,181.02041651802722,1.1773235475615833,0.10768614902916551,95.23949933698842,0.4444444444444444,0.38903061224489793,0.7831632653061225,0.8278782168480956,0.4722222222222222,142.64349563047185,-5.823925813913527,7.530028481554928
selection,M073_P06,M073,0.5,0.0,False,"minimum_frequency,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.03,160,15,200,2.0,63,PRICE_REGIME,314231,11409,42,-0.0882379262334373,-0.08585766536050705,0.5224126699328071,1403,784,1.7895408163265305,210.5905113121719,1.252095407104191,0.15010015061452026,87.33357069504953,0.4722222222222222,0.3596938775510204,0.7091836734693877,0.9606030249947937,0.5,172.4718758645376,-5.823925813913527,7.530028481554928
selection,M073_P07,M073,0.6,,False,"minimum_frequency,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.03,160,15,200,2.0,63,PRICE_REGIME,314231,11409,42,-0.0882379262334373,-0.08585766536050705,0.5224126699328071,1444,784,1.8418367346938775,218.07357037038983,1.2544509523917873,0.15102047809583782,69.9617534888069,0.4722222222222222,0.3737244897959184,0.7193877551020408,0.9349377945130616,0.5,179.94558811142377,-5.823925813913527,7.530028481554928
selection,M073_P08,M073,0.6,0.0,False,"minimum_frequency,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.03,160,15,200,2.0,63,PRICE_REGIME,314231,11409,42,-0.0882379262334373,-0.08585766536050705,0.5224126699328071,1319,784,1.6823979591836735,209.07355552692388,1.2671914820778971,0.15850913989910834,76.21506033830669,0.4722222222222222,0.350765306122449,0.6798469387755102,0.9385316729560921,0.5555555555555556,170.9356737831667,-5.823925813913527,7.530028481554928
selection,M074_P01,M074,0.3,,False,"minimum_pf,minimum_average_r,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r,top_winners_removed_positive",0.05,160,7,200,5.0,63,NO_LOG,314232,11409,52,-0.0882379262334373,-0.08465360592035262,0.47072308235856636,2100,784,2.6785714285714284,31.918207173389163,1.026431083212543,0.015199146273042459,148.33306683629178,0.3611111111111111,0.4630102040816326,0.8724489795918368,0.8061904616797395,0.3611111111111111,-5.710082222102983,-4.7205208333333335,6.936762035401322
selection,M074_P02,M074,0.3,0.0,False,"minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.05,160,7,200,5.0,63,NO_LOG,314232,11409,52,-0.0882379262334373,-0.08465360592035262,0.47072308235856636,1970,784,2.5127551020408165,94.48017959780859,1.0848508503753522,0.04795948202934446,113.28245021376452,0.4166666666666667,0.45535714285714285,0.826530612244898,0.9789302859776446,0.3888888888888889,56.85189020231644,-4.688847552910053,6.936762035401322
selection,M074_P03,M074,0.4,,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.05,160,7,200,5.0,63,NO_LOG,314232,11409,52,-0.0882379262334373,-0.08465360592035262,0.47072308235856636,1903,784,2.427295918367347,113.6851602462858,1.1072705410217938,0.05973996860025528,102.04105034850294,0.4166666666666667,0.45790816326530615,0.8214285714285714,0.8959793604377176,0.4444444444444444,76.10510729991731,-4.686736111111111,6.936762035401322
selection,M074_P04,M074,0.4,0.0,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.05,160,7,200,5.0,63,NO_LOG,314232,11409,52,-0.0882379262334373,-0.08465360592035262,0.47072308235856636,1824,784,2.326530612244898,140.0153859346664,1.138861773866912,0.07676282123611096,102.04105034850289,0.4444444444444444,0.4528061224489796,0.7920918367346939,0.9812245793739105,0.4444444444444444,102.43533298829792,-4.686736111111111,6.936762035401322
selection,M074_P05,M074,0.5,,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.05,160,7,200,5.0,63,NO_LOG,314232,11409,52,-0.0882379262334373,-0.08465360592035262,0.47072308235856636,1684,784,2.1479591836734695,109.14631470341784,1.1163433632612632,0.06481372607091321,110.16757488828942,0.4444444444444444,0.4362244897959184,0.7742346938775511,0.9873294561336076,0.4166666666666667,71.5743068114314,-4.667650462962963,6.936762035401322
selection,M074_P06,M074,0.5,0.0,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.05,160,7,200,5.0,63,NO_LOG,314232,11409,52,-0.0882379262334373,-0.08465360592035262,0.47072308235856636,1649,784,2.1033163265306123,109.57078668809469,1.119027371243291,0.06644680817956015,110.16757488828944,0.4444444444444444,0.4298469387755102,0.7602040816326531,0.9881959022557917,0.4166666666666667,71.99877879610824,-4.671296296296296,6.936762035401322
selection,M074_P07,M074,0.6,,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.05,160,7,200,5.0,63,NO_LOG,314232,11409,52,-0.0882379262334373,-0.08465360592035262,0.47072308235856636,1461,784,1.8635204081632653,91.89897100367489,1.1124660807465152,0.06290141752476036,96.98234810483507,0.4166666666666667,0.39540816326530615,0.7091836734693877,0.9520920814878011,0.4166666666666667,54.40531770517606,-4.667650462962963,5.99913058286912
selection,M074_P08,M074,0.6,0.0,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.05,160,7,200,5.0,63,NO_LOG,314232,11409,52,-0.0882379262334373,-0.08465360592035262,0.47072308235856636,1451,784,1.850765306122449,91.90746257864612,1.1131531627297038,0.06334077365861207,96.98234810483507,0.4444444444444444,0.39413265306122447,0.7053571428571429,0.9510451210629098,0.4166666666666667,54.41380928014732,-4.671296296296296,5.99913058286912
selection,M075_P01,M075,0.3,,False,"minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.05,80,15,50,2.0,127,NO_LOG,314233,11409,52,-0.0882379262334373,-0.09130525935292015,0.547572974377404,2142,784,2.732142857142857,47.851631451506876,1.0384205521822965,0.02233969722292571,157.4598194461376,0.3888888888888889,0.4719387755102041,0.8801020408163265,0.8233950774358721,0.3611111111111111,9.843979094403522,-4.7080671296296295,6.936762035401322
selection,M075_P02,M075,0.3,0.0,False,"minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.05,80,15,50,2.0,127,NO_LOG,314233,11409,52,-0.0882379262334373,-0.09130525935292015,0.547572974377404,2008,784,2.561224489795918,94.56006342206192,1.0819863037962567,0.047091665050827645,125.0089975203309,0.4166666666666667,0.45535714285714285,0.8354591836734694,0.9502400892467208,0.4166666666666667,56.552411064958534,-4.7080671296296295,6.936762035401322
selection,M075_P03,M075,0.4,,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.05,80,15,50,2.0,127,NO_LOG,314233,11409,52,-0.0882379262334373,-0.09130525935292015,0.547572974377404,1952,784,2.489795918367347,89.02497997725034,1.0794135930982869,0.04560705941457497,126.56195941821412,0.4166666666666667,0.4630102040816326,0.8443877551020408,0.8846348919138393,0.3888888888888889,51.014023992762134,-4.7080671296296295,6.936762035401322
selection,M075_P04,M075,0.4,0.0,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.05,80,15,50,2.0,127,NO_LOG,314233,11409,52,-0.0882379262334373,-0.09130525935292015,0.547572974377404,1858,784,2.3698979591836733,120.46322196786556,1.113900221846408,0.06483488803437329,126.56195941821406,0.4166666666666667,0.4413265306122449,0.8048469387755102,0.9809995171149274,0.4444444444444444,82.45226598337737,-4.7080671296296295,6.936762035401322
selection,M075_P05,M075,0.5,,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.05,80,15,50,2.0,127,NO_LOG,314233,11409,52,-0.0882379262334373,-0.09130525935292015,0.547572974377404,1739,784,2.2181122448979593,97.75638939550169,1.0984027180426184,0.056214139962910685,117.46780636143659,0.4722222222222222,0.45408163265306123,0.8035714285714286,0.9334649173195254,0.4166666666666667,59.72814587498226,-4.715451388888889,6.46049610537035
selection,M075_P06,M075,0.5,0.0,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.05,80,15,50,2.0,127,NO_LOG,314233,11409,52,-0.0882379262334373,-0.09130525935292015,0.547572974377404,1686,784,2.1505102040816326,112.1512976559581,1.1170364927796912,0.06651915637957183,117.46780636143663,0.4722222222222222,0.4362244897959184,0.7767857142857143,0.9841763209107968,0.4444444444444444,74.12305413543866,-4.690567129629629,6.46049610537035
selection,M075_P07,M075,0.6,,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.05,80,15,50,2.0,127,NO_LOG,314233,11409,52,-0.0882379262334373,-0.09130525935292015,0.547572974377404,1513,784,1.9298469387755102,122.72622802909677,1.143845380084608,0.08111449307937658,111.27839265937553,0.4166666666666667,0.41709183673469385,0.7334183673469388,1.0078257002659121,0.4722222222222222,84.62883203443337,-4.715451388888889,6.46049610537035
selection,M075_P08,M075,0.6,0.0,False,"minimum_frequency,minimum_positive_month_share,maximum_drawdown_r",0.05,80,15,50,2.0,127,NO_LOG,314233,11409,52,-0.0882379262334373,-0.09130525935292015,0.547572974377404,1500,784,1.913265306122449,127.99722412905015,1.1517606472461128,0.0853314827527001,111.27839265937553,0.4166666666666667,0.4119897959183674,0.7283163265306123,1.0325181867276763,0.4722222222222222,89.89982813438677,-4.693338616679641,6.46049610537035
selection,M076_P01,M076,0.3,,False,"minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.08,80,15,200,2.0,127,ALL,314234,11409,58,-0.0882379262334373,-0.08993467547559814,0.5836413007413702,2126,784,2.711734693877551,60.33786612663246,1.044690704100058,0.028380934208199652,149.3223461823627,0.4166666666666667,0.4145408163265306,0.8711734693877551,0.8429347735946069,0.3888888888888889,22.24848650181758,-4.695502645502646,7.530028481554928
selection,M076_P02,M076,0.3,0.0,False,"minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.08,80,15,200,2.0,127,ALL,314234,11409,58,-0.0882379262334373,-0.08993467547559814,0.5836413007413702,1961,784,2.501275510204082,124.86608773450138,1.1014784244801505,0.06367470052753767,118.89095503593241,0.4444444444444444,0.40688775510204084,0.8354591836734694,0.9775279250758232,0.4166666666666667,86.77670810968655,-4.688847552910053,7.530028481554928
selection,M076_P03,M076,0.4,,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.08,80,15,200,2.0,127,ALL,314234,11409,58,-0.0882379262334373,-0.08993467547559814,0.5836413007413702,1938,784,2.4719387755102042,112.0462832370252,1.0924624105321994,0.057815419626947986,118.7265480965814,0.4166666666666667,0.40561224489795916,0.8418367346938775,0.8541857909600797,0.3888888888888889,73.90053857177793,-5.823925813913527,7.530028481554928
selection,M076_P04,M076,0.4,0.0,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.08,80,15,200,2.0,127,ALL,314234,11409,58,-0.0882379262334373,-0.08993467547559814,0.5836413007413702,1864,784,2.377551020408163,156.08317128617978,1.1351884408496014,0.08373560691318657,112.91157618787373,0.4444444444444444,0.4030612244897959,0.8137755102040817,0.9789874781401556,0.4166666666666667,117.93742662093257,-5.823925813913527,7.530028481554928
selection,M076_P05,M076,0.5,,False,"minimum_frequency,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.08,80,15,200,2.0,127,ALL,314234,11409,58,-0.0882379262334373,-0.08993467547559814,0.5836413007413702,1721,784,2.19515306122449,207.44954249845154,1.1998392890969078,0.120540117663249,87.88559701840478,0.4722222222222222,0.4030612244897959,0.7882653061224489,0.9553375131875961,0.4444444444444444,169.2939602942124,-5.823925813913527,7.565468672455857
selection,M076_P06,M076,0.5,0.0,False,"minimum_frequency,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.08,80,15,200,2.0,127,ALL,314234,11409,58,-0.0882379262334373,-0.08993467547559814,0.5836413007413702,1694,784,2.1607142857142856,220.30535196821648,1.216421430088702,0.13005038486907702,82.29172844060759,0.4722222222222222,0.4017857142857143,0.7767857142857143,0.9997683331478077,0.4444444444444444,182.14976976397736,-5.823925813913527,7.565468672455857
selection,M076_P07,M076,0.6,,False,"minimum_frequency,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.08,80,15,200,2.0,127,ALL,314234,11409,58,-0.0882379262334373,-0.08993467547559814,0.5836413007413702,1501,784,1.9145408163265305,209.2220844859703,1.232095980509254,0.13938846401463711,79.80525079473122,0.4444444444444444,0.3877551020408163,0.735969387755102,0.9666423116913052,0.4444444444444444,171.0867436376743,-4.687169861532574,7.565468672455857
selection,M076_P08,M076,0.6,0.0,False,"minimum_frequency,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.08,80,15,200,2.0,127,ALL,314234,11409,58,-0.0882379262334373,-0.08993467547559814,0.5836413007413702,1498,784,1.9107142857142858,211.84131621801177,1.23568814303649,0.1414160989439331,79.80525079473121,0.4444444444444444,0.3877551020408163,0.7346938775510204,0.9769508960989006,0.4444444444444444,173.70597536971582,-4.687169861532574,7.565468672455857
selection,M077_P01,M077,0.3,,False,"minimum_pf,minimum_average_r,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.02,160,31,200,2.0,127,PRICE_MICRO,314235,11409,52,-0.0882379262334373,-0.08628146594828721,0.6081600971858836,2113,784,2.69515306122449,41.83277571735216,1.0323674100301297,0.01979781150844873,150.89175515317976,0.4166666666666667,0.4413265306122449,0.8635204081632653,0.827650062940241,0.3611111111111111,3.8674644486354737,-4.715451388888889,7.530028481554928
selection,M077_P02,M077,0.3,0.0,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.02,160,31,200,2.0,127,PRICE_MICRO,314235,11409,52,-0.0882379262334373,-0.08628146594828721,0.6081600971858836,1896,784,2.4183673469387754,131.13742077515184,1.1156316965679158,0.06916530631600835,123.77669197813105,0.4166666666666667,0.4336734693877551,0.8278061224489796,0.9469346084667468,0.4166666666666667,93.1624297856473,-4.686284722222222,7.530028481554928
selection,M077_P03,M077,0.4,,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.02,160,31,200,2.0,127,PRICE_MICRO,314235,11409,52,-0.0882379262334373,-0.08628146594828721,0.6081600971858836,1914,784,2.441326530612245,125.89911104126067,1.1100637020067912,0.06577800994841206,121.10404939242268,0.4444444444444444,0.44260204081632654,0.8316326530612245,0.8838309143186976,0.3888888888888889,87.90463322996459,-5.823925813913527,7.514074701840071
selection,M077_P04,M077,0.4,0.0,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.02,160,31,200,2.0,127,PRICE_MICRO,314235,11409,52,-0.0882379262334373,-0.08628146594828721,0.6081600971858836,1825,784,2.3278061224489797,150.63594576761497,1.1387065158335652,0.08254024425622739,118.75711027288372,0.4444444444444444,0.43494897959183676,0.8112244897959183,0.9469346084667468,0.4166666666666667,112.64146795631893,-5.823925813913527,7.514074701840071
selection,M077_P05,M077,0.5,,False,"minimum_frequency,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.02,160,31,200,2.0,127,PRICE_MICRO,314235,11409,52,-0.0882379262334373,-0.08628146594828721,0.6081600971858836,1722,784,2.1964285714285716,169.40195978362738,1.166399601272059,0.09837512182556758,105.49047184462017,0.4166666666666667,0.42091836734693877,0.798469387755102,0.9484748261472469,0.4444444444444444,131.4027267973736,-5.823925813913527,7.514074701840071
selection,M077_P06,M077,0.5,0.0,False,"minimum_frequency,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.02,160,31,200,2.0,127,PRICE_MICRO,314235,11409,52,-0.0882379262334373,-0.08628146594828721,0.6081600971858836,1684,784,2.1479591836734695,177.43487897191633,1.1784955017797334,0.10536513003082917,105.49047184462006,0.4166666666666667,0.41836734693877553,0.7844387755102041,0.9752838088493061,0.4722222222222222,139.43564598566252,-5.823925813913527,7.514074701840071
selection,M077_P07,M077,0.6,,False,"minimum_frequency,minimum_positive_month_share,maximum_drawdown_r",0.02,160,31,200,2.0,127,PRICE_MICRO,314235,11409,52,-0.0882379262334373,-0.08628146594828721,0.6081600971858836,1477,784,1.8839285714285714,190.02540350631637,1.2199343716597053,0.1286563327734031,85.63084303995136,0.4166666666666667,0.4017857142857143,0.7346938775510204,1.0446003902239736,0.5,152.06706135825198,-4.687854800574124,7.514074701840071
selection,M077_P08,M077,0.6,0.0,False,"minimum_frequency,minimum_positive_month_share,maximum_drawdown_r",0.02,160,31,200,2.0,127,PRICE_MICRO,314235,11409,52,-0.0882379262334373,-0.08628146594828721,0.6081600971858836,1467,784,1.871173469387755,189.2511645592819,1.2205412290295046,0.1290055654800831,85.63084303995134,0.4166666666666667,0.399234693877551,0.7295918367346939,1.042195122401911,0.4722222222222222,151.2928224112175,-4.687854800574124,7.514074701840071
selection,M078_P01,M078,0.3,,False,"minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.08,80,15,100,2.0,63,PRICE_MICRO,314236,11409,52,-0.0882379262334373,-0.08797368954635063,0.5876237121144736,2112,784,2.693877551020408,108.07037950879345,1.0804627585074291,0.05116968726742114,133.88825335487846,0.3888888888888889,0.41581632653061223,0.8724489795918368,0.8342318346316195,0.4166666666666667,69.60462219874336,-4.635722552910053,7.576411604512881
selection,M078_P02,M078,0.3,0.0,False,"minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.08,80,15,100,2.0,63,PRICE_MICRO,314236,11409,52,-0.0882379262334373,-0.08797368954635063,0.5876237121144736,1991,784,2.5395408163265305,163.61244865161362,1.1303792306519636,0.08217601639960503,116.80372237719126,0.4444444444444444,0.40688775510204084,0.8316326530612245,0.9846710927514297,0.4444444444444444,125.14669134156362,-4.627722157701793,7.576411604512881
selection,M078_P03,M078,0.4,,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.08,80,15,100,2.0,63,PRICE_MICRO,314236,11409,52,-0.0882379262334373,-0.08797368954635063,0.5876237121144736,1923,784,2.4528061224489797,161.98952749061897,1.1347613791099156,0.08423792381207434,98.5846837654259,0.4722222222222222,0.42346938775510207,0.8392857142857143,0.9024641231751623,0.4444444444444444,123.52686819709581,-4.971689172249331,7.494673214266465
selection,M078_P04,M078,0.4,0.0,False,"minimum_frequency,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.08,80,15,100,2.0,63,PRICE_MICRO,314236,11409,52,-0.0882379262334373,-0.08797368954635063,0.5876237121144736,1849,784,2.358418367346939,192.53922035610347,1.1675535640467034,0.104131541566308,98.58468376542592,0.4722222222222222,0.4094387755102041,0.8073979591836735,0.9998740036533327,0.4722222222222222,154.0765610625803,-4.971689172249331,7.494673214266465
selection,M078_P05,M078,0.5,,False,"minimum_frequency,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.08,80,15,100,2.0,63,PRICE_MICRO,314236,11409,52,-0.0882379262334373,-0.08797368954635063,0.5876237121144736,1739,784,2.2181122448979593,213.21305844990542,1.1994847108465139,0.12260670411150398,100.74703442675215,0.4444444444444444,0.4017857142857143,0.7971938775510204,0.9804425534846504,0.4722222222222222,174.99147144419334,-5.111852294323433,7.498587806067805
selection,M078_P06,M078,0.5,0.0,False,"minimum_frequency,minimum_positive_month_share,maximum_drawdown_r",0.08,80,15,100,2.0,63,PRICE_MICRO,314236,11409,52,-0.0882379262334373,-0.08797368954635063,0.5876237121144736,1712,784,2.183673469387755,231.24111799358224,1.2211593439152644,0.1350707464915784,100.74703442675212,0.4444444444444444,0.39668367346938777,0.7818877551020408,1.0527660837886945,0.5277777777777778,193.01953098787007,-5.111852294323433,7.498587806067805
selection,M078_P07,M078,0.6,,False,"minimum_frequency,minimum_positive_month_share,maximum_drawdown_r",0.08,80,15,100,2.0,63,PRICE_MICRO,314236,11409,52,-0.0882379262334373,-0.08797368954635063,0.5876237121144736,1515,784,1.9323979591836735,246.2103356818608,1.269939456585901,0.16251507305733387,79.04073066701208,0.4722222222222222,0.3788265306122449,0.7397959183673469,1.021371330222416,0.5,207.9949669779244,-4.623759920634921,7.571785047916706
selection,M078_P08,M078,0.6,0.0,False,"minimum_frequency,minimum_positive_month_share,maximum_drawdown_r",0.08,80,15,100,2.0,63,PRICE_MICRO,314236,11409,52,-0.0882379262334373,-0.08797368954635063,0.5876237121144736,1513,784,1.9298469387755102,248.9596969451146,1.2737696133705927,0.16454705680443793,79.04073066701208,0.4722222222222222,0.3788265306122449,0.7385204081632653,1.0338392534028205,0.5277777777777778,210.7443282411782,-4.623759920634921,7.571785047916706
selection,M079_P01,M079,0.3,,False,"minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.05,80,31,50,2.0,255,NO_LOG,314237,11409,52,-0.0882379262334373,-0.08562907124016997,0.6424565877439505,2090,784,2.6658163265306123,112.69759945271866,1.0835648562317386,0.053922296388860605,152.9429157255396,0.4166666666666667,0.4260204081632653,0.8737244897959183,0.7766841797921841,0.4166666666666667,74.489542021409,-4.6615499596083945,7.5763073403173
selection,M079_P02,M079,0.3,0.0,False,"minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.05,80,31,50,2.0,255,NO_LOG,314237,11409,52,-0.0882379262334373,-0.08562907124016997,0.6424565877439505,1969,784,2.5114795918367347,146.16814086514165,1.114691842007384,0.07423470841297189,131.21542754521022,0.4166666666666667,0.413265306122449,0.8405612244897959,0.838569173935842,0.4166666666666667,107.96008343383195,-4.6615499596083945,7.5763073403173
selection,M079_P03,M079,0.4,,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.05,80,31,50,2.0,255,NO_LOG,314237,11409,52,-0.0882379262334373,-0.08562907124016997,0.6424565877439505,1880,784,2.3979591836734695,147.77266842406937,1.123094114575827,0.07860248320429221,140.8291324049734,0.4444444444444444,0.399234693877551,0.8278061224489796,0.8070271728318178,0.3611111111111111,109.586391751326,-5.823925813913527,7.530028481554928
selection,M079_P04,M079,0.4,0.0,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.05,80,31,50,2.0,255,NO_LOG,314237,11409,52,-0.0882379262334373,-0.08562907124016997,0.6424565877439505,1821,784,2.322704081632653,172.25576881291084,1.1481680693660317,0.09459405206639805,122.68754358155864,0.4444444444444444,0.39540816326530615,0.8086734693877551,0.8614515038177956,0.3888888888888889,134.06949214016748,-5.823925813913527,7.530028481554928
selection,M079_P05,M079,0.5,,False,"minimum_frequency,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.05,80,31,50,2.0,255,NO_LOG,314237,11409,52,-0.0882379262334373,-0.08562907124016997,0.6424565877439505,1674,784,2.135204081632653,196.03709476017087,1.1867878086426236,0.1171069861171869,89.76519240846494,0.4722222222222222,0.39540816326530615,0.7806122448979592,0.8709805454506647,0.4166666666666667,157.80477227891285,-4.68647541708813,7.576411604512881
selection,M079_P06,M079,0.5,0.0,False,"minimum_frequency,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.05,80,31,50,2.0,255,NO_LOG,314237,11409,52,-0.0882379262334373,-0.08562907124016997,0.6424565877439505,1645,784,2.0982142857142856,205.00204900237657,1.1986480515278684,0.12462130638442344,83.96507566625938,0.4722222222222222,0.3903061224489796,0.7678571428571429,0.8948510840166554,0.4444444444444444,166.7697265211185,-4.68647541708813,7.576411604512881
selection,M079_P07,M079,0.6,,False,"minimum_frequency,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.05,80,31,50,2.0,255,NO_LOG,314237,11409,52,-0.0882379262334373,-0.08562907124016997,0.6424565877439505,1452,784,1.8520408163265305,232.12138979282915,1.258744422386179,0.15986321611076387,73.08973058173606,0.5,0.38010204081632654,0.7385204081632653,0.9181884545189406,0.5,193.89546042832313,-6.746643587049015,7.619599330021305
selection,M079_P08,M079,0.6,0.0,False,"minimum_frequency,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.05,80,31,50,2.0,255,NO_LOG,314237,11409,52,-0.0882379262334373,-0.08562907124016997,0.6424565877439505,1449,784,1.8482142857142858,236.14484727577556,1.2642607785652267,0.16297090909301282,73.08973058173608,0.5,0.38137755102040816,0.7385204081632653,0.932923024881334,0.5277777777777778,197.91891791126963,-6.746643587049015,7.619599330021305
selection,M080_P01,M080,0.3,,False,"minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.05,120,15,200,1.0,63,NO_MICRO,314238,11409,52,-0.0882379262334373,-0.09056782355089715,0.5727027485841395,2125,784,2.7104591836734695,96.26216539748738,1.0754130067540966,0.04529984253999406,132.0083305154516,0.4444444444444444,0.45535714285714285,0.8724489795918368,0.8467900519859363,0.3888888888888889,58.28640134363786,-4.698156415343916,7.451627528992419
