family,regime,eligible_date,decision_id,clock_minute,macro_family,macro_signal_time_utc,macro_age_hours,initial_value,previous_initial_value,acceleration,side,window,entry_time_utc,exit_time_utc,entry_price,stop_price,target_price,exit_price,exit_reason,risk_distance,risk_pips,r,portfolio_r,extra_half_pip_stress_r,extra_half_pip_stress_portfolio_r,fixed_0p01_lot_usd
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2020-10-15,2020-10-15T0045,45,PPI,2020-10-14 12:30:00+00:00,12.25,0.4,0.3,0.10000000000000003,SHORT,development_2019_2022,2020-10-15 00:45:00+00:00,2020-10-15 01:05:00+00:00,1.1747999999999998,1.1751999999999998,1.1742,1.1752099999999999,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2020-12-07,2020-12-07T0000,0,NFP,2020-12-04 13:30:00+00:00,58.5,245000.0,638000.0,-393000.0,LONG,development_2019_2022,2020-12-07 00:00:00+00:00,2020-12-07 00:30:00+00:00,1.21207,1.21167,1.21267,1.2126599999999998,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2020-12-07,2020-12-07T0015,15,NFP,2020-12-04 13:30:00+00:00,58.75,245000.0,638000.0,-393000.0,LONG,development_2019_2022,2020-12-07 00:15:00+00:00,2020-12-07 00:45:00+00:00,1.21229,1.2118900000000001,1.21289,1.21288,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2020-12-07,2020-12-07T0030,30,NFP,2020-12-04 13:30:00+00:00,59.0,245000.0,638000.0,-393000.0,LONG,development_2019_2022,2020-12-07 00:30:00+00:00,2020-12-07 01:50:00+00:00,1.21251,1.21211,1.21311,1.2130999999999998,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2020-12-07,2020-12-07T0045,45,NFP,2020-12-04 13:30:00+00:00,59.25,245000.0,638000.0,-393000.0,LONG,development_2019_2022,2020-12-07 00:45:00+00:00,2020-12-07 01:55:00+00:00,1.21276,1.21236,1.21336,1.21335,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2020-12-11,2020-12-11T0000,0,CPI,2020-12-10 13:30:00+00:00,10.5,0.2,0.0,0.2,SHORT,development_2019_2022,2020-12-11 00:00:00+00:00,2020-12-11 00:10:00+00:00,1.21433,1.2147299999999999,1.21373,1.21474,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2020-12-11,2020-12-11T0015,15,CPI,2020-12-10 13:30:00+00:00,10.75,0.2,0.0,0.2,SHORT,development_2019_2022,2020-12-11 00:15:00+00:00,2020-12-11 01:00:00+00:00,1.2145599999999999,1.2149599999999998,1.21396,1.2149699999999999,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2020-12-11,2020-12-11T0030,30,CPI,2020-12-10 13:30:00+00:00,11.0,0.2,0.0,0.2,SHORT,development_2019_2022,2020-12-11 00:30:00+00:00,2020-12-11 01:00:00+00:00,1.2143199999999998,1.2147199999999998,1.21372,1.2147299999999999,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2020-12-11,2020-12-11T0045,45,CPI,2020-12-10 13:30:00+00:00,11.25,0.2,0.0,0.2,SHORT,development_2019_2022,2020-12-11 00:45:00+00:00,2020-12-11 01:00:00+00:00,1.21428,1.21468,1.21368,1.21469,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-02-12,2021-02-12T0000,0,CPI,2021-02-10 13:30:00+00:00,34.5,0.3,0.4,-0.10000000000000003,LONG,development_2019_2022,2021-02-12 00:00:00+00:00,2021-02-12 00:50:00+00:00,1.21314,1.2127400000000002,1.21374,1.21273,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-02-12,2021-02-12T0015,15,CPI,2021-02-10 13:30:00+00:00,34.75,0.3,0.4,-0.10000000000000003,LONG,development_2019_2022,2021-02-12 00:15:00+00:00,2021-02-12 00:50:00+00:00,1.2133200000000002,1.2129200000000002,1.21392,1.2129100000000002,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-02-12,2021-02-12T0030,30,CPI,2021-02-10 13:30:00+00:00,35.0,0.3,0.4,-0.10000000000000003,LONG,development_2019_2022,2021-02-12 00:30:00+00:00,2021-02-12 00:50:00+00:00,1.2133,1.2129,1.2139,1.21289,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-02-12,2021-02-12T0045,45,CPI,2021-02-10 13:30:00+00:00,35.25,0.3,0.4,-0.10000000000000003,LONG,development_2019_2022,2021-02-12 00:45:00+00:00,2021-02-12 00:50:00+00:00,1.21331,1.2129100000000002,1.21391,1.2129,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-03-12,2021-03-12T0000,0,CPI,2021-03-10 13:30:00+00:00,34.5,0.4,0.3,0.10000000000000003,SHORT,development_2019_2022,2021-03-12 00:00:00+00:00,2021-03-12 00:05:00+00:00,1.19808,1.19848,1.19748,1.19849,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-03-12,2021-03-12T0015,15,CPI,2021-03-10 13:30:00+00:00,34.75,0.4,0.3,0.10000000000000003,SHORT,development_2019_2022,2021-03-12 00:15:00+00:00,2021-03-12 01:00:00+00:00,1.19827,1.19867,1.19767,1.19868,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-03-12,2021-03-12T0030,30,CPI,2021-03-10 13:30:00+00:00,35.0,0.4,0.3,0.10000000000000003,SHORT,development_2019_2022,2021-03-12 00:30:00+00:00,2021-03-12 01:05:00+00:00,1.19828,1.19868,1.19768,1.19869,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-03-12,2021-03-12T0045,45,CPI,2021-03-10 13:30:00+00:00,35.25,0.4,0.3,0.10000000000000003,SHORT,development_2019_2022,2021-03-12 00:45:00+00:00,2021-03-12 01:00:00+00:00,1.1981899999999999,1.1985899999999998,1.19759,1.1985999999999999,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-04-05,2021-04-05T0000,0,NFP,2021-04-02 12:30:00+00:00,59.5,916000.0,379000.0,537000.0,SHORT,development_2019_2022,2021-04-05 00:00:00+00:00,2021-04-05 01:45:00+00:00,1.1767299999999998,1.1771299999999998,1.17613,1.1771399999999999,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-04-05,2021-04-05T0015,15,NFP,2021-04-02 12:30:00+00:00,59.75,916000.0,379000.0,537000.0,SHORT,development_2019_2022,2021-04-05 00:15:00+00:00,2021-04-05 00:20:00+00:00,1.1761599999999999,1.1765599999999998,1.17556,1.17657,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-04-05,2021-04-05T0030,30,NFP,2021-04-02 12:30:00+00:00,60.0,916000.0,379000.0,537000.0,SHORT,development_2019_2022,2021-04-05 00:30:00+00:00,2021-04-05 01:35:00+00:00,1.17654,1.1769399999999999,1.17594,1.17695,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-04-05,2021-04-05T0045,45,NFP,2021-04-02 12:30:00+00:00,60.25,916000.0,379000.0,537000.0,SHORT,development_2019_2022,2021-04-05 00:45:00+00:00,2021-04-05 01:25:00+00:00,1.1765299999999999,1.1769299999999998,1.17593,1.1769399999999999,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-05-13,2021-05-13T0000,0,CPI,2021-05-12 12:30:00+00:00,11.5,0.8,0.6,0.20000000000000007,SHORT,development_2019_2022,2021-05-13 00:00:00+00:00,2021-05-13 00:10:00+00:00,1.2077499999999999,1.2081499999999998,1.20715,1.20716,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-05-13,2021-05-13T0015,15,CPI,2021-05-12 12:30:00+00:00,11.75,0.8,0.6,0.20000000000000007,SHORT,development_2019_2022,2021-05-13 00:15:00+00:00,2021-05-13 00:30:00+00:00,1.20725,1.20765,1.20665,1.20766,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-05-13,2021-05-13T0030,30,CPI,2021-05-12 12:30:00+00:00,12.0,0.8,0.6,0.20000000000000007,SHORT,development_2019_2022,2021-05-13 00:30:00+00:00,2021-05-13 00:40:00+00:00,1.20742,1.20782,1.20682,1.20783,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-05-13,2021-05-13T0045,45,CPI,2021-05-12 12:30:00+00:00,12.25,0.8,0.6,0.20000000000000007,SHORT,development_2019_2022,2021-05-13 00:45:00+00:00,2021-05-13 00:50:00+00:00,1.2079199999999999,1.2083199999999998,1.20732,1.20833,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-06-07,2021-06-07T0000,0,NFP,2021-06-04 12:30:00+00:00,59.5,559000.0,266000.0,293000.0,SHORT,development_2019_2022,2021-06-07 00:00:00+00:00,2021-06-07 00:05:00+00:00,1.21664,1.21704,1.21604,1.21705,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-06-07,2021-06-07T0015,15,NFP,2021-06-04 12:30:00+00:00,59.75,559000.0,266000.0,293000.0,SHORT,development_2019_2022,2021-06-07 00:15:00+00:00,2021-06-07 01:05:00+00:00,1.2169999999999999,1.2173999999999998,1.2164,1.21641,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-06-07,2021-06-07T0030,30,NFP,2021-06-04 12:30:00+00:00,60.0,559000.0,266000.0,293000.0,SHORT,development_2019_2022,2021-06-07 00:30:00+00:00,2021-06-07 01:30:00+00:00,1.21694,1.2173399999999999,1.21634,1.21635,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-06-07,2021-06-07T0045,45,NFP,2021-06-04 12:30:00+00:00,60.25,559000.0,266000.0,293000.0,SHORT,development_2019_2022,2021-06-07 00:45:00+00:00,2021-06-07 01:30:00+00:00,1.21687,1.2172699999999999,1.21627,1.21628,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-06-11,2021-06-11T0000,0,CPI,2021-06-10 12:30:00+00:00,11.5,0.6,0.8,-0.20000000000000007,LONG,development_2019_2022,2021-06-11 00:00:00+00:00,2021-06-11 01:10:00+00:00,1.21734,1.2169400000000001,1.21794,1.21793,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-06-11,2021-06-11T0015,15,CPI,2021-06-10 12:30:00+00:00,11.75,0.6,0.8,-0.20000000000000007,LONG,development_2019_2022,2021-06-11 00:15:00+00:00,2021-06-11 01:35:00+00:00,1.2178600000000002,1.2174600000000002,1.21846,1.21845,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-06-11,2021-06-11T0030,30,CPI,2021-06-10 12:30:00+00:00,12.0,0.6,0.8,-0.20000000000000007,LONG,development_2019_2022,2021-06-11 00:30:00+00:00,2021-06-11 01:25:00+00:00,1.21777,1.21737,1.21837,1.2183599999999999,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-06-11,2021-06-11T0045,45,CPI,2021-06-10 12:30:00+00:00,12.25,0.6,0.8,-0.20000000000000007,LONG,development_2019_2022,2021-06-11 00:45:00+00:00,2021-06-11 01:25:00+00:00,1.21778,1.2173800000000001,1.21838,1.21837,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-07-05,2021-07-05T0000,0,NFP,2021-07-02 12:30:00+00:00,59.5,850000.0,559000.0,291000.0,SHORT,development_2019_2022,2021-07-05 00:00:00+00:00,2021-07-05 00:15:00+00:00,1.1855499999999999,1.1859499999999998,1.18495,1.18596,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-07-05,2021-07-05T0015,15,NFP,2021-07-02 12:30:00+00:00,59.75,850000.0,559000.0,291000.0,SHORT,development_2019_2022,2021-07-05 00:15:00+00:00,2021-07-05 00:20:00+00:00,1.1857499999999999,1.1861499999999998,1.18515,1.1861599999999999,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-07-05,2021-07-05T0030,30,NFP,2021-07-02 12:30:00+00:00,60.0,850000.0,559000.0,291000.0,SHORT,development_2019_2022,2021-07-05 00:30:00+00:00,2021-07-05 01:25:00+00:00,1.18587,1.18627,1.18527,1.18628,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-07-05,2021-07-05T0045,45,NFP,2021-07-02 12:30:00+00:00,60.25,850000.0,559000.0,291000.0,SHORT,development_2019_2022,2021-07-05 00:45:00+00:00,2021-07-05 02:30:00+00:00,1.1859899999999999,1.1863899999999998,1.18539,1.1854,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-07-15,2021-07-15T0000,0,PPI,2021-07-14 12:30:00+00:00,11.5,1.0,0.8,0.19999999999999996,SHORT,development_2019_2022,2021-07-15 00:00:00+00:00,2021-07-15 00:55:00+00:00,1.1832799999999999,1.1836799999999998,1.18268,1.18369,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-07-15,2021-07-15T0015,15,PPI,2021-07-14 12:30:00+00:00,11.75,1.0,0.8,0.19999999999999996,SHORT,development_2019_2022,2021-07-15 00:15:00+00:00,2021-07-15 01:45:00+00:00,1.18333,1.18373,1.18273,1.1827400000000001,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-07-15,2021-07-15T0030,30,PPI,2021-07-14 12:30:00+00:00,12.0,1.0,0.8,0.19999999999999996,SHORT,development_2019_2022,2021-07-15 00:30:00+00:00,2021-07-15 00:55:00+00:00,1.1831099999999999,1.1835099999999998,1.18251,1.18352,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-07-15,2021-07-15T0045,45,PPI,2021-07-14 12:30:00+00:00,12.25,1.0,0.8,0.19999999999999996,SHORT,development_2019_2022,2021-07-15 00:45:00+00:00,2021-07-15 00:55:00+00:00,1.1831099999999999,1.1835099999999998,1.18251,1.18352,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-07-16,2021-07-16T0000,0,PPI,2021-07-14 12:30:00+00:00,35.5,1.0,0.8,0.19999999999999996,SHORT,development_2019_2022,2021-07-16 00:00:00+00:00,2021-07-16 00:05:00+00:00,1.18113,1.18153,1.18053,1.18154,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-07-16,2021-07-16T0015,15,PPI,2021-07-14 12:30:00+00:00,35.75,1.0,0.8,0.19999999999999996,SHORT,development_2019_2022,2021-07-16 00:15:00+00:00,2021-07-16 01:20:00+00:00,1.1815099999999998,1.1819099999999998,1.18091,1.18092,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-07-16,2021-07-16T0030,30,PPI,2021-07-14 12:30:00+00:00,36.0,1.0,0.8,0.19999999999999996,SHORT,development_2019_2022,2021-07-16 00:30:00+00:00,2021-07-16 01:40:00+00:00,1.1812,1.1816,1.1806,1.1806100000000002,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-07-16,2021-07-16T0045,45,PPI,2021-07-14 12:30:00+00:00,36.25,1.0,0.8,0.19999999999999996,SHORT,development_2019_2022,2021-07-16 00:45:00+00:00,2021-07-16 01:40:00+00:00,1.18135,1.1817499999999999,1.18075,1.18076,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-09-06,2021-09-06T0000,0,NFP,2021-09-03 12:30:00+00:00,59.5,235000.0,943000.0,-708000.0,LONG,development_2019_2022,2021-09-06 00:00:00+00:00,2021-09-06 00:00:00+00:00,1.18862,1.18822,1.18922,1.18821,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-09-06,2021-09-06T0015,15,NFP,2021-09-03 12:30:00+00:00,59.75,235000.0,943000.0,-708000.0,LONG,development_2019_2022,2021-09-06 00:15:00+00:00,2021-09-06 00:30:00+00:00,1.18822,1.18782,1.18882,1.18781,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-09-06,2021-09-06T0030,30,NFP,2021-09-03 12:30:00+00:00,60.0,235000.0,943000.0,-708000.0,LONG,development_2019_2022,2021-09-06 00:30:00+00:00,2021-09-06 01:30:00+00:00,1.18797,1.18757,1.18857,1.18756,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-09-06,2021-09-06T0045,45,NFP,2021-09-03 12:30:00+00:00,60.25,235000.0,943000.0,-708000.0,LONG,development_2019_2022,2021-09-06 00:45:00+00:00,2021-09-06 02:25:00+00:00,1.1879000000000002,1.1875000000000002,1.1885000000000001,1.1874900000000002,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-09-13,2021-09-13T0000,0,PPI,2021-09-10 12:30:00+00:00,59.5,0.7,1.0,-0.30000000000000004,LONG,development_2019_2022,2021-09-13 00:00:00+00:00,2021-09-13 00:10:00+00:00,1.1812200000000002,1.1808200000000002,1.18182,1.1808100000000001,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-09-13,2021-09-13T0015,15,PPI,2021-09-10 12:30:00+00:00,59.75,0.7,1.0,-0.30000000000000004,LONG,development_2019_2022,2021-09-13 00:15:00+00:00,2021-09-13 00:30:00+00:00,1.18099,1.18059,1.18159,1.18058,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-09-13,2021-09-13T0030,30,PPI,2021-09-10 12:30:00+00:00,60.0,0.7,1.0,-0.30000000000000004,LONG,development_2019_2022,2021-09-13 00:30:00+00:00,2021-09-13 01:00:00+00:00,1.18083,1.18043,1.18143,1.18042,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-09-13,2021-09-13T0045,45,PPI,2021-09-10 12:30:00+00:00,60.25,0.7,1.0,-0.30000000000000004,LONG,development_2019_2022,2021-09-13 00:45:00+00:00,2021-09-13 00:50:00+00:00,1.18092,1.18052,1.18152,1.18051,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-09-15,2021-09-15T0000,0,CPI,2021-09-14 12:30:00+00:00,11.5,0.3,0.5,-0.2,LONG,development_2019_2022,2021-09-15 00:00:00+00:00,2021-09-15 01:20:00+00:00,1.18032,1.17992,1.18092,1.18091,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-09-15,2021-09-15T0015,15,CPI,2021-09-14 12:30:00+00:00,11.75,0.3,0.5,-0.2,LONG,development_2019_2022,2021-09-15 00:15:00+00:00,2021-09-15 01:10:00+00:00,1.18021,1.17981,1.18081,1.1807999999999998,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-09-15,2021-09-15T0030,30,CPI,2021-09-14 12:30:00+00:00,12.0,0.3,0.5,-0.2,LONG,development_2019_2022,2021-09-15 00:30:00+00:00,2021-09-15 01:20:00+00:00,1.18033,1.1799300000000001,1.18093,1.18092,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-09-15,2021-09-15T0045,45,CPI,2021-09-14 12:30:00+00:00,12.25,0.3,0.5,-0.2,LONG,development_2019_2022,2021-09-15 00:45:00+00:00,2021-09-15 01:20:00+00:00,1.18035,1.17995,1.18095,1.1809399999999999,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-10-14,2021-10-14T0000,0,CPI,2021-10-13 12:30:00+00:00,11.5,0.4,0.3,0.10000000000000003,SHORT,development_2019_2022,2021-10-14 00:00:00+00:00,2021-10-14 00:15:00+00:00,1.1596499999999998,1.1600499999999998,1.15905,1.1600599999999999,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N37_NEUTRAL_BLS_FIRST_HOUR_CARRY,NEUTRAL,2021-10-14,2021-10-14T0015,15,CPI,2021-10-13 12:30:00+00:00,11.75,0.4,0.3,0.10000000000000003,SHORT,development_2019_2022,2021-10-14 00:15:00+00:00,2021-10-14 01:45:00+00:00,1.15994,1.16034,1.15934,1.15935,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
