candidate_id,family,regime,direction,entry_time,exit_time,entry,stop,target,exit,exit_reason,net_pips,net_r
EURF2_6534,scheduled_down_fade,chop,long,2026-04-27 21:15:00+00:00,2026-04-28 00:00:00+00:00,1.1722000000000001,1.1716942018762966,1.1725034788742223,1.1724934788742223,target,2.934788742221528,0.5802292663192287
EURF2_4975,scheduled_up_fade,chop,short,2026-04-28 18:15:00+00:00,2026-04-28 22:15:00+00:00,1.17123,1.1719862603423,1.1705493656919301,1.1715200000000001,time,-2.900000000001235,-0.38346583019041175
EURF2_5039,scheduled_up_fade,transition,short,2026-04-30 00:15:00+00:00,2026-04-30 00:45:00+00:00,1.16871,1.169397284260021,1.1680914441659809,1.168101444165981,target,6.085558340189756,0.8854499796055572
EURF2_6534,scheduled_down_fade,chop,long,2026-04-30 21:15:00+00:00,2026-05-01 00:00:00+00:00,1.17333,1.1724878807912342,1.1738352715252593,1.1724778807912342,stop,-8.521192087658225,-1.0118748033484735
EURF2_5697,scheduled_down_follow,chop,short,2026-05-01 15:15:00+00:00,2026-05-01 15:45:00+00:00,1.17695,1.1785700000000001,1.1759779999999997,1.1759879999999998,target,9.620000000001294,0.5938271604938422
EURF2_4096,scheduled_up_follow,chop,long,2026-05-04 06:15:00+00:00,2026-05-04 06:45:00+00:00,1.17355,1.17256,1.174441,1.17255,stop,-10.000000000001119,-1.010101010101076
EURF2_6534,scheduled_down_fade,chop,long,2026-05-04 21:15:00+00:00,2026-05-05 01:15:00+00:00,1.16905,1.168293836462339,1.1695036981225966,1.168283836462339,stop,-7.661635376610132,-1.013224652475308
EURF2_6534,scheduled_down_fade,chop,long,2026-05-05 21:15:00+00:00,2026-05-05 22:45:00+00:00,1.1694200000000001,1.168950367390886,1.1697017795654685,1.1696917795654684,target,2.7177956546831084,0.5787067596967447
EURF2_6534,scheduled_down_fade,chop,long,2026-05-06 21:15:00+00:00,2026-05-07 00:00:00+00:00,1.1749100000000001,1.1742548807798423,1.175303071532095,1.1752930715320948,target,3.8307153209471423,0.5847356027845318
EURF2_6734,scheduled_down_fade,transition,long,2026-05-08 15:15:00+00:00,2026-05-08 15:30:00+00:00,1.17707,1.1761246951016844,1.1776371829389896,1.1776271829389895,target,5.571829389894312,0.5894214025360553
EURF2_6734,scheduled_down_fade,transition,long,2026-05-11 15:15:00+00:00,2026-05-11 16:30:00+00:00,1.17819,1.1774864342145512,1.1786121394712694,1.1774764342145512,stop,-7.135657854488997,-1.0142133119700898
EURF2_5697,scheduled_down_follow,chop,short,2026-05-12 15:15:00+00:00,2026-05-12 18:30:00+00:00,1.17275,1.17395,1.17203,1.1739600000000001,stop,-12.100000000001554,-1.0083333333333873
EURF2_6534,scheduled_down_fade,chop,long,2026-05-12 21:15:00+00:00,2026-05-12 23:00:00+00:00,1.17374,1.1731848903973177,1.1740730657616094,1.1740630657616093,target,3.230657616093424,0.5819855395191428
EURF2_5697,scheduled_down_follow,chop,short,2026-05-13 15:15:00+00:00,2026-05-13 15:15:00+00:00,1.17085,1.1713,1.17058,1.17131,stop,-4.60000000000127,-1.0222222222223647
EURF2_3707,scheduled_ema_fade,trend_down,long,2026-05-14 12:15:00+00:00,2026-05-14 12:30:00+00:00,1.1705800000000002,1.16992,1.1711740000000002,1.16991,stop,-6.700000000001705,-1.015151515151612
EURF2_2166,scheduled_momentum,trend_down,short,2026-05-15 06:15:00+00:00,2026-05-15 06:45:00+00:00,1.16407,1.16501,1.163506,1.163516,target,5.539999999999434,0.5893617021274973
EURF2_3707,scheduled_ema_fade,trend_down,long,2026-05-15 12:15:00+00:00,2026-05-15 12:30:00+00:00,1.1627800000000001,1.1622560846827263,1.1632515237855465,1.1622460846827263,stop,-5.339153172738698,-1.0190870540912997
EURF2_2166,scheduled_momentum,trend_down,long,2026-05-18 06:15:00+00:00,2026-05-18 06:30:00+00:00,1.16287,1.16166,1.163596,1.163586,target,7.159999999999389,0.5917355371899562
EURF2_3707,scheduled_ema_fade,trend_down,short,2026-05-18 12:15:00+00:00,2026-05-18 12:30:00+00:00,1.16471,1.1651858150114331,1.16428176648971,1.1651958150114332,stop,-4.858150114332993,-1.0210165710618164
EURF2_2166,scheduled_momentum,trend_down,long,2026-05-19 06:15:00+00:00,2026-05-19 07:00:00+00:00,1.1641000000000001,1.16334,1.1645560000000001,1.16333,stop,-7.7000000000015945,-1.0131578947369266
EURF2_3707,scheduled_ema_fade,trend_down,long,2026-05-19 12:15:00+00:00,2026-05-19 13:00:00+00:00,1.16226,1.16119,1.1632230000000001,1.1611799999999999,stop,-10.80000000000192,-1.0093457943925834
EURF2_2166,scheduled_momentum,trend_down,short,2026-05-20 06:15:00+00:00,2026-05-20 06:15:00+00:00,1.15981,1.1603607184603932,1.159479568923764,1.1603707184603933,stop,-5.6071846039329465,-1.0181580984100755
EURF2_6800,scheduled_down_fade,transition,long,2026-05-20 21:15:00+00:00,2026-05-21 02:45:00+00:00,1.16276,1.16173,1.1636870000000001,1.1617199999999999,stop,-10.40000000000152,-1.0097087378641405
EURF2_6734,scheduled_down_fade,transition,long,2026-05-21 15:15:00+00:00,2026-05-21 16:30:00+00:00,1.15883,1.1576189751114883,1.1595566149331071,1.159546614933107,target,7.166149331070404,0.5917425313923068
EURF2_4495,scheduled_up_follow,transition,long,2026-05-21 21:15:00+00:00,2026-05-22 00:00:00+00:00,1.16231,1.1614,1.1631289999999999,1.16139,stop,-9.200000000000319,-1.0109890109890833
EURF2_4495,scheduled_up_follow,transition,long,2026-05-24 21:15:00+00:00,2026-05-25 01:15:00+00:00,1.1637300000000002,1.15979,1.1672760000000002,1.1645999999999999,time,8.699999999997043,0.22081218274103864
EURF2_6534,scheduled_down_fade,chop,long,2026-05-25 21:15:00+00:00,2026-05-25 23:45:00+00:00,1.16438,1.16357,1.164866,1.16356,stop,-8.20000000000043,-1.012345679012427
EURF2_6534,scheduled_down_fade,chop,long,2026-05-31 21:15:00+00:00,2026-05-31 21:45:00+00:00,1.16573,1.165107290115825,1.1661036259305049,1.1660936259305048,target,3.636259305048739,0.5839411574246719
EURF2_4096,scheduled_up_follow,chop,long,2026-06-01 06:15:00+00:00,2026-06-01 06:45:00+00:00,1.1655200000000001,1.1646,1.1663480000000002,1.166338,target,8.179999999999854,0.889130434782562
EURF2_4975,scheduled_up_fade,chop,short,2026-06-01 18:15:00+00:00,2026-06-01 22:15:00+00:00,1.16339,1.1641525878108665,1.16270367097022,1.16337,time,0.1999999999990898,0.026226487907250576
EURF2_4096,scheduled_up_follow,chop,long,2026-06-02 06:15:00+00:00,2026-06-02 12:30:00+00:00,1.1645800000000002,1.16361,1.1654530000000003,1.1654430000000002,target,8.630000000000582,0.8896907216494184
EURF2_6534,scheduled_down_fade,chop,long,2026-06-02 21:15:00+00:00,2026-06-02 23:00:00+00:00,1.16343,1.16249,1.163994,1.16248,stop,-9.500000000000064,-1.0106382978724109
EURF2_6800,scheduled_down_fade,transition,long,2026-06-03 21:15:00+00:00,2026-06-03 22:00:00+00:00,1.1599700000000002,1.1595136098081218,1.1603807511726907,1.1595036098081217,stop,-4.663901918784408,-1.0219110756059597
EURF2_4096,scheduled_up_follow,chop,long,2026-06-04 06:15:00+00:00,2026-06-04 07:15:00+00:00,1.1612900000000002,1.1605,1.1620010000000003,1.16049,stop,-8.00000000000134,-1.012658227848183
EURF2_5697,scheduled_down_follow,chop,short,2026-06-04 15:15:00+00:00,2026-06-04 18:45:00+00:00,1.1624599999999998,1.1640300000000001,1.1615179999999996,1.1615279999999997,target,9.32000000000155,0.5936305732483954
EURF2_5697,scheduled_down_follow,chop,short,2026-06-05 15:15:00+00:00,2026-06-05 17:30:00+00:00,1.1546399999999999,1.1586,1.1522639999999997,1.1522739999999998,target,23.660000000000903,0.5974747474747423
EURF2_6800,scheduled_down_fade,transition,long,2026-06-07 21:15:00+00:00,2026-06-07 21:45:00+00:00,1.15161,1.1507460379943304,1.1523875658051026,1.1507360379943303,stop,-8.739620056696928,-1.0115745830655074
EURF2_2166,scheduled_momentum,trend_down,short,2026-06-08 06:15:00+00:00,2026-06-08 09:15:00+00:00,1.1518599999999999,1.1540300000000001,1.1505579999999997,1.1505679999999998,target,12.920000000000709,0.5953917050690947
EURF2_4495,scheduled_up_follow,transition,long,2026-06-08 21:15:00+00:00,2026-06-08 23:45:00+00:00,1.15362,1.1529,1.154268,1.15289,stop,-7.300000000001194,-1.0138888888889788
EURF2_4975,scheduled_up_fade,chop,short,2026-06-09 18:15:00+00:00,2026-06-09 19:45:00+00:00,1.1549,1.1557966912061073,1.1540929779145035,1.1541029779145036,target,7.9702208549647935,0.8888478888474264
EURF2_5039,scheduled_up_fade,transition,short,2026-06-10 00:15:00+00:00,2026-06-10 00:30:00+00:00,1.15407,1.154592515015175,1.1535997364863424,1.1536097364863425,target,4.602635136574662,0.8808617939969455
EURF2_4096,scheduled_up_follow,chop,long,2026-06-10 06:15:00+00:00,2026-06-10 11:00:00+00:00,1.15572,1.15443,1.156881,1.15442,stop,-13.000000000000789,-1.0077519379845468
EURF2_5039,scheduled_up_fade,transition,short,2026-06-11 00:15:00+00:00,2026-06-11 01:00:00+00:00,1.15391,1.1545905896646256,1.153297469301837,1.1546005896646256,stop,-6.905896646256515,-1.0146931411389664
EURF2_5697,scheduled_down_follow,chop,short,2026-06-11 15:15:00+00:00,2026-06-11 17:30:00+00:00,1.15167,1.15402,1.1502599999999998,1.1540300000000001,stop,-23.600000000001398,-1.0042553191489638
EURF2_4096,scheduled_up_follow,chop,long,2026-06-15 06:15:00+00:00,2026-06-15 06:30:00+00:00,1.16103,1.1604233365457413,1.1615759971088329,1.1604133365457412,stop,-6.166634542588145,-1.0164836037672387
EURF2_5697,scheduled_down_follow,chop,short,2026-06-15 15:15:00+00:00,2026-06-15 18:30:00+00:00,1.1604299999999999,1.16191,1.1595419999999999,1.159552,target,8.779999999999344,0.5932432432431396
EURF2_5697,scheduled_down_follow,chop,short,2026-06-17 15:15:00+00:00,2026-06-17 18:00:00+00:00,1.15898,1.16018,1.1582599999999998,1.15827,target,7.099999999999884,0.5916666666666127
EURF2_4495,scheduled_up_follow,transition,long,2026-06-17 21:15:00+00:00,2026-06-18 01:15:00+00:00,1.1504,1.14837,1.1522270000000003,1.1520899999999998,time,16.899999999997473,0.8325123152707301
EURF2_3707,scheduled_ema_fade,trend_down,long,2026-06-18 12:15:00+00:00,2026-06-18 14:45:00+00:00,1.14696,1.14531,1.148445,1.1484349999999999,target,14.74999999999893,0.8939393939393674
EURF2_2166,scheduled_momentum,trend_down,long,2026-06-19 06:15:00+00:00,2026-06-19 07:00:00+00:00,1.14348,1.14176,1.144512,1.144502,target,10.219999999998564,0.5941860465115638
EURF2_3707,scheduled_ema_fade,trend_down,short,2026-06-19 12:15:00+00:00,2026-06-19 12:45:00+00:00,1.14661,1.1470301946975556,1.1462318247721996,1.1470401946975557,stop,-4.301946975557858,-1.0237984916474094
EURF2_2166,scheduled_momentum,trend_down,short,2026-06-22 06:15:00+00:00,2026-06-22 06:45:00+00:00,1.14561,1.14634,1.145172,1.14635,stop,-7.399999999999629,-1.013698630137078
EURF2_3707,scheduled_ema_fade,trend_down,long,2026-06-22 12:15:00+00:00,2026-06-22 13:00:00+00:00,1.14575,1.14472,1.1466770000000002,1.14471,stop,-10.40000000000152,-1.0097087378641405
EURF2_2166,scheduled_momentum,trend_down,long,2026-06-23 06:15:00+00:00,2026-06-23 07:00:00+00:00,1.1426,1.14188,1.143032,1.143022,target,4.219999999999224,0.5861111111109595
EURF2_2166,scheduled_momentum,trend_down,long,2026-06-24 06:15:00+00:00,2026-06-24 06:45:00+00:00,1.13745,1.13616,1.1382240000000001,1.13615,stop,-13.000000000000789,-1.0077519379845468
EURF2_2895,scheduled_reversal,trend_down,short,2026-06-24 18:15:00+00:00,2026-06-24 21:00:00+00:00,1.13523,1.1361700000000001,1.1343839999999998,1.1361800000000002,stop,-9.500000000002284,-1.0106382978724082
EURF2_2166,scheduled_momentum,trend_down,short,2026-06-25 06:15:00+00:00,2026-06-25 06:30:00+00:00,1.13635,1.13687,1.1360379999999999,1.136048,target,3.0200000000002447,0.580769230769193
EURF2_3707,scheduled_ema_fade,trend_down,long,2026-06-25 12:15:00+00:00,2026-06-25 12:30:00+00:00,1.1342400000000001,1.13331,1.1350770000000003,1.1350670000000003,target,8.270000000001332,0.8892473118280071
EURF2_6734,scheduled_down_fade,transition,long,2026-06-26 15:15:00+00:00,2026-06-26 16:15:00+00:00,1.14035,1.1391291578448977,1.1410825052930613,1.1391191578448976,stop,-12.308421551023851,-1.008191067091083
EURF2_6800,scheduled_down_fade,transition,long,2026-06-28 21:15:00+00:00,2026-06-29 02:15:00+00:00,1.13852,1.1377402207158573,1.1392218013557283,1.1392118013557282,target,6.9180135572821655,0.8871758583441348
EURF2_6800,scheduled_down_fade,transition,long,2026-06-29 21:15:00+00:00,2026-06-29 23:45:00+00:00,1.1425200000000002,1.142,1.1429880000000006,1.1419899999999998,stop,-5.300000000003635,-1.0192307692308842
EURF2_6534,scheduled_down_fade,chop,long,2026-06-30 21:15:00+00:00,2026-06-30 21:15:00+00:00,1.14235,1.14169,1.1427459999999998,1.14168,stop,-6.699999999999484,-1.015151515151617
