candidate_id,family,regime,direction,threshold,stop_atr,target_r,max_hold_bars,lookback,body_min,session,trades,trades_per_active_day,wins,win_rate,net_r,average_r,net_pips,profit_factor,maximum_drawdown_r,positive_active_month_share,top_5pct_removed_profit_factor,stage,parameter_sha256,gate_pass
EURF2_3177,scheduled_reversal,transition,dynamic,0.0,0.75,0.6,16,16,0.25,all,382,0.2044967880085653,204,0.5340314136125655,-65.34354771283195,-0.1710564076252145,-244.44332374481405,0.6408001856435197,65.34354771283196,0.3188405797101449,0.5757952048706597,development,7859e883b8609179f731f0e231bc26afdb1fc827cb35ad792ed75fc76c25233d,False
EURF2_3178,scheduled_reversal,transition,dynamic,0.0,0.75,0.6,32,16,0.25,all,382,0.2044967880085653,204,0.5340314136125655,-65.5357497967946,-0.17155955444187068,-241.76332374481248,0.6412320963019813,65.53574979679463,0.3188405797101449,0.5764146707287582,development,ee0da10fc931fb388b7af168504d6d94117fce7c8afbb78bfccb572a4fa1626a,False
EURF2_3179,scheduled_reversal,transition,dynamic,0.0,0.75,0.9,16,16,0.25,all,382,0.2044967880085653,181,0.4738219895287958,-49.22827820225204,-0.12886983822579068,-154.89832395203294,0.7597791466741136,50.425157530802984,0.36231884057971014,0.6728844186251928,development,5ccefdc001f6a8d00536dcce1016b021a3feffced90ba19d38f858a1e59cb6ab,False
EURF2_3180,scheduled_reversal,transition,dynamic,0.0,0.75,0.9,32,16,0.25,all,382,0.2044967880085653,180,0.4712041884816754,-48.935749796796685,-0.12810405705967717,-157.48832395203303,0.7627575118017992,50.13262912534761,0.36231884057971014,0.6763628662285325,development,df3aceb0b603ceb50364d37c3e7363a96bc857d8fc44992632e6df4f5a80ad6a,False
EURF2_3181,scheduled_reversal,transition,dynamic,0.0,1.25,0.6,16,16,0.25,all,382,0.2044967880085653,230,0.6020942408376964,-18.465816083477012,-0.0483398326792592,-97.92766634862505,0.8780391674751712,20.665293237992394,0.4492753623188406,0.7997946830412138,development,74ca483930e8d548838c7e3d7b9fd63d8223f31648ee71594080c9ffb51fd47a,False
EURF2_3182,scheduled_reversal,transition,dynamic,0.0,1.25,0.6,32,16,0.25,all,382,0.2044967880085653,231,0.6047120418848168,-19.030657608459837,-0.04981847541481633,-98.35273655784738,0.8760955105608681,20.10768578338326,0.4492753623188406,0.7989068165470377,development,5f92002cb12dd364b7e0038182bef7c55d5622a3bdfeab8a730f242ff8196d1c,False
EURF2_3183,scheduled_reversal,transition,dynamic,0.0,1.25,0.9,16,16,0.25,all,382,0.2044967880085653,188,0.49214659685863876,-29.011046427047855,-0.07594514771478496,-164.43695219202638,0.8475759665685519,29.01104642704784,0.4057971014492754,0.7538622985317179,development,d0ec056f6a2db29b54987bc70ebaa31f95a726df3d27cc247d8fb853d4252e80,False
EURF2_3184,scheduled_reversal,transition,dynamic,0.0,1.25,0.9,32,16,0.25,all,382,0.2044967880085653,187,0.4895287958115183,-32.330657608459575,-0.08463522934151721,-190.6032976301431,0.8361564963004762,32.33065760845956,0.37681159420289856,0.7457329452359683,development,799678884da08ddb14ed3c281374402024ee26b1275b28ea7b0b0259b0569bf5,False
EURF2_3185,scheduled_reversal,transition,dynamic,6.0,0.75,0.6,16,4,0.0,all,600,0.32119914346895073,294,0.49,-145.0458672532877,-0.24174311208881283,-577.6492423593504,0.5382611285181975,145.0458672532878,0.19444444444444445,0.481876464138105,development,2a3a03fc404eb7d7d24cd6aa90a5dab5bd055b474b78b7b8afc8ea271418f3dc,False
EURF2_3186,scheduled_reversal,transition,dynamic,6.0,0.75,0.6,32,4,0.0,all,600,0.32119914346895073,294,0.49,-145.0458672532877,-0.24174311208881283,-577.6492423593504,0.5382611285181975,145.0458672532878,0.19444444444444445,0.481876464138105,development,069b4ebade4d03a954f63f805795570b4785873a76ff3294c47a98fec1149a74,False
