variant_id,action_mode,basis_lookback_bars,basis_z_threshold,widening_bars,minimum_return_gap_atr,stop_atr,target_r,candidate_signals,executable_outcomes,policy_trades,passed,development_1_trades,development_1_trades_per_weekday,development_1_stress_net_r,development_1_stress_profit_factor,development_1_average_stress_r,development_1_closed_drawdown_r,development_1_top_winners_removed_stress_net_r,development_1_positive_month_share,development_2_trades,development_2_trades_per_weekday,development_2_stress_net_r,development_2_stress_profit_factor,development_2_average_stress_r,development_2_closed_drawdown_r,development_2_top_winners_removed_stress_net_r,development_2_positive_month_share,confirmation_trades,confirmation_trades_per_weekday,confirmation_stress_net_r,confirmation_stress_profit_factor,confirmation_average_stress_r,confirmation_closed_drawdown_r,confirmation_top_winners_removed_stress_net_r,confirmation_positive_month_share,minimum_window_pf,minimum_window_frequency
V66_ddf1c98c4c3ac024,FADE,72,1.5,1,0.1,0.75,1.5,1451,85,73,False,25,0.09578544061302682,-12.602469023006277,0.4221476808417174,-0.5040987609202511,14.039476414629972,-19.219965527169805,0.25,13,0.05,-0.2799685704402832,0.9661484394391878,-0.021536043880021786,3.4672857112338313,-6.967990779665031,0.25,35,0.13409961685823754,-0.19494612310194293,0.991079868599118,-0.005569889231484083,7.908412169580275,-7.14499942073811,0.75,0.4221476808417174,0.05
V66_73ecd139a35faa17,FADE,24,2.0,1,0.1,0.75,1.5,1268,69,59,False,18,0.06896551724137931,-9.155598320970999,0.419543034586953,-0.5086443511650555,10.482725231836806,-15.773087182192693,0.25,11,0.04230769230769231,2.0246553200110275,1.3400069233646472,0.18405957454645705,2.403353027687639,-4.652260598137811,0.3333333333333333,30,0.11494252873563218,-14.520455349761303,0.427764231160378,-0.48401517832537677,16.009824645623908,-21.42129669274321,0.16666666666666666,0.419543034586953,0.04230769230769231
V66_2db45b8a686b8e26,CATCHUP,24,2.0,1,0.1,0.75,1.5,1268,69,59,False,18,0.06896551724137931,0.8407486608967787,1.0791113813766782,0.046708258938709925,4.732749882902769,-5.766637701811735,0.4166666666666667,11,0.04230769230769231,-5.4754535828423325,0.4137301558949018,-0.4977685075311211,6.924659505628546,-7.043175216670289,0.16666666666666666,30,0.11494252873563218,2.9866013537490894,1.1724371486876208,0.09955337845830298,5.345514198441216,-3.959431213539715,0.6666666666666666,0.4137301558949018,0.04230769230769231
V66_fa18b2d082ebf4eb,FADE,24,1.5,3,0.1,0.75,1.5,2965,234,182,False,61,0.23371647509578544,-30.996108537937907,0.41115436778275655,-0.5081329268514411,32.33524545047452,-37.703721110578186,0.08333333333333333,38,0.14615384615384616,-10.193719675625271,0.6421347014635271,-0.2682557809375071,12.664662049382788,-16.988431804215164,0.4166666666666667,83,0.31800766283524906,-25.406844062294276,0.5984044555522873,-0.3061065549674009,27.220898700626574,-32.36380883355474,0.3333333333333333,0.41115436778275655,0.14615384615384616
V66_e8a71df10238525b,FADE,72,1.5,3,0.1,0.75,1.0,2269,188,151,False,56,0.21455938697318008,-24.851589309482122,0.40836974412242,-0.44377838052646645,26.613183874039212,-29.06440445857977,0.08333333333333333,30,0.11538461538461539,-5.338937176780399,0.6995870137558534,-0.17796457255934664,7.054148315076574,-9.587501444316734,0.25,65,0.24904214559386972,-20.690169022213976,0.5261516294929477,-0.31831029264944577,23.450898738949583,-25.160851156066222,0.16666666666666666,0.40836974412242,0.11538461538461539
V66_f263e536f2f3b998,FADE,24,2.0,3,0.1,0.75,1.5,2091,179,146,False,48,0.1839080459770115,-24.877915445744584,0.40770468617715405,-0.5182899051196789,26.217052358281197,-31.562216803970486,0.16666666666666666,31,0.11923076923076924,-6.518867112444553,0.7113659283630416,-0.21028603588530817,11.559889113984422,-13.293677504195838,0.3333333333333333,67,0.2567049808429119,-24.47201024186432,0.5372383692159199,-0.36525388420693017,25.98041158450791,-31.42867508402947,0.3333333333333333,0.40770468617715405,0.11923076923076924
V66_3ff9a13a8078576a,FADE,24,2.0,1,0.1,0.75,2.0,1268,69,59,False,18,0.06896551724137931,-9.658637938635048,0.43008282829355915,-0.536590996590836,9.658637938635046,-15.783843953703803,0.25,11,0.04230769230769231,5.022638403454605,1.8434679295053649,0.456603491223146,2.403353027687639,-4.153446123807104,0.3333333333333333,30,0.11494252873563218,-16.524905239773,0.40162110724429884,-0.5508301746590999,19.012979568946108,-25.813273981991976,0.25,0.40162110724429884,0.04230769230769231
V66_8e13bad664143061,CATCHUP,72,1.5,3,0.1,0.75,1.0,2269,188,151,False,56,0.21455938697318008,-8.85244951947975,0.7242750641846868,-0.15807945570499554,10.232430837268865,-13.051619589772981,0.4166666666666667,30,0.11538461538461539,-13.338999389537374,0.40143538523977607,-0.44463331298457914,14.726949584937676,-17.538184860422007,0.08333333333333333,65,0.24904214559386972,-20.689239973225938,0.5280638878192808,-0.31829599958809135,21.51486853441945,-25.142694993596663,0.08333333333333333,0.40143538523977607,0.11538461538461539
V66_c468506cd2189d4e,CATCHUP,24,2.0,3,0.1,0.5,2.0,2091,21,20,False,7,0.02681992337164751,-0.23334554330595236,0.9578980810041345,-0.03333507761513605,3.0740631305470743,-3.0740631305470743,0.16666666666666666,3,0.011538461538461539,-0.6489723924689033,0.735627757180118,-0.21632413082296775,1.2583831573734896,0.0,0.08333333333333333,10,0.038314176245210725,-5.582089768355109,0.3994488995904546,-0.558208976835511,8.153284687010549,-5.919777217978041,0.08333333333333333,0.3994488995904546,0.011538461538461539
V66_afa743a2b6a3d6d1,CATCHUP,24,2.5,3,0.1,0.5,2.0,1468,13,13,False,6,0.022988505747126436,-1.9889588478376197,0.6411374174480188,-0.33149314130626995,3.7733199975489944,-1.6748528565577856,0.08333333333333333,2,0.007692307692307693,0.6094107649045863,1.5093770769295656,0.30470538245229317,1.1963843535677068,0.0,0.08333333333333333,5,0.019157088122605363,-2.8898345199788658,0.3910777632888248,-0.5779669039957731,4.745818670684506,0.0,0.08333333333333333,0.3910777632888248,0.007692307692307693
V66_97cddc85ea63a7a6,CATCHUP,24,2.0,1,0.1,0.75,1.0,1268,69,59,False,18,0.06896551724137931,0.34420406650096336,1.0417128123667003,0.01912244813894241,2.7038706776646495,-3.7710804677941834,0.25,11,0.04230769230769231,-4.973719966708124,0.3910676136626274,-0.4521563606098295,5.732308197679425,-7.02034512830985,0.16666666666666666,30,0.11494252873563218,-0.5086820596518467,0.96605000814604,-0.016956068655061555,3.5473905594262742,-4.955397182066942,0.4166666666666667,0.3910676136626274,0.04230769230769231
V66_55fe7d3a6c96ba05,FADE,24,2.0,1,0.1,0.5,2.0,1268,12,11,False,4,0.01532567049808429,-2.428363477817608,0.4209984973787894,-0.607090869454402,4.1940538441163095,0.0,0.08333333333333333,2,0.007692307692307693,0.5452324890588536,1.4557335503702717,0.2726162445294268,1.1963843535677068,0.0,0.08333333333333333,5,0.019157088122605363,-2.965610057975656,0.3849852397085204,-0.5931220115951312,4.822014444938097,0.0,0.08333333333333333,0.3849852397085204,0.007692307692307693
V66_891c3570bdfd1278,FADE,24,2.0,3,0.1,0.75,2.0,2091,179,146,False,48,0.1839080459770115,-24.3895158060416,0.4497851358475162,-0.5081149126258667,24.389515806041597,-33.5463805186731,0.16666666666666666,31,0.11923076923076924,-0.5236588332586596,0.9768141030358529,-0.016892220427698695,10.060662326603948,-9.796174025239237,0.4166666666666667,67,0.2567049808429119,-38.79217794791053,0.37432076386110025,-0.5789877305658289,38.79217794791053,-48.182337901715975,0.08333333333333333,0.37432076386110025,0.11923076923076924
V66_b863ae05c19693eb,FADE,24,2.5,1,0.1,0.75,1.5,958,49,44,False,16,0.06130268199233716,-6.7949847062288935,0.49338318006314863,-0.42468654413930584,8.122111617094705,-13.412473567450588,0.25,7,0.026923076923076925,-0.7447930473432107,0.8422708623324354,-0.10639900676331582,2.309982536000874,-2.411992479883395,0.16666666666666666,21,0.08045977011494253,-11.550935389023081,0.3723444189510168,-0.5500445423344325,13.657716293116678,-18.40330228517736,0.16666666666666666,0.3723444189510168,0.026923076923076925
V66_9cf37997e0058eea,CATCHUP,24,1.5,3,0.1,0.5,2.0,2965,30,28,False,9,0.034482758620689655,0.3230196798203584,1.0476529339959006,0.035891075535595375,3.0740631305470743,-5.545020528140178,0.25,5,0.019230769230769232,-3.1214140232251295,0.36649451373809494,-0.624282804645026,3.1214140232251295,0.0,0.08333333333333333,14,0.05363984674329502,-7.512427563591762,0.42152719063780464,-0.5366019688279831,10.083622482247204,-10.750109783005332,0.16666666666666666,0.36649451373809494,0.019230769230769232
V66_b9d3e385c72c0843,FADE,24,1.5,3,0.1,0.75,1.0,2965,234,182,False,61,0.23371647509578544,-30.661983793225264,0.3592823866695467,-0.5026554720200863,31.50112070576191,-34.87229024723049,0.08333333333333333,38,0.14615384615384616,-12.764297081479894,0.510913106690379,-0.3359025547757867,14.419772538323357,-17.059770264009998,0.0,83,0.31800766283524906,-29.383303734102213,0.4879962198168531,-0.3540157076397857,30.76479218488284,-33.84100204492958,0.08333333333333333,0.3592823866695467,0.14615384615384616
V66_4ff12a28648c4ca9,FADE,24,2.0,3,0.1,0.75,1.0,2091,179,146,False,48,0.1839080459770115,-25.37117736101836,0.3396274266116997,-0.5285661950212158,26.210314273554992,-29.556374231799083,0.08333333333333333,31,0.11923076923076924,-8.515311057265405,0.5784218814500964,-0.27468745346017437,10.185359699081669,-12.790882502956684,0.16666666666666666,67,0.2567049808429119,-26.951223633304537,0.4402077715710739,-0.40225706915379905,28.332712084085163,-31.40837348443411,0.08333333333333333,0.3396274266116997,0.11923076923076924
V66_1a1e3efbb5ced8c1,FADE,24,1.5,1,0.1,0.75,2.0,1743,89,74,False,22,0.0842911877394636,-14.392016608859079,0.33618670868045697,-0.6541825731299581,14.39201660885908,-20.517222623927836,0.16666666666666666,12,0.046153846153846156,3.8653352282216478,1.5434909698547257,0.32211126901847065,3.4672857112338313,-5.3107492990400615,0.3333333333333333,40,0.1532567049808429,-19.820877843105347,0.43729754988930836,-0.49552194607763367,25.8576504091195,-29.238820068070883,0.25,0.33618670868045697,0.046153846153846156
V66_0affe8285998eb51,FADE,24,1.5,1,0.1,0.75,1.5,1743,89,74,False,22,0.0842911877394636,-13.888976991195028,0.32270255190958763,-0.6313171359634103,15.21610390206084,-20.506465852416724,0.16666666666666666,12,0.046153846153846156,0.8673521447780703,1.1219552847394014,0.07227934539817253,3.4672857112338313,-5.809563773370769,0.3333333333333333,40,0.1532567049808429,-15.902219977308203,0.5066755496521248,-0.3975554994327051,20.031670407657693,-22.839167971877462,0.25,0.32270255190958763,0.046153846153846156
V66_eb0fcb426d25153d,CATCHUP,24,2.0,3,0.1,0.5,1.0,2091,21,20,False,7,0.02681992337164751,-3.2294459739604893,0.4173196073475648,-0.4613494248514985,4.017706693017243,-3.0740631305470743,0.08333333333333333,3,0.011538461538461539,-1.6483929239436832,0.3284932619498196,-0.5494643079812277,1.6483929239436832,0.0,0.08333333333333333,10,0.038314176245210725,-5.579582353902298,0.31823470105143203,-0.5579582353902298,6.435566504607908,-5.919777217978041,0.08333333333333333,0.31823470105143203,0.011538461538461539
V66_6b25b6ab38a3f8a3,CATCHUP,72,2.5,3,0.1,0.5,2.0,1307,14,14,False,6,0.022988505747126436,1.6045249016478558,1.4331255133165874,0.2674208169413093,3.7045264070487804,-1.2361926855932661,0.16666666666666666,2,0.007692307692307693,0.6094107649045863,1.5093770769295656,0.30470538245229317,1.1963843535677068,0.0,0.08333333333333333,6,0.022988505747126436,-4.062480695237688,0.31359215590809514,-0.6770801158729479,5.918464845943328,-1.2341881136634079,0.08333333333333333,0.31359215590809514,0.007692307692307693
V66_d1a2c6c58553a759,FADE,24,1.5,1,0.1,0.5,2.0,1743,13,12,False,4,0.01532567049808429,-2.428363477817608,0.4209984973787894,-0.607090869454402,4.1940538441163095,0.0,0.08333333333333333,2,0.007692307692307693,0.5452324890588536,1.4557335503702717,0.2726162445294268,1.1963843535677068,0.0,0.08333333333333333,6,0.022988505747126436,-4.2042370702148455,0.3063049348949694,-0.700706178369141,6.060641457177287,-1.2386270122391896,0.08333333333333333,0.3063049348949694,0.007692307692307693
V66_bf791c2219740836,FADE,24,1.5,1,0.1,0.5,1.5,1743,13,12,False,4,0.01532567049808429,-2.928363477817635,0.30178209754609314,-0.7320908694544087,4.1940538441163095,0.0,0.0,2,0.007692307692307693,0.045232489058766756,1.0378076568152033,0.022616244529383378,1.1963843535677068,0.0,0.08333333333333333,6,0.022988505747126436,-2.201368791913656,0.5441663879953764,-0.366894798652276,4.82932529313202,-1.2386270122391896,0.16666666666666666,0.30178209754609314,0.007692307692307693
V66_d401b87564eea08c,FADE,24,2.0,1,0.1,0.5,1.5,1268,12,11,False,4,0.01532567049808429,-2.928363477817635,0.30178209754609314,-0.7320908694544087,4.1940538441163095,0.0,0.0,2,0.007692307692307693,0.045232489058766756,1.0378076568152033,0.022616244529383378,1.1963843535677068,0.0,0.08333333333333333,5,0.019157088122605363,-0.9627417796744662,0.7318789537963964,-0.19254835593489322,3.5906982808928305,0.0,0.16666666666666666,0.30178209754609314,0.007692307692307693
V66_5a2d63077e517c54,FADE,24,2.5,1,0.1,0.75,1.0,958,49,44,False,16,0.06130268199233716,-9.292877855274188,0.30714660434998653,-0.5808048659546368,10.120004766139973,-13.412473567450588,0.0,7,0.026923076923076925,-2.2443993142116128,0.5246905570949297,-0.3206284734588018,3.096809745166458,-2.411992479883395,0.16666666666666666,21,0.08045977011494253,-12.04638355410653,0.3009079069764813,-0.573637312100311,12.382925140013361,-16.410720566452625,0.0,0.3009079069764813,0.026923076923076925
V66_790c5c71695ea9fb,FADE,24,2.5,3,0.1,0.75,2.0,1468,123,104,False,37,0.1417624521072797,-26.337267975913505,0.29201565630668624,-0.7118180534030677,27.299132847184232,-35.424417710001634,0.0,23,0.08846153846153847,-0.06922065198245742,0.9958385125668002,-0.00300959356445467,8.278658863074558,-9.337115477427536,0.4166666666666667,44,0.1685823754789272,-18.88966085035331,0.5013854166575012,-0.4293104738716661,20.872760534556452,-28.278740932948295,0.25,0.29201565630668624,0.08846153846153847
V66_aa72aeef414e1e29,CATCHUP,24,2.0,3,0.1,0.5,1.5,2091,21,20,False,7,0.02681992337164751,-1.7294459739604808,0.6879606386656353,-0.24706371056578297,3.0740631305470743,-3.0740631305470743,0.08333333333333333,3,0.011538461538461539,-1.1489723924688346,0.5319424803580276,-0.38299079748961157,1.2583831573734896,0.0,0.08333333333333333,10,0.038314176245210725,-6.581717041826206,0.2919036461110644,-0.6581717041826206,8.153284687010547,-5.919777217978041,0.08333333333333333,0.2919036461110644,0.011538461538461539
V66_7424fc5e0e09d970,CATCHUP,24,2.5,3,0.1,0.5,1.5,1468,13,13,False,6,0.022988505747126436,-2.985059278492185,0.46141365221553593,-0.4975098797486975,4.27331999754899,-1.6748528565577856,0.0,2,0.007692307692307693,0.10941076490465496,1.091451183374627,0.05470538245232748,1.1963843535677068,0.0,0.08333333333333333,5,0.019157088122605363,-3.389834519978952,0.28572186271709704,-0.6779669039957904,4.745818670684506,0.0,0.08333333333333333,0.28572186271709704,0.007692307692307693
V66_6fdb798e04dabb4f,CATCHUP,24,2.5,3,0.1,0.5,1.0,1468,13,13,False,6,0.022988505747126436,-3.9850592784922303,0.2809862980034817,-0.6641765464153717,4.773319997548985,-1.6748528565577856,0.0,2,0.007692307692307693,-0.3900097665701937,0.6740096396219528,-0.19500488328509685,1.1963843535677068,0.0,0.08333333333333333,5,0.019157088122605363,-1.8876998320551075,0.4806728536353181,-0.3775399664110215,3.6348953550167913,0.0,0.16666666666666666,0.2809862980034817,0.007692307692307693
V66_6d941f66a8f24657,FADE,72,2.0,1,0.1,0.75,1.0,1084,77,68,False,24,0.09195402298850575,-14.853159266395112,0.277676936979998,-0.6188816360997963,15.680286177260895,-18.972754978571512,0.0,12,0.046153846153846156,-4.11881528719463,0.5019857946411576,-0.3432346072662192,4.9712257181494754,-8.27047751424446,0.08333333333333333,32,0.12260536398467432,-8.72968913968832,0.5778806840068408,-0.27280278561526,12.114856459327381,-13.162052337870392,0.25,0.277676936979998,0.046153846153846156
V66_1619fc4f512cae54,FADE,72,2.5,1,0.1,0.75,1.0,839,66,58,False,21,0.08045977011494253,-12.99642848934142,0.27362893792539617,-0.6188775471114962,14.637049178637547,-17.11547888233498,0.0,10,0.038461538461538464,-3.7282948848439066,0.46958884438070086,-0.3728294884843907,5.403383851937121,-5.880103681851471,0.08333333333333333,27,0.10344827586206896,-8.999804972748041,0.5110522708292772,-0.3333261101017793,11.560054108129663,-13.410910663649846,0.08333333333333333,0.27362893792539617,0.038461538461538464
V66_ece4a13164d74f6d,CATCHUP,24,1.5,3,0.1,0.5,1.5,2965,30,28,False,9,0.034482758620689655,-1.6724480903065944,0.753274913456442,-0.1858275655896216,3.0740631305470743,-5.545020528140178,0.16666666666666666,5,0.019230769230769232,-3.6214140232250607,0.26501718943119906,-0.7242828046450122,3.6214140232250607,0.0,0.08333333333333333,14,0.05363984674329502,-9.012054837062811,0.30605271923189226,-0.6437182026473437,10.583622482247153,-10.750109783005332,0.16666666666666666,0.26501718943119906,0.019230769230769232
V66_b0d0ef2f525698e2,CATCHUP,72,2.0,3,0.1,0.5,2.0,1683,17,17,False,8,0.03065134099616858,-1.4695382288992185,0.7832088488691092,-0.1836922786124023,3.7045264070487804,-4.310255816140341,0.16666666666666666,2,0.007692307692307693,0.6094107649045863,1.5093770769295656,0.30470538245229317,1.1963843535677068,0.0,0.08333333333333333,7,0.02681992337164751,-5.185777884191214,0.26356814409631296,-0.7408254120273163,7.041762034896855,-2.4619189298320716,0.08333333333333333,0.26356814409631296,0.007692307692307693
V66_860ac82cb4beded0,FADE,72,1.5,1,0.1,0.75,1.0,1451,85,73,False,25,0.09578544061302682,-16.09926949789373,0.2618113006959891,-0.6439707799157491,16.926396408759512,-20.21886521007013,0.0,13,0.05,-3.2777295458173237,0.6036831561210337,-0.252133041985948,4.130139976772169,-7.467990779665019,0.16666666666666666,35,0.13409961685823754,-6.1815969238831805,0.7011236584960927,-0.17661705496809088,9.566764243522243,-10.63188868834173,0.3333333333333333,0.2618113006959891,0.05
V66_8fb1d7e6afe09ddd,FADE,24,2.0,1,0.1,0.75,1.0,1268,69,59,False,18,0.06896551724137931,-11.653491470016293,0.2611787828591532,-0.647416192778683,12.480618380882076,-15.773087182192693,0.0,11,0.04230769230769231,-0.9741166279049583,0.8364134406588745,-0.08855605708226894,2.403353027687639,-5.1522605981378,0.3333333333333333,30,0.11494252873563218,-14.507919650601549,0.3676495317695146,-0.4835973216867183,15.314763571463704,-18.91003454812468,0.0,0.2611787828591532,0.04230769230769231
V66_6cba88966d01a0dc,CATCHUP,72,2.5,3,0.1,0.5,1.5,1307,14,14,False,6,0.022988505747126436,0.10842447099332753,1.0292681058466808,0.018070745165554587,3.7045264070487804,-1.2361926855932661,0.16666666666666666,2,0.007692307692307693,0.10941076490465496,1.091451183374627,0.05470538245232748,1.1963843535677068,0.0,0.08333333333333333,6,0.022988505747126436,-4.562480695237774,0.22911078903087204,-0.7604134492062956,5.918464845943328,-1.2341881136634079,0.08333333333333333,0.22911078903087204,0.007692307692307693
V66_b4e2931ffd49ef37,FADE,24,2.0,3,0.1,0.5,2.0,2091,21,20,False,7,0.02681992337164751,-6.230186598206194,0.22082510450534842,-0.8900266568865991,6.78413768356169,-3.0740631305470743,0.0,3,0.011538461538461539,-0.6483929239437924,0.7287069981834292,-0.21613097464793082,2.390009766570353,0.0,0.08333333333333333,10,0.038314176245210725,0.4148696598138213,1.0593688694330061,0.04148696598138213,4.701228495253207,-5.879211375893959,0.25,0.22082510450534842,0.011538461538461539
V66_8731f3e9c03b4a7d,FADE,24,2.5,3,0.1,0.75,1.5,1468,123,104,False,37,0.1417624521072797,-29.332837095317277,0.21149037027745163,-0.792779380954521,29.43573476234156,-35.92372105574044,0.0,23,0.08846153846153847,-4.5652850140929075,0.7255389010213537,-0.19849065278664815,9.27788565045505,-11.335573589282605,0.4166666666666667,44,0.1685823754789272,-12.978583462050793,0.610019557060868,-0.2949678059556998,15.860288054592383,-19.918192887787114,0.25,0.21149037027745163,0.08846153846153847
V66_0de1bdfd1def2a48,FADE,24,1.5,1,0.1,0.75,1.0,1743,89,74,False,22,0.0842911877394636,-16.386870140240323,0.20089252540270836,-0.7448577336472874,17.213997051106105,-20.506465852416724,0.0,12,0.046153846153846156,-2.1314198031379155,0.7003086802103965,-0.17761831692815963,3.4672857112338313,-6.3095637733707575,0.25,40,0.1532567049808429,-17.88797744730682,0.39978676606006547,-0.4471994361826705,20.391312881489764,-22.32569109389441,0.08333333333333333,0.20089252540270836,0.046153846153846156
V66_999270b7ccfe0b48,CATCHUP,72,1.5,3,0.1,0.5,2.0,2269,20,20,False,9,0.034482758620689655,-2.7312665565175633,0.6603036593448409,-0.3034740618352848,4.9662547346671255,-5.5719841437586854,0.08333333333333333,2,0.007692307692307693,0.6094107649045863,1.5093770769295656,0.30470538245229317,1.1963843535677068,0.0,0.08333333333333333,9,0.034482758620689655,-7.534968687084121,0.1976353393275545,-0.8372187430093468,9.390952837789763,-4.844152003845141,0.08333333333333333,0.1976353393275545,0.007692307692307693
V66_fcc4a243b7b07015,CATCHUP,72,2.0,3,0.1,0.5,1.5,1683,17,17,False,8,0.03065134099616858,-2.9656386595537465,0.5624991536800498,-0.3707048324442183,4.2538993786105515,-4.310255816140341,0.08333333333333333,2,0.007692307692307693,0.10941076490465496,1.091451183374627,0.05470538245232748,1.1963843535677068,0.0,0.08333333333333333,7,0.02681992337164751,-5.685777884191301,0.1925631885862806,-0.8122539834559002,7.0417620348968555,-2.4619189298320716,0.08333333333333333,0.1925631885862806,0.007692307692307693
V66_646f142903392a6c,FADE,24,2.5,3,0.1,0.75,1.0,1468,123,104,False,37,0.1417624521072797,-28.329000358901148,0.1857969537184605,-0.7656486583486797,28.329000358901144,-32.452322455265275,0.0,23,0.08846153846153847,-7.06270064117863,0.5422733418690325,-0.30707394092081,8.276062331480835,-11.333750270308316,0.08333333333333333,44,0.1685823754789272,-16.469521143165778,0.4675479786001314,-0.37430729870831314,17.31076893346068,-20.910744311389667,0.08333333333333333,0.1857969537184605,0.08846153846153847
V66_23a021a1cf91069a,FADE,24,1.5,1,0.1,0.5,1.0,1743,13,12,False,4,0.01532567049808429,-3.4276228535718807,0.1827422868258185,-0.8569057133929702,4.1940538441163095,0.0,0.0,2,0.007692307692307693,-0.4547675109411632,0.619881763260266,-0.2273837554705816,1.1963843535677068,0.0,0.08333333333333333,6,0.022988505747126436,-3.200277125831074,0.3373241743764252,-0.5333795209718456,4.82932529313202,-1.2386270122391896,0.08333333333333333,0.1827422868258185,0.007692307692307693
V66_8a9231758bd32d96,FADE,24,2.0,1,0.1,0.5,1.0,1268,12,11,False,4,0.01532567049808429,-3.4276228535718807,0.1827422868258185,-0.8569057133929702,4.1940538441163095,0.0,0.0,2,0.007692307692307693,-0.4547675109411632,0.619881763260266,-0.2273837554705816,1.1963843535677068,0.0,0.08333333333333333,5,0.019157088122605363,-1.961650113591884,0.45368561763309223,-0.3923300227183768,3.5906982808928305,0.0,0.08333333333333333,0.1827422868258185,0.007692307692307693
V66_b9426303c6566c1b,FADE,24,1.5,3,0.1,0.5,2.0,2965,30,28,False,9,0.034482758620689655,-8.673188714552332,0.16914559050096337,-0.9636876349502591,9.227139799907828,-5.554642511608744,0.0,5,0.019230769230769232,-0.5105200217187038,0.8579100152650613,-0.10210400434374076,2.396550241161483,0.0,0.16666666666666666,14,0.05363984674329502,4.480814926387305,1.5446721867588662,0.32005820902766463,2.919756193212833,-4.710837887298645,0.5,0.16914559050096337,0.019230769230769232
V66_f742e67011fc36c0,CATCHUP,24,1.5,3,0.1,0.5,1.0,2965,30,28,False,9,0.034482758620689655,-3.67244809030656,0.4582282833415139,-0.40804978781184004,4.4607088093633145,-5.545020528140178,0.0,5,0.019230769230769232,-4.1208345546999094,0.16365747095519415,-0.8241669109399818,4.1208345546999094,0.0,0.08333333333333333,14,0.05363984674329502,-8.509920149139136,0.283419377264001,-0.607851439224224,9.365904299844747,-10.750109783005332,0.08333333333333333,0.16365747095519415,0.019230769230769232
V66_a4eb2c34122f15fc,FADE,24,2.0,3,0.1,0.5,1.5,2091,21,20,False,7,0.02681992337164751,-6.73018659820622,0.1582928766809816,-0.9614552283151744,6.78413768356169,-3.0740631305470743,0.0,3,0.011538461538461539,-1.1483929239438793,0.5195028321613032,-0.3827976413146264,2.390009766570353,0.0,0.08333333333333333,10,0.038314176245210725,0.9181077513281957,1.1594855262006494,0.09181077513281957,3.469912331207939,-5.756683839592567,0.25,0.1582928766809816,0.011538461538461539
V66_c99ad7ddd81a6004,CATCHUP,72,2.5,3,0.1,0.5,1.0,1307,14,14,False,6,0.022988505747126436,-1.3915755290066807,0.6243580484785145,-0.2319292548344468,3.7045264070487804,-1.2361926855932661,0.08333333333333333,2,0.007692307692307693,-0.3900097665701937,0.6740096396219528,-0.19500488328509685,1.1963843535677068,0.0,0.08333333333333333,6,0.022988505747126436,-5.062480695237718,0.1446294221536729,-0.8437467825396197,5.918464845943328,-1.2341881136634079,0.08333333333333333,0.1446294221536729,0.007692307692307693
V66_3c0be735e73e311f,CATCHUP,72,1.5,3,0.1,0.5,1.5,2269,20,20,False,9,0.034482758620689655,-4.227366987172092,0.47422887278356723,-0.46970744301912126,5.515627706228896,-5.5719841437586854,0.0,2,0.007692307692307693,0.10941076490465496,1.091451183374627,0.05470538245232748,1.1963843535677068,0.0,0.08333333333333333,9,0.034482758620689655,-8.034968687084207,0.1443926057480549,-0.892774298564912,9.390952837789763,-4.844152003845141,0.08333333333333333,0.1443926057480549,0.007692307692307693
V66_30d225559f56378c,CATCHUP,72,2.0,3,0.1,0.5,1.0,1683,17,17,False,8,0.03065134099616858,-4.465638659553755,0.34121418109384866,-0.5582048324442194,5.25389937861051,-4.310255816140341,0.0,2,0.007692307692307693,-0.3900097665701937,0.6740096396219528,-0.19500488328509685,1.1963843535677068,0.0,0.08333333333333333,7,0.02681992337164751,-6.1857778841912445,0.12155823307626842,-0.8836825548844635,7.041762034896855,-2.4619189298320716,0.08333333333333333,0.12155823307626842,0.007692307692307693
V66_500f358c749c3da4,FADE,24,1.5,3,0.1,0.5,1.5,2965,30,28,False,9,0.034482758620689655,-9.173188714552358,0.12124772750940699,-1.0192431905058177,9.227139799907828,-5.554642511608744,0.0,5,0.019230769230769232,-1.1217202132697932,0.6877983209281492,-0.22434404265395863,2.396550241161483,0.0,0.16666666666666666,14,0.05363984674329502,3.4854439688766616,1.498254336755311,0.24896028349119012,3.419108364310171,-3.207226486925207,0.4166666666666667,0.12124772750940699,0.019230769230769232
V66_1d1d08c9b6f5c5f2,FADE,24,2.0,3,0.1,0.5,1.0,2091,21,20,False,7,0.02681992337164751,-7.229445973960466,0.09585327462475364,-1.0327779962800665,7.229445973960466,-3.0740631305470743,0.0,3,0.011538461538461539,-1.6483929239438093,0.3102986661392428,-0.5494643079812698,2.390009766570353,0.0,0.08333333333333333,10,0.038314176245210725,-1.5800732175174301,0.725523710951397,-0.158007321751743,3.46991233120794,-5.756683839592567,0.25,0.09585327462475364,0.011538461538461539
V66_6eaea8c9385caaba,CATCHUP,72,1.5,3,0.1,0.5,1.0,2269,20,20,False,9,0.034482758620689655,-5.7273669871721005,0.28766908433420263,-0.6363741096857889,6.515627706228854,-5.5719841437586854,0.0,2,0.007692307692307693,-0.3900097665701937,0.6740096396219528,-0.19500488328509685,1.1963843535677068,0.0,0.08333333333333333,9,0.034482758620689655,-8.534968687084152,0.0911498721685704,-0.9483298541204613,9.390952837789763,-4.844152003845141,0.08333333333333333,0.0911498721685704,0.007692307692307693
