trade_id,source_id,entry_time_utc,exit_time_utc,pnl_usd
2023-01-16 09:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-01-16T09:00:00Z,2023-01-17T01:32:30.000Z,-7.6
V7_20230116T160000Z_SHORT,V7_SWING_HEALTH,2023-01-16T16:00:00Z,2023-01-17T04:20:00.000Z,6.345138888888889
V9_BREAK_20230117T013500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2023-01-17T01:35:00Z,2023-01-17T06:55:00.000Z,6.447222222222222
V9_BREAK_20230117T131500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2023-01-17T13:15:00Z,2023-01-17T14:15:00.000Z,6.510416666666667
V9_BREAK_20230118T070500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2023-01-18T07:05:00Z,2023-01-18T08:15:00.000Z,6.507986111111111
V7_20230118T140500Z_SHORT,V7_SWING_HEALTH,2023-01-18T14:05:00Z,2023-01-18T15:55:00.000Z,8.583837622909517
2023-01-19 10:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-01-19T10:00:00Z,2023-01-19T13:18:40.000Z,6.7
2023-01-19 13:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-01-19T13:00:00Z,2023-01-19T18:26:05.000Z,13.83
2023-01-13 13:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-01-13T13:45:00Z,2023-01-19T19:09:40.000Z,25.0
2023-01-20 12:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-01-20T12:30:00Z,2023-01-20T12:35:40.000Z,-3.8099999999999996
2023-01-20 12:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-01-20T12:00:00Z,2023-01-20T12:52:20.000Z,-3.8099999999999996
2023-01-20 11:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-01-20T11:15:00Z,2023-01-20T12:52:25.000Z,-3.8
V7_20230123T093500Z_SHORT,V7_SWING_HEALTH,2023-01-23T09:35:00Z,2023-01-23T10:05:00.000Z,-3.982291666666667
V7_20230125T064500Z_SHORT,V7_SWING_HEALTH,2023-01-25T06:45:00Z,2023-01-25T10:15:00.000Z,6.473958333333333
V7_20230125T234000Z_SHORT,V7_SWING_HEALTH,2023-01-25T23:40:00Z,2023-01-26T07:20:00.000Z,6.413194444444445
V7_20230126T085000Z_SHORT,V7_SWING_HEALTH,2023-01-26T08:50:00Z,2023-01-26T09:20:00.000Z,6.517708333333333
V7_20230127T085000Z_SHORT,V7_SWING_HEALTH,2023-01-27T08:50:00Z,2023-01-27T10:30:00.000Z,-3.9993055555555554
V7_20230127T130000Z_SHORT,V7_SWING_HEALTH,2023-01-27T13:00:00Z,2023-01-27T13:35:00.000Z,-3.9835069444444446
2023-01-12 20:00:00|LONG|h4_d1_long_best_box2_atr80,R1_BOX,2023-01-12T20:00:00Z,2023-01-31T06:06:00.000Z,14.87300000000003
V7_20230131T093000Z_LONG,V7_SWING_HEALTH,2023-01-31T09:30:00Z,2023-01-31T09:55:00.000Z,-3.981076388888889
V7_20230131T101000Z_LONG,V7_SWING_HEALTH,2023-01-31T10:10:00Z,2023-01-31T11:35:00.000Z,-3.9956597222222223
2023-02-01 09:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-02-01T09:30:00Z,2023-02-01T12:21:45.000Z,6.7
2023-02-01 09:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-02-01T09:45:00Z,2023-02-01T13:33:25.000Z,4.242000000000125
2023-02-01 10:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-02-01T10:15:00Z,2023-02-01T13:33:25.000Z,4.15199999999988
2023-02-01 10:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-02-01T10:30:00Z,2023-02-01T13:33:25.000Z,2.8349999999998907
2023-02-01 13:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-02-01T13:30:00Z,2023-02-01T13:33:25.000Z,-1.4779999999998106
2023-02-01 14:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-02-01T14:30:00Z,2023-02-01T16:12:35.000Z,-6.8
2023-02-01 14:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-02-01T14:45:00Z,2023-02-01T16:12:35.000Z,-8.430000000000001
V7_20230207T080500Z_SHORT,V7_SWING_HEALTH,2023-02-07T08:05:00Z,2023-02-07T11:15:00.000Z,6.4788194444444445
V7_20230208T070000Z_LONG,V7_SWING_HEALTH,2023-02-08T07:00:00Z,2023-02-08T08:00:00.000Z,6.510416666666667
V9_BREAK_20230208T081000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2023-02-08T08:10:00Z,2023-02-08T13:15:00.000Z,-4.545552359247484
V9_BREAK_20230209T070500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2023-02-09T07:05:00Z,2023-02-09T07:25:00.000Z,-3.979861111111111
V9_BREAK_20230209T130000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2023-02-09T13:00:00Z,2023-02-09T14:00:00.000Z,6.510416666666667
V9_BREAK_20230210T064500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2023-02-10T06:45:00Z,2023-02-10T07:50:00.000Z,6.509201388888889
V7_20230210T070500Z_LONG,V7_SWING_HEALTH,2023-02-10T07:05:00Z,2023-02-10T08:05:00.000Z,6.510416666666667
V9_BREAK_20230213T084000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2023-02-13T08:40:00Z,2023-02-13T10:15:00.000Z,6.501909722222222
V9_BREAK_20230213T133500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2023-02-13T13:35:00Z,2023-02-13T18:37:25.000Z,1.6982986111111833
V9_BREAK_20230214T133500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2023-02-14T13:35:00Z,2023-02-14T14:30:00.000Z,13.02276578261256
V9_BREAK_20230214T170500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2023-02-14T17:05:00Z,2023-02-15T06:35:00.000Z,-8.143515891862489
V9_BREAK_20230215T063500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2023-02-15T06:35:00Z,2023-02-15T07:40:00.000Z,6.509201388888889
V9_BREAK_20230216T135500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2023-02-16T13:55:00Z,2023-02-16T14:15:00.000Z,-5.902346896725474
V9_BREAK_20230216T143500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2023-02-16T14:35:00Z,2023-02-16T16:50:00.000Z,9.988255244502062
V9_BREAK_20230217T070500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2023-02-17T07:05:00Z,2023-02-17T07:45:00.000Z,-3.984722222222222
V7_20230217T074000Z_SHORT,V7_SWING_HEALTH,2023-02-17T07:40:00Z,2023-02-17T09:55:00.000Z,-4.0078125
3d5125eff04c0bcf75773d1f,R4_CHOP,2023-02-22T08:45:00.026000Z,2023-02-22T11:07:45.000Z,-3.8694693515822474
2f00227a3b9df9f52e47b380,R4_CHOP,2023-02-24T04:00:00.063000Z,2023-02-24T11:41:35.000Z,6.7227435110756835
7caffe04ae87bbd1e415c926,R3_COMPRESSION,2023-02-24T14:00:00.027000Z,2023-02-24T20:00:05.000Z,3.6157208969567454
ff827827670aff8a85b85744,R3_COMPRESSION,2023-02-27T04:00:00.051000Z,2023-02-27T06:12:15.000Z,-4.075467367910455
V7_20230228T065000Z_SHORT,V7_SWING_HEALTH,2023-02-28T06:50:00Z,2023-02-28T08:10:00.000Z,6.5055555555555555
V7_20230228T200000Z_SHORT,V7_SWING_HEALTH,2023-02-28T20:00:00Z,2023-03-01T05:20:00.000Z,-4.111111111111112
V25_796a5e50a3776e316680c883,V25_CHOP,2023-03-01T02:30:01.396000Z,2023-03-01T06:55:15.000Z,6.930989879672457
V25_5b3ffc59c924bbf3b05bcdf9,V25_CHOP,2023-03-01T07:05:00.354000Z,2023-03-01T09:20:55.000Z,-4.259811318506387
V7_20230302T114500Z_SHORT,V7_SWING_HEALTH,2023-03-02T11:45:00Z,2023-03-03T00:05:00.000Z,-4.154861111111111
V7_20230303T085500Z_SHORT,V7_SWING_HEALTH,2023-03-03T08:55:00Z,2023-03-03T09:40:00.000Z,-3.9859375
V7_20230307T161500Z_LONG,V7_SWING_HEALTH,2023-03-07T16:15:00Z,2023-03-07T18:55:00.000Z,-6.77936576587252
V7_20230309T054500Z_SHORT,V7_SWING_HEALTH,2023-03-09T05:45:00Z,2023-03-09T08:45:00.000Z,-4.018750000000001
V7_20230309T150000Z_SHORT,V7_SWING_HEALTH,2023-03-09T15:00:00Z,2023-03-09T15:10:00.000Z,-4.698744944227798
V9_BREAK_20230313T082500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2023-03-13T08:25:00Z,2023-03-13T09:25:00.000Z,7.307662981984271
V9_BREAK_20230313T103000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2023-03-13T10:30:00Z,2023-03-13T12:30:00.000Z,10.521945382727415
V9_BREAK_20230315T065000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2023-03-15T06:50:00Z,2023-03-15T08:05:00.000Z,6.5067708333333325
V9_BREAK_20230315T084000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2023-03-15T08:40:00Z,2023-03-15T09:45:00.000Z,8.038107791458287
2023-03-16 09:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-03-16T09:00:00Z,2023-03-16T13:37:25.000Z,5.559999999999928
2023-03-16 10:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-03-16T10:00:00Z,2023-03-16T13:37:25.000Z,2.7699999999999
2023-03-16 11:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-03-16T11:00:00Z,2023-03-16T13:37:25.000Z,1.9499999999999265
V9_BREAK_20230327T074500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2023-03-27T07:45:00Z,2023-03-27T08:50:00.000Z,-4.306088857055035
V9_BREAK_20230327T092500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2023-03-27T09:25:00Z,2023-03-27T10:05:00.000Z,7.2007034530922365
V7_20230328T094500Z_LONG,V7_SWING_HEALTH,2023-03-28T09:45:00Z,2023-03-28T12:15:00.000Z,6.488541666666666
a33620edbb8a39c9847388df,R4_CHOP,2023-03-30T22:35:01.005000Z,2023-03-31T07:36:15.000Z,-5.15179864259851
V7_20230331T080500Z_LONG,V7_SWING_HEALTH,2023-03-31T08:05:00Z,2023-03-31T08:40:00.000Z,-3.9835069444444446
2023-03-31 11:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-03-31T11:15:00Z,2023-03-31T12:22:40.000Z,-4.83
2023-03-31 11:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-03-31T11:30:00Z,2023-03-31T12:22:40.000Z,-5.68
2023-03-31 10:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-03-31T10:45:00Z,2023-03-31T12:22:40.000Z,-4.6499999999999995
2023-03-31 10:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-03-31T10:30:00Z,2023-03-31T12:45:55.000Z,2.1500000000001362
2023-04-04 10:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-04-04T10:30:00Z,2023-04-04T11:17:40.000Z,-4.6499999999999995
2023-04-04 09:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-04-04T09:15:00Z,2023-04-04T11:25:15.000Z,-3.9
2023-04-04 11:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-04-04T11:45:00Z,2023-04-04T13:32:30.000Z,6.97
2023-04-04 13:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-04-04T13:15:00Z,2023-04-04T14:00:30.000Z,10.29
2023-04-04 12:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-04-04T12:15:00Z,2023-04-04T14:00:30.000Z,12.299999999999999
2023-04-04 12:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-04-04T12:45:00Z,2023-04-04T14:00:40.000Z,13.049999999999999
2023-04-04 13:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-04-04T13:30:00Z,2023-04-04T14:03:20.000Z,12.75
V7_20230406T090000Z_SHORT,V7_SWING_HEALTH,2023-04-06T09:00:00Z,2023-04-06T10:40:00.000Z,-3.9993055555555554
2023-04-06 11:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-04-06T11:00:00Z,2023-04-06T12:20:30.000Z,-3.88
V7_20230412T081500Z_LONG,V7_SWING_HEALTH,2023-04-12T08:15:00Z,2023-04-12T10:30:00.000Z,-4.0078125
2023-04-14 10:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-04-14T10:15:00Z,2023-04-14T11:11:30.000Z,-9.260000000000002
2023-04-14 10:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-04-14T10:00:00Z,2023-04-14T12:32:45.000Z,-7.79
2023-04-12 04:00:00|LONG|h4_d1_long_best_box2_atr80,R1_BOX,2023-04-12T04:00:00Z,2023-04-17T14:46:45.000Z,-35.82
c4a6eab0c3dd027b42056ed4,R4_CHOP,2023-04-19T06:15:00.055000Z,2023-04-19T06:40:20.000Z,1.9056689597952374
V7_20230421T122500Z_LONG,V7_SWING_HEALTH,2023-04-21T12:25:00Z,2023-04-21T13:20:00.000Z,7.210956676876681
V9_BREAK_20230424T134000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2023-04-24T13:40:00Z,2023-04-24T14:30:00.000Z,-4.439348218196677
V9_BREAK_20230424T144000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2023-04-24T14:40:00Z,2023-04-24T23:45:00.000Z,8.853825746068267
V9_BREAK_20230425T072000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2023-04-25T07:20:00Z,2023-04-25T07:45:00.000Z,-3.981076388888889
V9_BREAK_20230425T074500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2023-04-25T07:45:00Z,2023-04-25T11:05:00.000Z,8.085913252370748
V7_20230426T093000Z_SHORT,V7_SWING_HEALTH,2023-04-26T09:30:00Z,2023-04-26T11:45:00.000Z,6.4921875
V7_20230426T115000Z_LONG,V7_SWING_HEALTH,2023-04-26T11:50:00Z,2023-04-26T13:25:00.000Z,7.450408803424424
V7_20230427T083500Z_LONG,V7_SWING_HEALTH,2023-04-27T08:35:00Z,2023-04-27T10:05:00.000Z,-3.996875
V25_8a6616f96c9e2db69ce67476,V25_CHOP,2023-04-27T03:20:00.892000Z,2023-04-27T12:30:05.000Z,-5.733280285146527
V7_20230428T082500Z_LONG,V7_SWING_HEALTH,2023-04-28T08:25:00Z,2023-04-28T12:35:00.000Z,-4.1005532728715925
V7_20230501T084000Z_LONG,V7_SWING_HEALTH,2023-05-01T08:40:00Z,2023-05-01T10:05:00.000Z,6.504340277777778
V9_BREAK_20230504T111000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2023-05-04T11:10:00Z,2023-05-04T12:20:00.000Z,-4.1302736973654115
2023-05-04 11:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-05-04T11:15:00Z,2023-05-04T12:31:45.000Z,-7.58
V9_BREAK_20230504T133000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2023-05-04T13:30:00Z,2023-05-04T13:40:00.000Z,-5.848310821521029
V7_20230505T091000Z_LONG,V7_SWING_HEALTH,2023-05-05T09:10:00Z,2023-05-05T10:45:00.000Z,-3.998090277777778
V9_BREAK_20230505T072500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2023-05-05T07:25:00Z,2023-05-05T11:55:00.000Z,6.459375
2023-05-04 13:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-05-04T13:45:00Z,2023-05-05T12:30:20.000Z,-10.14
2023-05-04 14:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-05-04T14:00:00Z,2023-05-05T12:30:20.000Z,-13.600000000000001
V7_20230508T083000Z_LONG,V7_SWING_HEALTH,2023-05-08T08:30:00Z,2023-05-08T13:40:00.000Z,-4.050347222222222
2023-05-09 13:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-05-09T13:45:00Z,2023-05-10T00:05:40.000Z,9.889999999999999
2023-05-09 14:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-05-09T14:00:00Z,2023-05-10T12:40:30.000Z,15.69
2023-05-11 13:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-05-11T13:00:00Z,2023-05-11T13:21:30.000Z,-10.190000000000001
V7_20230516T120500Z_LONG,V7_SWING_HEALTH,2023-05-16T12:05:00Z,2023-05-16T12:20:00.000Z,-3.9786458333333337
V9_BREAK_20230518T123500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2023-05-18T12:35:00Z,2023-05-18T12:50:00.000Z,-3.9786458333333337
58ee51900b2a33e5a8f723b3,R2_DOWNTREND,2023-05-19T05:00:01.216000Z,2023-05-19T06:29:15.000Z,-6.5987455347467625
V9_BREAK_20230519T133500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2023-05-19T13:35:00Z,2023-05-19T15:15:00.000Z,-4.09800428601279
V9_BREAK_20230519T151500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2023-05-19T15:15:00Z,2023-05-19T15:35:00.000Z,9.133755519482122
V9_BREAK_20230522T020500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2023-05-22T02:05:00Z,2023-05-22T06:21:50.000Z,1.6759166666665957
V7_20230522T122500Z_LONG,V7_SWING_HEALTH,2023-05-22T12:25:00Z,2023-05-22T13:30:00.000Z,-3.990798611111111
V7_20230523T102000Z_LONG,V7_SWING_HEALTH,2023-05-23T10:20:00Z,2023-05-23T13:15:00.000Z,6.482465277777777
V7_20230524T094500Z_SHORT,V7_SWING_HEALTH,2023-05-24T09:45:00Z,2023-05-24T11:30:00.000Z,-4.000520833333333
V7_20230525T090500Z_SHORT,V7_SWING_HEALTH,2023-05-25T09:05:00Z,2023-05-25T12:35:00.000Z,6.473958333333333
V7_20230529T084500Z_LONG,V7_SWING_HEALTH,2023-05-29T08:45:00Z,2023-05-30T00:05:00.000Z,-4.198611111111111
V7_20230614T095000Z_SHORT,V7_SWING_HEALTH,2023-06-14T09:50:00Z,2023-06-14T12:40:00.000Z,-4.016319444444445
7a5ec692379cc086465bb84e,R2_DOWNTREND,2023-06-23T07:00:00.050000Z,2023-06-23T07:48:40.000Z,-6.04985621662087
V9_BREAK_20230623T125000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2023-06-23T12:50:00Z,2023-06-23T13:50:00.000Z,7.577979243468172
V9_BREAK_20230623T144500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2023-06-23T14:45:00Z,2023-06-25T22:00:00.000Z,-2.9049962191841447
V7_20230629T084500Z_SHORT,V7_SWING_HEALTH,2023-06-29T08:45:00Z,2023-06-29T11:05:00.000Z,-4.009027777777778
V9_BREAK_20230630T124500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2023-06-30T12:45:00Z,2023-06-30T12:55:00.000Z,-4.486386244946178
V7_20230703T083000Z_LONG,V7_SWING_HEALTH,2023-07-03T08:30:00Z,2023-07-03T12:50:00.000Z,6.461805555555555
V7_20230711T084000Z_SHORT,V7_SWING_HEALTH,2023-07-11T08:40:00Z,2023-07-12T02:25:00.000Z,-4.233854166666666
V7_20230712T114500Z_SHORT,V7_SWING_HEALTH,2023-07-12T11:45:00Z,2023-07-12T12:35:00.000Z,-3.987152777777778
V7_20230714T081000Z_SHORT,V7_SWING_HEALTH,2023-07-14T08:10:00Z,2023-07-14T12:15:00.000Z,-4.034548611111111
V9_BREAK_20230720T141000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2023-07-20T14:10:00Z,2023-07-21T08:10:00.000Z,8.14995011623567
V7_20230724T091000Z_LONG,V7_SWING_HEALTH,2023-07-24T09:10:00Z,2023-07-24T14:25:00.000Z,-4.0515625
2023-07-27 12:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-07-27T12:00:00Z,2023-07-27T12:17:20.000Z,-4.78
2023-07-27 11:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-07-27T11:45:00Z,2023-07-27T12:25:30.000Z,-3.8
2023-07-27 11:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-07-27T11:15:00Z,2023-07-27T12:25:40.000Z,-4.14
2023-07-27 10:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-07-27T10:15:00Z,2023-07-27T12:30:30.000Z,-3.8099999999999996
V7_20230727T095500Z_LONG,V7_SWING_HEALTH,2023-07-27T09:55:00Z,2023-07-27T12:35:00.000Z,-4.013888888888889
2023-07-26 08:00:00|LONG|h4_d1_long_best_box2_atr80,R1_BOX,2023-07-26T08:00:00Z,2023-07-27T13:36:25.000Z,-19.240000000000002
V7_20230728T082000Z_LONG,V7_SWING_HEALTH,2023-07-28T08:20:00Z,2023-07-28T11:25:00.000Z,6.480034722222222
V7_20230803T081000Z_SHORT,V7_SWING_HEALTH,2023-08-03T08:10:00Z,2023-08-04T12:35:00.000Z,6.110590277777778
V7_20230807T084500Z_LONG,V7_SWING_HEALTH,2023-08-07T08:45:00Z,2023-08-07T14:05:00.000Z,-4.052777777777778
V7_20230816T123500Z_LONG,V7_SWING_HEALTH,2023-08-16T12:35:00Z,2023-08-16T12:55:00.000Z,-3.979861111111111
a345962015f561e8f7ae7143,R2_DOWNTREND,2023-08-21T02:00:00.071000Z,2023-08-21T02:28:40.000Z,-4.7779286844703
1943b9262f00efb344aba4f1,R4_CHOP,2023-08-22T06:15:00.439000Z,2023-08-22T10:21:15.000Z,5.253338033588553
V7_20230906T080500Z_LONG,V7_SWING_HEALTH,2023-09-06T08:05:00Z,2023-09-06T14:05:00.000Z,-4.0625
30e896233fc12f596b72175d,R2_DOWNTREND,2023-09-07T06:00:00.019000Z,2023-09-07T10:04:25.000Z,-4.315930999234932
V7_20230907T084500Z_SHORT,V7_SWING_HEALTH,2023-09-07T08:45:00Z,2023-09-07T11:10:00.000Z,-4.010243055555556
V7_20230908T082500Z_LONG,V7_SWING_HEALTH,2023-09-08T08:25:00Z,2023-09-08T13:00:00.000Z,-4.041840277777778
V7_20230911T082000Z_LONG,V7_SWING_HEALTH,2023-09-11T08:20:00Z,2023-09-11T14:35:00.000Z,-4.066145833333334
V7_20230913T085500Z_SHORT,V7_SWING_HEALTH,2023-09-13T08:55:00Z,2023-09-13T13:35:00.000Z,-4.043055555555556
V7_20230914T125500Z_LONG,V7_SWING_HEALTH,2023-09-14T12:55:00Z,2023-09-14T14:00:00.000Z,-4.25907722760637
73164e17f1f7ca47d2d7243a,R4_CHOP,2023-09-18T22:20:06.248000Z,2023-09-19T04:43:20.000Z,-3.1021160678696003
V7_20230919T094500Z_SHORT,V7_SWING_HEALTH,2023-09-19T09:45:00Z,2023-09-20T13:45:00.000Z,-4.383333333333333
V7_20230926T084500Z_SHORT,V7_SWING_HEALTH,2023-09-26T08:45:00Z,2023-09-26T12:40:00.000Z,6.467881944444445
V9_BREAK_20230928T144000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2023-09-28T14:40:00Z,2023-09-28T15:20:00.000Z,8.90442896003933
f495a94e563cb38d4760d221,R2_DOWNTREND,2023-09-28T15:00:00.015000Z,2023-09-29T07:06:35.000Z,-6.799287430879952
V9_BREAK_20230929T130500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2023-09-29T13:05:00Z,2023-09-29T13:50:00.000Z,-3.9859375
V9_BREAK_20230929T135000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2023-09-29T13:50:00Z,2023-09-29T14:10:00.000Z,8.380007189807387
V9_BREAK_20231002T141500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2023-10-02T14:15:00Z,2023-10-02T15:25:00.000Z,-5.864814663279437
V9_BREAK_20231002T152500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2023-10-02T15:25:00Z,2023-10-02T20:05:00.000Z,-5.751777772538971
V9_BREAK_20231003T133000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2023-10-03T13:30:00Z,2023-10-03T13:40:00.000Z,-3.977430555555556
00a2cf896a4c66415ecfec44,R2_DOWNTREND,2023-10-03T13:00:00.097000Z,2023-10-03T13:44:30.000Z,-6.89322773318211
V9_BREAK_20231003T134500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2023-10-03T13:45:00Z,2023-10-03T13:50:00.000Z,-4.605994661930654
V9_BREAK_20231004T135000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2023-10-04T13:50:00Z,2023-10-04T15:10:00.000Z,-4.635956005446427
2023-10-31 10:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-10-31T10:00:00Z,2023-10-31T11:55:40.000Z,-4.26
2023-10-31 09:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-10-31T09:45:00Z,2023-10-31T11:58:35.000Z,-3.8
2023-10-31 13:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-10-31T13:00:00Z,2023-10-31T14:12:30.000Z,-8.88
2023-10-31 13:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-10-31T13:15:00Z,2023-10-31T14:12:30.000Z,-11.940000000000001
2023-11-03 14:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-11-03T14:00:00Z,2023-11-06T02:23:20.000Z,-8.46
85ceb8585b06c334e63a7606,R4_CHOP,2023-11-06T23:30:17.496000Z,2023-11-07T07:03:05.000Z,6.346512668479859
2bc24d9b486f98949276ed16,R4_CHOP,2023-11-08T01:15:00.085000Z,2023-11-08T10:20:10.000Z,6.444760098215022
a6677d63c7afc2d257d723ac,R2_DOWNTREND,2023-11-13T09:00:05.057000Z,2023-11-13T16:19:00.000Z,-6.086824433445851
2023-11-28 09:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-11-28T09:00:00Z,2023-11-28T12:14:30.000Z,-3.8099999999999996
2023-11-28 10:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-11-28T10:15:00Z,2023-11-28T12:15:20.000Z,-3.8
2023-11-28 10:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-11-28T10:00:00Z,2023-11-28T13:00:20.000Z,6.72
2023-11-21 04:00:00|LONG|h4_d1_long_best_box2_atr80,R1_BOX,2023-11-21T04:00:00Z,2023-11-28T23:42:30.000Z,53.150000000000006
2023-11-29 12:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-11-29T12:30:00Z,2023-11-29T12:38:05.000Z,-3.8099999999999996
V9_BREAK_20231129T124000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2023-11-29T12:40:00Z,2023-11-29T14:40:00.000Z,-4.004166666666667
2023-11-29 11:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-11-29T11:00:00Z,2023-11-29T15:34:40.000Z,1.8300000000000818
V7_20231130T125500Z_SHORT,V7_SWING_HEALTH,2023-11-30T12:55:00Z,2023-11-30T13:20:00.000Z,-3.981076388888889
V7_20231130T152500Z_LONG,V7_SWING_HEALTH,2023-11-30T15:25:00Z,2023-12-01T09:30:00.000Z,10.137195117675262
