timestamp_utc,timestamp_broker,symbol,candidate,candidate_family,candidate_status,would_signal,signal_direction,signal_stage,intended_entry_price,intended_stop_loss,intended_take_profit,stop_distance_points,stop_distance_price,bid,ask,spread_points,spread_price,point_size,digits,estimated_entry_spread_R,estimated_slippage_R,estimated_total_cost_R,estimated_gross_edge_R,estimated_net_edge_R,cost_gate_status,session_label,hour_utc,is_rollover_window,tick_fresh,seconds_since_tick,server_time_status,reason_blocked,source_file,source_kind
2026-05-29 13:25:01,2026-05-29 13:25:01,EURUSD,symbol_normalized_round_retest_v0,breakout_retest_family,ACCEPTED,true,SHORT,WOULD_SIGNAL,1.16471,1.16502,1.16425,30.8700,0.0003,1.16488,1.16495,7.0000,0.0001,0.00001004,5,0.2268,0.0000,0.2268,0.5116,0.2848,COST_WARN,NEW_YORK,13,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_symbol_normalized_round_retest_v0_eurusd.csv,passive_demo_observer_attachment_log
2026-05-29 13:44:59,2026-05-29 13:45:00,XAUUSD,round_number_retest_v0,breakout_retest_family,PROVISIONAL,true,LONG,WOULD_SIGNAL,4532.90,4521.60,4549.86,1130.4900,11.3000,4532.74,4533.24,50.0000,0.4998,0.00999567,2,0.0442,0.0000,0.0442,0.5116,0.4674,COST_OK_STRONG,NEW_YORK,13,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_round_number_retest_v0_xauusd.csv,passive_demo_observer_attachment_log
2026-05-29 13:44:59,2026-05-29 13:45:00,XAUUSD,symbol_normalized_round_retest_v0,breakout_retest_family,ACCEPTED,true,LONG,WOULD_SIGNAL,4532.90,4521.60,4549.86,1130.4900,11.3000,4532.74,4533.24,50.0000,0.4998,0.00999567,2,0.0442,0.0000,0.0442,0.5116,0.4674,COST_OK_STRONG,NEW_YORK,13,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_symbol_normalized_round_retest_v0_xauusd.csv,passive_demo_observer_attachment_log
2026-05-29 13:45:00,2026-05-29 13:45:01,EURUSD,breakout_retest,breakout_retest_family,ACCEPTED,true,LONG,WOULD_SIGNAL,1.16515,1.16484,1.16562,31.0100,0.0003,1.16499,1.16506,7.0000,0.0001,0.00001000,5,0.2257,0.0000,0.2257,0.5116,0.2859,COST_WARN,NEW_YORK,13,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_breakout_retest_eurusd.csv,passive_demo_observer_attachment_log
2026-05-29 13:45:00,2026-05-29 13:45:01,EURUSD,swing_breakout_retest_v0,breakout_retest_family,ACCEPTED,true,LONG,WOULD_SIGNAL,1.16515,1.16484,1.16562,31.0100,0.0003,1.16500,1.16507,7.0000,0.0001,0.00001000,5,0.2257,0.0000,0.2257,0.5116,0.2859,COST_WARN,NEW_YORK,13,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_swing_breakout_retest_v0_eurusd.csv,passive_demo_observer_attachment_log
2026-05-29 13:54:59,2026-05-29 13:55:00,XAUUSD,round_number_retest_v0,breakout_retest_family,PROVISIONAL,true,LONG,WOULD_SIGNAL,4536.65,4528.54,4548.81,810.7000,8.1100,4538.17,4538.67,50.0000,0.5002,0.01000370,2,0.0617,0.0000,0.0617,0.5116,0.4499,COST_OK_STRONG,NEW_YORK,13,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_round_number_retest_v0_xauusd.csv,passive_demo_observer_attachment_log
2026-05-29 13:54:59,2026-05-29 13:55:00,XAUUSD,symbol_normalized_round_retest_v0,breakout_retest_family,ACCEPTED,true,LONG,WOULD_SIGNAL,4536.65,4528.54,4548.81,810.7000,8.1100,4538.17,4538.67,50.0000,0.5002,0.01000370,2,0.0617,0.0000,0.0617,0.5116,0.4499,COST_OK_STRONG,NEW_YORK,13,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_symbol_normalized_round_retest_v0_xauusd.csv,passive_demo_observer_attachment_log
2026-05-29 13:55:00,2026-05-29 13:55:01,EURUSD,symbol_normalized_round_retest_v0,breakout_retest_family,ACCEPTED,true,SHORT,WOULD_SIGNAL,1.16479,1.16512,1.16430,32.8800,0.0003,1.16470,1.16477,7.0000,0.0001,0.00001004,5,0.2129,0.0000,0.2129,0.5116,0.2987,COST_WARN,NEW_YORK,13,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_symbol_normalized_round_retest_v0_eurusd.csv,passive_demo_observer_attachment_log
2026-05-29 14:09:59,2026-05-29 14:10:00,EURUSD,breakout_retest,breakout_retest_family,ACCEPTED,true,LONG,WOULD_SIGNAL,1.16497,1.16448,1.16571,49.3000,0.0005,1.16498,1.16505,7.0000,0.0001,0.00000994,5,0.1420,0.0000,0.1420,0.5116,0.3696,COST_OK_STRONG,NEW_YORK,14,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_breakout_retest_eurusd.csv,passive_demo_observer_attachment_log
2026-05-29 14:09:59,2026-05-29 14:10:00,EURUSD,swing_breakout_retest_v0,breakout_retest_family,ACCEPTED,true,LONG,WOULD_SIGNAL,1.16497,1.16448,1.16571,49.3000,0.0005,1.16498,1.16505,7.0000,0.0001,0.00000994,5,0.1420,0.0000,0.1420,0.5116,0.3696,COST_OK_STRONG,NEW_YORK,14,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_swing_breakout_retest_v0_eurusd.csv,passive_demo_observer_attachment_log
2026-05-29 14:14:59,2026-05-29 14:15:00,EURUSD,symbol_normalized_round_retest_v0,breakout_retest_family,ACCEPTED,true,SHORT,WOULD_SIGNAL,1.16484,1.16510,1.16445,26.1700,0.0003,1.16432,1.16439,7.0000,0.0001,0.00000994,5,0.2675,0.0000,0.2675,0.5116,0.2441,COST_WARN,NEW_YORK,14,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_symbol_normalized_round_retest_v0_eurusd.csv,passive_demo_observer_attachment_log
2026-05-29 14:19:59,2026-05-29 14:20:00,XAUUSD,round_number_retest_v0,breakout_retest_family,PROVISIONAL,true,SHORT,WOULD_SIGNAL,4543.53,4553.20,4529.03,966.9400,9.6700,4537.88,4538.38,50.0000,0.5000,0.01000062,2,0.0517,0.0000,0.0517,0.5116,0.4599,COST_OK_STRONG,NEW_YORK,14,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_round_number_retest_v0_xauusd.csv,passive_demo_observer_attachment_log
2026-05-29 14:19:59,2026-05-29 14:20:00,XAUUSD,symbol_normalized_round_retest_v0,breakout_retest_family,ACCEPTED,true,SHORT,WOULD_SIGNAL,4543.53,4553.20,4529.03,966.9400,9.6700,4537.88,4538.38,50.0000,0.5000,0.01000062,2,0.0517,0.0000,0.0517,0.5116,0.4599,COST_OK_STRONG,NEW_YORK,14,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_symbol_normalized_round_retest_v0_xauusd.csv,passive_demo_observer_attachment_log
2026-05-29 14:20:01,2026-05-29 14:20:02,EURUSD,symbol_normalized_round_retest_v0,breakout_retest_family,ACCEPTED,true,SHORT,WOULD_SIGNAL,1.16430,1.16508,1.16312,78.4800,0.0008,1.16417,1.16424,7.0000,0.0001,0.00000994,5,0.0892,0.0000,0.0892,0.5116,0.4224,COST_OK_STRONG,NEW_YORK,14,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_symbol_normalized_round_retest_v0_eurusd.csv,passive_demo_observer_attachment_log
2026-05-29 14:24:59,2026-05-29 14:25:00,XAUUSD,round_number_retest_v0,breakout_retest_family,PROVISIONAL,true,SHORT,WOULD_SIGNAL,4537.49,4545.64,4525.27,814.6300,8.1500,4531.46,4531.96,50.0000,0.5002,0.01000454,2,0.0614,0.0000,0.0614,0.5116,0.4502,COST_OK_STRONG,NEW_YORK,14,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_round_number_retest_v0_xauusd.csv,passive_demo_observer_attachment_log
2026-05-29 14:24:59,2026-05-29 14:25:00,XAUUSD,symbol_normalized_round_retest_v0,breakout_retest_family,ACCEPTED,true,SHORT,WOULD_SIGNAL,4537.49,4545.64,4525.27,814.6300,8.1500,4531.43,4531.93,50.0000,0.5002,0.01000454,2,0.0614,0.0000,0.0614,0.5116,0.4502,COST_OK_STRONG,NEW_YORK,14,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_symbol_normalized_round_retest_v0_xauusd.csv,passive_demo_observer_attachment_log
2026-05-29 14:29:59,2026-05-29 14:30:00,XAUUSD,round_number_retest_v0,breakout_retest_family,PROVISIONAL,true,SHORT,WOULD_SIGNAL,4530.80,4540.95,4515.58,1014.8900,10.1500,4528.58,4529.08,50.0000,0.5001,0.01000108,2,0.0493,0.0000,0.0493,0.5116,0.4623,COST_OK_STRONG,NEW_YORK,14,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_round_number_retest_v0_xauusd.csv,passive_demo_observer_attachment_log
2026-05-29 14:29:59,2026-05-29 14:30:00,XAUUSD,symbol_normalized_round_retest_v0,breakout_retest_family,ACCEPTED,true,SHORT,WOULD_SIGNAL,4530.80,4540.95,4515.58,1014.8900,10.1500,4528.58,4529.08,50.0000,0.5001,0.01000108,2,0.0493,0.0000,0.0493,0.5116,0.4623,COST_OK_STRONG,NEW_YORK,14,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_symbol_normalized_round_retest_v0_xauusd.csv,passive_demo_observer_attachment_log
2026-05-29 14:30:00,2026-05-29 14:30:01,USDJPY,session_extreme_retest_v0,breakout_retest_family,PROVISIONAL,true,LONG,WOULD_SIGNAL,159.350,159.317,159.399,32.6600,0.0330,159.347,159.359,12.0000,0.0121,0.00101041,3,0.3674,0.0000,0.3674,0.5116,0.1442,COST_BLOCK,NEW_YORK,14,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_session_extreme_retest_v0_usdjpy.csv,passive_demo_observer_attachment_log
2026-05-29 14:40:00,2026-05-29 14:40:01,USDJPY,session_extreme_retest_v0,breakout_retest_family,PROVISIONAL,true,LONG,WOULD_SIGNAL,159.349,159.313,159.403,35.6900,0.0360,159.337,159.349,12.0000,0.0121,0.00100869,3,0.3362,0.0000,0.3362,0.5116,0.1754,COST_BLOCK,NEW_YORK,14,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_session_extreme_retest_v0_usdjpy.csv,passive_demo_observer_attachment_log
2026-05-29 14:54:59,2026-05-29 14:55:00,EURUSD,breakout_retest,breakout_retest_family,ACCEPTED,true,LONG,WOULD_SIGNAL,1.16545,1.16461,1.16672,84.4600,0.0008,1.16663,1.16670,7.0000,0.0001,0.00000995,5,0.0829,0.0000,0.0829,0.5116,0.4287,COST_OK_STRONG,NEW_YORK,14,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_breakout_retest_eurusd.csv,passive_demo_observer_attachment_log
2026-05-29 14:54:59,2026-05-29 14:55:00,XAUUSD,breakout_retest,breakout_retest_family,ACCEPTED,true,LONG,WOULD_SIGNAL,4540.85,4535.69,4548.60,516.4500,5.1600,4556.05,4556.55,50.0000,0.4996,0.00999129,2,0.0968,0.0000,0.0968,0.5116,0.4148,COST_OK_STRONG,NEW_YORK,14,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_breakout_retest_xauusd.csv,passive_demo_observer_attachment_log
2026-05-29 14:54:59,2026-05-29 14:55:00,EURUSD,swing_breakout_retest_v0,breakout_retest_family,ACCEPTED,true,LONG,WOULD_SIGNAL,1.16545,1.16461,1.16672,84.4600,0.0008,1.16663,1.16670,7.0000,0.0001,0.00000995,5,0.0829,0.0000,0.0829,0.5116,0.4287,COST_OK_STRONG,NEW_YORK,14,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_swing_breakout_retest_v0_eurusd.csv,passive_demo_observer_attachment_log
2026-05-29 14:54:59,2026-05-29 14:55:00,XAUUSD,swing_breakout_retest_v0,breakout_retest_family,ACCEPTED,true,LONG,WOULD_SIGNAL,4540.85,4535.69,4548.60,516.4500,5.1600,4556.05,4556.55,50.0000,0.4996,0.00999129,2,0.0968,0.0000,0.0968,0.5116,0.4148,COST_OK_STRONG,NEW_YORK,14,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_swing_breakout_retest_v0_xauusd.csv,passive_demo_observer_attachment_log
2026-05-29 14:54:59,2026-05-29 14:55:00,EURUSD,symbol_normalized_round_retest_v0,breakout_retest_family,ACCEPTED,true,LONG,WOULD_SIGNAL,1.16545,1.16461,1.16672,84.4600,0.0008,1.16663,1.16670,7.0000,0.0001,0.00000995,5,0.0829,0.0000,0.0829,0.5116,0.4287,COST_OK_STRONG,NEW_YORK,14,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_symbol_normalized_round_retest_v0_eurusd.csv,passive_demo_observer_attachment_log
2026-05-29 14:59:59,2026-05-29 15:00:00,XAUUSD,round_number_retest_v0,breakout_retest_family,PROVISIONAL,true,LONG,WOULD_SIGNAL,4568.90,4538.52,4614.47,3037.8400,30.3800,4564.78,4565.28,50.0000,0.5000,0.01000053,2,0.0165,0.0000,0.0165,0.5116,0.4951,COST_OK_STRONG,NEW_YORK,14,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_round_number_retest_v0_xauusd.csv,passive_demo_observer_attachment_log
2026-05-29 14:59:59,2026-05-29 15:00:00,XAUUSD,session_extreme_retest_v0,breakout_retest_family,PROVISIONAL,true,LONG,WOULD_SIGNAL,4568.90,4538.52,4614.47,3037.8400,30.3800,4564.78,4565.28,50.0000,0.5000,0.01000053,2,0.0165,0.0000,0.0165,0.5116,0.4951,COST_OK_STRONG,NEW_YORK,14,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_session_extreme_retest_v0_xauusd.csv,passive_demo_observer_attachment_log
2026-05-29 14:59:59,2026-05-29 15:00:00,XAUUSD,symbol_normalized_round_retest_v0,breakout_retest_family,ACCEPTED,true,LONG,WOULD_SIGNAL,4568.90,4538.52,4614.47,3037.8400,30.3800,4564.78,4565.28,50.0000,0.5000,0.01000053,2,0.0165,0.0000,0.0165,0.5116,0.4951,COST_OK_STRONG,NEW_YORK,14,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_symbol_normalized_round_retest_v0_xauusd.csv,passive_demo_observer_attachment_log
2026-05-29 15:10:00,2026-05-29 15:10:00,USDJPY,session_extreme_retest_v0,breakout_retest_family,PROVISIONAL,true,SHORT,WOULD_SIGNAL,159.118,159.207,158.984,89.3100,0.0890,159.114,159.126,12.0000,0.0120,0.00099653,3,0.1344,0.0000,0.1344,0.5116,0.3772,COST_OK_STRONG,NEW_YORK,15,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_session_extreme_retest_v0_usdjpy.csv,passive_demo_observer_attachment_log
2026-05-29 15:44:59,2026-05-29 15:45:00,XAUUSD,round_number_retest_v0,breakout_retest_family,PROVISIONAL,true,SHORT,WOULD_SIGNAL,4571.75,4581.58,4557.00,983.0300,9.8300,4566.35,4566.85,50.0000,0.5000,0.00999969,2,0.0509,0.0000,0.0509,0.5116,0.4607,COST_OK_STRONG,NEW_YORK,15,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_round_number_retest_v0_xauusd.csv,passive_demo_observer_attachment_log
2026-05-29 15:44:59,2026-05-29 15:45:00,XAUUSD,symbol_normalized_round_retest_v0,breakout_retest_family,ACCEPTED,true,SHORT,WOULD_SIGNAL,4571.75,4581.58,4557.00,983.0300,9.8300,4566.35,4566.85,50.0000,0.5000,0.00999969,2,0.0509,0.0000,0.0509,0.5116,0.4607,COST_OK_STRONG,NEW_YORK,15,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_symbol_normalized_round_retest_v0_xauusd.csv,passive_demo_observer_attachment_log
2026-05-29 15:49:59,2026-05-29 15:50:00,XAUUSD,round_number_retest_v0,breakout_retest_family,PROVISIONAL,true,SHORT,WOULD_SIGNAL,4561.03,4576.16,4538.33,1513.1500,15.1300,4564.89,4565.39,50.0000,0.5000,0.00999901,2,0.0330,0.0000,0.0330,0.5116,0.4786,COST_OK_STRONG,NEW_YORK,15,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_round_number_retest_v0_xauusd.csv,passive_demo_observer_attachment_log
2026-05-29 15:49:59,2026-05-29 15:50:00,XAUUSD,symbol_normalized_round_retest_v0,breakout_retest_family,ACCEPTED,true,SHORT,WOULD_SIGNAL,4561.03,4576.16,4538.33,1513.1500,15.1300,4564.89,4565.39,50.0000,0.5000,0.00999901,2,0.0330,0.0000,0.0330,0.5116,0.4786,COST_OK_STRONG,NEW_YORK,15,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_symbol_normalized_round_retest_v0_xauusd.csv,passive_demo_observer_attachment_log
2026-05-29 15:54:59,2026-05-29 15:55:00,XAUUSD,round_number_retest_v0,breakout_retest_family,PROVISIONAL,true,LONG,WOULD_SIGNAL,4569.06,4556.37,4588.10,1269.2400,12.6900,4568.81,4569.31,50.0000,0.4999,0.00999811,2,0.0394,0.0000,0.0394,0.5116,0.4722,COST_OK_STRONG,NEW_YORK,15,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_round_number_retest_v0_xauusd.csv,passive_demo_observer_attachment_log
2026-05-29 15:54:59,2026-05-29 15:55:00,XAUUSD,symbol_normalized_round_retest_v0,breakout_retest_family,ACCEPTED,true,LONG,WOULD_SIGNAL,4569.06,4556.37,4588.10,1269.2400,12.6900,4568.98,4569.48,50.0000,0.4999,0.00999811,2,0.0394,0.0000,0.0394,0.5116,0.4722,COST_OK_STRONG,NEW_YORK,15,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_symbol_normalized_round_retest_v0_xauusd.csv,passive_demo_observer_attachment_log
2026-05-29 16:09:59,2026-05-29 16:10:00,XAUUSD,round_number_retest_v0,breakout_retest_family,PROVISIONAL,true,SHORT,WOULD_SIGNAL,4567.47,4572.96,4559.24,548.5500,5.4900,4564.19,4564.69,50.0000,0.5004,0.01000820,2,0.0911,0.0000,0.0911,0.5116,0.4205,COST_OK_STRONG,NEW_YORK,16,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_round_number_retest_v0_xauusd.csv,passive_demo_observer_attachment_log
2026-05-29 16:09:59,2026-05-29 16:10:00,XAUUSD,symbol_normalized_round_retest_v0,breakout_retest_family,ACCEPTED,true,SHORT,WOULD_SIGNAL,4567.47,4572.96,4559.24,548.5500,5.4900,4564.19,4564.69,50.0000,0.5004,0.01000820,2,0.0911,0.0000,0.0911,0.5116,0.4205,COST_OK_STRONG,NEW_YORK,16,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_symbol_normalized_round_retest_v0_xauusd.csv,passive_demo_observer_attachment_log
2026-05-29 16:19:59,2026-05-29 16:20:00,XAUUSD,round_number_retest_v0,breakout_retest_family,PROVISIONAL,true,LONG,WOULD_SIGNAL,4564.89,4558.94,4573.82,595.0200,5.9500,4565.02,4565.77,75.0000,0.7500,0.00999966,2,0.1260,0.0000,0.1260,0.5116,0.3856,COST_OK_STRONG,NEW_YORK,16,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_round_number_retest_v0_xauusd.csv,passive_demo_observer_attachment_log
2026-05-29 16:19:59,2026-05-29 16:20:00,XAUUSD,symbol_normalized_round_retest_v0,breakout_retest_family,ACCEPTED,true,LONG,WOULD_SIGNAL,4564.89,4558.94,4573.82,595.0200,5.9500,4565.00,4565.75,75.0000,0.7500,0.00999966,2,0.1260,0.0000,0.1260,0.5116,0.3856,COST_OK_STRONG,NEW_YORK,16,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_symbol_normalized_round_retest_v0_xauusd.csv,passive_demo_observer_attachment_log
2026-05-29 16:25:00,2026-05-29 16:25:01,USDJPY,session_extreme_retest_v0,breakout_retest_family,PROVISIONAL,true,SHORT,WOULD_SIGNAL,159.217,159.249,159.169,31.8500,0.0320,159.234,159.246,12.0000,0.0121,0.00100471,3,0.3768,0.0000,0.3768,0.5116,0.1348,COST_BLOCK,NEW_YORK,16,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_session_extreme_retest_v0_usdjpy.csv,passive_demo_observer_attachment_log
2026-05-29 16:29:59,2026-05-29 16:30:00,USDJPY,session_extreme_retest_v0,breakout_retest_family,PROVISIONAL,true,SHORT,WOULD_SIGNAL,159.215,159.250,159.163,34.6600,0.0350,159.229,159.241,12.0000,0.0121,0.00100981,3,0.3462,0.0000,0.3462,0.5116,0.1654,COST_BLOCK,NEW_YORK,16,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_session_extreme_retest_v0_usdjpy.csv,passive_demo_observer_attachment_log
2026-05-29 16:35:04,2026-05-29 16:35:05,USDJPY,session_extreme_retest_v0,breakout_retest_family,PROVISIONAL,true,SHORT,WOULD_SIGNAL,159.227,159.243,159.202,16.4700,0.0160,159.209,159.221,12.0000,0.0117,0.00097146,3,0.7286,0.0000,0.7286,0.5116,-0.2170,COST_BLOCK,NEW_YORK,16,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_session_extreme_retest_v0_usdjpy.csv,passive_demo_observer_attachment_log
2026-05-29 16:40:00,2026-05-29 16:40:01,USDJPY,session_extreme_retest_v0,breakout_retest_family,PROVISIONAL,true,SHORT,WOULD_SIGNAL,159.195,159.245,159.119,50.3700,0.0500,159.188,159.200,12.0000,0.0119,0.00099265,3,0.2382,0.0000,0.2382,0.5116,0.2734,COST_WARN,NEW_YORK,16,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_session_extreme_retest_v0_usdjpy.csv,passive_demo_observer_attachment_log
2026-05-29 16:45:11,2026-05-29 16:45:12,USDJPY,session_extreme_retest_v0,breakout_retest_family,PROVISIONAL,true,SHORT,WOULD_SIGNAL,159.180,159.214,159.128,34.3600,0.0340,159.181,159.193,12.0000,0.0119,0.00098952,3,0.3492,0.0000,0.3492,0.5116,0.1624,COST_BLOCK,NEW_YORK,16,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_session_extreme_retest_v0_usdjpy.csv,passive_demo_observer_attachment_log
2026-05-29 16:49:59,2026-05-29 16:50:00,XAUUSD,round_number_retest_v0,breakout_retest_family,PROVISIONAL,true,SHORT,WOULD_SIGNAL,4568.44,4573.45,4560.92,501.2900,5.0100,4563.95,4564.45,50.0000,0.4997,0.00999421,2,0.0997,0.0000,0.0997,0.5116,0.4119,COST_OK_STRONG,NEW_YORK,16,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_round_number_retest_v0_xauusd.csv,passive_demo_observer_attachment_log
2026-05-29 16:49:59,2026-05-29 16:50:00,XAUUSD,symbol_normalized_round_retest_v0,breakout_retest_family,ACCEPTED,true,SHORT,WOULD_SIGNAL,4568.44,4573.45,4560.92,501.2900,5.0100,4563.95,4564.45,50.0000,0.4997,0.00999421,2,0.0997,0.0000,0.0997,0.5116,0.4119,COST_OK_STRONG,NEW_YORK,16,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_symbol_normalized_round_retest_v0_xauusd.csv,passive_demo_observer_attachment_log
2026-05-29 17:35:13,2026-05-29 17:35:14,USDJPY,session_extreme_retest_v0,breakout_retest_family,PROVISIONAL,true,SHORT,WOULD_SIGNAL,159.229,159.241,159.210,12.3700,0.0120,159.223,159.235,12.0000,0.0116,0.00097009,3,0.9701,0.0000,0.9701,0.5116,-0.4585,COST_BLOCK,NEW_YORK,17,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_session_extreme_retest_v0_usdjpy.csv,passive_demo_observer_attachment_log
2026-05-29 17:45:00,2026-05-29 17:45:01,USDJPY,session_extreme_retest_v0,breakout_retest_family,PROVISIONAL,true,SHORT,WOULD_SIGNAL,159.220,159.246,159.180,26.3400,0.0260,159.240,159.252,12.0000,0.0118,0.00098709,3,0.4556,0.0000,0.4556,0.5116,0.0560,COST_BLOCK,NEW_YORK,17,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_session_extreme_retest_v0_usdjpy.csv,passive_demo_observer_attachment_log
2026-05-29 17:50:04,2026-05-29 17:50:05,USDJPY,session_extreme_retest_v0,breakout_retest_family,PROVISIONAL,true,SHORT,WOULD_SIGNAL,159.233,159.253,159.203,20.1400,0.0200,159.233,159.245,12.0000,0.0119,0.00099305,3,0.5958,0.0000,0.5958,0.5116,-0.0842,COST_BLOCK,NEW_YORK,17,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_session_extreme_retest_v0_usdjpy.csv,passive_demo_observer_attachment_log
2026-05-29 18:10:00,2026-05-29 18:10:01,EURUSD,breakout_retest,breakout_retest_family,ACCEPTED,true,LONG,WOULD_SIGNAL,1.16631,1.16612,1.16660,19.3900,0.0002,1.16626,1.16633,7.0000,0.0001,0.00000980,5,0.3610,0.0000,0.3610,0.5116,0.1506,COST_BLOCK,NEW_YORK,18,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_breakout_retest_eurusd.csv,passive_demo_observer_attachment_log
2026-05-29 18:19:59,2026-05-29 18:20:00,USDJPY,breakout_retest,breakout_retest_family,ACCEPTED,true,LONG,WOULD_SIGNAL,159.282,159.254,159.324,28.1900,0.0280,159.269,159.281,12.0000,0.0119,0.00099326,3,0.4257,0.0000,0.4257,0.5116,0.0859,COST_BLOCK,NEW_YORK,18,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_breakout_retest_usdjpy.csv,passive_demo_observer_attachment_log
2026-05-29 18:19:59,2026-05-29 18:20:00,USDJPY,swing_breakout_retest_v0,breakout_retest_family,ACCEPTED,true,LONG,WOULD_SIGNAL,159.282,159.254,159.324,28.1900,0.0280,159.269,159.281,12.0000,0.0119,0.00099326,3,0.4257,0.0000,0.4257,0.5116,0.0859,COST_BLOCK,NEW_YORK,18,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_swing_breakout_retest_v0_usdjpy.csv,passive_demo_observer_attachment_log
2026-05-29 18:25:00,2026-05-29 18:25:01,USDJPY,breakout_retest,breakout_retest_family,ACCEPTED,true,LONG,WOULD_SIGNAL,159.302,159.255,159.373,47.3400,0.0470,159.286,159.298,12.0000,0.0119,0.00099282,3,0.2535,0.0000,0.2535,0.5116,0.2581,COST_WARN,NEW_YORK,18,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_breakout_retest_usdjpy.csv,passive_demo_observer_attachment_log
2026-05-29 18:25:00,2026-05-29 18:25:01,USDJPY,swing_breakout_retest_v0,breakout_retest_family,ACCEPTED,true,LONG,WOULD_SIGNAL,159.302,159.255,159.373,47.3400,0.0470,159.286,159.298,12.0000,0.0119,0.00099282,3,0.2535,0.0000,0.2535,0.5116,0.2581,COST_WARN,NEW_YORK,18,false,true,0,PASSIVE_OBSERVER_IMPORTED,,experimental_demo_attachment_log_swing_breakout_retest_v0_usdjpy.csv,passive_demo_observer_attachment_log
