signal_id,signal_index,signal_time_utc,signal_regime,direction,side_sign,macro_available_utc,entry_time_utc,exit_time_utc,entry_index,exit_index,entry,stop,target,exit,entry_spread_pips,stop_pips,net_pips,r,stress_r,pnl_usd_001_lot,exit_reason,target_hit,range_atr,atr_ratio_126,efficiency_24,hour_sin,hour_cos,weekday_sin,weekday_cos,side_return_1_atr,side_return_3_atr,side_return_6_atr,side_return_24_atr,side_body_atr,side_ema20_distance_atr,side_ema_slope_6_atr,side_rsi_centered,side_prior24_location,side_macro_pressure_clipped,side_real_yield_delta_clipped,side_dollar_delta_clipped,subregime,vote_count,vote_experts,vote_mechanism_groups,consensus_signature,training_consensus_profit_factor,training_consensus_stress_profit_factor,training_consensus_early_profit_factor,training_consensus_late_profit_factor
2022-10-06T08:00:00+00:00,9416,2022-10-06 08:00:00+00:00,chop,SHORT,-1.0,2022-10-06 00:00:00+00:00,2022-10-06 12:00:00+00:00,2022-10-06 15:55:00+00:00,468808,468855,0.98683,0.9905119642857144,0.9813070535714288,0.9813170535714286,0.700000000000145,36.81964285714283,55.12946428571475,1.497284058392758,1.4837043503564808,5.512946428571475,TARGET,True,1.1203259129928835,0.9898109810981048,0.0557371944574206,0.8660254037844387,-0.4999999999999998,-0.587785252292473,-0.8090169943749475,0.8545031281827341,0.8809835588534672,0.7485814054997563,-0.7292303215481154,0.8575585624908713,0.2428798592379561,-0.2202519352564054,-0.0701801559559049,-0.0111383802152262,-4.679134385553434,-0.7200000000000001,-1.6187015783301506,2,2,H4_BODY_FOLLOW|H4_MACRO_PRESSURE_FOLLOW,macro_follow|price_momentum,SHORT:H4_BODY_FOLLOW|H4_MACRO_PRESSURE_FOLLOW,2.064940663058563,2.0062135083444543,1.1929323076116949,2.610194777893232
2022-10-06T12:00:00+00:00,9417,2022-10-06 12:00:00+00:00,chop,SHORT,-1.0,2022-10-06 00:00:00+00:00,2022-10-06 16:00:00+00:00,2022-10-07 12:45:00+00:00,468856,469105,0.98044,0.9841669642857144,0.9748495535714288,0.9748595535714286,0.700000000000145,37.26964285714287,55.80446428571472,1.4973168511331625,1.4839011067989187,5.580446428571473,TARGET,True,1.5786977145321237,1.001908190819078,0.0939743486327326,1.2246467991473532e-16,-1.0,-0.587785252292473,-0.8090169943749475,1.2858990944372808,2.2538450481529586,1.2255282449331462,-1.1722006612045357,1.2848929136122058,1.3805276780379412,-0.080152497787958,0.1753319270380923,0.4713989050405881,-4.679134385553434,-0.7200000000000001,-1.6187015783301506,2,2,H4_BODY_FOLLOW|H4_MACRO_PRESSURE_FOLLOW,macro_follow|price_momentum,SHORT:H4_BODY_FOLLOW|H4_MACRO_PRESSURE_FOLLOW,2.064940663058563,2.0062135083444543,1.1929323076116949,2.610194777893232
2022-10-07T16:00:00+00:00,9424,2022-10-07 16:00:00+00:00,chop,SHORT,-1.0,2022-10-07 00:00:00+00:00,2022-10-10 00:00:00+00:00,2022-10-10 08:40:00+00:00,469239,469343,0.97342,0.976789642857143,0.9683655357142856,0.9683755357142856,0.700000000000145,33.69642857142866,50.44464285714367,1.4970323264441112,1.482193958664567,5.044464285714367,TARGET,True,1.1952305246423076,0.9046129507784127,0.1644135915235633,-0.8660254037844385,-0.5000000000000004,-0.9510565162951536,0.3090169943749472,1.0071542130365387,1.334340222575507,1.2898251192368793,2.003179650238445,1.0060413354530655,1.978378640757852,0.855055306294064,0.5542990187926093,0.9081931236283826,-5.079519390796659,-0.7300000000000001,-2.144279086194989,2,2,H4_BODY_FOLLOW|H4_MACRO_PRESSURE_FOLLOW,macro_follow|price_momentum,SHORT:H4_BODY_FOLLOW|H4_MACRO_PRESSURE_FOLLOW,2.064940663058563,2.0062135083444543,1.1929323076116949,2.610194777893232
2022-10-14T08:00:00+00:00,9451,2022-10-14 08:00:00+00:00,chop,SHORT,-1.0,2022-10-14 00:00:00+00:00,2022-10-14 12:00:00+00:00,2022-10-14 12:50:00+00:00,470535,470545,0.97186,0.9752992857142858,0.9667010714285716,0.9753092857142858,0.700000000000145,34.39285714285704,-34.492857142857105,-1.002907580477676,-1.0174454828660455,-3.4492857142857107,STOP,False,1.2778816199376934,1.0082449941107112,0.053591505309183,0.8660254037844387,-0.4999999999999998,-0.9510565162951536,0.3090169943749472,1.0707165109034231,1.0630841121495278,0.5713395638629204,-0.4677570093458096,1.0718068535825582,0.5057204885002717,-0.3822630852334473,-0.0904231625835166,0.0169300225733616,-5.155819631142345,-0.6799999999999999,-2.633729446713517,2,2,H4_BODY_FOLLOW|H4_MACRO_PRESSURE_FOLLOW,macro_follow|price_momentum,SHORT:H4_BODY_FOLLOW|H4_MACRO_PRESSURE_FOLLOW,2.064940663058563,2.0062135083444543,1.1929323076116949,2.610194777893232
2022-10-20T16:00:00+00:00,9476,2022-10-20 16:00:00+00:00,chop,SHORT,-1.0,2022-10-20 00:00:00+00:00,2022-10-20 20:00:00+00:00,2022-10-21 09:35:00+00:00,471783,471946,0.9784,0.9812596428571428,0.9741105357142856,0.9741205357142856,0.700000000000145,28.596428571428504,42.79464285714352,1.4965030598226816,1.4790183589359571,4.279464285714352,TARGET,True,1.2956163357062456,0.7949959043860269,0.1053853296193131,-0.8660254037844385,-0.5000000000000004,-0.587785252292473,-0.8090169943749475,1.0031847133758192,0.0681903334582341,-0.2911202697639717,-1.1907081303859122,1.0018733608093062,0.3451920008034515,0.1322404876652057,0.2028423772609814,0.0870210870210891,-4.4933261298586205,-0.55,-2.614989194787931,2,2,H4_BODY_FOLLOW|H4_MACRO_PRESSURE_FOLLOW,macro_follow|price_momentum,SHORT:H4_BODY_FOLLOW|H4_MACRO_PRESSURE_FOLLOW,2.064940663058563,2.0062135083444543,1.1929323076116949,2.610194777893232
2022-10-21T08:00:00+00:00,9480,2022-10-21 08:00:00+00:00,chop,SHORT,-1.0,2022-10-21 00:00:00+00:00,2022-10-21 12:00:00+00:00,2022-10-21 12:55:00+00:00,471975,471986,0.97446,0.977398125,0.9700528125,0.977408125,0.700000000000145,29.38124999999996,-29.48124999999968,-1.0034035311635725,-1.0204211869814837,-2.948124999999968,STOP,False,1.4984045947670834,0.816814356988604,0.0090640809443493,0.8660254037844387,-0.4999999999999998,-0.9510565162951536,0.3090169943749472,1.120612635609476,0.8538608806637006,1.733248245054265,-0.1097638800255088,1.1167836630504209,1.0995115142090477,0.208773805121967,0.3789152024446156,0.6772537696503147,-4.201050740457088,-0.6000000000000001,-1.801576110685632,2,2,H4_BODY_FOLLOW|H4_MACRO_PRESSURE_FOLLOW,macro_follow|price_momentum,SHORT:H4_BODY_FOLLOW|H4_MACRO_PRESSURE_FOLLOW,2.064940663058563,2.0062135083444543,1.1929323076116949,2.610194777893232
2023-01-03T20:00:00+00:00,9782,2023-01-03 20:00:00+00:00,chop,SHORT,-1.0,2022-12-31 00:00:00+00:00,2023-01-04 00:00:00+00:00,2023-01-04 05:00:00+00:00,487075,487135,1.05452,1.0577439285714283,1.049684107142857,1.0577539285714286,0.700000000000145,32.23928571428566,-32.33928571428679,-1.0031018056940642,-1.0186108341642093,-3.233928571428679,STOP,False,0.6548687271518815,1.1793640683944886,0.1651111879248838,-0.8660254037844386,0.5000000000000001,0.9510565162951536,0.3090169943749474,0.4838816882684959,-0.3989697573944631,3.051013625789301,1.66683283482887,0.4873712196743531,1.8158754109571056,0.9146339767804392,0.4218775246405045,0.7316821465428336,-1.7336728699897743,-0.4100000000000001,0.4744906950153393,2,2,H4_BODY_FOLLOW|H4_MACRO_PRESSURE_FOLLOW,macro_follow|price_momentum,SHORT:H4_BODY_FOLLOW|H4_MACRO_PRESSURE_FOLLOW,1.988614244437629,1.932811503882875,1.1927571244547264,2.386798041705216
2023-08-24T08:00:00+00:00,10735,2023-08-24 08:00:00+00:00,chop,SHORT,-1.0,2023-08-24 00:00:00+00:00,2023-08-24 12:00:00+00:00,2023-08-24 18:50:00+00:00,535010,535092,1.08422,1.0863336607142855,1.0810495089285714,1.0810595089285715,0.700000000000145,21.136607142857155,31.604910714284618,1.4952688717103346,1.4716132302622715,3.1604910714284618,TARGET,True,0.8054745913064705,1.0410976977373236,0.0920719916703796,0.8660254037844387,-0.4999999999999998,-0.587785252292473,-0.8090169943749475,0.5003168166265837,0.8285388417184832,-1.0999873273349745,1.0982131542262792,0.4967684704093509,0.7655575651575254,0.1641692860474811,0.3208626760563348,0.3800391389432533,-2.9854959239130423,-0.3400000000000001,-1.9282438858695627,1,2,H4_BODY_FOLLOW|H4_MACRO_PRESSURE_FOLLOW,macro_follow|price_momentum,SHORT:H4_BODY_FOLLOW|H4_MACRO_PRESSURE_FOLLOW,2.0501423770409084,1.989672266508658,1.490215135438149,2.304723322232481
2023-08-29T04:00:00+00:00,10751,2023-08-29 04:00:00+00:00,chop,SHORT,-1.0,2023-08-29 00:00:00+00:00,2023-08-29 08:00:00+00:00,2023-08-29 12:20:00+00:00,535826,535878,1.08204,1.0839883928571428,1.0791174107142856,1.0791274107142856,0.700000000000145,19.48392857142869,29.12589285714251,1.4948675648427918,1.469205389056888,2.912589285714251,TARGET,True,1.0797360461919745,0.9596939112078744,0.1159080244016914,0.8660254037844386,0.5000000000000001,0.9510565162951536,0.3090169943749474,0.6101182293098467,-0.0943084960132166,-0.4465218586747482,1.4261754193016398,0.6120428924938875,0.0536139453070105,0.0482532371572673,-0.0916535433070865,0.0144534778681263,-2.909671988441522,-0.2999999999999998,-2.114507982662284,1,2,H4_BODY_FOLLOW|H4_MACRO_PRESSURE_FOLLOW,macro_follow|price_momentum,SHORT:H4_BODY_FOLLOW|H4_MACRO_PRESSURE_FOLLOW,2.0501423770409084,1.989672266508658,1.490215135438149,2.304723322232481
2023-10-04T16:00:00+00:00,10905,2023-10-04 16:00:00+00:00,chop,SHORT,-1.0,2023-10-04 00:00:00+00:00,2023-10-04 20:00:00+00:00,2023-10-05 15:35:00+00:00,543458,543693,1.05151,1.053556964285714,1.0484395535714286,1.0535669642857142,0.700000000000145,20.46964285714266,-20.569642857142245,-1.004885283084687,-1.0293116985082238,-2.0569642857142245,STOP,False,0.8756869929337558,1.0968066020810638,0.1801868604478737,-0.8660254037844385,-0.5000000000000004,0.5877852522924732,-0.8090169943749473,0.0824391520544887,-1.1266684114106953,-1.610311436796639,2.225857105469813,0.0879350955247391,-0.3444117461913148,0.3591428777852367,0.0799396681749614,0.2039122703023058,-3.640297787421758,-0.4700000000000002,-1.9354466811326356,1,2,H4_MACRO_PRESSURE_FOLLOW|H4_THREE_BAR_FADE,macro_follow|price_reversion,SHORT:H4_MACRO_PRESSURE_FOLLOW|H4_THREE_BAR_FADE,1.9309962957315787,1.866850812953985,1.1907208089314987,2.2161034397487294
2023-10-13T04:00:00+00:00,10943,2023-10-13 04:00:00+00:00,chop,SHORT,-1.0,2023-10-13 00:00:00+00:00,2023-10-13 08:00:00+00:00,2023-10-13 10:30:00+00:00,545330,545360,1.05515,1.057172321428571,1.052116517857143,1.052126517857143,0.700000000000145,20.2232142857139,30.234821428569703,1.495055187637912,1.4703311258277572,3.0234821428569703,TARGET,True,0.9809271523178202,1.0109124991631433,0.1030281311592888,0.8660254037844386,0.5000000000000001,-0.9510565162951536,0.3090169943749472,-0.2299337748343008,-0.7825165562912617,2.531125827814648,-1.0662251655629196,-0.2410596026489434,0.8670617507808007,0.670210556901209,0.3411306042885115,0.4630091438071839,-3.4868994976659344,-0.4599999999999999,-1.7803492464989024,1,2,H4_MACRO_PRESSURE_FOLLOW|H4_THREE_BAR_FADE,macro_follow|price_reversion,SHORT:H4_MACRO_PRESSURE_FOLLOW|H4_THREE_BAR_FADE,1.9309962957315787,1.866850812953985,1.1907208089314987,2.2161034397487294
2023-10-13T08:00:00+00:00,10944,2023-10-13 08:00:00+00:00,chop,SHORT,-1.0,2023-10-13 00:00:00+00:00,2023-10-13 12:00:00+00:00,2023-10-13 12:35:00+00:00,545378,545385,1.05246,1.0546510714285713,1.049173392857143,1.0546610714285714,0.700000000000145,21.91071428571389,-22.010714285713995,-1.0045639771801187,-1.0273838630806895,-2.2010714285713995,STOP,False,1.52322738386313,1.0921957407036462,0.0124522663124695,0.8660254037844387,-0.4999999999999998,-0.9510565162951536,0.3090169943749472,0.934474327628268,0.3799511002444105,3.255256723716332,0.1283618581907162,0.93276283618579,1.5695424854435427,0.8697037163085233,0.4447827290340555,0.9297071129706976,-3.4868994976659344,-0.4599999999999999,-1.7803492464989024,1,2,H4_BODY_FOLLOW|H4_MACRO_PRESSURE_FOLLOW,macro_follow|price_momentum,SHORT:H4_BODY_FOLLOW|H4_MACRO_PRESSURE_FOLLOW,1.9309962957315787,1.866850812953985,1.1907208089314987,2.2161034397487294
2023-10-16T08:00:00+00:00,10949,2023-10-16 08:00:00+00:00,chop,SHORT,-1.0,2023-10-14 00:00:00+00:00,2023-10-16 12:00:00+00:00,2023-10-16 17:55:00+00:00,545666,545737,1.05364,1.0556296428571428,1.0506555357142855,1.0556396428571428,0.700000000000145,19.896428571428547,-19.99642857142936,-1.0050260276431928,-1.030156165858953,-1.999642857142936,STOP,False,0.731287022078726,0.9838410596026664,0.1174995821494206,0.8660254037844387,-0.4999999999999998,0.0,1.0,-0.0923532579429379,-0.8575659666128276,0.5729671513192364,1.3249865374259329,-0.0942380183091323,0.5781024866072692,0.8761673327780589,0.410874704491747,0.4303534303534068,-2.9954523896914726,-0.3400000000000001,-1.9431785845372085,1,2,H4_MACRO_PRESSURE_FOLLOW|H4_THREE_BAR_FADE,macro_follow|price_reversion,SHORT:H4_MACRO_PRESSURE_FOLLOW|H4_THREE_BAR_FADE,1.9309962957315787,1.866850812953985,1.1907208089314987,2.2161034397487294
2023-10-16T20:00:00+00:00,10952,2023-10-16 20:00:00+00:00,chop,SHORT,-1.0,2023-10-14 00:00:00+00:00,2023-10-17 00:00:00+00:00,2023-10-17 11:35:00+00:00,545810,545949,1.05542,1.0575119642857145,1.0522820535714286,1.0575219642857143,0.700000000000145,20.919642857142637,-21.019642857142973,-1.0047801963295084,-1.0286811779769691,-2.1019642857142973,STOP,False,0.3495518565940952,1.0351225977468623,0.1823625476320027,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.2939820742637033,-0.6381562099872439,-1.4537772087068523,1.801536491677297,0.2975672215108459,-0.0671998401391405,0.230885436738846,0.2818849978382991,0.1836451836451508,-2.9954523896914726,-0.3400000000000001,-1.9431785845372085,1,2,H4_MACRO_PRESSURE_FOLLOW|H4_THREE_BAR_FADE,macro_follow|price_reversion,SHORT:H4_MACRO_PRESSURE_FOLLOW|H4_THREE_BAR_FADE,1.9309962957315787,1.866850812953985,1.1907208089314987,2.2161034397487294
2023-10-17T16:00:00+00:00,10957,2023-10-17 16:00:00+00:00,chop,SHORT,-1.0,2023-10-17 00:00:00+00:00,2023-10-17 20:00:00+00:00,2023-10-18 14:25:00+00:00,546050,546271,1.05767,1.0597525892857145,1.0545461160714285,1.0545561160714283,0.700000000000145,20.82589285714309,31.138839285713704,1.4951982851017775,1.4711897106108882,3.1138839285713704,TARGET,True,1.1073954983923284,1.0325365205843513,0.1112840466926127,-0.8660254037844385,-0.5000000000000004,0.9510565162951536,0.3090169943749474,0.545594855305436,-1.0209646302250404,-0.5185852090031685,1.287459807073979,0.5473954983923445,-0.6267088361180803,-0.2617896968398026,-0.1357027463651094,-0.1295911295911134,-2.915851203392773,-0.3500000000000001,-1.7487768050891583,1,3,H4_BODY_FOLLOW|H4_MACRO_PRESSURE_FOLLOW|H4_THREE_BAR_FADE,macro_follow|price_momentum|price_reversion,SHORT:H4_BODY_FOLLOW|H4_MACRO_PRESSURE_FOLLOW|H4_THREE_BAR_FADE,1.9309962957315787,1.866850812953985,1.1907208089314987,2.2161034397487294
2023-10-25T04:00:00+00:00,10989,2023-10-25 04:00:00+00:00,chop,SHORT,-1.0,2023-10-25 00:00:00+00:00,2023-10-25 08:00:00+00:00,2023-10-26 01:50:00+00:00,547634,547848,1.05869,1.060794017857143,1.0555339732142857,1.0555439732142855,0.700000000000145,21.040178571428303,31.460267857141844,1.4952471886271723,1.471483131763179,3.1460267857141844,TARGET,True,1.012348822406107,1.0301639344262143,0.1598680263947143,0.8660254037844386,0.5000000000000001,0.5877852522924732,-0.8090169943749473,0.5293443666455199,0.1639719923616004,2.6984086569064907,-1.8999363462762224,0.5275620623806295,0.6677865733015165,0.1982285212820567,0.0208159866777749,0.2897983749623929,-2.0838089806025906,-0.25,-1.2507134709038858,1,2,H4_BODY_FOLLOW|H4_MACRO_PRESSURE_FOLLOW,macro_follow|price_momentum,SHORT:H4_BODY_FOLLOW|H4_MACRO_PRESSURE_FOLLOW,1.9309962957315787,1.866850812953985,1.1907208089314987,2.2161034397487294
2023-10-26T20:00:00+00:00,10999,2023-10-26 20:00:00+00:00,chop,SHORT,-1.0,2023-10-26 00:00:00+00:00,2023-10-27 00:00:00+00:00,2023-10-27 11:35:00+00:00,548114,548253,1.05636,1.0580440178571429,1.0538339732142856,1.0538439732142857,0.700000000000145,16.84017857142851,25.16026785714276,1.4940618206881922,1.464370924129155,2.516026785714276,TARGET,True,0.4743120725306622,0.8212932723709974,0.0804499501637473,-0.8660254037844386,0.5000000000000001,-0.587785252292473,-0.8090169943749475,-0.3251153173214125,-1.2314299347861284,0.100206775886715,1.2581517416892392,-0.3295689518052972,0.436711243776608,0.9346754576974924,0.2156578470460297,0.5149578855649154,-2.16465391622616,-0.29,-1.07198087433924,1,2,H4_MACRO_PRESSURE_FOLLOW|H4_THREE_BAR_FADE,macro_follow|price_reversion,SHORT:H4_MACRO_PRESSURE_FOLLOW|H4_THREE_BAR_FADE,1.9309962957315787,1.866850812953985,1.1907208089314987,2.2161034397487294
2023-11-30T08:00:00+00:00,11141,2023-11-30 08:00:00+00:00,chop,LONG,1.0,2023-11-30 00:00:00+00:00,2023-11-30 12:00:00+00:00,2023-11-30 14:45:00+00:00,555158,555191,1.09165,1.08935875,1.095086875,1.08934875,0.700000000000145,22.9125000000001,-23.012500000001435,-1.004364429896403,-1.0261865793781269,-2.3012500000001435,STOP,False,1.643207855973814,1.1938590369853437,0.0264279624893433,0.8660254037844387,-0.4999999999999998,-0.587785252292473,-0.8090169943749475,-1.1718494271685436,-1.8837970540098687,-2.258592471358388,0.25368248772503,-1.1751227495908234,-1.4164860176163636,-0.007134354422963,-0.201952723535461,-0.6936560934891773,-4.164414770885891,-0.3999999999999999,-3.2466221563288378,6,2,H4_MACRO_PRESSURE_FOLLOW|H4_THREE_BAR_FADE,macro_follow|price_reversion,LONG:H4_MACRO_PRESSURE_FOLLOW|H4_THREE_BAR_FADE,1.7248729216466354,1.6634706781821351,1.1839378469057442,2.1682679674535503
2023-11-30T12:00:00+00:00,11142,2023-11-30 12:00:00+00:00,chop,LONG,1.0,2023-11-30 00:00:00+00:00,2023-11-30 16:00:00+00:00,2023-11-30 18:45:00+00:00,555206,555239,1.09118,1.0886929464285715,1.0949105803571428,1.0886829464285714,0.700000000000145,24.8705357142858,-24.97053571428598,-1.0040208221145288,-1.024124932687137,-2.497053571428598,STOP,False,1.7309639203015124,1.2958827634333532,0.0107932156929878,1.2246467991473532e-16,-1.0,-0.587785252292473,-0.8090169943749475,-0.1432417878298335,-1.9088852988691207,-1.9224555735056537,-0.0949919224555258,-0.141733979536878,-1.310284414181174,-0.1890377110390745,-0.1379406050513419,-0.8357821953327924,-4.164414770885891,-0.3999999999999999,-3.2466221563288378,6,2,H4_MACRO_PRESSURE_FOLLOW|H4_THREE_BAR_FADE,macro_follow|price_reversion,LONG:H4_MACRO_PRESSURE_FOLLOW|H4_THREE_BAR_FADE,1.7248729216466354,1.6634706781821351,1.1839378469057442,2.1682679674535503
2024-03-14T12:00:00+00:00,11565,2024-03-14 12:00:00+00:00,compression,LONG,1.0,2024-03-14 00:00:00+00:00,2024-03-14 16:00:00+00:00,2024-03-15 02:30:00+00:00,576339,576465,1.08884,1.087450892857143,1.0909236607142858,1.0874408928571428,0.700000000000145,13.891071428571196,-13.99107142857181,-1.007198868749241,-1.0431932124952243,-1.399107142857181,STOP,False,3.339375241033665,0.9550644567218912,0.2213308164228432,1.2246467991473532e-16,-1.0,-0.587785252292473,-0.8090169943749475,-2.907443116081793,-2.94793675279605,-3.0154261473197312,-2.532202082529856,-2.910142691862759,-2.274637815662445,0.0792979359661027,-0.3333333333333556,-1.3708860759493788,-1.5036303703691485,-0.1300000000000001,-1.280445555553722,6,4,H4_BODY_FADE|H4_MACRO_PRESSURE_FOLLOW|H4_ONE_BAR_FADE|H4_THREE_BAR_FADE,macro_follow|price_reversion,LONG:H4_BODY_FADE|H4_MACRO_PRESSURE_FOLLOW|H4_ONE_BAR_FADE|H4_THREE_BAR_FADE,1.4318294580063409,1.3808592355938565,1.0631995406251997,1.8623827813857958
2024-03-15T00:00:00+00:00,11568,2024-03-15 00:00:00+00:00,chop,LONG,1.0,2024-03-15 00:00:00+00:00,2024-03-15 04:00:00+00:00,2024-03-15 09:50:00+00:00,576483,576553,1.08776,1.0865613392857143,1.0895579910714286,1.0895479910714283,0.700000000000145,11.986607142856805,17.87991071428463,1.491657355679654,1.449944134078163,1.787991071428463,TARGET,True,0.7195530726257089,0.8296255098257107,0.350953678474134,0.0,1.0,-0.9510565162951536,0.3090169943749472,-0.3660335195531191,-0.672625698324002,-4.088938547486122,-4.029497206704026,-0.3691620111731124,-2.551069407367233,-0.9745544339199116,-0.3912695234281167,-1.0901442307692355,-0.5365722626486602,0.02,-0.9548583939729904,4,2,H4_PRIOR24_EXTREME_FADE|H4_THREE_BAR_FADE,price_reversion|range_reversion,LONG:H4_PRIOR24_EXTREME_FADE|H4_THREE_BAR_FADE,1.6109106993397848,1.5426520362927536,1.3368011678564307,1.9541586589251918
2024-03-18T16:00:00+00:00,11577,2024-03-18 16:00:00+00:00,compression,LONG,1.0,2024-03-16 00:00:00+00:00,2024-03-18 20:00:00+00:00,2024-03-19 07:50:00+00:00,576963,577105,1.0870000000000002,1.0857118750000003,1.0889321875000002,1.0857018750000005,0.700000000000145,12.881249999999694,-12.981249999999278,-1.0077632217369887,-1.046579330422094,-1.2981249999999278,STOP,False,1.1179039301309854,0.9115723628091812,0.2291666666666868,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.9315866084425524,-1.3449781659389166,-1.065502183406138,-2.818049490538744,-0.9315866084425524,-1.7483200023326242,-0.6136389574884009,-0.4238049406480644,-1.0825991189427346,-0.1964900781357674,0.05,-0.6697351172036514,4,2,H4_PRIOR24_EXTREME_FADE|H4_THREE_BAR_FADE,price_reversion|range_reversion,LONG:H4_PRIOR24_EXTREME_FADE|H4_THREE_BAR_FADE,1.6109106993397848,1.5426520362927536,1.3368011678564307,1.9541586589251918
2024-03-28T04:00:00+00:00,11621,2024-03-28 04:00:00+00:00,compression,LONG,1.0,2024-03-28 00:00:00+00:00,2024-03-28 08:00:00+00:00,2024-03-28 09:00:00+00:00,579123,579135,1.08016,1.0789214285714286,1.0820178571428571,1.0789114285714283,0.700000000000145,12.385714285714064,-12.485714285714876,-1.0080738177624649,-1.048442906574461,-1.2485714285714875,STOP,False,1.5895328719724071,0.9242454527283502,0.2002155753166468,0.8660254037844386,0.5000000000000001,-0.587785252292473,-0.8090169943749475,-1.2625432525952478,-1.5925605536331922,-1.5471453287198025,-2.249567474048565,-1.2564878892734086,-1.685754550250379,-0.618312704641661,-0.3083794130157614,-1.0286792452830051,-0.3655504920414813,-0.06,-0.0983257380622215,4,2,H4_PRIOR24_EXTREME_FADE|H4_THREE_BAR_FADE,price_reversion|range_reversion,LONG:H4_PRIOR24_EXTREME_FADE|H4_THREE_BAR_FADE,1.6109106993397848,1.5426520362927536,1.3368011678564307,1.9541586589251918
2024-03-28T08:00:00+00:00,11622,2024-03-28 08:00:00+00:00,compression,LONG,1.0,2024-03-28 00:00:00+00:00,2024-03-28 12:00:00+00:00,2024-03-28 12:55:00+00:00,579171,579182,1.07847,1.0771384821428571,1.0804672767857142,1.080457276785714,0.700000000000145,13.31517857142837,19.87276785714087,1.4924897740225382,1.4549386441358616,1.9872767857140872,TARGET,True,1.5180044256689664,0.9936038376973708,0.2154374834787382,0.8660254037844387,-0.4999999999999998,-0.587785252292473,-0.8090169943749475,-0.9491048078857156,-1.602494467913917,-2.0840877087105727,-2.295312814323137,-0.954737477368754,-2.2774535330324857,-0.7188596811890031,-0.3937360178971164,-1.512900703674691,-0.3655504920414813,-0.06,-0.0983257380622215,4,2,H4_PRIOR24_EXTREME_FADE|H4_THREE_BAR_FADE,price_reversion|range_reversion,LONG:H4_PRIOR24_EXTREME_FADE|H4_THREE_BAR_FADE,1.6109106993397848,1.5426520362927536,1.3368011678564307,1.9541586589251918
2024-03-29T00:00:00+00:00,11626,2024-03-29 00:00:00+00:00,compression,LONG,1.0,2024-03-29 00:00:00+00:00,2024-03-29 04:00:00+00:00,2024-03-29 12:35:00+00:00,579363,579466,1.0775100000000002,1.0761983035714289,1.0794775446428573,1.0794675446428572,0.700000000000145,13.116964285714094,19.57544642857023,1.4923762848001485,1.454257708801237,1.9575446428570231,TARGET,True,1.0206248723708116,0.9772500498902384,0.1832043162092562,0.0,1.0,-0.9510565162951536,0.3090169943749472,-0.9663059015723876,-1.5323667551562492,-2.6959362875230264,-2.2327955891362654,-0.9691647947723248,-2.1627790522904458,-1.1003305835500474,-0.3991890895687641,-1.0134529147981948,-0.2654110387867077,-0.04,-0.0981165581800613,4,2,H4_PRIOR24_EXTREME_FADE|H4_THREE_BAR_FADE,price_reversion|range_reversion,LONG:H4_PRIOR24_EXTREME_FADE|H4_THREE_BAR_FADE,1.6109106993397848,1.5426520362927536,1.3368011678564307,1.9541586589251918
2024-05-01T00:00:00+00:00,11759,2024-05-01 00:00:00+00:00,chop,LONG,1.0,2024-05-01 00:00:00+00:00,2024-05-01 04:00:00+00:00,2024-05-01 12:35:00+00:00,585986,586089,1.06573,1.0640663392857144,1.0682254910714286,1.0682154910714283,0.700000000000145,16.636607142857528,24.85491071428481,1.4939891590188557,1.4639349541135809,2.4854910714284806,TARGET,True,0.5094187731444434,1.000241565343427,0.1943699731903629,0.0,1.0,0.5877852522924732,-0.8090169943749473,-0.42827241990017,-1.2262115601352406,-2.2067299951697508,-1.961036870069221,-0.4305264852679803,-1.7862587103842358,-0.5771792951388492,-0.2124770642202007,-1.1750423489553845,2.324293198465001,0.2799999999999998,1.386439797697503,4,2,H4_PRIOR24_EXTREME_FADE|H4_THREE_BAR_FADE,price_reversion|range_reversion,LONG:H4_PRIOR24_EXTREME_FADE|H4_THREE_BAR_FADE,1.6990312095025302,1.6251800391096372,1.4188089936450703,2.1734884193072084
2024-05-22T08:00:00+00:00,11848,2024-05-22 08:00:00+00:00,compression,LONG,1.0,2024-05-22 00:00:00+00:00,2024-05-22 12:00:00+00:00,2024-05-22 17:05:00+00:00,590401,590462,1.08282,1.0817166964285716,1.084474955357143,1.0844649553571428,0.700000000000145,11.033035714285788,16.449553571427078,1.4909363114022989,1.445617868414519,1.6449553571427078,TARGET,True,2.4641903374605247,0.7670391061452586,0.271729714120712,0.8660254037844387,-0.4999999999999998,0.5877852522924732,-0.8090169943749473,-2.052925467346596,-1.8082058752124903,-2.7768875940762925,-3.1983491138626894,-2.0563243505705504,-1.8296707576001472,-0.2636193610200358,-0.5728045325779163,-1.3178294573643543,-1.2797753390367106,-0.1100000000000003,-1.0946630085550637,4,2,H4_PRIOR24_EXTREME_FADE|H4_THREE_BAR_FADE,price_reversion|range_reversion,LONG:H4_PRIOR24_EXTREME_FADE|H4_THREE_BAR_FADE,1.6990312095025302,1.6251800391096372,1.4188089936450703,2.1734884193072084
