specialist_id,direction,excursion_episode_id,UTC_date,chronological_segment,candidate_bar_time,residual_z_previous,residual_z_current,r_xau,predicted_r_xau,residual,beta_xag,beta_eurusd,beta_usdjpy,condition_number,H1_ATR14,H1_ATR_percentile,current_spread,current_spread_percentile,prior_spread_P99,UTC_time_of_day,unsafe_filter_passed,signal_accepted_pre_execution,signal_accepted,rejection_reason,entry_time,entry_bid,entry_ask,entry_price,entry_spread,entry_delay_milliseconds,M5_ATR14,stop,target,initial_risk_price
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2021-11-19-00302,2021-11-19,DEVELOPMENT,2021-11-19T10:55:00.000Z,-0.0769672795004,-3.04141933803,-0.000904572992269,-8.50123326538e-05,-0.000819560659615,0.394522005701,0.00057969813266,-0.294209956677,5688.01003424,4.19813678532,59.6,0.318,34.2270639296,0.484,11:00:00,true,true,true,,2021-11-19T11:00:00.105Z,1859.594,1859.912,1859.912,0.318,105,1.7975345764,1857.66508178,1863.28237733,2.24691822049
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2021-11-19-00303,2021-11-19,DEVELOPMENT,2021-11-19T13:30:00.000Z,0.187752867764,-3.54621250286,-0.000953077774825,-4.31571051997e-06,-0.000948762064305,0.394359515152,0.00278166450376,-0.292385022697,5623.04658685,4.17801079959,58.4,0.398,85.3489142087,0.484,13:35:00,true,true,true,,2021-11-19T13:35:00.107Z,1861.278,1861.676,1861.676,0.398,107,1.53990777323,1859.75111528,1864.56332707,1.92488471654
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2021-11-19-00304,2021-11-19,DEVELOPMENT,2021-11-19T13:45:00.000Z,1.48574048053,-4.37391727961,-0.000627419881405,0.000557256810573,-0.00118467669198,0.394244867325,-6.16846410799e-05,-0.29419420963,5619.99138191,4.17801079959,58.4,0.324,38.0273432006,0.484,13:50:00,true,true,true,,2021-11-19T13:50:00.002Z,1859.278,1859.602,1859.602,0.324,2,1.5820917922,1857.62438526,1862.56842211,1.97761474025
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2021-11-19-00305,2021-11-19,DEVELOPMENT,2021-11-19T14:10:00.000Z,-0.396776506129,-3.84073662423,-0.00276467979605,-0.00170218071664,-0.0010624990794,0.393640052441,-0.00122447884686,-0.292369836422,5640.40119011,4.33508145676,68,0.368,70.7218588337,0.484,14:15:00,true,true,true,,2021-11-19T14:15:00.000Z,1858.744,1859.112,1859.112,0.368,0,2.10234457518,1856.48406928,1863.05389608,2.62793071897
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2021-11-19-00350,2021-11-19,DEVELOPMENT,2021-11-19T14:50:00.000Z,-1.79386294418,2.56867569768,-0.000356803751514,-0.00106861345088,0.000711809699365,0.394344581221,-0.0107669173556,-0.309217535522,5503.60120867,4.33508145676,68,0.373,71.4794667031,0.484,14:55:00,true,true,true,,2021-11-19T14:55:00.115Z,1860.463,1860.836,1860.463,0.373,115,2.55323822963,1863.65454779,1855.67567832,3.19154778703
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2021-11-19-00306,2021-11-19,DEVELOPMENT,2021-11-19T15:45:00.000Z,0.802429799586,-5.51462510067,-0.00297617345901,-0.00139728037875,-0.00157889308026,0.393886445942,-0.00878873457554,-0.307616810778,5495.60292382,5.01471849556,87.2,0.388,81.0372541585,0.484,15:50:00,true,true,true,,2021-11-19T15:50:00.095Z,1855.874,1856.262,1856.262,0.388,95,2.26359980747,1853.43250024,1860.50624964,2.82949975934
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2021-11-19-00307,2021-11-19,DEVELOPMENT,2021-11-19T17:40:00.000Z,1.01067690002,-7.31318853915,-0.0055993922244,-0.00341304547683,-0.00218634674757,0.39514204073,-0.0115735416067,-0.323377971046,5472.8148844,5.12240778444,88.4,0.358,64.5124362235,0.484,17:45:00,true,true,true,,2021-11-19T17:45:00.044Z,1843.608,1843.966,1843.966,0.358,44,2.2211575196,1841.1895531,1848.13067035,2.7764468995
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2021-11-19-00351,2021-11-19,DEVELOPMENT,2021-11-19T17:45:00.000Z,-7.31318853915,6.66252368192,0.00163984923692,-0.000420523888999,0.00206037312592,0.401824559292,-0.0141532749611,-0.325427260189,5472.22722065,5.12240778444,88.4,0.294,18.2101610915,0.484,17:50:00,true,true,true,,2021-11-19T17:50:00.089Z,1846.648,1846.942,1846.648,0.294,89,2.44932483963,1849.70965605,1842.05551593,3.06165604954
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2021-11-19-00352,2021-11-19,DEVELOPMENT,2021-11-19T18:25:00.000Z,0.482771431689,3.14224130259,0.000524421283411,-0.00049191663261,0.00101633791602,0.399354464202,-0.0130120510561,-0.332383645122,5469.13936735,5.79455722841,94.8,,,0.484,18:30:00,false,false,false,OUTSIDE_ENTRY_WINDOW,,,,,,,2.17868931832,,,
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2021-11-22-00308,2021-11-22,DEVELOPMENT,2021-11-22T01:00:00.000Z,0.551593215381,-3.41560738393,0.000133770461461,0.00125203625999,-0.00111826579853,0.399009948968,-0.0202907220296,-0.342601084146,5489.83307028,5.23223625268,89,,,0.484,01:05:00,false,false,false,OUTSIDE_ENTRY_WINDOW,,,,,,,1.32125851465,,,
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2021-11-22-00353,2021-11-22,DEVELOPMENT,2021-11-22T11:50:00.000Z,-0.252349981509,2.63812367386,0.00120299214641,0.000382183696066,0.000820808450339,0.397729871352,-0.0320829267519,-0.329149422379,5494.16442692,4.69740420871,78.8,0.364,68.1931062496,0.484,11:55:00,true,true,true,,2021-11-22T11:55:00.022Z,1842.238,1842.602,1842.238,0.364,22,1.35207335327,1843.92809169,1839.70286246,1.69009169159
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2021-11-22-00309,2021-11-22,DEVELOPMENT,2021-11-22T12:00:00.000Z,1.41587295231,-2.85088560312,-0.00108322812542,-0.00014551145169,-0.000937716673728,0.396945488617,-0.0340229658717,-0.331026775706,5461.97175939,4.7545181938,80.4,0.358,64.3593129284,0.484,12:05:00,true,true,true,,2021-11-22T12:05:00.220Z,1840.574,1840.932,1840.932,0.358,220,1.45578773828,1839.11226533,1843.66160201,1.81973467285
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2021-11-22-00310,2021-11-22,DEVELOPMENT,2021-11-22T13:45:00.000Z,0.0751821185726,-2.53761824723,-0.00160861119728,-0.000759392391852,-0.000849218805428,0.401038499941,-0.0351585328752,-0.329219484121,5504.80568513,4.66469546568,77.8,0.374,74.0879256963,0.484,13:50:00,true,true,true,,2021-11-22T13:50:00.009Z,1838.438,1838.812,1838.812,0.374,9,2.00437316304,1836.30653355,1842.57019968,2.5054664538
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2021-11-22-00311,2021-11-22,DEVELOPMENT,2021-11-22T14:00:00.000Z,0.139144547244,-5.64460438331,-0.00397411085224,-0.00210372982093,-0.00187038103132,0.401452480557,-0.0365708482936,-0.331941938118,5513.15267548,4.85471721813,82,0.304,23.6872083529,0.484,14:05:00,true,true,true,,2021-11-22T14:05:00.034Z,1830.568,1830.872,1830.872,0.304,34,2.56642341079,1827.66397074,1835.6840439,3.20802926348
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2021-11-22-00312,2021-11-22,DEVELOPMENT,2021-11-22T14:15:00.000Z,-1.8562822205,-5.34201986606,-0.00512351213706,-0.00328608316566,-0.0018374289714,0.401145099739,-0.0299497204398,-0.361739805948,5480.18140022,4.85471721813,82,0.352,58.2927317851,0.484,14:20:00,true,true,true,,2021-11-22T14:20:00.039Z,1819.464,1819.816,1819.816,0.352,39,3.42785868568,1815.53117664,1826.24323504,4.2848233571
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2021-11-22-00354,2021-11-22,DEVELOPMENT,2021-11-22T14:35:00.000Z,2.18698605651,2.86755767951,0.00281921533256,0.00184705048178,0.000972164850777,0.403431739321,-0.0301535041483,-0.366288985261,5481.77618341,4.85471721813,82,0.374,74.0707107313,0.484,14:40:00,true,true,true,,2021-11-22T14:40:00.029Z,1819.558,1819.932,1819.558,0.374,29,3.91501543424,1824.45176929,1812.21734606,4.89376929279
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2021-11-22-00313,2021-11-22,DEVELOPMENT,2021-11-22T15:00:00.000Z,-0.536168928727,-2.54036774335,-0.00220109868619,-0.00125834547857,-0.000942753207617,0.403624731011,-0.0343327242469,-0.365454311786,5477.77758139,6.4428088454,98.2,,,0.484,15:05:00,false,false,false,UNSAFE_H1_ATR_PERCENTILE,,,,,,,3.89418153266,,,
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2021-11-23-00355,2021-11-23,DEVELOPMENT,2021-11-23T06:15:00.000Z,0.765738804439,2.82551928792,0.000611387293858,-0.000384149290577,0.000995536584435,0.404844525404,-0.0352297207907,-0.373656569675,5456.2715245,4.7447131795,77,0.314,30.4763154224,0.484,06:20:00,true,true,true,,2021-11-23T06:20:00.295Z,1806.928,1807.242,1806.928,0.314,295,0.857645684393,1808.00005711,1805.31991434,1.07205710549
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2021-11-23-00314,2021-11-23,DEVELOPMENT,2021-11-23T08:25:00.000Z,0.360443922465,-2.55191292544,-0.0015844264202,-0.000611176296411,-0.00097325012379,0.404021841402,-0.0388265180897,-0.371606691914,5430.70144841,4.91612513947,80.6,0.394,84.0265942615,0.484,08:30:00,true,true,true,,2021-11-23T08:30:00.044Z,1803.438,1803.832,1803.832,0.394,44,1.77869017833,1801.60863728,1807.16704408,2.22336272291
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2021-11-23-00315,2021-11-23,DEVELOPMENT,2021-11-23T09:25:00.000Z,0.346468555278,-2.8994769163,-0.0022062581783,-0.00110124472417,-0.00110501345413,0.404232578868,-0.0403948865774,-0.373976483351,5427.35930683,5.24818762951,86.4,0.338,49.4187312577,0.484,09:30:00,true,true,true,,2021-11-23T09:30:00.072Z,1798.164,1798.502,1798.502,0.338,72,1.97835758372,1796.02905302,1802.21142047,2.47294697965
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2021-11-23-00316,2021-11-23,DEVELOPMENT,2021-11-23T09:40:00.000Z,1.84034952535,-3.79184911828,-0.00132477947149,0.000115564137465,-0.00144034360895,0.405287875415,-0.0422713096137,-0.37373119028,5426.85427792,5.24818762951,86.4,0.298,20.6685558996,0.484,09:45:00,true,true,true,,2021-11-23T09:45:00.154Z,1793.668,1793.966,1793.966,0.298,154,2.25546232195,1791.1466721,1798.19499185,2.81932790244
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2021-11-23-00356,2021-11-23,DEVELOPMENT,2021-11-23T09:45:00.000Z,-3.79184911828,2.65336843529,0.00150124709668,0.000543121767625,0.000958125329052,0.405090512703,-0.0428398571975,-0.375455140979,5426.48287381,5.24818762951,86.4,0.428,94.2884287162,0.484,09:50:00,true,true,true,,2021-11-23T09:50:00.198Z,1796.278,1796.706,1796.278,0.428,198,2.30435787038,1799.15844734,1791.95732899,2.88044733798
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2021-11-23-00317,2021-11-23,DEVELOPMENT,2021-11-23T13:10:00.000Z,2.19718695567,-4.03967367266,0.00140007502416,0.00291999109326,-0.0015199160691,0.404036526322,-0.042533353366,-0.37837752357,5446.79664706,5.37929099558,87.8,0.364,68.0556630936,0.484,13:15:00,true,true,true,,2021-11-23T13:15:00.389Z,1790.668,1791.032,1791.032,0.364,389,2.02553679558,1788.50007901,1794.82988149,2.53192099448
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2021-11-23-00357,2021-11-23,DEVELOPMENT,2021-11-23T13:25:00.000Z,-2.90329419466,3.29994496309,0.000771527918038,-0.000451463356438,0.00122299127448,0.402479357805,-0.0450945170462,-0.378211741984,5444.73250742,5.37929099558,87.8,0.384,79.3980261788,0.484,13:30:00,true,true,true,,2021-11-23T13:30:00.028Z,1787.878,1788.262,1787.878,0.384,28,2.50841903786,1791.0135238,1783.1747143,3.13552379733
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2021-11-23-00358,2021-11-23,DEVELOPMENT,2021-11-23T14:10:00.000Z,0.446606611233,2.79794121237,0.00114512357503,0.000146684338142,0.000998439236885,0.398477366364,-0.0393885693485,-0.377871905038,5448.6304668,5.65787735304,92,0.424,93.8200907972,0.484,14:15:00,true,true,true,,2021-11-23T14:15:00.066Z,1790.998,1791.422,1790.998,0.424,66,2.73486647964,1794.4165831,1785.87012535,3.41858309954
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2021-11-23-00318,2021-11-23,DEVELOPMENT,2021-11-23T14:50:00.000Z,0.556834557397,-2.54723935193,-0.00147730355625,-0.00052234179485,-0.000954961761397,0.398416922658,-0.0400906301456,-0.382643818908,5448.81455301,5.65787735304,92,0.358,64.1831776729,0.484,14:55:00,true,true,true,,2021-11-23T14:55:00.212Z,1788.998,1789.356,1789.356,0.358,212,2.68649512402,1785.99788109,1794.39317836,3.35811890503
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2021-11-23-00319,2021-11-23,DEVELOPMENT,2021-11-23T16:10:00.000Z,-0.194828811641,-2.84396168653,-0.00133107005724,-0.000258391974737,-0.0010726780825,0.398603210919,-0.0405639083228,-0.388034237933,5430.61733657,5.85065445237,94.6,0.227,1.39211436294,0.484,16:15:00,true,true,true,,2021-11-23T16:15:00.210Z,1782.948,1783.175,1783.175,0.227,210,2.12983210412,1780.51270987,1787.1684352,2.66229013015
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2021-11-24-00320,2021-11-24,DEVELOPMENT,2021-11-24T10:00:00.000Z,0.416123645167,-2.740381177,-0.00135128364569,-0.000343345889806,-0.00100793775589,0.396199295267,-0.0398733853594,-0.391070944751,5326.90952816,4.18356683778,52.2,0.224,1.17724793137,0.484,10:05:00,true,true,true,,2021-11-24T10:05:00.085Z,1789.618,1789.842,1789.842,0.224,85,1.303713822,1788.21235772,1792.28646342,1.6296422775
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2021-11-24-00321,2021-11-24,DEVELOPMENT,2021-11-24T13:30:00.000Z,0.626591961141,-2.60060059365,0.0010853281002,0.00197031394048,-0.000884985840287,0.399524233066,-0.049597016808,-0.396617650615,5336.54445371,4.16124575168,50.2,0.354,61.2878107648,0.484,13:35:00,true,true,true,,2021-11-24T13:35:00.072Z,1785.098,1785.452,1785.452,0.354,72,1.83738519709,1783.1552685,1788.89709724,2.29673149637
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2021-11-24-00322,2021-11-24,DEVELOPMENT,2021-11-24T13:45:00.000Z,0.978042284698,-2.79339514423,-0.000966184596808,-1.05901702669e-05,-0.000955594426541,0.398225475859,-0.0439689737902,-0.396384635947,5319.23211817,4.16124575168,50.2,0.417,91.7972261472,0.484,13:50:00,true,true,true,,2021-11-24T13:50:00.049Z,1784.825,1785.242,1785.242,0.417,49,2.17138986079,1782.52776267,1789.31335599,2.71423732599
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2021-11-24-00359,2021-11-24,DEVELOPMENT,2021-11-24T16:30:00.000Z,1.27909447418,2.83013648271,0.00142859383297,0.000443847499232,0.000984746333734,0.398997367299,-0.0454116578186,-0.390759151404,5287.42341898,4.60510037042,72.8,0.307,24.8144375241,0.484,16:35:00,true,true,true,,2021-11-24T16:35:00.076Z,1789.975,1790.282,1789.975,0.307,76,1.89105977185,1792.33882471,1786.42926293,2.36382471482
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2021-11-25-00323,2021-11-25,DEVELOPMENT,2021-11-25T10:00:00.000Z,0.0840135178981,-2.66248170072,-0.000612816132365,0.00014214316263,-0.000754959294995,0.39904482194,-0.0506051646375,-0.397053202201,5325.66267212,3.1597660953,4.4,0.397,84.8680391235,0.484,10:05:00,true,true,true,,2021-11-25T10:05:00.057Z,1791.788,1792.185,1792.185,0.397,57,0.792692882706,1791.1941339,1793.67129916,0.990866103383
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2021-11-25-00324,2021-11-25,DEVELOPMENT,2021-11-25T15:00:00.000Z,-0.0634546570434,-2.55835014965,-0.001234006373,-0.000560516348217,-0.000673490024783,0.379724423046,-0.0365702983092,-0.4590734127,5411.87475471,2.87124060068,0,0.417,91.7812181881,0.484,15:05:00,true,true,true,,2021-11-25T15:05:00.026Z,1788.435,1788.852,1788.852,0.417,26,0.85086264291,1787.7884217,1790.44736746,1.06357830364
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2021-11-26-00325,2021-11-26,DEVELOPMENT,2021-11-26T00:05:00.000Z,-1.13091050347,-2.50712702549,-0.000308799232325,0.000340820147754,-0.000649619380079,0.378526076622,-0.0404513254121,-0.455740996926,5447.38659258,2.90578331414,1,,,0.484,00:10:00,false,false,false,OUTSIDE_ENTRY_WINDOW,,,,,,,0.900691700458,,,
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2021-11-26-00360,2021-11-26,DEVELOPMENT,2021-11-26T03:05:00.000Z,1.10094083407,4.14058521996,0.00131879891575,0.000249244679811,0.00106955423593,0.378192746626,-0.0398309733584,-0.43872800191,5335.98787053,2.99176328031,2.2,,,0.484,03:10:00,false,false,false,OUTSIDE_ENTRY_WINDOW,,,,,,,1.10791047887,,,
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2021-11-26-00361,2021-11-26,DEVELOPMENT,2021-11-26T05:30:00.000Z,0.87320748188,2.63734543146,0.000357005868232,-0.00034120846377,0.000698214332002,0.378505430939,-0.0416864301528,-0.43371390821,5338.80836521,3.05249997129,4.4,,,0.484,05:35:00,false,false,false,OUTSIDE_ENTRY_WINDOW,,,,,,,0.880910215372,,,
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2021-11-26-00362,2021-11-26,DEVELOPMENT,2021-11-26T06:40:00.000Z,0.694817558977,3.00217446384,0.00113535811227,0.00032916969805,0.000806188414221,0.376015000399,-0.0400165756471,-0.433090450451,5331.68451316,3.03135711619,3.2,0.225,1.24404563981,0.484,06:45:00,true,true,true,,2021-11-26T06:45:00.376Z,1802.2,1802.425,1802.2,0.225,376,0.976677321492,1803.42084665,1800.36873002,1.22084665186
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2021-11-26-00363,2021-11-26,DEVELOPMENT,2021-11-26T07:50:00.000Z,2.49816634342,4.35936586048,0.00208403407003,0.00090993666988,0.00117409740015,0.376818165621,-0.0301210825648,-0.426126789714,5275.70403936,3.24801017932,9.6,0.297,19.0346197157,0.484,07:55:00,true,true,true,,2021-11-26T07:55:00.075Z,1808.405,1808.702,1808.405,0.297,75,1.44190162141,1810.20737703,1805.70143446,1.80237702676
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2021-11-26-00364,2021-11-26,DEVELOPMENT,2021-11-26T08:35:00.000Z,1.28870907465,3.13175801501,-0.00202399753211,-0.00289372536976,0.000869727837651,0.378221780364,-0.0286371447542,-0.422624317659,5229.33142043,3.60815230937,21.6,0.313,28.0418664221,0.484,08:40:00,true,true,true,,2021-11-26T08:40:00.019Z,1803.048,1803.361,1803.048,0.313,19,1.82118059789,1805.32447575,1799.63328638,2.27647574736
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2021-11-26-00326,2021-11-26,DEVELOPMENT,2021-11-26T09:10:00.000Z,0.426430007938,-3.31888194544,-0.000210923656535,0.000699427861013,-0.000910351517548,0.378307325644,-0.0309535297036,-0.413676038077,5178.39348736,4.14460571585,48.6,0.354,60.9390500215,0.484,09:15:00,true,true,true,,2021-11-26T09:15:00.103Z,1803.558,1803.912,1803.912,0.354,103,2.30088924913,1801.03588844,1808.22616734,2.87611156142
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2021-11-26-00365,2021-11-26,DEVELOPMENT,2021-11-26T09:20:00.000Z,-0.74244190052,3.25110372443,0.00136350604948,0.000438116329528,0.000925389719955,0.377479864703,-0.0321174300396,-0.414752494941,5169.54291101,4.14460571585,48.6,0.313,28.0316882446,0.484,09:25:00,true,true,true,,2021-11-26T09:25:00.138Z,1806.719,1807.032,1806.719,0.313,138,2.44452440359,1809.7746555,1802.13551674,3.05565550449
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2021-11-26-00366,2021-11-26,DEVELOPMENT,2021-11-26T09:55:00.000Z,-0.590623107152,3.27182309415,0.00201516432515,0.00107081659263,0.000944347732525,0.377931448078,-0.0329106452683,-0.412722183988,5150.07573036,4.40820530757,64.6,0.467,98.5634392129,0.484,10:00:00,true,true,true,,2021-11-26T10:00:00.026Z,1809.625,1810.092,1809.625,0.467,26,2.45453398478,1812.69316748,1805.02274878,3.06816748098
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2021-11-26-00327,2021-11-26,DEVELOPMENT,2021-11-26T10:00:00.000Z,3.27182309415,-3.50832280505,-0.00157705233999,-0.00058244390584,-0.000994608434149,0.378610632708,-0.0326950661718,-0.414367287637,5150.26819711,4.40820530757,64.6,0.427,94.0767915437,0.484,10:05:00,true,true,true,,2021-11-26T10:05:00.039Z,1806.808,1807.235,1807.235,0.427,39,2.5537815573,1804.04277305,1812.02334042,3.19222694662
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2021-11-26-00328,2021-11-26,DEVELOPMENT,2021-11-26T12:00:00.000Z,-1.16241822456,-2.92551329985,-0.000569763621487,0.000264076885207,-0.000833840506694,0.377743910471,-0.0377355811785,-0.429725090949,5116.49796079,4.56598569887,70.6,0.367,69.0088823134,0.484,12:05:00,true,true,true,,2021-11-26T12:05:00.108Z,1810.558,1810.925,1810.925,0.367,108,1.99836855869,1808.4270393,1814.67194105,2.49796069837
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2021-11-26-00367,2021-11-26,DEVELOPMENT,2021-11-26T13:10:00.000Z,1.84384141639,3.2447063435,0.00119780205222,0.000230558880031,0.000967243172193,0.377295859591,-0.0362555820684,-0.429507562197,5106.15173166,4.69616529181,74.8,0.414,91.1008747472,0.484,13:15:00,true,true,true,,2021-11-26T13:15:00.421Z,1808.298,1808.712,1808.298,0.414,421,1.96947718199,1810.75984648,1804.60523028,2.46184647749
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2021-11-26-00329,2021-11-26,DEVELOPMENT,2021-11-26T13:20:00.000Z,0.788098002886,-3.15643394523,-0.0028598857739,-0.00194055649582,-0.000919329278076,0.377072820862,-0.0374736974429,-0.432456966114,5105.21886625,4.69616529181,74.8,0.233,1.83919369696,0.484,13:25:00,true,true,true,,2021-11-26T13:25:00.052Z,1803.488,1803.721,1803.721,0.233,52,2.2176691008,1800.94891362,1807.87912956,2.772086376
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2021-11-26-00330,2021-11-26,DEVELOPMENT,2021-11-26T13:35:00.000Z,1.91236693338,-4.16322626245,0.00242103002274,0.0036455295808,-0.00122449955806,0.377560750382,-0.035673710722,-0.433683709935,5101.12957145,4.69616529181,74.8,0.344,53.3374055725,0.484,13:40:00,true,true,true,,2021-11-26T13:40:00.042Z,1804.958,1805.302,1805.302,0.344,42,2.60362154317,1802.04747307,1810.18379039,3.25452692896
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2021-11-26-00331,2021-11-26,DEVELOPMENT,2021-11-26T14:15:00.000Z,-2.35388571159,-3.84999865296,-0.00130715352739,-0.000170838702897,-0.0011363148245,0.375046346479,-0.035016790463,-0.427317454496,5098.4303249,5.1165463424,83.6,0.384,78.9756533508,0.484,14:20:00,true,true,true,,2021-11-26T14:20:00.431Z,1804.058,1804.442,1804.442,0.384,431,2.49934809233,1801.31781488,1809.12827767,3.12418511541
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2021-11-26-00368,2021-11-26,DEVELOPMENT,2021-11-26T14:35:00.000Z,0.405135925054,3.14884410927,0.000947760498077,-2.31411278456e-05,0.000970901625922,0.374739641807,-0.029402929174,-0.420933791066,5090.59392145,5.1165463424,83.6,0.387,80.0134062655,0.484,14:40:00,true,true,true,,2021-11-26T14:40:00.505Z,1803.408,1803.795,1803.408,0.387,505,2.53161261883,1806.57251577,1798.66122634,3.16451577354
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2021-11-26-00332,2021-11-26,DEVELOPMENT,2021-11-26T14:50:00.000Z,-1.82852653719,-4.69047008459,-0.00168754213544,-0.000256402918068,-0.00143113921737,0.374460527897,-0.0246608437965,-0.42011227899,5073.91317346,5.1165463424,83.6,0.384,78.9661554,0.484,14:55:00,true,true,true,,2021-11-26T14:55:00.307Z,1796.398,1796.782,1796.782,0.384,307,2.92946079576,1793.12017401,1802.27473899,3.6618259947
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2021-11-26-00369,2021-11-26,DEVELOPMENT,2021-11-26T16:00:00.000Z,-1.53810697584,2.54080502459,2.58655467176e-05,-0.000779039304252,0.00080490485097,0.375639951724,-0.030528558639,-0.423070310279,5033.94676274,5.61692006054,91.4,0.417,91.6095484293,0.484,16:05:00,true,true,true,,2021-11-26T16:05:00.343Z,1797.578,1797.995,1797.578,0.417,343,2.19141403007,1800.31726754,1793.46909869,2.73926753759
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2021-11-26-00370,2021-11-26,DEVELOPMENT,2021-11-26T16:10:00.000Z,-0.442694965567,3.45262242175,0.001575998434,0.000477003083312,0.00109899535069,0.375187882031,-0.0319048048609,-0.422949492467,5029.4564974,5.61692006054,91.4,0.417,91.6101425293,0.484,16:15:00,true,true,true,,2021-11-26T16:15:00.152Z,1799.135,1799.552,1799.135,0.417,152,2.22706873001,1801.91883591,1794.95924613,2.78383591251
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2021-11-26-00333,2021-11-26,DEVELOPMENT,2021-11-26T16:40:00.000Z,-1.11933295389,-5.98148723321,-0.00325686017089,-0.00136783618853,-0.00188902398236,0.374970052602,-0.0298773219817,-0.428093968112,5027.59634956,5.61692006054,91.4,0.387,79.9735212065,0.484,16:45:00,true,true,true,,2021-11-26T16:45:00.200Z,1785.418,1785.805,1785.805,0.387,200,3.024272485,1782.02465939,1791.47551091,3.78034060625
