simulation_id,specialist_id,direction,excursion_episode_id,UTC_date,chronological_segment,candidate_time,entry_time,entry_source_sequence,entry_bid,entry_ask,entry_price,entry_spread,stop,target,initial_risk_price,exit_time,exit_source_sequence,exit_timestamp_group_size,exit_ordering_quality,exit_bid,exit_ask,exit_price,exit_spread,exit_reason,residual_z_at_entry,residual_z_at_exit_signal,gross_R,baseline_net_R,stress_incremental_entry_spread_R,stress_incremental_exit_spread_R,stress_slippage_R,stress_net_R,broker_transfer_R,MFE_R,MAE_R,holding_minutes,stop_gap,target_gap,identical_timestamp_ambiguity,convergence_exit,expiry_exit,forced_exit,post_exit_invariance_contract,Capital_minimum_volume_loss,Capital_required_margin,Capital_post_entry_free_margin,Capital_account_feasible,Capital_rejection_reason
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2023-09-15-01992,2023-09-15,DEVELOPMENT,2023-09-15T12:40:00.000Z,2023-09-15T12:45:00.225Z,2023091512:0000007010,1917.215,1917.555,1917.215,0.34,1918.4763192,1915.32302121,1.26131919587,2023-09-15T12:45:23.025Z,2023091512:0000007076,1,SOURCE_SEQUENCE_ORDERED,1918.305,1918.645,1918.645,0.34,STOP,2.7135367238,,-0.864174590829,-1.13373363751,0.0396410362765,0.0396410362766,0.05,-1.26301571006,-1.28373363751,0,-1.13373363751,0.38,true,false,false,false,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2023-09-15-01993,2023-09-15,DEVELOPMENT,2023-09-15T13:05:00.000Z,2023-09-15T13:10:00.138Z,2023091513:0000001757,1919.825,1920.115,1919.825,0.29,1921.22320726,1917.72768911,1.39820725868,2023-09-15T13:10:49.600Z,2023091513:0000001925,1,SOURCE_SEQUENCE_ORDERED,1920.925,1921.225,1921.225,0.3,STOP,4.69704165923,,-0.790297713832,-1.00128217137,0.0536401163234,0.0500641085685,0.05,-1.15498639626,-1.15128217137,0,-1.00128217137,0.824366666667,true,false,false,false,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2023-09-15-01994,2023-09-15,DEVELOPMENT,2023-09-15T14:05:00.000Z,2023-09-15T14:10:00.019Z,2023091514:0000004168,1928.815,1929.125,1928.815,0.31,1931.03204283,1925.48943576,2.21704282745,2023-09-15T14:15:00.138Z,2023091514:0000005390,1,SOURCE_SEQUENCE_ORDERED,1928.255,1928.585,1928.585,0.33,RESIDUAL_CONVERGENCE,3.6409688087,-0.0458305192046,0.248078202726,0.103741793867,0.0293183330494,0.0248078202726,0.05,-0.000384359454904,-0.0462582061329,0.608919224872,-0.288672817717,5.00198333333,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2023-09-15-01995,2023-09-15,DEVELOPMENT,2023-09-15T14:20:00.000Z,2023-09-15T14:25:00.145Z,2023091514:0000007696,1929.055,1929.385,1929.055,0.33,1931.34166111,1925.62500833,2.28666111221,2023-09-15T14:30:00.095Z,2023091514:0000009045,1,SOURCE_SEQUENCE_ORDERED,1928.195,1928.495,1928.495,0.3,RESIDUAL_CONVERGENCE,2.88376024599,-1.80736782012,0.382653990715,0.244898554057,0.0240525365592,0.0306123192572,0.05,0.140233698241,0.0948985540574,0.590380442817,-0.413266309972,4.99916666667,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2023-09-15-01954,2023-09-15,DEVELOPMENT,2023-09-15T15:00:00.000Z,2023-09-15T15:05:00.064Z,2023091515:0000001113,1926.695,1926.955,1926.955,0.26,1924.67322921,1930.37765618,2.28177078767,2023-09-15T15:15:00.282Z,2023091515:0000003993,1,SOURCE_SEQUENCE_ORDERED,1927.815,1928.135,1927.815,0.32,RESIDUAL_CONVERGENCE,-2.73261365554,2.12817056051,0.503994531885,0.376900258627,0.0394430503214,0.026295366881,0.05,0.261161841425,0.226900258627,0.495229409591,-0.464989737678,10.0036333333,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2023-09-18-01997,2023-09-18,DEVELOPMENT,2023-09-18T06:35:00.000Z,2023-09-18T06:40:01.975Z,2023091806:0000005736,1929.365,1929.655,1929.365,0.29,1930.49903481,1927.66394779,1.13403480927,2023-09-18T06:45:00.047Z,2023091806:0000006176,1,SOURCE_SEQUENCE_ORDERED,1928.678,1929.025,1929.025,0.347,RESIDUAL_CONVERGENCE,2.71649672673,-0.132468847058,0.580670006436,0.29981443005,0.0661355360405,0.0410040323451,0.05,0.142674861665,0.14981443005,0.502630073908,-0.317450572994,4.96786666667,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2023-09-18-01955,2023-09-18,DEVELOPMENT,2023-09-18T12:50:00.000Z,2023-09-18T12:55:00.171Z,2023091812:0000004510,1923.875,1924.165,1924.165,0.29,1923.13869925,1925.70445112,1.02630074769,2023-09-18T13:00:00.091Z,2023091813:0000000000,1,SOURCE_SEQUENCE_ORDERED,1923.945,1924.245,1923.945,0.3,RESIDUAL_CONVERGENCE,-3.33055698839,0.77747424553,0.0730779941147,-0.21436211607,0.0730779941148,0.0682061278405,0.05,-0.405646238025,-0.36436211607,0.0194874650973,-0.727856821383,4.99866666667,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2023-09-18-01998,2023-09-18,DEVELOPMENT,2023-09-18T14:10:00.000Z,2023-09-18T14:15:00.177Z,2023091814:0000002400,1925.105,1925.415,1925.105,0.31,1926.70960733,1922.69808901,1.60460732616,2023-09-18T14:18:29.323Z,2023091814:0000002872,1,SOURCE_SEQUENCE_ORDERED,1926.375,1926.726,1926.726,0.351,STOP,2.75145350661,,-0.804246608478,-1.01021600337,0.0405083530036,0.0277326416716,0.05,-1.12845699804,-1.16021600337,0,-1.01021600337,3.48576666667,true,false,false,false,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2023-09-19-01999,2023-09-19,DEVELOPMENT,2023-09-19T13:15:00.000Z,2023-09-19T13:20:00.922Z,2023091913:0000002472,1934.855,1935.145,1934.855,0.29,1936.1690541,1932.88391885,1.3140541005,2023-09-19T13:25:00.065Z,2023091913:0000002882,1,SOURCE_SEQUENCE_ORDERED,1935.244,1935.585,1935.585,0.341,RESIDUAL_CONVERGENCE,3.12149524741,-0.625269830223,-0.315436023405,-0.555532682957,0.0570752756463,0.0376696819265,0.05,-0.70027764053,-0.705532682957,0.0608802940227,-0.66968323425,4.98571666667,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2023-09-19-01956,2023-09-19,DEVELOPMENT,2023-09-19T13:30:00.000Z,2023-09-19T13:35:00.104Z,2023091913:0000004318,1933.945,1934.295,1934.295,0.35,1932.90223215,1936.38415178,1.39276785124,2023-09-19T13:38:06.899Z,2023091913:0000004770,1,SOURCE_SEQUENCE_ORDERED,1932.865,1933.155,1932.865,0.29,STOP,-3.08588280377,,-0.796974168391,-1.02673248721,0.0323097635834,0.0538496059724,0.05,-1.16289185676,-1.17673248721,0,-1.02673248721,3.11325,true,false,false,false,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2023-09-19-02000,2023-09-19,DEVELOPMENT,2023-09-19T13:45:00.000Z,2023-09-19T13:50:00.082Z,2023091913:0000006455,1935.845,1936.195,1935.845,0.35,1937.32359866,1933.62710201,1.47859865859,2023-09-19T14:00:00.052Z,2023091914:0000000000,1,SOURCE_SEQUENCE_ORDERED,1934.635,1934.935,1934.935,0.3,RESIDUAL_CONVERGENCE,2.54893693806,-2.16227468437,0.835250318149,0.615447602847,0.0304342221188,0.0473421232959,0.05,0.487671257432,0.465447602847,0.72365817038,-0.486947553901,9.9995,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2023-09-19-02001,2023-09-19,DEVELOPMENT,2023-09-19T14:30:00.000Z,2023-09-19T14:35:00.091Z,2023091914:0000005277,1933.135,1933.455,1933.135,0.32,1934.83775447,1930.5808683,1.70275446922,2023-09-19T14:40:01.708Z,2023091914:0000006032,1,SOURCE_SEQUENCE_ORDERED,1934.525,1934.842,1934.842,0.317,STOP,3.21030659137,,-0.8154434624,-1.00249333116,0.0352370239424,0.0361179495409,0.05,-1.12384830464,-1.15249333116,0,-1.00249333116,5.02695,true,false,false,false,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2023-09-20-02002,2023-09-20,DEVELOPMENT,2023-09-20T11:55:00.000Z,2023-09-20T12:00:00.121Z,2023092012:0000000000,1931.954,1932.225,1931.954,0.271,1932.58742544,1931.00386183,0.633425443372,2023-09-20T12:00:06.940Z,2023092012:0000000016,1,SOURCE_SEQUENCE_ORDERED,1932.315,1932.605,1932.605,0.29,STOP,2.59016559253,,-0.584914931784,-1.02774526475,0.133401651109,0.118403832345,0.05,-1.32955074821,-1.17774526475,0,-1.02774526475,0.11365,true,false,false,false,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2023-09-20-01957,2023-09-20,DEVELOPMENT,2023-09-20T12:25:00.000Z,2023-09-20T12:30:00.736Z,2023092012:0000002407,1931.575,1931.842,1931.842,0.267,1930.98870456,1933.12194316,0.853295443142,2023-09-20T12:30:21.420Z,2023092012:0000002470,1,SOURCE_SEQUENCE_ORDERED,1930.985,1931.292,1930.985,0.307,STOP,-2.72145431028,,-0.667998410845,-1.00434147034,0.101371688663,0.0779331479319,0.05,-1.23364630694,-1.15434147034,0,-1.00434147034,0.344733333333,true,false,false,false,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2023-09-20-02003,2023-09-20,DEVELOPMENT,2023-09-20T13:30:00.000Z,2023-09-20T13:35:00.449Z,2023092013:0000002983,1935.595,1935.885,1935.595,0.29,1936.74165835,1933.87501248,1.14665834702,2023-09-20T13:40:29.917Z,2023092013:0000003919,1,SOURCE_SEQUENCE_ORDERED,1936.485,1936.785,1936.785,0.3,STOP,3.09070712295,,-0.780528918945,-1.03779822742,0.0654074513082,0.0610469545543,0.05,-1.21425263329,-1.18779822742,0.0174419870155,-1.03779822742,5.49113333333,true,false,false,false,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2023-09-20-01958,2023-09-20,DEVELOPMENT,2023-09-20T13:55:00.000Z,2023-09-20T14:00:00.042Z,2023092014:0000000000,1940.485,1940.815,1940.815,0.33,1939.01821051,1943.51018423,1.79678948785,2023-09-20T14:05:00.185Z,2023092014:0000001340,1,SOURCE_SEQUENCE_ORDERED,1943.205,1943.535,1943.205,0.33,RESIDUAL_CONVERGENCE,-4.12511955126,8.10265425762,1.51381117175,1.33015025753,0.0306101523699,0.0306101523699,0.05,1.21892995279,1.18015025753,1.45426051169,-0.328363452696,5.00238333333,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2023-09-20-02004,2023-09-20,DEVELOPMENT,2023-09-20T14:00:00.000Z,2023-09-20T14:05:00.185Z,2023092014:0000001340,1943.205,1943.535,1943.205,0.33,1945.15750988,1940.27623518,1.95250988158,2023-09-20T14:10:00.069Z,2023092014:0000002019,1,SOURCE_SEQUENCE_ORDERED,1943.085,1943.385,1943.385,0.3,RESIDUAL_CONVERGENCE,8.10265425762,-2.71438656241,0.0691417755545,-0.0921890340726,0.0281688715221,0.0358512910282,0.05,-0.206209196623,-0.242189034073,0.26632387621,-0.409729040323,4.99806666667,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2023-09-20-01959,2023-09-20,DEVELOPMENT,2023-09-20T14:05:00.000Z,2023-09-20T14:10:00.069Z,2023092014:0000002019,1943.085,1943.385,1943.385,0.3,1941.4545444,1946.28068341,1.93045560432,2023-09-20T14:15:00.079Z,2023092014:0000002733,1,SOURCE_SEQUENCE_ORDERED,1943.105,1943.395,1943.105,0.29,RESIDUAL_CONVERGENCE,-2.71438656241,0.292293092434,0.00777018646085,-0.145043480603,0.0362608701507,0.0388509323043,0.05,-0.270155283058,-0.295043480603,0.274546588284,-0.398869571657,5.00016666667,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2023-09-20-02005,2023-09-20,DEVELOPMENT,2023-09-20T17:30:00.000Z,2023-09-20T17:35:00.961Z,2023092017:0000002011,1946.935,1947.235,1946.935,0.3,1948.13437456,1945.13593817,1.19937455558,2023-09-20T17:50:00.052Z,2023092017:0000002789,1,SOURCE_SEQUENCE_ORDERED,1946.428,1946.735,1946.735,0.307,RESIDUAL_CONVERGENCE,2.79607485036,-0.352088522422,0.419802135751,0.166753579246,0.0583637527361,0.0554455650993,0.05,0.00294426141049,0.0167535792459,0.258468047831,-0.458572342926,14.98485,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2023-09-21-01965,2023-09-21,DEVELOPMENT,2023-09-21T06:30:00.000Z,2023-09-21T06:35:00.252Z,2023092106:0000001644,1928.425,1928.715,1928.715,0.29,1927.82135415,1930.05546878,0.893645854216,2023-09-21T06:40:00.291Z,2023092106:0000001779,1,SOURCE_SEQUENCE_ORDERED,1928.555,1928.845,1928.555,0.29,RESIDUAL_CONVERGENCE,-2.74289343609,0.0352489431737,0.145471496776,-0.179041842185,0.0839258635243,0.0839258635243,0.05,-0.396893569234,-0.329041842185,0,-0.469984835736,5.00065,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2023-09-21-01966,2023-09-21,DEVELOPMENT,2023-09-21T07:30:00.000Z,2023-09-21T07:35:00.257Z,2023092107:0000002443,1926.905,1927.195,1927.195,0.29,1926.18394742,1928.71157887,1.01105257763,2023-09-21T07:40:01.023Z,2023092107:0000002806,1,SOURCE_SEQUENCE_ORDERED,1926.595,1926.885,1926.595,0.29,RESIDUAL_CONVERGENCE,-2.72605338528,0.33587299492,-0.306611156393,-0.593440947856,0.0741801184821,0.0741801184821,0.05,-0.791801184821,-0.743440947856,0.286829791464,-0.662675725106,5.01276666667,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2023-09-21-01967,2023-09-21,DEVELOPMENT,2023-09-21T08:50:00.000Z,2023-09-21T08:55:00.110Z,2023092108:0000003174,1923.335,1923.645,1923.645,0.31,1922.66649304,1925.11276044,0.978506959865,2023-09-21T09:12:46.795Z,2023092109:0000000661,1,SOURCE_SEQUENCE_ORDERED,1922.655,1922.972,1922.655,0.317,STOP,-2.82519062411,,-0.691359415669,-1.01174548634,0.0664277339519,0.0628508559699,0.05,-1.19102407627,-1.16174548634,0,-1.01174548634,17.7780833333,true,false,false,false,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2023-09-21-02008,2023-09-21,DEVELOPMENT,2023-09-21T12:20:00.000Z,2023-09-21T12:25:00.077Z,2023092112:0000003825,1917.005,1917.342,1917.005,0.337,1918.43674046,1914.85738931,1.43174045776,2023-09-21T12:27:58.498Z,2023092112:0000004540,1,SOURCE_SEQUENCE_ORDERED,1918.115,1918.452,1918.452,0.337,STOP,2.89890647941,,-0.775280180134,-1.01065803662,0.0359702065558,0.0359702065558,0.05,-1.13259844974,-1.16065803662,0,-1.01065803662,2.97368333333,true,false,false,false,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2023-09-21-01968,2023-09-21,DEVELOPMENT,2023-09-21T13:05:00.000Z,2023-09-21T13:10:02.259Z,2023092113:0000002198,1915.595,1915.885,1915.885,0.29,1913.90181959,1918.85977061,1.98318040763,2023-09-21T13:10:52.593Z,2023092113:0000002445,1,SOURCE_SEQUENCE_ORDERED,1913.895,1914.202,1913.895,0.307,STOP,-4.54821139888,,-0.852922907817,-1.00343871508,0.0378180420256,0.0335319972627,0.05,-1.12478875437,-1.15343871508,0,-1.00343871508,0.8389,true,false,false,false,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2023-09-21-01969,2023-09-21,DEVELOPMENT,2023-09-21T14:30:00.000Z,2023-09-21T14:35:02.016Z,2023092114:0000007779,1922.935,1923.225,1923.225,0.29,1920.84228897,1926.79906655,2.38271103101,2023-09-21T14:43:31.641Z,2023092114:0000009333,1,SOURCE_SEQUENCE_ORDERED,1920.835,1921.122,1920.835,0.287,STOP,-2.55214636796,,-0.881978541523,-1.00305910742,0.0314767502328,0.0321062852375,0.05,-1.11664214289,-1.15305910742,0.197254301459,-1.00305910742,8.49375,true,false,false,false,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2023-09-22-02009,2023-09-22,DEVELOPMENT,2023-09-22T07:15:00.000Z,2023-09-22T07:20:00.229Z,2023092207:0000003109,1927.095,1927.385,1927.095,0.29,1928.06423949,1925.64114077,0.969239488657,2023-09-22T07:25:00.242Z,2023092207:0000003630,1,SOURCE_SEQUENCE_ORDERED,1926.625,1926.975,1926.975,0.35,RESIDUAL_CONVERGENCE,5.552404774,-0.722283242911,0.453964170001,0.12380841,0.0773802562501,0.0464281537501,0.05,-0.0499999999999,-0.0261915899998,0.402377332501,-0.649994152501,5.00021666667,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2023-09-22-01970,2023-09-22,DEVELOPMENT,2023-09-22T07:30:00.000Z,2023-09-22T07:35:00.345Z,2023092207:0000004977,1927.025,1927.315,1927.315,0.29,1926.33034788,1928.79197817,0.984652116101,2023-09-22T07:45:00.292Z,2023092207:0000005808,1,SOURCE_SEQUENCE_ORDERED,1927.515,1927.835,1927.515,0.32,RESIDUAL_CONVERGENCE,-2.9527241193,1.79330950763,0.512871492116,0.20311742262,0.0761690334826,0.0609352267861,0.05,0.0160131623516,0.0531174226204,0.487481814289,-0.680443365778,9.99911666667,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2023-09-22-02010,2023-09-22,DEVELOPMENT,2023-09-22T13:10:00.000Z,2023-09-22T13:15:00.035Z,2023092213:0000001679,1927.215,1927.505,1927.215,0.29,1928.31390246,1925.56664631,1.09890245739,2023-09-22T13:20:00.495Z,2023092213:0000002120,1,SOURCE_SEQUENCE_ORDERED,1927.308,1927.615,1927.615,0.307,RESIDUAL_CONVERGENCE,2.72870515056,-0.53979022038,-0.0923648858161,-0.363999550014,0.0682499156276,0.0605149251899,0.05,-0.542764390832,-0.513999550014,0.145599820006,-0.473199415019,5.00766666667,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2023-09-22-01971,2023-09-22,DEVELOPMENT,2023-09-22T13:45:00.000Z,2023-09-22T13:50:00.051Z,2023092213:0000006793,1926.005,1926.325,1926.325,0.32,1924.97792121,1928.34561819,1.34707879194,2023-09-22T13:51:35.364Z,2023092213:0000007136,1,SOURCE_SEQUENCE_ORDERED,1924.925,1925.225,1924.925,0.3,STOP,-2.91376505343,,-0.80915831095,-1.03928590397,0.044540824456,0.0519642951987,0.05,-1.18579102363,-1.18928590397,0,-1.03928590397,1.58855,true,false,false,false,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2023-09-22-02011,2023-09-22,DEVELOPMENT,2023-09-22T13:50:00.000Z,2023-09-22T13:55:00.285Z,2023092213:0000007704,1926.005,1926.315,1926.005,0.31,1927.38576959,1923.93384561,1.38076959251,2023-09-22T13:56:21.668Z,2023092213:0000007991,1,SOURCE_SEQUENCE_ORDERED,1927.105,1927.435,1927.435,0.33,STOP,2.52038866311,,-0.803899510838,-1.03565432477,0.0470751965806,0.0398328586451,0.05,-1.17256238,-1.18565432477,0,-1.03565432477,1.35638333333,true,false,false,false,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2023-09-25-01972,2023-09-25,DEVELOPMENT,2023-09-25T07:20:00.000Z,2023-09-25T07:25:00.139Z,2023092507:0000002094,1924.628,1924.955,1924.955,0.327,1923.87720411,1926.57169384,1.0777958941,2023-09-25T07:35:00.217Z,2023092507:0000002611,1,SOURCE_SEQUENCE_ORDERED,1924.115,1924.486,1924.115,0.371,RESIDUAL_CONVERGENCE,-2.50082154922,0.427976434741,-0.45555935283,-0.779368342927,0.0524217992564,0.0320097712273,0.05,-0.913799913411,-0.929368342927,0,-0.983488623218,10.0013,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2023-09-25-01973,2023-09-25,DEVELOPMENT,2023-09-25T08:15:00.000Z,2023-09-25T08:20:01.542Z,2023092508:0000001492,1921.195,1921.485,1921.485,0.29,1920.4056333,1923.10405006,1.07936670401,2023-09-25T08:25:00.225Z,2023092508:0000001988,1,SOURCE_SEQUENCE_ORDERED,1921.135,1921.492,1921.135,0.357,RESIDUAL_CONVERGENCE,-2.7123315961,1.81174182966,-0.0245514336337,-0.324264217804,0.0694851895295,0.0384484715397,0.05,-0.482197878874,-0.474264217804,0.481763980738,-0.386337653784,4.97805,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2023-09-25-02012,2023-09-25,DEVELOPMENT,2023-09-25T12:40:00.000Z,2023-09-25T12:45:00.069Z,2023092512:0000003493,1926.285,1926.575,1926.285,0.29,1927.2843643,1924.78595355,0.999364299696,2023-09-25T12:55:00.098Z,2023092512:0000004153,1,SOURCE_SEQUENCE_ORDERED,1925.608,1925.925,1925.925,0.317,RESIDUAL_CONVERGENCE,4.39512941823,-1.47504088675,0.663922055452,0.360228997683,0.0750477078507,0.0615391204376,0.05,0.173642169395,0.210228997683,0.480305330244,-0.750477078507,10.0004833333,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2023-09-25-01974,2023-09-25,DEVELOPMENT,2023-09-25T13:25:00.000Z,2023-09-25T13:30:00.355Z,2023092513:0000002722,1923.215,1923.505,1923.505,0.29,1922.32087945,1925.28118082,1.18412054795,2023-09-25T13:31:37.866Z,2023092513:0000003036,1,SOURCE_SEQUENCE_ORDERED,1922.225,1922.542,1922.225,0.317,STOP,-2.68013501683,,-0.824662659294,-1.08097102294,0.0633381458751,0.0519372796176,0.05,-1.24624644843,-1.23097102294,0,-1.08097102294,1.62518333333,true,false,false,false,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
