record_type,instrument,month,basis,timeframe,item_count,first_utc,last_utc,logical_path,bytes,sha256,contract_sha256
BARS,XAGUSD,2022-10,Mid,H1,485,2022-10-02T22:00:00.000Z,2022-10-31T23:00:00.000Z,bars/XAGUSD/mid/H1/year=2022/month=10/bars.parquet,16177,610f24369f657b2ae06798a5721474e9b8a9e572d6f173e507b58f4905a6c027,
TICKS,XAGUSD,2022-11,Bid/Ask,TICK,1992188,2022-11-01T00:00:00.471Z,2022-11-30T23:59:53.932Z,normalized/XAGUSD/year=2022/month=11/ticks.parquet,21210340,d37a3b67e88020b932cddf5187df8c701d24d4a0182e6e917f542b69709487b0,593b1cff4d2e4db822b75388a7058fc8ee2d0eab9f5d297199d16d98581439b8
BARS,XAGUSD,2022-11,Bid,M5,5990,2022-11-01T00:00:00.000Z,2022-11-30T23:55:00.000Z,bars/XAGUSD/bid/M5/year=2022/month=11/bars.parquet,120542,e2aaf209da5a478cb0017d6ce5daad52bf269d20972dac4f949748e43fd4029d,
BARS,XAGUSD,2022-11,Bid,H1,500,2022-11-01T00:00:00.000Z,2022-11-30T23:00:00.000Z,bars/XAGUSD/bid/H1/year=2022/month=11/bars.parquet,16375,5bd27b88d6a3ac1d3960c3e5eeec3743762ecdad898a6b1e0585961360972644,
BARS,XAGUSD,2022-11,Ask,M5,5990,2022-11-01T00:00:00.000Z,2022-11-30T23:55:00.000Z,bars/XAGUSD/ask/M5/year=2022/month=11/bars.parquet,124197,b2c08598ce2cce2cc6e8fb6e2f35b03459db1106a24fae7afaac1ab32e235c94,
BARS,XAGUSD,2022-11,Ask,H1,500,2022-11-01T00:00:00.000Z,2022-11-30T23:00:00.000Z,bars/XAGUSD/ask/H1/year=2022/month=11/bars.parquet,16494,d871cb53b50490717bfbf13b98627d837fdf06e85a4a755b001710caf5208935,
BARS,XAGUSD,2022-11,Mid,M5,5990,2022-11-01T00:00:00.000Z,2022-11-30T23:55:00.000Z,bars/XAGUSD/mid/M5/year=2022/month=11/bars.parquet,125337,f7260377450fd4535762719e26f432b30db207db311fa8e950194c8bc6261d0a,
BARS,XAGUSD,2022-11,Mid,H1,500,2022-11-01T00:00:00.000Z,2022-11-30T23:00:00.000Z,bars/XAGUSD/mid/H1/year=2022/month=11/bars.parquet,16535,951a53f2480fa77a304be25423359b00e808507656f45d1b940a1b1b6c5ff124,
TICKS,XAGUSD,2022-12,Bid/Ask,TICK,1792553,2022-12-01T00:00:00.549Z,2022-12-30T21:58:00.587Z,normalized/XAGUSD/year=2022/month=12/ticks.parquet,19560925,176847774c708c928fa0bb9aeb6dfcaf63edff62985631fdbffc66e8807d6678,921ac5ac8632c56b9ab88a89e9d1813fcafea1bf58692b75b0abae758775e180
BARS,XAGUSD,2022-12,Bid,M5,5784,2022-12-01T00:00:00.000Z,2022-12-30T21:55:00.000Z,bars/XAGUSD/bid/M5/year=2022/month=12/bars.parquet,115898,9f7caa29be48b86898bb517ac43d85685ca67756b6a16590d0de96bcc9187240,
BARS,XAGUSD,2022-12,Bid,H1,482,2022-12-01T00:00:00.000Z,2022-12-30T21:00:00.000Z,bars/XAGUSD/bid/H1/year=2022/month=12/bars.parquet,15831,9bca6cc20b0308a7ba4591815bb2198fb8a94094466900b19028736cd584040b,
BARS,XAGUSD,2022-12,Ask,M5,5784,2022-12-01T00:00:00.000Z,2022-12-30T21:55:00.000Z,bars/XAGUSD/ask/M5/year=2022/month=12/bars.parquet,118991,2b138a3e70f030b9296d996b534f1fe1b9a0f3acd8109e44b56a3258735af199,
BARS,XAGUSD,2022-12,Ask,H1,482,2022-12-01T00:00:00.000Z,2022-12-30T21:00:00.000Z,bars/XAGUSD/ask/H1/year=2022/month=12/bars.parquet,15872,4501b3482700fb56b6664ff9da8d1b3565bdb1f51faefad5be98dd697f43be56,
BARS,XAGUSD,2022-12,Mid,M5,5784,2022-12-01T00:00:00.000Z,2022-12-30T21:55:00.000Z,bars/XAGUSD/mid/M5/year=2022/month=12/bars.parquet,119541,2518d1c3944a922d613948b27c85f43bc57d874dbddd1ff80dc2d8ec3ebee787,
BARS,XAGUSD,2022-12,Mid,H1,482,2022-12-01T00:00:00.000Z,2022-12-30T21:00:00.000Z,bars/XAGUSD/mid/H1/year=2022/month=12/bars.parquet,15970,d394035e3270718a30f5397ab9a77f7180764e212a0e20b877ef3fc89f9bf3a0,
TICKS,XAGUSD,2023-01,Bid/Ask,TICK,1841534,2023-01-02T23:02:20.462Z,2023-01-31T23:59:45.186Z,normalized/XAGUSD/year=2023/month=01/ticks.parquet,20825527,8b48b4b02acb23716da87563cf144d9fa7c4f6862111f248463309ebc7c2586c,ff51a3276bc29a0b6ac03368593b1ef71a23ac1b677736051121f3e00ba4fe92
BARS,XAGUSD,2023-01,Bid,M5,5760,2023-01-02T23:00:00.000Z,2023-01-31T23:55:00.000Z,bars/XAGUSD/bid/M5/year=2023/month=01/bars.parquet,115653,35c42e4ffc49f85a2e30a73c32f9b2e7f0fcf460ebd931990648961db55b1e46,
BARS,XAGUSD,2023-01,Bid,H1,480,2023-01-02T23:00:00.000Z,2023-01-31T23:00:00.000Z,bars/XAGUSD/bid/H1/year=2023/month=01/bars.parquet,15740,da251fec071ec143e7851d60bd607342300c274c922f51f54a2e652cec801f4a,
BARS,XAGUSD,2023-01,Ask,M5,5760,2023-01-02T23:00:00.000Z,2023-01-31T23:55:00.000Z,bars/XAGUSD/ask/M5/year=2023/month=01/bars.parquet,117570,721b453946ab6d0a3a11b70c3e1d9d3b71969810e2fbe56c8debcc698fb610b6,
BARS,XAGUSD,2023-01,Ask,H1,480,2023-01-02T23:00:00.000Z,2023-01-31T23:00:00.000Z,bars/XAGUSD/ask/H1/year=2023/month=01/bars.parquet,15798,6fdbee6aabc5f128cb7f781f6aff472d7476e8c5c7cf94bb2518791a3e5f10ef,
BARS,XAGUSD,2023-01,Mid,M5,5760,2023-01-02T23:00:00.000Z,2023-01-31T23:55:00.000Z,bars/XAGUSD/mid/M5/year=2023/month=01/bars.parquet,118466,00bfed307d3d7d45e8ea7416017675c92a9c96001f870c23f29e79ee04e9b97b,
BARS,XAGUSD,2023-01,Mid,H1,480,2023-01-02T23:00:00.000Z,2023-01-31T23:00:00.000Z,bars/XAGUSD/mid/H1/year=2023/month=01/bars.parquet,15858,f07ea033471d0f50e6fd172ead11953b67ce5e0460ae0f481df510628100566c,
TICKS,XAGUSD,2023-02,Bid/Ask,TICK,1680218,2023-02-01T00:00:01.860Z,2023-02-28T23:59:48.811Z,normalized/XAGUSD/year=2023/month=02/ticks.parquet,19300254,800ed7175f86e2c9dc7ae94a3890f5e53549db36a84ddc66034229c68c90e272,c3f275585bed782adee1c9fbebf009f9e081545969197b8cf01e67370ec0be0c
BARS,XAGUSD,2023-02,Bid,M5,5491,2023-02-01T00:00:00.000Z,2023-02-28T23:55:00.000Z,bars/XAGUSD/bid/M5/year=2023/month=02/bars.parquet,112704,8f26762f9bf73601a9a8672be309852d8914962c5ea7cba0c099a5716fcd9c91,
BARS,XAGUSD,2023-02,Bid,H1,458,2023-02-01T00:00:00.000Z,2023-02-28T23:00:00.000Z,bars/XAGUSD/bid/H1/year=2023/month=02/bars.parquet,15435,2be0497b8409a7074875ff60441afd876e81b00e3a166a0b7c23a6f040697cee,
BARS,XAGUSD,2023-02,Ask,M5,5491,2023-02-01T00:00:00.000Z,2023-02-28T23:55:00.000Z,bars/XAGUSD/ask/M5/year=2023/month=02/bars.parquet,114086,c0816e6cc1128659f503a53cccf84cba4b08a8d5447955999be88aa5f2bbd457,
BARS,XAGUSD,2023-02,Ask,H1,458,2023-02-01T00:00:00.000Z,2023-02-28T23:00:00.000Z,bars/XAGUSD/ask/H1/year=2023/month=02/bars.parquet,15566,e355676cf2b5c65d1f629ef6b4f3aa9bcdf35704f46dba20459ba3df8b024f0c,
BARS,XAGUSD,2023-02,Mid,M5,5491,2023-02-01T00:00:00.000Z,2023-02-28T23:55:00.000Z,bars/XAGUSD/mid/M5/year=2023/month=02/bars.parquet,114441,a3a86f9955d447275066cb2bd40267b8d2f51da0525ada73ff618c51d39ec358,
BARS,XAGUSD,2023-02,Mid,H1,458,2023-02-01T00:00:00.000Z,2023-02-28T23:00:00.000Z,bars/XAGUSD/mid/H1/year=2023/month=02/bars.parquet,15620,3fea82c51409ee701128800855e838b18d542cc574bfa60abe1cc1fa7c1354be,
TICKS,XAGUSD,2023-03,Bid/Ask,TICK,2009194,2023-03-01T00:00:00.107Z,2023-03-31T20:59:56.925Z,normalized/XAGUSD/year=2023/month=03/ticks.parquet,22987554,97cb66b450dd85e3577b7dfe1c9fe07dfd5f737d2c4e29bde1e520066cbbe22c,4dc8c2ca589c2c793aa3307a2c9ef792c3454b37533b4b1a6edc632902f0e938
BARS,XAGUSD,2023-03,Bid,M5,6336,2023-03-01T00:00:00.000Z,2023-03-31T20:55:00.000Z,bars/XAGUSD/bid/M5/year=2023/month=03/bars.parquet,129348,ce108eac8aa593d23ca00ebda5996d070ca9a0a86fdd9fed26d6631c430747d7,
BARS,XAGUSD,2023-03,Bid,H1,528,2023-03-01T00:00:00.000Z,2023-03-31T20:00:00.000Z,bars/XAGUSD/bid/H1/year=2023/month=03/bars.parquet,17182,564bac12fdb3bfb62033a06fddd24aa9c9ea8d0c23ce7e46eb7fbaaa895b5f06,
BARS,XAGUSD,2023-03,Ask,M5,6336,2023-03-01T00:00:00.000Z,2023-03-31T20:55:00.000Z,bars/XAGUSD/ask/M5/year=2023/month=03/bars.parquet,131334,e4fec7914e41efa1346b3072b0f0ddfaee58ff2075ddac62469d464bf4210029,
BARS,XAGUSD,2023-03,Ask,H1,528,2023-03-01T00:00:00.000Z,2023-03-31T20:00:00.000Z,bars/XAGUSD/ask/H1/year=2023/month=03/bars.parquet,17263,798bf4c86ab85cf9d90f0fdfbc3800638878cb60cb49d6b4d6eb37c112e166cd,
BARS,XAGUSD,2023-03,Mid,M5,6336,2023-03-01T00:00:00.000Z,2023-03-31T20:55:00.000Z,bars/XAGUSD/mid/M5/year=2023/month=03/bars.parquet,131739,91574e769d54369e4a64c362a9f35c81302c3ff58ab6e12a64e90eb3c0087b9a,
BARS,XAGUSD,2023-03,Mid,H1,528,2023-03-01T00:00:00.000Z,2023-03-31T20:00:00.000Z,bars/XAGUSD/mid/H1/year=2023/month=03/bars.parquet,17302,5127f8278b1c8b393433df86d2be20b46fb1f9a008a0cb183dc0702bbfa2bbb7,
TICKS,XAGUSD,2023-04,Bid/Ask,TICK,1277153,2023-04-02T22:00:00.313Z,2023-04-30T23:59:59.657Z,normalized/XAGUSD/year=2023/month=04/ticks.parquet,15029539,e03e081bc9df6626b57e5354afb92f85ad037967a1c60da8a7b6a8628fc38e20,e8fb8051e5b42ad6208b269dca5ca3004a70b24b575b5995267f84ee61683717
BARS,XAGUSD,2023-04,Bid,M5,5265,2023-04-02T22:00:00.000Z,2023-04-30T23:55:00.000Z,bars/XAGUSD/bid/M5/year=2023/month=04/bars.parquet,103997,253e4cadbaca62e2a036b9a7dc8c6d9d548b5ddebdf505d666cd2b297f068eec,
BARS,XAGUSD,2023-04,Bid,H1,439,2023-04-02T22:00:00.000Z,2023-04-30T23:00:00.000Z,bars/XAGUSD/bid/H1/year=2023/month=04/bars.parquet,14825,0af28b92b2ba89b26fb4fea70a5f97a648ed2fa884f83e769a840070ea3eec65,
BARS,XAGUSD,2023-04,Ask,M5,5265,2023-04-02T22:00:00.000Z,2023-04-30T23:55:00.000Z,bars/XAGUSD/ask/M5/year=2023/month=04/bars.parquet,105823,28475601b479b2560337c8704a1b587b6df1c35e4290616b49b5de94983dd613,
BARS,XAGUSD,2023-04,Ask,H1,439,2023-04-02T22:00:00.000Z,2023-04-30T23:00:00.000Z,bars/XAGUSD/ask/H1/year=2023/month=04/bars.parquet,14813,4fd9b8afc7663e364bd57f4ee29f89e855edf81029be72400d25071eaadd0640,
BARS,XAGUSD,2023-04,Mid,M5,5265,2023-04-02T22:00:00.000Z,2023-04-30T23:55:00.000Z,bars/XAGUSD/mid/M5/year=2023/month=04/bars.parquet,106484,53442cfbfbda249f97c6a2f9a7640eb458c36f7cf0ec0f63ccff8e5ccab9030e,
BARS,XAGUSD,2023-04,Mid,H1,439,2023-04-02T22:00:00.000Z,2023-04-30T23:00:00.000Z,bars/XAGUSD/mid/H1/year=2023/month=04/bars.parquet,14821,a718cbe9ee74624b28ddc814ad4f8c0abc1ca763d140429290f28fe3cf6e9437,
TICKS,XAGUSD,2023-05,Bid/Ask,TICK,1433224,2023-05-01T00:00:00.171Z,2023-05-31T23:59:59.918Z,normalized/XAGUSD/year=2023/month=05/ticks.parquet,16953455,22b4b9f49222b65bbe4fa3050b5db3d6aeba1ee7cfef858a9e56c6ee6ef2222d,277dd93c1c706dfb5ed55263f0eef85ef18e0aed97021b15aafda242bb02c293
BARS,XAGUSD,2023-05,Bid,M5,6317,2023-05-01T00:00:00.000Z,2023-05-31T23:55:00.000Z,bars/XAGUSD/bid/M5/year=2023/month=05/bars.parquet,126178,a11ac68bba7b1da04192a7d49d32ef5c45e68fedb06ca7a4ea89b22951d78f1b,
BARS,XAGUSD,2023-05,Bid,H1,527,2023-05-01T00:00:00.000Z,2023-05-31T23:00:00.000Z,bars/XAGUSD/bid/H1/year=2023/month=05/bars.parquet,16971,c12ebdaad5bb9e0e0dd4c6f707aece67c06bb9683125c4a1ad6b25d52b12d5e5,
BARS,XAGUSD,2023-05,Ask,M5,6317,2023-05-01T00:00:00.000Z,2023-05-31T23:55:00.000Z,bars/XAGUSD/ask/M5/year=2023/month=05/bars.parquet,128228,d9b47edd66d387cb5dfab5f14cc7bf83cfa96c905439dbc40bc23e448090ab86,
BARS,XAGUSD,2023-05,Ask,H1,527,2023-05-01T00:00:00.000Z,2023-05-31T23:00:00.000Z,bars/XAGUSD/ask/H1/year=2023/month=05/bars.parquet,17076,7336e33b4dcfea26c53fd8da68f892f1eec1fb3d8c518095e0a617c2b38d8482,
BARS,XAGUSD,2023-05,Mid,M5,6317,2023-05-01T00:00:00.000Z,2023-05-31T23:55:00.000Z,bars/XAGUSD/mid/M5/year=2023/month=05/bars.parquet,129062,f3ac63afef07950c03a8bda5d296b0a38d251888350982052d7fc9a18adab86a,
BARS,XAGUSD,2023-05,Mid,H1,527,2023-05-01T00:00:00.000Z,2023-05-31T23:00:00.000Z,bars/XAGUSD/mid/H1/year=2023/month=05/bars.parquet,17130,02e3db37048641cb4a41a671915631defd9978b163227b5f6d1acfef54d7487d,
TICKS,XAGUSD,2023-06,Bid/Ask,TICK,1322748,2023-06-01T00:00:00.369Z,2023-06-30T20:59:58.106Z,normalized/XAGUSD/year=2023/month=06/ticks.parquet,15698777,e1a0fa269f21659034c936a7a630a0f473b5fd518773610f83ea43b888605243,cda941a4af3eff89c7988c249f6e4ebe0599e31b7797f78d4996d14cbe32df43
BARS,XAGUSD,2023-06,Bid,M5,6016,2023-06-01T00:00:00.000Z,2023-06-30T20:55:00.000Z,bars/XAGUSD/bid/M5/year=2023/month=06/bars.parquet,119500,b509d0fc8297814aa7073e5679dfce49467b632fcd203d9a14cac4b82d15da9d,
BARS,XAGUSD,2023-06,Bid,H1,502,2023-06-01T00:00:00.000Z,2023-06-30T20:00:00.000Z,bars/XAGUSD/bid/H1/year=2023/month=06/bars.parquet,16414,413a4666f7c5f7b896bde2a671b7333dcea6beae1491d9f6339bdd96a101ad5d,
BARS,XAGUSD,2023-06,Ask,M5,6016,2023-06-01T00:00:00.000Z,2023-06-30T20:55:00.000Z,bars/XAGUSD/ask/M5/year=2023/month=06/bars.parquet,121598,22dcf48d38bbe823823af04365dd59e883cdc84ca94d729537249d16cc5df6ae,
BARS,XAGUSD,2023-06,Ask,H1,502,2023-06-01T00:00:00.000Z,2023-06-30T20:00:00.000Z,bars/XAGUSD/ask/H1/year=2023/month=06/bars.parquet,16477,a7094cbd2022dea0bc986a77f0a2466424c0f4a96fe13dd63fdf761ef7e66f84,
BARS,XAGUSD,2023-06,Mid,M5,6016,2023-06-01T00:00:00.000Z,2023-06-30T20:55:00.000Z,bars/XAGUSD/mid/M5/year=2023/month=06/bars.parquet,122232,4bdda64785acfec1496e7b05ec2f809e3b773c4139256b65196b0f91b71ca365,
BARS,XAGUSD,2023-06,Mid,H1,502,2023-06-01T00:00:00.000Z,2023-06-30T20:00:00.000Z,bars/XAGUSD/mid/H1/year=2023/month=06/bars.parquet,16486,df42638933f2583670b38d4c5db5199b53c01ed48f31fa96ccda57445b6ff149,
TICKS,XAGUSD,2023-07,Bid/Ask,TICK,1055600,2023-07-02T22:00:00.233Z,2023-07-31T23:59:46.092Z,normalized/XAGUSD/year=2023/month=07/ticks.parquet,12743633,9ee90dec4e6a939152e69f183c0c47a6c1b32357507b34ad38134460311b0894,84fa7789be97774a53ab1a2e1df9c5ddd521c6902e4d15cdf0f6051daf63f98b
BARS,XAGUSD,2023-07,Bid,M5,5788,2023-07-02T22:00:00.000Z,2023-07-31T23:55:00.000Z,bars/XAGUSD/bid/M5/year=2023/month=07/bars.parquet,113240,f5cbc3d78238a2b0535b44f706ceebaa9b0725a43756d803484529e6cb6ef9e1,
BARS,XAGUSD,2023-07,Bid,H1,483,2023-07-02T22:00:00.000Z,2023-07-31T23:00:00.000Z,bars/XAGUSD/bid/H1/year=2023/month=07/bars.parquet,15883,fc816618c578fafb9460de2f40ff405d8a1012a66f3e716938a56a4419a40869,
BARS,XAGUSD,2023-07,Ask,M5,5788,2023-07-02T22:00:00.000Z,2023-07-31T23:55:00.000Z,bars/XAGUSD/ask/M5/year=2023/month=07/bars.parquet,115164,9c5467ffc2616b430768d7bf8f4e9f5a15101588f79054df0e6fcc630c4e34a1,
BARS,XAGUSD,2023-07,Ask,H1,483,2023-07-02T22:00:00.000Z,2023-07-31T23:00:00.000Z,bars/XAGUSD/ask/H1/year=2023/month=07/bars.parquet,15959,6d1f61989f391b7d9089f841dfcca1e9684dff642378e6e25a755127dca6674b,
BARS,XAGUSD,2023-07,Mid,M5,5788,2023-07-02T22:00:00.000Z,2023-07-31T23:55:00.000Z,bars/XAGUSD/mid/M5/year=2023/month=07/bars.parquet,116012,6b3f89a03d2b8a860cb5219dac47ecc8d20fe582847c25eb6ad45f884b571188,
BARS,XAGUSD,2023-07,Mid,H1,483,2023-07-02T22:00:00.000Z,2023-07-31T23:00:00.000Z,bars/XAGUSD/mid/H1/year=2023/month=07/bars.parquet,16004,4603d7d93642a752fdcb033f4a7f0f03a303f659086de0f3734e664d01a5d1b7,
TICKS,XAGUSD,2023-08,Bid/Ask,TICK,1037242,2023-08-01T00:00:02.407Z,2023-08-31T23:59:17.480Z,normalized/XAGUSD/year=2023/month=08/ticks.parquet,12515797,b737f603827b79e72a49b7d66adfa7fa1c64982e0131a2223f0f4cc7898ccb26,f2c4d360a7f5438efa9f1891a9785af3ba3c697b126e4de182807681f8bb9cb9
BARS,XAGUSD,2023-08,Bid,M5,6343,2023-08-01T00:00:00.000Z,2023-08-31T23:55:00.000Z,bars/XAGUSD/bid/M5/year=2023/month=08/bars.parquet,123516,2feaa4e1efe20bb03631ee726502c5256dddda8a4450cf6a3870f1d18503592f,
BARS,XAGUSD,2023-08,Bid,H1,529,2023-08-01T00:00:00.000Z,2023-08-31T23:00:00.000Z,bars/XAGUSD/bid/H1/year=2023/month=08/bars.parquet,16951,db47601293157b3149102f3b370f0107a122a2ddb50578f9f65135b90c8459a2,
BARS,XAGUSD,2023-08,Ask,M5,6343,2023-08-01T00:00:00.000Z,2023-08-31T23:55:00.000Z,bars/XAGUSD/ask/M5/year=2023/month=08/bars.parquet,125797,ee5205c8a7871a709420d760811fd0e4d5817ab8be974fab1f42250c579c1d85,
BARS,XAGUSD,2023-08,Ask,H1,529,2023-08-01T00:00:00.000Z,2023-08-31T23:00:00.000Z,bars/XAGUSD/ask/H1/year=2023/month=08/bars.parquet,17036,18ed1a0de540f70f6346cdb812233047ea51b2e600729d141f4cd5d6301422f9,
BARS,XAGUSD,2023-08,Mid,M5,6343,2023-08-01T00:00:00.000Z,2023-08-31T23:55:00.000Z,bars/XAGUSD/mid/M5/year=2023/month=08/bars.parquet,126439,a38425d8c5ca4daef72906b74fa4574a3dddedde11ea649fe4e08633fea114ba,
BARS,XAGUSD,2023-08,Mid,H1,529,2023-08-01T00:00:00.000Z,2023-08-31T23:00:00.000Z,bars/XAGUSD/mid/H1/year=2023/month=08/bars.parquet,17046,aa91fc7520a70ddca756dc6f0fef8f449fcafc03e9d74b28d3c6763218c0f3a6,
TICKS,XAGUSD,2023-09,Bid/Ask,TICK,964028,2023-09-01T00:00:01.382Z,2023-09-29T20:59:50.066Z,normalized/XAGUSD/year=2023/month=09/ticks.parquet,11497145,d446972666662538f5e7d8c7a93aa0c16fb0e0c7b70b84510ce8d93e9c05591c,9e1b91e12b564ac36f9c1dc79cf3688d50e82a09dcf1c5f525dee2d17e1580f7
BARS,XAGUSD,2023-09,Bid,M5,5739,2023-09-01T00:00:00.000Z,2023-09-29T20:55:00.000Z,bars/XAGUSD/bid/M5/year=2023/month=09/bars.parquet,111624,a4f5b010d6006a20bb80739ca6d37157dc578ab7aea0b0663644bdb1ceb861b3,
BARS,XAGUSD,2023-09,Bid,H1,479,2023-09-01T00:00:00.000Z,2023-09-29T20:00:00.000Z,bars/XAGUSD/bid/H1/year=2023/month=09/bars.parquet,15735,aa79128ab7dbd475653f9cfcf44ac2e2354f2396bfa7c90756a0e33e86336c9c,
BARS,XAGUSD,2023-09,Ask,M5,5739,2023-09-01T00:00:00.000Z,2023-09-29T20:55:00.000Z,bars/XAGUSD/ask/M5/year=2023/month=09/bars.parquet,114744,d96bd6aca77b2abf19e9efd21e1ce4c051a383a4c73c1520f6db613f910a5189,
BARS,XAGUSD,2023-09,Ask,H1,479,2023-09-01T00:00:00.000Z,2023-09-29T20:00:00.000Z,bars/XAGUSD/ask/H1/year=2023/month=09/bars.parquet,15807,c600cefb49e7bc534b0726c4fff6a4c0891b2aca1b232f69c195dd63d8fba4b1,
BARS,XAGUSD,2023-09,Mid,M5,5739,2023-09-01T00:00:00.000Z,2023-09-29T20:55:00.000Z,bars/XAGUSD/mid/M5/year=2023/month=09/bars.parquet,115301,64b84f6773b09f5eda2aaa70ebe001042a2ac545763b4cf8152fbf4fd250eba3,
BARS,XAGUSD,2023-09,Mid,H1,479,2023-09-01T00:00:00.000Z,2023-09-29T20:00:00.000Z,bars/XAGUSD/mid/H1/year=2023/month=09/bars.parquet,15871,029d3d2a49b3cde3f6db15d6976b2d0bf326a08269b5f20af51e391ed3973ba8,
TICKS,XAGUSD,2023-10,Bid/Ask,TICK,1251819,2023-10-01T22:00:04.098Z,2023-10-31T23:59:46.512Z,normalized/XAGUSD/year=2023/month=10/ticks.parquet,14863696,9c62ced1ff1f97a0f5c07523a36c6e98d858fc07ebe936028c501fe4b4df6dad,ea2fc79bf8e21cae44b299b39eda88fef376abb0db91c90a595a23ad7a8aa4d0
BARS,XAGUSD,2023-10,Bid,M5,6096,2023-10-01T22:00:00.000Z,2023-10-31T23:55:00.000Z,bars/XAGUSD/bid/M5/year=2023/month=10/bars.parquet,121359,2007f6b0198cf35385fa42e2a00e7f256b90f53ace5c5e96af904bba4cbdac5c,
BARS,XAGUSD,2023-10,Bid,H1,508,2023-10-01T22:00:00.000Z,2023-10-31T23:00:00.000Z,bars/XAGUSD/bid/H1/year=2023/month=10/bars.parquet,16530,41b1bde164f7aa5a581898f92b49461967a1f9d11eacef72ade8f2feed4fcab7,
BARS,XAGUSD,2023-10,Ask,M5,6096,2023-10-01T22:00:00.000Z,2023-10-31T23:55:00.000Z,bars/XAGUSD/ask/M5/year=2023/month=10/bars.parquet,123719,6c6138c4eb98afabebabd6615ffdd087eb916611d216f2db399e2f14a21c955f,
BARS,XAGUSD,2023-10,Ask,H1,508,2023-10-01T22:00:00.000Z,2023-10-31T23:00:00.000Z,bars/XAGUSD/ask/H1/year=2023/month=10/bars.parquet,16689,35d90f63290c26bc4a82f865e6a6532fc55a67d09817ac269c68cd33748edccd,
BARS,XAGUSD,2023-10,Mid,M5,6096,2023-10-01T22:00:00.000Z,2023-10-31T23:55:00.000Z,bars/XAGUSD/mid/M5/year=2023/month=10/bars.parquet,124163,4adc950dd778a398243ec0001358a041b0985b833c970bda5dfc0fa381499d7c,
BARS,XAGUSD,2023-10,Mid,H1,508,2023-10-01T22:00:00.000Z,2023-10-31T23:00:00.000Z,bars/XAGUSD/mid/H1/year=2023/month=10/bars.parquet,16693,57fa02788dc913402de6e8f69fcff1da0630746a1eb52045021e81cebe867852,
TICKS,XAGUSD,2023-11,Bid/Ask,TICK,1243146,2023-11-01T00:00:00.083Z,2023-11-30T23:59:49.071Z,normalized/XAGUSD/year=2023/month=11/ticks.parquet,14510544,6ec7bfee453c4b8280823f011b0ccc251405a3ca22191a4ef1f17880ba70a97c,88de75c268fc2dbc222c69c85d416d5de8d5f67f8244b0385b1fd312605ebdb6
BARS,XAGUSD,2023-11,Bid,M5,5967,2023-11-01T00:00:00.000Z,2023-11-30T23:55:00.000Z,bars/XAGUSD/bid/M5/year=2023/month=11/bars.parquet,119487,8b3be19553611773c0c7ea566bbc48a091ba1d7e08897c2ff38bf22f415026b7,
BARS,XAGUSD,2023-11,Bid,H1,498,2023-11-01T00:00:00.000Z,2023-11-30T23:00:00.000Z,bars/XAGUSD/bid/H1/year=2023/month=11/bars.parquet,16398,ab6bfbd52ce0dee946d1559a1ff31c0b61b4691a489df4a96555cb0418745974,
BARS,XAGUSD,2023-11,Ask,M5,5967,2023-11-01T00:00:00.000Z,2023-11-30T23:55:00.000Z,bars/XAGUSD/ask/M5/year=2023/month=11/bars.parquet,122124,d27f3749f0cd2d09ff303e7f9b7832b93a6c9acbef8970120441039bf995034a,
BARS,XAGUSD,2023-11,Ask,H1,498,2023-11-01T00:00:00.000Z,2023-11-30T23:00:00.000Z,bars/XAGUSD/ask/H1/year=2023/month=11/bars.parquet,16475,72d82a1966f3027107d50be93603a434ee2f2472dd9d66ce061ca6ab8365876a,
BARS,XAGUSD,2023-11,Mid,M5,5967,2023-11-01T00:00:00.000Z,2023-11-30T23:55:00.000Z,bars/XAGUSD/mid/M5/year=2023/month=11/bars.parquet,122723,339786620057b2c0ae82745210265d06b8f8134a769a6dcc844b6e56745a11bb,
BARS,XAGUSD,2023-11,Mid,H1,498,2023-11-01T00:00:00.000Z,2023-11-30T23:00:00.000Z,bars/XAGUSD/mid/H1/year=2023/month=11/bars.parquet,16496,044237425527d5259b18f397fc7c6b6f8181d9a13673dd9859ef64f8c00062e6,
TICKS,XAGUSD,2023-12,Bid/Ask,TICK,1262484,2023-12-01T00:00:00.210Z,2023-12-29T21:58:57.028Z,normalized/XAGUSD/year=2023/month=12/ticks.parquet,14480432,69f543cdd35b0af7770311a94dfe202c5c795e295aa8e5f39a39442c60ce8428,3424a032b9274aead86c85ef0513b4275386152b09c5dd6c43869f982cf9f673
BARS,XAGUSD,2023-12,Bid,M5,5508,2023-12-01T00:00:00.000Z,2023-12-29T21:55:00.000Z,bars/XAGUSD/bid/M5/year=2023/month=12/bars.parquet,109737,4c1d6f5a6793c652cafc4cea77d02b3c5c448107b27cdfbc5943ab8935709790,
BARS,XAGUSD,2023-12,Bid,H1,459,2023-12-01T00:00:00.000Z,2023-12-29T21:00:00.000Z,bars/XAGUSD/bid/H1/year=2023/month=12/bars.parquet,15464,889b3cd2bc2ee602e9e9271212977629b550c6bb2c0b83af246c1a7ca785acd6,
BARS,XAGUSD,2023-12,Ask,M5,5508,2023-12-01T00:00:00.000Z,2023-12-29T21:55:00.000Z,bars/XAGUSD/ask/M5/year=2023/month=12/bars.parquet,111986,b149da3f0ad9fe69124a6f0e654e7ebeb328c0c6c902601b30b7976199e43111,
